POA_CODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
POA3154,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,8,0,8,..,3,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,20,7,27,3,28,..,129,13,143,7,152,..,10,0,12,120,136,1897,140,20,157,128,2183,1931,..,..,..,..,1931,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,4,14,0,14,..,3,0,3,0,3,..,11,4,16,0,16,..,0,0,0,0,0,..,11,0,11,0,11,..,3,0,3,0,3,..,51,0,55,13,69,..,0,0,0,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,15,0,15,0,15,..,0,0,4,0,4,..,0,0,0
POA3155,0,4,0,4,..,65,3,65,0,65,..,42,8,45,0,43,..,41,0,39,0,39,..,21,3,25,0,25,..,0,0,0,0,0,..,25,12,39,0,39,..,153,50,206,10,215,..,1437,271,1710,24,1733,..,23,4,30,509,536,8525,1465,276,1742,532,10802,8894,..,..,..,..,8894,..,8,0,8,0,8,..,23,0,25,0,25,..,0,0,0,0,0,..,137,55,199,0,199,..,212,91,308,3,310,..,19,3,19,3,26,..,366,157,527,5,529,..,9,0,14,0,14,..,32,0,33,0,33,..,24,3,27,0,27,..,93,0,95,0,94,..,53,8,63,0,64,..,11,0,13,0,13,..,73,10,81,0,81,..,38,4,46,0,46,..,83,7,89,3,93,..,10,0,10,0,10,..,88,8,101,0,101,..,301,30,330,3,332,..,58,7,66,3,72,..,23,3,25,0,25,..,32,19,48
POA3156,0,13,0,13,..,146,5,146,0,150,..,68,7,74,0,74,..,46,0,47,0,47,..,18,0,16,0,16,..,13,0,13,0,13,..,55,8,66,0,66,..,295,49,346,6,350,..,2412,294,2707,24,2724,..,39,3,44,690,734,14981,2447,296,2745,709,18438,15218,..,..,..,..,15218,..,17,0,17,0,17,..,100,10,108,0,112,..,0,0,0,0,0,..,155,31,186,4,192,..,339,129,465,3,471,..,43,3,41,0,41,..,541,161,698,8,706,..,27,5,36,0,36,..,57,0,56,0,56,..,34,4,37,0,37,..,145,0,144,0,147,..,132,20,146,3,152,..,4,0,6,0,6,..,66,3,70,0,70,..,43,7,46,0,49,..,137,10,141,3,146,..,7,0,7,0,7,..,83,3,90,0,90,..,340,19,362,4,365,..,209,39,241,3,248,..,19,4,25,0,25,..,46,16,67
POA3158,0,0,0,0,..,4,0,4,0,4,..,8,0,10,0,10,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,28,3,31,3,34,..,156,18,171,3,177,..,8,3,10,116,124,3025,163,17,184,118,3323,2991,..,..,..,..,2991,..,3,0,3,0,3,..,0,0,0,0,3,..,0,0,0,0,0,..,3,6,4,0,5,..,21,0,19,0,19,..,3,0,3,0,3,..,23,5,28,0,32,..,3,0,3,0,3,..,13,0,13,0,13,..,17,0,17,0,17,..,23,0,23,0,23,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,11,0,11,0,11,..,3,0,3,0,3,..,0,0,3
POA3159,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,3,14,0,14,..,75,4,81,0,81,..,4,0,4,84,88,1142,82,4,84,84,1314,1158,..,..,..,..,1158,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,12,0,12,0,12,..,5,0,5,0,5,..,26,0,26,0,26,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0
POA3160,0,0,0,0,..,3,0,3,0,3,..,13,0,13,0,13,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,8,3,6,0,6,..,33,11,46,0,46,..,214,22,244,3,243,..,13,0,13,172,184,4066,227,22,253,172,4490,4055,..,..,..,..,4055,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,7,0,7,..,7,3,15,0,15,..,0,0,0,0,0,..,12,4,18,0,18,..,0,0,0,0,0,..,19,0,19,0,17,..,23,0,23,0,23,..,37,0,37,0,37,..,16,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,16,0,18,0,17,..,12,0,11,0,11,..,0,0,0
POA3161,0,0,0,0,..,28,0,28,0,28,..,61,3,67,0,67,..,15,0,15,0,15,..,6,0,6,0,6,..,3,0,6,0,6,..,24,7,27,0,27,..,543,28,567,12,579,..,1712,136,1855,15,1868,..,22,0,28,410,439,5063,1738,141,1880,430,7371,5438,..,..,..,..,5438,..,5,0,5,0,7,..,13,0,10,0,10,..,0,0,0,0,0,..,60,13,71,0,71,..,205,47,252,0,252,..,14,10,16,0,16,..,274,69,345,0,345,..,7,4,14,0,14,..,8,0,8,0,7,..,106,0,108,0,111,..,39,3,43,4,49,..,99,17,111,0,118,..,8,0,8,0,8,..,57,5,64,0,64,..,7,0,7,0,7,..,7,0,11,0,11,..,8,0,8,0,8,..,59,6,66,0,66,..,155,12,167,0,167,..,40,4,47,0,47,..,26,6,31,0,31,..,10,0,11
POA3162,0,0,0,0,..,35,3,41,0,41,..,41,4,47,3,46,..,16,0,20,0,20,..,3,0,3,0,3,..,3,0,3,0,3,..,28,3,29,0,29,..,551,30,573,6,580,..,2040,235,2272,19,2290,..,26,3,24,404,429,5681,2063,240,2304,421,8403,5956,..,..,..,..,5956,..,14,0,14,0,14,..,22,3,26,0,23,..,0,0,0,0,0,..,52,17,69,0,69,..,216,66,279,0,279,..,17,7,26,0,26,..,282,94,374,0,374,..,15,3,16,0,16,..,8,0,8,0,8,..,84,6,89,0,89,..,48,3,48,0,48,..,262,39,303,0,303,..,7,0,6,0,6,..,46,0,49,0,49,..,24,0,19,0,19,..,12,0,12,0,12,..,5,0,5,0,5,..,38,8,43,0,43,..,126,12,139,0,139,..,71,10,78,0,80,..,56,29,87,0,87,..,5,3,4
POA3163,0,10,0,10,..,133,5,141,0,136,..,101,7,107,0,108,..,166,15,182,0,182,..,35,14,46,0,46,..,17,0,17,0,17,..,95,10,101,0,101,..,851,93,940,11,955,..,5434,728,6167,38,6205,..,26,4,36,709,742,8762,5464,738,6200,754,15713,9102,..,..,..,..,9102,..,14,0,14,0,14,..,34,0,38,0,44,..,0,0,0,0,0,..,274,50,323,0,327,..,1317,280,1597,13,1607,..,80,23,101,0,101,..,1665,358,2022,10,2031,..,26,3,31,0,31,..,6,0,12,0,12,..,102,6,108,0,108,..,59,3,58,0,58,..,531,166,698,11,705,..,61,0,63,0,63,..,347,27,375,0,377,..,57,4,68,0,68,..,83,3,86,0,89,..,19,3,20,0,20,..,373,48,423,4,428,..,950,89,1035,4,1040,..,157,17,180,3,181,..,96,15,111,0,111,..,108,48,157
POA3165,0,13,0,13,..,70,0,71,3,72,..,62,3,64,0,66,..,45,3,45,0,45,..,10,0,15,0,15,..,14,8,16,0,18,..,67,8,75,0,75,..,611,50,665,13,673,..,3647,516,4169,45,4208,..,17,7,22,519,544,8713,3666,529,4192,565,13467,8994,..,..,..,..,8994,..,19,0,19,0,19,..,54,13,63,0,63,..,0,0,0,0,0,..,143,41,185,0,185,..,502,202,699,0,702,..,29,14,37,0,37,..,673,253,923,5,923,..,33,0,32,0,32,..,23,0,23,0,23,..,62,0,61,0,61,..,56,0,56,0,56,..,772,138,912,7,921,..,18,0,18,0,18,..,113,9,118,0,118,..,27,4,34,0,34,..,39,0,39,0,39,..,8,0,8,0,8,..,52,5,53,0,53,..,254,15,268,0,268,..,236,42,276,3,282,..,57,13,64,0,64,..,64,14,79
POA3166,0,13,0,13,..,136,7,142,0,142,..,73,12,79,0,82,..,85,0,91,0,90,..,12,0,20,0,20,..,13,0,12,0,12,..,98,24,131,0,131,..,321,62,381,10,394,..,4301,851,5152,65,5217,..,25,7,34,563,589,5837,4325,860,5187,621,11646,5879,..,..,..,..,5879,..,0,0,0,0,0,..,69,9,78,0,81,..,0,0,0,0,0,..,177,48,222,0,226,..,867,262,1128,6,1133,..,50,16,68,0,68,..,1095,322,1423,7,1431,..,14,5,18,0,19,..,7,0,7,0,7,..,73,5,76,0,77,..,51,0,57,0,54,..,1079,389,1467,7,1476,..,48,7,49,0,49,..,185,3,191,0,187,..,53,8,62,0,62,..,111,6,118,3,123,..,8,0,16,0,16,..,137,13,147,0,147,..,539,38,579,3,583,..,344,120,464,3,470,..,83,16,95,0,95,..,117,41,162
POA3167,0,5,0,5,..,65,3,66,0,66,..,12,3,17,0,17,..,38,0,39,0,39,..,4,0,4,0,4,..,3,0,0,0,0,..,59,19,82,0,80,..,181,29,216,5,221,..,1680,334,2012,16,2028,..,11,0,11,211,222,2347,1692,334,2024,223,4593,2281,..,..,..,..,2281,..,0,0,0,0,0,..,43,9,53,0,53,..,0,0,0,0,0,..,61,26,89,0,89,..,202,90,290,0,290,..,23,6,31,0,31,..,291,128,419,0,419,..,12,0,12,0,12,..,11,0,11,0,11,..,34,0,39,0,39,..,16,0,16,0,16,..,465,142,607,3,609,..,10,0,10,0,10,..,75,5,81,0,81,..,28,3,30,0,30,..,42,3,44,0,44,..,11,3,14,0,14,..,32,0,35,0,35,..,194,12,209,0,209,..,120,20,143,3,148,..,35,0,33,0,33,..,22,18,40
POA3168,3,24,0,24,..,326,35,360,0,365,..,52,6,58,0,53,..,129,3,132,0,132,..,20,4,24,0,24,..,3,0,3,0,3,..,168,32,204,0,203,..,521,64,587,14,600,..,5875,1071,6952,41,6994,..,24,9,31,539,569,2627,5906,1082,6985,581,10186,2426,..,..,..,..,2426,..,0,0,0,0,0,..,68,17,82,0,82,..,0,0,0,0,0,..,304,69,378,0,378,..,2270,552,2826,17,2845,..,193,54,250,0,250,..,2775,682,3454,17,3467,..,10,3,15,0,15,..,9,0,9,0,9,..,44,3,46,0,46,..,28,0,28,0,29,..,347,133,482,0,483,..,113,15,128,0,128,..,182,21,204,0,202,..,171,20,187,0,188,..,218,16,230,0,230,..,50,3,50,0,50,..,144,11,155,0,155,..,873,83,952,3,956,..,162,89,254,5,256,..,51,11,68,0,68,..,92,41,132
POA3169,0,25,0,25,..,236,12,247,3,251,..,51,14,68,0,68,..,123,8,131,0,129,..,18,5,24,0,24,..,30,9,41,0,41,..,276,110,393,0,392,..,756,150,911,22,930,..,5174,1162,6338,61,6403,..,32,6,43,443,483,3304,5209,1171,6376,501,10183,2987,..,..,..,..,2987,..,7,0,7,0,7,..,198,98,295,4,297,..,0,0,0,0,0,..,238,125,362,0,367,..,504,237,740,3,741,..,102,74,178,0,178,..,843,433,1279,8,1285,..,38,7,43,0,43,..,8,0,8,0,8,..,82,6,87,0,87,..,15,0,15,0,20,..,847,382,1228,9,1233,..,50,6,56,0,59,..,228,22,253,0,253,..,290,41,335,7,338,..,128,3,130,0,130,..,50,5,57,0,62,..,110,13,122,0,122,..,858,95,951,11,960,..,214,72,285,3,288,..,36,6,39,0,39,..,43,29,77
POA3170,0,20,0,20,..,144,3,149,0,149,..,53,8,61,0,60,..,121,5,121,0,121,..,11,4,15,0,15,..,18,5,21,0,21,..,275,51,323,0,319,..,342,57,398,3,400,..,3875,647,4520,32,4554,..,23,7,30,427,459,4608,3893,659,4551,459,9619,4459,..,..,..,..,4459,..,9,0,9,0,9,..,100,22,120,3,125,..,0,0,0,0,0,..,263,86,346,0,347,..,667,228,896,5,903,..,47,21,72,0,72,..,973,342,1311,4,1321,..,61,9,68,3,70,..,9,0,11,0,11,..,50,0,50,0,56,..,49,0,49,0,51,..,648,114,762,16,772,..,25,0,25,0,25,..,105,6,114,0,114,..,61,10,75,0,75,..,277,9,290,3,287,..,26,8,35,0,35,..,47,6,55,0,55,..,541,44,585,3,589,..,259,45,306,3,309,..,29,6,36,0,35,..,34,22,57
POA3171,14,51,3,52,..,169,26,192,3,198,..,60,12,72,0,73,..,58,0,62,0,62,..,24,30,55,0,55,..,35,14,47,0,47,..,1754,846,2600,8,2613,..,908,655,1562,25,1585,..,5880,2474,8358,69,8418,..,33,24,55,625,680,2062,5913,2495,8405,693,11160,1756,..,..,..,..,1756,..,3,0,3,0,3,..,38,19,57,0,57,..,0,0,0,0,0,..,400,329,733,0,736,..,374,284,650,9,660,..,102,68,172,0,173,..,874,679,1557,11,1564,..,28,9,37,0,37,..,3,0,3,0,3,..,20,6,21,0,21,..,23,0,23,0,25,..,192,87,281,4,287,..,32,0,32,0,33,..,131,18,149,0,153,..,471,82,549,3,552,..,90,4,97,4,95,..,72,16,87,3,92,..,55,4,57,0,57,..,842,133,971,10,982,..,116,57,169,5,177,..,10,11,20,0,20,..,69,31,101
POA3172,5,24,0,24,..,100,9,112,0,112,..,66,21,84,0,84,..,44,3,48,0,47,..,24,12,36,0,36,..,43,6,57,0,57,..,1059,479,1534,4,1540,..,978,428,1410,21,1428,..,4053,1332,5381,49,5433,..,30,8,40,457,501,5499,4079,1343,5420,506,11427,5412,..,..,..,..,5412,..,8,0,8,0,8,..,68,13,80,0,80,..,0,0,0,0,0,..,249,172,416,8,417,..,187,103,288,0,288,..,101,50,151,0,152,..,533,326,859,9,862,..,23,11,34,0,34,..,18,0,17,0,17,..,61,3,67,0,64,..,35,0,35,0,39,..,275,46,328,0,328,..,8,0,8,0,8,..,79,5,84,0,80,..,159,30,184,0,186,..,51,3,51,0,51,..,12,3,15,0,15,..,25,5,25,0,25,..,325,38,365,3,367,..,128,21,147,3,149,..,10,0,10,0,10,..,12,6,11
POA3173,4,27,0,25,..,179,6,186,3,189,..,90,13,108,0,109,..,176,0,175,0,178,..,8,11,16,0,16,..,274,40,315,3,320,..,1113,374,1493,8,1500,..,1283,401,1688,26,1708,..,5880,1416,7297,61,7362,..,30,21,50,412,455,4924,5910,1435,7344,477,12745,4686,..,..,..,..,4686,..,12,0,12,0,12,..,112,19,125,0,130,..,0,0,0,0,0,..,379,182,558,0,555,..,540,268,802,0,805,..,166,89,260,0,261,..,1077,542,1616,4,1621,..,62,10,71,0,71,..,13,0,13,0,15,..,100,3,106,0,106,..,16,0,18,0,18,..,227,40,272,0,273,..,24,0,24,0,24,..,183,22,208,0,209,..,138,29,165,5,172,..,243,13,256,0,260,..,15,0,21,0,21,..,58,3,63,0,63,..,666,66,735,10,749,..,144,34,179,3,176,..,24,3,28,0,28,..,18,3,26
POA3174,19,71,0,69,..,307,38,345,4,351,..,188,44,234,3,244,..,207,28,236,3,239,..,24,15,40,0,41,..,127,24,152,0,155,..,1340,606,1945,13,1960,..,2237,828,3065,46,3113,..,9266,2345,11612,116,11732,..,48,28,79,983,1068,6528,9320,2375,11696,1101,19326,6164,..,..,..,..,6164,..,3,0,3,0,3,..,239,56,293,3,302,..,0,0,0,0,0,..,256,160,418,5,418,..,285,196,480,0,485,..,88,47,132,0,136,..,629,401,1033,5,1036,..,92,30,124,0,124,..,18,0,18,0,18,..,146,10,148,3,155,..,53,3,58,0,60,..,401,118,516,4,521,..,138,12,148,0,152,..,250,26,272,3,275,..,736,116,849,10,859,..,472,60,537,4,535,..,174,29,197,4,204,..,146,12,155,0,155,..,1909,249,2162,20,2177,..,253,66,319,8,333,..,16,6,28,0,28,..,24,11,41
POA3175,4,61,0,61,..,357,20,378,3,377,..,197,29,222,3,229,..,1047,267,1315,13,1331,..,15,3,16,0,16,..,174,32,214,7,218,..,393,146,539,7,544,..,5123,1844,6965,109,7070,..,13762,3658,17421,213,17634,..,113,47,163,1863,2026,8302,13872,3709,17581,2077,27958,7941,..,..,..,..,7941,..,21,0,21,0,21,..,623,154,774,4,784,..,0,0,0,0,0,..,139,85,216,3,218,..,360,315,674,6,680,..,51,38,91,0,95,..,544,438,982,9,994,..,138,34,177,3,180,..,52,3,59,0,59,..,169,11,185,0,184,..,53,4,55,0,55,..,502,146,650,4,651,..,109,14,126,0,125,..,458,48,509,3,516,..,580,75,658,15,665,..,692,105,791,8,799,..,223,41,266,3,262,..,194,39,229,0,234,..,2251,322,2578,26,2605,..,403,119,518,5,523,..,9,0,13,0,13,..,18,9,28
POA3177,0,9,0,9,..,73,3,74,3,83,..,51,14,58,0,63,..,226,89,313,0,319,..,3,0,3,0,3,..,36,4,49,0,47,..,73,32,111,0,112,..,929,407,1335,21,1358,..,2454,815,3268,48,3313,..,29,16,48,390,432,2191,2480,830,3312,439,5939,2142,..,..,..,..,2142,..,0,0,0,0,0,..,106,30,136,6,140,..,0,0,0,0,0,..,28,14,37,0,37,..,58,38,99,0,96,..,7,0,7,0,7,..,95,50,148,0,144,..,40,4,46,0,46,..,12,0,12,0,12,..,36,6,43,3,43,..,24,0,30,0,30,..,57,10,63,0,63,..,7,0,7,0,7,..,60,8,66,6,66,..,77,10,86,0,86,..,89,10,103,0,103,..,31,12,46,0,45,..,17,3,19,0,19,..,285,41,328,9,332,..,26,3,36,0,35,..,3,0,3,0,3,..,4,0,4
POA3178,0,26,0,26,..,186,6,190,0,190,..,90,5,92,0,95,..,154,8,165,0,166,..,8,0,8,0,8,..,23,0,24,0,24,..,122,31,152,0,152,..,524,72,598,4,605,..,4196,578,4774,28,4805,..,32,3,32,439,475,11290,4229,581,4810,469,16572,11480,..,..,..,..,11480,..,32,0,32,0,32,..,242,30,268,0,266,..,0,0,0,0,0,..,341,116,464,3,464,..,665,280,944,10,949,..,117,26,142,0,146,..,1126,425,1551,10,1561,..,59,6,63,3,64,..,12,0,12,0,12,..,72,0,72,0,71,..,63,0,63,0,64,..,279,31,312,0,311,..,16,0,16,0,16,..,186,3,184,3,189,..,72,4,76,0,76,..,291,17,307,0,308,..,25,3,28,0,28,..,74,3,76,0,76,..,659,33,687,3,693,..,295,25,319,3,323,..,21,0,18,0,18,..,47,22,67
POA3179,0,0,0,0,..,25,0,25,0,25,..,13,3,18,0,18,..,39,0,39,0,39,..,0,0,0,0,0,..,0,0,3,0,3,..,24,9,28,0,28,..,78,23,102,0,98,..,784,114,901,7,909,..,7,0,12,106,120,1978,796,118,913,111,3005,1910,..,..,..,..,1910,..,8,0,8,0,8,..,19,7,26,0,26,..,0,0,0,0,0,..,87,31,115,0,119,..,149,54,205,0,207,..,21,11,27,0,27,..,259,97,352,4,357,..,3,0,3,0,3,..,3,0,3,0,3,..,6,0,6,0,6,..,11,0,14,0,14,..,33,5,32,0,36,..,3,0,3,0,3,..,41,0,41,0,41,..,11,3,15,0,15,..,93,8,98,0,98,..,4,0,7,0,7,..,22,3,29,0,29,..,172,15,187,0,187,..,22,6,26,0,26,..,5,0,5,0,5,..,10,3,11
POA3180,0,5,0,5,..,60,0,61,0,61,..,7,0,7,0,14,..,29,4,29,0,29,..,3,0,3,0,3,..,0,0,0,0,0,..,27,8,33,0,33,..,48,19,64,5,68,..,829,142,972,7,982,..,12,5,16,120,131,2565,843,145,987,124,3675,2606,..,..,..,..,2606,..,5,0,5,0,5,..,19,0,21,3,17,..,0,0,0,0,0,..,116,25,143,3,142,..,194,71,266,0,266,..,10,5,17,0,17,..,325,104,428,3,426,..,4,0,4,0,4,..,9,0,9,0,9,..,8,0,8,0,8,..,17,0,17,0,17,..,34,6,43,0,38,..,6,0,6,0,6,..,31,0,34,0,34,..,10,0,16,0,16,..,65,3,64,0,64,..,6,0,4,0,4,..,27,0,26,0,26,..,143,8,152,0,152,..,28,3,29,0,29,..,0,0,0,0,0,..,12,13,21
POA3181,0,16,0,16,..,83,3,90,0,90,..,112,7,119,0,119,..,16,0,16,0,16,..,23,3,23,0,26,..,47,16,62,0,59,..,36,3,37,0,37,..,195,26,223,3,228,..,1704,356,2055,18,2079,..,25,4,22,1004,1028,6718,1723,357,2083,1027,9831,6959,..,..,..,..,6959,..,8,0,8,0,8,..,37,3,44,0,44,..,0,0,0,0,0,..,97,15,108,0,108,..,215,53,267,0,263,..,11,7,16,0,16,..,320,74,391,0,390,..,18,3,19,0,19,..,16,0,16,0,16,..,104,3,109,0,109,..,57,0,64,0,59,..,321,210,536,8,537,..,9,0,8,0,8,..,50,0,49,0,49,..,9,0,11,0,11,..,20,0,22,0,22,..,7,0,7,0,7,..,41,0,42,0,42,..,133,3,135,0,135,..,92,7,102,0,106,..,31,5,34,0,34,..,31,9,38
