POA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA3156,0,0,0,0,0,0,0,3,0,55,0,58,0,0,0,0,0,0,0,4,0,15,0,27,0,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,0,0,10,0,9,0,3,0,0,0,0,0,11,0,122,0,142,0,3,0,3,0,4,0,22,0,46,0,79,6,9,3,3,3,16,0,36,0,284,7,367,3,10,0,13,0,31,0,50,4,123,3,233,10,15,0,43,0,59,0,39,4,139,0,323,26,13,3,67,3,38,3,23,0,81,0,260,36,8,0,69,0,50,0,21,3,22,0,218,73,5,3,56,3,33,3,4,3,22,3,216,230,20,0,114,9,43,0,7,0,19,0,457,178,4,4,61,3,25,0,4,0,13,0,293,108,0,0,34,9,6,0,0,0,3,0,162,72,3,0,9,0,15,0,3,0,3,0,103,57,6,3,25,8,11,0,3
POA3158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,3,0,12,0,14,0,0,0,0,0,6,0,8,0,29,0,43,0,3,0,3,0,6,0,8,3,20,0,46,0,4,0,7,0,15,0,8,0,32,0,64,6,7,0,13,0,5,0,6,0,15,0,46,5,3,0,17,0,5,0,3,0,3,0,37,10,0,0,15,0,4,0,3,0,9,0,44,43,10,0,33,3,9,0,0,0,3,0,106,21,4,0,18,0,3,0,0,0,3,0,46,22,0,0,10,3,0,0,0,0,3,0,40,11,0,0,3,0,3,0,0,0,0,0,20,23,0,0,6,0,0,0,0
POA3159,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,3,0,3,0,16,0,22,0,3,0,0,0,0,0,5,0,7,0,12,3,0,0,0,0,5,0,0,0,7,0,19,0,3,0,3,0,4,0,0,0,0,0,17,4,0,0,4,0,0,0,0,0,0,0,7,3,4,0,3,0,4,0,4,0,4,0,18,14,0,0,4,0,4,0,0,0,3,0,34,12,0,0,3,0,3,0,0,0,0,0,27,10,0,0,7,0,0,0,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,6,8,0,0,0,0,0,0,0
POA3160,0,3,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,17,0,27,0,3,0,0,0,0,0,3,0,5,0,19,0,0,0,6,0,3,0,8,0,49,0,70,0,7,0,3,0,9,0,13,0,28,0,55,3,6,0,3,0,19,0,14,0,31,0,80,12,9,0,32,0,8,0,11,5,10,0,82,4,6,0,12,0,10,0,3,0,4,0,49,23,0,0,26,0,12,0,0,0,4,0,63,46,3,0,35,3,16,0,3,0,0,0,120,46,3,0,23,3,11,3,0,0,0,0,90,38,0,0,11,0,0,0,0,0,0,0,51,17,0,0,10,0,3,0,0,0,0,0,30,21,3,3,10,3,6,0,0
POA3161,0,0,0,0,0,0,0,0,0,21,0,26,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,4,0,19,0,28,0,3,0,0,0,3,0,11,0,11,0,27,0,5,0,0,0,5,0,12,0,48,0,83,0,7,0,10,0,9,0,12,0,20,0,53,8,11,0,5,0,18,0,13,0,28,0,93,15,17,0,20,0,19,0,3,0,22,0,96,10,3,0,15,0,16,0,3,0,7,0,61,29,12,0,13,3,14,0,4,0,23,0,97,89,13,0,43,3,24,0,6,0,25,0,205,91,10,0,35,0,13,3,13,3,24,0,191,63,6,0,28,7,5,0,5,0,12,0,135,36,3,0,8,8,13,0,8,0,15,0,89,89,23,3,49,7,29,3,25
POA3162,0,0,0,0,0,0,0,0,0,29,0,33,0,0,0,0,0,0,0,3,0,10,0,13,0,0,0,0,0,0,0,3,0,10,0,11,0,0,0,0,0,0,0,3,3,3,0,8,0,3,0,0,0,4,0,7,0,49,0,64,0,3,0,0,0,7,0,3,0,17,0,32,0,6,0,4,0,5,0,20,0,89,3,127,0,9,0,5,0,11,0,12,0,41,0,77,0,13,3,20,0,11,0,17,0,39,3,105,8,15,0,27,0,10,3,13,0,26,0,110,7,7,0,17,0,15,0,8,0,28,0,84,19,10,0,23,3,15,0,9,0,20,0,98,54,8,3,42,0,26,3,19,0,25,0,181,60,11,0,37,3,19,0,9,3,18,0,162,62,11,0,19,3,11,0,6,0,12,0,117,45,3,0,9,3,11,0,3,0,6,0,78,90,9,0,53,6,22,0,17
POA3163,0,0,0,0,0,0,0,0,0,102,0,103,0,0,0,0,0,0,0,4,3,24,0,34,0,3,0,0,0,0,0,8,0,14,0,26,0,0,0,0,0,0,0,15,0,3,0,19,0,3,0,3,0,3,0,17,0,73,0,107,0,3,0,4,0,9,0,18,3,25,0,67,0,20,0,10,0,30,0,23,0,186,3,267,0,21,0,9,3,44,3,27,0,73,0,181,10,24,3,42,8,71,3,27,3,71,0,268,40,34,0,73,0,59,4,21,0,59,4,305,35,3,0,56,4,47,0,22,0,22,0,183,51,18,0,56,10,45,8,11,3,28,0,218,220,8,3,100,8,59,0,15,0,24,3,435,207,6,3,52,13,19,4,13,0,9,0,329,130,7,3,32,3,3,0,3,0,7,0,183,111,3,0,16,9,22,0,3,0,0,0,165,157,3,4,32,7,14,0,6
POA3165,0,0,0,0,0,0,0,4,0,42,3,50,0,0,0,0,0,0,0,0,0,26,0,34,0,3,0,0,0,0,0,4,0,8,0,17,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,5,0,92,0,103,0,7,0,0,0,0,0,12,0,25,0,51,0,10,0,0,0,6,0,23,0,236,4,281,3,11,0,13,0,18,0,29,4,87,4,164,9,13,0,20,0,33,0,17,6,99,0,201,17,14,0,29,0,20,0,15,0,84,0,180,24,13,0,28,3,25,0,4,0,19,0,113,26,15,0,30,3,22,0,10,0,14,0,117,107,3,3,50,0,40,4,11,3,27,0,243,90,7,3,43,6,16,0,3,3,8,0,175,70,0,3,17,0,6,0,0,0,3,0,100,54,0,0,12,0,4,0,0,0,4,0,79,101,5,4,26,0,15,3,0
POA3166,0,0,0,0,0,0,0,0,0,55,0,61,0,0,0,0,0,0,0,0,0,21,0,26,0,0,0,0,0,0,0,7,0,12,0,22,0,0,0,0,0,3,0,6,0,3,0,10,0,3,0,0,0,0,0,8,0,87,0,109,0,0,0,0,0,5,0,11,0,20,0,42,0,6,0,3,0,16,0,28,3,192,0,249,0,12,0,4,0,22,3,21,0,64,0,136,11,23,0,18,0,33,0,14,3,53,0,164,12,16,0,36,3,23,5,9,3,30,0,141,30,3,0,28,4,20,0,7,8,8,0,104,39,9,0,31,0,12,0,0,0,9,0,94,128,8,4,47,5,39,0,4,3,13,0,257,113,0,0,35,3,13,0,3,0,3,0,172,75,0,0,20,3,6,0,0,0,3,0,118,65,0,0,5,4,8,0,0,0,0,0,77,79,4,3,11,3,12,0,0
POA3167,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,59,0,66,0,0,0,0,0,0,0,3,0,18,0,21,0,4,0,0,0,6,0,17,0,117,3,146,0,7,0,3,0,6,3,5,0,29,0,67,0,3,0,5,0,16,0,8,0,25,0,56,5,3,0,13,0,8,0,4,3,11,0,42,7,0,0,12,0,9,0,3,0,3,0,40,21,3,0,7,4,3,0,4,0,3,0,48,34,0,0,20,3,10,0,8,0,8,0,82,31,3,0,10,0,3,0,0,0,0,0,53,30,0,0,0,3,4,0,0,0,0,0,37,12,0,0,0,0,3,0,0,0,0,0,18,34,0,0,6,0,7,0,0
POA3168,0,0,0,0,0,0,0,0,0,123,0,126,0,0,0,0,0,0,0,10,3,9,0,24,0,0,0,0,0,0,0,13,0,12,0,26,0,0,0,0,0,0,0,9,0,9,0,21,0,3,0,0,0,0,0,15,0,53,0,77,0,0,0,0,0,9,0,14,0,21,0,53,0,3,0,6,0,21,3,13,0,106,4,159,0,10,0,10,3,36,0,13,3,46,0,131,10,20,0,19,3,47,5,17,0,37,3,154,12,13,3,23,0,29,0,7,0,28,0,111,22,9,0,25,0,27,0,8,3,10,0,100,41,0,3,27,0,11,0,0,0,10,0,94,93,0,0,40,3,22,3,3,0,7,0,175,62,0,0,26,4,3,0,3,0,7,0,100,40,0,0,5,0,8,0,0,3,3,0,64,11,0,3,3,3,4,0,0,0,3,0,27,19,0,0,3,0,3,0,0
POA3169,3,0,0,0,0,0,0,0,0,83,0,88,0,0,0,0,0,0,0,3,0,29,0,36,0,0,0,0,0,0,0,10,0,8,0,24,0,0,0,0,0,0,0,6,0,4,0,18,0,0,0,0,0,4,0,13,0,110,3,135,0,5,0,0,0,4,0,16,0,30,0,62,0,11,0,3,0,28,0,9,0,261,3,315,4,16,0,5,0,45,0,16,4,55,3,145,8,14,3,29,0,41,0,26,0,51,0,168,21,8,0,40,0,20,0,12,0,26,0,128,26,3,0,27,3,24,0,5,3,13,0,95,39,0,3,16,0,16,0,3,0,9,0,88,98,13,0,41,3,18,0,3,0,12,0,195,54,0,0,19,0,7,0,0,0,5,0,94,33,0,0,4,0,0,0,0,0,0,0,41,18,0,0,4,0,0,0,0,0,0,0,20,12,0,0,4,0,0,0,0
POA3170,0,0,0,0,0,0,0,0,0,67,0,68,0,0,0,0,0,0,0,3,0,15,0,19,0,0,0,0,0,0,0,7,0,14,0,26,0,0,0,0,0,3,0,5,0,5,0,18,0,0,0,0,0,5,0,11,0,91,3,115,0,0,4,3,0,8,0,10,0,22,0,48,0,3,0,4,0,10,0,15,0,237,3,277,5,8,0,3,0,15,0,16,3,86,0,141,6,4,0,3,0,28,0,17,0,98,0,163,10,9,6,24,3,27,3,15,3,47,3,155,14,5,0,20,4,20,0,7,4,18,0,91,25,0,0,17,0,16,0,5,0,10,0,80,86,11,4,43,5,16,0,7,0,11,0,185,74,3,4,26,3,10,0,0,0,6,0,122,47,3,0,20,4,5,0,0,0,0,0,81,27,0,0,5,3,0,0,0,0,0,0,38,41,3,0,14,0,9,0,0
POA3171,0,0,0,0,0,0,0,0,0,77,0,78,0,0,0,0,0,0,0,4,0,19,0,24,0,0,0,0,0,0,0,11,0,17,0,31,0,0,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,3,0,16,0,123,0,137,0,3,0,0,0,20,0,21,0,32,0,86,0,3,0,4,0,24,0,20,0,235,5,300,9,14,0,9,0,29,0,13,3,34,0,114,9,16,0,31,0,36,0,10,3,41,0,150,14,5,0,27,0,14,0,14,5,21,0,106,23,4,0,18,5,13,0,5,3,12,0,86,18,5,0,18,4,10,0,6,3,13,0,76,63,0,0,25,0,10,0,0,0,4,0,103,27,3,0,13,4,0,0,0,0,0,0,48,24,0,0,0,0,0,0,0,0,0,0,25,11,0,0,0,0,3,0,0,0,0,0,14,12,0,0,0,0,0,0,0
POA3172,0,0,0,0,0,0,0,0,0,52,0,56,0,0,0,0,0,0,0,4,0,19,0,23,0,0,0,0,0,0,0,4,0,22,0,27,0,0,0,0,0,0,0,3,0,13,0,16,0,0,0,0,0,3,0,14,0,101,0,125,0,0,0,0,0,11,0,7,0,36,0,60,3,8,3,4,0,21,0,18,0,231,3,287,0,13,0,3,0,36,0,23,0,92,0,171,10,21,3,20,0,30,0,21,6,92,0,204,18,14,0,29,0,17,6,25,0,74,0,175,25,8,0,22,0,15,0,6,0,14,0,96,19,0,0,26,0,9,0,6,0,21,0,86,83,7,3,38,0,20,3,4,5,18,0,189,44,5,0,19,8,11,0,4,0,3,0,88,39,3,0,7,0,6,0,0,0,3,0,57,12,0,0,4,0,4,0,0,0,0,0,21,32,3,0,4,0,4,0,3
POA3173,0,0,0,0,0,0,0,0,0,67,3,69,0,0,0,0,0,0,0,0,0,20,0,22,0,0,0,0,0,0,0,11,0,7,0,24,0,0,0,0,0,0,0,5,0,9,0,10,0,3,0,0,0,3,0,6,0,92,0,110,0,4,0,0,0,8,0,12,3,28,0,59,6,7,0,3,0,23,0,19,7,231,3,299,3,8,0,12,0,37,0,19,3,70,0,150,11,4,0,16,0,37,0,21,4,80,0,180,35,6,0,31,5,21,0,5,0,44,0,152,33,7,0,30,4,19,0,7,0,11,0,107,38,0,0,28,3,27,0,4,0,8,0,120,124,5,3,41,0,31,0,5,0,10,0,222,85,0,0,30,0,6,0,3,0,3,0,134,59,0,0,6,0,0,0,0,0,3,0,71,34,0,0,5,0,3,0,0,0,0,0,42,29,0,0,11,0,3,0,0
POA3174,0,0,0,0,0,3,0,3,0,111,3,116,0,0,0,0,0,3,0,3,0,29,0,36,0,0,0,0,0,0,0,9,0,18,0,27,0,0,0,0,0,0,0,4,0,11,0,17,0,7,0,0,0,6,0,15,0,164,3,195,0,5,0,3,0,24,0,32,7,48,0,120,0,13,4,4,0,44,0,32,6,386,6,500,3,22,0,15,0,82,0,37,11,99,0,272,15,38,3,50,4,94,4,37,3,90,0,328,62,18,3,77,7,51,3,17,4,50,3,301,59,12,3,34,4,43,3,11,0,6,0,182,90,6,3,46,5,32,0,6,0,9,0,200,179,11,3,58,7,32,5,3,0,21,0,314,100,4,0,24,0,12,0,3,0,3,0,147,41,0,0,6,0,3,0,0,0,3,0,55,21,0,0,0,3,3,0,0,0,3,0,33,10,0,0,7,0,4,0,0
POA3175,0,0,0,0,0,5,0,0,0,108,0,118,0,4,0,0,0,0,0,4,0,49,0,55,0,0,0,0,0,0,0,8,0,42,0,59,0,0,0,0,0,0,0,15,0,13,0,29,0,3,0,0,0,3,3,19,3,239,3,275,0,5,3,3,0,21,0,28,6,69,0,135,0,11,0,8,0,62,3,44,4,559,8,706,4,25,0,18,0,100,0,42,11,142,0,332,13,36,3,57,3,106,3,39,3,146,0,411,49,29,7,75,7,70,10,22,10,75,3,362,50,13,0,54,4,59,0,9,4,17,0,211,75,14,0,56,10,35,0,3,0,16,3,215,177,15,3,60,10,41,0,7,7,17,3,346,86,3,3,28,4,18,0,0,0,7,0,141,43,0,0,9,0,3,0,0,0,3,3,63,18,0,0,0,0,3,0,0,0,0,0,30,20,3,0,6,0,4,0,0
POA3177,0,0,0,0,0,0,0,0,0,15,0,18,0,0,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,0,55,0,68,0,4,0,3,0,3,0,10,0,10,3,33,0,3,0,0,0,18,0,17,0,134,8,181,0,0,0,4,0,26,0,10,3,21,0,68,4,0,0,12,0,16,0,11,0,28,3,75,12,6,0,22,0,16,0,3,0,10,3,74,15,0,0,6,0,9,0,0,0,3,0,40,12,0,0,11,0,7,0,0,0,0,0,31,40,6,0,11,3,8,0,0,0,11,0,76,17,0,0,4,0,0,0,0,0,0,0,25,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
POA3178,0,0,0,0,0,0,0,0,0,66,0,66,0,0,0,0,0,0,0,6,0,26,0,33,0,0,0,0,0,0,0,4,0,16,0,23,0,0,0,0,0,0,0,3,0,8,0,10,0,0,0,0,0,0,0,5,0,91,0,104,0,5,0,3,0,3,0,16,0,29,0,59,4,12,0,3,0,10,0,29,0,233,3,307,3,10,0,5,0,28,0,23,0,103,0,177,10,16,0,14,0,53,0,32,0,131,4,261,26,19,0,46,0,42,0,21,3,75,0,241,27,11,0,44,3,36,3,12,0,16,0,152,40,3,3,42,0,23,0,8,3,20,0,142,165,10,0,77,3,43,0,9,3,36,0,364,120,3,0,58,6,12,0,6,0,7,0,234,99,0,0,22,5,10,0,3,0,6,0,151,42,0,0,8,3,9,0,0,0,3,0,69,58,3,3,23,3,12,0,5
POA3179,0,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,0,16,0,0,0,0,0,3,0,7,0,8,0,23,0,3,0,0,0,3,0,6,0,45,0,61,0,0,0,0,0,8,0,10,0,22,0,40,0,0,0,7,0,13,0,10,0,16,0,45,3,3,0,18,0,4,0,0,0,13,0,45,3,3,0,7,0,4,0,3,0,3,0,28,11,3,0,10,0,9,0,0,0,7,0,35,26,0,0,13,3,10,0,0,0,8,0,58,17,0,4,5,0,4,0,0,0,0,0,34,13,0,0,5,0,0,0,0,0,0,0,20,5,0,0,0,0,3,0,0,0,0,0,11,3,0,0,3,0,3,0,0
POA3180,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,3,0,5,3,4,0,6,0,25,0,3,0,0,0,4,0,0,0,86,3,98,0,0,0,0,0,8,0,16,0,53,0,79,6,6,0,9,0,15,0,5,3,57,0,104,4,0,0,12,0,12,0,4,0,26,0,55,15,0,0,9,0,12,0,0,0,5,0,46,10,4,0,13,0,3,0,7,0,17,0,52,54,3,0,11,0,7,0,4,0,16,0,95,24,0,0,13,3,3,0,0,0,0,0,47,18,0,0,7,0,0,0,0,0,0,0,34,12,0,0,0,0,3,0,0,0,0,0,16,9,0,0,3,0,0,0,0
POA3181,0,0,0,0,0,4,0,3,0,24,0,24,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,11,0,3,0,0,0,0,0,6,0,40,0,51,0,3,0,0,0,3,0,11,0,7,0,22,0,13,0,3,0,0,0,7,3,92,0,126,0,12,0,7,0,18,0,7,0,22,0,66,8,23,0,26,0,14,0,12,0,23,0,110,27,13,0,33,0,20,0,10,0,23,0,126,25,13,0,46,3,19,0,5,0,10,0,121,62,3,0,37,0,18,0,8,0,7,0,145,170,8,7,55,12,35,0,3,0,8,0,303,217,7,0,64,3,14,4,3,0,8,0,315,199,7,3,23,7,5,0,0,0,0,0,245,132,0,0,11,0,26,0,0,0,0,0,178,332,6,5,67,7,32,3,8
POA3182,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,9,0,14,0,0,0,0,0,0,0,3,0,5,0,12,0,3,0,0,0,0,0,3,0,26,0,37,0,3,0,0,0,0,0,11,0,3,0,19,3,14,0,3,0,3,0,9,0,51,0,85,0,14,0,7,3,22,0,16,4,15,0,90,14,25,0,30,0,42,0,18,0,21,3,156,38,24,3,69,3,26,0,7,0,21,0,202,36,11,0,52,3,28,0,5,3,10,0,148,78,6,3,57,9,33,4,7,3,8,0,207,264,13,3,92,12,51,9,11,4,16,0,476,263,3,5,63,18,14,0,8,0,3,0,383,184,7,5,35,11,19,0,0,0,8,0,267,135,0,3,8,3,26,0,3,0,9,0,188,246,12,0,52,3,33,4,7
POA3183,0,0,0,0,0,0,0,3,0,11,0,17,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,26,0,33,0,4,0,0,0,3,0,3,0,5,0,17,0,13,0,3,0,8,3,9,0,54,0,92,0,8,0,6,0,15,0,7,0,13,0,57,3,14,0,15,0,17,0,8,0,16,0,82,12,17,0,40,0,14,0,16,0,16,0,123,29,5,0,52,3,16,0,0,0,10,0,116,48,8,0,30,0,10,4,9,0,3,0,108,165,17,7,83,3,20,3,4,0,11,0,303,174,3,3,42,8,14,0,4,0,7,0,254,115,4,4,20,0,9,0,3,0,7,0,161,98,0,0,12,0,11,0,0,0,3,0,121,178,6,0,34,10,14,0,7
POA3184,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,21,0,6,0,3,0,3,0,8,0,4,0,20,3,0,0,0,0,3,0,7,0,22,0,40,0,14,0,3,0,6,0,9,0,18,3,49,5,13,0,16,0,11,0,4,0,16,0,74,18,7,0,25,0,7,3,8,0,15,0,82,20,0,0,26,3,22,0,7,0,11,0,89,27,11,0,24,5,20,0,9,0,11,0,104,164,7,3,55,6,34,0,9,0,13,0,297,148,5,3,45,7,17,0,3,0,8,0,243,133,3,0,26,4,10,0,5,3,3,3,178,96,0,3,10,5,18,0,3,0,4,0,138,191,12,0,44,13,20,0,5
POA3185,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,16,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,21,0,26,0,0,0,0,0,3,0,3,0,13,0,20,0,0,0,0,0,7,0,5,0,55,0,71,0,4,0,0,0,8,0,3,0,20,0,39,3,15,0,10,0,7,0,16,0,25,0,79,17,12,0,26,0,13,0,11,0,24,0,100,14,3,3,21,0,20,0,5,0,8,0,70,28,9,0,21,3,6,0,10,0,8,0,90,96,7,0,43,3,19,4,16,0,14,0,199,85,6,0,22,6,8,0,5,0,12,0,140,56,7,0,16,0,4,0,5,0,6,0,83,55,0,0,12,3,8,0,3,0,3,0,81,106,3,0,27,5,24,0,8
