POA_CODE_2016,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
POA3889,..,0,0,3,4,8,12,3,0,31,..,0,0,0,0,3,0,0,0,8,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,..,0,0,0,3,11,6,0,0,18,4,0,3,0,0,0,0,0,0,12,17,3,3,5,13,25,17,3,4,81,..,0,0,5,6,8,5,7,0,30,..,0,0,0,0,3,0,0,0,5,..,0,0,0,0,0,0,0,0,4,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA3890,..,0,0,3,8,10,9,3,0,41,..,3,0,5,6,3,3,0,0,16,..,0,0,0,0,3,0,0,0,6,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,3,14,11,6,3,0,36,0,3,3,0,0,0,3,0,0,13,12,13,10,14,24,33,25,13,0,144,..,0,7,3,5,11,15,0,0,39,..,3,0,4,4,7,0,0,0,17,..,0,0,0,6,0,0,0,0,6,28,..,..,..,..,..,..,..,..,28,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA3891,..,0,0,0,0,6,7,4,0,17,..,0,0,0,0,3,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,6,4,0,0,17,0,0,0,0,0,4,0,0,0,4,0,3,0,3,3,16,11,6,0,52,..,0,0,0,4,4,6,8,0,17,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA3892,..,0,4,15,24,40,51,37,9,174,..,0,9,10,14,5,8,0,0,46,..,0,0,0,6,0,4,0,0,17,55,..,..,..,..,..,..,..,..,55,..,15,..,..,..,..,..,..,..,15,..,9,5,3,3,0,0,0,0,22,..,0,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,7,..,0,7,7,14,22,29,9,8,92,0,3,0,0,3,3,10,0,0,22,54,28,32,34,57,82,104,51,19,458,..,0,9,19,21,43,56,25,0,176,..,3,4,10,14,13,5,0,0,51,..,0,4,7,6,4,0,0,0,25,70,..,..,..,..,..,..,..,..,70,..,16,..,..,..,..,..,..,..,16,..,3,0,0,4,0,0,0,0,7,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0
POA3893,..,0,0,0,0,4,3,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,7,..,0,0,0,0,3,3,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA3895,..,0,0,0,6,12,11,4,0,35,..,0,4,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,9,7,4,3,0,20,0,0,0,0,0,0,0,0,0,3,11,5,4,3,20,18,21,3,0,92,..,0,0,0,15,7,9,3,0,33,..,0,4,0,0,0,0,0,0,5,..,0,0,0,7,0,0,0,0,5,13,..,..,..,..,..,..,..,..,13,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA3896,..,0,0,3,12,15,17,4,0,61,..,0,3,3,8,0,4,0,0,17,..,0,0,0,3,0,0,0,0,4,27,..,..,..,..,..,..,..,..,27,..,8,..,..,..,..,..,..,..,8,..,8,0,0,3,0,0,0,0,8,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,3,0,5,10,5,9,4,42,0,0,0,0,3,0,0,0,0,3,27,17,13,16,36,30,28,12,3,181,..,0,0,11,10,11,12,4,0,60,..,3,4,5,7,9,0,0,0,22,..,0,0,3,3,3,0,3,0,12,34,..,..,..,..,..,..,..,..,34,..,7,..,..,..,..,..,..,..,7,..,5,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3
POA3898,..,0,8,16,24,24,27,5,0,98,..,3,3,4,7,4,3,0,0,30,..,0,0,5,0,3,0,0,0,10,52,..,..,..,..,..,..,..,..,52,..,7,..,..,..,..,..,..,..,7,..,5,4,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,5,9,5,0,0,0,0,0,17,..,0,10,4,6,13,10,6,0,48,0,0,0,0,0,0,0,0,0,6,52,26,31,36,41,42,43,20,3,289,..,0,13,21,20,29,19,6,0,100,..,0,7,7,6,3,3,0,0,33,..,0,0,3,3,0,0,3,0,15,51,..,..,..,..,..,..,..,..,51,..,8,..,..,..,..,..,..,..,8,..,3,3,0,3,0,0,0,0,12,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
POA3900,..,0,0,0,6,11,9,0,0,32,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,7,10,0,0,14,0,3,0,0,0,3,0,0,0,5,10,8,0,3,7,24,20,4,0,73,..,0,3,3,4,7,9,3,0,30,..,0,0,0,0,0,0,0,0,5,..,0,0,3,0,0,0,0,0,3,7,..,..,..,..,..,..,..,..,7,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA3902,..,0,7,10,15,19,25,17,0,86,..,0,0,3,3,0,5,0,0,14,..,0,0,0,0,0,0,0,0,0,26,..,..,..,..,..,..,..,..,26,..,9,..,..,..,..,..,..,..,9,..,9,0,3,0,0,0,0,0,8,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,9,..,0,0,0,4,3,10,3,0,24,0,0,0,0,0,0,3,0,0,8,26,14,11,15,21,35,42,22,0,184,..,0,12,9,17,24,25,5,0,86,..,0,0,4,3,6,0,0,0,14,..,0,0,7,0,0,0,0,0,17,35,..,..,..,..,..,..,..,..,35,..,11,..,..,..,..,..,..,..,11,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
POA3903,..,0,10,26,16,36,49,14,0,150,..,0,3,5,4,10,8,0,0,26,..,0,0,0,3,0,0,0,0,7,59,..,..,..,..,..,..,..,..,59,..,11,..,..,..,..,..,..,..,11,..,9,7,0,0,0,0,0,0,24,..,0,0,0,0,3,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,9,..,0,0,0,5,8,21,3,3,46,0,0,4,0,0,9,3,0,0,15,61,21,32,30,33,63,79,17,10,344,..,4,16,25,22,39,42,10,0,148,..,3,7,3,4,3,4,0,0,26,..,0,0,4,9,0,0,0,0,13,53,..,..,..,..,..,..,..,..,53,..,5,..,..,..,..,..,..,..,5,..,3,3,0,0,0,0,0,0,7,..,4,0,0,0,0,0,4,0,9,..,0,0,0,0,0,0,0,0,0
POA3904,..,0,15,25,34,62,111,41,3,293,..,3,10,11,11,20,14,3,0,64,..,0,0,0,0,0,0,0,0,4,85,..,..,..,..,..,..,..,..,85,..,10,..,..,..,..,..,..,..,10,..,19,3,3,0,0,0,0,0,22,..,0,0,0,0,0,0,0,0,5,..,0,3,0,0,0,0,0,0,7,..,0,3,0,3,0,5,3,0,13,..,0,3,8,19,21,30,14,3,92,0,3,0,0,0,4,13,3,0,23,86,37,36,46,70,106,169,64,11,625,..,0,13,32,45,84,99,21,0,297,..,3,5,19,17,16,9,0,0,69,..,0,7,11,11,3,0,0,0,30,89,..,..,..,..,..,..,..,..,89,..,15,..,..,..,..,..,..,..,15,..,3,3,3,0,0,0,0,0,11,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
POA3909,..,3,84,142,224,325,377,190,41,1376,..,14,71,51,52,40,26,9,3,265,..,0,4,14,15,7,3,0,0,48,541,..,..,..,..,..,..,..,..,541,..,116,..,..,..,..,..,..,..,116,..,114,45,34,12,14,0,0,0,218,..,10,5,3,3,10,4,3,3,40,..,6,7,3,4,3,0,0,0,22,..,19,13,10,12,19,13,5,3,89,..,20,23,34,69,99,127,62,29,461,13,15,9,8,20,14,24,12,4,121,553,324,252,304,407,518,580,283,85,3297,..,9,110,177,254,343,374,129,13,1412,..,27,72,53,55,38,22,6,0,279,..,14,41,71,68,34,18,11,14,271,519,..,..,..,..,..,..,..,..,519,..,113,..,..,..,..,..,..,..,113,..,59,19,12,13,8,3,0,0,103,..,6,5,4,7,9,11,12,4,59,..,12,4,0,0,3,0,0,0,16
POA3910,..,7,435,887,976,839,581,241,46,4014,..,67,330,187,189,96,36,3,3,915,..,0,7,39,81,37,24,7,4,199,2144,..,..,..,..,..,..,..,..,2144,..,571,..,..,..,..,..,..,..,571,..,635,316,78,37,11,0,0,0,1076,..,46,61,7,22,15,10,22,5,184,..,44,25,15,12,6,0,0,0,118,..,23,55,19,22,18,29,6,0,173,..,20,120,116,172,161,92,46,21,752,29,51,55,28,29,16,10,6,3,229,2180,1460,1406,1391,1546,1192,787,336,85,10381,..,22,595,897,1055,827,477,152,26,4058,..,105,354,201,178,84,31,10,0,947,..,27,124,221,305,129,38,21,10,890,2010,..,..,..,..,..,..,..,..,2010,..,661,..,..,..,..,..,..,..,661,..,508,195,31,22,13,6,0,0,771,..,66,30,13,15,37,48,39,9,252,..,38,12,4,11,0,4,0,0,71
POA3911,..,0,57,100,157,139,90,36,6,591,..,12,55,23,27,23,10,3,0,149,..,0,3,3,6,12,4,0,3,31,289,..,..,..,..,..,..,..,..,289,..,90,..,..,..,..,..,..,..,90,..,88,54,21,8,0,0,0,0,173,..,19,0,0,0,4,7,3,0,34,..,8,10,7,3,0,0,0,0,22,..,0,8,4,4,5,3,0,0,26,..,0,16,27,25,28,22,13,5,130,6,7,13,3,0,6,0,0,0,36,297,220,205,194,231,216,140,55,16,1571,..,3,70,127,170,129,77,25,0,597,..,20,50,27,30,16,3,0,0,147,..,7,10,36,36,23,7,0,0,117,252,..,..,..,..,..,..,..,..,252,..,94,..,..,..,..,..,..,..,94,..,69,29,0,3,3,0,0,0,108,..,9,4,0,3,0,15,13,5,55,..,7,9,4,0,0,0,0,0,18
POA3912,..,11,262,466,650,671,436,173,46,2717,..,38,212,130,142,77,31,9,0,631,..,0,3,23,38,29,11,3,9,119,1429,..,..,..,..,..,..,..,..,1429,..,415,..,..,..,..,..,..,..,415,..,432,206,63,35,15,0,0,0,745,..,33,17,7,14,8,12,11,5,115,..,21,19,13,14,11,5,0,0,79,..,12,17,4,11,23,11,3,3,91,..,15,39,55,90,92,71,35,17,417,15,35,24,14,13,17,14,3,0,131,1447,1010,795,774,1006,940,593,242,79,6887,..,16,340,505,725,635,384,120,27,2741,..,68,205,159,145,71,19,3,0,666,..,19,70,142,184,78,30,21,12,562,1265,..,..,..,..,..,..,..,..,1265,..,437,..,..,..,..,..,..,..,437,..,281,127,24,20,15,0,0,0,472,..,25,27,3,12,23,36,27,13,165,..,31,17,3,10,6,0,0,0,71
POA3913,..,0,53,103,139,141,120,52,9,623,..,11,40,37,20,28,6,0,0,146,..,0,0,6,7,3,0,0,7,24,289,..,..,..,..,..,..,..,..,289,..,81,..,..,..,..,..,..,..,81,..,103,37,27,14,3,0,0,0,181,..,7,5,0,0,0,0,0,0,25,..,3,0,0,0,9,0,0,0,16,..,0,9,3,0,6,3,0,0,22,..,0,9,15,12,19,15,7,0,90,7,16,10,3,0,0,0,0,0,41,291,230,172,193,198,215,148,61,15,1532,..,3,63,111,164,165,91,33,3,633,..,17,45,29,21,18,6,0,0,142,..,3,21,42,39,27,11,5,0,150,273,..,..,..,..,..,..,..,..,273,..,98,..,..,..,..,..,..,..,98,..,57,38,0,3,3,0,0,0,94,..,5,0,0,0,9,6,4,6,34,..,8,3,0,0,0,0,0,0,13
POA3915,..,10,150,247,258,253,316,192,37,1457,..,50,142,101,59,49,15,8,4,423,..,0,3,20,41,24,9,5,0,104,849,..,..,..,..,..,..,..,..,849,..,163,..,..,..,..,..,..,..,163,..,248,97,42,26,8,3,0,0,421,..,18,21,7,3,18,4,0,0,78,..,19,16,7,5,7,4,0,0,59,..,16,13,12,26,26,20,3,0,117,..,16,55,67,94,122,100,78,19,553,11,27,20,15,10,12,11,6,3,116,867,562,520,515,527,515,477,295,63,4345,..,20,215,234,276,273,305,145,19,1486,..,73,162,85,68,37,15,6,0,444,..,31,104,128,138,66,21,20,5,516,889,..,..,..,..,..,..,..,..,889,..,159,..,..,..,..,..,..,..,159,..,137,58,18,10,7,0,0,0,229,..,19,9,3,13,19,12,19,3,98,..,15,10,6,3,0,0,0,0,36
POA3916,..,0,4,23,30,56,39,20,4,175,..,0,3,4,9,16,3,0,0,36,..,0,0,0,4,4,0,0,0,6,51,..,..,..,..,..,..,..,..,51,..,26,..,..,..,..,..,..,..,26,..,12,7,0,3,3,0,0,0,24,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,3,3,12,7,4,3,36,0,4,3,0,0,7,3,0,0,17,51,48,18,28,53,94,49,31,7,381,..,0,3,21,36,48,41,15,3,176,..,4,8,8,15,8,6,0,0,38,..,0,0,3,8,0,3,3,3,16,60,..,..,..,..,..,..,..,..,60,..,11,..,..,..,..,..,..,..,11,..,5,4,0,3,0,0,0,0,14,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA3918,..,3,46,138,180,174,118,43,6,714,..,9,36,42,39,20,9,6,0,159,..,0,0,4,6,3,6,0,3,26,367,..,..,..,..,..,..,..,..,367,..,91,..,..,..,..,..,..,..,91,..,94,46,12,7,3,0,0,0,164,..,6,3,0,0,0,6,0,0,21,..,3,3,0,3,4,0,0,0,16,..,4,7,9,9,6,4,5,0,36,..,7,8,14,32,21,21,10,6,108,5,7,4,8,0,6,0,0,0,37,376,220,163,230,274,238,165,67,21,1744,..,3,87,148,191,165,116,21,4,731,..,16,45,33,37,18,8,0,0,162,..,0,11,27,27,15,4,0,0,98,313,..,..,..,..,..,..,..,..,313,..,88,..,..,..,..,..,..,..,88,..,41,25,0,3,0,0,0,0,67,..,4,3,0,0,5,14,6,0,32,..,8,0,0,0,0,0,0,0,10
POA3919,..,3,60,85,96,130,82,31,6,493,..,12,57,48,27,19,0,0,0,156,..,0,0,0,14,12,5,0,0,30,320,..,..,..,..,..,..,..,..,320,..,74,..,..,..,..,..,..,..,74,..,75,35,11,10,0,0,0,0,129,..,10,4,3,3,5,0,0,0,26,..,3,4,4,0,0,0,3,0,16,..,3,3,7,9,8,5,0,0,35,..,7,13,25,35,40,20,8,6,152,9,9,5,6,3,3,10,0,0,53,332,197,181,181,198,223,118,55,7,1488,..,4,70,101,105,128,68,23,0,495,..,19,63,49,29,7,5,0,0,172,..,9,33,36,48,19,7,0,0,150,278,..,..,..,..,..,..,..,..,278,..,54,..,..,..,..,..,..,..,54,..,47,22,8,0,0,0,0,0,73,..,5,7,0,3,7,4,5,0,35,..,10,3,6,0,0,0,0,0,20
POA3920,..,0,17,15,7,3,0,0,0,41,..,4,12,3,7,0,0,0,0,24,..,0,0,0,0,0,0,0,0,0,47,..,..,..,..,..,..,..,..,47,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,47,14,30,16,10,3,0,0,0,123,..,3,18,16,5,3,0,0,0,45,..,9,20,3,0,0,0,0,0,33,..,0,0,0,0,0,0,0,0,0,24,..,..,..,..,..,..,..,..,24,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA3921,..,0,0,0,3,3,10,0,0,16,..,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,6,3,0,0,17,0,0,0,3,0,0,0,0,0,10,5,0,3,5,11,14,16,3,0,50,..,0,0,3,0,4,8,0,0,18,..,0,0,3,0,3,0,0,0,5,..,0,0,0,0,0,0,0,0,0,13,..,..,..,..,..,..,..,..,13,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA3922,..,3,83,181,213,261,342,164,55,1304,..,14,72,44,54,47,21,3,0,258,..,0,4,10,14,18,8,0,0,53,587,..,..,..,..,..,..,..,..,587,..,115,..,..,..,..,..,..,..,115,..,77,51,17,13,9,0,0,0,160,..,9,7,3,8,4,0,0,5,41,..,10,8,3,3,3,0,0,0,26,..,17,16,10,15,6,5,0,0,66,..,5,29,44,74,111,103,66,20,445,19,15,21,14,11,35,26,0,0,141,605,269,282,335,398,485,509,238,82,3203,..,9,123,182,234,293,330,117,34,1315,..,28,65,55,58,49,22,3,0,278,..,3,41,87,78,32,19,8,12,285,535,..,..,..,..,..,..,..,..,535,..,112,..,..,..,..,..,..,..,112,..,57,26,8,10,5,0,0,0,106,..,9,0,0,3,9,14,8,5,49,..,10,0,3,0,0,0,0,0,16
POA3923,..,0,3,17,10,26,35,21,3,110,..,0,3,3,5,7,0,3,0,20,..,0,0,3,3,0,0,0,0,5,25,..,..,..,..,..,..,..,..,25,..,9,..,..,..,..,..,..,..,9,..,8,0,0,4,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,3,..,0,7,0,3,10,8,3,0,35,0,0,0,0,0,4,3,0,0,8,25,14,7,22,29,52,54,20,3,227,..,0,6,18,18,26,33,10,0,112,..,0,3,0,10,6,0,0,0,18,..,0,4,4,3,0,3,0,0,13,32,..,..,..,..,..,..,..,..,32,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3
POA3925,..,0,48,95,105,128,128,64,15,585,..,16,43,35,18,15,12,3,0,142,..,0,0,10,15,7,3,0,0,31,272,..,..,..,..,..,..,..,..,272,..,52,..,..,..,..,..,..,..,52,..,36,16,7,4,0,0,0,0,67,..,3,0,3,3,3,4,3,0,17,..,3,0,0,0,0,0,0,0,8,..,7,10,0,6,5,6,4,0,43,..,6,19,24,37,40,42,19,11,198,3,10,3,8,14,6,0,4,0,51,276,138,138,184,205,206,190,98,30,1469,..,0,63,121,89,134,113,55,10,593,..,24,42,31,25,16,7,0,0,152,..,3,10,21,40,17,3,3,0,104,289,..,..,..,..,..,..,..,..,289,..,50,..,..,..,..,..,..,..,50,..,25,14,3,3,0,0,0,0,46,..,3,0,0,0,4,0,4,3,17,..,3,0,0,0,0,0,0,0,9
POA3926,..,0,38,97,117,146,136,80,20,641,..,3,27,31,22,24,22,4,0,135,..,0,0,4,7,7,3,0,0,24,268,..,..,..,..,..,..,..,..,268,..,77,..,..,..,..,..,..,..,77,..,44,24,11,0,3,0,0,0,78,..,3,0,0,3,0,3,0,0,9,..,3,0,0,5,0,0,0,0,5,..,0,3,0,0,0,3,0,0,13,..,3,8,9,19,22,24,20,4,102,0,8,3,0,3,3,6,3,0,30,275,139,101,156,175,221,198,103,29,1392,..,0,53,104,135,166,130,61,6,653,..,5,33,33,40,19,10,0,0,139,..,0,7,18,28,13,9,0,3,77,260,..,..,..,..,..,..,..,..,260,..,92,..,..,..,..,..,..,..,92,..,32,24,3,0,0,3,0,0,62,..,4,6,0,3,5,9,5,3,33,..,3,0,0,0,0,0,0,0,3
POA3927,..,0,7,43,64,82,73,29,14,316,..,3,7,17,16,23,7,0,0,68,..,0,0,0,4,3,0,0,0,4,115,..,..,..,..,..,..,..,..,115,..,41,..,..,..,..,..,..,..,41,..,20,13,3,4,8,0,0,0,39,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,3,3,0,3,10,..,3,3,7,16,13,14,14,10,74,0,5,3,3,7,3,3,3,0,23,119,64,33,73,110,127,99,46,24,691,..,0,17,49,70,90,68,22,10,318,..,4,9,11,17,23,4,0,0,67,..,0,3,7,13,9,4,3,3,42,135,..,..,..,..,..,..,..,..,135,..,37,..,..,..,..,..,..,..,37,..,13,9,3,0,3,0,0,0,28,..,3,0,0,0,0,6,0,0,8,..,0,0,0,0,0,0,0,0,0
