POA_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA3882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,19,9,4,15,0,10,0,13,4,88,13,177
POA3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,3,0,0,0,0,0,0,0,0,0,0,7,39,17,0,38,0,23,3,23,11,81,15,252
POA3886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,0,8,0,11,0,14,3,54
POA3887,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,9,0,0,0,3,0,18,3,34
POA3888,0,0,0,6,0,0,0,0,0,0,0,0,0,3,25,30,0,0,0,0,0,0,0,0,0,7,7,16,44,26,0,52,12,19,7,35,4,184,38,428
POA3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,0,0,0,0,0,0,18,0,28
POA3890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,7,0,19,5,43
POA3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,22
POA3892,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,3,3,8,12,0,15,0,3,5,11,3,87,11,160
POA3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
POA3895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,3,0,0,0,10,0,26
POA3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,3,0,3,0,19,3,39
POA3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,12,5,5,0,3,0,25,11,85
POA3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,4,0,9,0,26
POA3902,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,3,0,0,0,0,3,39,0,63
POA3903,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,11,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,14,0,10,3,9,3,52,14,120
POA3904,0,0,0,8,0,0,0,0,0,0,0,0,0,3,10,15,0,0,0,0,0,0,0,0,0,3,0,7,17,20,0,29,3,24,8,21,0,137,13,276
POA3909,0,5,0,15,0,0,0,0,0,0,0,0,0,11,59,75,3,0,0,3,0,4,0,0,0,16,15,39,99,45,16,96,12,46,5,73,14,560,80,1051
POA3910,0,3,0,49,9,0,0,5,0,3,0,4,3,13,75,108,5,0,0,3,0,3,0,0,0,25,6,49,521,78,15,311,38,197,15,123,26,605,89,2009
POA3911,0,0,0,14,0,0,0,0,0,0,0,0,0,0,15,21,0,0,0,0,0,0,0,0,0,3,5,10,74,17,3,52,5,43,0,22,3,92,23,325
POA3912,0,0,0,29,3,0,0,4,0,0,0,3,0,15,73,98,0,0,0,0,0,0,0,0,0,13,16,34,318,58,18,229,26,140,13,94,21,450,95,1461
POA3913,0,4,0,15,3,0,0,0,0,0,0,0,0,3,16,22,0,0,0,0,0,0,0,7,0,3,0,8,73,23,0,68,3,34,4,28,0,109,18,359
POA3915,0,4,0,19,0,0,0,0,0,0,0,0,0,7,39,51,0,0,3,0,0,0,0,0,0,14,15,32,126,33,7,97,9,89,3,77,9,470,61,985
POA3916,0,3,0,17,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,3,0,8,14,11,0,15,0,14,3,7,0,54,10,127
POA3918,0,0,0,8,0,0,0,0,0,3,0,0,0,3,21,34,0,0,0,0,0,0,0,0,0,4,0,10,77,23,5,53,7,55,7,38,9,129,27,414
POA3919,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,0,0,0,0,6,0,7,60,12,7,51,9,31,3,25,3,95,19,310
POA3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,10,0,0,0,0,12,39
POA3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,7,17
POA3922,0,3,0,19,3,3,3,0,0,0,0,4,0,6,44,62,0,0,0,0,0,0,0,0,0,8,10,21,97,62,10,97,9,56,12,95,16,488,64,1002
POA3923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,12,0,3,0,8,5,52,3,91
POA3925,0,4,0,9,0,0,0,0,0,0,0,0,0,0,25,33,0,0,0,0,0,0,0,0,0,6,0,12,53,30,8,65,6,19,5,27,8,163,37,422
POA3926,0,3,0,29,0,0,0,0,0,0,0,3,0,3,17,21,0,0,0,0,0,3,0,0,0,3,0,8,53,35,3,38,4,29,0,49,7,174,18,409
POA3927,0,4,0,19,0,0,0,0,0,0,0,0,0,3,7,12,0,0,0,0,0,0,0,0,0,3,0,11,17,10,3,39,0,14,0,16,5,91,14,214
POA3928,0,5,0,15,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,4,0,8,3,5,0,23,4,61
POA3929,0,6,0,26,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,3,0,0,13,14,3,11,0,9,0,21,0,66,12,148
POA3930,3,26,4,221,6,3,0,4,0,3,0,3,0,20,91,128,5,0,0,3,0,0,0,3,0,19,9,44,264,110,9,213,18,167,11,176,20,710,118,1803
POA3931,0,25,0,131,5,0,0,3,0,3,0,3,0,32,135,179,3,0,8,0,0,0,0,0,0,47,15,75,440,101,27,262,35,203,14,232,36,1355,169,2872
POA3933,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,3,4,17,12,0,21,6,13,0,9,3,29,7,113
POA3934,0,29,0,126,3,0,0,0,0,0,0,3,3,17,107,137,0,0,0,3,0,3,0,3,0,21,18,54,263,94,14,225,19,151,13,158,23,827,138,1918
POA3936,0,18,0,64,0,0,0,3,0,4,0,0,0,23,66,91,3,0,5,0,0,0,0,0,3,30,13,55,190,79,14,159,11,119,21,131,16,740,90,1570
POA3937,0,4,0,20,3,0,0,0,0,0,0,0,0,5,12,17,0,0,0,0,0,0,0,0,0,0,0,3,21,19,0,26,3,22,3,25,0,64,10,195
POA3938,0,3,0,13,0,0,0,0,0,3,0,0,0,5,22,32,0,0,0,0,0,0,0,0,0,11,9,17,41,19,8,38,0,34,3,36,5,207,31,429
POA3939,0,9,0,53,3,0,0,0,0,0,0,0,0,24,48,87,3,0,0,0,0,0,0,0,4,28,21,56,193,102,22,192,19,112,12,166,27,893,90,1816
POA3940,0,3,0,8,0,0,0,0,0,0,0,0,0,8,22,27,0,0,0,0,0,0,0,0,0,20,8,24,39,17,0,38,3,33,0,37,5,385,30,596
POA3941,0,11,0,44,0,4,0,0,0,0,0,3,0,22,64,99,0,3,0,0,0,3,0,0,0,29,13,46,164,80,13,168,3,100,15,110,11,680,90,1427
POA3942,0,3,0,14,0,0,0,0,0,0,0,0,0,4,23,29,0,0,0,0,0,0,0,0,0,3,0,8,26,20,0,30,3,19,3,50,5,192,25,376
POA3943,3,12,0,35,0,0,0,0,0,0,0,0,0,3,19,29,0,0,0,0,0,0,0,0,0,7,3,6,16,22,4,23,3,11,0,25,4,144,23,286
POA3944,0,14,0,28,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,3,4,6,8,0,8,0,5,0,16,0,51,13,107
POA3945,0,3,0,6,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,3,31,12,3,31,0,17,0,7,3,42,5,162
POA3946,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,3,3,0,16,0,33
POA3950,0,0,0,7,0,3,0,0,0,0,0,4,0,3,25,35,0,0,4,0,0,0,0,3,0,3,8,16,74,23,11,77,7,48,6,45,10,220,30,539
POA3951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,4,16,11,3,14,3,11,3,19,0,29,10,126
POA3953,0,3,0,25,0,0,0,0,0,3,0,3,0,8,34,49,3,0,0,0,0,0,0,0,0,13,5,26,151,57,5,150,4,62,11,81,13,332,45,910
POA3954,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,11,0,3,0,3,0,19,3,54
POA3956,0,6,0,11,0,0,0,0,0,0,0,0,0,9,11,32,0,0,0,0,0,0,0,0,0,5,3,11,32,30,3,51,12,22,3,35,8,173,22,384
POA3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,3,0,0,0,10,3,28
POA3958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,6,0,3,0,8,0,8,5,33
POA3959,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,3,17,10,4,29,0,7,0,18,3,58,9,147
POA3960,0,3,0,15,0,0,0,0,0,0,0,0,0,8,26,36,3,0,0,0,0,0,0,0,0,8,0,15,37,25,0,41,3,12,3,38,6,158,24,358
POA3962,0,0,0,6,0,0,0,0,0,0,0,0,0,3,7,10,0,0,0,0,0,0,0,0,0,3,0,8,26,8,0,22,0,9,0,14,0,54,7,134
POA3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,7,0,25
POA3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,0,3,0,15,0,31
POA3966,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,3,17,5,0,5,0,3,0,4,0,28,4,67
POA3967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,17
POA3971,0,0,0,13,3,0,0,0,0,0,0,0,0,3,24,28,0,0,0,0,0,0,0,0,0,5,5,18,68,31,11,73,7,42,3,54,12,231,32,563
POA3975,0,0,0,35,7,0,0,0,4,3,0,0,0,3,27,49,0,0,3,0,0,0,0,0,0,3,5,12,292,19,14,129,20,109,6,44,13,182,32,867
POA3976,0,0,0,8,0,3,0,4,0,5,0,3,0,14,73,107,0,0,0,0,3,3,0,0,0,15,16,34,279,49,8,183,27,246,5,103,22,455,105,1494
POA3977,0,13,0,181,29,0,0,15,3,16,0,9,9,37,268,387,22,0,6,6,3,9,3,0,10,71,54,187,2073,223,53,1050,96,856,37,403,76,1854,362,7080
POA3978,0,0,0,29,3,0,0,0,0,0,0,0,0,3,28,35,4,0,3,0,0,0,0,0,0,4,3,12,380,17,10,156,15,90,5,38,11,182,35,936
POA3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,5,0,5,0,0,0,5,0,41
POA3980,0,0,0,4,0,0,0,0,0,0,0,0,0,3,9,14,0,0,0,0,0,0,0,0,0,0,0,3,76,8,0,67,0,34,3,21,3,90,10,323
POA3981,0,0,0,15,4,0,0,0,0,4,0,0,0,4,15,31,0,0,0,0,0,0,0,0,0,3,5,15,107,21,11,77,11,48,5,32,7,125,27,461
POA3984,0,3,0,16,0,0,0,0,0,3,0,0,0,8,36,41,7,0,0,0,0,0,0,0,0,10,7,33,108,39,9,72,13,66,7,50,9,277,55,686
POA3987,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,4,3,8,33,5,0,27,4,15,0,19,3,51,12,168
POA3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,15,0,14,3,11,0,36,14,128
POA3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,7,26
POA3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,5,0,3,0,23,3,51
POA3992,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,3,3,9,21,11,3,17,3,11,0,11,3,31,7,127
POA3995,0,4,0,18,0,0,0,0,0,3,0,0,0,13,45,63,3,0,0,0,0,0,0,3,0,20,16,43,102,70,11,132,13,73,3,112,17,545,78,1155
POA3996,0,5,0,34,0,0,0,0,0,0,0,3,0,11,36,57,3,0,0,0,0,3,0,0,0,8,3,22,71,47,4,77,7,43,9,72,9,401,48,793
