SA1_7DIGITCODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
2107335,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,4,3,0,7
2107336,0,0,0,0,0,0,0,0,0,6,10,3,19,0,0,3,23,11,0,30
2107337,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,6
2107338,0,0,0,0,0,0,0,0,0,5,7,0,6,0,0,0,11,3,0,9
2107339,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,3,0,5
2107401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2107403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2107404,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,9
2107406,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,8,0,0,7
2107407,0,0,0,0,0,0,0,0,0,8,3,3,8,0,0,0,8,0,0,12
2107408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2107409,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,7,0,6
2107410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107411,0,0,0,0,0,0,0,0,0,12,13,3,29,0,3,4,34,8,0,40
2107412,0,0,0,0,0,0,0,0,0,10,13,3,26,3,0,3,29,8,0,33
2107413,0,0,0,0,0,0,0,0,0,9,5,0,18,0,0,0,15,22,0,36
2107414,0,0,0,0,0,0,0,0,0,7,4,0,9,0,3,7,17,25,0,44
2107415,0,0,0,0,0,0,0,0,0,9,3,0,16,0,0,0,16,3,0,19
2107416,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,3,13,0,0,16
2107417,0,0,0,0,0,0,0,0,0,7,3,0,10,6,0,6,15,9,0,20
2107418,0,0,0,0,0,0,0,0,0,8,8,0,18,3,0,3,21,10,0,38
2107419,0,0,0,0,0,0,0,0,0,12,8,0,14,3,0,3,21,9,0,27
2107420,0,0,0,0,0,0,0,0,0,6,9,0,16,0,0,0,15,6,0,20
2107421,0,0,0,0,0,0,0,0,0,3,5,0,11,0,0,0,10,12,0,23
2107422,0,0,0,0,0,0,0,0,0,10,13,0,20,0,0,0,17,18,0,36
2107423,0,0,0,0,0,0,0,0,0,4,8,0,16,0,0,0,16,15,0,26
2107424,0,0,0,0,0,0,0,0,0,3,7,0,9,0,0,0,14,7,0,20
2107425,0,0,0,0,0,0,0,0,0,4,9,0,15,0,0,0,15,4,0,17
2107426,0,0,0,0,0,0,0,0,0,4,3,0,13,0,0,0,13,4,0,15
2107427,0,0,0,0,0,0,0,0,3,13,8,0,19,3,3,5,26,24,3,48
2107428,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,6,18,6,0,22
2107429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2107430,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,9,9,0,24
2107431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107432,0,0,0,0,0,0,0,0,0,6,3,0,12,3,0,3,15,3,0,13
2107433,0,0,0,0,0,0,0,0,0,11,4,0,18,0,0,0,17,5,0,27
2107434,0,0,0,0,0,0,0,0,0,5,6,3,17,0,0,4,17,15,0,35
2107435,0,0,0,0,0,0,0,0,0,6,3,0,10,0,0,0,10,0,0,6
2107436,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,9
2107437,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,8,9,0,16
2107438,0,0,0,0,0,0,0,0,0,3,9,0,10,0,0,0,10,10,0,18
2107439,3,3,0,0,0,3,0,0,3,5,11,3,17,0,0,3,19,33,0,51
2107440,0,0,0,0,0,0,0,0,0,3,7,0,11,0,0,0,16,11,0,25
2107441,0,0,0,0,0,0,0,0,0,12,12,0,21,0,0,0,21,11,0,35
2107442,0,0,0,0,0,0,0,0,0,5,4,4,16,0,0,3,15,6,0,21
2107443,0,0,0,0,0,0,0,0,0,7,5,0,14,3,4,3,25,12,3,36
2107444,0,0,0,0,0,0,0,0,0,5,3,0,13,0,0,0,13,0,0,15
2107445,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,8,4,0,10
2107446,0,0,0,0,0,0,0,0,0,4,3,0,15,0,0,0,15,4,0,16
2107447,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4
2107448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107449,0,3,0,0,0,3,0,0,3,11,16,0,34,3,0,9,38,21,0,58
2107450,0,0,0,0,0,0,0,0,0,11,8,0,16,0,3,0,19,8,0,29
2107451,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4,7,6,18,0,30
2107452,0,0,0,0,0,0,0,0,0,7,9,0,23,0,0,0,23,18,0,36
2107453,0,0,0,0,0,0,0,0,0,7,5,0,13,0,0,0,13,11,0,25
2107454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2107455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2107456,0,0,0,0,0,0,0,0,0,9,7,0,16,0,0,0,16,3,0,14
2107457,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,4,0,0,7
2107458,0,0,0,0,0,0,0,0,0,4,7,0,11,0,0,0,11,3,0,11
2107459,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,3,0,10
2107460,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,6
2107461,0,0,0,0,0,0,0,0,0,4,5,0,8,0,0,0,10,3,0,18
2107501,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,0,0,10
2107502,0,0,0,0,0,0,0,0,0,4,8,0,19,0,0,0,19,11,0,28
2107503,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,8,6,0,11
2107504,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
2107505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107506,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,5,0,8
2107507,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,6
2107508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2107509,0,0,0,0,0,0,0,0,0,4,0,0,13,0,0,0,12,3,0,15
2107510,0,0,0,0,0,0,0,0,0,11,4,0,15,0,0,0,15,11,0,22
2107511,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3
2107512,0,0,0,0,0,0,0,0,0,5,8,0,14,0,0,0,14,4,0,13
2107601,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,9,0,10
2107603,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,8,0,0,7
2107604,0,0,0,0,0,0,0,0,0,3,11,0,18,0,3,3,19,12,0,29
2107605,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,7,0,7
2107607,0,0,0,0,0,0,0,0,0,6,11,0,20,0,3,3,21,7,0,35
2107608,0,0,0,0,0,0,0,0,0,0,14,6,14,0,0,0,14,8,0,27
2107609,0,0,0,0,0,0,0,0,0,12,9,3,23,3,0,3,27,12,0,41
2107610,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,3,0,7
2107611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
2107612,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,8,3,0,12
2107613,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,7,4,0,14
2107614,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,5,0,15
2107615,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,4,4,0,8
2107616,0,0,0,0,0,0,0,0,0,18,17,0,32,3,3,9,43,21,0,61
2107617,0,0,0,0,0,0,0,0,0,12,6,3,22,0,0,4,21,10,0,33
2107618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
2107619,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,6,0,0,12
2107620,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,7,0,17
2107621,0,0,0,0,0,0,0,0,0,12,3,0,15,0,0,0,16,9,0,26
2107622,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,4,7,0,15
2107623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2107624,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,5,0,9
2107625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2107626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2107627,0,0,0,0,0,0,0,0,0,3,7,0,5,0,0,0,10,13,0,18
2107628,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,11,0,18
2107629,0,0,0,0,0,0,0,0,0,3,5,0,11,3,0,3,12,13,0,32
2107630,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,6,5,0,16
2107631,0,0,0,0,0,0,0,0,0,12,10,0,22,3,0,3,24,16,0,44
2107632,0,0,0,0,0,0,0,0,0,7,12,0,20,3,0,4,23,21,0,47
2107633,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,3,0,9
2107635,0,0,0,0,0,0,0,0,0,9,3,0,11,0,3,5,13,13,0,30
2107636,0,0,0,0,0,0,0,0,0,9,9,0,20,0,0,0,23,14,0,38
2107637,0,0,0,0,0,0,0,0,0,8,6,0,11,0,0,0,15,6,0,21
2107638,0,0,0,0,0,0,4,0,4,4,6,0,17,0,0,0,17,17,0,35
2107701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2107703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
2107704,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,6,3,0,13
2107705,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,5,0,6
2107706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107708,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,5,0,10
2107709,0,0,0,0,0,0,0,0,0,3,8,0,15,0,0,0,15,5,0,14
2107710,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,6
2107711,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,3,5,11,0,15
2107712,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,7,3,0,9
2107713,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,8,10,0,19
2107714,0,0,0,0,0,0,0,0,0,5,0,3,6,0,0,3,10,8,0,20
2107715,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,10,0,12
2107716,0,0,0,0,0,0,0,0,0,7,5,0,13,0,0,0,13,3,0,16
2107717,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,6
2107718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107719,0,0,0,0,0,0,0,0,0,7,4,0,6,0,0,0,6,8,0,16
2107720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107721,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,8,0,0,8
2107722,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,4
2107801,0,0,0,0,0,0,0,0,0,7,5,0,19,0,0,0,19,9,0,24
2107802,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,6,0,14
2107803,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,5,4,0,9
2107804,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,10
2107805,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,0,0,4
2107806,0,0,0,0,0,0,0,0,0,4,4,0,12,0,0,0,11,10,0,16
2107807,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,4,0,4
2107808,0,0,0,0,0,0,0,0,0,4,6,0,5,0,0,0,5,7,0,16
2107809,0,0,0,0,0,0,0,0,0,7,11,0,14,0,0,0,14,11,0,21
2107810,0,0,0,0,0,0,0,0,0,11,7,4,19,0,0,0,19,0,0,14
2107811,0,0,0,0,0,0,0,0,0,14,6,3,19,0,0,0,22,4,0,28
2107812,0,0,0,0,0,0,0,0,0,11,11,0,20,0,3,3,28,9,0,35
2107813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8
2107814,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,4,0,0,5
2107815,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,4,0,0,6
2107816,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3
2107817,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,3,13,3,0,20
2107818,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,6
2107819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107820,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,3,11,8,0,16
2107821,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,10,0,15
2107901,0,0,0,0,0,0,0,0,0,6,8,0,14,0,0,0,14,0,0,11
2107902,0,0,0,0,0,0,0,0,0,12,7,0,13,0,0,0,13,16,0,27
2107903,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,8,7,0,18
2107904,0,0,0,0,0,0,0,0,0,7,6,0,10,3,0,3,18,9,0,24
2107905,0,0,0,0,0,0,0,0,0,3,10,0,13,0,0,0,12,16,0,28
2107906,0,0,0,0,0,0,0,0,0,0,10,0,12,0,3,3,15,18,0,36
2107907,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,3
2107908,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,4,0,8
2107909,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,10,7,0,19
2107910,0,0,0,0,0,0,0,0,0,6,10,0,16,0,0,3,16,4,0,21
2107911,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,10,4,0,13
2107912,0,0,0,0,0,0,0,0,0,4,9,0,12,0,0,0,12,12,0,27
2107913,0,0,0,0,0,0,0,0,0,5,9,0,16,0,0,0,16,7,0,25
2107914,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,8
2107915,0,0,0,0,0,0,0,0,0,3,4,7,11,0,0,0,11,0,0,11
2107916,0,0,0,0,0,0,0,0,0,4,4,0,13,3,0,3,11,4,0,17
2107917,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,6,0,15
2107918,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,9
2107919,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,9
2107920,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,5,3,0,10
2107921,0,0,0,0,0,0,0,0,0,10,0,0,8,0,0,0,12,3,0,14
2107922,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,6,0,13
2107923,0,0,0,0,0,0,0,0,0,6,3,0,10,0,0,0,10,9,0,18
2107924,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,6,3,0,12
2107925,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,11
2107926,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,7,5,0,7
2107927,0,0,0,0,0,0,0,0,0,10,16,3,29,0,0,0,25,11,0,43
2107928,0,0,0,0,0,0,0,0,0,6,9,0,14,0,0,0,14,8,0,26
2107929,0,0,0,0,0,0,0,0,0,8,4,0,10,0,0,5,19,15,0,30
2107930,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,8,4,0,18
2107931,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,8,8,0,13
2107932,0,0,0,0,0,0,0,0,0,5,0,0,8,0,3,3,13,5,0,15
2107933,0,0,0,0,0,0,0,0,0,12,5,0,14,0,0,0,14,5,0,18
2107935,0,0,0,0,0,0,0,0,0,10,8,0,19,0,0,3,21,29,0,54
2107936,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,5,0,6
2107938,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,8,0,10
2107939,0,0,0,0,0,0,0,0,0,10,9,0,18,0,0,0,20,17,0,34
2107940,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,0,3
2107941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107942,0,0,0,0,0,0,0,0,0,7,9,3,19,0,0,0,18,3,0,20
2107943,0,0,0,0,0,0,0,0,0,10,3,0,15,0,0,0,13,3,0,21
2107944,0,0,0,0,0,0,0,0,0,5,10,0,16,0,0,0,16,10,0,21
2107945,0,0,0,0,0,0,0,0,0,15,8,0,20,0,0,0,25,7,0,32
2108001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108101,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
2108104,0,0,0,0,0,0,0,0,0,9,7,0,7,0,0,0,7,3,0,16
2108105,0,0,0,0,0,0,0,0,0,8,4,3,7,0,0,0,10,3,0,16
2108106,0,0,0,0,0,0,0,0,0,7,3,0,11,3,0,3,13,10,0,20
2108107,0,0,0,0,0,0,0,0,0,4,5,0,12,0,0,0,12,4,0,19
2108109,0,0,0,0,0,0,0,0,3,7,15,3,17,0,0,0,18,13,0,32
2108110,0,0,0,0,0,0,0,0,0,3,10,0,18,0,0,0,18,14,0,33
2108111,0,0,0,0,0,0,0,0,0,7,6,0,9,0,0,0,9,3,0,18
2108112,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,9,12,0,20
2108113,0,0,0,0,0,0,0,0,0,3,5,0,12,0,0,0,9,15,0,33
2108114,0,0,0,0,0,0,0,0,0,3,4,3,15,0,3,0,15,10,0,24
2108115,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,13,4,0,14
2108116,0,0,0,0,0,0,0,0,0,3,6,0,13,0,0,0,12,8,0,25
2108117,0,0,0,0,0,0,0,0,0,11,9,3,15,3,0,3,22,13,0,36
2108118,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,8,0,11
2108119,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,4
2108120,0,0,0,0,0,0,0,0,0,3,10,0,11,0,0,0,17,15,0,28
2108121,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,6,14,0,23
2108122,0,0,0,0,0,0,0,0,0,13,4,3,21,0,0,0,21,13,0,30
2108123,0,0,0,0,0,0,0,0,0,7,3,0,8,0,0,0,8,9,0,18
2108124,0,0,0,0,0,0,0,0,0,3,12,0,12,0,0,0,13,9,0,21
2108125,0,0,0,0,0,0,0,0,0,17,14,0,29,0,3,3,30,14,0,42
2108126,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,8,9,0,21
2108127,0,0,0,0,0,0,0,3,3,0,4,0,11,0,0,0,11,8,3,25
2108128,0,0,0,0,0,0,0,0,0,4,5,0,8,0,0,3,10,8,0,20
2108129,0,0,0,0,0,0,0,0,5,3,5,0,11,0,0,0,12,14,0,25
2108130,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,5,7,16,0,26
2108131,0,0,0,0,0,0,0,0,0,3,4,0,11,0,3,3,9,5,0,15
2108132,0,0,0,0,0,0,0,0,0,6,5,0,10,0,0,0,10,3,0,12
2108133,0,0,0,0,0,0,0,0,0,10,6,0,16,0,0,0,16,11,0,24
2108134,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,4,0,11
2108135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108136,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,4,4,0,15
2108137,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,3,0,10
2108138,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,7
2108139,0,0,0,0,0,0,0,0,0,4,8,0,7,0,0,0,7,3,0,13
2108201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108202,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,0,0,12
2108203,0,0,0,0,0,0,0,0,0,5,10,0,15,0,0,3,21,6,0,26
2108204,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,8,0,11
2108205,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,5,7,0,15
2108206,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,3,0,9
2108207,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,3,0,10
2108208,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,5,0,11
2108209,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,5
2108210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2108211,0,0,0,0,0,0,0,0,0,7,5,0,10,0,0,0,10,7,0,14
2108212,0,0,0,0,0,0,0,0,0,3,8,0,12,3,0,3,17,7,0,21
2108213,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,5,4,0,10
2108214,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,5,0,11
2108215,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,3,0,9
2108216,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,10,3,0,16
2108217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2108218,0,0,0,0,0,0,0,0,0,3,6,0,8,0,0,0,8,3,0,14
2108219,0,0,0,0,0,0,0,0,0,6,4,0,7,0,0,0,7,6,0,15
2108220,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,0,0,8
2108221,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,5
2108222,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,6,3,0,12
2108223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108224,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,4,0,11
2108225,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,5,0,8
2108301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108401,0,0,0,0,0,0,0,3,3,3,3,0,5,0,0,0,5,9,3,18
2108402,0,0,0,0,0,0,0,0,0,0,4,3,14,0,0,0,11,8,0,25
2108403,0,0,0,0,0,0,3,0,3,0,5,0,10,0,0,3,6,11,0,21
2108404,0,0,0,0,0,0,0,0,0,3,5,0,10,0,0,0,10,8,0,17
2108405,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,8,8,0,20
2108406,0,0,0,0,0,0,0,0,0,3,6,0,12,0,0,0,13,5,0,20
2108407,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,9,6,0,9
2108408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
2108409,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,8
2108410,0,0,0,0,0,0,0,0,0,5,4,0,6,0,0,0,5,6,0,15
2108411,0,0,0,0,0,0,0,0,0,7,3,0,11,0,0,0,11,7,0,17
2108412,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,5
2108413,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,7,0,5
2108414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6
2108415,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,4,6,0,16
2108416,0,0,0,0,0,0,0,0,0,4,9,0,14,0,0,0,14,6,0,20
2108417,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,10,6,0,15
2108418,0,0,0,0,0,0,0,0,0,5,3,0,12,0,0,0,8,7,0,12
2108419,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,9,9,0,13
2108420,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,6,0,15
2108421,0,0,0,0,0,0,0,0,3,7,5,0,6,0,0,0,11,9,0,15
2108422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108423,0,0,0,0,0,0,0,0,0,3,5,0,12,0,0,0,12,3,0,17
2108424,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,10,3,16
2108425,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,6,0,0,9
2108426,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,6
2108427,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,8,7,0,10
2108428,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,4,0,10
2108501,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,9,13,0,16
2108502,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,7,8,0,16
2108503,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,9
2108504,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,11,8,0,13
2108505,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,3,0,7
2108506,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,6,14,3,27
2108507,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,0,11,9,0,17
2108508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108509,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,6,0,15
2108510,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,5,4,0,6
2108511,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,5
2108512,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,4,0,5
2108513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
2108514,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,0,10,3,0,17
2108515,0,0,0,0,0,0,0,0,0,3,6,0,11,0,0,0,11,4,0,12
2108516,0,0,0,0,0,0,0,0,0,3,6,0,12,0,0,0,12,0,0,13
2108517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2108518,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,3,11,7,0,11
2108519,0,0,0,0,0,0,0,0,0,3,12,0,12,0,0,0,12,0,0,14
2108520,0,0,0,0,0,0,0,0,0,3,8,0,8,0,0,0,8,4,0,15
2108521,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,6
2108522,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,4,0,11
2108601,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,7
