"NRM_REGION","CATCHMENT","MMP_SITE_NAME","DEPTH","SITE_NO","LATITUDE","LONGITUDE","P_CODE","VISIT_NO","YEAR_CODE","SAMPLE_DATE","GROUP_CODE","COVER"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","3","2007","2007-07-08","Other","7.75"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","3","2007","2007-07-08","Soft Coral","0.63"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","5","2009","2009-07-08","Algae","70.88"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","5","2009","2009-07-08","Hard Coral","25.75"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","5","2009","2009-07-08","Other","0.75"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","5","2009","2009-07-08","Soft Coral","2.63"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","5","2009","2009-07-08","Algae","60.75"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","5","2009","2009-07-08","Hard Coral","27.38"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","5","2009","2009-07-08","Other","10.5"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","5","2009","2009-07-08","Soft Coral","1.38"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","7","2011","2011-08-18","Algae","87.75"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","7","2011","2011-08-18","Hard Coral","9.63"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","7","2011","2011-08-18","Other","1.75"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","7","2011","2011-08-18","Soft Coral","0.88"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","7","2011","2011-08-18","Algae","70.88"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","7","2011","2011-08-18","Hard Coral","16.25"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","7","2011","2011-08-18","Other","12.88"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","7","2011","2011-08-18","Soft Coral","0"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","9","2013","2013-08-07","Algae","80.25"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","9","2013","2013-08-07","Hard Coral","13.13"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","9","2013","2013-08-07","Other","5.38"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","9","2013","2013-08-07","Soft Coral","1.25"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","9","2013","2013-08-07","Algae","64.82"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","9","2013","2013-08-07","Hard Coral","21.72"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","9","2013","2013-08-07","Other","12.84"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","9","2013","2013-08-07","Soft Coral","0.62"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","11","2015","2015-08-03","Algae","69.88"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","11","2015","2015-08-03","Hard Coral","21.63"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","11","2015","2015-08-03","Other","6.75"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","11","2015","2015-08-03","Soft Coral","1.75"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","11","2015","2015-08-03","Algae","53.13"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","11","2015","2015-08-03","Hard Coral","30.13"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","11","2015","2015-08-03","Other","15.63"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","11","2015","2015-08-03","Soft Coral","1.13"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","12","2016","2016-07-22","Algae","72.25"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","12","2016","2016-07-22","Hard Coral","24.13"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","12","2016","2016-07-22","Other","1.5"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","12","2016","2016-07-22","Soft Coral","2.13"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","12","2016","2016-07-22","Algae","44.25"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","12","2016","2016-07-22","Hard Coral","44.25"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","12","2016","2016-07-22","Other","10.63"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","12","2016","2016-07-22","Soft Coral","0.88"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","13","2017","2017-08-06","Algae","64"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","13","2017","2017-08-06","Hard Coral","31.25"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","13","2017","2017-08-06","Other","3.25"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","13","2017","2017-08-06","Soft Coral","1.5"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","13","2017","2017-08-06","Algae","56.13"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","13","2017","2017-08-06","Hard Coral","33.13"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","13","2017","2017-08-06","Other","9.88"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","13","2017","2017-08-06","Soft Coral","0.88"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","14","2018","2018-06-04","Algae","51.38"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","14","2018","2018-06-04","Hard Coral","41"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","14","2018","2018-06-04","Other","2.88"
"Wet Tropics","Johnstone","Franklands East","2","1","-17.203783","146.07675","IN","14","2018","2018-06-04","Soft Coral","4.75"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","14","2018","2018-06-04","Algae","47.88"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","14","2018","2018-06-04","Hard Coral","40.5"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","14","2018","2018-06-04","Other","10.75"
"Wet Tropics","Johnstone","Franklands East","2","2","-17.21955","146.09025","IN","14","2018","2018-06-04","Soft Coral","0.88"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","1","2005","2005-08-04","Algae","66.25"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","1","2005","2005-08-04","Hard Coral","26.77"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","1","2005","2005-08-04","Other","1.38"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","1","2005","2005-08-04","Soft Coral","5.61"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","1","2005","2005-08-05","Algae","77.5"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","1","2005","2005-08-05","Hard Coral","10.75"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","1","2005","2005-08-05","Other","2.25"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","1","2005","2005-08-05","Soft Coral","9.5"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","2","2006","2006-05-27","Algae","90"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","2","2006","2006-05-27","Hard Coral","7.38"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","2","2006","2006-05-27","Other","1.63"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","2","2006","2006-05-27","Soft Coral","1"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","2","2006","2006-05-27","Algae","72.88"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","2","2006","2006-05-27","Hard Coral","14.63"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","2","2006","2006-05-27","Other","3.63"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","2","2006","2006-05-27","Soft Coral","8.88"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","3","2007","2007-07-08","Algae","94.63"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","3","2007","2007-07-08","Hard Coral","2.63"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","3","2007","2007-07-08","Other","1.13"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","3","2007","2007-07-08","Soft Coral","1.63"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","3","2007","2007-07-08","Algae","66.13"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","3","2007","2007-07-08","Hard Coral","20"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","3","2007","2007-07-08","Other","3.75"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","3","2007","2007-07-08","Soft Coral","10.13"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","5","2009","2009-07-08","Algae","89"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","5","2009","2009-07-08","Hard Coral","7.75"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","5","2009","2009-07-08","Other","1.88"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","5","2009","2009-07-08","Soft Coral","1.38"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","5","2009","2009-07-08","Algae","43.88"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","5","2009","2009-07-08","Hard Coral","41"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","5","2009","2009-07-08","Other","3.88"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","5","2009","2009-07-08","Soft Coral","11.25"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","7","2011","2011-08-18","Algae","85.75"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","7","2011","2011-08-18","Hard Coral","3.75"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","7","2011","2011-08-18","Other","8.5"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","7","2011","2011-08-18","Soft Coral","2"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","7","2011","2011-08-18","Algae","61.5"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","7","2011","2011-08-18","Hard Coral","28.25"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","7","2011","2011-08-18","Other","4.88"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","7","2011","2011-08-18","Soft Coral","5.38"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","9","2013","2013-08-07","Algae","78.25"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","9","2013","2013-08-07","Hard Coral","6.25"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","9","2013","2013-08-07","Other","13.5"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","9","2013","2013-08-07","Soft Coral","2"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","9","2013","2013-08-07","Algae","43.38"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","9","2013","2013-08-07","Hard Coral","45.5"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","9","2013","2013-08-07","Other","4.13"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","9","2013","2013-08-07","Soft Coral","7"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","11","2015","2015-08-03","Algae","72.13"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","11","2015","2015-08-03","Hard Coral","14.38"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","11","2015","2015-08-03","Other","10.38"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","11","2015","2015-08-03","Soft Coral","3.13"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","11","2015","2015-08-03","Algae","22.63"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","11","2015","2015-08-03","Hard Coral","69"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","11","2015","2015-08-03","Other","2.5"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","11","2015","2015-08-03","Soft Coral","5.88"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","12","2016","2016-07-22","Algae","79.63"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","12","2016","2016-07-22","Hard Coral","13.88"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","12","2016","2016-07-22","Other","3.25"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","12","2016","2016-07-22","Soft Coral","3.25"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","12","2016","2016-07-22","Algae","15.25"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","12","2016","2016-07-22","Hard Coral","78.63"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","12","2016","2016-07-22","Other","1.5"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","12","2016","2016-07-22","Soft Coral","4.63"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","13","2017","2017-08-06","Algae","81.13"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","13","2017","2017-08-06","Hard Coral","12.13"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","13","2017","2017-08-06","Other","4.25"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","13","2017","2017-08-06","Soft Coral","2.5"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","13","2017","2017-08-06","Algae","36.88"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","13","2017","2017-08-06","Hard Coral","58.75"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","13","2017","2017-08-06","Other","1.63"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","13","2017","2017-08-06","Soft Coral","2.75"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","14","2018","2018-06-04","Algae","65.13"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","14","2018","2018-06-04","Hard Coral","18.25"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","14","2018","2018-06-04","Other","10"
"Wet Tropics","Johnstone","Franklands East","5","1","-17.20325","146.077","IN","14","2018","2018-06-04","Soft Coral","6.63"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","14","2018","2018-06-04","Algae","40.13"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","14","2018","2018-06-04","Hard Coral","57.5"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","14","2018","2018-06-04","Other","0.88"
"Wet Tropics","Johnstone","Franklands East","5","2","-17.2191","146.091433","IN","14","2018","2018-06-04","Soft Coral","1.5"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","1","2005","2005-08-05","Algae","72.13"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","1","2005","2005-08-05","Hard Coral","23.13"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","1","2005","2005-08-05","Other","0.25"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","1","2005","2005-08-05","Soft Coral","4.5"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","1","2005","2005-08-04","Algae","49.88"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","1","2005","2005-08-04","Hard Coral","27.75"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","1","2005","2005-08-04","Other","1"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","1","2005","2005-08-04","Soft Coral","21.38"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","2","2006","2006-05-30","Algae","72"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","2","2006","2006-05-30","Hard Coral","25"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","2","2006","2006-05-30","Other","0"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","2","2006","2006-05-30","Soft Coral","3"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","2","2006","2006-05-30","Algae","37.5"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","2","2006","2006-05-30","Hard Coral","40.5"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","2","2006","2006-05-30","Other","2.63"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","2","2006","2006-05-30","Soft Coral","19.38"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","3","2007","2007-08-15","Algae","77.2"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","3","2007","2007-08-15","Hard Coral","21.55"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","3","2007","2007-08-15","Other","0.13"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","3","2007","2007-08-15","Soft Coral","1.13"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","3","2007","2007-08-15","Algae","46.72"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","3","2007","2007-08-15","Hard Coral","36.47"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","3","2007","2007-08-15","Other","1.25"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","3","2007","2007-08-15","Soft Coral","15.55"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","4","2008","2008-07-06","Algae","67.88"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","4","2008","2008-07-06","Hard Coral","29.25"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","4","2008","2008-07-06","Other","0"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","4","2008","2008-07-06","Soft Coral","2.88"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","4","2008","2008-07-06","Algae","42.75"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","4","2008","2008-07-06","Hard Coral","36.63"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","4","2008","2008-07-06","Other","0.5"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","4","2008","2008-07-06","Soft Coral","20.13"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","5","2009","2009-08-21","Algae","61.25"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","5","2009","2009-08-21","Hard Coral","33"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","5","2009","2009-08-21","Other","0"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","5","2009","2009-08-21","Soft Coral","5.75"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","5","2009","2009-08-21","Algae","39.75"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","5","2009","2009-08-21","Hard Coral","41.88"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","5","2009","2009-08-21","Other","0.88"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","5","2009","2009-08-21","Soft Coral","17.5"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","6","2010","2010-06-03","Algae","44.5"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","6","2010","2010-06-03","Hard Coral","41.5"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","6","2010","2010-06-03","Other","1"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","6","2010","2010-06-03","Soft Coral","13"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","6","2010","2010-06-03","Algae","32.88"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","6","2010","2010-06-03","Hard Coral","43.63"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","6","2010","2010-06-03","Other","1.13"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","6","2010","2010-06-03","Soft Coral","22.38"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","7","2011","2011-08-19","Algae","63.28"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","7","2011","2011-08-19","Hard Coral","26.71"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","7","2011","2011-08-19","Other","0.25"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","7","2011","2011-08-19","Soft Coral","9.76"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","7","2011","2011-08-22","Algae","45.13"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","7","2011","2011-08-22","Hard Coral","30.63"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","7","2011","2011-08-22","Other","0.63"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","7","2011","2011-08-22","Soft Coral","23.63"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","8","2012","2012-06-06","Algae","53.76"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","8","2012","2012-06-06","Hard Coral","32.94"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","8","2012","2012-06-06","Other","0.5"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","8","2012","2012-06-06","Soft Coral","12.79"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","8","2012","2012-06-06","Algae","44"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","8","2012","2012-06-06","Hard Coral","36.38"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","8","2012","2012-06-06","Other","1.13"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","8","2012","2012-06-06","Soft Coral","18.5"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","9","2013","2013-08-07","Algae","55.98"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","9","2013","2013-08-07","Hard Coral","34.61"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","9","2013","2013-08-07","Other","0.5"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","9","2013","2013-08-07","Soft Coral","8.9"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","9","2013","2013-08-08","Algae","41.97"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","9","2013","2013-08-08","Hard Coral","31.8"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","9","2013","2013-08-08","Other","0.38"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","9","2013","2013-08-08","Soft Coral","25.85"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","10","2014","2014-07-15","Algae","49.63"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","10","2014","2014-07-15","Hard Coral","37"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","10","2014","2014-07-15","Other","0.25"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","10","2014","2014-07-15","Soft Coral","13.13"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","10","2014","2014-07-15","Algae","29"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","10","2014","2014-07-15","Hard Coral","34.5"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","10","2014","2014-07-15","Other","0.25"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","10","2014","2014-07-15","Soft Coral","36.25"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","12","2016","2016-07-20","Algae","36.88"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","12","2016","2016-07-20","Hard Coral","43.5"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","12","2016","2016-07-20","Other","0.13"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","12","2016","2016-07-20","Soft Coral","19.5"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","12","2016","2016-07-20","Algae","23.04"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","12","2016","2016-07-20","Hard Coral","46.18"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","12","2016","2016-07-20","Other","0.5"
"Wet Tropics","Johnstone","Franklands West","2","2","-17.212467","146.075967","IN","12","2016","2016-07-20","Soft Coral","30.28"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","13","2017","2017-08-06","Algae","45.38"
"Wet Tropics","Johnstone","Franklands West","2","1","-17.226967","146.090367","IN","13","2017","2017-08-06","Hard Coral","47.25"
