SA2_MAINCODE_2016,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,7,3,0,7,0,0,0,0,0,0,0,0,3,0,3,4,6,0,13,0,0,0,13,5,0,16,3,4,0,13,0,0,0,13,0,0,11,7,3,0,7,0,0,0,7,0,0,14,6,0,0,5,0,0,0,5,0,0,8,3,0,0,3,0,0,0,3,0,0,3,3,3,0,7,0,0,0,7,0,0,10,5,0,0,9,0,0,0,9,0,0,9,3,0,0,3,0,0,0,3,0,0,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,0,9,3,0,9,0,0
210031440,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,4,9,0,13,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,8,0,10,0,9,0,9,0,0,0,7,15,0,25,0,3,0,7,0,0,0,4,9,0,19,4,4,0,11,0,0,0,7,14,0,27,3,7,0,10,0,0,0,6,20,0,27,5,3,3,11,0,0,0,11,14,0,27,10,3,0,18,0,0,0,17,12,0,26,4,0,0,4,0,0,0,4,11,0,11,8,0,0,8,0,0,0,8,10,0,21,3,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,8,17,3,30,0,0
210041240,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,0,3,0,7,0,7,0,0,0,10,10,0,18,0,0,0,6,0,0,0,7,0,0,6,0,9,0,12,3,0,3,17,18,0,33,3,22,0,23,3,4,8,30,27,0,57,8,22,0,25,0,0,0,25,22,0,46,13,19,0,36,0,0,0,36,21,0,61,14,12,3,29,0,3,3,31,9,0,43,23,10,5,31,0,0,0,31,15,0,51,14,3,0,20,0,0,0,18,4,0,22,20,6,0,27,0,0,0,27,8,0,32,18,6,0,32,0,0,0,31,7,0,33,6,3,0,13,0,0,0,13,3,0,17,3,0,0,4,0,0,0,4,3,0,4,4,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,3,0,3,22,22,6,50,0,0,0,52,13,0,61,0,0
210041241,0,0,0,3,0,0,0,3,15,0,15,0,0,0,0,0,0,0,0,7,0,9,0,3,0,10,5,3,8,14,12,0,26,0,7,0,7,0,3,3,13,28,0,45,0,19,0,18,3,0,9,29,40,0,71,4,30,8,48,0,5,9,50,59,0,112,16,63,0,78,4,4,4,83,52,0,136,37,50,7,88,5,0,9,99,43,0,144,54,45,3,98,5,0,3,105,53,0,156,69,31,8,103,3,0,3,106,25,0,132,48,16,4,73,3,3,3,74,21,0,99,34,8,3,46,0,0,0,46,13,0,63,71,19,3,93,0,0,3,96,13,0,108,32,9,0,41,0,0,0,41,6,0,49,13,3,0,19,0,0,0,19,4,0,20,13,0,0,13,0,0,0,13,3,0,11,8,0,0,6,0,0,0,6,3,0,10,42,33,6,78,9,0,9,87,29,0,119,4,3
210051242,0,3,0,3,4,0,4,3,19,0,27,0,0,0,3,0,0,0,5,3,0,3,0,0,0,3,3,0,4,9,36,0,44,0,4,0,3,0,0,0,4,37,0,43,0,12,0,13,0,6,8,16,46,0,68,3,12,0,22,0,7,4,23,67,0,92,7,6,0,16,3,0,3,17,58,0,73,7,9,3,19,0,3,3,24,70,0,96,6,8,3,15,6,0,6,23,46,0,64,14,6,0,20,0,0,0,18,34,0,59,5,6,0,11,0,0,0,11,16,0,31,12,7,0,19,0,0,3,19,11,0,36,7,4,3,14,0,0,0,11,9,0,25,3,0,0,5,0,0,0,5,3,0,7,3,0,0,3,0,0,0,3,6,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,4,19,12,0,29,0,5,4,31,34,3,70,3,3
210051243,0,0,0,0,0,0,0,0,18,0,17,0,0,0,0,0,0,0,4,13,0,17,0,8,0,8,0,5,3,9,24,0,35,0,3,0,6,5,0,5,10,24,0,32,0,5,0,12,7,4,10,20,52,0,66,0,12,0,16,3,3,5,22,40,0,64,10,7,0,22,0,0,3,25,62,3,91,10,13,4,26,0,0,0,29,72,0,106,17,16,0,32,0,0,0,33,69,0,106,16,9,4,24,0,0,0,24,55,4,79,9,9,0,17,4,0,3,25,23,0,48,11,4,0,21,0,0,0,21,19,0,40,9,3,0,19,0,0,0,19,18,0,37,3,3,0,5,0,0,0,9,9,0,24,3,0,0,3,0,0,0,3,0,0,4,3,0,0,3,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,4,0,7,16,10,3,26,4,3,8,28,56,4,92,0,3
210051245,0,0,0,0,0,0,0,0,8,0,11,0,0,0,3,0,0,0,3,9,0,8,0,3,0,3,0,5,6,11,26,0,36,3,10,0,11,0,0,0,9,18,0,29,0,14,0,12,0,0,0,13,17,0,37,11,15,0,25,0,8,5,37,35,0,65,12,16,0,31,0,0,0,38,57,0,95,20,31,3,55,3,0,3,58,42,0,99,30,23,0,50,3,0,3,58,48,0,100,35,21,0,52,3,0,3,59,27,0,81,23,13,9,47,0,0,5,51,20,0,70,16,3,3,27,0,0,3,29,17,0,52,46,10,0,61,0,0,0,61,18,0,80,21,6,0,31,0,0,0,28,16,0,46,9,0,0,13,0,0,0,12,0,0,12,11,3,0,10,0,0,0,10,0,0,11,13,0,0,14,0,0,0,14,4,0,15,28,17,5,55,0,0,0,56,33,3,91,3,3
210051246,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,3,0,3,0,4,0,4,3,0,4,5,8,0,8,0,3,0,3,0,0,0,3,10,0,12,0,7,0,10,0,0,0,7,13,0,24,0,11,0,19,3,0,3,21,17,0,39,9,10,0,17,0,0,0,17,5,0,29,14,13,0,34,0,0,0,34,19,0,53,21,4,0,27,0,0,3,28,13,0,40,25,13,0,37,0,0,0,40,9,0,45,11,3,0,19,0,0,0,19,12,0,31,16,0,0,21,0,0,0,23,6,0,27,38,3,0,38,0,0,0,40,10,0,50,9,8,0,16,0,0,0,19,8,0,23,5,0,0,5,0,0,0,5,0,0,11,3,0,0,4,0,0,0,4,0,0,4,6,0,0,4,0,0,0,4,0,0,8,29,13,3,38,3,0,3,41,27,0,72,7,0
210051247,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,3,3,12,0,15,0,3,0,3,8,0,3,7,24,0,30,3,4,0,7,4,0,7,16,26,0,41,0,9,0,11,3,3,8,20,54,0,69,3,16,0,16,3,5,12,30,57,0,88,12,18,3,36,6,0,7,39,58,0,98,7,16,0,24,0,0,0,23,57,0,82,13,14,3,30,0,3,6,38,61,0,101,21,7,3,35,0,0,0,37,46,0,80,18,4,3,27,0,0,0,27,23,0,47,9,6,0,10,0,0,0,10,16,0,24,16,5,0,18,0,0,0,21,5,0,24,0,0,0,3,0,0,0,3,12,0,14,3,4,0,3,0,0,0,3,4,0,8,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,3,0,10,12,8,5,29,7,0,4,29,42,3,77,0,0
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051249,0,0,0,0,5,0,6,9,24,0,31,0,0,0,0,0,0,0,0,3,0,4,0,3,0,5,3,0,7,11,30,0,38,4,4,0,9,3,7,7,12,33,0,53,0,8,0,9,3,0,4,14,48,0,56,5,19,0,22,0,3,3,27,41,0,72,18,11,3,33,3,3,4,37,47,0,89,17,27,3,48,0,0,6,50,39,0,86,29,17,0,39,3,0,3,48,32,0,81,19,14,0,32,0,3,3,36,30,0,61,9,4,0,16,0,0,3,18,31,0,48,23,0,0,24,0,0,0,23,8,0,35,17,10,0,29,0,0,0,28,18,0,49,17,0,3,18,0,0,0,23,5,0,27,0,0,0,3,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,4,0,6,4,0,0,4,0,0,0,4,3,0,5,12,15,7,35,0,0,4,38,35,0,71,0,0
210051250,0,0,0,0,0,0,0,0,7,0,9,0,0,0,3,0,0,0,5,0,0,7,0,0,0,0,0,3,4,3,3,0,5,0,6,0,6,0,3,3,10,5,0,14,0,3,0,4,0,0,3,7,11,0,15,0,3,0,4,0,8,8,11,21,0,31,10,12,0,16,0,0,0,16,22,0,36,19,12,0,30,3,0,3,34,14,0,50,14,4,3,28,0,0,0,25,18,0,50,15,5,0,21,0,0,0,18,5,0,29,8,3,6,15,0,0,0,16,12,0,24,11,3,0,12,0,0,0,12,7,0,19,15,4,0,16,0,0,0,16,5,0,23,8,0,0,11,0,0,0,11,3,0,16,8,0,0,8,0,0,0,8,0,0,8,0,0,0,4,0,0,0,4,0,0,3,3,0,0,3,0,0,0,3,0,0,3,12,3,0,16,0,0,0,23,13,3,31,0,3
210051441,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,3,0,4,0,4,0,4,0,0,0,5,10,0,15,0,3,0,3,0,0,0,4,7,0,11,0,6,0,6,5,3,4,6,18,0,22,0,13,0,14,0,4,7,20,22,0,43,8,10,0,23,3,0,3,22,26,0,48,15,12,0,23,3,0,3,28,16,0,43,17,12,0,30,0,3,3,31,23,0,52,16,9,0,30,0,0,0,33,15,0,43,12,3,0,9,0,0,0,9,17,0,27,6,4,0,8,0,0,0,7,3,0,10,12,5,5,22,0,0,0,22,6,0,22,5,3,0,8,0,0,0,13,3,0,16,3,5,0,8,0,0,0,8,0,0,8,0,0,0,3,0,0,0,3,0,0,5,4,0,0,4,0,0,0,4,3,0,5,12,3,0,18,3,3,5,23,14,0,33,0,3
210051442,0,0,0,0,0,0,3,3,9,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,9,0,18,0,3,0,3,0,0,5,9,10,0,15,0,3,0,3,3,3,3,6,11,0,19,0,9,4,19,0,5,3,19,17,0,40,10,11,0,23,0,0,0,21,25,0,51,16,18,0,31,0,3,3,28,22,0,53,30,14,0,37,0,0,0,40,13,0,54,11,8,0,18,0,0,0,19,11,0,35,14,7,0,21,0,0,3,21,6,0,28,12,3,0,12,0,0,0,12,0,0,14,14,4,0,20,0,0,0,23,6,0,23,8,0,0,10,0,0,0,10,0,0,16,3,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,3,7,0,0,9,0,0,0,4,0,0,4,13,6,0,21,0,3,3,19,8,0,33,0,0
210051443,0,0,0,0,0,0,0,3,24,0,23,0,0,0,0,3,3,3,3,11,0,10,0,5,0,5,4,3,6,8,13,0,18,3,3,0,9,4,0,3,7,17,0,28,0,12,4,13,0,3,7,19,25,0,44,0,17,4,22,0,3,3,30,34,0,61,13,26,0,40,0,0,0,39,46,0,87,26,26,0,50,3,0,7,57,34,0,89,26,16,3,45,0,0,3,47,35,0,81,25,9,0,33,0,0,0,33,23,0,58,19,3,0,23,0,0,0,23,9,0,30,17,7,0,25,0,0,0,27,16,0,37,37,4,0,41,0,0,0,41,9,0,47,10,0,0,11,0,0,0,11,7,0,14,0,0,0,3,0,0,0,3,0,0,4,0,0,0,3,0,0,0,3,0,0,3,3,3,0,4,0,0,0,4,3,0,5,20,9,0,25,0,4,4,33,25,9,60,4,0
210051444,0,0,0,0,0,5,5,5,14,0,14,0,0,0,0,0,0,0,0,8,0,7,0,0,0,5,3,0,3,4,7,0,15,0,5,0,3,0,5,5,7,19,0,22,3,5,0,11,0,0,0,15,18,0,29,6,15,0,17,3,0,7,26,33,0,53,11,20,0,32,0,7,3,37,29,0,61,10,10,0,24,4,3,6,27,23,0,52,19,18,0,36,0,0,0,36,22,0,63,28,10,0,36,0,0,0,39,14,0,51,9,5,4,17,0,3,3,21,8,0,30,6,6,0,17,0,0,0,17,3,0,18,11,5,0,21,0,0,0,21,3,0,20,9,3,0,7,0,0,0,7,3,0,10,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,4,13,5,0,19,0,3,3,23,23,0,40,0,6
210051445,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,3,0,3,0,4,0,0,0,4,6,0,9,0,3,0,0,0,0,0,6,3,0,10,3,3,0,9,0,0,0,9,0,0,9,6,3,0,9,0,0,0,9,9,0,15,6,0,0,7,0,0,0,7,3,0,9,5,0,0,4,0,0,0,4,4,0,7,3,4,0,12,0,0,0,12,0,0,14,0,0,0,4,0,0,0,4,0,0,4,3,0,0,9,0,0,0,9,3,0,10,5,0,0,8,0,0,0,8,0,0,6,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,10,0,0
211011251,0,0,0,4,0,0,0,4,8,0,4,0,0,0,3,0,0,0,3,0,0,3,0,3,0,3,3,3,4,6,14,0,22,0,4,0,4,0,0,0,3,6,0,9,0,9,0,9,3,3,4,16,20,0,34,3,20,0,28,0,5,8,34,33,0,61,8,13,4,24,0,3,3,30,18,0,44,19,32,0,60,0,3,4,62,31,3,94,23,17,3,41,3,0,3,49,24,0,73,27,9,0,36,0,0,0,38,7,0,48,12,7,0,23,0,0,0,23,12,0,37,29,3,0,34,0,0,0,34,12,0,40,25,3,0,27,0,0,0,27,10,0,38,8,3,0,13,0,0,0,13,7,0,23,8,0,0,5,0,0,0,5,0,0,9,3,0,0,4,0,0,0,4,0,0,4,3,0,0,4,0,0,0,4,0,0,6,18,15,3,29,0,0,0,34,13,3,43,4,3
211011254,0,0,0,0,0,0,0,0,14,0,12,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,5,5,3,3,0,7,0,3,0,7,0,0,0,4,7,0,13,0,8,0,8,0,3,4,14,18,0,27,8,13,0,21,0,0,3,26,24,0,50,4,21,0,27,3,0,0,29,21,0,51,24,22,4,45,3,0,3,47,17,0,69,28,24,0,45,0,3,3,48,25,0,73,25,12,0,35,0,0,0,35,15,0,53,29,6,0,38,0,3,3,35,16,0,55,25,8,0,28,0,0,0,28,7,0,38,32,7,0,45,0,0,0,45,8,0,56,17,3,0,20,0,0,0,20,4,0,25,7,0,0,11,0,0,0,11,0,0,11,3,0,0,3,0,0,0,3,0,0,5,3,0,0,3,0,0,0,3,0,0,10,27,7,3,41,0,5,8,44,25,0,70,0,3
211011255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,0,0,7,0,0,0,4,6,0,10,3,12,0,9,0,0,0,9,5,0,15,3,3,0,8,0,0,0,8,8,0,12,3,3,0,9,0,0,0,9,3,0,13,5,3,0,5,0,0,0,5,3,0,14,11,4,0,13,0,0,0,13,3,0,12,3,4,0,10,0,0,0,10,3,0,17,9,0,0,10,0,0,0,10,0,0,15,7,6,0,17,0,0,0,17,3,0,16,0,3,0,3,0,0,0,3,0,0,3,4,3,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,6,4,3,0,15,0,0,0,15,3,0,15,0,0
211011256,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,3,5,10,0,11,0,8,3,12,0,0,0,9,3,0,18,0,10,0,10,0,0,0,8,16,0,22,6,18,0,24,0,0,0,22,15,0,38,14,15,0,25,0,0,3,30,18,0,44,20,23,0,47,0,0,0,47,20,0,65,17,17,7,36,0,0,0,34,16,0,55,34,16,3,54,0,0,3,55,8,0,65,26,8,0,32,0,0,0,32,12,0,44,26,3,3,31,0,0,0,31,3,0,36,29,13,0,43,0,0,4,47,7,0,55,19,0,0,19,0,0,0,19,9,0,22,8,4,0,9,0,0,0,9,0,0,15,6,0,0,8,0,0,0,8,0,0,6,7,3,0,13,0,0,0,13,0,0,13,28,9,3,38,3,0,3,42,12,6,57,3,0
211011257,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,3,0,9,0,3,0,4,0,3,3,8,4,0,14,0,5,0,9,3,0,3,11,4,0,11,0,5,0,11,0,3,3,8,5,0,18,0,14,3,19,0,0,0,19,3,0,23,6,9,0,21,0,0,0,21,5,0,27,6,3,3,12,0,0,0,12,5,0,22,15,5,0,20,0,0,0,20,8,0,24,10,4,0,13,0,0,0,17,5,0,20,12,0,0,14,0,0,0,14,0,0,12,13,12,0,23,0,0,0,23,3,0,26,8,0,0,8,0,0,0,8,0,0,4,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,3,4,0,0,5,0,0,0,5,0,0,5,14,0,0,15,0,0,0,15,3,0,18,0,3
211011258,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,5,3,0,9,0,10,0,10,0,0,0,10,9,0,14,0,6,0,9,0,4,4,11,10,0,22,11,13,3,19,0,0,0,19,10,0,27,12,7,0,20,0,0,0,25,9,0,31,14,5,0,24,0,0,0,20,6,0,32,12,7,0,11,0,0,0,11,3,0,15,4,3,0,10,0,0,0,10,4,0,11,20,7,0,26,0,0,0,26,3,0,26,14,0,0,14,0,0,0,14,0,0,14,5,0,0,4,0,0,0,4,0,0,4,3,0,0,9,0,0,0,9,0,0,5,4,0,0,4,0,0,0,4,0,0,3,14,3,0,19,0,0,0,18,12,0,30,3,0
211011259,0,0,0,0,0,0,0,3,16,0,18,0,3,0,3,0,0,0,7,0,0,9,0,0,0,4,3,3,3,9,4,0,11,3,3,0,8,0,0,0,6,9,0,15,0,3,0,3,3,0,3,11,16,0,20,3,17,0,20,0,3,3,22,20,0,48,8,10,0,22,0,3,3,25,21,0,49,14,16,0,29,0,0,0,29,26,0,54,20,15,0,38,0,0,0,41,22,0,66,18,20,0,36,0,0,3,37,15,0,59,15,4,0,18,0,0,0,19,11,0,29,15,5,0,23,0,0,0,23,7,0,30,25,9,3,38,0,0,0,37,14,0,49,15,0,0,15,0,0,0,11,3,0,17,10,3,0,13,0,0,0,13,0,0,14,0,0,0,3,0,0,0,3,0,0,3,4,0,3,8,0,0,0,8,3,0,13,19,8,0,25,0,0,3,24,11,0,37,0,0
211011260,0,0,0,4,0,0,0,4,23,0,24,0,0,0,0,0,0,0,7,3,0,11,0,3,0,3,0,0,0,3,6,0,9,0,0,0,4,0,0,4,5,12,0,16,0,3,0,3,0,0,0,3,15,0,19,3,7,0,12,0,0,0,20,13,0,33,9,20,0,32,0,3,3,33,23,0,57,16,17,3,33,3,0,3,39,17,0,56,19,20,4,47,0,3,3,51,25,0,79,30,7,3,41,0,3,3,40,18,0,59,21,15,0,36,0,0,0,36,25,0,61,17,8,0,19,0,0,0,21,8,0,30,29,9,0,41,0,0,0,42,11,0,53,15,3,0,20,0,0,0,20,5,0,26,8,0,0,5,0,0,0,5,6,0,13,7,0,0,7,0,0,0,7,0,0,7,10,5,0,14,0,0,0,14,7,0,17,19,14,3,36,0,0,0,36,12,0,49,9,0
211011446,0,0,0,3,0,0,0,3,12,0,14,0,0,0,3,0,0,0,3,3,0,9,0,3,0,3,0,0,3,5,13,0,22,0,14,0,14,0,3,6,17,10,0,32,0,12,0,10,0,6,8,16,22,0,43,6,35,0,41,7,5,12,47,57,0,107,13,49,0,62,3,8,6,69,49,0,126,29,42,3,76,3,0,3,82,54,0,136,63,39,3,105,5,0,3,108,38,0,153,42,38,0,81,0,3,3,86,19,0,102,34,14,3,51,3,0,3,55,19,0,77,29,6,0,38,0,0,0,39,16,0,55,42,9,0,52,0,0,0,52,17,0,71,18,6,0,22,0,0,0,22,4,0,29,15,3,0,16,0,0,0,16,3,0,20,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,3,0,4,44,33,5,78,0,3,3,78,35,3,124,4,0
211011447,0,0,0,0,3,0,5,3,3,0,10,0,0,0,3,0,0,0,3,3,0,5,0,0,0,3,0,0,3,4,9,0,19,0,0,0,0,3,0,3,3,9,0,12,0,8,0,14,0,0,0,13,16,0,25,0,23,3,32,0,3,3,31,29,0,66,6,35,0,40,0,8,8,50,28,0,76,20,25,0,45,0,0,0,45,26,0,71,28,22,0,55,0,0,0,57,33,0,89,27,18,0,47,3,0,3,47,19,0,66,29,10,0,34,0,0,0,34,7,0,43,21,4,0,25,0,0,0,25,8,0,30,34,12,0,43,0,0,0,46,9,0,56,14,4,0,14,0,0,0,19,4,0,21,4,3,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,5,35,13,0,49,0,0,3,48,21,0,75,3,0
