SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
201021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,6,0,4,0,14,0,3,0,4,0,3,0,7,0,3,0,25,4,11,0,7,0,3,0,10,0,6,0,50,7,15,0,16,3,22,0,11,0,8,0,83,7,10,0,25,0,14,0,12,0,10,0,84,7,6,0,34,3,20,0,4,3,3,0,76,9,3,0,30,6,6,0,0,0,5,0,66,21,9,0,47,4,14,4,0,0,0,0,106,16,4,0,32,4,6,0,0,0,3,0,69,0,4,0,11,0,3,0,0,0,0,0,26,8,0,0,3,0,14,0,3,0,0,0,27,4,0,0,14,0,5,3,3
201021012,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,6,0,0,0,0,0,4,0,3,0,4,0,14,0,0,0,7,0,9,0,3,0,4,0,29,0,4,0,9,0,16,3,6,0,8,0,47,5,8,0,15,0,11,4,6,0,3,0,59,8,0,0,21,0,10,0,0,0,7,0,58,4,0,0,27,0,9,0,0,0,7,0,49,23,3,0,50,3,29,4,3,0,5,0,122,22,0,3,29,3,14,0,0,0,0,0,74,23,3,0,17,3,10,0,0,0,0,0,51,13,0,0,3,0,3,0,0,0,0,0,27,18,0,0,14,0,6,0,0
201031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,7,4,0,0,3,0,3,0,3,0,5,0,15,6,0,0,12,0,13,0,0,0,3,0,41,8,0,0,11,3,14,0,0,0,5,0,36,4,3,0,13,0,0,0,0,0,3,0,27,0,0,0,13,0,3,0,0,0,3,0,22,4,0,0,10,0,6,0,0,0,0,0,28,3,3,0,0,0,4,0,0,0,0,0,20,8,0,0,6,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0
201031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,3,0,8,0,7,0,8,0,27,6,3,0,9,0,13,0,4,5,14,0,54,4,0,0,23,0,10,0,0,0,4,0,38,6,0,0,14,0,17,0,3,0,3,0,44,10,0,0,15,0,6,0,4,0,0,0,32,13,0,0,17,0,4,0,0,0,9,0,43,10,0,0,13,0,3,0,0,0,4,0,32,8,3,0,3,3,0,4,0,0,0,0,24,4,0,0,4,0,0,0,0,0,0,0,11,7,0,0,3,0,3,0,0
201031015,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,7,0,3,0,14,0,24,0,0,0,3,0,5,0,4,0,7,0,20,7,6,0,12,3,9,0,4,0,3,0,49,3,0,0,19,0,17,0,3,0,3,0,49,4,6,0,22,0,11,0,0,0,4,0,57,9,4,0,23,0,10,0,0,0,0,0,53,18,6,0,47,0,15,3,0,4,3,0,98,6,0,0,17,0,3,0,0,0,0,0,31,6,0,0,10,0,3,0,0,0,0,0,22,10,0,0,4,0,0,0,0,0,0,0,16,5,0,0,5,3,0,0,0
201031016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,3,0,0,0,3,0,6,0,16,0,0,0,0,0,3,0,3,0,9,0,18,4,7,0,9,0,9,0,7,3,9,0,45,3,0,0,25,0,23,0,6,0,14,0,86,8,7,0,18,0,19,6,6,0,9,0,75,7,0,0,28,3,9,0,3,0,7,0,60,7,0,0,25,0,5,0,0,0,4,0,43,22,3,0,36,3,4,0,0,0,8,0,79,17,0,0,9,3,3,0,0,0,4,0,38,4,0,0,11,0,3,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,8,8,0,0,10,0,0,0,0
201031017,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,5,0,3,0,5,0,16,0,3,0,0,0,8,0,8,0,17,0,35,0,5,0,5,0,5,0,0,0,16,0,36,0,3,0,9,0,14,0,5,3,13,0,48,4,3,0,23,0,14,0,3,0,5,0,58,10,0,0,14,0,9,0,0,0,4,0,47,9,0,0,17,0,5,0,0,0,8,0,30,6,4,0,29,0,10,0,0,0,4,0,57,10,0,0,14,5,5,0,0,0,0,0,31,5,0,0,9,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
202011018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,17,0,0,0,3,0,0,0,3,0,5,0,19,0,0,0,3,0,6,0,9,0,22,0,48,0,6,0,7,4,23,0,14,3,18,3,77,4,4,0,15,4,42,0,20,0,23,0,110,9,10,0,37,4,31,3,5,0,9,0,117,7,7,0,31,0,30,4,3,6,9,0,101,11,3,0,31,9,23,0,3,0,6,0,93,23,8,0,63,7,20,3,7,0,3,0,133,30,0,0,41,13,7,0,0,0,4,0,101,24,0,0,28,3,3,0,0,0,0,0,61,16,0,0,10,0,13,0,0,0,0,0,39,26,4,0,27,3,8,0,3
202011019,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,3,0,0,0,8,0,13,0,0,0,3,0,9,0,10,3,12,0,39,0,7,0,9,0,25,3,16,3,11,0,76,3,10,3,24,3,29,3,22,0,12,0,103,9,14,0,52,4,34,3,11,0,12,0,137,14,8,0,38,0,25,3,4,0,5,0,111,18,10,3,41,5,31,0,3,0,7,0,120,51,6,3,57,3,19,3,7,0,8,0,157,25,3,0,37,7,7,3,0,0,3,0,88,19,0,0,6,3,3,0,0,0,0,0,32,10,0,0,3,0,4,0,0,0,0,0,25,4,0,0,7,0,3,0,0
202011020,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,3,0,0,0,0,0,3,0,6,0,11,0,0,0,0,0,6,0,0,0,7,0,15,3,5,0,8,0,12,0,12,0,25,0,64,4,8,0,17,0,23,0,7,3,19,0,75,3,11,0,29,0,20,0,3,0,6,0,77,13,10,0,38,3,12,3,10,0,8,0,84,15,8,0,36,4,18,0,10,0,9,0,94,48,9,3,84,14,30,4,3,0,4,0,191,43,7,4,77,8,18,0,0,0,5,0,157,33,4,0,55,3,5,0,0,0,0,0,100,31,0,0,26,3,5,0,0,0,0,0,70,46,6,4,52,0,12,0,0
202011021,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,3,0,4,0,5,0,18,0,0,0,7,0,9,0,8,0,11,0,28,0,5,0,12,0,19,4,10,3,3,0,49,0,3,0,30,0,19,0,6,3,9,0,77,7,3,0,34,3,21,0,4,0,5,0,79,12,6,4,33,3,8,0,3,0,0,0,66,25,12,0,56,4,13,4,3,0,5,0,125,44,3,0,61,8,9,0,0,0,0,0,124,10,0,0,43,3,3,0,0,0,3,0,66,24,0,0,11,0,3,0,0,0,0,0,46,35,4,0,21,4,11,0,0
202011022,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,28,0,0,0,0,0,0,0,7,0,4,0,20,0,0,0,3,0,15,0,9,0,18,0,48,0,9,0,15,0,42,0,21,0,29,0,117,0,12,0,39,3,65,4,19,9,30,0,176,13,18,3,70,3,64,3,17,0,12,0,201,19,6,0,87,0,47,0,16,7,13,0,196,20,5,3,73,8,49,0,5,0,9,0,184,66,14,0,124,15,57,3,3,3,6,0,286,56,10,0,72,7,15,0,0,0,3,0,173,24,0,0,38,7,5,0,0,0,3,0,82,22,0,0,8,3,8,3,0,0,0,0,48,25,0,0,24,0,10,0,3
202011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,4,0,4,0,0,0,21,0,0,0,4,0,17,0,5,0,9,0,35,9,4,0,25,3,21,0,4,0,0,0,70,7,3,0,34,0,19,0,3,0,7,0,71,7,6,0,29,4,16,0,3,3,0,0,69,36,6,0,97,10,17,0,0,0,0,0,181,33,0,0,58,3,6,3,4,0,0,0,119,21,0,0,28,0,0,0,0,0,3,0,61,17,0,0,7,0,7,0,0,0,0,0,40,22,0,0,23,3,3,0,3
202011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,6,0,3,0,12,0,0,0,0,0,8,3,3,0,3,0,20,7,3,0,12,0,13,0,6,0,5,0,47,4,3,0,41,0,20,6,4,0,5,0,90,4,4,0,40,0,28,3,3,3,3,0,82,11,3,0,65,4,17,0,4,3,6,0,107,37,14,3,105,17,38,4,3,0,0,0,228,44,6,0,98,20,12,3,3,0,0,0,192,47,4,3,55,9,11,3,0,0,3,0,128,27,0,0,24,4,16,0,0,0,0,0,74,46,11,0,48,3,12,5,3
202011025,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,10,0,4,0,15,5,0,0,0,0,3,0,10,0,13,0,29,0,8,0,3,0,15,0,9,0,6,0,44,4,13,0,30,4,41,0,6,0,10,0,110,11,10,3,56,5,54,0,12,0,6,0,161,16,6,0,69,6,40,0,11,0,10,0,157,17,3,0,55,8,22,0,4,0,0,0,122,65,5,3,117,19,29,9,8,0,10,0,269,50,3,0,73,11,6,4,3,0,0,0,164,30,3,0,38,11,3,7,0,0,0,0,84,14,0,0,14,0,7,3,0,0,0,0,40,18,3,0,18,8,4,0,0
202021026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,3,0,3,0,6,0,16,3,8,0,5,0,4,0,0,0,4,0,22,3,8,0,17,0,29,0,3,0,10,0,80,12,8,0,30,0,20,0,3,0,4,0,77,7,0,3,40,3,27,0,0,4,0,0,93,8,5,0,52,3,13,0,5,0,3,0,92,34,10,0,77,12,24,3,3,0,3,0,170,41,7,3,46,5,9,0,6,0,0,0,120,23,0,0,33,4,0,0,0,0,0,0,68,21,0,0,9,3,9,0,0,0,0,0,47,30,4,0,22,7,7,3,0
202021027,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,14,0,3,0,3,0,7,0,9,0,6,0,24,3,3,0,3,0,13,0,5,0,8,0,36,0,7,0,12,0,22,5,9,0,7,0,64,4,19,0,29,4,16,3,7,0,11,0,93,8,12,0,33,3,25,0,3,0,3,0,93,11,11,0,32,0,12,0,0,0,0,0,73,21,17,3,46,4,29,5,0,0,4,0,127,20,5,0,42,3,12,0,3,0,0,0,97,16,0,4,25,7,3,0,3,0,0,0,54,4,0,0,6,3,8,0,0,0,0,0,29,10,8,0,11,0,6,0,0
202021028,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,4,0,3,0,4,0,19,4,6,0,3,0,3,0,5,0,7,0,28,3,4,0,7,0,9,0,4,3,3,0,39,4,6,0,18,3,17,0,6,4,18,0,79,9,8,0,21,0,19,0,9,0,10,0,75,4,5,0,29,0,9,0,3,0,3,0,62,10,5,0,32,0,14,4,4,0,0,0,74,23,11,0,51,3,28,8,3,0,5,0,132,16,4,0,30,3,6,0,0,0,0,0,66,17,3,0,27,3,3,0,0,0,0,0,46,10,0,0,8,0,3,0,0,0,3,0,17,16,3,0,12,0,3,0,0
202021029,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,11,0,0,0,6,0,3,0,0,0,8,0,22,3,0,0,8,0,15,0,3,0,14,0,40,4,0,3,13,0,15,0,3,0,5,0,47,0,3,0,17,0,7,0,3,0,6,0,28,4,0,0,3,0,5,0,3,0,3,0,15,11,3,0,23,4,5,0,0,0,3,0,54,15,3,0,21,0,3,0,0,0,0,0,44,3,0,0,12,0,0,0,0,0,0,0,16,6,0,0,4,0,0,0,0,0,0,0,17,11,0,0,0,0,0,0,0
202021030,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,4,0,7,0,7,0,8,0,22,0,4,0,6,0,12,0,4,0,6,0,42,3,6,0,14,0,25,0,9,0,10,0,71,5,5,0,23,0,29,0,4,0,8,0,81,4,9,0,37,0,23,0,3,0,4,0,83,7,5,0,45,3,16,0,0,0,3,0,85,25,10,0,81,9,26,3,4,0,4,0,163,32,10,0,50,7,14,7,0,0,0,0,116,20,0,0,25,0,3,0,0,0,0,0,61,16,0,3,11,0,16,0,0,0,0,0,48,29,7,0,44,3,12,0,0
202021031,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,5,0,5,0,12,0,0,0,4,0,3,0,0,0,6,0,14,3,3,0,11,3,7,0,3,0,3,0,36,3,7,0,13,0,14,0,7,4,3,0,49,3,5,0,20,3,20,0,3,0,3,0,54,6,4,0,28,0,19,0,0,0,0,0,59,16,13,0,52,8,39,0,4,0,5,0,129,32,12,0,61,6,10,0,0,3,0,0,121,22,6,0,39,3,7,0,0,0,7,0,81,19,0,0,11,0,37,0,0,0,0,0,73,45,7,0,57,3,13,3,3
202031032,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,3,0,8,0,0,0,4,0,17,0,0,0,0,0,6,0,0,0,11,0,28,7,0,0,7,0,13,0,3,0,4,0,35,5,4,0,23,0,15,0,0,0,7,0,58,7,0,0,15,0,16,3,3,4,4,0,51,6,4,0,27,4,8,0,0,0,3,0,53,16,0,0,29,3,6,0,0,0,0,0,63,8,0,0,24,3,6,0,0,0,4,0,46,10,0,0,12,0,3,0,0,0,0,0,27,13,0,0,5,0,0,0,0,0,0,0,24,10,0,0,5,0,0,0,0
202031033,3,0,3,0,0,0,0,0,0,3,0,7,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,5,0,0,0,0,0,3,0,17,4,0,0,5,0,3,0,5,0,9,0,32,4,0,0,16,0,8,0,3,0,8,0,44,12,4,0,20,4,10,0,8,0,5,0,56,11,0,0,15,0,14,0,3,0,12,0,59,10,3,0,22,4,12,0,0,0,6,0,57,10,7,0,21,0,6,0,0,0,6,0,53,23,3,0,27,0,6,0,3,3,3,0,66,13,0,0,18,0,5,0,0,0,0,0,36,8,0,0,5,3,0,0,0,0,0,0,14,4,0,0,3,0,3,0,0,0,0,0,11,5,0,0,3,4,0,0,0
203011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,5,0,5,0,0,0,0,0,5,0,3,0,4,0,9,0,4,0,4,0,8,0,3,0,0,0,22,0,3,0,17,0,12,0,6,0,6,3,56,5,3,0,30,3,25,0,0,0,6,0,83,12,3,0,39,3,24,0,7,0,4,0,90,9,3,0,40,7,21,4,3,0,0,0,92,31,10,0,79,13,27,3,3,0,0,0,159,31,6,0,75,13,14,3,0,0,0,0,136,28,0,0,28,3,6,0,3,0,0,0,69,14,0,0,14,0,7,0,0,0,0,0,39,26,7,0,22,4,4,0,0
203011035,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,5,0,0,0,6,3,0,0,3,0,3,0,7,0,6,0,20,3,0,0,9,0,15,0,8,0,9,3,36,0,7,0,13,0,31,0,11,3,11,0,74,10,7,0,40,7,23,3,7,0,8,0,98,7,4,0,21,3,21,0,3,3,0,3,76,11,3,0,36,3,17,0,0,3,0,0,80,34,3,3,55,4,30,3,4,0,3,3,142,31,3,0,53,12,8,0,3,0,0,0,110,15,0,0,23,3,5,0,0,0,0,0,51,12,4,0,4,3,4,0,0,0,0,0,35,21,0,3,20,0,5,0,0
203011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,4,0,3,0,0,0,0,0,9,0,3,0,9,0,3,0,5,0,0,0,18,8,3,0,9,3,11,3,9,0,8,0,53,3,0,0,23,0,17,0,7,0,0,0,49,4,0,0,21,3,11,0,3,0,8,0,54,3,3,0,31,4,6,0,0,0,3,0,55,26,3,3,48,5,21,0,7,0,0,0,113,13,0,0,49,3,5,0,0,0,0,0,75,13,0,0,28,4,4,0,0,0,0,0,56,5,0,0,14,3,5,0,0,0,0,0,27,24,0,0,29,0,13,0,0
203021037,0,0,0,5,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,4,0,0,0,3,0,16,3,0,0,3,0,6,0,6,0,14,0,42,0,4,0,5,0,11,0,10,3,19,0,52,0,3,0,24,6,30,3,21,0,13,0,97,11,14,0,34,0,26,3,8,0,4,0,98,9,8,0,39,6,31,3,4,4,12,0,105,11,4,3,58,10,21,0,4,0,10,0,114,34,11,3,136,21,51,3,5,4,14,0,281,39,10,0,76,10,14,0,3,0,4,0,157,34,3,4,50,10,0,0,0,0,3,0,104,13,0,0,14,4,6,0,0,0,0,0,42,19,0,0,44,7,7,0,3
