SA2_MAINCODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
210041241,0,10,0,10,..,74,3,79,0,79,..,26,5,30,0,30,..,3,0,3,0,3,..,19,8,22,0,22,..,19,3,23,0,19,..,14,12,22,0,22,..,118,27,147,4,150,..,965,98,1067,10,1084,..,24,3,24,626,653,11200,989,105,1098,640,12933,11786,..,..,..,..,11786,..,28,3,30,0,30,..,43,3,46,0,46,..,0,0,0,0,0,..,20,3,24,0,24,..,44,15,60,0,56,..,0,0,0,0,0,..,64,17,82,0,80,..,66,4,71,0,71,..,13,0,13,0,13,..,20,0,20,0,20,..,45,0,49,0,49,..,51,14,57,0,64,..,0,0,0,0,0,..,36,0,36,0,37,..,40,3,43,0,43,..,30,7,34,0,34,..,8,3,10,0,10,..,7,0,7,0,13,..,126,15,139,3,139,..,147,12,157,0,160,..,18,0,18,0,18,..,3,0,3
210051242,0,11,0,11,..,72,4,78,0,79,..,37,16,56,0,56,..,31,10,41,0,41,..,5,3,9,0,9,..,333,108,440,3,448,..,102,34,137,0,137,..,466,164,632,11,647,..,3105,788,3893,54,3945,..,34,10,48,743,788,2189,3139,801,3940,802,6922,2101,..,..,..,..,2101,..,0,0,0,0,0,..,794,258,1049,19,1066,..,0,0,0,0,0,..,26,16,41,0,41,..,38,15,50,0,50,..,0,0,0,0,0,..,65,32,99,0,99,..,10,11,20,0,20,..,0,0,0,0,0,..,7,0,10,0,10,..,3,0,3,0,3,..,56,27,82,3,81,..,22,4,25,0,26,..,33,3,39,0,35,..,91,10,107,0,106,..,38,3,40,0,42,..,119,27,144,0,146,..,105,44,148,0,147,..,405,92,497,7,503,..,72,14,88,3,89,..,7,0,7,0,7,..,5,0,4
210051243,3,16,0,16,..,57,3,58,0,58,..,26,9,36,0,36,..,18,11,27,0,27,..,6,0,4,0,4,..,992,260,1248,10,1257,..,105,52,159,3,158,..,761,271,1035,11,1045,..,4314,1093,5401,63,5465,..,24,20,43,598,647,1983,4336,1115,5449,663,8088,1897,..,..,..,..,1897,..,0,0,0,0,0,..,1253,375,1625,24,1646,..,0,0,0,0,0,..,4,4,15,0,15,..,14,10,24,0,24,..,4,0,4,0,4,..,23,15,39,0,39,..,37,10,48,0,48,..,3,0,3,0,3,..,5,0,5,0,3,..,5,0,5,0,6,..,123,68,188,4,185,..,14,0,14,0,14,..,36,0,31,0,31,..,51,8,64,0,67,..,18,0,19,0,19,..,138,20,156,0,156,..,73,50,124,0,127,..,329,85,408,3,412,..,206,66,270,7,273,..,3,0,4,0,4,..,0,0,0
210051245,0,6,0,6,..,77,0,77,0,77,..,35,4,37,0,37,..,7,0,7,0,7,..,9,0,11,0,11,..,200,36,235,4,242,..,31,3,37,0,32,..,289,63,351,3,356,..,2238,327,2570,29,2601,..,17,5,21,394,417,5583,2256,335,2589,424,8599,5590,..,..,..,..,5590,..,0,0,0,0,0,..,449,85,533,0,532,..,0,0,0,0,0,..,33,8,42,0,39,..,38,7,47,0,47,..,9,3,11,0,11,..,78,16,97,0,100,..,66,12,72,0,72,..,3,0,3,0,3,..,10,0,14,0,14,..,20,0,25,0,26,..,250,44,292,8,301,..,7,0,9,0,9,..,58,8,63,0,62,..,11,0,12,0,13,..,103,14,120,0,120,..,11,3,14,0,14,..,12,0,12,0,12,..,202,21,221,5,223,..,488,57,545,8,550,..,6,0,6,0,6,..,0,3,4
210051246,0,15,0,15,..,63,0,69,0,69,..,51,3,54,0,54,..,12,0,12,0,12,..,4,0,4,0,4,..,467,70,534,0,541,..,25,4,32,0,32,..,492,72,562,0,565,..,3090,297,3386,27,3416,..,23,3,24,297,324,4457,3115,298,3415,332,8199,4269,..,..,..,..,4269,..,0,0,0,0,0,..,475,67,538,0,544,..,0,0,0,0,0,..,15,3,15,0,15,..,57,11,70,0,68,..,7,7,10,0,10,..,77,16,97,0,97,..,77,17,91,0,88,..,0,0,0,0,0,..,6,0,6,0,6,..,12,0,12,0,12,..,170,10,179,8,183,..,8,0,8,0,8,..,67,3,67,0,68,..,11,3,16,0,16,..,107,10,118,6,119,..,25,4,33,3,30,..,15,0,12,0,12,..,238,19,251,5,262,..,682,53,732,13,746,..,5,0,3,0,3,..,9,0,8
210051247,4,22,0,22,..,88,3,90,0,90,..,53,12,71,0,71,..,8,0,8,0,8,..,0,0,3,0,3,..,1284,309,1598,21,1610,..,229,86,313,0,314,..,705,281,979,11,991,..,4000,1038,5039,62,5101,..,40,20,57,454,511,1780,4037,1058,5095,521,7390,1751,..,..,..,..,1751,..,0,0,0,0,0,..,991,276,1265,15,1282,..,0,0,0,0,0,..,15,8,19,0,19,..,13,7,20,0,20,..,3,0,3,0,3,..,28,14,41,0,41,..,16,7,18,0,18,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,72,12,86,0,91,..,20,0,19,0,19,..,24,5,35,0,36,..,26,4,30,0,29,..,33,4,33,0,33,..,82,17,96,0,101,..,22,33,60,0,60,..,210,63,272,4,278,..,42,17,57,0,64,..,0,0,0,0,0,..,0,0,0
210051248,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,38,38,40,6,0,6,38,93,41,..,..,..,..,41,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
210051249,0,19,0,19,..,200,14,211,3,212,..,61,13,73,3,78,..,62,4,67,0,67,..,4,0,9,0,7,..,1134,176,1303,15,1318,..,94,23,121,3,121,..,1784,611,2395,25,2417,..,5942,1303,7244,77,7323,..,34,11,45,510,554,2843,5976,1314,7294,583,10721,2905,..,..,..,..,2905,..,0,0,0,0,0,..,1349,389,1742,18,1759,..,0,0,0,0,0,..,28,17,48,0,47,..,50,19,72,0,74,..,20,7,25,0,25,..,94,47,143,3,143,..,20,3,27,0,27,..,0,0,0,0,0,..,11,0,13,0,13,..,3,0,3,0,3,..,82,16,92,0,94,..,39,3,42,0,44,..,117,7,128,0,128,..,81,16,102,4,101,..,266,35,307,0,307,..,120,8,130,0,130,..,39,3,40,0,40,..,671,76,745,3,749,..,205,26,234,4,241,..,3,0,3,0,3,..,3,0,5
210051250,0,5,0,5,..,39,0,38,0,38,..,17,3,21,0,21,..,7,0,7,0,7,..,5,0,9,0,9,..,32,3,40,0,40,..,8,0,7,0,7,..,112,19,134,0,134,..,946,128,1081,0,1083,..,3,0,3,222,223,1906,953,128,1081,226,3211,1958,..,..,..,..,1958,..,3,0,3,0,3,..,100,26,120,0,125,..,0,0,0,0,0,..,17,10,22,0,22,..,24,3,33,0,33,..,0,0,3,0,3,..,45,15,60,0,60,..,27,4,36,0,36,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,5,0,5,..,115,26,133,3,139,..,3,0,3,0,3,..,25,5,30,0,30,..,23,5,30,0,30,..,24,0,32,5,35,..,13,0,13,0,13,..,12,0,11,0,11,..,103,11,115,7,118,..,165,37,200,4,199,..,3,0,3,0,3,..,0,0,0
210051441,0,3,0,3,..,43,0,39,0,39,..,20,0,20,0,22,..,28,0,28,0,28,..,0,0,0,0,0,..,54,20,76,0,76,..,6,0,6,0,6,..,260,91,357,17,370,..,1347,240,1587,25,1613,..,18,0,19,222,242,2383,1363,242,1610,246,4234,2374,..,..,..,..,2374,..,0,0,0,0,0,..,120,39,160,0,160,..,0,0,0,0,0,..,4,3,11,0,11,..,13,3,16,0,16,..,0,0,0,0,0,..,16,11,24,0,24,..,14,0,14,0,12,..,0,0,0,0,0,..,6,0,6,0,6,..,9,0,9,0,9,..,61,10,65,0,71,..,3,0,3,0,3,..,81,4,88,0,88,..,194,41,236,4,246,..,84,6,91,0,91,..,25,3,28,0,28,..,16,3,18,0,18,..,403,60,467,4,472,..,84,15,98,0,98,..,3,0,3,0,3,..,3,0,3
210051442,0,18,0,18,..,118,0,119,0,119,..,29,4,30,3,33,..,22,3,26,0,26,..,5,3,7,0,7,..,193,46,235,6,244,..,9,0,11,0,11,..,548,127,673,6,685,..,2592,319,2910,32,2948,..,18,7,28,259,286,2531,2615,330,2937,289,5759,2523,..,..,..,..,2523,..,3,0,3,0,3,..,215,35,250,3,247,..,0,0,0,0,0,..,4,3,9,0,9,..,31,3,35,0,35,..,0,0,3,0,3,..,40,12,47,0,47,..,17,0,16,0,16,..,0,0,0,0,0,..,11,0,11,0,11,..,3,0,3,0,3,..,57,7,65,0,65,..,13,4,20,0,20,..,183,18,201,0,200,..,372,46,418,0,416,..,170,12,182,0,181,..,101,17,119,0,119,..,38,9,40,0,42,..,875,105,977,7,989,..,143,16,158,0,159,..,0,0,0,0,0,..,0,0,0
210051443,0,37,0,39,..,176,3,180,3,179,..,31,8,32,0,32,..,30,3,36,0,36,..,9,10,22,0,21,..,314,45,356,3,360,..,12,7,20,0,20,..,809,239,1043,27,1066,..,3443,531,3983,57,4035,..,27,6,33,340,372,3831,3475,540,4015,398,8244,3759,..,..,..,..,3759,..,0,0,0,0,0,..,299,100,396,8,405,..,0,0,0,0,0,..,12,0,12,0,12,..,31,8,42,0,43,..,7,3,14,0,14,..,52,14,73,0,74,..,23,3,23,0,25,..,0,0,0,0,0,..,17,0,17,0,17,..,6,0,6,0,6,..,61,10,74,0,74,..,15,3,15,0,15,..,174,12,187,6,187,..,395,71,473,0,473,..,261,26,283,0,283,..,90,12,97,0,103,..,70,15,90,0,86,..,1001,140,1145,9,1150,..,133,17,149,0,149,..,0,0,0,0,0,..,5,0,6
210051444,3,28,0,28,..,158,10,166,0,169,..,24,0,30,0,30,..,73,4,85,0,85,..,6,0,4,0,4,..,348,86,439,11,447,..,10,4,18,0,18,..,736,230,963,19,980,..,3698,621,4324,47,4368,..,11,14,27,309,338,2348,3716,632,4352,357,7053,2495,..,..,..,..,2495,..,0,0,0,0,0,..,275,90,359,0,359,..,0,0,0,0,0,..,18,6,25,0,25,..,40,12,54,0,54,..,4,0,6,0,6,..,63,18,86,0,86,..,7,0,11,0,11,..,4,0,4,0,4,..,11,0,11,0,11,..,4,0,4,0,4,..,48,3,55,0,54,..,26,0,28,0,28,..,324,18,342,4,345,..,544,96,634,12,645,..,278,25,300,3,309,..,152,24,179,0,179,..,113,15,131,3,132,..,1432,180,1613,18,1634,..,106,18,122,0,122,..,3,0,3,0,3,..,3,4,6
210051445,0,0,0,0,..,19,3,21,3,24,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,41,5,49,0,49,..,3,0,3,0,3,..,111,15,126,0,126,..,563,56,616,12,631,..,0,0,4,90,97,978,566,56,619,102,1702,972,..,..,..,..,972,..,0,0,0,0,0,..,41,3,43,3,45,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,4,0,4,..,3,0,3,0,3,..,7,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,33,4,37,0,37,..,0,0,0,0,0,..,38,0,36,0,36,..,69,13,85,0,88,..,38,3,37,0,42,..,4,0,4,0,4,..,10,0,11,0,11,..,155,18,178,3,175,..,61,5,65,0,65,..,0,0,0,0,0,..,0,0,0
211011251,0,10,0,10,..,95,3,94,0,100,..,35,0,44,0,44,..,17,0,20,0,20,..,8,0,4,0,4,..,3,0,7,0,7,..,45,17,62,0,62,..,148,36,180,6,183,..,1260,267,1526,18,1539,..,10,0,10,278,290,4055,1273,264,1536,291,5879,4113,..,..,..,..,4113,..,4,0,4,0,4,..,24,4,25,0,25,..,0,0,0,0,0,..,147,71,220,0,226,..,231,78,309,0,313,..,4,3,7,0,11,..,382,157,543,3,547,..,7,4,9,0,14,..,18,0,17,0,21,..,10,0,10,0,10,..,127,5,137,0,138,..,26,8,33,0,37,..,10,0,6,0,6,..,42,0,44,0,44,..,37,4,43,0,43,..,52,3,57,0,57,..,7,0,7,0,7,..,61,3,70,0,68,..,209,18,231,0,230,..,33,7,41,0,41,..,7,3,14,0,14,..,16,8,29
211011254,0,7,0,7,..,119,0,121,0,121,..,33,3,41,0,41,..,90,4,98,0,98,..,3,0,10,0,10,..,4,0,5,0,5,..,49,11,62,0,62,..,146,44,189,4,197,..,1958,302,2264,17,2281,..,23,6,21,254,273,4888,1974,306,2284,269,7448,4890,..,..,..,..,4890,..,17,0,17,0,17,..,46,5,48,3,51,..,0,0,0,0,0,..,256,70,325,0,328,..,447,163,608,3,614,..,44,14,57,0,59,..,745,246,991,5,993,..,13,0,13,0,13,..,17,0,17,0,17,..,16,0,16,0,16,..,35,0,35,0,35,..,71,9,81,3,80,..,10,0,10,0,10,..,90,3,87,0,87,..,33,7,35,0,35,..,180,7,194,0,194,..,7,0,13,0,13,..,62,3,63,0,63,..,382,27,408,0,408,..,60,5,64,0,64,..,5,0,5,0,5,..,28,20,49
211011255,0,5,0,5,..,22,0,22,0,22,..,12,0,10,0,10,..,9,0,9,0,9,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,6,0,6,..,54,6,57,0,57,..,484,44,534,0,534,..,4,0,7,157,165,2572,486,52,536,157,3270,2602,..,..,..,..,2602,..,0,0,0,0,0,..,43,4,49,0,48,..,0,0,0,0,0,..,19,3,24,0,24,..,59,15,76,0,76,..,5,3,9,0,9,..,84,21,107,0,107,..,11,0,14,0,14,..,7,0,7,0,7,..,6,0,6,0,6,..,16,0,16,0,16,..,35,4,40,0,40,..,3,0,3,0,3,..,17,3,21,0,21,..,5,0,7,0,7,..,25,0,25,0,25,..,0,0,0,0,0,..,0,0,0,0,0,..,55,3,62,0,62,..,69,8,71,0,71,..,3,0,6,0,6,..,7,0,7
211011256,0,10,0,10,..,89,4,96,0,96,..,31,8,42,0,42,..,63,3,71,0,71,..,0,0,0,0,0,..,14,0,14,0,14,..,46,7,50,0,50,..,234,34,262,4,267,..,1943,279,2224,16,2238,..,13,0,14,220,230,4987,1956,283,2238,227,7462,5102,..,..,..,..,5102,..,12,0,12,0,12,..,94,14,108,0,105,..,0,0,0,0,0,..,191,74,271,0,272,..,351,151,498,0,498,..,61,18,80,0,81,..,605,238,850,3,853,..,30,0,31,0,30,..,7,0,7,0,7,..,27,0,31,0,30,..,29,0,29,0,34,..,121,10,134,0,134,..,8,0,8,0,8,..,74,3,76,0,77,..,33,3,36,0,36,..,105,7,113,0,115,..,3,0,3,0,3,..,43,0,44,0,44,..,260,18,279,3,281,..,130,7,137,0,140,..,13,0,13,0,13,..,27,12,36
211011257,0,10,0,10,..,44,0,46,0,45,..,25,0,25,0,25,..,20,5,21,0,26,..,10,0,10,0,10,..,0,0,0,0,0,..,42,10,50,0,50,..,111,21,136,0,137,..,893,139,1034,10,1041,..,7,0,5,80,87,2799,897,140,1037,86,3926,2907,..,..,..,..,2907,..,13,0,13,0,13,..,42,10,54,0,54,..,0,0,0,0,0,..,72,24,93,0,93,..,157,61,216,0,218,..,16,8,19,0,19,..,251,86,330,0,335,..,13,0,11,5,12,..,0,0,0,0,0,..,20,0,20,0,20,..,16,0,16,0,16,..,55,6,67,0,67,..,3,0,3,0,3,..,35,0,35,0,39,..,20,0,20,0,20,..,69,3,68,0,68,..,10,0,10,0,10,..,10,0,10,0,10,..,149,4,152,0,150,..,52,0,52,3,57,..,0,0,3,0,3,..,9,9,22
211011258,0,14,0,14,..,49,0,54,0,54,..,32,0,29,0,31,..,69,0,76,0,76,..,0,0,0,0,0,..,8,0,6,0,6,..,40,11,54,0,54,..,181,20,202,0,200,..,1375,159,1535,10,1545,..,12,0,12,146,157,3538,1387,159,1547,151,5240,3525,..,..,..,..,3525,..,12,0,12,0,12,..,103,8,111,0,111,..,0,0,0,0,0,..,75,22,98,0,105,..,158,72,226,3,232,..,33,7,44,0,44,..,269,103,371,8,381,..,21,0,21,0,21,..,7,0,7,0,7,..,21,0,21,0,21,..,16,0,16,0,16,..,100,10,113,0,109,..,11,0,11,0,11,..,70,0,74,0,74,..,22,0,25,0,25,..,118,0,122,0,122,..,11,3,8,0,8,..,26,0,24,0,24,..,253,8,266,0,266,..,122,10,132,0,132,..,5,0,5,0,5,..,13,4,12
211011259,0,5,0,5,..,83,4,89,0,89,..,26,0,23,3,28,..,43,4,45,0,45,..,6,0,12,0,12,..,14,0,17,0,17,..,57,17,67,0,74,..,148,45,196,0,195,..,1787,360,2150,25,2168,..,13,3,12,228,246,4337,1801,364,2163,252,6747,4458,..,..,..,..,4458,..,4,0,4,0,4,..,35,3,38,0,38,..,0,0,0,0,0,..,369,106,473,0,473,..,463,171,633,6,640,..,43,20,58,0,58,..,872,295,1168,6,1173,..,13,0,18,0,18,..,13,0,13,0,13,..,12,0,12,0,12,..,26,0,32,0,32,..,90,12,101,0,101,..,3,0,3,0,3,..,67,3,69,0,69,..,41,6,47,0,47,..,80,3,82,0,82,..,9,0,9,0,9,..,64,4,69,0,69,..,255,18,276,0,276,..,74,7,84,0,84,..,0,0,3,0,3,..,32,20,50
211011260,0,30,0,30,..,109,4,109,0,109,..,26,0,30,0,30,..,129,3,125,3,127,..,11,4,15,0,15,..,7,3,12,0,12,..,69,22,90,0,91,..,215,38,258,3,260,..,2714,485,3199,30,3225,..,19,3,23,213,232,5069,2736,491,3223,241,8527,5407,..,..,..,..,5407,..,12,0,12,0,9,..,53,6,63,0,63,..,0,0,0,0,0,..,491,139,628,3,629,..,765,286,1052,3,1055,..,90,13,101,0,101,..,1347,436,1777,6,1786,..,12,0,12,0,12,..,31,0,31,0,30,..,20,0,20,0,20,..,53,3,53,0,52,..,129,29,152,0,156,..,19,0,22,0,22,..,135,9,143,0,144,..,57,4,67,0,67,..,150,4,154,0,156,..,17,5,22,0,22,..,52,3,58,0,55,..,438,27,460,3,465,..,116,8,119,0,122,..,8,0,10,0,10,..,37,22,60
211011446,0,5,0,5,..,57,3,61,0,66,..,42,8,44,0,46,..,41,0,39,0,39,..,21,3,25,0,25,..,0,0,0,0,0,..,25,12,39,0,39,..,153,50,203,14,214,..,1411,264,1671,35,1706,..,25,10,36,524,557,8460,1440,269,1711,554,10719,8851,..,..,..,..,8851,..,8,0,8,0,8,..,22,0,23,0,23,..,0,0,0,0,0,..,135,52,185,0,191,..,209,94,301,3,299,..,19,3,19,3,26,..,362,144,505,5,513,..,11,0,8,0,8,..,32,0,33,0,33,..,24,3,27,0,27,..,122,3,122,16,143,..,52,6,58,3,67,..,17,0,14,0,14,..,72,10,78,0,78,..,38,4,46,0,46,..,82,7,89,3,93,..,10,0,10,0,10,..,77,8,90,0,90,..,295,30,320,3,324,..,60,10,63,3,71,..,23,3,25,0,25,..,32,19,48
211011447,0,3,0,3,..,68,3,70,0,70,..,21,0,24,0,24,..,16,0,16,0,16,..,5,0,12,0,12,..,3,0,3,0,3,..,21,0,29,0,29,..,102,13,122,3,120,..,853,101,959,9,970,..,24,0,20,259,286,5531,878,105,978,269,6783,5682,..,..,..,..,5682,..,4,0,4,0,4,..,18,3,18,0,18,..,0,0,0,0,0,..,55,10,72,4,70,..,139,52,193,0,196,..,8,0,9,0,9,..,205,65,276,3,276,..,7,0,7,0,7,..,17,0,17,0,17,..,15,0,11,0,11,..,63,0,67,0,67,..,38,3,40,0,43,..,0,0,0,0,0,..,25,0,28,0,28,..,21,3,19,0,19,..,47,3,55,0,55,..,6,0,6,0,6,..,31,3,31,0,31,..,135,13,146,0,146,..,38,15,58,0,57,..,12,0,13,0,13,..,7,5,14
211011448,0,3,0,3,..,42,0,44,0,45,..,30,3,35,0,35,..,21,0,22,0,22,..,3,0,3,0,3,..,4,0,4,0,4,..,17,3,24,0,24,..,112,27,143,3,145,..,907,130,1038,8,1048,..,12,0,12,214,229,5926,916,130,1046,225,7203,6000,..,..,..,..,6000,..,9,0,9,0,9,..,23,7,30,0,30,..,0,0,0,0,0,..,74,19,93,0,93,..,134,48,186,0,183,..,24,0,24,0,24,..,231,67,295,0,298,..,14,3,12,0,12,..,23,0,22,0,22,..,4,0,6,0,6,..,52,0,57,0,60,..,47,7,59,0,59,..,3,0,3,0,3,..,22,0,22,0,22,..,8,0,8,0,15,..,51,4,54,3,54,..,4,0,4,0,4,..,49,0,51,0,51,..,140,7,141,4,143,..,85,15,96,0,99,..,6,0,9,0,9,..,35,5,37
