SA2_MAINCODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
202021029,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,53,75,11,11,17,7,0,0,0,0,0,0,7,208,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,9,16,3,4,4,0,0,3,0,0,0,0,4,50,0,73,108,118,47,42,41,27,3,11,0,4,6,0,21,503
202021030,0,0,3,0,0,9,18,0,0,0,0,0,0,0,0,31,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,35,90,111,44,19,62,32,3,5,3,0,0,0,35,451,0,0,0,5,9,0,7,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,26,11,6,20,5,3,3,16,19,21,4,18,180,3,107,191,198,124,93,169,107,20,30,22,35,26,9,90,1220
202021031,0,0,0,3,4,0,10,6,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,22,76,106,42,45,67,35,6,8,0,13,0,0,16,436,0,0,0,12,9,3,9,3,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,3,10,22,17,11,13,9,0,4,0,0,3,0,0,92,3,68,129,199,100,102,137,80,10,16,22,13,11,5,37,948
202031032,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,25,13,9,6,0,0,0,0,0,0,0,6,101,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,3,0,0,3,0,0,0,0,0,3,23,0,26,37,49,37,22,26,16,8,5,0,4,3,3,13,245
202031033,0,0,3,0,0,0,0,0,0,0,0,5,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,57,64,13,11,7,3,0,0,0,0,0,0,9,186,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,15,9,10,0,0,4,0,0,0,0,0,3,57,0,53,121,108,53,34,25,59,11,13,25,13,6,12,29,550
203011034,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,54,62,31,24,18,26,3,0,0,3,3,0,6,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,5,15,23,12,4,9,4,0,0,0,0,0,0,0,62,0,65,106,111,60,55,57,61,13,8,3,3,6,9,23,593
203011035,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,61,113,35,23,36,24,3,5,0,0,0,0,16,344,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,33,10,4,9,9,0,3,0,0,0,0,7,82,0,62,104,186,87,56,80,50,10,9,12,9,3,0,43,715
203011036,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,56,46,29,25,13,16,0,0,0,0,0,0,9,229,0,0,0,3,3,4,5,3,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,12,3,5,3,3,0,0,4,0,0,0,3,45,0,63,93,81,51,64,51,52,0,9,6,12,3,3,21,506
203021037,0,0,0,6,5,7,8,11,3,3,0,0,0,0,0,45,0,0,0,0,3,0,0,8,6,4,0,9,0,0,0,38,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,10,7,69,117,107,52,34,52,37,5,0,12,0,0,0,20,523,0,0,0,4,4,5,13,8,0,0,0,0,0,3,0,39,0,0,0,0,0,4,6,6,0,0,0,0,3,0,0,23,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,11,0,44,23,19,14,21,22,40,14,17,8,8,6,5,9,257,8,223,262,201,146,161,212,319,76,84,100,98,104,63,74,2132
203021038,0,0,0,3,3,6,3,6,3,0,0,3,0,0,0,28,0,0,0,0,0,3,0,3,0,7,4,0,0,0,0,17,0,0,0,0,6,4,14,126,20,14,33,22,32,22,9,293,0,0,11,125,27,22,8,0,0,0,0,0,3,0,7,206,0,0,0,13,4,13,7,4,0,0,0,3,0,0,4,52,4,101,282,301,71,27,34,36,9,0,9,7,4,0,34,916,0,0,0,3,4,3,11,8,0,9,3,0,4,0,0,39,0,0,0,0,38,37,22,17,5,5,8,5,3,6,10,160,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,48,174,240,86,125,226,313,67,88,187,75,110,74,67,1877,9,405,730,940,379,459,607,785,163,226,399,204,271,172,226,5969
203021039,0,0,4,0,3,4,4,7,0,0,0,0,0,0,0,28,0,0,0,3,0,4,5,7,0,16,3,3,3,4,0,46,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,42,120,113,46,42,26,24,3,3,7,12,10,6,15,488,0,0,0,0,3,4,6,8,0,0,0,3,0,8,3,46,0,0,0,0,6,3,4,4,0,0,3,0,3,3,0,24,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,17,23,33,19,23,41,56,6,10,23,15,28,22,7,319,0,174,305,269,143,162,210,279,54,76,102,104,150,109,58,2208
203021040,0,0,0,7,0,0,9,0,6,0,0,0,3,0,0,32,0,0,0,0,5,3,0,8,0,7,0,0,3,0,0,30,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,8,0,0,39,41,3,3,0,0,0,0,0,0,0,0,4,98,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,6,63,127,147,52,37,69,55,4,7,7,14,4,8,20,610,0,0,0,7,3,4,14,12,5,0,5,3,3,0,0,54,0,0,0,0,11,8,0,0,0,0,0,0,3,0,3,30,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,13,0,48,39,73,31,35,55,64,11,19,26,10,16,9,13,449,10,299,431,441,169,181,289,407,77,88,98,93,147,72,112,2906
203021041,0,0,0,7,3,12,12,24,4,4,0,0,0,0,0,71,0,0,0,3,0,4,8,26,0,3,0,4,4,7,0,70,0,0,0,0,0,0,6,10,0,4,0,0,3,0,0,32,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,103,176,228,98,79,82,125,14,4,16,10,14,3,33,998,0,0,0,4,5,3,9,14,0,0,0,3,0,0,3,51,0,0,0,0,10,6,0,6,3,0,0,0,4,0,0,39,0,0,0,0,3,0,5,14,5,0,0,0,0,0,0,26,6,37,42,43,21,30,51,66,6,22,16,22,16,11,21,404,18,290,346,387,251,286,410,641,112,116,87,123,131,78,116,3385
203021042,0,0,0,10,12,13,50,42,6,5,0,0,7,4,0,149,0,0,3,3,0,17,16,24,0,3,0,3,10,13,0,90,0,0,0,3,0,0,3,3,0,0,4,3,0,0,0,17,0,3,7,7,0,7,3,0,0,0,0,0,0,0,0,33,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,12,5,81,175,225,95,78,104,113,34,13,34,26,11,0,34,1024,0,0,0,8,10,6,14,14,0,0,3,3,5,3,0,72,0,0,0,3,10,0,0,7,3,3,3,0,3,5,5,45,0,0,0,0,0,0,20,11,0,0,0,0,0,0,0,30,0,35,34,56,24,38,68,89,17,15,40,37,23,9,22,507,4,262,359,449,260,331,545,682,136,126,183,176,181,131,133,3968
203021043,0,0,3,0,0,3,4,3,3,0,0,0,0,0,0,26,0,0,0,0,0,3,3,6,0,0,0,0,0,0,6,27,0,0,0,0,0,4,3,7,0,0,0,3,0,5,3,31,0,0,4,15,5,3,4,0,0,0,0,0,0,0,0,29,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,11,0,85,208,252,80,84,61,79,9,5,7,0,5,5,39,903,0,0,0,8,0,4,10,11,3,4,0,6,3,0,0,46,0,0,0,0,15,15,10,11,4,3,0,0,0,6,49,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,51,58,31,41,29,41,4,3,0,7,3,5,66,356,0,223,396,472,226,246,334,335,50,37,19,34,24,67,319,2779
203021044,0,0,0,9,3,6,6,11,4,0,0,6,0,0,0,50,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,53,144,169,67,47,23,36,9,7,4,3,0,3,16,587,0,0,3,5,0,3,10,3,4,0,0,0,3,0,4,39,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,19,4,16,29,33,9,16,15,19,5,10,0,0,0,0,4,152,3,192,285,303,145,140,135,198,34,23,24,23,33,13,59,1616
203021045,0,0,0,10,0,4,0,4,3,0,0,0,0,0,0,24,0,0,0,0,0,0,3,4,3,0,3,0,0,0,0,19,0,0,0,0,0,4,8,3,0,0,3,0,0,3,0,19,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,210,218,45,30,32,20,0,3,3,0,7,0,27,682,0,0,0,7,0,4,4,0,0,0,0,0,0,0,0,19,0,0,0,0,5,7,9,3,0,0,0,0,3,0,0,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,40,48,48,13,20,25,25,5,8,4,8,5,3,10,262,9,276,415,374,112,146,161,188,24,35,46,40,40,30,71,1963
203021046,0,0,3,3,3,3,4,0,0,4,4,0,0,0,0,23,0,0,0,3,3,0,0,7,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,9,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,23,69,77,38,25,39,35,6,4,3,7,11,0,13,353,0,0,0,7,0,4,5,6,4,0,0,0,3,0,3,36,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,14,0,14,23,33,12,13,20,30,3,3,6,6,7,4,4,181,0,123,168,179,120,106,169,214,34,30,30,47,45,47,47,1353
203021047,0,0,0,9,4,3,5,9,3,4,0,0,0,0,0,31,0,0,0,3,3,4,3,0,0,0,4,0,0,0,0,19,0,0,0,0,3,3,9,12,9,8,3,3,4,4,3,57,0,0,59,97,33,19,4,3,0,0,0,0,4,0,6,229,0,0,0,16,4,4,3,3,0,0,0,0,0,0,3,27,3,49,86,88,39,36,30,34,8,9,3,11,4,0,13,401,0,0,0,3,3,0,8,3,0,0,0,0,3,0,0,22,0,0,0,0,9,3,3,0,0,0,3,3,0,3,0,27,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,5,0,77,151,235,66,108,83,66,9,23,12,11,4,13,41,903,7,385,763,841,259,334,310,354,45,94,56,76,81,66,194,3874
203031048,0,3,0,3,9,7,9,16,0,0,0,0,0,0,3,50,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,101,205,233,81,84,55,79,12,5,4,0,5,8,25,906,0,3,0,8,7,4,9,3,0,0,5,0,0,0,0,42,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,10,0,18,22,28,10,10,16,10,3,0,8,0,7,6,6,145,6,246,371,384,183,160,155,162,26,30,39,8,15,18,60,1849
203031049,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,33,47,13,19,18,8,0,0,0,0,0,3,16,179,0,0,0,3,3,3,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,15,10,8,3,0,3,8,0,0,4,4,0,0,3,73,0,70,88,93,39,44,59,64,9,10,14,8,13,3,39,555
203031050,0,0,3,6,6,6,17,19,4,0,0,0,0,0,0,68,0,0,0,3,3,0,3,3,0,3,0,0,0,0,0,12,0,0,0,0,3,3,3,12,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,114,240,261,95,75,143,129,30,26,22,5,9,9,38,1212,0,0,0,13,14,8,17,9,0,3,3,4,5,0,3,83,0,0,0,0,5,3,3,0,0,0,0,3,0,0,3,17,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,0,19,35,39,22,25,30,29,10,6,5,3,10,3,12,241,18,280,413,425,246,221,320,343,81,59,55,49,42,16,95,2663
203031051,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62,119,91,44,36,14,24,7,0,3,0,0,0,19,423,0,0,3,3,0,3,3,3,0,0,0,0,3,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,38,4,10,7,5,0,0,0,0,0,0,10,93,4,214,300,272,94,68,56,68,12,7,10,3,8,0,53,1173
203031052,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,36,48,49,32,10,12,0,7,0,0,3,4,0,4,212,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,0,4,9,0,0,0,0,0,3,0,36,14,77,80,92,59,26,39,33,9,4,0,5,3,3,18,451
203031053,0,0,3,7,18,6,35,29,0,3,0,0,15,0,0,110,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,62,129,165,87,63,111,131,32,17,32,22,21,3,27,903,0,0,0,6,10,16,16,22,7,0,13,9,6,0,3,113,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,3,22,21,31,16,17,29,30,13,5,10,13,16,3,12,250,4,201,255,318,210,180,313,342,70,62,74,59,74,15,82,2270
204011054,0,0,7,3,5,7,3,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,79,117,28,13,5,10,6,0,4,3,0,0,10,329,0,0,0,0,0,6,3,0,3,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,15,12,4,13,0,3,3,0,0,0,0,4,5,66,7,118,149,175,73,66,38,34,15,7,19,3,14,8,29,755
204011055,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,28,49,61,13,12,6,5,4,0,0,0,3,0,12,204,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,22,4,8,4,3,0,0,0,0,0,3,0,60,3,68,83,112,48,44,36,38,12,12,13,11,6,3,23,518
204011056,0,0,0,0,0,0,5,0,5,0,0,0,3,3,0,22,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,9,0,3,0,3,0,0,3,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,49,109,161,47,20,27,29,11,6,7,0,0,0,13,481,0,0,0,3,0,3,7,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,25,34,13,6,10,21,3,0,3,0,9,0,3,158,0,160,235,276,120,89,140,142,42,21,29,23,57,39,91,1463
204011057,0,0,0,3,3,4,8,6,0,0,0,0,0,0,0,28,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,4,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,83,102,38,21,20,20,0,0,0,0,3,4,17,355,0,0,0,4,3,5,3,4,0,0,0,0,0,4,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,22,13,3,9,12,9,3,0,5,17,4,18,153,3,123,179,180,109,72,88,65,15,14,9,26,41,22,59,1012
204011058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,34,8,12,5,3,0,0,0,4,0,0,11,149,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,10,14,3,6,3,0,0,0,0,7,3,3,55,3,49,75,66,39,32,34,42,8,0,11,3,8,17,25,404
204011059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,44,44,9,5,6,3,0,0,0,0,0,0,5,147,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,18,4,4,5,7,0,3,0,3,0,6,12,72,0,95,93,95,31,37,40,51,24,27,25,13,23,39,64,642
204011060,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,14,23,48,18,6,14,14,0,0,0,0,8,0,5,149,0,0,0,0,0,0,3,0,0,0,0,4,11,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,6,9,3,3,3,0,0,0,0,0,0,3,42,0,32,50,83,56,43,46,42,9,8,3,8,24,4,23,433
204011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,5,8,0,0,0,0,0,0,3,0,0,3,27
