SA2_MAINCODE_2016,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
213041462,0,0,4,3,4,0,0,0,0,8,0,0,0,3,3,0,0,0,0,6,0,8,34,65,40,34,0,0,0,186,0,0,9,11,3,0,3,0,0,26,13,13,64,68,37,14,0,0,0,199,0,3,13,23,15,0,0,0,0,62,15,26,27,24,13,8,0,0,0,111,24,11,18,15,4,3,0,0,0,72,0,6,71,80,43,26,0,0,0,227,0,0,12,19,5,0,0,0,0,39,0,5,19,29,10,0,0,0,0,57,0,0,4,4,3,0,0,0,0,16,0,8,34,47,12,0,0,0,0,95,0,3,5,27,10,6,3,0,0,52,0,4,8,27,9,4,0,0,0,61,4,4,13,24,10,7,0,0,0,60,0,6,11,27,16,3,0,0,0,65,0,3,3,4,4,0,0,0,0,12,0,8,14,16,6,0,3,0,0,52,0,9,22,32,15,4,3,0,0,86
213041463,0,0,0,4,0,0,0,0,0,12,0,0,3,3,0,0,3,0,0,8,9,25,79,203,178,88,15,0,0,601,0,4,13,25,12,4,3,0,0,63,18,59,172,238,140,52,8,0,0,689,0,8,39,64,63,33,5,0,0,216,37,69,96,122,66,27,4,0,0,419,94,34,37,49,36,21,3,0,0,277,6,24,132,202,172,73,21,0,0,621,3,6,21,45,23,14,0,0,0,106,0,7,53,91,42,14,0,0,0,208,0,0,18,35,9,7,0,0,0,66,0,21,78,130,58,23,5,0,0,315,0,20,32,44,32,23,5,0,0,155,3,12,52,92,71,44,8,0,0,277,6,18,43,55,55,18,3,0,0,198,6,14,37,82,63,35,10,0,0,243,11,16,21,22,7,9,0,0,0,91,3,13,31,51,39,13,3,0,0,155,4,32,55,82,53,33,0,0,0,260
213051361,0,0,4,10,3,7,0,0,0,26,0,0,0,0,7,3,0,0,0,16,8,37,101,122,193,139,14,0,0,611,0,3,13,12,26,8,0,0,0,71,47,121,196,144,168,69,19,0,0,756,3,21,56,45,80,43,7,0,0,256,73,91,112,65,86,47,10,0,0,484,90,47,52,29,18,17,4,0,0,257,5,42,158,143,194,178,14,0,0,739,0,9,17,20,22,18,0,0,0,94,0,7,40,38,31,20,5,0,0,133,0,3,15,5,18,5,0,0,0,49,3,14,54,61,54,32,5,0,0,221,3,11,41,34,28,14,7,0,0,136,0,16,42,53,79,74,14,0,0,287,11,18,39,29,28,37,3,0,0,169,0,10,46,31,35,20,6,0,0,143,6,19,21,17,7,10,0,0,0,79,14,21,57,46,48,35,6,0,0,233,9,33,85,72,57,46,9,0,0,317
213051362,0,4,8,6,4,8,0,0,0,21,0,0,3,3,0,0,0,0,0,11,3,41,102,133,162,120,18,0,0,585,3,3,17,10,19,7,0,0,0,56,30,68,139,95,91,67,17,0,0,521,0,15,46,49,58,39,10,0,0,217,37,88,105,64,58,50,10,0,0,422,42,52,74,52,26,18,9,0,0,273,3,51,174,130,157,136,24,0,0,679,3,4,22,28,13,8,4,0,0,86,0,3,31,31,21,17,0,0,0,106,0,3,10,5,6,8,0,0,0,30,0,13,76,61,36,34,14,0,0,232,4,21,62,40,24,38,16,0,0,202,0,9,42,47,86,64,16,0,0,269,3,19,27,36,35,36,7,0,0,169,0,20,34,34,22,27,8,0,0,143,6,12,15,15,14,15,4,0,0,78,10,21,33,24,34,32,16,0,0,171,7,36,75,55,57,49,8,0,0,292
213051363,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,16,68,58,49,36,0,0,0,231,0,0,16,9,8,3,0,0,0,34,10,35,78,53,23,11,3,0,0,219,0,17,38,28,13,12,0,0,0,106,9,32,69,38,19,10,0,0,0,185,12,59,94,37,21,6,0,0,0,233,0,35,107,66,51,32,9,0,0,299,0,3,30,36,3,3,0,0,0,79,0,5,48,45,11,0,0,0,0,114,0,0,19,5,9,0,0,0,0,36,0,4,83,82,24,5,5,0,0,203,0,16,40,19,8,7,0,0,0,91,3,3,41,37,18,15,4,0,0,117,0,3,32,18,9,5,3,0,0,71,0,3,28,21,14,21,4,0,0,99,0,0,20,12,4,3,0,0,0,42,6,10,38,12,9,4,0,0,0,81,5,24,83,32,22,10,0,0,0,181
213051365,0,6,19,10,8,4,3,0,0,45,0,0,3,9,3,7,0,0,0,24,8,49,238,340,209,94,4,0,0,946,0,8,58,66,24,7,4,0,0,164,36,82,271,253,116,41,8,0,0,807,4,16,97,121,70,22,4,0,0,340,67,90,248,204,82,32,5,0,0,729,102,76,162,99,37,18,5,0,0,497,11,77,586,524,258,119,19,0,0,1601,0,5,96,115,27,5,0,0,0,244,3,10,155,198,39,12,0,0,0,429,0,7,46,45,14,3,0,0,0,110,5,13,205,242,67,24,7,0,0,566,9,33,95,88,48,24,3,0,0,291,3,22,148,143,79,43,8,0,0,445,9,15,66,91,37,26,8,0,0,247,3,13,101,123,74,27,3,3,0,347,10,20,39,27,11,3,0,0,0,115,4,25,86,88,40,12,0,0,0,262,17,54,168,157,79,37,6,3,0,516
213051366,0,8,9,5,4,0,0,0,0,33,0,0,3,5,0,0,0,0,0,7,0,24,190,198,108,37,3,0,0,559,0,5,54,35,11,3,0,0,0,112,7,39,187,119,51,20,8,0,0,428,3,13,92,94,33,14,3,0,0,253,22,55,218,149,43,18,5,0,0,501,40,55,168,97,26,7,3,0,0,401,4,57,437,320,137,48,5,0,0,1015,0,6,85,78,15,0,0,0,0,183,0,4,168,144,28,11,0,0,0,349,0,3,41,30,7,6,0,0,0,80,0,17,201,224,33,13,0,0,0,488,0,27,77,63,19,12,7,0,0,207,0,15,117,108,41,25,5,0,0,302,0,4,65,41,33,13,0,0,0,160,0,10,86,85,42,10,3,0,0,233,0,7,48,32,3,3,0,0,0,100,6,9,81,60,12,4,0,0,0,180,9,54,155,122,48,16,4,0,0,407
213051368,3,10,24,41,35,37,21,7,0,177,0,0,3,4,0,0,0,0,0,5,4,13,64,65,70,58,9,0,0,289,0,4,11,4,9,10,0,0,0,44,18,64,120,110,99,77,14,0,0,506,4,0,19,12,21,28,7,0,0,102,25,36,64,38,44,28,5,0,0,233,27,14,21,17,12,3,0,0,0,101,3,13,46,62,74,58,15,0,0,275,0,5,10,4,11,7,0,0,0,34,0,0,16,21,15,11,0,0,0,65,0,4,8,4,10,0,3,3,0,36,0,9,40,30,28,22,10,0,0,140,3,12,15,17,22,18,3,0,0,90,0,4,32,32,37,36,13,0,0,152,4,11,30,30,28,28,7,0,0,142,6,0,23,12,26,16,5,0,0,85,8,4,13,15,3,8,0,0,0,57,0,12,31,14,20,23,10,0,0,99,8,10,46,29,41,19,8,0,0,158
213051369,4,6,20,14,3,3,0,0,0,45,0,0,10,8,4,3,0,0,0,17,7,28,156,191,143,73,11,0,0,609,0,0,38,42,19,14,0,0,0,111,32,95,233,183,126,42,9,0,0,720,3,11,100,67,62,29,0,0,0,277,57,61,149,112,63,26,14,0,0,478,66,54,67,47,13,11,0,0,0,263,9,39,259,251,176,90,19,0,0,844,0,6,57,55,15,13,0,0,0,146,0,9,87,87,24,7,5,0,0,223,6,3,26,20,17,5,3,0,0,80,3,12,133,112,39,32,4,0,0,330,3,23,66,57,30,32,8,0,0,217,3,14,88,117,81,41,14,0,0,361,4,10,42,54,29,23,3,0,0,163,3,6,46,58,40,27,9,0,0,200,4,9,27,36,10,5,0,0,0,93,8,13,62,45,42,26,5,0,0,204,5,28,78,74,53,29,6,0,0,282
213051464,0,0,4,7,9,7,0,0,0,24,0,0,3,0,5,3,0,0,0,8,5,9,56,100,83,44,3,0,0,303,0,0,17,15,9,4,0,0,0,52,14,47,109,115,65,26,6,0,0,381,3,9,37,46,44,8,3,0,0,153,20,44,76,71,49,17,0,0,0,270,33,22,55,44,25,14,3,0,0,194,5,19,89,85,52,36,8,0,0,295,3,4,20,48,30,3,0,0,0,107,0,5,45,88,36,14,4,0,0,192,0,12,26,24,12,9,4,0,0,82,3,12,85,163,73,28,7,0,0,369,0,15,28,24,14,12,3,0,0,99,0,3,31,55,61,17,6,0,0,181,3,13,26,26,26,13,4,0,0,109,3,12,33,45,50,18,4,0,0,160,5,12,21,14,11,5,0,0,0,68,0,8,29,24,19,8,4,0,0,89,7,6,50,46,33,17,7,0,0,161
213051465,0,0,10,9,7,4,0,0,0,33,0,0,4,8,5,3,0,0,0,16,7,9,106,211,181,78,13,0,0,612,0,3,22,36,29,4,0,0,0,89,18,63,186,214,122,46,0,0,0,645,3,8,66,80,89,29,3,0,0,281,63,60,115,141,84,22,3,0,0,492,80,41,80,62,39,12,3,0,0,323,3,34,127,201,201,85,12,0,0,668,0,3,40,95,42,6,0,0,0,185,0,7,87,150,53,20,4,0,0,318,0,3,23,37,19,4,0,0,0,94,0,10,144,277,119,32,7,0,0,592,4,8,49,57,49,18,5,0,0,180,4,6,78,156,108,25,3,0,0,374,3,15,39,80,45,20,5,0,0,209,0,14,41,75,61,29,0,0,0,219,9,11,34,43,21,8,0,0,0,120,4,10,44,54,41,10,5,0,0,172,8,24,76,106,68,30,6,0,0,323
213051466,0,0,8,12,4,0,0,0,0,22,0,0,3,3,0,0,0,0,0,8,3,11,86,130,67,23,7,0,0,318,0,0,23,41,15,0,0,0,0,85,9,28,131,129,48,15,3,0,0,358,0,3,35,67,34,4,0,0,0,142,28,28,102,97,33,12,3,0,0,294,42,29,63,49,32,8,0,0,0,221,0,17,103,151,77,31,6,0,0,386,0,0,51,91,18,7,0,0,0,168,0,4,112,125,30,3,3,0,0,279,0,4,41,24,4,0,0,0,0,71,0,8,151,283,45,12,0,0,0,489,4,11,33,59,19,4,4,0,0,135,0,3,36,84,48,16,3,0,0,187,3,16,29,45,20,11,0,0,0,132,0,4,42,56,26,15,8,0,0,150,0,5,29,28,6,3,0,0,0,84,3,10,28,43,27,8,0,0,0,124,7,11,71,70,29,11,0,0,0,192
213051467,0,5,20,5,14,3,0,0,0,46,0,3,8,3,0,0,0,0,0,17,3,41,117,138,129,97,11,0,0,534,0,3,16,18,12,9,3,0,0,52,23,98,110,110,101,60,13,0,0,523,3,21,41,52,55,38,0,0,0,207,43,83,108,64,62,34,0,0,0,399,44,52,64,40,17,12,3,0,0,219,8,31,185,157,193,127,17,0,0,732,0,0,23,22,20,10,0,0,0,78,0,3,35,35,15,9,3,0,0,98,0,0,10,16,12,3,3,0,0,45,0,8,62,45,43,30,12,0,0,195,10,20,54,41,48,22,9,0,0,211,0,6,46,60,61,48,11,0,0,231,7,29,36,25,26,25,3,0,0,152,0,3,35,45,26,15,10,0,0,130,9,12,15,19,7,3,0,0,0,64,9,24,30,37,34,20,3,0,0,166,10,37,76,63,69,50,10,0,0,316
213051468,0,6,12,8,9,6,4,0,0,40,0,0,4,3,0,4,0,0,0,16,6,30,85,89,113,85,14,0,0,427,0,7,17,9,14,9,3,0,0,55,30,69,145,103,102,56,8,0,0,516,0,11,39,32,36,31,3,0,0,153,26,50,75,39,29,32,4,0,0,255,44,30,26,14,11,3,0,0,0,123,0,23,94,85,109,92,16,0,0,425,0,0,8,11,5,7,0,0,0,35,0,3,17,20,10,12,6,0,0,70,0,3,7,13,12,4,3,0,0,44,0,6,33,37,30,21,4,0,0,136,5,12,28,22,28,22,3,0,0,122,3,11,32,30,52,54,9,3,0,199,3,15,33,22,20,21,8,0,0,115,0,9,14,6,28,14,3,0,0,78,6,11,12,15,16,9,3,0,0,66,8,10,42,18,27,19,7,0,0,135,6,11,28,34,43,35,10,0,0,170
214011370,0,7,6,8,7,4,0,0,0,28,0,3,0,3,3,0,0,0,0,6,22,57,178,266,246,156,14,0,0,938,0,4,18,24,30,9,4,0,0,89,49,131,274,202,180,105,19,0,0,952,3,9,68,74,74,57,4,0,0,298,47,65,131,104,86,48,23,0,0,510,79,49,39,21,25,11,7,0,0,225,0,18,75,117,118,92,19,0,0,437,5,3,22,18,13,6,3,0,0,71,0,12,21,36,11,9,5,0,0,91,0,5,22,12,6,9,0,0,0,56,0,10,60,58,36,28,7,0,0,195,0,9,38,37,30,30,7,0,0,163,4,10,44,45,54,38,6,3,0,201,3,7,31,33,32,22,6,0,0,138,0,12,45,57,36,21,4,0,0,177,7,3,21,13,13,3,3,0,0,70,9,31,68,47,67,34,3,0,0,267,14,27,78,83,100,77,14,0,0,390
214011371,3,6,9,3,11,7,0,3,0,37,0,0,4,0,6,3,0,0,0,21,14,43,137,147,130,90,13,3,0,571,0,4,22,14,29,22,3,0,0,85,27,136,337,203,150,126,25,3,0,1000,3,14,45,39,35,44,11,0,0,197,49,80,133,85,78,56,23,0,3,507,47,54,69,32,28,23,11,0,0,259,3,20,69,53,56,60,22,3,0,283,6,6,21,21,16,19,0,0,0,87,4,5,31,25,32,20,3,7,0,126,0,3,10,17,16,12,3,0,0,67,4,10,55,62,43,53,18,3,0,244,4,10,32,47,41,36,8,0,0,177,0,16,50,72,74,62,13,0,0,282,5,7,55,56,39,59,8,0,0,232,4,22,95,71,67,59,11,0,0,327,6,19,21,17,22,15,3,0,0,111,4,25,55,25,36,28,4,0,0,183,16,25,80,81,76,50,5,0,0,342
214011372,0,4,3,4,4,0,0,0,0,19,0,0,0,0,3,3,3,0,0,9,11,48,140,137,144,98,20,3,0,598,0,0,16,15,17,15,0,0,0,61,19,84,225,168,104,77,14,0,0,687,3,8,52,48,27,33,11,0,0,179,28,61,142,83,48,50,13,0,0,426,47,27,46,33,17,13,4,0,0,189,0,12,61,44,77,67,14,0,0,277,4,4,11,11,20,12,3,0,0,59,0,7,21,22,15,4,0,0,0,66,0,5,13,4,6,9,3,0,0,38,3,6,46,42,34,24,8,0,0,164,5,14,26,30,43,20,10,0,0,152,3,9,37,45,33,33,6,3,0,164,3,5,44,44,29,27,10,0,0,167,0,12,32,48,38,45,8,0,0,189,3,9,16,9,19,12,8,3,0,74,6,23,49,35,30,31,7,0,0,186,18,31,59,59,79,62,9,4,3,323
214011373,3,3,3,3,12,12,0,0,0,31,0,0,0,4,6,4,0,0,0,20,10,28,54,140,140,103,25,3,0,505,0,3,10,19,17,12,3,0,0,64,36,100,183,190,194,119,30,3,0,860,4,11,38,52,71,46,13,0,0,228,82,73,54,63,70,83,21,0,0,448,65,30,26,16,20,21,8,0,0,187,0,6,30,27,61,53,23,0,0,196,4,8,11,21,23,14,7,0,0,93,4,3,14,29,30,24,8,0,0,110,3,7,10,15,20,9,6,3,0,72,5,15,42,90,81,61,31,3,0,327,7,4,20,24,42,35,16,0,0,144,3,7,39,57,79,57,15,0,0,260,8,15,41,43,62,55,16,0,0,250,0,4,32,51,55,53,13,4,0,220,16,14,11,9,17,7,3,0,0,78,7,12,13,29,45,24,7,0,0,148,7,25,43,63,56,44,14,4,0,257
214011374,5,3,11,11,10,10,4,0,0,45,0,0,9,7,6,3,0,0,0,30,16,60,139,212,245,169,25,0,0,864,0,5,25,29,49,27,4,0,0,128,100,207,458,378,366,196,30,5,0,1736,12,22,58,79,81,49,14,0,0,312,79,105,111,94,99,77,27,0,0,598,135,36,37,26,27,15,0,0,0,279,6,21,42,59,96,82,18,0,0,323,5,4,8,21,18,10,3,0,0,79,0,11,33,19,40,19,7,0,0,125,6,0,14,17,10,19,5,0,0,68,4,25,55,57,80,58,9,3,0,303,0,19,32,35,61,28,7,0,0,181,3,11,59,58,78,39,8,5,0,257,9,20,47,55,48,52,17,0,0,250,4,14,30,40,57,41,20,0,0,215,13,16,18,23,4,11,8,0,0,91,13,17,39,61,73,58,8,0,0,274,14,44,76,74,77,59,18,0,0,365
214011375,0,0,3,7,8,4,0,0,0,23,0,0,3,0,5,0,0,0,0,12,10,36,107,125,120,102,13,3,0,511,0,0,17,20,9,8,3,0,0,65,21,65,299,208,145,97,14,3,0,842,0,8,38,46,36,40,7,0,0,180,29,46,76,76,58,41,5,0,3,334,29,31,29,30,20,11,3,0,0,159,0,6,27,47,54,66,19,0,0,216,0,0,14,26,19,11,0,0,0,78,0,0,25,30,22,8,4,0,0,86,0,3,9,19,16,8,3,0,0,54,0,6,48,73,33,32,12,0,0,206,5,11,31,36,30,25,12,0,0,146,0,8,48,62,56,33,5,0,0,204,3,9,53,50,45,24,5,0,0,178,0,7,27,42,28,37,7,0,0,138,5,10,15,22,17,9,3,0,0,83,3,17,36,41,41,27,7,0,0,167,11,26,73,58,54,54,12,0,0,291
214011376,0,0,5,3,8,7,0,0,0,27,0,0,4,6,3,0,0,0,0,16,11,27,96,172,141,78,14,0,0,541,0,3,15,14,12,14,0,0,0,66,15,77,188,170,130,65,16,3,0,661,4,12,32,71,40,42,7,0,0,213,39,39,62,70,67,38,10,0,0,328,64,19,27,19,11,7,4,0,0,157,0,7,30,39,70,59,11,0,0,217,0,6,12,18,8,6,3,0,0,63,0,8,21,22,25,17,10,0,0,105,0,0,14,6,15,7,9,0,0,46,0,10,42,75,60,36,8,0,0,224,0,11,22,22,37,22,3,0,0,118,0,5,26,49,36,28,0,0,0,154,0,3,23,31,31,21,7,0,0,113,4,9,17,33,25,18,7,0,0,120,11,4,15,11,11,11,4,0,0,56,3,14,19,48,42,20,3,0,0,157,16,13,43,57,73,38,3,0,0,241
214021377,0,3,3,10,9,11,8,0,0,43,0,0,0,3,7,0,0,0,0,11,7,10,26,56,62,62,23,3,0,240,0,4,8,0,19,11,0,0,0,38,19,58,138,128,146,93,28,3,0,609,0,0,11,26,18,20,12,0,0,93,32,26,30,39,46,38,13,0,0,227,27,12,20,18,18,12,10,0,0,122,0,0,4,20,27,33,17,4,0,106,0,0,6,9,12,0,0,0,0,37,0,0,5,8,6,5,8,0,0,37,3,0,11,13,13,10,5,0,0,56,3,4,15,34,24,27,21,0,0,130,0,0,16,18,22,19,7,0,0,93,4,4,12,18,24,16,5,0,0,87,3,9,28,27,24,24,14,0,0,124,0,5,3,13,25,28,13,0,0,90,10,9,3,3,9,12,0,3,0,42,0,3,14,13,30,20,11,0,0,89,10,12,18,23,37,32,14,0,0,147
214021378,0,14,12,11,37,42,15,16,3,152,0,0,0,0,3,5,0,0,0,9,3,6,12,25,34,40,12,0,0,125,0,0,0,0,3,3,0,0,0,10,3,36,21,49,66,51,14,0,0,244,0,3,0,11,10,10,4,0,0,35,15,9,3,10,9,24,10,0,0,82,18,11,7,10,9,7,3,0,0,69,0,0,3,5,6,14,8,0,0,41,0,0,0,3,4,3,3,0,0,15,0,0,0,4,3,11,9,0,0,24,0,3,6,4,10,6,3,3,0,40,0,3,0,9,26,45,20,3,0,105,0,4,7,10,33,19,3,0,0,73,0,0,6,5,9,8,3,0,0,38,0,4,3,10,14,27,5,0,0,65,0,0,8,10,13,24,16,0,0,69,0,3,3,3,7,14,6,3,0,34,0,7,3,3,4,15,3,0,0,26,5,4,6,10,30,20,13,5,0,90
214021379,0,9,14,15,19,29,7,0,0,108,0,0,4,16,18,10,3,0,0,45,20,48,99,152,169,127,18,0,0,640,0,8,8,12,26,12,3,4,0,72,66,141,296,243,215,122,33,0,0,1118,3,7,36,36,31,33,7,0,0,149,85,52,61,64,56,61,15,8,0,389,64,38,36,21,27,22,7,0,0,213,3,18,20,36,75,50,20,0,0,222,3,3,7,10,8,8,0,0,0,38,0,3,7,12,13,12,3,0,0,46,3,3,6,7,15,12,3,0,0,49,3,5,16,37,40,44,25,0,0,169,5,17,21,34,37,47,9,3,0,174,190,303,221,112,102,75,10,3,0,1017,0,11,16,50,48,43,19,0,0,193,0,6,22,34,40,50,20,0,0,178,3,10,22,21,16,9,8,0,0,81,9,19,35,34,46,41,11,0,0,187,14,31,37,58,67,63,18,3,0,291
214021380,4,4,10,11,16,9,6,0,0,58,0,0,3,7,8,8,4,0,0,29,15,26,66,117,148,97,39,3,0,507,0,4,8,16,20,18,0,0,0,70,36,104,278,243,216,152,31,7,0,1064,3,6,27,54,65,40,15,3,0,221,67,49,60,109,101,70,34,3,0,482,75,48,61,39,30,25,3,0,0,270,0,5,29,40,61,60,22,4,0,217,0,4,5,12,10,7,7,0,0,55,0,0,13,26,33,27,5,4,0,117,0,8,18,28,12,14,8,0,0,98,0,11,31,76,69,62,36,4,0,299,5,12,28,39,50,31,8,3,0,167,0,3,47,63,97,38,10,3,0,272,4,18,34,63,51,53,21,4,0,248,3,8,40,60,56,68,26,3,0,269,12,17,22,25,27,17,7,4,0,130,0,11,35,37,47,39,6,0,0,187,15,30,49,69,65,61,22,7,0,316
214021381,3,3,0,9,10,9,7,0,0,36,0,0,0,7,8,0,0,0,0,25,9,17,28,73,130,95,31,7,0,384,0,0,3,22,22,17,0,0,0,66,32,67,121,180,198,121,30,7,0,750,4,11,16,43,59,26,7,3,0,179,61,73,35,60,81,58,27,7,0,395,70,37,20,24,23,18,3,3,0,190,0,3,10,34,30,35,9,0,0,119,0,7,9,17,37,18,10,0,0,99,0,3,8,46,62,46,9,4,0,173,3,0,3,25,38,16,12,0,0,105,9,20,28,115,164,88,45,9,0,475,3,4,6,26,43,24,8,0,0,119,0,3,14,40,78,52,12,3,0,197,12,20,19,57,63,74,23,0,0,268,3,12,25,55,81,76,35,7,0,281,12,19,5,20,25,5,7,0,0,101,5,9,15,20,36,22,10,0,0,117,10,17,19,47,74,41,23,3,0,227
214021382,0,11,7,9,17,5,3,0,0,48,0,0,3,11,11,4,0,0,0,28,8,13,44,127,134,103,24,3,0,453,0,3,7,15,17,8,6,0,0,58,40,94,148,254,231,148,28,0,0,947,10,5,10,53,62,25,9,3,0,190,77,59,39,81,86,41,19,0,0,406,88,47,25,31,33,10,10,0,0,234,3,4,16,31,39,38,14,0,0,146,4,0,0,18,21,10,0,0,0,55,3,4,10,39,29,27,3,0,0,110,5,7,9,30,27,12,6,3,0,95,10,5,28,88,88,63,34,8,0,317,0,5,8,42,36,29,16,3,0,141,3,3,32,58,84,40,7,0,0,225,3,4,26,64,73,61,20,3,0,254,0,6,20,50,67,61,11,0,0,212,30,9,12,21,22,9,6,0,0,107,3,11,13,27,54,22,7,0,0,146,8,20,26,35,61,37,21,3,0,222
