SA2_MAINCODE_2016,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_Nthern_Ireland_0_4,M_Nthern_Ireland_5_14,M_Nthern_Ireland_15_24,M_Nthern_Ireland_25_44,M_Nthern_Ireland_45_54,M_Nthern_Ireland_55_64,M_Nthern_Ireland_65_74,M_Nthern_Ireland_75_84,M_Nthern_Ireland_85ov,M_Nthern_Ireland_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot
210011228,0,0,0,12,0,3,6,0,0,17,0,0,0,3,14,42,100,67,17,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,0,25,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,7,21,10,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,3,11,3,4,0,0,0,32,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,10,0,0,0,0,3,3,4,0,0,13,0,0,0,0,0,6,0,3,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,10
210011229,0,0,0,10,4,0,4,3,0,28,0,3,6,32,40,139,339,308,115,986,0,3,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,4,0,9,0,0,3,12,11,10,17,3,0,63,0,0,8,26,4,9,8,3,0,53,0,0,0,3,9,20,62,39,6,136,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,5,3,17,3,12,17,39,7,8,0,3,0,93,0,0,0,0,3,0,0,0,0,6,0,3,6,12,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,11,9,39,13,21,13,3,0,111,0,0,0,10,5,10,10,4,8,40,0,3,0,8,3,5,5,6,3,27,0,3,0,6,3,0,0,0,0,16,0,0,0,6,3,3,0,0,0,9
210011230,0,3,0,3,5,0,0,0,0,13,0,0,0,7,7,16,23,26,17,94,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,5,4,3,0,0,0,17,0,3,0,8,3,0,0,0,0,11,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,9,0,0,3,5,8,3,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,6,3,0,3,0,12,0,0,0,0,5,3,0,4,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,13
210011231,0,0,0,4,6,3,8,0,0,20,0,0,0,6,11,22,34,29,7,108,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,7,3,0,0,0,0,11,0,0,0,4,3,3,0,0,0,14,0,0,0,3,0,0,7,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,3,5,13,8,3,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,10,0,0,0,0,0,3,0,0,0,8,0,0,0,4,7,3,3,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,0,0,12
210021232,0,0,0,12,0,0,0,4,0,19,0,0,0,0,0,12,16,11,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,15,0,0,0,3,0,7,20,7,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,11,3,0,24,3,6,3,25,19,10,8,3,0,79,0,0,0,3,8,0,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,5,10,8,18,4,3,46,0,0,0,3,3,0,0,0,0,8,0,3,3,12,8,0,4,0,0,31
210021233,0,0,0,0,5,3,4,0,0,8,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,7,0,0,0,3,3,5,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
210021234,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,4,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
210021235,0,0,0,0,0,3,0,0,0,11,0,0,0,3,4,12,13,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,8,0,0,0,0,4,8,4,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,20,0,0,0,9,13,10,10,3,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,3,9,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,10
210031236,0,0,0,6,3,0,0,0,0,16,0,0,0,10,13,26,35,64,51,191,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,21,11,12,8,8,0,65,0,0,3,7,0,0,0,0,0,18,0,0,0,0,0,0,5,0,3,11,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,46,0,0,0,0,0,66,0,0,0,4,0,0,0,0,0,4,0,0,5,38,12,3,3,4,0,66,0,0,0,0,0,0,3,0,0,3,0,3,24,53,3,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,3,0,0,0,29,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,7,3,0,0,9,0,0,0,0,0,14,0,0,0,4,4,0,0,0,0,9
210031237,0,0,0,9,0,0,0,0,0,7,0,0,7,27,52,73,134,204,94,593,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,7,71,52,38,21,6,0,199,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,20,19,7,65,0,0,0,3,0,0,0,0,0,7,0,0,0,12,3,4,3,0,0,19,0,4,17,71,3,0,0,0,0,98,0,3,0,0,0,0,0,0,0,4,3,4,16,24,7,0,0,0,0,60,0,0,0,0,0,0,0,0,0,3,29,69,158,471,54,9,3,0,0,803,0,0,0,0,0,0,0,0,0,0,0,6,0,37,6,12,0,0,0,57,0,0,0,0,0,3,0,3,0,5,0,0,0,3,3,0,3,3,3,10,0,0,3,3,0,3,0,0,0,12,0,0,0,3,0,0,0,0,0,5
210031239,0,0,0,14,4,3,4,0,3,34,0,0,0,35,45,61,102,138,46,425,0,0,0,3,0,0,0,0,0,13,0,3,0,29,0,0,0,0,0,34,0,0,0,41,39,26,18,4,0,125,0,7,0,33,3,8,0,0,0,53,0,0,0,0,0,5,9,15,4,35,0,0,0,15,3,0,0,0,0,21,0,0,0,3,0,0,0,0,0,3,0,0,31,79,0,0,3,0,0,111,0,0,0,0,0,5,0,0,0,9,0,7,10,85,26,13,3,0,0,148,0,0,0,4,3,3,0,0,0,15,3,11,38,157,4,4,0,0,0,219,0,0,0,0,0,0,0,0,0,0,8,8,4,42,8,5,0,0,0,77,0,0,0,10,4,7,3,3,0,24,0,0,0,0,4,0,0,9,3,23,0,0,0,9,4,4,3,0,0,20,0,0,0,8,0,4,4,0,0,21
210031438,0,3,0,6,3,0,0,0,0,17,0,3,5,18,20,53,88,136,60,389,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,13,3,5,19,115,61,37,27,4,0,275,0,4,7,35,8,6,0,0,0,63,0,0,0,0,3,9,36,41,14,102,0,0,0,12,0,3,0,0,0,15,0,0,4,4,0,5,0,0,0,15,0,9,91,306,6,3,0,0,0,425,0,0,0,3,0,4,0,4,0,13,5,17,21,55,17,4,3,0,0,123,0,0,0,0,0,4,0,0,0,4,23,37,120,423,13,3,0,0,0,618,0,0,0,3,0,0,3,0,0,5,0,11,17,51,12,8,5,3,0,102,0,0,0,5,4,11,3,7,8,40,0,0,0,5,4,3,0,4,3,24,0,0,0,6,3,0,0,0,0,10,0,0,0,5,3,0,0,0,0,14
210031439,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,13,7,3,29,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,9,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,8,0,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210031440,0,0,0,0,0,0,0,0,0,3,0,0,0,12,13,22,51,66,23,183,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,64,34,13,9,0,0,127,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,5,16,26,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,18,8,0,3,0,0,31,0,0,0,0,0,0,0,0,0,3,0,6,15,58,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,8,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
210041240,0,0,0,12,4,3,0,0,3,23,0,0,3,5,10,17,27,7,4,68,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,11,0,0,0,3,4,0,3,0,0,7,0,0,0,0,3,13,19,7,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,16,0,3,3,37,28,17,3,6,0,94,0,0,0,0,0,0,3,0,0,11,0,0,5,6,3,3,0,0,0,14,0,0,0,0,3,0,0,0,0,3,0,3,3,3,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,10,4,18,12,4,0,49,0,0,0,0,0,0,0,0,0,0,0,4,0,13,7,0,3,0,0,27
210041241,0,4,4,13,7,5,3,4,0,52,0,0,3,0,14,28,37,14,7,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,4,0,0,0,18,0,0,5,5,0,0,3,3,0,20,0,0,0,7,4,23,25,6,0,64,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,12,10,3,39,7,32,38,77,53,30,18,4,3,257,0,0,0,3,3,3,8,0,0,19,0,0,0,3,5,3,0,0,0,15,0,0,0,3,3,0,0,0,0,15,0,8,13,31,9,9,4,0,0,71,0,0,0,3,0,5,3,3,0,19,0,3,3,14,19,14,15,20,0,89,0,0,5,3,0,4,0,0,0,15,0,3,7,15,13,13,5,0,0,58
210051242,0,0,0,0,0,3,0,0,0,5,0,0,0,3,4,9,14,12,4,48,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,8,8,5,21,178,55,33,21,4,0,326,0,0,4,9,4,0,0,0,0,23,0,0,0,0,0,9,10,5,0,23,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,3,0,0,7,0,17,28,43,0,0,0,0,0,88,0,0,0,0,0,0,0,6,0,3,6,12,11,27,11,12,0,0,0,73,0,0,0,0,0,0,3,0,0,4,8,13,121,249,3,0,0,0,0,403,0,0,4,3,0,0,0,0,0,6,0,4,19,37,10,11,4,0,0,83,0,0,0,4,0,4,0,3,3,12,0,0,0,0,7,3,3,4,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
210051243,0,0,0,0,0,0,0,0,3,4,0,0,0,3,8,19,66,76,13,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,22,182,81,69,52,3,3,428,0,0,0,3,3,3,0,0,0,10,0,0,0,0,5,11,32,26,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,9,16,25,0,0,0,0,0,49,0,0,0,0,0,0,0,3,0,7,7,25,23,29,10,8,3,0,0,98,0,0,0,0,0,0,0,0,0,4,0,18,60,139,14,3,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,3,3,19,12,7,0,0,0,49,0,0,0,0,0,0,0,3,0,8,0,0,0,0,3,3,4,0,0,18,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
210051245,0,0,0,5,0,4,6,4,0,21,0,0,0,8,17,84,108,56,14,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,35,27,34,16,7,0,131,0,0,0,3,0,6,3,0,0,19,0,0,0,0,3,20,48,24,0,92,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,4,3,0,9,0,17,18,32,13,12,5,4,0,106,0,0,0,0,0,5,0,0,0,6,0,0,0,9,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,9,4,22,15,13,4,3,0,81,0,0,0,0,0,4,5,0,0,15,0,0,0,4,6,3,7,4,4,36,0,0,0,3,0,3,3,0,0,9,0,0,0,3,0,0,3,0,0,8
210051246,0,0,0,4,3,3,4,3,0,18,0,0,0,15,42,111,153,76,8,405,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,41,33,25,8,5,0,129,0,0,0,3,4,3,3,0,0,13,0,0,3,3,8,26,34,12,0,78,0,0,0,6,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,3,7,5,31,13,7,3,0,0,70,0,0,0,0,0,3,0,0,0,6,3,4,9,20,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,3,9,19,4,9,5,0,0,53,0,0,0,0,3,7,5,0,0,14,0,0,0,0,0,7,3,3,0,15,0,0,5,6,0,3,3,0,0,17,0,0,0,9,3,0,0,0,0,19
210051247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,11,13,0,46,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,9,154,59,41,22,10,0,300,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,12,3,0,28,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,5,7,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,4,29,24,18,10,7,0,0,0,90,0,0,0,0,0,0,3,0,0,3,0,6,17,67,15,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,3,0,10,17,15,5,9,5,0,66,0,0,0,0,0,8,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051249,0,0,0,0,3,0,0,0,0,13,0,0,0,7,14,22,23,23,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,3,15,28,91,61,43,17,8,3,257,0,0,4,0,3,0,3,0,0,15,0,0,0,0,4,3,7,4,0,27,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,16,3,0,0,0,0,23,0,0,0,0,0,3,0,0,0,8,12,34,37,29,17,8,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,11,22,72,16,5,3,0,0,138,0,0,0,0,0,0,0,0,0,4,3,8,21,51,59,44,5,0,0,191,0,0,0,3,6,11,0,0,0,21,0,0,0,0,4,3,3,0,0,8,0,0,6,0,6,0,0,0,0,15,0,0,3,0,0,0,0,0,0,11
210051250,0,0,0,4,0,0,0,0,0,8,0,0,0,7,7,27,47,19,12,123,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,8,9,18,6,0,0,47,0,0,4,5,0,0,0,0,0,13,0,0,0,0,0,0,15,3,3,27,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,3,3,0,7,0,15,10,24,3,3,3,0,0,60,0,0,0,0,0,0,0,3,0,7,0,0,0,19,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,6,10,3,4,3,0,0,30,0,0,0,4,0,0,0,0,3,4,0,0,0,0,3,4,6,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8
210051441,0,0,0,5,4,0,0,0,0,6,0,0,3,3,8,17,26,11,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,4,3,3,3,0,28,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,13,11,0,0,31,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,28,29,42,10,12,6,0,0,122,0,0,0,0,0,0,0,0,0,5,5,3,0,13,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,10,7,4,0,0,0,34,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,3,5,3,0,9,0,0,3,3,0,0,0,0,0,10,0,0,0,3,4,0,0,0,0,5
210051442,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,23,14,5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,8,0,0,0,41,0,0,0,0,3,0,0,0,0,11,0,0,0,0,3,5,11,0,0,18,0,0,0,8,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,5,0,3,3,12,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10,49,29,53,11,13,0,0,0,168,0,0,0,3,3,0,0,0,0,8,3,12,13,58,6,3,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,9,27,44,26,6,4,0,0,114,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,10,6,3,3,0,0,0,22,0,0,0,4,0,0,0,0,0,7
210051443,0,0,0,3,0,0,0,0,0,3,0,0,0,11,32,32,21,14,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,3,0,0,27,12,7,3,0,0,54,0,3,0,13,0,0,0,0,0,22,0,0,0,4,5,18,19,3,0,53,0,0,3,6,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,8,12,42,46,55,16,4,4,0,0,177,0,0,0,0,0,3,0,0,0,5,3,8,9,43,11,0,4,0,0,72,0,0,0,0,0,0,0,0,0,6,3,16,24,47,34,22,0,4,0,147,0,0,0,9,0,8,3,0,0,13,0,0,0,3,3,5,3,0,0,17,0,3,6,3,8,4,0,0,0,21,0,0,0,3,0,3,0,0,0,8
210051444,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,18,12,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,27,9,0,3,3,0,45,0,3,3,16,0,0,0,0,0,30,0,0,0,4,0,4,3,7,0,18,0,0,3,9,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,4,38,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,20,80,58,76,10,4,5,0,0,251,0,0,0,0,0,0,0,0,0,3,9,21,11,85,15,5,3,0,0,143,0,0,0,0,0,0,0,0,0,0,0,17,19,63,23,7,0,0,0,130,0,0,0,5,0,0,0,0,0,5,0,0,0,3,3,0,3,0,0,15,0,7,3,8,3,5,0,0,0,26,0,0,0,0,0,0,0,0,0,5
