SA2_MAINCODE_2016,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
213041463,206,378,1024,1630,1125,530,92,7,0,4993,0,0,0,3,0,0,0,0,0,7,0,0,3,4,3,0,0,0,0,6,5,15,31,72,64,34,0,0,0,228,0,0,10,9,10,3,0,0,0,35,0,6,28,30,32,9,3,0,0,102,3,6,22,36,29,11,0,0,0,105,73,90,110,132,84,36,5,0,0,530,102,56,45,49,38,24,0,0,0,315,7,11,56,94,66,25,0,0,0,258,4,5,13,18,14,7,0,0,0,61,0,15,71,101,36,15,0,0,0,240,0,4,20,17,9,0,0,0,0,54,4,4,70,112,53,18,0,0,0,254,4,5,23,45,49,29,3,0,0,163,0,9,55,95,72,26,6,0,0,261,12,35,126,194,125,33,10,0,0,539,9,61,186,284,242,105,16,0,0,896,12,14,9,20,9,4,0,0,0,76,0,18,30,42,32,9,0,0,0,130
213051361,274,531,1144,966,1191,837,123,8,0,5065,0,0,0,4,3,7,0,0,0,14,0,0,0,0,3,0,0,0,0,7,5,14,42,40,64,51,7,0,0,224,0,3,3,5,12,3,0,0,0,24,0,11,16,26,23,21,3,0,0,102,9,8,15,26,39,20,0,0,0,123,89,133,109,73,138,67,11,0,0,622,121,67,49,28,44,22,3,0,0,330,4,18,26,43,78,34,4,0,0,215,0,6,14,11,8,0,0,0,0,44,3,16,44,39,48,20,3,0,0,163,0,12,19,13,16,10,0,0,0,63,7,19,61,42,39,17,3,0,0,191,4,7,38,34,45,25,4,0,0,159,0,13,28,55,85,48,10,0,0,234,12,40,83,93,149,87,6,0,0,479,6,79,185,171,237,146,9,0,0,823,9,9,10,10,16,10,0,0,0,67,13,17,29,28,21,20,3,0,0,132
213051362,158,487,1101,923,919,773,190,7,4,4564,0,3,3,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,11,31,40,53,34,0,0,0,172,0,0,3,4,0,3,0,0,0,15,0,0,22,6,18,15,3,0,0,62,0,9,24,25,48,12,4,0,0,117,90,108,93,87,72,72,7,0,0,531,79,62,61,28,24,27,6,0,0,279,3,15,46,56,45,38,6,0,0,209,3,4,4,16,9,9,0,0,0,46,0,10,36,35,39,26,3,0,0,145,0,12,17,20,11,4,3,0,0,62,0,15,45,33,40,31,8,0,0,171,3,18,52,30,33,22,5,0,0,159,3,14,31,35,58,52,15,0,0,206,6,32,89,90,97,89,18,0,0,429,7,61,189,173,196,141,28,0,0,795,9,11,8,10,12,10,0,0,0,66,9,12,23,36,17,23,0,0,0,117
213051363,57,268,931,620,332,189,29,0,0,2419,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,30,23,18,4,0,0,0,84,0,4,9,3,0,0,0,0,0,14,0,7,14,3,3,7,0,0,0,29,0,0,19,8,8,4,0,0,0,47,13,29,67,25,25,20,0,0,0,182,18,35,64,22,20,8,3,0,0,173,0,7,21,18,12,8,0,0,0,70,0,0,20,16,3,0,0,0,0,39,0,3,51,39,9,7,0,0,0,111,0,3,15,8,11,0,3,0,0,40,0,4,90,42,15,9,0,0,0,161,3,9,25,22,21,13,3,0,0,92,0,0,31,29,20,15,0,0,0,96,3,10,49,37,33,7,0,0,0,139,3,21,128,78,42,22,5,0,0,297,5,3,9,6,4,3,0,0,0,36,0,3,20,14,11,4,0,0,0,48
213051365,289,621,2879,2945,1327,559,92,4,0,8729,0,3,9,7,3,3,0,0,0,20,0,0,5,0,0,0,0,0,0,4,3,19,96,89,82,23,3,0,0,317,3,0,39,18,9,4,0,0,0,68,0,19,56,36,33,6,3,0,0,149,4,13,57,54,27,8,0,0,0,159,94,120,241,162,107,47,4,0,0,779,112,71,128,63,33,20,0,0,0,426,4,25,133,107,82,26,7,0,0,382,3,12,63,30,3,3,0,0,0,110,0,13,184,115,58,15,3,0,0,389,3,9,35,26,10,4,0,0,0,90,0,15,179,124,43,11,0,0,0,378,9,27,128,64,45,26,0,0,0,295,0,18,75,118,71,28,4,0,0,319,10,44,214,219,113,45,3,0,0,648,16,92,628,565,284,99,8,4,0,1699,6,8,30,24,15,0,3,0,0,98,7,14,73,55,21,5,0,0,0,180
213051366,103,404,2479,2001,699,255,45,5,0,5998,0,0,7,3,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,10,80,61,38,16,0,0,0,212,0,0,49,16,4,0,0,0,0,66,0,3,35,8,12,4,0,0,0,68,0,5,45,33,21,11,0,0,0,112,33,55,201,87,43,17,7,0,0,433,39,38,115,46,32,7,0,0,0,275,0,19,89,53,33,18,0,0,0,215,0,7,43,25,5,8,0,0,0,77,0,8,158,87,27,8,0,0,0,300,0,3,47,24,5,7,0,0,0,85,4,6,154,88,17,9,0,0,0,285,0,20,87,37,30,12,0,0,0,190,0,5,53,63,34,17,0,0,0,165,3,13,143,99,39,17,3,0,0,324,8,47,408,300,142,65,3,0,0,982,0,5,34,17,4,0,0,0,0,59,0,4,42,21,10,8,0,0,0,86
213051368,116,235,623,555,623,482,142,16,0,2792,0,3,5,12,17,27,3,0,0,65,0,0,0,0,0,0,0,0,0,0,13,3,10,27,26,18,3,0,0,100,0,0,6,4,3,4,0,0,0,15,0,0,13,18,10,3,3,0,0,52,3,5,14,17,16,10,3,0,0,69,48,64,60,29,59,40,5,0,0,306,41,26,26,22,21,23,3,0,0,158,0,11,26,25,22,22,4,0,0,108,0,0,3,5,4,0,0,0,0,20,0,3,15,22,16,6,4,0,0,71,0,7,19,8,12,3,3,0,0,59,0,14,36,32,26,16,8,0,0,131,0,5,28,25,21,15,0,0,0,87,0,12,20,32,46,37,9,0,0,163,12,21,91,78,75,60,6,0,0,341,4,41,58,101,101,74,14,0,0,394,10,9,7,6,8,10,0,0,0,55,0,6,25,13,20,15,0,0,0,87
213051369,216,436,1734,1634,986,530,108,4,3,5658,0,0,4,3,3,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,3,10,32,59,52,15,3,0,0,177,0,0,27,21,3,0,0,0,0,49,3,7,35,37,17,14,0,0,0,107,3,11,28,41,35,12,0,0,0,131,62,112,177,131,117,46,5,0,0,649,97,53,85,46,24,20,0,0,0,325,3,14,87,66,51,22,5,0,0,241,4,8,24,19,3,0,0,0,0,56,0,10,110,78,38,17,4,0,0,255,3,12,25,12,14,3,0,0,0,74,3,18,105,74,42,13,4,0,0,262,3,28,68,41,53,24,0,0,0,212,0,7,94,95,71,40,4,0,0,313,11,38,157,158,103,47,9,0,0,523,8,75,301,285,171,109,12,0,0,966,11,11,28,22,10,5,0,0,0,93,6,20,41,32,16,5,0,0,0,127
213051464,108,249,825,1038,703,310,63,0,0,3298,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,5,4,25,29,35,13,0,0,0,124,0,0,3,3,6,0,0,0,0,17,7,8,23,27,22,8,0,0,0,93,0,7,20,37,36,4,0,0,0,102,29,56,77,71,50,16,3,0,0,308,42,25,33,27,22,8,0,0,0,168,0,6,27,44,21,3,0,0,0,107,0,0,15,22,6,3,0,0,0,41,3,0,51,68,26,15,0,0,0,167,0,8,20,19,10,7,0,0,0,69,0,19,75,77,53,14,0,0,0,238,0,11,27,39,25,11,0,0,0,102,0,7,31,38,41,13,0,0,0,131,12,18,62,79,67,23,3,0,0,256,0,26,118,127,117,35,4,0,0,423,4,10,22,7,3,5,0,0,0,52,3,12,27,20,15,8,0,0,0,83
213051465,211,336,1363,2095,1388,486,77,0,0,5953,0,0,3,7,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,3,6,7,44,76,71,24,4,0,0,242,0,3,9,20,9,0,0,0,0,46,0,14,45,53,30,4,0,0,0,142,3,7,23,42,28,19,0,0,0,126,82,106,114,140,101,36,6,0,0,579,78,42,77,58,36,14,0,0,0,303,0,12,53,77,50,15,0,0,0,210,3,8,30,41,23,6,0,0,0,103,0,12,115,149,74,18,0,0,0,369,7,9,27,31,10,7,0,0,0,89,0,22,117,166,55,20,0,0,3,379,0,15,50,48,50,21,3,0,0,180,0,3,61,110,97,25,7,0,0,305,20,33,120,204,123,28,8,0,0,533,10,47,211,323,235,79,6,0,0,916,8,11,27,31,15,11,0,0,0,104,3,11,36,56,34,8,0,0,0,151
213051466,101,194,1163,1575,579,189,34,0,0,3846,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,47,43,22,4,0,0,0,127,0,3,26,13,3,0,0,0,0,42,0,5,22,37,11,0,0,0,0,71,0,0,31,33,18,5,4,0,0,95,33,40,118,70,45,13,0,0,0,321,48,24,49,30,24,12,0,0,0,187,3,4,49,52,21,0,0,0,0,135,0,3,32,24,8,3,0,0,0,73,0,12,119,101,17,3,0,0,0,259,3,3,29,17,0,3,0,0,0,59,3,10,144,112,24,7,0,0,0,291,0,13,46,40,19,9,0,0,0,129,0,5,39,64,29,12,0,0,0,148,6,12,94,114,69,10,0,0,0,300,3,22,178,211,92,33,3,0,0,545,5,8,27,17,5,0,0,0,0,62,0,8,30,29,19,7,0,0,0,91
213051467,158,485,1095,985,925,634,117,7,0,4414,0,0,6,3,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,6,6,37,48,53,30,0,0,0,184,0,0,8,3,6,3,0,0,0,22,0,5,11,18,22,6,0,0,0,67,0,3,16,26,28,12,3,0,0,92,54,90,116,88,87,59,3,0,0,506,65,55,54,39,28,26,4,0,0,277,0,20,49,40,59,33,0,0,0,202,0,8,9,13,5,4,0,0,0,42,0,6,36,31,29,16,4,0,0,128,0,10,18,8,11,8,0,0,0,53,3,17,49,42,42,21,3,0,0,176,0,16,35,39,53,42,3,0,0,179,0,9,32,54,74,49,9,0,0,225,12,23,82,91,84,53,7,3,0,355,12,64,152,179,156,129,13,0,0,709,14,12,26,10,8,5,3,0,0,73,4,19,31,22,25,13,3,0,0,110
213051468,141,318,763,614,693,547,102,6,0,3180,0,0,0,0,5,7,0,0,0,15,0,0,0,0,0,0,0,0,0,3,4,4,23,27,36,21,0,0,0,115,0,3,11,3,3,0,0,0,0,18,0,4,19,28,19,12,0,0,0,81,0,10,16,9,18,7,0,0,0,56,44,69,65,47,64,53,5,0,0,341,57,35,37,21,21,8,0,0,0,178,3,5,31,33,34,20,0,0,0,135,0,4,10,5,7,5,0,0,0,27,0,6,43,22,27,18,0,0,0,115,0,9,11,9,3,13,0,0,0,40,0,15,43,28,39,20,3,0,0,143,3,13,25,20,15,7,3,0,0,87,0,8,44,42,73,40,3,0,0,213,11,28,83,59,94,58,14,0,0,342,3,37,110,108,129,104,11,0,0,508,4,10,8,8,12,5,3,0,0,50,4,14,21,18,11,8,4,0,0,87
214011370,258,481,1244,1261,1157,757,141,4,0,5300,0,3,8,3,4,3,0,0,0,27,0,0,0,0,0,0,0,0,0,3,6,25,65,95,106,70,8,0,0,376,0,0,11,0,7,5,0,0,0,30,4,12,31,37,25,16,0,0,0,121,4,8,44,37,43,25,3,0,0,172,97,118,153,132,130,73,11,0,0,704,109,70,51,33,39,22,3,0,0,327,0,16,27,35,39,29,0,0,0,140,0,11,14,16,9,0,0,0,0,47,4,9,40,44,34,12,4,0,0,148,4,10,29,14,19,7,0,0,0,81,3,18,62,45,49,18,0,0,0,206,4,14,48,42,46,28,3,0,0,181,4,12,42,52,41,35,12,0,0,195,5,32,106,110,97,45,7,0,0,411,16,81,269,232,270,168,29,0,0,1069,8,7,12,9,12,10,7,0,0,62,7,22,53,21,32,17,7,0,0,160
214011371,202,510,1326,1074,977,840,188,27,4,5147,0,0,7,7,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,6,6,23,45,44,51,31,4,0,0,210,0,0,10,7,7,3,0,0,0,29,0,3,32,26,17,13,0,0,0,91,3,13,22,27,22,18,3,0,0,112,98,134,141,87,85,84,15,0,0,636,99,81,60,44,36,30,3,0,0,354,4,9,19,22,15,5,9,0,0,84,5,6,11,18,13,6,0,0,0,58,0,12,37,36,23,15,0,0,0,123,3,11,27,22,19,7,3,0,0,92,0,21,66,58,59,42,12,0,0,255,0,17,41,43,52,41,13,0,0,206,0,11,65,53,77,37,5,3,0,251,11,31,148,140,128,124,25,4,0,605,14,124,301,248,287,271,49,3,0,1302,11,18,19,18,11,10,4,0,0,88,5,21,45,31,42,29,10,0,0,181
214011372,148,368,1045,880,785,625,162,10,3,4032,0,0,3,3,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,16,48,44,39,34,5,0,0,187,0,0,7,4,3,4,0,0,0,23,0,8,19,17,19,8,0,0,0,79,0,10,34,25,11,14,4,0,0,93,47,93,134,83,86,61,14,0,0,517,64,43,47,36,25,20,3,0,0,245,0,7,26,19,17,14,3,0,0,93,3,3,17,6,4,7,4,0,0,41,0,7,24,18,15,13,0,0,0,79,0,6,14,12,10,7,5,0,0,46,0,10,61,45,27,24,8,0,0,169,0,4,30,41,45,34,6,0,0,154,0,5,43,43,38,27,4,3,0,171,3,16,80,71,64,63,11,0,0,310,10,68,204,175,207,162,40,0,0,876,0,9,14,19,3,4,0,0,0,52,7,9,44,23,21,17,6,0,0,132
214011373,267,382,670,967,1105,840,245,22,4,4505,0,0,0,4,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,3,12,6,31,50,56,28,12,4,0,193,0,0,7,3,3,3,0,0,0,16,0,9,27,29,34,12,9,0,0,114,4,13,21,24,44,24,0,0,0,120,104,102,77,72,103,89,14,4,0,574,101,59,13,27,28,15,6,0,0,254,3,4,6,14,18,12,3,0,0,56,9,9,11,14,11,6,0,0,0,51,0,3,21,29,37,13,3,0,0,107,0,8,19,23,25,19,3,0,0,100,0,20,42,106,62,41,16,0,0,294,0,6,21,36,47,25,4,0,0,139,0,8,39,49,68,36,4,0,0,214,11,34,108,142,195,139,33,0,0,652,13,49,149,206,294,231,51,0,0,995,21,10,8,16,13,3,0,0,0,76,3,21,21,35,48,17,4,0,0,152
214011374,427,645,1310,1350,1514,1020,237,13,3,6528,0,0,3,9,12,6,7,0,0,30,0,0,0,4,0,0,0,0,0,8,18,32,51,54,105,61,8,0,0,334,0,5,7,16,10,3,0,0,0,42,3,8,37,59,75,29,3,0,0,219,5,11,38,38,58,33,5,0,0,193,148,179,147,130,175,126,18,0,0,913,163,93,50,37,55,25,5,0,0,433,0,6,20,22,42,22,3,0,0,115,3,9,12,18,14,5,0,0,0,61,3,19,47,46,44,24,3,0,0,185,4,17,27,35,22,7,3,0,0,114,3,22,88,81,68,49,6,0,0,319,0,14,28,38,53,40,3,0,0,178,3,17,74,75,84,48,5,0,0,297,20,62,185,179,204,130,13,0,0,799,12,112,289,254,356,239,40,0,0,1300,14,13,20,20,29,11,3,0,0,108,14,34,73,53,53,33,12,0,0,261
214011375,122,290,978,1001,802,639,134,13,3,3985,0,0,8,3,5,3,0,0,0,23,0,0,0,0,0,0,0,0,0,4,4,9,29,48,49,47,11,0,0,196,0,0,4,6,4,0,0,0,0,22,0,9,20,18,20,18,7,0,0,92,0,3,30,31,29,12,3,0,0,114,42,71,97,94,77,66,18,3,0,461,51,41,31,30,20,21,3,0,0,197,0,5,19,24,23,20,3,0,0,89,0,3,13,18,10,10,0,0,0,41,0,5,36,29,13,23,0,0,0,105,3,5,21,19,8,11,4,0,0,67,0,11,60,47,48,31,9,0,0,201,0,9,38,27,36,31,5,0,0,145,0,3,62,57,52,34,8,0,0,217,4,23,113,132,106,72,11,3,0,465,5,53,227,190,185,176,35,0,0,872,4,3,9,12,11,7,0,0,0,45,9,20,40,38,30,21,3,0,0,155
214011376,178,261,718,942,830,551,123,9,0,3610,0,5,0,0,4,6,0,0,0,18,0,0,0,0,3,0,0,0,0,6,6,7,44,76,69,37,5,0,0,250,0,0,8,3,6,0,0,0,0,22,3,4,26,40,21,10,0,0,0,111,0,10,28,35,37,14,0,0,0,123,64,57,80,66,99,52,11,0,0,429,83,31,25,17,21,16,0,0,0,201,0,4,7,18,32,9,3,0,0,82,0,9,10,10,8,4,0,0,0,42,0,12,34,28,29,7,7,0,0,115,0,5,21,12,18,9,3,0,0,72,3,9,46,72,41,20,7,0,0,190,3,6,22,34,40,15,6,0,0,133,0,4,30,43,43,17,0,0,0,136,4,31,73,78,89,40,9,0,0,317,6,59,153,204,164,88,22,0,0,695,7,5,16,12,10,5,3,0,0,65,5,18,29,33,30,9,0,0,0,121
214021377,116,162,367,485,571,474,214,30,3,2425,0,3,7,13,7,0,4,0,0,43,0,0,0,0,0,0,0,0,0,0,5,3,9,11,26,18,7,0,0,83,0,0,0,0,5,0,0,0,0,7,0,3,12,23,20,14,3,0,0,76,0,7,5,7,7,6,3,0,0,36,56,44,61,57,89,55,23,0,0,375,35,27,24,30,27,20,3,0,0,170,0,0,4,8,9,6,6,0,0,28,0,0,0,6,3,4,0,0,0,13,0,4,3,6,14,11,3,0,0,47,0,0,10,13,17,13,5,0,0,52,5,10,24,30,26,26,7,0,0,123,0,3,13,21,33,27,5,0,0,99,0,0,17,22,24,26,3,0,0,98,0,10,48,54,66,68,8,0,0,258,3,31,81,75,129,139,31,3,0,494,8,6,3,7,11,6,0,0,0,47,4,18,22,17,21,21,3,0,0,102
214021378,51,96,94,187,322,378,164,30,3,1338,0,8,15,10,14,30,16,10,3,97,0,0,0,0,0,0,0,0,0,0,3,6,0,13,7,10,4,0,0,49,0,0,0,0,0,0,0,0,0,3,0,3,0,6,10,11,3,0,0,40,0,4,0,0,4,3,0,0,0,21,18,9,8,22,31,16,12,0,0,118,23,10,13,4,15,14,3,0,0,89,0,0,0,3,3,4,0,0,0,9,0,0,0,3,0,0,0,0,0,8,0,0,4,4,6,3,3,0,0,18,0,5,3,0,14,8,3,0,0,30,0,3,6,17,23,25,3,0,0,83,0,0,0,17,31,16,8,0,0,69,0,0,0,10,11,7,0,0,0,31,4,12,15,23,51,55,4,0,0,167,3,3,13,24,57,68,17,0,0,182,0,4,3,4,13,7,5,0,0,30,3,6,0,3,4,3,3,0,0,30
214021379,475,724,986,1002,1056,864,225,24,4,5372,0,6,11,17,22,10,11,0,0,79,0,0,0,4,0,0,0,0,0,6,10,6,40,59,46,38,8,0,0,206,0,0,0,4,3,0,0,0,0,13,0,9,33,31,29,19,9,0,0,132,0,3,14,14,22,17,0,0,0,69,97,95,106,95,125,89,7,0,0,619,83,59,52,55,40,36,6,0,0,337,3,0,8,19,31,10,6,0,0,76,0,4,5,3,3,3,0,0,0,25,0,0,19,11,18,7,3,0,0,62,0,7,26,20,14,15,3,0,0,85,5,10,35,46,48,31,7,0,0,188,0,8,31,40,59,36,7,0,0,186,56,93,94,66,67,44,11,3,0,442,7,20,90,105,142,113,17,0,0,488,4,87,210,169,267,210,43,0,0,994,4,7,6,21,19,24,5,0,0,86,4,16,36,42,43,14,13,0,0,164
214021380,247,378,874,1132,1169,897,321,49,6,5077,0,6,8,4,6,3,4,0,0,30,0,0,0,0,0,0,0,0,0,3,19,13,21,57,35,44,10,0,0,195,0,0,0,3,7,3,0,0,0,18,0,6,25,30,24,26,10,0,0,121,0,10,18,44,24,13,8,0,0,116,98,86,95,132,125,98,29,3,0,664,126,73,49,62,55,28,11,0,0,402,0,0,4,16,23,12,3,3,0,66,0,7,5,11,3,5,0,0,0,29,3,6,18,17,37,28,11,0,0,112,4,7,22,26,30,16,9,0,0,112,4,13,51,83,59,47,16,0,0,278,0,9,26,36,56,42,15,0,0,184,0,7,33,56,83,36,9,0,0,227,0,21,120,187,213,130,32,3,0,710,11,68,204,290,358,293,75,4,0,1302,23,14,37,23,28,19,5,0,0,150,9,23,53,45,52,25,7,0,0,205
214021381,243,320,375,905,1243,839,315,58,7,4306,0,0,0,3,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,26,10,13,34,52,38,12,0,0,197,0,0,0,7,3,0,0,0,0,11,0,8,14,36,36,19,4,0,0,121,3,3,9,22,26,19,4,0,0,89,84,67,28,66,97,70,36,0,0,456,93,54,22,26,34,20,3,3,0,242,3,3,0,9,9,6,0,0,0,38,3,9,10,11,11,0,0,0,0,45,0,0,10,38,31,27,5,0,0,116,3,14,7,30,34,10,0,3,0,99,5,10,34,122,101,55,19,3,0,353,5,11,16,30,40,23,14,0,0,133,0,3,21,37,50,31,10,0,0,146,9,21,63,147,215,176,32,5,0,670,16,40,78,172,265,206,57,6,0,833,18,15,11,22,26,13,0,0,0,104,8,13,15,33,43,15,9,0,0,131
214021382,297,317,473,1079,1213,755,239,34,3,4401,0,3,0,3,11,10,3,0,0,33,0,0,0,0,0,0,0,0,0,4,12,8,19,40,40,26,7,0,0,151,0,0,3,3,4,0,0,0,0,12,3,6,26,46,46,21,3,0,0,147,3,6,12,32,22,17,6,0,0,93,103,69,49,116,127,66,25,0,0,551,119,39,25,32,27,18,11,0,0,273,4,0,6,10,17,10,3,0,0,48,0,0,0,8,12,9,3,0,0,37,0,3,12,26,37,8,0,0,0,90,3,5,12,25,37,17,8,0,0,104,0,8,41,82,89,39,15,0,0,275,8,5,14,40,47,30,9,3,0,160,0,3,24,58,66,44,3,0,0,200,13,20,74,154,221,144,27,0,0,658,6,41,117,263,296,179,39,0,0,940,15,19,18,22,24,3,3,0,0,106,4,3,23,46,50,21,5,0,0,155
214021383,161,244,520,696,794,716,358,51,12,3548,0,4,3,0,11,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,12,3,5,16,18,24,9,0,0,86,0,0,0,3,0,3,0,0,0,10,0,3,12,24,33,32,4,0,0,117,0,3,5,21,6,8,3,0,0,54,62,54,74,88,75,92,32,0,0,479,59,34,63,85,78,61,14,3,0,391,0,0,4,8,26,18,0,0,0,62,0,3,3,4,4,0,0,0,0,27,0,0,10,15,9,12,9,3,0,65,4,4,14,28,24,24,12,0,0,115,0,5,18,49,53,41,22,0,0,189,0,6,24,38,53,38,9,0,0,164,0,5,21,26,30,27,3,0,0,110,5,13,61,92,107,78,27,3,0,384,5,32,86,105,162,142,40,4,0,567,8,7,14,15,24,17,8,0,0,93,0,13,33,27,18,22,9,0,0,123
