SA2_MAINCODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
207011153,0,0,0,0,0,445,3,11,3,0,0,0,0,0,19,480,92,0,0,0,0,0,0,0,0,3,101,76,0,0,0,0,0,0,0,0,0,74,56,0,6,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,129,0,6,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,223,0,6,0,0,0,0,0,0,10,237,1662,272,263,72,60,55,69,90,33,85,2653,1752,343,545,131,135,179,205,212,96,96,3699,312,51,106,12,35,52,67,74,47,44,797,11,0,7,0,3,0,5,3,0,0,29,2077,397,656,145,172,231,273,289,139,141,4525,7,0,0,0,0,0,0,0,0,8,9,3746,674,922,217,239,288,337,375,171,231,7196
207011154,0,0,0,0,0,154,0,0,0,0,0,0,0,0,5,164,16,0,0,0,0,0,0,0,0,0,16,36,0,0,0,0,0,0,0,0,0,36,24,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,76,423,63,44,15,19,3,6,8,7,16,604,542,88,130,40,29,19,35,36,22,21,955,104,8,17,4,8,6,13,11,15,8,184,4,4,0,0,0,0,0,0,0,0,15,654,96,148,48,35,23,51,44,36,27,1156,0,0,0,0,0,0,0,0,0,0,3,1077,159,191,63,54,26,60,56,45,41,1767
207011155,0,0,0,0,0,223,3,3,0,0,0,0,0,0,7,242,57,0,0,0,0,0,0,0,0,13,74,37,0,0,0,0,0,0,0,0,3,43,21,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,7,66,0,0,0,0,0,0,0,0,0,0,0,111,4,3,0,0,0,0,0,0,22,139,1213,224,202,33,48,33,33,27,20,55,1890,892,243,335,94,85,106,121,82,58,49,2063,108,26,73,16,23,28,31,45,14,40,401,3,0,3,0,0,0,0,0,0,3,13,1009,270,415,109,113,132,154,128,71,89,2483,0,0,0,0,0,0,0,0,0,0,0,2219,495,618,148,160,157,189,160,93,144,4376
207021156,0,0,0,0,0,642,0,9,0,0,0,0,3,0,28,690,29,0,0,0,0,0,0,0,0,0,29,114,0,0,0,0,0,0,0,0,9,121,92,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,6,203,0,0,0,0,0,0,0,0,7,214,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,6,246,557,75,63,13,17,13,13,6,5,24,783,1884,285,281,53,51,53,54,36,29,80,2810,521,37,78,16,17,23,21,15,14,49,778,18,0,5,0,0,0,0,0,0,9,25,2419,326,362,72,68,76,75,52,42,134,3613,0,0,0,0,0,0,0,0,0,3,4,2973,400,428,80,86,83,86,59,47,157,4406
207021157,0,0,0,0,0,903,15,17,4,9,4,3,0,0,23,989,56,0,0,0,0,0,0,0,0,0,56,103,0,0,0,0,0,0,0,0,0,106,95,4,0,0,0,3,0,0,3,3,110,0,0,0,0,0,0,0,0,0,0,0,196,5,0,0,0,3,0,0,3,3,216,0,0,0,0,0,0,0,0,0,0,0,256,5,0,0,0,3,0,0,3,4,278,1137,178,194,29,33,29,35,36,23,35,1727,3108,825,1158,235,289,265,279,245,152,160,6715,814,164,260,66,88,98,147,128,106,115,1982,31,6,9,0,3,0,0,0,0,0,53,3956,999,1424,302,376,362,419,382,256,276,8750,3,0,0,0,0,0,0,0,0,7,10,5091,1179,1622,335,406,385,456,418,282,313,10487
207021159,0,0,0,0,0,538,10,8,4,0,0,0,0,0,27,587,50,0,0,0,0,0,0,0,0,14,67,78,0,0,0,0,0,0,0,0,12,88,61,0,0,0,0,0,0,0,0,16,75,0,0,0,0,0,0,0,0,0,0,3,132,0,0,0,0,0,0,0,0,30,164,0,0,0,0,0,0,0,0,0,3,3,185,4,0,5,0,0,0,0,0,45,231,1211,194,132,23,38,11,19,19,12,52,1719,2291,493,529,78,84,101,99,71,52,98,3885,399,70,109,37,32,27,44,68,25,74,894,22,3,0,0,0,0,0,4,0,0,31,2714,565,634,118,117,126,141,134,76,177,4805,6,0,4,0,0,0,0,0,0,7,18,3928,758,770,141,155,143,165,157,86,236,6543
207021160,0,0,0,8,8,549,8,8,0,0,0,0,0,0,37,604,44,0,0,0,0,0,0,0,0,5,50,73,0,0,0,0,0,0,0,0,8,84,77,3,3,0,0,0,0,0,0,22,100,0,0,0,0,0,0,0,0,0,0,0,151,3,4,0,0,0,0,0,0,23,182,0,0,0,0,0,0,0,0,0,45,45,189,3,4,0,0,0,0,0,0,76,272,765,138,108,17,24,9,5,12,10,40,1135,1822,383,368,69,86,95,97,54,29,63,3069,447,49,61,19,34,27,29,34,12,61,769,25,3,0,0,0,0,6,0,0,0,37,2298,436,428,84,119,124,127,87,47,123,3873,0,0,0,0,0,0,0,0,0,57,57,3065,575,536,102,144,133,137,96,53,216,5069
207021424,0,0,0,0,0,460,12,15,0,0,0,5,0,0,17,515,48,0,0,0,0,0,0,0,0,0,52,48,0,0,0,0,0,0,0,0,0,54,43,3,0,0,0,0,0,0,0,3,54,4,0,0,0,0,0,0,0,0,0,7,98,6,0,0,0,0,0,0,0,3,112,0,0,0,0,0,0,0,0,0,0,0,147,6,3,0,0,0,0,0,0,3,166,860,184,176,12,49,33,9,30,7,22,1376,2357,545,629,114,139,114,154,168,52,66,4326,489,81,125,21,38,45,66,72,33,62,1033,17,0,0,0,0,0,0,0,0,4,25,2864,619,754,136,180,163,226,238,84,131,5392,4,0,0,0,0,0,0,0,0,3,7,3727,806,929,146,224,192,228,271,94,159,6777
207021425,0,0,0,4,4,473,10,12,4,0,3,0,0,0,16,525,59,0,0,0,0,0,0,0,0,0,59,78,0,0,0,0,0,0,0,0,0,84,60,0,0,0,0,0,0,0,0,3,67,0,0,0,0,0,0,0,0,0,0,3,143,4,0,0,0,0,0,0,0,5,149,0,0,0,0,0,0,0,0,0,0,0,195,4,0,0,0,0,0,0,0,9,213,729,103,164,40,34,28,17,27,4,20,1162,1750,644,782,169,191,250,177,231,100,91,4383,527,114,175,52,36,61,80,89,78,78,1307,10,6,3,0,0,0,0,0,0,0,21,2290,759,960,226,229,317,260,317,175,172,5712,0,0,0,0,0,0,0,0,0,9,12,3017,868,1117,270,264,343,275,350,181,199,6882
207031161,0,0,0,0,3,367,10,9,0,7,0,0,3,0,10,414,87,0,0,0,0,0,0,0,0,8,99,60,0,0,0,0,0,0,0,0,9,66,34,0,0,0,0,0,0,0,0,3,43,3,0,0,0,0,0,0,0,0,0,3,99,0,0,0,0,0,0,0,0,11,115,0,0,0,0,0,0,0,0,0,0,0,186,3,0,0,0,0,0,0,0,19,211,1376,204,222,29,43,48,28,27,28,44,2041,1297,579,812,135,183,195,207,170,110,87,3772,293,87,114,34,46,58,79,64,66,58,904,9,3,0,0,0,0,4,0,3,3,20,1600,674,926,170,228,253,286,238,177,146,4695,3,0,0,0,0,0,0,0,0,0,4,2983,875,1154,198,266,302,309,268,199,197,6747
207031162,0,0,0,0,0,307,8,17,0,0,0,0,0,0,14,349,63,3,0,0,0,0,0,0,0,3,67,34,0,0,0,0,0,0,0,0,13,47,43,3,0,0,0,0,0,0,0,9,54,0,0,0,0,0,0,0,0,0,0,0,76,3,0,0,0,0,0,0,0,19,105,0,0,0,0,0,0,0,0,0,0,0,140,3,4,0,0,0,0,0,0,25,174,713,83,93,23,10,17,14,14,7,22,1007,893,311,336,74,55,77,67,60,15,38,1922,255,50,63,10,25,17,30,37,17,48,555,3,0,0,0,0,0,0,0,0,0,6,1148,357,395,84,85,96,98,98,37,92,2486,3,0,0,0,0,0,0,0,0,0,3,1866,438,491,103,96,112,109,111,44,112,3489
207031163,0,0,0,0,0,321,11,29,7,3,7,4,4,7,10,407,50,0,0,0,0,0,0,0,0,6,61,50,0,0,0,0,0,0,0,0,3,55,64,3,4,0,0,0,0,0,0,3,68,3,0,0,0,0,0,0,0,0,0,4,111,3,4,0,0,0,0,0,0,6,127,0,0,0,0,0,0,0,0,0,0,0,167,3,4,0,0,0,0,0,0,16,190,873,146,129,38,36,43,34,41,38,42,1424,1232,685,1272,294,368,432,538,539,290,179,5823,438,146,302,96,109,170,254,341,189,221,2281,12,0,13,0,3,9,7,3,0,4,40,1688,831,1584,388,480,610,799,886,479,403,8145,3,0,0,0,0,0,0,0,0,5,14,2561,980,1718,424,522,652,834,930,514,447,9587
207031164,0,0,0,0,0,406,17,17,0,3,0,0,0,0,12,460,54,0,0,0,0,0,0,0,0,0,62,49,3,3,0,0,0,0,0,0,0,51,47,4,3,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,92,3,3,0,0,0,0,0,0,3,106,0,0,0,0,0,0,0,0,0,3,3,151,3,3,0,0,0,0,0,0,10,170,1040,177,150,35,44,20,18,27,19,46,1582,1478,590,845,132,180,198,237,226,119,96,4099,391,118,206,43,72,95,96,145,67,96,1332,17,0,0,0,0,0,4,0,0,0,24,1889,709,1050,172,255,294,344,371,193,190,5460,3,0,0,0,0,0,0,0,0,10,9,2927,889,1205,207,296,320,364,394,211,242,7057
207031165,0,0,0,0,0,271,9,0,0,0,0,0,3,0,14,299,51,0,0,0,0,0,0,0,0,3,57,24,0,0,0,0,0,0,0,0,3,36,33,3,0,0,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,56,3,0,0,0,0,0,0,0,4,74,0,0,0,0,0,0,0,0,0,0,0,108,3,0,0,0,0,0,0,0,7,124,565,89,96,37,24,33,45,78,86,30,1085,856,343,635,135,196,266,475,593,429,157,4091,241,72,95,28,48,63,105,126,93,96,957,4,0,3,0,0,0,0,4,3,3,17,1099,420,741,157,244,327,587,724,524,253,5066,0,0,0,0,0,0,0,0,3,0,5,1666,508,837,192,265,361,627,801,611,289,6156
207031166,0,0,0,0,0,447,3,3,4,3,0,0,0,0,12,470,26,0,0,0,0,0,0,0,0,3,33,51,0,0,0,0,0,0,0,0,9,60,49,0,0,0,0,0,0,0,0,3,57,0,0,0,0,0,0,0,0,0,3,5,104,0,0,0,0,0,0,0,0,11,119,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,14,149,532,63,61,14,21,15,7,23,19,22,780,1373,384,511,111,117,152,153,196,120,90,3211,435,60,95,30,39,44,36,59,60,55,927,11,0,3,0,0,0,0,0,0,4,19,1823,450,615,139,157,198,192,258,178,152,4160,0,0,0,0,0,0,0,0,0,0,0,2348,515,672,158,181,212,207,282,197,176,4946
207031167,0,0,0,0,0,127,8,0,0,0,3,0,0,0,4,147,33,0,0,0,0,0,0,0,0,0,34,16,0,0,0,0,0,0,0,0,3,22,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,3,67,682,152,121,28,17,20,21,31,12,12,1105,486,188,284,49,70,75,70,82,46,21,1374,72,23,49,3,14,13,28,39,30,32,307,3,0,0,0,0,0,0,0,0,0,11,561,213,326,54,79,92,96,124,81,58,1691,0,0,0,0,0,0,0,0,0,3,4,1243,367,449,84,97,111,115,157,96,79,2803
208011168,0,0,0,0,0,220,3,3,0,0,0,0,0,0,4,231,68,0,0,0,0,0,0,0,0,3,70,10,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,5,95,1317,292,300,78,50,40,46,33,34,48,2242,397,75,91,16,25,33,15,36,14,16,702,31,6,12,3,3,7,11,5,0,4,80,3,0,0,0,0,0,0,0,0,3,4,428,75,100,19,27,34,22,37,17,20,788,0,0,0,0,0,0,0,0,0,0,0,1749,369,401,92,80,75,67,72,48,70,3032
208011169,0,0,0,0,0,371,17,5,3,3,0,3,0,0,18,412,117,3,0,0,0,0,0,0,0,15,130,57,0,0,0,0,0,0,0,0,6,64,25,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,3,86,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,17,218,1999,325,396,111,96,98,113,148,92,88,3464,994,204,229,67,93,109,111,112,50,54,2016,114,20,42,11,12,31,35,44,34,42,376,9,0,3,0,0,0,0,3,0,0,12,1117,226,271,76,108,142,145,151,81,89,2403,5,0,0,0,0,0,0,0,0,0,8,3118,548,666,190,199,238,255,299,172,176,5868
208011170,0,0,0,3,3,318,8,9,0,0,0,0,0,0,15,348,82,3,3,0,0,0,0,0,0,4,90,59,0,0,0,0,0,0,0,0,5,61,26,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,3,84,0,3,0,0,0,0,0,0,5,89,0,0,0,0,0,0,0,0,0,3,3,162,3,3,0,0,0,0,0,0,15,191,1415,269,268,63,56,54,55,64,34,45,2322,1010,189,221,47,44,45,73,80,49,33,1796,109,8,24,3,13,9,18,32,21,14,253,3,0,0,0,0,0,0,0,0,0,3,1126,192,248,54,53,56,94,114,64,54,2056,6,0,0,0,0,0,0,0,0,9,7,2549,467,514,111,113,112,147,175,105,101,4388
208011171,0,0,0,0,0,202,3,3,0,0,0,0,0,0,11,221,30,4,0,0,0,0,0,0,0,3,44,25,0,0,0,0,0,0,0,0,3,25,14,3,0,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,0,0,0,0,0,6,44,0,0,0,0,0,0,0,0,0,0,0,75,7,0,0,0,0,0,0,0,8,88,831,207,207,42,69,39,27,18,16,42,1499,509,138,202,35,42,37,60,39,27,18,1108,137,12,19,3,4,3,7,5,5,8,213,8,0,0,0,0,0,0,0,0,0,12,658,152,220,31,53,37,69,49,39,29,1328,4,0,0,0,0,0,0,0,0,0,4,1492,360,430,76,117,84,92,65,52,73,2829
208011172,0,0,0,0,0,316,3,12,0,3,0,0,0,0,12,347,51,0,0,0,0,0,0,0,0,0,56,41,0,0,0,0,0,0,0,0,0,44,34,4,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,75,4,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,126,3,0,0,0,0,0,0,0,3,134,1504,415,416,99,118,74,68,99,72,63,2931,788,177,216,49,56,43,61,40,28,29,1489,172,13,21,13,7,11,10,8,14,11,277,3,0,0,0,0,0,0,0,0,0,7,961,195,239,63,63,55,66,51,36,45,1775,4,0,0,0,0,0,0,0,0,0,3,2471,612,657,160,184,129,134,146,111,112,4711
208011173,0,0,0,0,0,261,4,3,0,0,0,0,0,0,8,290,94,0,0,0,0,0,0,0,0,14,112,37,0,0,0,0,0,0,0,0,8,45,18,0,0,0,0,0,0,0,0,8,29,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,12,69,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,23,180,1495,313,368,86,74,90,84,96,37,64,2707,577,115,165,38,30,42,61,50,34,35,1146,59,14,12,4,4,8,9,17,4,17,132,4,0,0,0,0,0,0,0,0,0,7,636,127,178,45,35,45,71,65,38,50,1283,0,0,0,0,0,0,0,0,0,0,7,2135,437,545,127,110,136,152,157,82,117,3994
208021174,0,0,0,0,0,520,23,10,0,0,0,0,3,0,20,578,150,3,0,0,0,0,0,0,0,6,159,81,0,3,0,0,0,0,0,0,0,86,43,0,0,0,0,0,0,0,0,0,46,3,0,0,0,0,0,0,0,0,0,3,126,4,3,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,274,4,3,0,0,0,0,0,0,8,297,1771,344,330,89,79,52,56,57,19,67,2871,1668,473,676,181,156,172,212,199,82,65,3886,321,60,111,49,42,43,60,65,40,58,854,16,0,3,0,0,0,0,3,0,3,31,2007,538,786,228,197,219,274,271,127,125,4773,13,0,0,0,0,0,0,0,0,3,11,3790,880,1120,326,279,273,331,329,145,189,7658
208021176,0,0,0,0,3,421,9,7,0,0,0,3,0,0,17,456,74,0,0,0,0,0,0,0,0,11,88,49,3,0,0,0,0,0,0,0,4,52,42,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,93,3,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,167,7,3,0,0,0,0,0,0,13,186,1180,215,250,52,54,49,65,48,45,50,2011,1235,425,1129,224,324,362,546,539,256,122,5157,352,47,72,20,26,46,90,102,80,51,890,4,3,3,3,0,0,3,0,0,0,24,1596,476,1203,250,350,412,641,645,337,173,6073,3,0,0,0,0,0,0,0,0,3,13,2782,691,1454,304,403,459,710,692,381,228,8098
208021177,0,0,0,0,3,487,16,9,0,0,0,0,0,0,10,519,198,8,3,0,0,0,0,0,0,13,221,214,0,0,0,0,0,0,0,0,11,231,46,0,0,0,0,0,0,0,0,12,53,0,0,0,0,0,0,0,0,0,6,3,260,0,0,0,0,0,0,0,0,22,290,3,0,0,0,0,0,0,0,0,0,4,462,6,3,0,0,0,0,0,0,37,519,2149,334,319,88,86,92,96,97,48,85,3394,1414,286,479,120,138,152,301,356,222,130,3595,161,12,33,6,9,22,24,48,43,36,387,8,0,3,0,0,0,0,0,0,10,23,1582,294,515,121,142,175,326,399,262,171,4004,9,0,0,0,0,0,0,0,0,4,9,3735,629,836,211,238,266,422,495,315,262,7404
208021178,0,0,0,3,12,538,13,15,0,0,0,4,0,0,25,602,144,10,4,0,0,0,0,0,0,3,160,201,3,0,0,0,0,0,0,0,12,215,74,0,0,0,0,0,0,0,0,5,80,5,0,0,0,0,0,0,0,0,0,5,275,3,0,0,0,0,0,0,0,17,291,8,0,0,0,0,0,0,0,0,12,12,429,8,8,0,0,0,0,0,0,25,468,2070,370,295,57,63,42,48,37,24,63,3071,1788,252,377,80,94,108,130,130,79,83,3105,276,21,42,8,6,11,28,37,34,33,499,15,0,3,0,0,0,0,0,0,3,23,2076,272,416,85,101,124,149,164,114,122,3623,16,0,0,0,0,0,0,0,0,23,39,4157,637,718,144,162,166,205,204,134,203,6728
208021179,0,0,0,0,0,223,8,3,0,7,0,0,0,0,5,244,58,0,0,0,0,0,0,0,0,0,61,87,0,0,0,0,0,0,0,0,0,88,22,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,3,111,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,167,3,0,0,3,0,0,0,0,4,180,975,153,228,63,59,54,46,50,24,44,1691,684,125,228,54,65,66,79,93,39,37,1461,121,7,6,3,12,7,25,17,16,17,228,6,0,0,0,0,4,0,0,0,0,18,818,126,232,58,77,74,97,113,55,51,1704,0,0,0,0,0,0,0,0,0,3,4,1791,275,464,126,134,125,143,163,76,94,3404
208021180,0,0,0,0,0,223,10,4,0,3,0,0,0,0,3,240,15,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,25,41,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,82,386,85,87,19,17,33,17,14,9,15,675,608,186,423,94,112,123,115,123,74,50,1901,269,24,38,9,17,18,25,34,8,24,475,5,0,4,0,0,0,0,0,3,0,17,886,214,467,103,136,143,140,154,83,70,2395,0,0,0,0,0,0,0,0,0,3,6,1274,291,557,119,150,172,157,170,94,90,3076
208021181,0,0,0,0,3,167,7,3,0,0,0,0,0,0,10,187,17,0,0,0,0,0,0,0,0,0,23,29,0,0,0,0,0,0,0,0,0,30,26,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,3,61,3,0,0,0,0,0,0,0,0,0,3,81,0,0,0,0,0,0,0,0,4,84,586,80,97,14,15,19,9,17,17,19,886,605,183,442,113,113,100,163,151,94,37,2011,161,12,20,12,14,14,20,24,11,16,295,3,0,0,0,0,3,0,0,0,0,8,766,202,463,126,124,120,179,174,108,57,2311,3,0,0,0,0,0,0,0,0,3,10,1362,279,558,144,141,141,191,192,124,86,3207
208021182,0,0,0,0,0,212,4,4,0,0,0,0,0,0,7,231,31,3,0,0,0,0,0,0,0,3,32,31,0,0,0,0,0,0,0,0,0,33,26,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3,59,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,88,4,0,0,0,0,0,0,0,5,91,875,148,202,47,62,44,45,53,40,29,1548,897,378,887,192,229,301,346,403,220,78,3929,184,17,61,16,19,41,59,55,69,39,556,9,3,4,0,0,0,0,3,0,0,25,1089,397,953,208,247,339,402,467,285,112,4507,3,0,0,0,0,0,0,0,8,0,9,1969,544,1156,256,307,385,456,516,327,146,6070
208021426,0,0,0,0,0,339,11,6,0,0,0,4,0,0,6,362,44,3,0,0,0,0,0,0,0,4,43,44,0,0,0,0,0,0,0,0,0,44,43,0,3,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,89,0,3,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,125,3,3,0,0,0,0,0,0,3,136,1003,249,194,41,30,21,45,28,17,31,1651,1361,407,575,95,84,91,93,79,56,48,2887,271,41,73,19,18,18,28,35,41,33,573,15,0,0,0,0,0,0,0,0,4,20,1652,446,653,111,101,112,123,117,90,81,3483,0,0,0,0,0,0,0,0,0,0,0,2652,693,847,158,128,132,169,139,111,105,5137
208021427,0,0,0,0,0,371,3,3,0,0,0,0,0,0,15,397,50,0,0,0,0,0,0,0,0,3,54,55,0,0,0,0,0,0,0,0,0,58,28,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,84,4,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,138,4,0,0,0,0,0,0,0,4,142,995,161,156,20,43,33,24,23,5,49,1507,1146,244,333,61,78,67,83,66,24,43,2135,237,10,40,9,12,12,22,21,10,21,390,8,7,0,0,0,0,0,0,0,0,14,1382,269,368,66,89,79,108,80,36,66,2533,0,0,0,0,0,0,0,0,0,0,3,2379,426,522,90,130,111,129,104,40,110,4050
