SA2_MAINCODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
207021157,10,0,141,16,169,23,3,187,0,209,0,34,32,0,64,0,63,0,0,0,0,0,0,3,23,204,50,3,252,0,279,0,0,0,0,0,0,0,147,214,53,3,263,0,414,89,7,0,0,7,0,94,17,141,8,0,155,0,171,0,24,20,0,40,0,40,0,0,0,0,0,0,0,17,168,34,0,198,0,214,0,0,0,0,0,0,0,103,168,34,0,199,0,306,56,0,0,0,0,0,56,11,81,10,0,90,0,98,0,7,10,0,26,0,26,0,0,0,0,0,0,0,11,90,21,0,113,0,122,0,0,0,0,0,0,0,67,90,21,0,113,0,180,972,68,0,0,64,0,1037,204,1451,109,8,1566,0,1769,6,147,125,0,274,0,282,0,6,0,3,10,0,10,207,1610,232,8,1852,0,2064,0,0,0,0,0,5,4,1182,1673,236,8,1917,3,3109
207021159,13,0,224,24,155,13,3,170,0,195,0,6,9,0,20,0,20,0,0,0,0,0,0,0,24,165,24,3,187,0,212,0,0,0,0,0,0,0,238,177,24,3,200,0,442,156,9,0,0,9,0,160,11,131,8,0,136,0,148,0,10,12,0,18,0,20,0,0,0,0,0,0,0,14,141,14,0,154,0,167,0,0,0,0,0,0,0,170,145,14,0,165,0,329,112,3,0,0,3,0,114,16,83,5,0,88,0,107,0,7,7,0,13,0,13,0,0,0,0,0,0,0,16,92,11,0,98,0,121,0,0,0,0,0,0,0,129,93,11,0,101,0,228,1444,92,4,0,96,0,1536,180,1184,62,10,1248,4,1432,3,62,82,4,148,0,149,0,3,0,3,4,0,4,188,1249,143,16,1400,4,1589,0,0,0,0,0,4,4,1625,1345,140,15,1498,9,3129
207021160,5,0,143,19,125,8,0,135,0,148,0,5,5,0,13,0,13,0,0,0,0,3,0,3,19,130,10,0,143,0,162,0,0,0,0,0,0,0,154,139,10,0,150,0,308,86,3,0,0,3,0,94,7,96,10,0,106,0,113,0,6,6,0,12,0,12,0,0,0,0,0,0,0,7,103,14,0,117,0,122,0,0,0,0,0,0,0,95,107,14,0,120,0,220,47,0,0,0,0,0,47,7,50,0,0,50,0,56,0,6,4,0,12,0,12,0,0,0,0,0,0,0,7,58,4,0,62,0,63,0,0,0,0,0,0,0,48,57,4,0,59,0,112,1128,70,3,0,74,3,1206,151,998,42,10,1050,0,1198,0,45,37,0,81,0,81,0,7,0,4,13,0,13,151,1052,77,19,1148,0,1297,0,3,0,0,3,3,4,1278,1128,81,19,1222,3,2501
207021424,11,0,200,12,184,14,0,197,0,214,0,6,17,0,30,0,30,0,0,0,0,0,0,0,12,193,34,0,231,0,243,0,0,0,0,0,0,0,208,201,34,0,238,3,447,123,11,0,0,11,0,134,10,182,11,0,192,0,205,0,16,17,0,39,0,37,0,0,0,0,0,0,0,11,196,30,0,223,0,238,0,0,0,0,0,0,0,136,208,27,0,237,4,373,85,0,0,0,0,0,86,9,85,13,0,97,0,104,0,9,13,0,20,0,20,0,0,0,0,0,0,0,9,100,20,0,120,0,131,0,0,0,0,0,0,0,92,104,20,0,121,0,221,1108,97,0,0,97,3,1205,147,1369,85,6,1460,3,1610,7,84,107,0,196,0,199,0,7,0,0,5,0,5,152,1458,189,4,1657,3,1809,0,8,0,0,8,3,11,1256,1564,195,4,1763,8,3029
207021425,6,0,94,8,143,14,0,163,0,171,3,20,19,0,37,0,38,0,0,0,0,0,0,0,8,160,31,0,198,0,201,0,0,0,0,0,0,0,92,169,36,0,207,0,298,51,7,0,0,9,0,56,12,89,19,0,110,0,120,0,21,21,0,40,0,40,0,0,0,0,0,0,0,12,108,41,0,148,0,155,0,0,0,0,0,0,0,60,112,39,0,157,0,216,20,3,0,0,3,0,25,3,46,10,0,55,0,63,0,6,8,0,14,0,14,0,0,0,0,0,0,0,3,52,16,0,69,0,74,0,0,0,0,0,0,0,24,57,16,0,74,0,96,709,64,0,0,64,0,780,124,1298,117,0,1409,0,1530,3,123,118,0,245,0,244,0,0,3,3,3,0,3,125,1421,234,3,1662,0,1782,0,0,0,0,0,3,0,833,1485,240,3,1724,3,2567
207031161,9,3,432,29,100,8,0,110,0,138,0,6,10,0,14,0,14,0,0,0,0,0,0,0,25,108,17,3,127,0,158,0,0,0,0,0,0,0,444,123,17,3,140,3,587,238,4,0,0,4,0,248,10,64,11,0,74,0,84,0,13,9,0,23,0,18,0,0,0,0,0,0,0,12,74,17,0,98,0,107,0,0,0,0,0,0,0,250,85,17,0,101,0,353,134,8,0,0,8,0,136,8,36,3,0,39,0,46,0,0,4,0,11,0,11,0,0,0,0,0,0,0,8,40,13,0,52,0,58,0,0,0,0,0,0,0,145,46,13,0,52,0,199,3027,106,0,0,106,4,3133,204,955,45,0,1002,0,1212,0,78,60,0,140,0,139,3,3,0,0,3,0,6,210,1033,106,0,1140,0,1352,0,0,0,0,0,0,0,3231,1138,106,0,1248,9,4488
207031162,0,0,180,14,57,4,0,61,0,76,0,7,9,0,10,0,10,0,0,0,0,0,0,0,14,65,12,0,75,0,89,0,0,0,0,0,0,0,193,70,12,0,76,0,268,83,6,0,0,6,0,92,3,47,3,3,57,0,55,0,4,6,0,11,0,11,0,0,0,0,0,0,0,3,53,5,3,61,0,64,0,0,0,0,0,0,0,83,61,5,3,65,0,152,48,0,0,0,0,0,49,3,31,0,0,31,0,33,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,31,3,0,33,0,41,0,0,0,0,0,0,0,50,34,3,0,34,0,91,1377,41,0,0,41,0,1412,87,548,17,4,567,0,651,0,43,38,0,79,0,78,0,0,0,0,0,0,0,87,587,53,4,645,0,731,4,0,0,0,0,0,3,1464,625,53,4,688,0,2152
207031163,15,0,276,9,71,8,0,74,0,90,0,8,19,0,32,0,32,0,0,0,0,0,0,0,9,85,25,0,111,0,121,0,0,0,0,0,0,0,277,97,25,0,125,0,396,156,6,0,0,6,0,160,9,38,9,0,44,0,51,0,12,8,0,20,0,20,0,0,0,0,0,0,0,9,48,14,0,64,0,67,0,0,0,0,0,0,4,164,53,14,0,66,0,232,70,0,0,0,0,0,72,0,23,0,0,26,0,23,0,8,3,0,19,0,19,0,0,0,0,0,0,0,0,28,8,0,38,0,38,0,0,0,0,0,0,0,71,31,8,0,42,0,115,1647,64,0,0,64,0,1712,140,734,64,0,800,0,941,0,134,101,0,234,0,235,0,3,0,0,7,0,7,142,871,162,6,1040,0,1184,5,0,0,0,0,4,6,1788,938,162,6,1108,4,2898
207031164,6,0,252,16,96,10,0,109,0,122,0,10,12,0,24,0,24,0,0,0,0,0,0,0,16,111,24,0,128,0,147,0,0,0,0,0,0,0,261,115,25,0,135,0,398,160,3,0,0,3,0,165,8,63,13,0,80,0,82,0,7,12,0,17,0,17,0,3,0,0,3,0,3,5,72,25,0,102,0,108,0,0,0,0,0,0,0,167,76,25,0,101,0,272,89,0,0,0,0,0,87,3,26,3,0,30,0,28,0,8,10,0,12,0,12,0,0,0,0,0,0,0,3,31,11,0,39,0,43,0,0,0,0,0,0,0,89,29,11,0,43,0,134,1890,96,0,3,104,0,1995,148,951,72,0,1022,0,1173,0,77,90,3,175,0,171,0,6,0,0,9,0,11,146,1042,163,3,1207,0,1354,0,3,0,0,3,0,5,2043,1139,161,5,1313,0,3356
207031165,3,0,103,15,46,6,0,58,0,65,0,11,7,0,14,0,13,0,0,0,0,0,0,0,16,55,19,0,73,0,83,0,0,0,0,0,0,0,116,61,19,0,73,0,193,57,3,0,0,3,0,58,3,40,3,0,45,0,48,0,0,8,0,14,0,14,0,0,0,0,0,0,0,3,46,11,0,59,0,62,0,0,0,0,0,0,0,60,51,11,0,59,0,124,26,0,0,0,0,0,30,3,32,3,0,36,0,34,0,0,10,0,9,0,9,0,0,0,0,0,0,0,3,30,7,0,39,0,47,0,0,0,0,0,0,0,30,35,7,0,42,0,74,705,25,0,0,25,0,729,89,496,39,0,540,0,625,3,24,53,0,82,0,87,0,3,0,0,3,0,3,93,527,97,0,624,0,717,0,0,0,0,0,0,0,792,552,97,0,647,0,1443
207031166,3,0,100,6,94,7,0,100,0,108,0,8,10,0,23,0,20,0,0,0,0,3,0,3,5,107,20,0,125,0,135,0,0,0,0,0,0,0,100,113,20,0,133,0,232,52,0,0,0,0,0,53,7,68,6,0,80,0,82,0,4,17,0,19,0,19,0,0,0,0,0,0,0,7,73,23,0,94,0,105,0,0,0,0,0,0,0,56,76,23,0,100,0,153,24,3,0,0,3,0,24,0,42,0,0,42,0,45,0,3,5,0,5,0,5,0,0,0,0,0,0,0,0,39,11,0,52,0,50,0,0,0,0,0,0,0,25,44,11,0,50,0,79,619,65,0,0,65,0,682,72,737,40,0,774,0,853,3,55,78,0,129,0,130,4,4,0,4,6,0,11,78,799,116,8,915,0,992,0,3,0,0,3,0,3,702,859,116,8,980,0,1678
207031167,0,0,255,6,33,0,0,38,0,47,0,0,3,0,4,0,4,0,0,0,0,0,0,0,6,39,6,0,43,0,53,0,0,0,0,0,0,3,265,38,6,0,41,0,305,174,0,0,0,0,0,179,4,25,0,0,27,0,36,0,0,4,0,4,0,4,0,0,0,0,0,0,0,4,25,5,0,32,0,39,0,0,0,0,0,0,0,178,26,5,0,37,0,216,108,4,0,0,4,0,109,4,21,0,0,21,0,22,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,17,0,0,22,0,29,0,0,0,0,0,0,0,110,21,0,0,30,0,135,1563,33,0,0,33,0,1595,101,366,8,0,375,0,474,3,18,20,0,33,0,39,0,4,0,0,8,0,8,104,384,31,6,417,0,523,3,0,0,0,0,3,8,1669,414,31,6,443,3,2117
208011168,5,0,396,16,36,0,0,33,0,53,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19,36,5,0,37,0,54,0,0,0,0,0,0,0,404,39,5,0,41,0,448,258,9,0,0,9,0,265,7,9,0,0,9,0,19,0,3,0,0,3,0,3,0,0,0,0,0,0,0,7,11,0,0,10,0,20,0,0,0,0,0,0,0,264,17,0,0,24,0,286,147,5,0,0,5,0,149,8,16,0,0,16,0,25,0,0,4,0,4,0,4,0,0,0,0,0,0,0,8,16,4,0,18,0,25,0,0,0,0,0,0,0,159,21,4,0,19,0,179,2558,91,6,0,95,0,2655,130,221,5,0,230,0,361,3,6,9,0,13,0,16,3,0,0,0,0,0,3,138,229,12,0,245,0,380,0,0,0,0,0,0,0,2693,323,18,0,338,0,3035
208011169,15,0,503,26,65,0,0,67,0,92,0,4,8,0,13,0,13,0,0,0,0,0,0,0,26,73,5,0,85,0,105,0,0,0,0,0,0,0,522,85,5,0,94,0,613,302,8,0,0,8,0,305,19,60,0,0,56,0,79,0,3,0,0,3,0,3,0,0,0,0,0,0,0,19,58,0,0,60,0,81,3,0,0,0,0,0,3,325,66,0,0,68,0,390,194,7,0,0,7,0,199,14,34,0,0,32,0,45,0,0,3,0,8,0,8,0,0,0,0,0,0,0,14,38,5,0,42,0,49,0,0,0,0,0,0,0,207,39,5,0,42,0,252,3431,117,0,0,120,0,3548,227,459,16,0,471,0,706,0,40,24,0,63,0,61,0,0,0,3,3,0,3,230,496,38,3,536,0,764,3,0,0,0,0,5,11,3662,618,38,4,653,6,4322
208011170,4,0,344,35,90,4,0,92,0,124,0,3,8,0,4,0,4,0,0,0,0,0,0,0,35,95,8,0,104,0,134,0,0,0,0,0,0,0,374,101,8,0,108,0,481,188,8,0,0,8,0,191,16,53,3,0,54,0,75,0,3,3,0,3,0,3,0,0,0,0,0,0,0,16,58,4,0,57,0,77,0,0,0,0,0,0,0,202,64,4,0,70,0,271,109,4,0,0,4,0,109,11,31,3,0,39,0,47,0,0,3,0,3,0,3,0,0,0,0,0,0,0,11,31,9,0,40,0,47,0,0,0,0,0,0,0,116,33,9,0,41,0,159,2540,103,6,0,110,5,2654,212,597,12,0,611,0,832,0,10,23,0,36,0,36,0,0,0,0,0,0,0,212,613,34,0,649,0,862,3,0,0,0,0,0,3,2758,718,39,0,760,5,3518
208011171,7,0,196,14,32,0,0,33,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,32,0,0,33,0,49,0,0,0,0,0,0,0,203,43,0,0,44,0,247,125,3,0,0,3,0,125,3,19,0,0,19,0,21,0,3,0,0,4,0,4,0,0,0,0,0,0,0,3,17,0,0,21,0,25,0,0,0,0,0,0,0,125,24,0,0,26,0,147,55,0,0,0,0,0,59,4,3,0,0,4,0,10,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,5,0,0,6,0,11,0,0,0,0,0,0,0,61,8,0,0,8,0,67,1785,58,0,0,58,0,1841,97,275,3,0,285,0,381,4,17,8,0,22,0,21,0,3,0,0,3,0,6,101,295,14,0,308,0,405,3,0,0,0,0,0,3,1886,355,14,0,362,0,2254
208011172,16,0,473,28,42,0,0,45,0,77,0,3,0,0,6,0,6,0,0,0,0,0,0,0,28,52,3,0,51,0,82,0,0,0,0,0,0,0,487,66,3,0,64,0,558,257,6,0,0,6,0,263,14,29,3,0,30,0,50,0,3,0,0,3,0,3,0,0,0,0,0,0,0,14,34,4,0,38,0,55,0,0,0,0,0,0,0,274,41,4,0,40,0,320,157,3,0,0,3,0,163,9,21,3,0,21,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,3,0,21,0,28,0,0,0,0,0,0,0,167,22,3,0,20,0,192,3106,106,0,0,106,4,3212,248,381,13,0,394,0,638,0,25,9,0,30,0,30,0,3,0,0,3,0,6,246,400,20,0,426,0,676,0,0,0,0,0,0,0,3352,513,20,0,535,8,3889
208011173,11,0,377,18,50,0,0,50,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,50,0,0,48,0,69,3,0,0,0,0,0,3,392,61,0,0,66,0,456,233,6,0,0,6,0,242,7,29,0,0,29,0,34,0,3,0,0,3,0,3,0,0,0,0,0,0,0,7,31,0,0,32,0,38,0,0,0,0,0,0,0,242,38,0,0,36,0,282,129,3,0,0,3,0,127,7,12,0,0,15,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,14,0,20,0,0,0,0,0,0,0,129,15,0,0,19,0,152,2738,85,3,3,86,4,2832,174,285,7,0,286,0,462,0,5,3,0,8,0,8,0,0,0,0,0,0,0,174,290,8,0,295,0,472,3,0,0,0,0,0,3,2922,371,12,3,382,4,3305
208021174,15,0,437,37,150,8,0,157,0,198,0,12,13,0,29,0,29,0,0,0,0,0,0,0,37,163,25,0,187,0,227,0,0,0,0,0,0,0,457,176,25,0,207,0,665,255,7,0,0,7,0,261,14,84,6,0,83,0,104,0,3,15,0,13,0,15,0,0,0,0,0,0,0,19,84,14,0,100,0,123,0,0,0,0,0,0,0,276,92,14,0,107,0,385,143,4,0,0,4,0,151,8,31,3,0,38,0,39,0,3,3,0,4,0,5,0,0,0,0,0,0,0,5,39,5,0,45,0,50,0,0,0,0,0,0,0,150,44,5,0,46,0,199,3048,156,3,0,159,3,3209,264,1118,48,0,1162,0,1432,3,73,79,0,152,0,155,3,0,3,0,3,0,9,273,1188,128,0,1321,0,1596,0,0,0,0,0,0,0,3324,1345,132,0,1475,3,4805
208021176,3,0,203,14,69,3,0,69,0,78,0,3,3,0,10,0,10,0,0,0,0,0,0,0,13,69,5,0,77,0,89,0,0,0,0,0,0,0,214,76,5,0,77,0,291,118,6,0,0,6,0,122,6,34,0,0,36,0,40,0,5,0,0,10,0,10,0,0,0,0,0,0,0,6,38,3,0,44,0,49,0,0,0,0,0,0,0,118,41,3,0,46,0,166,63,0,0,0,0,0,63,3,31,0,0,31,0,30,0,0,3,0,8,0,8,0,0,0,0,0,0,0,3,36,3,0,36,0,40,0,0,0,0,0,0,0,62,36,3,0,36,0,100,1527,80,0,0,80,0,1608,168,927,23,9,954,0,1128,0,57,20,0,81,0,81,3,7,0,0,7,0,9,174,990,39,9,1040,0,1211,3,0,0,0,0,4,3,1703,1073,39,9,1121,3,2824
208021177,24,0,362,18,92,0,0,91,0,105,0,4,0,0,3,0,3,0,0,0,0,0,0,0,18,94,3,0,96,0,108,0,0,0,0,0,0,0,361,112,3,0,118,0,474,207,6,0,0,6,0,209,3,50,0,0,54,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,6,0,55,0,58,0,0,0,0,0,0,0,210,56,6,0,59,0,273,121,8,0,0,9,0,131,4,31,0,0,31,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,0,0,31,0,33,0,0,0,0,0,0,0,128,44,0,0,43,0,165,2916,179,3,0,181,11,3102,174,811,21,4,836,0,1013,0,16,11,0,29,0,29,0,0,0,0,0,0,0,174,826,27,4,861,0,1037,4,3,0,0,3,5,7,3094,1011,28,4,1047,11,4147
208021178,17,0,265,13,78,3,3,78,0,92,0,3,0,0,6,0,3,0,0,0,0,0,0,0,10,81,3,3,83,0,100,0,0,0,0,0,0,0,266,96,3,3,102,0,367,212,10,0,0,10,0,225,19,61,0,0,66,0,79,0,0,0,0,3,0,3,0,0,0,0,0,0,0,19,66,4,0,66,0,85,0,0,0,0,0,0,0,226,79,4,0,81,0,305,122,4,0,0,4,0,131,11,52,0,0,49,0,63,0,3,0,0,5,0,5,0,0,0,0,0,0,0,11,58,0,0,54,0,70,0,0,0,0,0,0,0,134,58,0,0,64,0,200,2278,164,4,0,168,0,2446,190,704,20,3,730,0,917,0,42,23,0,63,0,60,0,4,0,0,4,0,13,193,751,45,3,798,0,987,0,4,0,0,3,0,3,2470,911,50,3,963,0,3441
208021179,8,0,199,9,40,0,0,40,0,49,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,39,0,0,42,0,49,0,0,0,0,0,0,0,202,50,0,0,55,0,252,97,5,0,0,5,0,105,8,24,0,0,24,0,28,0,3,0,0,3,0,3,0,0,0,0,0,0,0,6,28,0,0,29,0,31,0,0,0,0,0,0,0,100,32,0,0,35,0,132,63,0,0,0,0,0,63,0,11,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,17,0,0,0,0,0,0,0,63,12,0,0,12,0,79,1581,69,0,0,69,0,1655,124,364,12,0,377,0,493,0,13,16,0,26,0,26,3,0,0,0,0,0,3,127,378,30,0,408,0,533,0,0,0,0,0,0,0,1709,447,30,0,477,0,2181
208021180,5,0,101,8,46,3,0,44,0,52,0,3,6,0,9,0,9,0,0,0,0,0,0,0,8,46,6,0,52,0,64,0,0,0,0,0,0,0,106,54,6,0,56,0,163,56,5,0,0,5,0,61,5,24,3,0,27,0,31,0,3,5,0,4,0,4,0,0,0,0,0,0,0,5,25,6,0,32,0,32,0,0,0,0,0,0,0,55,28,6,0,35,0,91,35,0,0,0,0,0,38,0,9,0,0,9,0,8,0,3,3,0,8,0,8,0,0,0,0,0,0,0,0,8,3,0,12,0,18,0,0,0,0,0,0,0,34,11,3,0,16,0,53,737,40,0,0,40,0,779,75,452,20,0,469,0,548,0,30,18,0,48,0,48,0,9,0,0,7,0,7,75,485,38,0,531,0,602,0,0,0,0,0,3,3,807,531,38,0,570,3,1380
208021181,7,0,131,12,34,0,0,34,0,45,3,0,0,0,0,0,6,0,0,0,0,0,0,0,10,39,0,0,39,0,49,0,0,0,0,0,0,0,142,45,0,0,45,0,185,85,4,0,0,4,0,90,6,31,0,0,28,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,3,0,33,0,36,0,0,0,0,0,0,0,89,33,3,0,33,0,127,53,5,0,0,5,0,54,5,19,0,0,25,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,25,0,32,0,0,0,0,0,0,0,58,24,0,0,29,0,80,1085,62,0,0,62,0,1149,79,454,8,3,459,0,540,3,20,3,0,24,0,23,0,0,0,0,0,0,0,80,475,10,3,490,0,570,0,0,0,0,0,0,0,1170,537,10,3,550,0,1721
208021182,10,0,150,11,67,13,0,76,0,90,0,9,0,0,8,0,8,0,0,0,0,0,0,0,11,74,13,0,84,0,98,0,0,0,0,0,0,0,156,82,13,0,93,0,253,98,5,0,0,5,0,102,3,49,6,0,61,0,57,0,3,3,0,3,0,3,0,0,0,0,0,0,0,3,53,11,0,62,0,65,0,0,0,0,0,0,0,96,54,11,0,66,0,163,67,0,0,0,0,0,67,5,25,3,0,23,0,30,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,23,4,0,25,0,27,0,0,0,0,0,0,0,67,23,4,0,25,0,92,1219,63,0,3,62,0,1284,114,904,36,3,938,0,1055,0,27,13,0,41,0,41,0,4,0,0,3,0,3,114,930,52,3,981,0,1096,0,3,0,0,3,0,5,1338,996,52,3,1051,0,2385
