SA2_MAINCODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
210051246,156,33,23,23,20,18,9,7,473,0,0,0,0,0,0,0,0,0,0,0,160,85,168,37,26,23,26,17,12,8,567,81,27,21,3,5,0,0,0,0,4,141,281,99,103,21,18,3,6,11,4,9,558,30,8,16,3,0,4,3,0,0,0,68,0,0,3,0,0,0,0,0,0,0,3,315,111,121,20,18,5,8,11,3,9,624,0,0,0,0,0,0,0,0,0,0,0,392,140,145,23,22,6,8,9,3,12,766,218,5,6,0,4,0,0,0,0,11,239,538,58,55,4,9,0,0,6,0,17,688,54,13,14,3,0,3,3,0,3,0,87,3,0,0,0,0,0,0,0,0,0,3,592,63,66,4,10,4,3,6,5,22,780,0,0,0,0,0,0,0,0,0,0,0,808,71,73,4,15,4,7,6,5,28,1026,236,3,0,0,0,0,0,0,0,7,249,604,18,8,3
210051247,289,73,44,73,51,58,42,23,987,0,0,0,0,0,0,0,0,0,0,0,205,171,300,74,46,77,60,63,45,31,1055,32,12,10,0,0,0,0,0,0,3,65,350,163,132,16,16,18,19,10,4,20,754,97,74,70,20,9,24,19,20,17,9,362,4,5,0,0,0,0,0,0,0,0,10,451,236,206,36,31,45,36,35,17,33,1125,0,0,0,0,0,0,0,0,0,4,4,481,254,213,37,32,50,39,36,17,36,1194,97,11,6,0,0,0,0,0,0,3,115,738,84,32,4,12,10,3,3,3,23,915,211,55,42,12,9,24,8,14,11,20,407,4,0,0,0,0,0,4,0,0,0,9,956,146,78,17,19,32,17,15,10,35,1327,0,0,0,0,0,0,0,0,0,0,3,1052,154,83,21,19,32,16,15,10,40,1445,101,0,0,0,0,0,0,0,0,5,108,452,22,14,6
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0
210051249,467,96,56,112,99,57,56,29,1613,0,0,0,0,0,0,0,0,0,0,0,385,322,485,100,62,116,101,56,62,40,1734,89,16,25,3,9,5,0,3,0,5,151,624,364,296,22,36,33,29,13,15,21,1448,90,79,124,17,24,37,23,17,18,7,436,3,9,10,0,0,0,0,0,0,0,16,718,450,427,37,59,75,54,30,28,28,1907,3,0,0,0,0,0,0,0,0,0,3,805,467,451,46,67,80,54,31,28,34,2060,184,25,17,0,0,4,0,0,0,9,235,1083,222,133,21,7,22,16,17,3,33,1552,218,81,108,22,8,34,18,12,21,8,521,13,0,0,0,0,0,0,0,0,0,16,1316,310,237,43,15,53,36,27,23,39,2090,0,0,3,0,0,0,0,0,0,0,8,1501,328,255,44,15,58,33,27,23,44,2330,106,9,6,0,0,3,0,0,0,5,121,597,64,24,4
210051250,92,8,20,14,26,15,15,6,242,0,0,0,0,0,0,0,0,0,0,0,50,32,101,19,25,19,35,15,12,8,314,49,13,14,0,3,0,0,0,0,0,76,50,21,47,3,10,3,4,4,10,3,156,3,4,8,0,0,0,7,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,48,30,54,3,10,7,11,10,10,3,178,0,0,0,0,0,0,0,0,0,0,0,95,41,64,3,11,7,11,13,10,5,253,64,10,7,0,0,0,0,0,0,0,84,108,13,13,0,3,0,0,3,0,6,146,7,3,0,0,0,0,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,118,20,12,0,3,0,3,6,3,6,167,0,0,0,0,0,0,0,0,0,0,0,183,25,23,0,3,0,3,9,3,4,248,98,4,3,0,0,0,0,0,0,3,109,171,3,0,0
210051441,219,33,39,34,50,43,20,7,580,0,0,0,0,0,0,0,0,0,0,3,91,70,230,34,44,38,53,47,20,14,654,37,6,6,0,0,0,0,0,0,3,60,67,86,130,9,17,10,8,9,4,5,351,8,6,20,0,3,4,5,3,7,3,61,5,0,0,0,3,0,0,0,0,0,5,80,95,145,14,18,12,16,14,8,3,415,0,0,0,0,0,0,0,0,0,0,0,119,100,160,14,17,12,19,21,8,7,481,98,21,3,0,0,0,0,0,0,3,119,149,42,28,3,5,6,3,3,0,3,242,21,17,12,0,3,3,13,3,7,3,76,0,3,0,0,0,0,0,0,0,0,4,172,53,38,4,6,7,14,4,3,7,323,0,0,0,0,0,0,0,0,0,0,0,264,75,44,4,7,7,14,4,9,9,440,109,0,4,0,0,0,0,0,0,0,118,139,3,12,0
210051442,385,54,61,73,47,47,20,8,944,0,0,0,0,0,0,0,0,0,0,0,169,134,404,60,61,71,54,51,28,15,1044,77,36,19,0,4,0,0,6,0,7,148,216,266,328,25,35,19,20,13,10,8,927,7,14,24,3,4,5,5,4,4,0,73,0,0,0,0,0,0,0,0,0,0,3,218,278,349,26,34,28,28,17,10,8,1008,0,0,0,0,0,0,0,0,0,0,0,302,309,367,26,42,26,28,26,10,13,1158,88,13,19,0,0,0,0,0,0,3,125,316,87,77,3,7,9,3,10,0,13,523,25,9,11,7,3,9,3,3,3,11,84,6,0,0,0,0,0,0,0,0,0,4,349,93,92,10,6,13,8,12,8,23,614,0,0,0,0,0,0,0,0,0,0,0,431,114,111,10,11,15,8,12,4,27,735,75,7,3,3,0,0,0,0,0,0,85,195,24,17,3
210051443,631,85,95,108,98,97,46,24,1542,0,0,0,0,0,0,0,0,0,0,0,206,228,664,93,100,118,106,94,50,27,1686,60,29,19,8,9,3,3,3,0,5,137,227,225,369,43,54,31,18,26,11,26,1030,13,25,40,8,13,13,11,11,11,0,143,3,0,3,0,0,0,0,0,0,0,6,246,250,416,48,64,50,25,34,26,24,1185,0,0,0,0,0,0,0,0,0,0,3,311,273,435,60,72,50,30,40,26,30,1324,150,12,14,0,0,0,0,0,0,4,193,365,82,116,9,9,10,10,5,3,8,628,60,24,39,5,9,15,0,6,13,9,189,3,0,0,0,0,0,0,0,0,0,6,430,110,152,22,24,26,11,11,19,22,824,0,0,0,0,0,0,0,0,0,0,0,585,125,165,17,20,29,14,11,19,29,1014,147,6,0,0,0,0,0,0,0,3,165,272,27,31,3
210051444,990,119,135,115,127,120,84,28,2105,0,0,0,0,0,0,0,0,0,0,0,202,272,1045,129,142,121,123,125,87,37,2288,63,31,35,4,0,5,0,3,3,4,154,209,266,561,60,55,58,51,47,24,17,1351,13,31,41,10,3,17,14,7,13,5,146,3,0,3,0,0,0,0,0,0,0,11,223,294,610,68,56,74,64,58,37,23,1510,0,0,0,0,0,0,0,0,0,0,3,290,330,644,73,58,83,64,59,40,31,1670,68,12,20,3,0,0,3,0,0,0,111,210,71,135,16,20,14,11,0,4,4,492,36,15,31,11,9,9,6,12,9,9,149,7,0,0,0,0,0,0,0,0,0,5,255,91,165,23,23,20,20,7,16,16,643,0,0,0,0,0,0,0,0,0,0,0,320,103,187,32,23,20,20,7,16,16,756,46,3,8,0,0,3,0,0,0,3,64,139,26,16,3
210051445,126,20,15,13,8,10,9,3,251,0,0,0,0,0,0,0,0,0,0,0,46,32,134,19,16,16,10,10,9,3,298,9,13,10,3,3,3,0,3,0,4,45,31,27,60,9,13,8,3,0,3,3,158,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,37,30,65,6,13,8,3,3,3,3,167,0,0,0,0,0,0,0,0,0,0,0,44,38,74,11,11,9,3,3,3,8,213,39,9,0,3,3,0,0,0,0,0,54,58,11,21,7,0,3,0,0,0,4,100,5,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,56,15,22,7,3,3,0,0,0,8,110,0,0,0,0,0,0,0,0,0,0,0,101,20,22,6,6,3,0,0,0,8,167,31,7,0,0,0,0,0,0,0,0,38,54,0,3,0
211011251,268,36,47,37,37,19,8,16,611,0,0,0,0,0,0,0,0,0,0,0,108,119,288,44,53,44,45,25,12,14,742,87,20,25,6,3,3,5,0,0,3,150,99,94,160,29,26,12,13,18,0,3,451,7,10,25,3,3,10,5,8,0,0,64,0,0,0,0,0,0,0,0,0,0,0,105,100,180,29,30,24,14,21,0,3,514,0,0,0,0,0,0,0,0,0,0,0,195,123,204,37,32,27,21,21,0,3,661,136,16,16,3,0,0,0,0,0,4,174,149,48,61,3,3,0,5,0,0,4,273,29,9,22,5,3,0,0,3,3,3,79,0,0,0,0,0,0,0,0,0,0,3,179,61,84,9,9,3,7,3,3,4,361,0,0,0,0,0,0,0,0,0,0,0,317,72,95,11,8,3,7,3,3,11,528,213,10,0,0,0,0,0,0,0,3,231,119,16,3,3
211011254,235,29,32,29,29,15,3,8,634,0,0,0,0,0,0,0,0,0,0,4,174,170,249,38,41,33,35,19,5,16,783,125,28,26,6,4,4,3,3,0,10,205,198,174,247,43,35,17,16,8,6,13,760,9,3,27,5,3,3,7,4,0,0,72,0,0,0,0,0,0,0,0,0,0,0,202,180,275,49,34,25,26,17,6,13,827,0,0,0,0,0,0,0,0,0,0,0,326,210,302,53,39,32,30,19,6,17,1033,207,31,14,8,8,0,8,0,0,7,273,239,143,140,17,11,8,8,3,3,0,581,51,16,40,4,12,7,6,3,3,3,135,4,0,0,0,0,0,0,0,0,0,4,293,159,177,22,23,8,21,5,4,10,718,0,0,0,0,0,0,0,0,0,0,0,495,187,194,25,30,13,23,4,4,16,991,216,14,3,3,0,0,0,0,0,7,248,274,46,35,3
211011255,33,0,8,3,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,30,11,40,7,10,6,4,0,3,0,113,55,11,7,0,3,0,3,0,0,0,79,50,27,20,3,3,0,0,0,0,4,109,0,3,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,52,29,20,3,6,0,3,0,0,4,122,0,0,0,0,0,0,0,0,0,0,0,106,44,36,4,5,0,3,0,0,4,201,175,12,4,0,3,0,3,0,0,3,203,104,18,14,0,0,4,0,0,0,3,146,3,3,3,0,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,107,22,14,3,5,4,0,0,0,3,158,0,0,0,0,0,0,0,0,0,0,0,280,32,20,3,7,4,4,0,0,11,360,160,6,3,0,0,0,0,0,0,7,176,111,9,0,0
211011256,199,25,22,27,21,26,9,11,554,0,0,0,0,0,0,0,0,0,0,0,168,142,221,30,29,33,21,35,13,13,700,112,31,17,6,4,7,6,4,0,4,197,180,139,122,24,19,15,4,7,5,5,518,12,14,23,3,8,4,8,3,0,5,69,0,0,0,0,0,0,0,0,0,0,0,188,155,147,27,23,16,12,6,4,7,591,0,0,0,0,0,0,0,0,0,0,0,304,191,162,39,32,20,20,8,9,17,791,257,20,18,3,3,3,0,0,0,8,315,346,78,67,17,4,0,0,3,0,9,534,39,16,9,0,4,3,4,3,0,3,86,0,0,0,0,0,0,0,0,0,0,0,387,90,79,21,8,7,4,9,0,11,623,0,0,0,0,0,0,0,0,0,0,0,640,109,100,22,12,6,5,9,0,21,933,358,14,6,0,0,0,0,0,0,9,388,470,29,19,3
211011257,82,9,25,12,12,9,3,4,243,0,0,0,0,0,0,0,0,0,0,0,72,60,96,7,25,12,16,9,7,4,306,81,24,22,6,3,4,0,3,0,0,139,98,92,65,4,10,11,11,5,0,0,292,6,3,6,0,8,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,107,94,73,4,12,12,11,3,0,0,314,0,3,0,0,0,0,0,0,0,0,3,189,123,92,11,17,13,13,7,0,4,453,160,26,10,0,0,0,0,0,0,5,200,199,39,36,4,4,4,0,0,0,3,282,15,7,4,4,0,4,4,0,0,0,41,3,0,0,0,0,0,0,0,0,0,3,213,48,42,4,4,8,3,0,0,9,330,0,0,0,0,0,0,0,0,0,0,0,375,69,49,8,4,8,5,0,3,12,527,143,9,6,3,0,0,0,0,0,3,158,191,11,4,0
211011258,113,12,15,6,16,6,6,0,322,0,0,0,0,0,0,0,0,0,0,0,148,59,126,11,15,10,21,7,8,7,413,109,17,19,3,9,3,3,0,0,0,165,170,76,61,7,3,12,7,0,0,9,342,3,9,6,0,0,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,174,86,68,9,4,12,13,3,0,9,374,0,0,0,0,0,0,0,0,0,0,0,279,100,85,11,11,16,14,3,0,9,536,247,24,22,3,3,3,3,0,0,0,301,347,47,37,3,0,0,3,0,0,9,452,45,5,3,0,0,0,0,0,0,3,61,0,0,0,0,0,0,0,0,0,0,3,392,50,49,4,0,0,0,0,0,9,509,0,0,0,0,0,0,0,0,0,0,0,639,71,74,10,7,3,3,0,0,13,813,246,3,10,0,3,0,0,0,0,0,268,366,25,9,0
211011259,223,31,31,25,26,27,0,13,586,0,0,0,0,0,0,0,0,0,0,0,127,150,231,34,36,22,26,34,4,12,676,99,24,14,0,3,0,3,3,5,4,158,174,157,180,32,28,11,15,12,6,7,626,3,17,24,6,4,17,5,0,0,0,75,0,3,0,0,0,0,0,0,0,0,0,174,176,205,34,31,30,18,12,5,7,705,0,0,0,0,0,0,0,0,0,0,0,273,198,224,34,41,31,20,18,8,7,862,182,32,18,0,3,3,0,0,0,6,243,240,76,65,14,7,11,7,6,3,5,423,46,20,22,6,4,3,5,0,0,4,119,4,0,0,0,0,0,0,0,0,0,8,284,103,91,18,17,10,9,3,3,12,546,0,0,0,0,0,0,0,0,0,0,0,465,134,110,18,15,15,9,3,3,14,787,282,7,5,0,3,0,0,0,0,5,304,323,33,26,0
211011260,248,24,33,35,43,43,19,9,766,0,0,0,0,0,0,0,0,0,0,0,215,214,267,28,34,36,47,51,24,13,934,119,20,22,3,9,0,3,0,0,4,187,239,212,206,26,20,24,25,23,9,3,786,8,21,35,13,12,10,7,17,3,4,127,0,0,0,0,0,0,0,0,0,0,3,246,233,245,32,30,34,33,33,13,12,913,0,0,0,0,0,0,0,0,0,0,3,367,252,264,37,40,34,34,42,13,20,1105,242,31,25,3,0,3,3,0,0,3,312,436,162,126,16,8,11,6,8,0,8,772,54,17,25,6,6,11,9,3,3,8,141,0,0,0,0,0,0,0,0,0,0,0,491,177,152,25,11,17,14,7,3,19,913,0,0,0,0,0,0,0,0,0,0,0,739,207,175,24,11,21,15,7,3,22,1232,397,19,3,0,3,0,0,0,3,9,434,596,78,38,3
211011446,296,43,44,45,51,39,15,18,721,0,0,0,0,0,0,0,0,0,0,0,163,131,334,54,52,54,55,45,20,25,926,179,44,56,6,4,3,3,0,0,5,304,110,130,178,14,19,20,14,4,7,7,505,6,12,21,5,0,3,0,4,7,5,61,0,0,3,0,0,0,0,0,0,0,3,122,138,201,23,25,25,18,6,8,12,577,0,0,0,0,0,0,0,0,0,0,0,296,181,255,30,29,32,22,6,12,21,877,269,24,12,5,0,0,0,0,0,8,321,148,55,60,11,3,0,4,0,3,0,288,16,16,22,0,4,0,3,4,4,7,68,3,0,0,0,0,0,0,0,0,0,4,165,73,76,13,8,3,8,8,7,9,360,0,0,0,0,0,0,0,0,0,0,3,430,99,90,17,5,0,8,9,7,17,683,451,12,12,0,0,0,0,0,0,10,487,170,17,11,0
211011447,153,22,22,20,22,14,9,6,365,0,0,0,0,0,0,0,0,0,0,0,94,81,167,25,23,23,19,12,13,6,467,105,17,36,3,7,5,0,0,3,3,177,70,64,94,15,18,15,7,7,5,4,300,4,0,11,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,74,69,106,19,14,15,8,7,5,4,314,0,0,0,0,0,0,0,0,0,0,0,173,85,138,18,24,20,9,8,8,9,497,217,23,12,0,0,0,3,0,0,7,270,80,46,34,7,3,7,4,0,0,3,192,7,3,11,0,0,3,0,3,0,4,38,0,0,0,0,0,0,0,0,0,0,0,88,50,46,9,3,12,4,6,0,5,224,0,0,0,0,0,0,0,0,0,0,0,304,71,62,9,8,12,7,7,0,15,495,275,8,4,0,3,0,0,0,0,0,295,123,3,0,4
211011448,94,17,27,13,13,21,5,3,281,0,0,0,0,0,0,0,0,0,0,0,114,76,122,20,33,20,9,20,5,3,434,128,30,21,3,6,7,0,0,0,8,202,74,73,97,14,9,6,5,9,0,3,296,4,0,12,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,78,75,111,17,15,7,5,5,3,3,322,0,0,0,0,0,0,0,0,0,0,0,207,109,136,19,19,17,7,5,3,10,524,233,16,17,4,3,0,0,0,0,3,283,93,51,43,5,5,3,0,0,0,0,205,3,6,5,10,0,3,0,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,100,62,44,12,8,6,0,0,3,5,237,0,0,0,0,0,0,0,0,0,0,0,329,78,60,16,9,6,0,0,4,6,518,341,6,6,0,4,0,0,0,0,11,368,165,25,7,0
211011449,12,0,4,0,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,18,12,11,0,6,0,3,5,0,0,61,30,18,10,0,0,0,0,0,0,0,60,7,9,5,3,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,9,5,3,0,0,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,38,29,13,3,0,0,3,3,0,0,88,84,13,4,0,0,0,0,0,0,5,106,15,3,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,3,4,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,95,14,6,3,0,0,0,0,0,5,124,100,3,3,0,0,0,0,0,0,3,109,14,0,5,0
211021261,108,13,13,24,19,13,3,4,360,0,0,0,0,0,0,0,0,0,0,0,139,97,125,16,12,24,19,11,3,11,469,116,29,27,6,7,5,4,6,0,8,200,163,87,82,14,21,20,10,9,3,3,411,7,6,10,3,6,6,9,4,3,4,58,0,0,3,0,0,0,0,0,0,0,4,168,95,96,18,27,20,14,15,4,4,470,0,0,0,0,0,0,0,0,0,0,0,288,123,122,27,27,23,21,21,6,17,672,214,43,21,3,4,0,3,4,0,0,295,237,43,50,9,9,9,5,7,0,4,362,31,10,13,8,7,6,13,8,0,0,89,0,0,0,0,0,0,0,0,0,0,0,269,56,58,17,12,11,13,9,0,4,457,0,0,0,0,0,0,0,0,0,0,0,483,98,84,16,14,11,13,14,0,8,751,301,9,6,0,0,0,0,0,0,3,323,297,11,6,0
211021262,5,0,0,5,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,34,20,11,3,3,5,4,0,0,0,71,65,16,14,3,0,0,0,0,0,4,99,31,18,13,0,4,0,0,0,0,0,65,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,32,18,13,0,11,0,3,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,95,34,20,3,12,0,7,3,0,4,173,202,16,31,0,0,3,0,0,0,3,257,70,6,8,3,0,0,0,0,3,5,94,3,0,5,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,69,9,12,3,0,0,3,0,5,3,110,0,0,0,0,0,0,0,0,0,0,0,269,24,43,3,0,3,4,0,5,7,363,247,16,4,0,0,0,0,0,0,3,263,112,4,0,0
211031263,105,17,24,13,8,15,7,0,290,0,0,0,0,0,0,0,0,0,0,0,98,59,124,21,29,15,13,24,7,0,395,87,16,25,3,0,0,0,0,0,4,143,65,54,84,7,10,3,0,4,0,3,225,6,9,10,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,66,57,94,8,10,4,0,4,0,3,247,0,0,0,0,0,0,0,0,0,0,0,152,73,118,12,9,3,0,7,4,6,389,178,18,8,0,0,0,0,0,0,3,210,94,26,21,3,0,0,0,3,0,3,155,10,3,17,3,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,111,35,33,6,0,0,0,3,0,4,189,0,0,0,0,0,0,0,0,0,0,0,282,49,44,8,3,0,0,3,0,8,405,213,8,0,0,0,0,0,0,0,8,220,100,9,5,0
211031265,64,10,6,13,14,4,4,3,165,0,0,0,0,0,0,0,0,0,0,0,89,48,76,9,13,12,15,10,4,6,290,132,44,32,0,3,3,3,0,0,4,218,44,57,78,4,12,4,11,6,4,3,218,3,0,7,0,4,0,0,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,47,58,85,4,10,5,11,8,3,3,244,0,0,0,0,0,0,0,0,0,0,0,180,99,118,7,16,12,13,10,6,7,467,325,49,26,0,6,0,0,0,0,3,413,105,24,31,5,3,3,3,4,4,0,174,8,6,7,3,0,0,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,109,32,34,3,3,6,3,10,6,0,205,0,0,0,0,0,0,0,0,0,0,0,429,77,59,7,11,6,9,7,6,0,618,367,21,3,0,0,0,0,0,0,11,407,123,8,6,0
