SA2_MAINCODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
211051279,0,0,14,0,0,15,26,0,0,0,0,0,0,0,0,0,3,0,3,0,11,3,0,3,0,0,0,9,5,0,14,0,0,0,15,5,0,6,3,0,0,18,35,0,26,0,4,0,70,52,0,18,0,0,0,75,15,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,11,123,0,99,5,14,16,257
211051280,0,3,4,0,0,3,8,0,0,0,13,0,0,11,0,3,3,0,0,0,11,3,0,5,3,0,0,7,5,0,4,0,0,0,9,7,0,4,0,0,0,17,30,3,16,0,0,0,51,57,0,19,0,0,0,83,13,0,3,0,0,0,15,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,118,9,75,23,3,3,235
211051281,0,0,19,3,4,14,36,0,4,3,0,0,0,4,3,23,10,4,3,0,45,10,13,16,4,0,0,43,28,7,13,3,0,0,47,59,10,13,0,6,3,92,299,15,78,3,10,0,402,485,0,63,3,3,0,553,79,0,7,0,0,0,92,17,0,4,0,0,0,15,3,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,6,24,3,23,3,0,3,53,1014,76,239,24,21,20,1393
211051282,0,0,9,0,0,11,21,0,0,0,0,0,0,0,3,0,11,0,0,0,9,3,0,13,0,0,0,13,8,0,16,0,0,0,21,10,0,20,0,0,0,29,39,0,23,0,0,0,62,80,0,13,0,0,0,98,37,0,5,0,0,0,45,9,0,3,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,16,192,0,124,3,4,14,338
211051283,0,0,14,0,0,9,18,0,0,3,0,0,0,3,0,3,0,0,0,0,7,7,3,10,0,3,0,20,3,0,17,0,0,0,26,7,0,11,0,0,0,23,45,0,28,0,0,0,77,66,0,16,0,0,0,84,7,0,6,0,0,0,16,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,14,149,8,107,3,12,8,291
211051284,0,7,11,0,0,4,24,0,3,0,0,0,0,4,3,23,4,0,0,0,31,0,3,9,0,0,0,18,6,0,11,0,0,0,12,15,0,4,3,0,0,29,57,0,30,0,0,0,87,109,0,16,0,0,0,133,24,0,7,0,0,0,29,10,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,11,236,40,101,5,0,9,396
211051285,0,0,14,0,10,10,28,0,0,0,3,0,0,3,0,0,4,3,0,0,7,4,0,10,0,0,0,11,3,0,12,0,0,0,16,7,0,11,0,0,0,11,35,0,17,0,4,3,61,54,0,20,0,0,0,70,12,0,8,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,17,114,0,101,7,18,14,247
211051286,0,0,20,3,4,32,64,0,0,3,0,3,0,4,3,11,19,8,3,0,45,18,3,19,0,15,0,58,20,6,31,0,10,0,67,121,0,59,0,4,0,189,228,0,62,0,3,0,298,62,0,28,0,0,0,91,3,0,4,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,13,0,9,0,34,485,23,267,15,47,32,872
212011287,0,0,17,0,3,4,19,0,0,0,0,0,0,0,0,4,0,0,0,0,12,3,4,6,0,3,0,15,3,0,6,0,22,0,36,27,3,6,0,4,0,44,202,0,37,0,3,0,247,366,0,26,0,3,3,394,48,0,7,0,0,0,56,8,0,3,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,16,0,7,0,0,0,26,681,17,118,0,38,13,870
212011288,0,0,25,3,8,20,62,0,0,3,0,0,0,3,0,3,17,0,0,0,20,4,0,14,0,3,0,23,3,0,20,0,3,0,22,50,0,32,0,3,0,79,44,0,23,0,3,0,75,40,0,9,0,3,0,54,11,0,4,0,0,0,15,3,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,9,0,37,167,8,165,8,35,18,393
212011289,0,0,20,0,4,20,42,0,0,0,0,0,0,3,3,12,9,0,0,0,30,4,3,9,0,0,0,20,3,0,16,0,0,0,18,22,0,16,0,0,0,36,111,3,32,0,0,0,147,130,0,16,0,0,0,148,33,0,8,0,0,0,37,10,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,13,0,0,0,26,322,23,154,3,4,20,537
212011290,0,0,22,0,5,15,44,0,3,0,0,0,0,3,4,25,12,0,0,0,41,3,3,19,0,0,0,23,18,3,26,3,3,0,51,73,0,32,0,3,0,113,80,0,20,0,0,0,105,37,0,11,0,3,0,50,5,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,4,0,19,232,40,166,4,31,21,487
212011291,0,3,12,4,0,8,29,0,4,0,0,0,0,4,3,10,3,4,0,0,24,6,9,12,3,0,0,39,4,0,14,3,0,0,23,155,4,40,0,0,0,195,1132,7,124,0,3,3,1272,357,0,37,0,0,0,390,22,3,3,0,0,0,34,3,0,0,0,0,0,8,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,30,6,10,0,0,3,45,1727,49,268,14,12,15,2083
212011292,6,3,15,0,4,19,52,0,4,0,3,0,0,11,8,37,11,9,9,0,77,8,32,13,0,5,0,60,16,13,24,3,7,0,65,204,11,60,0,4,0,286,1050,8,153,0,14,6,1225,701,4,65,0,0,3,771,45,0,8,0,0,0,52,8,0,3,0,0,0,10,9,0,0,0,0,0,5,9,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,7,50,11,19,3,6,3,85,2117,128,377,21,50,34,2723
212021293,0,3,30,0,4,14,48,0,0,3,6,3,0,9,0,7,5,13,4,0,35,4,0,16,3,0,0,24,11,3,10,3,0,0,26,26,6,28,0,5,0,67,484,9,82,3,3,0,577,455,4,46,0,7,0,510,105,0,10,0,0,0,114,40,0,4,0,0,0,44,5,0,0,0,0,0,11,3,0,0,0,0,0,3,3,0,0,0,0,0,3,7,0,3,0,0,0,4,21,8,13,3,5,0,45,1157,32,247,35,34,18,1524
212021294,3,3,14,0,0,11,26,3,0,0,0,0,0,4,0,11,3,0,0,0,14,4,10,7,0,0,0,22,5,5,10,0,0,0,19,16,3,18,0,0,0,38,293,9,57,0,7,0,362,917,0,79,0,3,3,999,190,0,21,0,0,0,210,35,0,3,0,0,0,33,9,0,0,0,0,0,9,3,0,0,0,0,0,7,0,0,0,0,0,0,4,12,0,0,0,0,0,15,24,0,19,0,0,0,45,1507,50,221,0,14,11,1805
212021295,6,17,18,5,5,7,58,0,11,0,0,0,0,17,11,149,10,3,0,0,177,11,45,17,3,4,0,86,18,21,14,3,5,0,53,154,33,53,0,6,3,243,490,25,102,0,32,6,656,86,4,25,0,3,3,116,3,0,3,0,0,0,10,3,0,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,14,18,13,3,3,4,55,806,324,254,19,56,25,1482
212021297,3,0,6,0,0,5,22,0,3,0,0,0,0,5,3,26,5,0,0,0,36,3,7,4,3,0,0,21,13,3,12,0,0,0,23,52,9,21,3,3,0,83,235,11,50,3,10,3,313,199,0,31,0,8,3,247,10,0,3,0,0,0,14,3,0,3,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,7,8,0,4,0,36,546,71,145,9,25,19,811
212021299,0,0,3,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,4,4,0,12,0,0,0,12,13,0,8,0,0,0,17,4,0,3,0,0,0,13,8,0,3,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,8,35,0,41,3,3,10,98
212021453,0,0,6,3,0,3,20,0,0,0,0,0,0,0,0,39,11,0,0,0,49,3,26,5,0,0,0,41,3,8,8,0,0,0,22,0,11,13,0,0,0,31,174,21,49,0,3,0,247,158,11,18,0,9,0,194,16,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,5,16,12,9,0,0,0,33,377,130,133,4,12,9,662
212021454,0,0,16,0,0,7,23,0,0,0,0,0,0,3,3,18,9,0,0,0,30,0,14,9,0,0,0,18,0,4,4,0,0,0,6,3,3,16,3,0,0,33,168,8,44,0,3,0,219,209,6,43,0,3,0,263,38,0,10,0,0,0,41,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,3,9,0,16,0,3,0,33,445,53,163,6,16,11,687
212021455,0,0,16,0,0,3,17,0,0,0,0,0,0,3,0,10,3,0,0,0,11,3,10,10,0,0,0,20,0,4,15,0,0,0,15,13,3,28,3,0,0,51,261,5,57,0,3,3,330,268,11,30,0,3,0,312,21,0,4,0,0,0,23,4,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,16,3,7,0,7,0,31,598,51,167,5,17,9,841
212021456,3,4,9,0,0,7,21,0,0,0,0,0,0,4,3,33,12,0,0,0,53,3,18,17,0,10,0,48,3,14,12,0,33,0,62,42,8,41,0,43,3,134,490,22,75,0,11,3,605,292,5,35,0,6,0,337,16,0,9,0,0,0,26,0,0,0,0,0,0,0,3,0,3,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,6,17,5,9,3,5,0,45,878,119,225,4,106,11,1347
212031300,3,11,24,0,3,14,54,0,7,0,0,0,0,10,3,71,23,3,0,0,102,18,52,22,9,0,3,106,16,17,30,0,0,0,66,201,41,72,5,0,3,323,697,13,112,6,16,4,844,341,3,45,0,6,0,394,14,4,9,0,0,0,25,9,0,0,0,0,0,8,3,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,12,38,16,20,3,4,6,82,1355,229,358,24,35,30,2027
212031301,3,0,8,0,3,4,23,0,0,0,0,4,0,8,0,0,5,0,0,0,10,3,0,6,0,3,0,18,0,0,0,0,0,0,6,3,0,13,3,0,0,21,129,0,63,0,3,0,196,1051,0,80,0,8,0,1149,62,0,15,0,0,0,79,10,0,0,0,0,0,10,6,0,3,0,0,0,4,0,0,3,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,8,32,0,10,0,3,0,47,1315,3,216,9,33,9,1583
212031302,4,0,10,0,0,10,23,0,0,0,0,0,0,4,0,20,5,0,0,0,24,3,10,7,0,0,0,27,0,12,17,0,0,0,31,22,19,37,3,0,0,84,346,10,106,4,5,3,475,531,0,52,0,3,0,588,34,0,7,0,0,0,37,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,16,3,9,0,6,4,35,974,87,250,7,14,14,1349
212031303,0,0,12,0,4,6,33,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,9,0,0,0,13,0,0,3,0,3,0,7,3,0,13,0,0,0,17,18,0,18,0,3,0,39,30,0,10,0,0,0,47,48,0,10,0,0,0,54,12,0,0,0,0,0,16,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,3,0,11,132,0,96,3,14,9,260
212031304,3,0,3,0,0,4,17,3,0,0,0,0,0,4,0,7,5,0,0,0,10,4,3,6,0,0,0,12,0,3,10,0,0,0,18,18,10,26,0,0,0,49,317,8,92,0,11,0,439,300,0,38,0,3,0,342,17,0,8,0,0,0,27,0,0,3,0,0,0,3,7,0,0,0,0,0,7,0,0,3,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,5,18,3,5,0,0,3,24,684,26,203,5,20,20,960
212031305,7,0,13,0,4,23,45,3,3,3,0,0,0,8,6,47,13,0,0,6,80,12,26,26,7,0,0,63,10,13,16,0,4,0,45,37,14,54,0,14,0,112,838,20,163,3,22,9,1055,361,4,64,0,14,0,438,7,0,3,0,0,0,18,0,0,7,0,0,0,6,3,3,0,0,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,3,12,0,0,0,0,0,13,26,8,21,0,6,0,64,1320,139,382,9,69,37,1952
212031306,0,0,7,0,0,0,9,0,0,0,0,0,0,0,3,3,5,0,0,0,10,0,3,4,4,0,0,14,0,3,0,0,3,0,11,0,0,6,0,0,0,10,80,0,18,4,0,0,100,370,0,35,0,0,0,415,60,0,7,0,0,0,68,6,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,3,0,0,0,10,16,0,3,0,3,0,23,538,16,92,9,12,3,670
212031308,0,0,14,0,0,8,24,0,0,0,0,0,0,0,0,0,5,0,0,0,5,9,0,10,0,0,0,21,5,0,6,0,0,0,15,16,0,20,0,9,0,44,49,0,23,0,4,0,76,51,0,20,0,3,3,75,12,0,3,0,0,0,10,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,3,0,18,145,0,118,0,25,17,305
212031457,0,0,14,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,19,0,8,0,3,0,34,169,0,30,0,3,0,198,60,0,5,0,0,0,63,6,0,0,0,0,0,6,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,0,4,0,13,273,0,70,0,10,3,357
212031458,3,0,7,0,3,4,20,0,0,0,0,0,0,0,0,4,4,0,0,0,16,0,15,9,0,0,0,22,0,8,10,0,0,0,15,3,4,14,0,0,0,22,139,6,59,0,3,3,208,388,16,47,0,8,3,461,31,0,10,0,0,0,46,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,14,3,11,0,0,0,30,597,53,167,3,17,15,859
212041309,0,4,17,0,0,8,22,0,3,0,0,0,0,3,0,55,7,0,0,0,71,4,25,10,4,0,0,46,3,8,5,9,0,0,24,10,6,12,6,0,0,37,90,10,31,5,4,3,149,230,5,49,0,3,0,298,66,3,17,0,0,0,82,17,0,3,0,0,0,22,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,12,10,16,0,3,3,43,437,136,171,31,19,19,806
212041310,4,0,29,0,3,19,57,3,4,0,0,0,0,5,8,29,14,5,5,0,52,13,23,19,3,3,0,56,10,6,4,0,0,0,32,62,4,25,0,4,0,100,473,3,69,0,15,0,562,468,13,59,0,3,3,551,131,0,22,0,4,0,159,20,0,3,0,3,0,34,3,0,3,0,0,0,5,7,0,0,0,0,0,7,0,0,0,0,0,0,0,15,0,3,0,0,0,18,38,3,12,0,3,4,66,1268,84,277,10,40,23,1703
212041311,18,28,43,3,3,25,119,9,18,7,0,3,0,35,30,154,23,13,6,3,228,67,83,60,36,40,9,293,158,49,37,18,22,4,285,1003,50,127,18,38,12,1247,1541,27,253,4,63,12,1909,554,11,115,3,53,7,748,59,0,16,0,9,0,89,17,0,7,0,0,0,26,4,0,5,0,0,0,13,7,0,8,0,0,0,8,0,0,0,0,0,0,0,37,0,3,0,0,0,37,73,39,41,11,12,6,178,3577,455,746,108,254,75,5213
212041312,3,16,22,0,0,13,55,0,15,0,0,0,0,15,4,141,13,0,0,3,164,19,70,17,0,0,0,110,18,38,20,0,0,0,84,180,29,44,3,10,0,272,595,45,117,0,10,4,774,323,17,46,0,15,3,411,24,0,3,0,0,0,32,4,0,0,0,0,0,9,3,0,0,0,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,4,30,19,13,3,4,3,76,1224,389,303,20,51,35,2018
212041313,0,0,14,0,0,7,18,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,4,0,3,0,7,0,0,0,0,4,5,7,3,0,11,0,5,0,21,36,0,23,0,0,0,61,103,0,19,0,5,0,127,63,0,14,0,0,0,80,9,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,3,0,14,234,4,88,4,23,13,364
212041314,0,3,37,0,0,18,64,3,3,3,0,0,0,12,0,25,12,3,0,0,38,6,11,12,0,3,0,29,0,5,6,0,0,0,18,28,3,17,4,3,0,52,230,11,85,0,8,0,333,380,5,47,0,8,4,438,169,0,18,0,0,0,186,65,0,10,0,0,0,74,16,0,0,0,0,0,16,8,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,7,21,3,16,3,0,0,53,933,71,265,12,26,26,1329
212041316,0,6,15,0,0,3,25,3,10,0,0,0,0,9,4,48,5,0,0,0,58,0,24,8,0,0,0,31,0,16,8,0,0,0,25,30,7,10,0,0,0,46,201,13,36,0,10,3,260,159,3,20,0,0,0,183,9,0,3,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,3,11,0,0,0,24,423,127,110,4,16,11,694
212041317,12,4,59,3,3,20,99,8,5,10,3,0,0,22,19,29,27,5,7,0,99,60,12,40,0,56,4,179,85,7,28,0,10,0,124,186,10,57,3,13,0,269,636,10,131,3,41,8,830,462,0,69,3,18,0,546,82,0,27,0,0,0,111,16,0,6,0,0,0,22,6,0,3,0,0,0,5,3,0,0,0,0,0,0,3,0,3,0,0,0,5,18,0,3,0,0,0,23,57,12,48,7,12,3,134,1646,88,505,26,163,41,2475
212041318,3,11,20,0,3,3,34,6,4,0,0,0,0,11,3,20,13,0,11,0,42,7,16,10,0,12,0,43,9,7,7,0,3,0,25,41,11,27,0,10,0,87,244,10,83,0,26,0,368,189,7,33,0,16,0,245,17,0,3,0,0,0,23,3,0,3,0,0,0,8,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,14,12,3,15,0,8,0,48,540,87,228,3,85,5,948
212041459,0,16,31,0,0,13,56,0,8,4,3,0,0,11,10,97,15,0,3,0,120,38,25,19,3,3,0,91,121,23,16,0,3,0,167,267,16,53,4,6,3,344,677,12,115,3,19,3,827,318,0,31,0,6,3,358,14,0,6,0,0,0,20,3,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,0,0,22,35,7,13,0,3,0,66,1511,208,299,15,50,24,2105
212041460,5,15,45,0,0,18,83,4,11,3,0,0,0,17,7,83,13,3,6,3,118,48,37,34,9,4,0,138,80,13,18,0,4,0,117,195,14,36,3,15,5,270,704,22,135,3,33,4,894,305,9,38,0,9,0,364,29,0,7,0,0,0,38,3,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,7,21,0,0,0,0,0,21,34,17,34,0,6,7,98,1445,223,365,21,77,38,2172
212051319,3,30,35,0,0,15,82,0,16,0,3,0,0,25,7,206,19,8,5,6,248,7,95,27,40,4,0,179,5,48,16,11,0,0,74,20,48,15,25,6,0,117,157,30,55,6,6,0,253,529,35,65,0,5,0,635,329,0,48,0,0,0,384,163,0,17,0,0,0,181,79,0,3,0,5,0,89,14,0,0,0,0,0,20,3,0,0,0,0,0,7,15,0,4,0,0,0,21,33,31,21,0,3,3,92,1361,542,333,105,40,26,2397
212051320,15,5,39,5,4,18,91,3,4,0,0,0,0,9,29,34,50,5,8,0,124,93,20,125,4,15,0,256,28,12,58,3,11,0,116,205,9,57,8,21,3,304,751,6,110,7,22,3,901,1199,11,136,3,23,5,1379,348,0,72,5,6,0,440,158,0,41,3,6,0,206,66,0,36,0,3,0,103,20,0,20,0,4,0,45,9,0,8,0,0,0,15,43,0,18,0,0,0,62,62,9,52,8,11,7,141,3027,119,822,54,129,41,4194
212051321,4,0,41,0,4,22,64,0,3,4,0,0,0,8,3,8,8,0,0,0,23,0,3,22,0,0,0,30,3,0,4,0,0,0,15,8,0,15,0,3,0,25,57,0,27,0,3,0,90,421,0,70,0,7,0,499,388,0,46,0,3,0,444,141,0,22,0,0,0,165,39,0,7,0,0,0,54,17,0,4,0,0,0,16,3,0,0,0,0,0,3,15,0,3,0,0,0,21,20,4,19,3,3,3,43,1122,17,295,8,31,24,1493
212051322,7,3,46,0,0,18,70,0,5,0,0,0,0,6,10,17,14,0,3,0,47,6,3,12,3,0,0,22,5,4,8,0,0,0,22,15,0,17,3,0,0,39,102,5,37,4,4,0,146,624,7,77,0,3,0,709,359,0,63,0,9,0,425,163,0,26,0,3,0,191,37,0,5,0,0,0,48,14,0,3,0,0,0,22,12,0,3,0,0,0,12,18,0,0,0,0,0,20,33,3,26,0,9,3,74,1397,46,350,17,31,20,1858
212051323,3,0,21,0,0,12,42,0,0,0,0,0,0,5,3,8,9,3,0,0,20,3,6,20,7,0,0,39,3,5,3,3,0,0,13,5,3,17,0,0,0,30,84,0,25,0,3,0,119,315,4,69,0,3,0,387,265,0,42,0,0,0,311,122,0,21,0,0,0,146,41,0,4,0,0,0,43,21,0,3,0,0,0,20,0,0,3,0,0,0,4,11,0,3,0,0,0,13,15,3,6,0,0,0,28,890,34,248,23,9,18,1220
212051324,3,3,38,0,0,20,64,0,0,0,0,0,0,6,0,18,10,0,0,0,36,3,13,16,0,0,0,26,0,3,15,0,0,0,19,14,0,12,0,3,0,31,89,3,45,0,0,0,134,451,3,71,0,7,0,539,305,0,30,0,5,0,346,136,0,15,0,3,0,159,44,0,8,0,0,0,54,9,0,3,0,0,0,16,3,0,0,0,0,0,3,16,0,0,0,0,0,16,19,3,20,0,0,3,46,1099,46,291,7,22,21,1490
212051325,0,3,18,0,0,12,33,0,5,3,0,0,0,3,0,27,11,3,3,0,42,5,17,12,0,3,0,32,3,13,11,0,0,0,32,16,8,17,3,0,0,49,176,6,57,0,6,3,242,435,16,59,0,4,0,509,245,0,27,0,3,0,280,72,0,5,0,0,0,80,13,0,0,0,0,0,18,4,0,5,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,9,18,6,17,3,0,5,48,985,95,249,8,18,25,1384
