SA2_MAINCODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
207011151,0,0,4,3,8,9,3,5,0,4,3,3,7,0,3,60,0,0,4,6,8,81,126,185,60,65,90,98,92,55,51,933,0,0,6,5,0,3,6,0,0,0,0,0,0,0,0,18,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,18,0,0,4,0,6,4,7,3,0,0,0,0,0,0,0,23,0,28,4,6,7,4,14,6,3,3,4,4,3,3,4,93,0,20,76,20,0,0,0,0,0,0,4,0,0,0,0,126,3,0,4,15,28,30,27,29,0,0,3,13,14,0,6,171,0,3,0,17,14,17,79,274,32,82,101,119,182,104,23,1038,0,0,0,4,8,14,30,36,5,8,11,24,20,17,8,178,0,0,0,0,9,6,10,10,9,13,12,16,19,11,3,108,0,0,0,0,0,0,0,3,4,13,9,29,28,3,0,96,0,3,6,5,3,9,11,21
207011152,0,0,0,3,5,8,12,8,3,0,8,3,3,0,0,57,0,0,6,3,10,103,111,177,24,53,70,51,95,46,32,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,3,3,0,0,0,0,0,0,0,5,0,0,25,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,10,0,12,10,5,4,4,16,5,0,3,0,0,0,0,0,57,0,12,60,32,0,0,5,0,0,0,0,0,0,0,4,118,0,3,3,7,7,25,14,13,0,0,7,6,9,3,0,93,0,3,0,14,23,17,58,142,30,35,38,67,91,45,12,571,0,0,0,0,7,0,7,17,3,0,6,11,15,3,0,68,0,0,0,0,0,3,10,15,4,8,7,7,9,0,0,66,0,0,0,0,0,0,3,0,0,0,19,6,3,0,0,38,0,3,3,7,0,7,3,6
207011153,0,0,7,3,8,13,6,10,0,3,0,4,5,3,0,59,0,3,17,10,29,252,216,265,60,82,113,139,142,61,71,1450,0,3,7,22,0,3,0,0,0,0,0,0,0,0,0,44,0,0,8,8,5,6,0,0,0,0,0,0,0,0,0,34,0,0,0,5,4,6,3,0,0,0,0,0,0,0,0,26,9,36,11,13,12,10,4,9,3,0,3,5,7,0,4,118,0,32,138,49,3,3,3,0,0,6,0,0,0,0,8,259,0,0,6,17,54,86,47,13,0,5,4,3,3,3,5,254,0,3,3,47,29,29,50,115,19,17,30,28,38,17,6,435,0,0,5,3,3,6,22,21,0,0,3,3,3,0,4,86,0,0,0,0,10,16,12,38,7,8,13,7,8,0,0,123,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,12,0,3,8,3,7,12,9,16
207011154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,10,52,55,50,12,20,9,22,18,8,6,276,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,6,4,4,0,0,0,0,0,0,0,0,0,22,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,13,9,6,4,0,3,3,0,0,0,0,0,0,0,35,0,10,54,20,0,0,0,0,0,0,0,0,0,0,3,87,0,0,3,3,12,21,17,0,0,0,0,0,3,0,0,60,0,0,4,9,10,10,12,23,12,6,9,9,6,6,3,120,0,0,0,0,3,6,15,3,8,0,0,0,0,0,0,32,0,0,0,0,3,4,5,4,3,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0
207011155,0,0,0,4,8,9,12,8,0,3,0,0,0,0,0,41,0,4,3,8,6,157,209,229,54,57,64,88,88,35,46,1053,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,5,0,0,0,0,0,0,0,0,4,11,0,0,3,0,3,3,0,3,0,0,3,13,0,0,0,36,0,22,6,7,3,3,5,0,0,3,3,3,0,0,0,58,0,22,38,24,0,0,0,0,0,0,0,0,3,0,0,84,0,0,0,9,23,36,30,12,4,4,7,3,3,0,4,140,0,0,0,14,10,26,39,61,6,7,9,21,7,11,6,213,0,0,0,3,4,8,14,7,0,0,0,0,0,0,0,40,0,0,0,0,0,9,3,3,0,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,8,10,7,11,8
207021156,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,12,0,3,13,15,45,215,194,163,27,21,32,28,17,14,30,821,0,0,21,18,0,3,0,0,0,0,0,0,0,0,3,48,0,12,4,10,4,14,14,12,0,5,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,3,3,3,4,0,3,0,0,0,0,0,0,0,36,0,56,210,120,19,10,3,0,3,8,0,0,0,0,19,448,0,0,3,14,31,50,45,13,0,0,0,3,0,3,4,172,0,0,0,4,15,30,44,26,3,0,4,11,9,3,0,148,0,3,0,3,3,9,13,3,0,0,0,4,0,0,3,46,0,0,0,0,6,15,12,35,16,6,26,7,4,3,0,135,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,6,0,3,0,0,0,4,0,0
207021157,0,0,0,0,0,4,3,8,0,3,3,0,0,0,0,28,0,14,23,28,86,526,665,757,143,181,174,243,200,112,130,3283,0,0,37,30,0,9,0,0,0,0,0,0,0,0,0,74,0,12,27,20,3,23,8,15,0,0,8,0,3,0,0,119,0,0,0,3,10,7,3,3,0,0,0,0,0,0,3,36,0,35,10,5,4,8,0,7,0,0,0,0,0,0,3,72,0,81,342,195,27,10,0,3,11,4,0,3,3,3,19,698,0,0,10,26,99,228,118,44,13,17,8,17,21,5,12,623,0,4,3,18,14,56,61,114,8,16,11,23,5,15,6,346,0,3,0,3,14,16,52,3,0,0,0,5,0,3,3,98,0,0,0,0,14,58,62,76,48,54,63,38,18,26,9,479,0,0,0,0,0,6,0,0,0,7,0,3,0,0,3,23,0,0,0,0,5,3,0,0
207021159,0,0,3,0,3,3,8,3,0,0,0,0,4,0,0,18,0,5,17,18,32,216,295,310,61,69,53,95,89,29,55,1325,0,3,11,23,0,0,0,0,0,0,0,0,0,0,3,43,0,8,13,38,4,57,13,16,0,4,5,0,0,3,3,169,0,0,0,3,9,14,6,3,0,0,0,0,0,0,0,32,0,25,11,7,0,3,3,0,0,0,0,0,0,0,0,61,0,55,184,109,11,6,3,0,0,0,0,4,0,0,13,388,0,0,13,26,65,183,64,29,3,9,0,3,8,3,12,411,0,0,3,40,20,64,62,46,4,4,15,11,5,3,14,288,0,0,3,5,3,4,22,3,3,0,0,0,0,0,3,55,0,0,0,3,31,56,62,70,15,17,17,8,5,16,10,319,0,0,0,0,0,8,23,0,7,0,0,0,0,0,0,33,0,0,3,0,0,3,3,0
207021160,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,18,0,5,18,16,42,231,263,174,36,51,42,56,47,10,42,1035,0,0,24,10,4,0,0,0,0,0,0,0,0,0,3,48,0,6,4,18,3,13,9,13,0,0,0,3,0,0,0,68,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,10,0,22,19,8,4,0,4,5,0,0,0,0,0,0,0,69,0,59,214,136,18,18,4,3,8,7,13,4,0,0,23,504,0,0,4,18,38,85,31,9,0,10,8,4,0,0,3,220,0,4,0,16,6,35,39,36,3,3,0,15,8,4,9,173,0,0,0,3,3,10,20,4,0,0,0,3,0,0,0,46,0,0,0,3,13,28,38,37,17,21,28,7,5,8,0,205,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,0
207021424,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,10,0,9,23,22,59,288,418,378,61,80,88,130,99,35,58,1741,0,0,8,9,0,0,0,0,0,0,0,0,0,0,3,31,0,8,9,15,7,19,15,7,0,9,5,0,10,0,0,94,0,0,0,0,13,12,6,6,0,0,0,0,0,0,0,33,0,18,17,8,3,0,8,0,0,0,0,0,3,0,0,59,0,30,161,102,7,5,0,0,3,0,0,0,3,0,17,342,0,0,9,28,113,370,118,33,11,4,11,9,17,4,10,745,0,0,0,29,16,39,53,61,7,0,3,0,8,11,3,238,0,0,0,5,7,25,19,6,0,0,0,0,3,0,0,71,0,0,0,0,19,45,42,43,13,14,18,11,31,7,3,241,0,0,0,0,0,4,3,6,0,0,0,10,0,0,0,29,0,0,4,4,0,4,3,3
207021425,0,0,3,0,0,5,3,3,0,0,0,0,0,0,0,22,0,10,6,4,42,265,428,434,89,74,76,108,105,68,77,1788,0,3,3,16,3,8,3,0,0,0,0,0,0,0,0,38,0,4,9,14,0,8,7,13,7,6,3,6,0,0,0,74,0,0,0,0,11,12,4,0,0,0,0,0,0,0,0,31,0,20,17,3,9,0,0,3,0,0,0,0,0,0,3,53,0,33,120,80,10,7,3,4,0,9,3,4,0,0,8,287,0,0,0,15,79,201,151,49,19,10,19,15,20,7,7,591,0,0,0,19,4,15,53,60,8,22,42,21,35,12,7,298,0,0,0,0,7,10,38,22,0,4,10,4,0,3,0,101,0,0,0,0,8,30,36,70,31,49,57,31,59,20,21,412,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,12,0,0,5,4,0,4,3,0
207031161,0,0,0,9,14,3,10,3,0,0,0,0,0,0,0,47,0,0,3,3,20,198,396,409,70,118,106,125,109,61,63,1698,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,19,0,8,11,3,0,3,0,0,0,0,0,0,0,0,4,30,0,0,0,4,4,11,9,4,0,0,0,0,0,0,0,38,0,24,25,18,12,10,6,4,0,0,0,0,0,0,3,97,0,14,68,33,6,3,0,0,0,0,5,0,0,0,0,133,0,0,3,5,29,81,51,28,8,3,4,0,0,6,3,227,0,3,4,21,23,50,111,197,14,22,36,59,76,49,19,687,0,0,4,5,3,13,43,14,0,3,0,0,0,0,0,89,0,0,0,3,7,14,8,31,23,9,36,24,5,10,6,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,3,11,9,7
207031162,0,0,0,7,3,3,3,0,0,0,0,0,0,0,0,16,0,0,4,8,20,98,256,207,36,39,47,52,64,17,47,889,0,3,5,7,0,0,0,0,0,0,0,0,0,0,0,12,0,5,8,4,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,5,0,7,0,0,0,0,0,5,0,3,21,0,8,9,11,0,0,0,0,0,0,0,0,0,0,3,37,0,10,66,52,3,0,0,0,0,4,0,4,0,0,10,150,0,0,0,10,28,34,27,17,0,0,0,3,5,0,0,129,0,5,3,7,13,37,48,53,11,9,4,8,18,4,0,215,0,0,0,3,3,7,24,9,0,0,0,0,0,0,0,43,0,0,0,0,0,7,0,3,3,14,15,9,0,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,9,10,3
207031163,0,0,0,3,6,0,10,0,0,0,0,0,0,0,0,24,0,0,0,7,41,300,618,960,248,302,334,433,479,230,218,4179,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,7,7,13,0,0,0,0,0,0,0,0,24,0,14,15,6,5,6,3,8,0,0,3,0,0,0,0,66,0,11,36,27,3,5,0,0,0,0,3,0,0,0,9,90,0,0,3,9,38,92,68,52,19,26,24,33,48,10,21,435,0,0,0,23,4,22,64,169,31,25,54,95,90,78,32,676,0,0,4,3,7,18,49,29,7,7,5,9,13,3,3,153,0,0,0,0,3,3,12,18,9,21,12,10,14,16,0,114,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,18,0,3,0,3,0,0,8,4
207031164,0,0,0,6,4,3,3,5,0,0,0,0,0,0,0,28,0,0,13,7,39,254,520,575,90,129,139,185,220,97,111,2375,0,0,4,13,0,0,4,0,0,0,0,0,0,0,0,24,0,6,6,6,0,0,8,0,0,0,0,0,0,0,0,29,0,0,0,0,3,12,5,0,0,0,0,0,0,0,0,23,0,14,16,3,5,3,3,3,0,0,0,0,0,0,0,65,0,9,76,50,3,7,3,0,0,0,3,0,0,0,3,150,0,0,0,16,51,99,61,56,4,13,7,7,6,5,3,323,0,3,3,14,11,34,61,107,18,18,11,35,32,19,10,387,0,0,0,0,7,13,43,20,4,0,3,0,0,3,0,91,0,0,0,0,7,9,3,19,15,6,16,11,3,6,0,98,0,0,0,0,0,0,0,7,0,0,3,10,0,0,0,17,0,0,5,12,0,3,0,4
207031165,0,0,0,0,0,3,7,4,0,4,0,3,0,4,0,24,0,0,6,0,10,121,242,438,118,133,184,327,355,179,151,2268,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,20,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,8,9,0,0,0,0,0,0,0,0,4,18,0,14,9,4,5,0,5,4,0,0,0,0,8,0,0,43,0,14,132,56,8,0,0,0,0,0,0,0,0,0,9,210,0,0,0,9,17,45,41,20,8,8,9,13,19,8,13,204,0,0,0,12,12,28,46,81,3,15,24,53,120,149,17,556,0,0,0,0,3,12,19,19,7,5,8,17,24,28,4,144,0,0,0,0,3,3,5,3,0,3,12,4,3,4,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,4,0,0
207031166,0,0,3,0,3,3,3,0,0,0,0,0,0,0,0,11,0,3,4,10,16,189,281,319,85,87,109,103,139,85,75,1510,0,0,11,9,0,3,0,0,0,0,0,0,0,0,0,23,0,10,15,6,0,3,0,0,0,0,0,0,0,0,0,32,0,0,0,0,13,23,3,0,0,0,0,0,0,0,0,38,0,10,11,3,5,0,3,0,0,0,0,0,0,0,4,39,3,39,201,143,18,10,0,0,0,0,0,0,0,0,14,415,0,0,3,3,32,51,34,16,4,4,3,4,4,0,8,161,0,4,0,18,22,42,60,69,15,12,21,23,41,30,10,373,0,0,0,3,3,20,51,11,3,0,3,3,3,5,4,115,0,0,0,0,0,4,3,15,12,7,8,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3
207031167,0,0,4,3,3,9,0,7,0,0,0,0,0,0,0,28,0,3,9,3,7,99,138,150,27,35,39,47,55,33,39,683,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,9,3,0,3,3,3,0,0,0,0,0,0,0,3,31,0,7,20,9,3,0,0,0,0,0,0,0,0,0,0,47,0,0,3,10,18,17,13,12,3,0,3,0,3,3,3,87,0,0,0,8,5,13,32,39,14,7,15,17,21,13,0,187,0,0,0,3,3,4,17,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,7,0,0,5,0,4,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,4,0,3,3,10,3
208011168,0,0,3,7,5,3,13,7,0,0,0,3,3,6,0,56,0,3,4,3,0,25,30,32,10,8,10,12,8,0,5,151,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,22,0,3,14,5,0,4,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,0,26,19,11,14,14,11,12,0,0,8,0,0,0,3,110,0,0,12,27,3,0,0,0,0,0,3,0,6,0,0,53,0,0,0,0,3,3,13,0,0,0,0,0,0,0,0,20,0,4,3,7,11,21,6,6,0,0,0,0,3,0,0,58,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,3,0,0,0,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,13,4,11,10,12
208011169,0,0,0,14,11,5,20,7,3,3,6,0,19,0,0,95,3,0,6,4,5,72,87,135,22,41,51,64,77,25,28,629,0,0,10,10,0,4,3,0,0,0,0,0,0,0,0,23,0,6,12,17,0,3,0,0,0,0,0,0,0,0,0,49,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,14,9,47,24,6,17,11,15,15,0,7,3,9,8,0,3,174,0,19,50,28,0,0,5,0,0,0,0,0,0,0,5,113,0,0,0,7,11,8,15,8,0,5,5,0,6,0,0,72,0,8,9,33,12,16,24,12,0,3,0,6,0,10,13,145,0,3,0,0,3,3,10,6,0,0,0,0,0,0,0,30,0,0,0,0,0,4,3,5,0,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,8,10,7,15,20,24
208011170,0,0,7,7,3,4,17,6,0,0,4,7,0,3,0,54,0,5,4,5,8,59,84,71,28,23,31,50,42,9,16,430,0,3,3,9,3,3,0,0,0,0,0,0,0,0,0,21,0,6,11,9,0,0,3,0,0,0,0,0,0,0,0,28,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,13,4,29,15,4,8,19,9,10,0,0,0,0,7,3,3,116,0,14,63,37,6,0,0,0,0,0,0,0,0,0,7,129,0,0,0,7,10,13,6,7,0,0,0,3,0,0,0,42,0,3,0,28,11,24,20,40,3,0,0,9,4,3,0,150,0,3,0,3,0,4,4,4,0,0,0,4,0,3,0,23,0,0,0,0,7,0,4,3,0,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,12,6,9,12
208011171,0,0,0,3,3,3,8,14,0,0,4,0,3,0,0,47,0,0,3,10,8,21,27,41,5,5,12,12,6,7,3,160,0,0,7,7,3,3,0,0,0,0,0,0,0,0,0,19,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,8,13,7,10,5,20,3,6,0,0,0,4,0,0,88,0,7,47,82,3,7,0,0,0,0,3,0,0,0,0,161,0,0,0,0,3,3,3,7,0,0,0,0,0,0,0,21,0,3,3,16,8,21,37,47,4,5,13,18,13,8,6,198,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,3,0,3,9,8,14
208011172,0,0,0,10,10,4,11,15,0,4,0,0,3,3,3,65,0,6,0,0,6,46,55,59,12,16,10,9,10,8,12,247,0,0,10,9,0,4,10,0,0,0,0,0,0,0,6,39,0,5,12,19,10,0,5,3,0,0,0,0,0,0,3,54,0,0,0,7,3,0,0,0,0,0,0,3,0,0,0,16,0,18,13,11,7,8,19,12,10,3,7,0,0,0,3,114,0,6,68,40,4,0,0,0,0,7,0,0,0,0,3,132,0,0,0,3,5,4,4,0,0,0,8,0,3,0,0,35,0,3,4,18,8,26,28,48,3,5,3,6,4,13,3,174,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,17,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,8,9,6,20,30,32
208011173,0,0,3,6,3,5,13,4,0,3,8,3,4,3,0,63,0,3,8,3,0,30,21,44,3,7,7,18,18,5,6,181,0,0,12,8,0,0,3,0,3,0,0,0,0,0,0,26,0,3,9,8,0,8,4,4,0,0,0,0,0,0,3,38,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,11,3,21,28,15,7,8,12,5,3,4,4,10,8,0,9,140,0,11,52,28,0,0,0,0,3,0,0,0,0,0,4,98,0,0,0,3,4,7,5,0,0,0,0,0,0,0,0,27,0,3,0,11,9,6,11,11,0,3,4,0,0,3,5,75,0,0,0,3,3,0,5,3,0,0,0,0,0,0,0,19,0,0,0,0,4,0,3,9,0,3,0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,12,19,16
208021174,0,0,0,5,0,3,12,3,0,3,0,0,0,0,0,29,0,3,3,6,10,135,248,323,91,80,81,121,129,62,53,1344,0,0,14,11,0,3,0,0,0,0,0,0,0,0,0,33,0,11,20,12,0,7,0,5,0,0,0,0,0,0,0,54,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,10,25,15,14,4,3,23,18,3,0,4,0,5,0,7,133,0,13,153,93,12,7,3,0,3,3,3,0,3,0,3,302,0,0,3,13,15,12,13,15,0,0,6,7,4,0,7,109,0,4,0,52,25,39,99,159,23,22,17,57,46,27,22,598,0,0,0,0,0,5,22,4,0,0,0,0,4,0,0,49,0,0,0,0,3,5,4,6,0,0,0,0,3,6,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,4,8,10,18,9,6
208021176,0,0,0,5,6,3,4,16,5,0,0,3,0,3,0,42,0,5,0,4,4,110,164,313,73,125,146,256,329,134,71,1726,0,0,8,11,4,3,4,0,0,0,0,0,0,0,3,34,0,0,17,8,0,0,0,0,0,0,0,0,0,0,0,31,0,0,3,0,3,5,3,0,0,0,0,0,0,0,0,21,3,17,10,6,3,5,7,5,0,0,0,3,0,0,4,74,0,14,144,109,3,0,0,3,0,0,5,4,0,0,7,298,0,0,0,0,8,24,23,24,8,9,5,10,6,3,0,119,0,3,0,38,25,42,95,484,96,106,134,243,178,121,47,1611,0,0,0,3,6,8,34,16,0,4,9,6,9,0,4,93,0,0,0,0,0,3,0,4,0,5,7,3,6,0,0,41,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,4,8,17,20
208021177,0,0,3,15,12,6,9,14,3,0,7,10,0,0,6,84,0,6,7,4,3,60,83,102,27,47,50,111,199,110,51,852,0,3,0,11,0,3,6,0,0,0,0,0,0,0,0,26,0,9,9,12,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,15,27,89,20,8,8,8,5,3,0,0,0,0,0,0,9,183,0,6,61,45,3,0,0,0,0,0,0,0,3,0,3,131,0,0,0,3,10,11,13,6,0,0,0,5,6,3,0,67,0,0,0,19,8,14,42,130,20,17,32,66,59,44,24,481,3,0,0,0,4,6,10,6,4,0,0,6,9,15,0,68,0,0,0,0,5,7,0,4,3,0,4,7,3,3,3,37,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,5,6,6,8,36
208021178,0,0,0,0,3,6,9,5,0,0,0,3,0,0,4,39,0,3,7,6,11,74,77,69,18,27,21,36,60,33,27,465,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,17,0,8,11,16,3,0,0,0,0,0,0,0,0,0,6,45,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,4,18,70,25,11,10,11,9,0,0,0,0,0,0,0,11,163,0,24,95,53,3,0,6,0,0,0,0,0,0,0,11,192,0,0,0,7,10,16,7,5,0,0,0,0,0,0,0,48,0,6,3,13,10,13,28,85,18,25,33,33,26,33,14,333,0,3,0,0,0,12,11,9,3,0,0,0,0,0,0,41,0,0,0,0,0,3,0,4,0,0,0,3,3,0,0,14,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,10,0,0,4,4,3,7,11,17
208021179,0,0,0,6,4,3,4,7,0,0,0,0,3,0,0,36,0,0,3,0,3,37,24,27,5,14,9,18,23,10,5,183,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,9,9,4,0,3,0,0,0,0,0,0,0,0,0,25,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,7,25,19,6,7,6,11,3,3,3,0,3,3,3,0,91,0,19,55,38,3,0,0,0,0,0,5,0,0,0,3,131,0,0,0,6,3,4,10,7,0,0,0,0,0,0,0,31,0,0,0,11,0,4,12,58,8,24,17,26,22,8,7,201,0,3,0,0,3,4,6,0,0,0,5,0,3,0,0,26,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,3,6,4,5,6,29
