SA2_MAINCODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
207031161,3,30,155,441,157,111,36,23,8,958,0,0,0,0,0,3,3,7,3,11,0,0,0,0,3,0,5,3,3,13,3,13,7,48,51,47,40,43,24,287,0,0,0,6,3,5,0,3,0,17,0,0,0,5,4,0,0,0,0,11,0,0,3,4,6,7,19,6,4,52,0,0,0,3,9,11,27,23,5,76,0,3,5,51,16,24,4,3,0,115,6,19,25,181,24,25,25,4,3,314,0,0,4,28,5,8,0,0,0,51,0,7,9,46,10,12,3,0,0,81,0,0,0,0,0,0,0,0,0,0,0,3,0,7,8,6,4,3,3,33,0,0,0,5,3,10,23,28,12,83,0,7,0,21,8,0,3,0,0,36,0,4,9,40,11,3,0,0,0,64,0,0,0,0,0,0,3,0,0,3,3,6,27,92,41,37,19,4,7,228,0,0,0,0,0,3,3,3,0,11
207031162,3,18,41,218,73,68,28,30,23,499,0,0,0,0,3,0,0,4,0,10,0,0,0,3,0,0,5,0,0,5,0,6,3,9,20,26,19,28,22,141,0,0,0,5,3,3,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,16,0,0,0,3,4,13,22,29,5,75,0,0,3,8,9,13,11,8,4,62,0,3,7,41,14,17,3,7,5,106,0,0,0,18,3,3,0,0,0,24,0,3,3,17,0,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,0,18,0,0,0,0,0,10,7,10,4,36,0,0,0,9,0,0,3,0,0,10,0,3,3,14,5,0,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0,4,8,44,30,17,18,9,3,135,0,0,0,0,0,0,3,0,0,5
207031163,16,79,606,971,256,179,89,73,27,2285,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,6,6,10,12,26,29,17,21,18,13,140,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,4,4,0,0,10,0,0,3,4,3,8,4,6,8,41,0,0,0,0,4,8,11,21,9,53,4,4,45,100,29,23,5,3,0,220,13,11,37,191,17,9,13,6,3,292,0,0,18,40,7,4,0,3,5,86,0,4,3,29,3,5,0,0,0,53,0,3,3,3,0,0,0,0,0,3,0,0,0,5,4,0,3,3,0,17,0,0,0,7,7,4,14,24,16,66,0,0,7,26,3,0,0,0,0,43,0,6,19,75,13,4,7,0,0,126,0,0,0,0,0,0,0,0,0,3,0,9,67,188,42,38,19,10,3,377,0,0,0,0,0,0,0,0,3,3
207031164,9,49,224,570,211,162,55,38,21,1346,0,0,0,0,3,0,5,4,3,16,0,0,0,0,6,0,10,3,0,22,0,7,12,27,26,38,32,28,10,170,0,0,0,5,4,0,3,0,0,19,0,0,0,4,0,0,0,0,0,7,0,0,0,3,3,4,13,7,5,34,0,0,0,0,3,6,29,34,3,83,0,7,22,60,27,35,13,3,0,169,3,10,16,105,15,7,4,7,0,167,0,0,0,39,10,3,3,0,0,54,0,0,3,22,3,5,0,0,0,43,0,0,3,3,3,0,0,0,0,10,0,0,0,3,3,6,3,3,3,19,0,0,0,0,11,14,26,29,13,94,0,8,4,14,4,3,3,0,0,33,0,4,18,44,16,3,0,0,0,88,0,0,0,0,0,0,0,0,0,4,7,15,20,135,46,59,32,12,3,320,0,0,0,0,0,0,0,0,0,3
207031165,6,45,528,457,107,59,23,8,3,1234,0,0,0,0,4,0,3,3,0,13,0,0,0,0,0,0,0,5,0,12,3,7,13,12,16,15,23,17,23,122,0,0,0,3,3,0,0,6,0,13,0,0,3,3,8,0,0,0,0,16,0,0,6,4,0,0,6,0,0,20,0,0,0,0,3,10,51,44,8,116,0,3,37,36,13,9,7,0,0,107,0,9,73,80,15,6,8,4,3,200,0,0,43,19,8,4,4,0,0,69,0,3,4,12,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,11,18,11,45,0,3,4,9,0,0,0,0,0,18,0,4,16,17,8,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,3,9,72,63,19,16,15,6,3,208,0,0,0,0,0,0,4,3,0,5
207031166,4,36,159,337,118,83,34,18,4,796,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,6,7,0,4,20,0,3,0,10,8,5,16,17,8,72,0,0,0,8,3,5,3,3,0,26,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,5,5,3,22,0,0,0,6,9,32,83,74,11,218,0,0,5,32,20,17,7,3,0,85,0,7,26,69,20,17,13,6,0,155,0,0,8,30,6,6,9,0,0,56,0,0,3,12,3,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,13,0,0,0,5,0,7,31,27,14,82,0,0,0,7,3,0,0,0,0,12,0,6,5,17,5,7,0,0,0,43,0,0,3,0,0,4,0,0,0,8,0,0,16,59,17,31,14,5,0,156,0,0,0,0,0,0,4,3,0,9
207031167,3,26,49,174,77,37,19,11,0,393,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,13,16,35,27,29,17,14,12,161,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,4,3,4,3,0,15,0,0,0,0,4,3,3,7,0,22,3,3,6,9,13,9,3,4,0,51,4,10,9,53,11,3,8,0,0,92,0,0,0,11,3,0,3,0,0,20,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,3,0,0,0,17,0,0,0,0,0,5,3,9,0,21,0,0,0,10,0,0,0,0,0,9,0,0,6,14,7,4,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,9,8,46,17,28,8,6,3,113,0,0,0,0,0,0,0,0,0,0
208011168,0,6,4,27,22,17,9,3,0,83,0,0,0,0,3,0,8,0,0,9,0,0,0,0,0,0,4,0,0,15,6,62,38,76,103,63,56,42,23,474,0,0,0,0,5,0,0,0,0,6,0,3,0,7,3,3,0,0,0,11,0,3,5,9,10,9,17,9,3,59,0,4,0,0,4,6,8,0,0,24,0,0,4,3,3,0,0,0,0,14,0,0,0,9,6,5,4,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,5,0,4,10,5,3,3,5,37,0,0,0,0,3,5,9,8,5,33,0,0,0,9,4,0,3,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,4,0,0,20,0,0,0,0,0,0,3,0,0,8
208011169,6,36,88,126,91,38,9,3,3,399,0,0,0,3,0,0,3,0,0,9,0,0,0,0,4,4,8,3,0,21,4,68,41,100,112,93,77,44,32,569,0,0,0,3,0,0,0,0,0,3,0,3,3,8,3,7,4,0,0,33,0,0,3,18,8,13,21,20,15,95,0,0,0,0,12,17,14,13,7,65,3,9,6,8,8,5,0,8,0,47,5,6,0,21,16,9,4,8,8,75,0,0,0,9,3,3,0,0,0,15,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,3,32,10,3,5,5,0,66,0,0,3,9,11,12,20,20,19,89,0,12,4,21,14,0,0,0,0,53,0,0,0,6,3,0,0,0,0,12,0,0,0,4,0,3,0,0,0,11,0,4,9,20,13,21,12,4,0,82,0,0,0,0,0,0,7,3,0,10
208011170,0,18,35,96,52,13,14,12,0,243,0,0,0,3,3,0,4,0,3,16,0,0,0,0,0,0,4,0,3,10,3,42,17,74,65,49,44,26,25,353,0,0,0,3,0,0,0,0,0,8,0,8,0,3,5,0,3,0,0,25,0,0,3,7,14,4,16,6,10,70,0,0,0,3,8,7,21,25,4,70,0,4,0,4,6,7,3,3,0,24,0,3,4,33,11,12,13,3,3,82,0,0,0,11,3,3,0,0,0,13,0,0,0,3,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,12,8,4,5,5,7,39,0,0,3,3,5,8,10,19,9,63,0,20,3,20,4,3,0,3,0,50,0,0,5,5,0,0,0,0,0,15,0,0,0,0,4,3,0,0,0,8,0,0,0,14,12,16,6,4,0,49,0,0,0,0,0,0,3,0,0,3
208011171,4,0,9,37,16,7,10,3,0,89,0,0,0,0,0,0,3,4,0,10,0,0,0,0,3,3,3,0,0,11,10,23,7,74,50,33,29,23,12,265,0,0,0,0,0,0,0,0,0,7,0,3,0,8,3,0,0,0,0,20,0,0,0,13,4,3,8,8,3,44,0,3,0,8,10,14,33,17,5,86,0,0,3,3,0,0,0,0,0,14,0,3,7,51,9,11,4,10,0,94,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,16,5,0,3,4,3,25,0,0,0,0,0,4,6,10,6,33,0,3,0,6,8,0,0,0,0,25,0,0,0,9,0,0,0,0,0,9,0,0,0,0,7,0,4,0,0,12,0,0,3,8,4,0,0,0,0,18,0,0,0,0,0,0,4,0,0,6
208011172,0,7,13,60,35,20,6,6,3,154,0,0,0,0,10,3,3,6,0,24,0,0,0,7,4,6,18,3,0,34,15,84,36,136,140,88,58,29,7,581,0,0,0,3,3,0,0,0,0,7,0,4,0,11,0,0,0,0,0,17,0,0,9,14,20,4,17,6,4,69,0,0,0,4,3,5,17,26,8,72,0,4,4,3,3,3,0,0,0,21,3,0,3,34,16,9,9,4,3,80,0,0,0,3,0,0,3,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,5,6,23,21,10,3,9,0,78,3,0,3,16,5,14,17,31,8,94,3,0,0,13,5,3,3,0,0,32,0,0,0,3,5,0,0,0,0,6,0,0,0,3,3,3,0,0,0,9,0,0,0,16,10,10,0,0,0,38,0,0,0,0,0,0,0,0,3,9
208011173,0,3,12,36,22,16,3,0,4,99,0,0,0,3,3,4,5,0,0,13,0,0,0,0,3,0,4,4,0,15,9,60,34,124,129,69,78,40,30,583,0,0,0,7,0,3,0,0,0,9,0,0,6,13,4,3,4,0,0,29,0,3,11,17,16,8,9,9,7,78,0,0,0,3,3,15,13,14,4,49,0,0,4,5,0,3,3,0,0,11,0,0,0,11,10,6,0,0,5,33,0,3,0,0,3,0,3,0,0,15,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,7,6,3,37,0,0,0,3,0,9,14,14,16,64,0,3,0,11,3,3,3,4,0,22,0,0,0,4,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,11,0,0,5,11,3,7,4,0,0,29,0,0,0,0,3,3,5,0,0,7
208021174,8,39,147,318,140,66,26,11,3,775,0,0,0,0,6,3,3,8,0,20,0,0,0,0,4,4,7,4,3,26,6,21,19,78,82,47,40,28,33,355,0,0,0,0,3,0,0,0,0,7,0,3,6,14,8,0,4,0,3,42,0,5,4,16,13,3,7,16,10,68,0,0,0,8,12,19,69,51,13,164,3,10,7,13,11,7,9,4,0,62,3,18,23,152,30,20,14,14,4,281,0,0,0,14,7,0,0,0,0,31,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,12,8,3,3,5,3,39,0,3,0,8,12,13,29,28,16,107,3,17,9,35,7,3,3,0,0,84,0,8,20,43,13,4,0,0,0,93,0,0,0,4,3,3,0,0,0,20,0,4,7,28,22,15,8,6,0,88,0,0,0,0,0,3,7,0,0,9
208021176,4,4,438,437,61,41,14,9,0,1016,0,0,0,3,0,8,3,5,3,20,0,0,0,0,0,4,6,3,3,18,0,10,3,51,27,27,26,20,18,184,0,0,0,6,3,4,3,0,0,14,0,6,3,8,4,3,3,0,0,34,0,0,0,10,0,4,0,3,9,23,0,4,0,5,6,15,59,70,9,171,0,0,21,22,7,5,3,0,0,63,42,78,49,514,22,22,9,6,8,742,0,0,6,44,6,0,3,0,0,57,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,19,5,6,3,0,3,37,0,0,0,5,3,3,12,15,11,51,0,0,4,45,9,7,0,0,0,69,4,4,16,58,12,3,5,0,0,106,0,0,0,0,0,0,0,0,0,3,0,0,14,54,14,11,15,3,0,108,0,0,0,0,0,0,0,3,0,3
208021177,0,10,267,156,32,21,10,9,0,509,0,0,0,3,0,0,0,3,0,14,0,0,0,0,0,0,6,5,3,16,3,13,19,84,40,31,32,27,17,281,0,0,0,7,0,0,0,0,0,6,3,7,8,25,0,8,7,8,3,75,0,0,0,7,3,5,38,14,21,89,0,0,0,0,3,13,16,23,10,67,0,0,11,5,4,3,4,0,0,30,3,7,17,139,8,6,10,4,0,203,0,0,19,17,0,3,0,0,0,43,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,38,5,0,3,0,0,50,0,0,0,12,0,8,13,0,9,40,0,0,9,25,0,0,0,0,0,37,0,0,3,15,0,3,0,0,0,24,0,0,0,0,0,0,0,3,0,8,0,0,30,33,5,11,4,0,0,80,0,0,0,0,0,0,3,0,0,0
208021178,4,12,74,89,44,25,8,5,3,269,0,0,0,0,0,3,0,0,0,11,0,0,0,0,5,4,11,4,4,25,3,12,16,54,28,32,35,25,16,225,0,0,0,0,3,0,0,0,0,5,0,11,3,13,3,3,16,3,3,55,0,0,3,7,9,0,40,9,22,86,0,0,0,3,3,12,34,41,5,102,0,0,0,9,7,4,5,0,0,26,10,3,17,99,9,7,10,3,3,160,0,0,0,17,0,4,0,3,0,24,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,18,0,4,0,0,0,27,3,0,0,9,6,7,9,10,10,61,4,10,4,30,16,3,3,0,0,72,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,11,0,0,4,17,10,6,4,3,0,54,0,0,0,0,0,0,5,0,0,6
208021179,0,0,22,39,15,15,3,3,3,102,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,7,3,3,15,5,8,21,55,37,31,28,18,12,206,0,0,0,0,0,0,0,0,0,4,3,3,0,11,7,0,0,7,0,22,0,0,3,14,6,0,18,7,10,50,0,0,4,0,0,8,23,32,5,68,0,0,3,10,0,3,0,0,0,18,0,0,6,68,5,3,3,0,0,86,0,0,0,11,0,0,3,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,42,5,0,3,0,3,58,0,0,0,0,4,6,12,14,15,53,6,8,6,27,5,0,3,0,0,56,0,0,0,10,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,13,7,9,4,0,0,32,0,0,0,0,0,0,0,0,0,4
208021180,0,4,79,157,32,31,15,8,3,326,0,0,0,0,0,0,4,0,0,4,0,3,0,4,0,0,0,0,0,14,0,4,3,29,10,5,5,6,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,4,3,0,0,12,0,9,11,17,16,35,81,55,19,260,0,0,0,11,0,4,0,0,0,16,8,15,16,160,14,10,4,5,0,240,0,0,3,20,4,0,3,0,0,29,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,15,0,0,0,3,3,4,9,18,10,46,0,0,4,14,10,0,0,0,0,27,0,0,14,19,4,0,0,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,4,21,5,7,0,0,0,42,0,0,0,0,0,0,0,0,0,0
208021181,0,3,87,123,21,22,9,4,0,278,0,0,0,3,0,0,0,0,0,8,0,0,0,0,4,0,3,3,0,10,0,6,3,33,21,11,20,11,9,106,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,11,0,0,0,8,0,0,3,3,4,17,0,3,0,6,7,19,31,37,15,120,0,3,4,5,3,4,0,0,0,23,5,17,21,173,12,6,4,3,0,246,0,0,3,16,3,3,0,0,0,26,0,0,0,6,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,11,6,0,9,0,0,18,0,0,0,3,6,3,8,9,3,32,0,4,4,9,4,0,0,0,0,22,0,3,3,18,4,3,0,0,0,23,0,0,0,3,0,0,0,0,0,3,0,3,5,40,7,9,0,3,0,67,0,0,0,0,0,0,0,0,0,3
208021182,0,14,206,236,63,32,13,16,3,584,0,0,0,3,0,4,0,0,0,10,0,0,0,0,0,4,0,3,5,11,4,12,13,32,32,28,28,3,6,150,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,3,0,0,17,0,0,3,8,3,4,9,4,7,37,0,0,0,3,7,7,23,25,0,74,0,3,13,11,6,0,0,0,0,35,29,65,61,520,31,18,12,4,3,742,0,0,9,22,7,3,0,0,0,34,0,0,0,9,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,3,0,31,0,0,0,5,0,0,7,3,0,20,0,0,3,28,3,6,3,0,0,45,0,3,10,25,7,0,0,0,0,51,0,0,0,0,3,0,0,0,0,4,0,5,9,38,13,8,5,4,0,85,0,0,0,0,0,0,0,0,0,0
208021426,3,18,49,191,70,42,14,0,3,397,0,0,0,3,3,0,0,0,0,12,0,3,0,0,0,8,4,0,4,24,0,13,5,30,35,30,21,7,5,150,0,0,0,3,3,3,0,0,0,13,0,3,3,9,0,3,0,0,0,16,0,0,3,5,3,3,16,3,3,33,0,0,0,0,23,19,56,62,9,179,0,3,0,10,4,4,3,0,0,22,4,17,15,126,23,18,11,9,4,222,0,0,0,25,0,0,0,0,0,24,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,19,0,0,0,0,7,7,19,25,13,79,0,3,4,19,4,3,0,0,0,35,0,14,4,31,10,0,0,0,0,66,0,0,0,0,0,0,3,0,0,5,0,3,3,27,11,12,4,0,0,67,0,0,0,3,0,0,0,0,0,6
208021427,0,5,29,113,37,27,13,8,0,226,0,0,0,0,3,0,3,0,0,11,0,0,0,3,0,3,0,3,0,14,4,15,4,33,31,22,25,22,17,170,0,0,0,0,3,0,0,0,3,11,0,0,0,7,3,3,4,0,0,12,0,0,0,3,4,6,10,4,3,28,0,0,5,9,19,29,44,54,8,165,0,0,3,8,4,5,0,0,0,22,3,3,16,72,27,13,17,7,8,163,0,0,0,9,3,0,0,0,0,13,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,0,0,23,0,0,0,0,6,17,36,41,14,108,0,0,0,14,3,0,0,3,0,16,0,0,0,4,3,0,0,0,0,4,0,0,0,4,3,7,3,6,0,22,0,0,0,19,5,6,7,6,0,47,0,0,0,0,0,0,0,3,3,6
208031183,0,3,23,68,39,25,9,6,0,165,0,0,0,0,3,9,0,0,0,15,0,0,0,0,3,3,0,0,0,5,3,9,17,28,44,19,23,12,6,158,0,0,0,5,10,6,0,0,0,20,0,0,0,3,0,0,0,0,0,7,0,0,3,0,12,0,3,3,0,17,0,0,0,3,8,11,11,3,0,41,0,0,0,3,3,9,0,0,0,20,4,3,3,62,47,22,13,5,0,160,0,0,0,8,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,11,0,0,0,0,3,10,6,12,3,35,0,3,0,4,6,0,0,0,0,10,0,0,7,3,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,3,10,6,3,4,0,0,27,0,0,0,0,0,0,3,0,0,3
208031184,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031185,0,10,5,34,28,12,8,4,3,100,0,0,0,3,0,4,7,3,0,18,0,0,0,5,6,10,3,8,0,31,3,4,18,49,72,73,60,30,15,327,0,0,0,5,3,3,0,0,0,17,0,0,0,0,3,0,0,0,0,3,0,0,0,7,3,4,10,9,7,41,0,0,0,0,7,11,18,7,3,43,0,0,0,3,4,4,0,0,0,22,0,5,3,17,6,18,6,3,3,51,0,0,0,0,0,0,3,0,0,8,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,3,0,0,23,0,0,0,0,3,9,7,9,3,33,0,0,0,5,6,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,6,0,0,0,16,0,0,0,0,0,3,0,4,0,18
208031186,0,6,10,38,14,5,3,0,0,78,0,0,0,0,0,3,10,3,0,15,0,0,0,0,3,3,3,3,0,13,3,14,11,76,61,58,82,58,43,401,0,0,0,5,3,0,0,0,0,12,0,0,3,8,0,0,0,0,0,10,0,0,0,11,4,4,9,5,4,48,0,0,0,3,4,4,7,15,0,38,0,3,0,7,0,6,0,0,0,10,0,0,8,50,8,7,12,3,3,94,0,0,4,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,11,3,0,8,4,0,37,0,0,0,8,3,3,11,6,4,39,0,0,0,6,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,4,0,5,3,3,4,0,0,21,0,0,0,0,0,3,4,3,0,16
208031187,0,0,3,17,3,3,5,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,6,19,18,33,27,13,3,135,0,0,0,9,3,6,0,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,7,7,0,13,0,0,0,0,0,0,3,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,17,14,18,3,9,0,67,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,9,0,0,0,0,0,4,6,3,0,21,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3
208031188,3,21,47,197,53,59,20,11,0,409,0,0,0,3,5,3,18,10,0,40,0,0,0,0,0,9,8,12,3,31,0,13,29,93,84,51,56,41,33,399,0,0,0,8,7,5,3,0,0,20,0,0,0,5,4,0,0,3,0,21,0,0,0,8,13,7,10,9,5,56,0,8,9,7,24,45,94,74,16,268,0,0,3,13,3,8,3,0,0,26,6,7,11,141,32,25,13,10,3,251,0,0,6,20,0,4,3,0,3,36,0,0,0,14,0,0,0,0,3,21,0,0,0,3,0,0,0,0,0,3,0,0,0,19,3,0,6,10,0,36,0,0,3,6,6,14,45,40,15,133,0,4,5,24,8,3,3,0,0,49,0,0,0,19,3,0,0,0,0,26,0,0,0,3,7,3,0,3,0,12,0,0,8,35,7,9,7,0,0,67,0,0,0,0,3,0,5,3,3,15
