SA2_MAINCODE_2016,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
206051129,31,72,8,3,6,7,0,7,0,137,55,121,21,5,8,7,0,0,0,214,90,167,146,15,18,17,16,19,6,507,84,68,136,7,14,8,3,14,0,332,8,11,16,0,5,7,0,7,0,57,20,144,6,21,3,5,0,7,0,206,13,94,3,19,9,6,4,0,0,144,302,337,20,39,75,87,11,12,25,909,76,197,11,46,29,20,0,4,13,403,35,186,30,26,15,21,5,10,0,332,18,3,61,8,8,6,3,4,3,125,0,0,0,0,0,0,0,0,0,0,12,30,3,13,3,4,0,5,3,76,5,10,12,0,7,0,0,0,9,49,754,1441,473,208,208,196,51,92,67,3497,30,72,9,14,14,7,0,0,0,148,11,31,0,0,5,0,0,4,3,61,14,37,8,6,8,0,0,4,0,73,13,57,10,3,9,3,0,0,0,91,8,14,3,9,6,3,0,3,0,43
206051130,29,59,3,8,8,5,0,0,0,110,73,110,20,3,5,4,3,3,3,219,157,214,129,10,30,26,23,27,0,620,85,67,112,7,18,6,6,22,0,326,8,12,16,0,5,4,0,3,5,55,30,140,4,22,3,4,0,0,0,206,25,58,3,9,3,3,0,3,3,108,431,360,18,32,91,100,14,19,13,1083,87,198,4,39,28,14,11,9,13,407,25,92,20,13,3,12,4,4,3,170,28,0,36,8,9,5,0,5,0,90,0,0,0,0,0,0,0,0,0,3,18,15,3,3,4,0,3,0,0,58,11,15,10,3,0,3,3,3,12,59,1013,1345,383,145,206,189,68,103,52,3514,27,78,7,7,4,6,0,0,3,135,29,33,3,3,14,3,0,3,0,88,21,29,10,4,9,7,0,0,0,78,12,49,15,6,5,6,0,0,0,95,3,10,3,0,0,3,0,3,0,24
206051131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051132,18,50,8,4,0,0,0,0,3,85,47,126,10,6,8,3,5,3,4,218,86,147,63,9,16,9,10,13,4,363,34,65,62,3,14,3,0,18,3,199,8,11,8,0,4,0,0,3,4,32,12,107,4,12,4,0,0,4,0,149,10,43,0,8,5,0,0,0,0,59,232,292,10,28,97,51,11,15,10,752,66,183,4,32,40,17,4,0,3,345,20,110,24,7,5,12,0,6,0,181,17,3,33,5,3,4,0,3,0,72,0,0,0,0,0,0,0,0,0,0,14,5,3,8,12,0,3,0,3,49,3,9,8,0,0,0,0,0,9,26,568,1142,232,120,215,110,33,65,40,2522,24,47,3,6,10,4,0,0,0,106,20,28,5,3,11,0,0,3,0,73,17,43,4,4,3,0,0,6,0,78,14,40,9,3,11,4,0,0,0,75,4,3,0,3,0,0,0,0,0,10
206051133,46,121,27,12,7,7,0,6,7,237,72,274,43,14,33,26,5,12,11,473,130,317,239,26,38,24,40,58,4,884,77,117,226,12,25,6,6,39,3,520,13,21,25,5,7,5,0,3,3,87,38,224,15,41,9,11,3,11,8,361,25,125,10,14,17,5,3,9,3,211,410,495,57,101,194,124,20,35,22,1452,124,354,25,113,82,45,9,18,10,785,62,303,55,52,26,53,12,23,3,589,56,18,170,38,10,23,3,16,4,334,0,0,0,0,0,3,0,0,0,9,22,27,6,4,9,5,0,0,12,93,20,22,15,10,4,15,3,6,17,118,1094,2420,920,442,463,363,112,238,104,6153,33,119,11,11,31,12,0,3,0,217,24,62,10,5,12,3,0,4,0,115,29,70,20,5,18,8,0,3,0,150,18,100,17,7,14,16,4,4,0,170,8,11,4,0,8,3,0,3,0,41
206051134,18,74,7,5,14,10,4,4,3,143,58,183,36,3,10,15,7,10,7,323,75,149,143,21,20,18,19,32,4,485,38,61,146,3,14,8,8,18,3,293,9,6,16,3,3,0,0,13,0,56,16,144,6,26,14,6,3,6,7,215,28,111,0,6,6,4,0,0,0,160,247,315,49,45,120,100,21,30,17,936,72,252,17,68,40,18,8,19,9,486,49,237,34,31,22,29,12,12,9,428,29,5,88,13,13,9,5,4,0,171,0,0,0,0,0,0,0,0,0,0,10,16,6,7,6,0,0,0,3,64,7,11,17,6,7,10,0,4,13,67,648,1566,571,235,278,223,84,156,67,3837,17,81,12,12,21,9,0,6,0,156,9,27,4,4,14,10,0,3,3,73,15,30,8,7,14,10,0,5,3,94,6,50,11,4,7,8,0,3,0,84,11,10,5,3,3,3,0,0,0,35
206061135,23,32,6,6,0,4,0,0,0,72,20,81,13,3,12,5,0,4,0,138,59,75,51,6,12,13,8,18,0,240,25,35,26,4,9,4,3,0,0,106,3,8,8,3,0,0,3,0,0,27,8,141,5,7,0,0,0,0,3,168,3,32,0,0,3,5,0,0,0,42,226,220,18,16,61,83,3,15,13,655,52,158,5,14,20,15,4,5,7,276,12,54,9,5,6,14,0,5,3,105,15,3,17,0,4,3,0,6,0,48,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,17,5,5,3,3,0,4,0,0,3,29,455,844,162,68,132,154,20,52,38,1929,11,30,4,10,11,3,0,0,0,74,10,11,3,0,3,7,0,0,0,36,6,12,6,3,11,6,0,4,0,44,8,27,0,0,7,4,0,0,0,48,0,3,0,0,0,0,0,0,0,10
206061136,28,111,14,16,17,7,0,0,0,192,51,180,17,9,20,10,6,13,4,308,99,236,134,26,28,29,12,33,3,601,68,113,140,15,16,15,7,12,5,392,6,5,18,0,0,8,0,3,0,50,24,234,12,32,11,6,0,3,0,319,15,80,0,11,3,4,0,4,3,129,430,536,47,72,133,143,17,22,12,1413,97,294,13,64,52,48,3,12,7,586,51,244,28,42,30,53,7,10,7,479,41,14,113,25,7,20,7,10,0,227,0,0,0,0,0,3,0,0,0,7,18,26,6,6,6,7,0,5,0,74,11,18,5,3,6,4,0,6,14,76,954,2084,545,312,339,351,55,133,70,4857,27,83,11,4,22,12,0,3,0,167,13,26,4,5,7,0,0,0,0,63,13,41,5,4,11,0,0,9,3,85,19,96,11,5,11,14,0,0,3,165,0,5,5,0,7,0,0,0,0,26
206061137,47,133,15,11,12,10,0,4,0,232,70,268,28,3,11,14,3,10,10,419,130,274,110,18,40,13,10,25,6,630,65,119,94,4,19,11,4,14,3,335,14,6,8,4,4,4,0,4,0,42,22,263,11,28,7,9,0,3,3,345,22,73,0,7,3,3,0,0,0,109,427,671,36,67,175,179,14,26,19,1603,109,342,13,60,54,32,8,15,11,643,44,204,16,29,28,32,13,13,3,381,31,8,91,27,7,8,0,3,0,179,0,0,0,3,0,0,0,0,0,8,10,39,3,3,5,6,0,3,0,77,16,14,8,3,4,5,3,9,9,75,1001,2425,433,270,356,337,50,130,70,5073,40,102,12,7,28,13,0,3,3,205,16,62,0,0,10,5,0,3,3,105,20,62,8,9,18,4,0,5,0,135,14,88,12,4,10,11,0,0,0,140,13,14,0,0,3,0,0,0,0,34
206061138,29,44,3,4,6,5,0,4,0,96,31,66,4,3,5,5,0,3,3,125,91,93,45,3,17,19,3,12,5,290,49,62,42,3,8,7,3,9,0,194,9,4,5,0,0,3,0,0,0,24,25,295,3,12,5,5,0,0,3,353,12,34,0,3,3,3,0,0,0,49,289,322,10,10,71,97,3,9,29,839,103,250,8,24,30,11,0,3,11,443,22,71,23,4,12,13,0,3,0,147,17,4,30,12,0,4,0,3,0,72,3,0,0,0,0,0,0,0,0,4,16,14,5,8,5,3,0,0,3,53,9,7,4,0,8,8,0,0,6,34,700,1259,174,83,175,180,13,58,72,2718,21,30,3,0,11,7,0,0,0,80,11,18,5,0,3,0,0,0,0,43,8,17,0,0,5,4,0,0,0,37,8,40,9,3,5,0,0,0,0,64,3,4,0,0,3,3,0,0,0,12
206071139,16,51,5,5,6,5,0,3,3,96,34,93,13,3,5,8,0,0,8,159,49,108,39,12,19,8,9,13,0,251,29,59,61,0,8,9,0,8,3,172,5,10,5,4,3,0,0,3,0,34,9,134,4,12,0,0,0,0,0,162,7,74,0,4,0,0,0,0,3,91,148,190,9,18,64,45,7,13,7,509,53,141,8,33,10,9,7,7,9,268,23,132,32,12,13,15,8,8,0,244,3,0,50,18,7,3,3,5,0,81,0,0,0,0,0,0,0,0,0,3,7,11,0,0,3,3,0,4,0,29,6,8,6,4,3,0,0,0,3,37,381,1007,230,133,148,109,34,60,34,2136,11,41,12,9,12,3,0,0,0,85,9,25,3,3,8,0,0,0,3,48,11,29,3,8,4,4,0,0,0,58,8,56,3,8,4,0,0,0,0,81,3,3,0,0,0,0,0,0,0,14
206071140,13,72,0,10,8,3,3,0,0,104,23,50,9,4,5,0,3,0,0,89,45,89,22,4,7,8,3,12,0,203,17,79,32,8,4,5,6,4,3,162,8,7,5,0,4,0,0,0,0,25,4,133,3,3,7,3,0,0,0,152,9,62,6,3,3,0,0,3,0,82,105,163,9,9,40,28,3,10,9,372,43,218,9,32,44,10,3,5,5,369,27,122,18,26,13,9,9,9,3,232,4,0,28,8,3,3,0,3,0,52,0,0,0,0,0,0,0,0,0,0,13,19,9,3,8,0,0,0,3,63,3,7,3,0,0,0,0,0,9,19,311,1021,150,114,152,85,31,52,25,1933,9,50,9,10,15,3,0,4,3,109,5,3,0,0,8,0,0,0,0,25,12,14,5,0,0,0,0,0,0,29,3,68,3,6,8,3,0,0,0,93,0,7,4,3,3,0,0,3,0,23
206071141,8,42,7,3,9,9,0,4,0,85,27,74,8,7,3,4,0,0,4,126,35,103,48,9,7,6,8,12,3,226,18,54,43,0,8,3,0,8,3,137,0,10,4,4,0,0,0,5,0,30,6,102,0,21,0,5,0,0,0,138,5,38,3,3,0,0,0,0,0,59,130,157,12,21,61,33,3,8,12,436,46,138,6,37,30,12,0,5,0,279,34,144,26,13,12,18,0,14,3,256,13,3,38,11,3,3,0,3,0,73,0,0,0,0,0,0,0,0,0,0,10,19,0,0,5,3,0,0,0,33,4,3,8,3,0,6,3,4,11,40,349,888,206,129,147,94,19,58,37,1922,18,42,6,6,4,4,0,0,0,77,3,16,0,0,0,0,0,5,0,24,4,20,3,0,3,3,0,3,3,44,10,62,3,0,0,0,0,0,0,83,3,13,0,0,0,3,0,0,0,18
206071142,14,55,3,8,5,4,3,4,0,103,24,78,4,6,3,0,0,3,0,119,37,117,39,13,12,11,4,7,4,250,33,81,39,4,5,8,4,5,0,179,7,8,7,5,0,4,0,0,0,27,13,138,3,21,3,0,0,0,0,179,6,46,4,3,10,3,0,3,4,72,113,141,15,14,37,28,10,9,4,375,67,235,7,27,26,15,3,7,4,386,48,185,21,27,8,13,3,6,4,320,8,3,32,11,5,3,3,6,0,74,0,0,0,0,0,0,0,0,0,3,16,19,3,8,3,3,0,0,3,44,6,10,3,5,3,3,5,4,3,47,383,1118,181,136,123,94,43,56,34,2174,18,52,5,6,15,3,0,0,0,95,3,13,0,0,3,0,0,0,0,18,11,20,3,5,3,3,0,0,0,41,10,69,10,4,10,4,0,0,0,101,3,10,0,3,0,0,0,0,0,22
206071143,29,80,10,7,5,3,0,3,0,134,20,80,12,0,3,0,0,3,3,121,70,144,63,5,18,6,12,9,3,330,32,94,62,3,7,0,4,3,3,209,9,18,14,4,3,0,0,3,0,40,12,171,6,22,0,3,0,3,0,215,15,66,0,3,6,0,0,3,0,95,160,188,8,16,50,45,4,3,8,485,83,280,13,43,43,16,11,14,9,505,42,208,40,30,24,18,9,10,3,387,11,4,40,9,6,6,0,0,0,86,0,0,0,0,0,0,0,0,0,0,10,22,0,6,4,5,0,0,5,59,0,14,4,4,0,3,0,0,8,31,503,1361,275,152,178,111,35,51,43,2702,21,65,7,12,9,4,0,3,0,120,12,11,0,0,4,0,0,0,0,27,14,29,5,3,5,3,3,0,0,63,8,92,7,3,3,3,0,0,3,120,3,19,0,0,5,0,0,0,0,33
206071144,63,163,10,14,11,6,3,3,0,283,115,277,30,9,18,21,4,11,3,480,172,350,235,35,36,37,40,59,10,968,109,174,259,13,34,11,4,26,4,636,28,28,30,7,13,9,6,8,0,131,42,383,6,63,21,15,4,6,3,544,35,151,3,17,8,3,0,5,0,223,638,844,56,93,225,204,30,39,30,2158,142,484,24,94,109,23,14,21,16,926,80,302,55,37,40,46,16,18,4,598,48,15,122,37,10,17,4,10,0,264,0,0,0,0,0,0,0,0,0,3,31,46,11,6,11,8,3,4,7,122,13,23,13,12,10,12,5,13,23,117,1527,3229,852,426,548,408,137,232,99,7457,43,145,8,21,31,18,0,0,3,271,13,67,5,0,8,5,0,7,0,114,19,64,11,4,4,11,0,9,0,125,23,147,16,5,7,13,0,3,0,220,15,24,9,3,9,4,0,0,0,75
206071145,22,59,7,0,3,3,0,0,0,103,35,77,10,3,3,0,0,0,0,131,57,121,57,3,15,7,9,12,7,283,21,54,49,4,3,0,0,0,0,135,11,11,8,0,4,5,0,3,0,41,15,135,0,14,0,5,3,0,3,170,16,74,4,0,0,3,0,0,0,102,135,155,7,12,34,20,3,0,10,388,53,195,3,24,21,19,4,4,3,333,20,130,23,6,9,17,5,6,3,233,5,0,24,5,0,3,0,0,0,47,0,0,0,0,0,0,0,0,0,3,12,10,0,9,0,0,0,4,0,41,3,8,4,0,0,3,0,3,7,28,402,1036,199,86,101,91,28,49,41,2035,14,51,7,6,12,0,0,0,0,89,6,8,0,0,4,0,0,0,0,24,4,18,5,3,9,0,0,0,0,35,4,39,3,0,4,0,0,5,3,53,3,17,0,3,11,0,0,0,3,36
207011146,23,46,5,5,0,0,0,5,0,85,42,74,12,0,9,8,3,7,0,153,73,93,59,0,11,11,7,9,10,274,23,21,31,0,0,0,0,5,0,93,0,6,9,0,0,3,0,3,0,21,7,67,8,16,0,0,0,0,0,92,11,36,0,7,0,0,0,0,0,52,154,179,10,6,52,33,3,5,5,454,43,78,9,8,12,4,0,3,0,149,5,21,5,4,9,3,0,3,0,54,16,0,10,3,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,3,3,9,5,4,0,0,0,3,0,35,6,3,0,0,0,0,0,0,3,12,416,634,157,51,99,65,24,43,24,1513,13,36,3,4,12,3,0,3,3,72,3,26,0,0,9,3,0,0,0,48,4,14,0,0,3,3,0,0,0,24,4,9,3,3,0,0,0,0,0,21,3,3,0,0,3,0,0,0,0,11
207011147,32,73,10,8,11,8,0,10,3,150,48,115,12,0,15,13,3,0,7,210,123,158,80,13,28,19,19,16,14,458,37,41,60,3,9,8,0,7,0,171,9,11,5,0,4,0,3,0,0,29,17,246,7,13,3,3,0,3,3,294,8,45,4,5,3,3,0,0,0,69,299,314,17,17,88,94,8,19,13,869,59,163,4,24,26,3,0,3,3,297,19,46,14,3,9,10,0,3,3,103,16,4,34,12,4,4,0,7,0,84,0,0,0,0,0,0,0,0,0,7,7,13,3,0,6,0,0,3,0,36,4,10,4,3,0,0,0,3,13,42,672,1235,259,104,199,172,44,74,57,2810,20,47,17,11,31,14,0,3,5,146,16,39,3,0,16,3,0,0,3,76,13,24,7,4,8,6,3,0,0,72,0,24,3,0,8,7,0,0,0,53,0,8,3,0,3,0,0,0,0,16
207011148,54,98,12,9,14,7,0,6,3,204,74,162,23,11,11,14,0,9,4,311,186,218,130,12,30,26,22,25,11,661,68,50,80,0,7,8,6,7,4,230,6,6,12,4,0,0,0,5,0,35,10,301,5,24,10,9,7,6,4,374,20,57,3,10,3,7,0,7,0,110,327,400,36,28,115,90,17,20,20,1050,70,136,7,30,39,20,5,12,3,320,20,56,14,6,3,14,5,10,0,132,19,0,37,6,0,7,0,9,0,77,0,0,0,0,0,0,0,0,0,5,20,12,4,3,0,3,0,0,3,51,5,12,8,4,0,8,0,5,8,54,876,1505,373,156,242,211,67,114,70,3617,24,93,10,7,30,25,0,4,5,192,19,53,5,7,14,6,0,0,0,104,18,36,8,3,10,6,0,3,3,85,10,18,4,3,11,3,0,0,0,60,4,8,5,3,0,0,0,0,0,15
207011149,60,127,13,6,15,9,0,6,3,240,83,148,15,0,18,13,6,3,9,293,177,280,100,12,34,32,10,21,14,680,63,59,90,10,12,10,3,13,3,247,9,9,17,0,0,3,0,4,0,45,23,291,6,13,6,3,0,0,0,350,26,80,0,9,3,3,0,0,0,128,468,500,21,29,118,110,11,24,16,1302,99,266,7,38,37,19,4,10,5,490,21,89,6,12,16,16,4,10,0,176,19,4,27,17,0,9,3,9,3,87,0,0,0,0,0,0,0,0,0,0,14,18,3,3,3,6,3,3,0,61,14,3,7,0,3,0,0,4,11,48,1082,1875,316,158,269,228,40,103,62,4146,29,103,11,11,34,14,0,5,0,199,20,40,4,4,25,4,0,3,3,108,16,45,11,0,8,10,0,0,0,96,11,26,3,0,5,3,0,0,0,49,8,9,0,0,11,0,0,3,0,32
207011150,53,86,11,8,8,3,0,3,3,182,65,144,17,8,8,0,0,0,8,258,165,218,106,9,35,20,10,11,11,582,65,38,63,4,5,3,0,14,0,191,9,11,12,0,3,5,0,0,0,41,10,245,5,16,4,5,0,0,0,289,19,58,3,3,5,4,0,0,0,97,411,429,14,28,107,94,3,13,11,1111,78,203,10,35,31,16,0,7,3,379,22,61,11,10,4,8,3,3,0,125,14,3,21,0,3,10,0,0,0,55,0,0,0,0,0,0,0,0,0,3,16,17,10,3,3,4,0,0,0,51,6,13,5,0,4,3,0,0,7,42,944,1522,294,117,220,164,33,62,45,3406,35,62,10,9,20,10,0,4,0,141,18,56,0,0,16,5,0,0,0,101,17,34,3,3,11,3,0,3,0,74,8,19,7,0,3,4,0,0,0,41,13,12,6,3,4,5,0,0,0,40
207011151,43,139,13,4,10,12,4,12,9,238,61,293,38,10,28,27,9,20,7,506,128,298,117,26,35,39,14,51,9,715,75,83,96,3,16,10,3,19,4,305,12,15,18,0,3,4,3,10,0,70,15,330,8,27,10,10,0,5,0,415,14,132,0,17,5,3,0,4,3,176,437,589,37,62,138,132,25,41,22,1476,113,357,23,60,50,20,4,10,15,649,28,129,31,25,21,32,3,8,0,279,30,7,63,9,3,11,3,4,0,124,0,0,0,0,0,0,0,0,0,3,11,23,0,6,3,3,0,0,3,57,10,21,0,4,8,10,0,3,14,61,976,2403,442,249,332,321,75,188,82,5064,41,108,19,16,34,12,0,8,0,239,21,65,13,14,15,8,0,3,3,137,19,62,8,14,17,8,0,8,4,140,11,82,6,4,14,9,0,3,0,126,15,11,3,0,12,3,0,0,0,48
207011152,25,81,14,3,10,6,3,10,0,150,51,162,16,3,9,9,0,11,4,265,98,199,83,14,30,27,19,22,8,501,41,36,66,4,19,9,0,4,0,188,7,14,17,0,0,0,3,4,0,51,17,206,8,14,3,3,0,4,3,254,11,64,0,3,7,5,0,0,0,92,304,410,30,28,107,88,23,32,11,1038,72,220,13,31,30,18,0,4,7,394,22,76,22,8,21,13,0,8,3,179,16,0,33,9,3,5,0,3,0,81,0,0,0,0,0,0,0,0,0,0,12,12,3,3,3,5,0,4,0,53,6,5,3,3,0,3,3,3,8,32,704,1488,309,133,234,206,54,104,60,3293,21,68,3,12,22,9,0,0,4,147,11,56,0,0,14,0,0,3,3,84,20,52,11,5,8,7,0,3,0,105,8,42,5,4,10,3,0,0,0,71,6,4,5,0,3,0,0,0,0,16
207011153,74,137,12,9,12,6,3,11,3,264,60,152,21,3,17,14,3,3,8,292,165,247,120,17,27,29,17,34,9,669,96,90,104,3,15,0,3,9,4,330,12,18,15,3,0,4,0,3,0,60,34,531,5,25,8,7,5,4,5,634,30,116,3,9,7,0,0,7,0,166,497,534,24,40,134,106,12,17,24,1387,120,380,16,45,51,13,7,10,6,653,33,130,18,11,7,24,3,4,3,236,25,4,41,20,3,12,3,3,0,113,3,0,6,0,0,0,0,0,0,6,14,21,8,6,12,3,0,3,4,73,10,19,11,4,3,9,4,6,17,82,1176,2377,402,201,301,240,62,110,93,4960,44,88,7,13,36,17,0,7,7,226,20,44,0,3,24,5,0,0,0,103,15,35,9,3,11,9,4,3,0,93,22,61,8,0,13,10,0,0,0,114,4,13,5,3,4,3,0,0,0,33
207011154,19,34,3,3,0,6,0,0,0,65,21,42,8,3,10,3,0,3,0,89,65,66,45,0,16,9,5,5,0,211,28,19,27,0,4,0,0,4,0,87,4,3,9,0,0,0,0,0,0,14,9,104,0,8,0,4,0,0,0,120,7,29,3,3,0,0,0,0,0,46,133,120,9,11,31,26,4,3,3,343,22,73,4,21,6,3,0,0,0,135,9,31,6,4,7,9,0,7,0,62,9,0,10,3,3,3,0,3,0,32,0,0,0,0,0,0,3,0,0,3,6,9,3,4,0,0,0,0,0,23,0,5,0,0,0,0,0,3,0,14,332,527,117,54,72,73,13,32,7,1232,9,33,0,5,9,8,0,3,0,71,8,14,0,0,5,0,0,0,0,25,3,5,0,0,3,0,0,0,0,15,3,12,4,0,4,3,0,0,0,29,0,0,0,0,0,0,0,0,0,4
