SA2_MAINCODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
211051280,576,900,204,16,1697,317,29,2042,25,8,8,0,41,88,0,126,0,4,0,0,5,6,0,12,26,11,9,0,43,89,0,135,10,5,5,0,20,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,9,0,21,8,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,613,910,218,16,1766,421,29,2218
211051281,1804,2910,913,75,5701,1232,165,7098,38,29,31,3,94,102,7,199,29,26,24,0,75,37,9,119,63,52,52,3,169,135,18,325,0,0,3,0,4,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,18,6,0,25,1870,2976,973,77,5896,1380,180,7463
211051282,1091,1243,302,14,2649,663,69,3378,4,0,3,0,7,16,0,28,0,0,3,0,0,3,0,5,9,0,3,0,10,24,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,6,0,0,4,0,7,0,0,6,8,12,4,0,23,11,0,35,1108,1256,314,18,2688,695,77,3460
211051283,800,1352,342,28,2525,502,45,3066,28,0,4,0,28,53,3,83,6,3,4,0,10,4,3,18,34,0,10,0,42,60,3,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,3,0,0,5,0,0,8,836,1359,354,32,2575,557,51,3186
211051284,858,1334,376,30,2597,627,86,3314,6,3,6,0,18,22,0,38,0,0,4,0,3,27,0,34,7,3,12,0,20,49,0,69,0,4,3,0,8,11,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,11,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,866,1341,388,38,2627,688,86,3408
211051285,699,1079,228,16,2025,378,38,2436,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,8,0,3,0,0,12,3,0,14,705,1090,230,17,2038,389,38,2472
211051286,1534,1782,758,38,4116,1383,158,5649,3,8,6,0,15,28,0,43,0,0,0,0,0,7,0,7,3,4,6,0,15,33,0,53,8,6,0,0,14,30,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,4,6,3,0,16,30,0,46,10,0,5,0,11,49,0,63,0,0,0,0,3,25,0,30,3,0,0,0,5,0,0,4,5,4,0,0,9,4,0,10,13,5,12,0,27,79,7,107,4,8,3,0,12,8,0,26,1564,1811,783,42,4192,1524,160,5876
212011287,882,1855,357,34,3136,481,77,3694,86,70,46,0,198,84,13,297,41,34,50,5,128,44,7,180,126,108,94,5,330,127,15,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,35,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9,41,0,47,3,0,0,0,6,3,0,9,1022,1968,455,43,3483,650,95,4231
212011288,814,1111,221,23,2172,441,49,2666,20,7,11,0,40,46,4,86,0,0,0,0,0,0,0,0,23,7,11,0,42,46,4,89,9,0,5,0,16,31,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,0,14,31,0,50,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,4,0,0,3,0,0,7,0,5,0,0,8,3,0,13,842,1130,240,23,2241,527,58,2822
212011289,1594,2521,591,23,4726,887,105,5723,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,3,0,0,0,4,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,10,0,12,3,0,0,0,3,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,6,3,3,6,0,11,0,0,10,6,7,8,0,17,10,3,30,1607,2534,598,23,4757,907,105,5774
212011290,695,931,251,26,1901,484,37,2422,3,0,5,0,11,31,0,41,0,0,0,0,0,0,0,0,3,5,5,0,12,31,0,43,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,0,0,7,0,0,9,0,8,0,0,7,3,0,8,704,943,254,26,1925,524,41,2487
212011291,1349,2145,838,55,4387,953,169,5511,146,89,111,4,353,259,14,627,20,19,35,0,73,23,6,107,162,114,142,9,425,281,22,729,9,0,3,0,14,40,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,14,40,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,6,4,0,0,0,4,0,0,7,0,7,3,0,13,3,0,14,1531,2266,983,58,4844,1280,193,6318
212011292,1896,3603,1171,89,6759,1410,186,8358,162,99,78,9,346,349,22,720,68,50,67,0,184,77,9,274,224,146,142,11,531,426,31,992,3,0,4,0,9,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,9,10,0,17,3,0,0,0,3,13,0,20,3,0,0,0,6,22,0,23,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,5,0,0,0,9,43,0,50,3,0,0,0,4,3,0,7,2141,3754,1322,103,7313,1895,218,9428
212021293,1660,2862,696,63,5283,1076,108,6463,324,102,73,14,514,597,9,1125,110,96,68,7,281,88,12,382,434,200,144,17,792,686,21,1507,33,5,3,0,39,102,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,3,0,44,102,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,3,0,0,0,4,0,0,4,3,4,0,0,7,3,0,12,2130,3083,844,76,6135,1865,133,8134
212021294,1337,4276,850,57,6519,726,150,7390,9,12,7,0,25,19,0,47,41,45,34,0,117,39,4,157,42,56,41,3,146,56,4,206,13,5,5,3,29,9,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,9,3,31,9,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,1399,4339,894,58,6695,793,154,7643
212021295,593,951,542,81,2169,624,200,2991,119,131,65,3,324,195,29,544,9,16,10,0,36,10,4,44,132,146,70,4,358,204,28,591,11,0,0,0,13,74,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,13,75,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,14,6,44,34,3,80,8,21,14,6,44,30,3,82,3,3,6,0,11,5,0,18,746,1118,638,92,2588,944,236,3771
212021297,634,1200,364,30,2232,438,60,2735,92,146,54,4,301,127,10,434,26,64,30,0,118,34,5,160,112,209,89,4,420,157,22,593,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,754,1414,446,36,2653,602,82,3340
212021299,562,1188,138,14,1908,175,19,2099,3,3,0,0,10,4,0,19,0,6,0,0,7,0,0,5,3,10,0,0,17,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,8,566,1200,146,18,1933,182,19,2126
212021453,781,1564,429,43,2809,488,67,3365,46,126,17,3,192,36,8,229,23,58,14,0,97,8,3,106,73,179,34,8,290,38,11,336,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,5,849,1747,467,47,3108,531,69,3713
212021454,996,1700,463,40,3201,492,79,3772,66,108,38,3,214,53,8,274,35,141,29,0,205,21,4,228,97,246,66,6,416,71,13,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,3,0,0,4,3,0,0,0,3,0,0,3,1097,1950,528,41,3624,566,91,4276
212021455,895,2008,513,53,3474,531,79,4085,15,26,8,0,53,41,0,94,0,0,0,0,3,0,0,6,16,24,11,0,53,47,3,100,4,5,4,0,13,8,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,13,8,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917,2039,533,53,3536,587,84,4208
212021456,983,1704,547,57,3289,723,130,4141,41,41,14,3,95,41,3,139,14,17,3,0,38,3,5,46,53,60,22,0,131,46,10,189,34,28,22,3,86,92,7,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,22,3,81,92,7,180,3,0,3,0,7,22,0,30,9,5,6,0,20,58,0,80,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,10,10,11,0,32,74,3,108,3,4,0,3,10,4,0,11,1081,1804,599,67,3544,942,142,4631
212031300,1166,2086,846,83,4177,961,153,5296,178,220,163,9,567,396,28,992,29,31,18,3,72,42,6,124,202,244,176,14,638,435,35,1113,48,51,50,9,158,138,8,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,49,50,9,160,138,8,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,5,0,13,1424,2381,1074,104,4987,1548,201,6735
212031301,1631,3740,752,72,6201,677,140,7012,257,130,39,3,428,277,10,720,17,33,11,3,60,9,3,76,271,163,50,10,494,286,13,797,5,0,0,0,5,28,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,28,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,3,0,9,1917,3903,803,85,6702,993,153,7854
212031302,1068,2872,792,66,4795,710,100,5606,53,130,42,6,229,61,5,294,9,24,3,0,29,8,0,39,59,146,46,6,261,72,8,332,3,4,0,0,6,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,12,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,1128,3027,841,69,5066,783,108,5956
212031303,721,1234,224,21,2205,314,54,2574,60,10,7,0,83,96,0,175,0,4,0,0,7,0,0,7,57,14,7,0,85,98,0,184,3,0,0,0,5,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,4,0,0,3,788,1255,236,27,2301,418,57,2773
212031304,884,1933,548,55,3422,518,92,4037,100,233,84,3,422,95,12,529,17,20,6,0,35,9,3,53,110,249,90,3,461,108,20,578,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,5,0,0,8,0,0,8,999,2188,640,62,3893,626,117,4635
212031305,1226,3404,1054,97,5776,1000,191,6963,55,74,62,3,197,118,15,330,21,50,17,0,85,24,5,110,77,125,76,3,281,145,15,442,4,4,0,0,5,7,0,15,0,0,0,0,3,13,0,20,0,0,0,0,3,3,0,9,0,0,3,0,3,3,0,4,3,7,3,3,16,28,0,44,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,10,5,0,21,0,6,3,0,9,7,0,20,0,3,0,0,9,5,0,15,1309,3545,1135,105,6087,1180,205,7481
212031306,664,2503,298,36,3493,252,63,3803,16,39,7,0,62,20,0,83,29,51,19,3,108,20,3,141,49,87,25,4,173,44,8,222,3,6,0,0,8,0,0,5,0,3,3,0,7,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,13,9,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,9,714,2601,332,43,3684,308,69,4059
212031308,687,1029,267,24,1998,434,53,2486,4,3,0,0,9,5,0,8,0,0,0,0,0,0,0,0,3,4,3,0,11,5,0,12,3,10,3,0,15,9,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,15,9,0,23,0,0,0,0,0,4,0,4,0,0,0,0,3,14,0,13,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,26,3,0,0,0,3,0,0,7,699,1037,270,24,2030,466,51,2554
212031457,685,2145,346,34,3209,239,37,3483,13,44,13,0,65,11,0,82,10,27,17,0,51,7,0,61,20,68,30,0,121,24,0,145,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,2216,377,33,3329,261,36,3630
212031458,753,2351,541,35,3682,401,72,4156,70,179,51,3,309,43,3,354,20,47,17,0,88,5,0,90,92,230,66,3,391,49,3,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,5,846,2587,609,41,4076,457,81,4611
212041309,866,1532,450,60,2901,527,95,3519,49,38,21,4,109,143,3,261,28,27,20,0,72,14,7,95,75,63,43,3,184,157,9,358,4,3,0,0,11,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,13,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,948,1598,488,62,3099,699,99,3900
212041310,615,925,312,53,1906,440,118,2456,237,323,101,26,678,230,63,971,100,185,25,18,325,51,69,438,333,506,128,38,1004,276,129,1407,63,73,21,3,159,39,20,220,58,28,4,7,101,35,9,149,14,5,0,0,15,7,3,27,0,0,0,0,0,0,0,0,135,109,27,13,282,81,36,402,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,8,0,4,4,3,6,6,0,17,1079,1547,470,104,3201,806,285,4292
212041311,769,1657,545,88,3063,882,318,4261,421,763,322,35,1542,777,147,2466,220,372,121,32,744,167,93,1006,643,1134,444,67,2288,942,238,3467,274,346,144,32,804,469,139,1410,56,51,23,3,134,82,21,240,69,35,25,4,135,98,27,257,0,0,0,0,0,0,0,0,407,433,187,45,1067,654,187,1908,6,0,0,0,4,41,0,50,3,4,0,0,6,18,3,31,0,0,0,0,0,0,0,0,6,7,3,0,21,9,0,33,11,13,6,0,34,74,3,113,6,5,0,3,18,24,9,42,1832,3242,1186,201,6469,2575,754,9789
212041312,1467,2513,867,111,4958,1025,186,6177,134,163,90,12,403,271,29,703,18,44,20,4,83,26,3,109,157,207,115,12,492,296,31,818,41,61,46,8,151,84,7,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,58,46,8,158,84,7,247,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,8,0,0,0,0,0,0,0,3,21,46,22,3,101,32,3,132,25,49,22,3,103,35,3,143,0,0,0,0,3,8,0,11,1692,2834,1050,139,5712,1447,222,7388
212041313,780,1402,305,20,2503,390,45,2934,152,58,46,8,256,279,9,546,28,32,11,0,72,17,4,88,176,84,56,11,330,300,12,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,31,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,43,0,0,0,0,3,3,0,10,951,1490,362,27,2834,735,60,3626
212041314,1580,3643,830,106,6154,733,134,7027,66,80,45,4,198,126,7,331,73,111,39,7,237,56,8,294,138,193,90,16,428,175,15,627,35,23,13,0,70,93,3,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,34,28,13,0,74,96,3,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,7,0,3,3,3,11,3,0,14,0,0,0,0,0,3,0,6,1759,3861,936,120,6667,1011,156,7836
212041316,543,879,354,53,1828,432,51,2314,3,9,7,3,20,11,4,38,0,0,0,0,3,0,0,6,9,9,8,3,26,16,4,42,45,39,31,3,122,83,8,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,39,31,3,122,85,8,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,601,927,394,60,1977,531,61,2573
212041317,922,1919,720,132,3690,732,258,4677,189,294,111,26,622,234,68,927,80,133,48,4,265,45,42,350,269,429,157,33,886,275,111,1271,123,86,29,13,254,243,43,537,10,7,0,0,24,26,4,53,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,6,138,93,35,14,282,277,49,599,0,0,0,0,3,25,3,29,8,0,0,0,11,45,0,55,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,6,0,3,0,10,77,3,92,3,4,3,0,16,8,0,26,1342,2436,912,186,4878,1362,416,6662
212041318,643,1435,548,62,2687,446,103,3234,46,94,42,3,182,102,17,307,13,27,10,0,42,4,3,49,56,115,51,3,226,109,18,354,23,29,13,3,67,21,3,87,3,3,6,0,12,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,18,3,75,26,4,108,0,0,0,0,0,28,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,31,0,0,0,0,3,0,0,4,724,1583,618,67,2988,613,132,3731
212041459,612,843,340,57,1849,595,131,2573,109,129,70,16,320,206,25,544,44,64,23,3,142,26,22,183,154,187,93,17,463,226,45,734,230,245,123,22,620,440,62,1122,15,13,9,3,38,22,6,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,247,252,130,25,658,459,71,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,4,3,0,10,1013,1289,569,102,2975,1291,245,4510
212041460,891,1717,749,120,3472,816,184,4474,117,136,65,5,320,189,17,528,62,92,35,4,185,51,17,256,180,226,101,5,508,240,33,782,136,170,79,11,397,235,31,667,11,5,3,0,21,39,3,64,15,12,6,3,29,21,0,46,0,0,0,0,0,0,0,0,161,190,90,17,449,296,39,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,7,0,0,18,10,3,32,1236,2137,934,137,4451,1366,257,6070
212051319,987,1567,465,71,3095,754,252,4094,135,117,50,7,308,243,45,596,142,171,51,14,379,79,89,545,272,288,103,21,684,321,125,1135,220,199,132,17,566,334,77,980,21,3,0,3,29,13,10,52,31,11,30,0,83,114,9,207,0,0,0,0,0,0,0,0,276,219,168,21,675,466,98,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,3,8,10,4,0,17,12,3,32,1540,2086,734,113,4475,1549,477,6501
