SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
202021028,0,0,0,0,0,0,0,0,0,9,0,11,3,0,0,0,0,0,0,0,0,17,0,19,3,0,0,0,0,0,0,4,3,8,0,12,0,0,0,0,0,0,0,0,0,3,0,6,7,3,0,0,0,3,0,5,0,46,0,64,0,0,0,0,0,0,0,9,0,17,0,34,3,3,0,6,0,5,0,22,0,144,0,189,6,6,0,6,0,12,0,13,3,58,0,113,7,18,0,21,0,23,0,17,4,70,4,155,25,13,0,31,0,17,0,9,3,31,0,134,15,4,0,9,0,11,0,15,0,6,0,69,15,5,0,11,0,7,0,9,0,4,0,53,28,6,0,19,3,10,3,10,3,12,0,92,19,0,0,18,6,3,0,3,0,3,0,49,10,0,0,7,0,0,0,0,0,4,0,27,9,0,0,3,0,0,0,0,0,0,0,13,11,6,0,6,0,3,0,0
202021029,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,5,3,3,0,0,0,0,3,0,0,36,0,48,0,0,0,0,0,0,0,6,0,10,0,18,3,3,0,0,0,3,3,8,0,112,3,141,0,3,0,0,0,6,0,13,3,25,0,55,6,8,0,5,0,8,0,0,0,46,0,77,5,0,0,12,0,6,0,4,0,19,0,50,7,3,0,8,0,12,0,0,0,4,0,32,6,0,0,9,0,3,0,0,0,4,0,21,20,0,0,12,3,10,0,0,0,5,0,50,8,0,0,7,0,0,0,0,0,0,0,24,10,3,0,3,0,0,0,0,0,0,0,23,0,0,0,0,0,3,0,0,0,0,0,3,3,3,3,0,0,0,0,0
202021030,3,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,3,0,0,0,4,0,8,3,0,0,0,0,0,0,13,0,41,0,54,0,0,0,0,0,4,3,5,0,12,0,26,0,0,0,0,0,9,0,11,4,118,0,145,3,9,0,3,0,4,0,11,0,43,0,72,13,14,6,16,3,15,0,19,0,56,0,129,7,9,0,18,0,19,0,8,0,23,0,92,11,3,0,18,3,6,0,5,3,7,0,65,10,9,0,18,0,12,0,3,0,3,0,62,40,13,0,34,0,11,0,7,0,14,0,127,26,10,0,20,0,9,0,3,0,4,0,65,13,6,0,14,3,3,0,0,0,3,0,38,17,0,0,4,0,4,0,0,0,3,0,29,22,3,0,11,4,3,0,0
202021031,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,11,0,20,0,0,0,0,0,0,0,3,0,12,0,12,0,3,0,0,0,5,0,11,0,48,0,64,0,9,0,0,0,6,0,8,4,28,0,56,3,10,0,3,0,3,0,5,0,47,0,71,7,6,0,5,3,3,0,13,3,22,0,63,5,3,0,12,0,4,0,3,0,11,0,44,5,0,0,10,0,10,0,4,3,7,0,32,15,8,3,18,5,10,0,4,0,12,0,69,18,3,0,15,0,9,0,3,0,4,0,60,13,4,0,9,0,0,0,0,0,3,0,29,11,0,0,6,0,6,0,4,0,0,0,31,32,3,3,8,3,8,0,0
202031032,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,22,3,27,0,0,0,0,0,0,0,4,0,4,0,9,4,3,0,3,0,6,0,3,3,63,0,86,0,7,0,6,0,7,0,7,0,12,0,42,0,6,3,10,0,7,0,3,0,16,0,53,13,4,0,16,0,11,0,0,0,10,0,57,7,0,0,12,0,7,0,3,0,3,0,33,6,0,0,18,0,7,0,0,0,4,0,33,29,5,0,11,4,3,0,0,0,0,0,58,11,0,0,4,0,0,0,0,0,0,0,23,13,0,0,3,0,0,0,0,0,0,0,16,7,0,0,3,0,0,0,0,0,0,0,8,3,0,3,0,0,0,0,0
202031033,0,0,0,4,0,0,0,0,0,8,0,16,5,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,6,0,0,0,8,0,43,0,67,0,0,0,0,0,3,0,12,0,18,0,33,10,8,0,7,0,3,0,10,0,139,5,177,15,4,0,5,3,8,0,14,6,37,0,96,15,10,0,20,0,19,0,5,0,34,3,98,13,7,3,13,0,7,3,3,0,23,0,73,9,0,0,14,0,11,0,3,0,5,0,42,16,3,0,9,3,6,0,3,0,6,0,45,29,3,0,17,0,3,0,3,0,3,0,68,11,3,3,7,5,6,0,0,0,4,0,30,11,0,0,5,0,0,0,0,0,0,0,17,3,0,0,3,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0
203011034,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,0,0,3,0,21,0,28,0,0,0,0,0,3,0,3,0,9,0,20,0,0,0,0,0,3,0,7,0,52,0,72,3,4,0,0,0,7,0,11,0,11,0,31,6,3,0,4,0,5,0,3,0,27,0,53,11,6,0,23,0,13,0,9,0,12,3,72,11,0,0,9,0,9,0,0,0,3,0,36,10,4,0,16,0,3,0,3,0,5,0,40,46,0,0,9,3,9,0,0,0,5,0,73,27,0,0,7,3,0,0,0,0,0,0,43,13,0,0,4,4,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,12,10,0,0,3,0,0,0,3
203011035,0,3,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,19,0,23,0,0,0,0,0,0,0,5,0,5,0,22,3,3,0,3,0,6,0,16,0,66,0,104,3,3,0,3,0,5,0,16,0,27,0,55,4,18,0,13,0,16,3,5,3,22,0,83,19,4,0,16,0,9,0,8,0,17,0,71,12,3,0,14,0,9,0,3,0,3,0,42,5,0,0,15,0,9,0,6,0,3,0,37,41,6,3,30,0,12,0,3,0,5,0,100,27,3,0,21,0,6,0,0,0,0,0,60,17,0,0,10,0,0,0,0,0,0,0,23,7,0,0,0,0,3,0,0,0,0,0,13,5,0,0,10,0,3,0,0
203011036,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,3,0,22,0,36,0,0,0,0,0,0,0,3,0,6,0,12,0,5,0,3,0,5,3,14,0,66,0,99,3,6,0,3,0,13,0,4,4,18,0,53,7,11,0,11,0,8,0,20,0,25,0,82,4,4,3,23,4,10,0,3,3,21,0,77,3,4,0,10,0,5,3,5,0,0,0,32,10,7,0,12,0,3,3,0,0,0,0,36,21,3,0,13,0,8,0,6,0,3,0,66,14,3,0,13,7,0,0,0,0,6,0,46,5,0,0,9,0,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,4,8,3,0,10,0,0,0,4
203021037,3,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,5,0,3,0,0,0,0,0,3,0,47,0,53,0,3,0,0,0,7,0,8,0,20,0,42,0,6,0,3,0,4,0,19,0,181,3,219,0,12,0,3,0,12,0,25,0,75,0,129,3,10,0,15,3,24,3,18,0,63,0,137,20,16,3,27,0,18,0,9,0,37,0,129,14,3,0,25,0,13,0,3,0,14,0,70,30,0,0,42,3,15,0,0,0,16,0,101,82,10,3,59,0,18,3,5,0,17,0,194,53,0,0,16,0,5,0,3,0,5,3,86,27,0,3,4,0,0,0,0,0,0,0,41,21,0,0,3,0,0,0,0,0,0,0,28,16,3,0,4,0,3,0,0
203021038,0,0,0,0,0,0,0,0,0,31,0,27,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,4,0,15,0,20,0,0,0,0,0,0,0,5,0,9,0,13,0,0,0,0,0,7,0,17,0,132,0,159,0,0,0,0,0,13,0,14,0,37,0,69,6,8,0,4,0,26,0,31,3,342,6,427,0,15,0,8,0,52,3,33,9,80,0,201,9,15,0,15,3,41,0,22,5,71,3,191,28,14,3,51,5,28,3,10,0,41,3,191,36,0,0,38,6,15,3,3,3,3,0,109,40,9,0,36,4,12,0,6,0,8,0,117,74,8,3,40,4,18,3,0,0,16,4,160,37,0,3,17,4,0,0,0,0,3,0,69,11,0,0,6,0,0,0,0,0,0,0,19,9,0,0,3,0,3,0,0,0,4,0,18,9,0,0,7,0,3,0,0
203021039,0,0,0,0,0,0,0,0,0,16,0,20,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,0,3,0,3,0,3,0,4,0,0,0,0,0,6,0,36,0,44,0,0,0,0,0,0,0,8,0,11,0,25,0,3,0,5,0,9,0,9,4,85,0,115,4,3,3,5,0,7,0,17,0,26,0,61,0,22,0,9,3,12,0,19,3,43,0,115,13,15,0,27,8,15,0,9,0,28,0,110,14,9,0,27,0,13,0,0,0,12,0,74,28,7,3,14,4,11,0,4,0,12,0,82,90,15,0,33,5,16,0,4,3,16,0,177,71,3,0,40,3,5,0,4,0,3,0,139,41,0,0,13,0,8,0,3,0,0,0,74,23,0,0,3,0,9,0,0,0,0,0,44,35,3,0,32,3,6,0,9
203021040,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,4,0,7,0,11,0,0,0,0,0,0,0,4,0,3,0,10,3,0,0,0,0,0,0,10,0,76,0,87,0,3,0,4,0,5,0,9,0,23,0,38,0,9,0,4,0,12,0,17,0,165,3,207,5,11,0,6,0,28,3,29,0,87,0,164,0,12,0,23,0,32,3,14,3,74,0,170,25,11,3,46,0,25,3,14,0,51,0,177,20,5,3,38,0,17,0,13,0,10,0,105,27,3,3,38,0,21,3,4,0,10,0,111,119,0,3,62,7,13,0,4,0,19,0,238,110,0,3,43,6,7,4,4,4,7,0,180,56,0,0,21,3,5,0,0,0,3,0,88,36,0,0,7,4,6,0,0,0,3,0,57,45,3,3,17,0,6,0,0
203021041,0,0,0,0,0,0,0,0,0,25,0,22,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,6,5,13,0,19,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,10,0,71,3,85,0,6,0,0,0,0,0,15,0,37,0,63,0,13,0,6,0,11,0,29,4,250,5,316,3,13,0,8,0,20,0,25,0,137,5,216,3,19,0,31,3,33,0,22,9,132,3,251,22,21,0,54,4,30,0,21,6,84,0,244,29,10,0,48,4,23,3,7,0,20,0,148,32,10,5,53,3,18,6,7,0,11,0,138,168,13,4,81,4,19,3,9,0,16,3,329,121,3,0,45,7,7,3,3,0,8,0,195,57,0,0,16,0,3,0,3,0,0,0,86,17,0,0,3,0,0,0,0,0,0,0,23,23,0,0,3,3,3,0,0
203021042,0,0,0,0,0,0,0,0,0,24,0,29,0,3,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,3,0,12,0,14,0,0,0,0,0,0,0,0,0,9,0,9,0,6,0,0,0,0,0,8,0,66,0,84,0,7,0,0,0,7,0,7,0,26,0,43,0,6,0,4,0,7,3,19,0,184,3,221,0,15,0,10,0,9,0,22,0,107,0,170,3,15,0,19,0,22,0,35,0,135,3,234,3,18,0,23,3,16,3,29,3,96,0,188,21,9,0,21,0,20,0,14,3,32,0,129,17,10,0,26,4,22,0,16,0,37,0,137,84,17,0,61,8,38,0,13,3,39,0,272,81,13,0,59,4,14,3,5,3,17,0,187,54,3,5,22,5,7,0,3,0,16,0,112,25,5,0,9,0,9,3,3,0,4,0,59,44,5,0,44,0,20,0,13
203021043,0,0,0,0,0,0,0,0,0,16,0,22,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,4,0,4,0,16,0,0,0,0,0,0,0,3,0,5,0,7,0,3,0,0,0,0,0,5,0,45,0,60,0,3,0,0,0,0,0,0,3,24,0,41,0,3,0,3,0,9,0,17,0,167,7,204,0,3,0,9,0,13,0,19,3,81,0,132,7,6,0,13,0,23,0,16,0,80,0,144,20,12,0,33,0,17,0,8,0,50,0,146,23,0,0,31,0,26,0,5,3,11,0,97,31,0,0,35,0,19,0,5,3,13,0,117,108,3,4,49,9,28,0,9,0,7,0,219,85,0,0,41,3,8,3,0,0,4,0,149,47,0,0,12,5,3,3,0,0,3,0,77,16,0,0,3,0,5,0,0,0,0,0,32,33,0,3,10,0,6,3,3
203021044,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,6,3,59,0,69,0,0,0,0,0,0,0,8,0,28,0,37,0,0,0,6,0,7,0,12,0,162,3,184,0,3,0,10,0,10,0,19,3,104,0,150,3,10,0,17,3,20,0,11,3,85,0,157,18,11,0,30,0,13,3,13,0,37,0,120,17,4,0,23,3,7,0,5,0,3,0,63,22,3,4,23,0,10,0,4,3,11,0,82,93,5,0,43,3,14,3,3,0,10,3,178,55,0,3,16,3,5,3,0,0,0,0,93,29,0,0,10,0,0,0,0,0,0,0,46,7,0,0,3,0,0,0,0,0,0,0,13,7,0,3,11,0,3,0,0
203021045,0,0,0,0,0,0,0,0,0,15,0,15,0,3,0,0,0,0,0,0,0,10,0,21,0,0,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,3,3,5,0,84,0,99,0,3,0,0,0,5,0,15,0,28,0,47,0,7,0,4,0,13,0,23,4,215,0,269,3,6,0,12,0,28,0,18,7,80,3,152,3,18,0,33,0,30,0,19,4,86,3,195,21,14,0,30,0,17,0,10,0,46,0,140,20,6,0,28,0,11,0,0,0,11,0,80,28,7,0,18,0,8,0,5,0,8,0,79,81,5,0,32,3,11,4,5,0,7,0,146,34,0,4,20,4,3,0,3,0,0,0,66,18,0,0,4,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0
203021046,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,35,0,0,0,0,0,0,0,5,0,11,0,21,0,3,0,0,0,5,0,9,0,60,0,79,0,3,0,7,0,11,0,14,0,24,0,61,0,0,0,5,0,11,0,12,0,42,0,64,14,8,0,18,0,10,0,11,0,33,0,92,7,3,0,14,0,9,0,7,0,12,0,44,18,3,0,12,0,12,0,3,0,18,0,64,48,4,0,31,0,17,0,6,0,19,0,132,33,3,0,29,0,3,0,3,0,14,0,89,33,3,0,6,0,5,0,0,0,9,0,60,21,0,0,7,0,3,0,3,0,6,0,44,38,4,3,25,4,14,0,4
203021047,0,0,0,0,0,0,0,0,0,15,0,21,0,0,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,4,0,8,0,6,0,3,0,0,0,0,0,6,0,101,0,111,0,7,0,0,0,4,0,12,0,16,0,37,0,11,0,0,0,17,0,21,0,239,7,288,3,7,0,8,0,18,0,25,3,55,0,118,5,8,0,22,0,26,0,11,0,61,0,139,22,12,0,23,0,16,0,12,0,37,0,124,15,3,3,21,5,11,0,0,0,8,0,71,25,3,0,30,0,12,0,0,0,11,0,83,79,6,0,28,0,14,3,5,0,8,0,137,37,0,3,22,3,3,0,0,0,0,0,69,21,0,0,8,0,3,0,0,0,0,0,38,15,0,0,0,0,3,0,0,0,3,0,22,21,3,0,9,0,8,0,4
203031048,4,0,0,0,0,0,0,0,0,25,0,34,0,0,0,0,0,0,0,3,0,17,0,15,0,0,0,0,0,0,0,4,0,3,0,10,0,0,0,0,0,0,0,3,0,6,0,12,0,0,0,0,0,0,0,12,0,71,0,91,0,0,0,0,0,3,0,15,0,24,0,45,0,8,0,3,0,0,0,19,0,256,7,295,0,9,0,8,0,16,0,29,0,97,0,165,8,14,0,25,0,16,0,24,3,112,0,196,5,13,0,32,0,14,0,15,8,59,0,156,13,6,0,15,0,22,3,3,0,11,0,76,21,11,0,37,0,5,0,5,0,12,0,97,73,9,4,35,3,15,3,0,5,18,0,159,33,3,0,18,3,7,3,3,0,4,0,76,21,4,0,5,3,0,0,0,0,3,0,38,4,0,0,0,0,4,0,0,0,0,0,18,21,5,3,8,0,0,0,0
203031049,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,24,0,21,0,0,0,0,0,3,0,3,0,7,0,11,0,4,0,3,0,3,0,3,0,45,0,61,0,13,0,3,0,4,0,8,0,32,0,50,0,3,0,12,0,3,0,11,0,48,0,76,6,6,0,12,0,8,0,13,0,37,0,81,0,6,0,5,0,3,0,6,0,9,0,32,13,0,4,7,0,4,0,0,0,17,0,46,22,7,0,14,0,8,0,8,0,20,0,71,10,0,0,11,0,0,0,0,0,7,0,29,11,4,0,3,0,0,0,0,0,0,0,25,3,3,0,3,0,0,0,0,0,0,0,14,13,4,0,5,3,7,0,3
203031050,0,0,0,0,0,0,0,0,0,23,0,27,0,0,0,0,0,3,0,0,0,17,0,19,0,0,0,0,0,0,0,10,0,6,0,20,0,0,0,0,0,0,0,3,0,4,0,13,0,0,0,0,0,0,0,8,0,58,0,67,0,0,0,0,0,0,0,8,0,35,0,55,3,10,0,3,0,8,0,27,0,176,4,237,4,20,0,4,0,10,3,32,3,111,3,189,8,25,0,21,4,26,3,33,0,130,0,244,19,13,4,46,3,13,3,30,0,91,0,218,16,10,0,32,0,11,0,19,5,37,0,133,33,5,3,36,0,23,3,12,0,36,0,148,120,24,3,70,5,31,3,29,0,43,0,320,96,13,3,59,3,10,3,4,3,21,0,216,62,7,0,22,0,4,0,6,0,12,0,114,32,3,0,13,0,8,0,4,0,3,0,64,48,8,0,30,4,12,0,5
203031051,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,3,0,13,0,16,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,67,0,82,0,0,0,3,0,4,0,10,0,22,0,39,0,3,0,0,0,4,0,20,4,190,3,225,0,4,0,4,0,8,3,11,0,74,0,109,4,15,0,8,0,16,3,16,0,94,0,157,8,15,0,5,0,13,0,14,4,69,0,118,3,4,0,18,0,14,0,3,3,17,0,58,7,3,0,19,0,5,0,0,0,18,0,57,26,7,0,20,0,15,0,8,0,14,0,89,16,3,3,11,0,0,0,0,0,0,0,32,6,0,0,10,0,0,0,0,0,9,0,24,0,0,0,0,0,7,0,0,0,0,0,6,5,0,0,4,0,3,0,3
203031052,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,13,0,21,0,0,0,0,0,0,0,3,0,10,0,13,0,0,0,0,0,3,0,3,0,66,0,67,0,7,0,0,0,0,0,7,0,49,0,69,3,4,0,3,0,0,0,12,0,47,0,72,0,5,0,5,0,3,0,4,0,43,0,67,0,3,0,3,0,6,0,9,5,12,0,39,3,3,0,3,0,0,0,9,0,19,0,41,9,0,0,8,0,7,0,5,4,22,0,59,11,0,0,7,0,0,0,6,0,17,0,48,11,0,0,4,0,0,0,0,0,8,0,24,5,0,0,0,0,3,0,4,0,3,0,15,7,3,0,0,0,4,0,4
203031053,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,3,0,8,0,9,0,0,0,0,0,0,0,0,0,6,0,6,3,0,0,0,0,0,0,4,0,45,3,57,0,0,0,0,0,3,0,7,0,24,0,39,3,8,0,0,0,4,0,21,0,130,0,164,3,6,0,6,0,9,0,18,0,86,0,133,4,10,0,18,0,9,0,31,0,102,0,184,15,12,0,25,0,7,3,17,0,65,0,149,12,11,0,29,0,13,0,15,3,33,0,110,27,3,0,25,0,12,0,3,3,35,0,105,92,18,4,43,4,17,0,11,3,39,0,233,79,5,0,47,6,7,0,3,3,10,0,154,42,3,5,24,3,3,0,3,0,5,0,91,31,0,0,16,0,10,0,3,0,3,0,67,59,6,3,20,0,9,0,8
204011054,0,0,0,0,0,0,0,3,0,10,0,8,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,4,0,5,0,3,0,3,0,4,0,3,0,3,3,26,0,46,3,0,0,3,0,4,0,11,4,17,0,34,9,3,0,6,0,0,0,19,6,130,0,168,0,7,0,8,0,11,0,6,0,36,0,73,14,11,3,15,0,8,4,8,3,42,0,107,17,5,3,26,0,7,0,6,0,23,0,94,15,3,0,23,0,5,0,4,0,5,0,55,17,0,0,5,0,7,0,4,0,12,0,52,31,0,0,23,3,8,0,3,0,5,0,78,16,3,3,14,0,5,0,0,0,5,0,41,3,0,0,5,0,0,0,0,0,0,0,13,5,0,0,3,0,6,0,0,0,0,0,12,9,0,0,0,0,4,0,0
