SSC_CODE_2016,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC20200,4,27,62,41,41,27,11,0,0,215,13,24,48,36,37,32,9,0,3,195,360,734,1709,1316,1232,916,198,17,3,6494
SSC20201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,9,9,4,0,0,24
SSC20202,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,7,0,0,7,4,11,21,22,34,44,17,5,0,149
SSC20203,13,17,26,27,34,28,10,5,0,157,9,19,26,28,32,32,17,3,0,168,232,352,639,672,946,869,231,41,12,3993
SSC20204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,3,6,9,9,24,19,3,0,75
SSC20205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,7,14,6,3,0,0,45
SSC20206,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,7,10,9,8,39,42,25,10,3,0,142
SSC20207,3,13,22,8,12,17,5,0,0,84,9,10,18,19,17,9,4,3,0,85,135,282,588,440,549,435,113,11,0,2557
SSC20208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,14,6,0,0,48
SSC20209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,3,3,7,14,3,3,0,36
SSC20210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,13,0,3,0,0,0,20
SSC20211,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,4,9,17,13,12,0,0,0,51
SSC20212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,5,3,5,0,0,29
SSC20213,5,24,45,42,86,38,8,0,0,250,13,19,50,70,86,54,20,3,0,318,341,637,1475,1868,2022,1259,270,11,7,7895
SSC20214,14,38,71,113,141,95,25,0,0,504,16,32,107,126,156,70,24,3,3,540,550,983,2354,3499,3394,1926,446,42,9,13208
SSC20215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC20216,0,0,0,3,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,9,0,7,13,12,32,18,3,3,0,86
SSC20217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,7,5,0,0,0,19
SSC20218,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,6,4,4,8,14,3,0,0,0,50
SSC20219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,12
SSC20220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,28,13,4,0,0,71
SSC20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,3,0,0,0,16
SSC20222,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,4,14,24,17,7,0,0,77
SSC20223,39,105,193,215,236,107,28,3,0,924,49,95,185,269,297,160,41,5,5,1091,1404,2176,4046,5918,5732,3154,600,58,10,23101
SSC20224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,5,9,18,6,0,0,48
SSC20225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5,11,6,0,0,0,40
SSC20226,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,9,10,9,16,0,3,0,49
SSC20227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC20228,0,0,0,0,4,0,0,0,0,7,0,5,0,3,3,0,0,0,0,15,13,13,17,41,83,55,15,4,0,250
SSC20229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,4,11,8,0,0,0,29
SSC20230,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,3,9,29,11,31,46,10,3,0,135
SSC20231,3,0,0,0,0,3,0,0,0,11,0,0,3,0,0,3,0,0,0,8,10,8,23,32,31,35,8,0,0,152
SSC20232,3,7,7,17,4,7,3,0,0,47,3,12,25,20,16,9,0,0,0,79,38,85,325,278,223,130,23,11,0,1110
SSC20233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20234,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,42,21,23,20,3,0,0,121
SSC20235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5
SSC20236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,11,4,0,0,0,20
SSC20237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,7,7,0,0,26
SSC20238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
SSC20240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,6,0,0,0,22
SSC20241,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,22,12,12,8,0,0,62
SSC20242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20243,0,3,3,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,4,13,13,62,43,64,46,31,3,0,284
SSC20244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20245,0,4,0,3,3,0,0,0,0,16,0,0,0,5,0,3,4,0,0,10,24,24,47,61,73,59,15,0,0,305
SSC20246,0,0,0,5,3,3,0,0,0,13,0,0,0,9,0,4,8,0,0,18,10,24,59,87,88,75,41,8,0,398
SSC20247,0,10,15,18,24,13,7,0,0,80,0,3,5,22,28,13,8,0,0,76,119,134,285,384,475,321,81,3,0,1803
SSC20248,3,3,6,4,16,8,0,0,0,34,5,8,6,7,4,10,0,0,0,39,53,110,243,181,195,166,35,3,0,979
SSC20249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,3,18,25,22,5,0,0,76
SSC20250,10,8,5,14,18,13,3,6,0,79,3,9,11,38,53,25,14,3,0,156,109,198,335,551,863,602,215,24,5,2903
SSC20251,7,14,60,47,44,36,17,0,0,226,7,17,46,50,63,43,16,4,3,239,320,623,1325,1499,1603,984,287,32,9,6682
SSC20252,5,11,40,42,35,25,4,0,0,153,4,16,31,36,33,21,6,0,0,137,163,260,724,881,834,446,99,17,3,3419
SSC20253,4,20,32,34,34,31,18,0,0,176,0,7,32,26,44,29,11,0,0,151,224,377,896,1105,1177,717,185,23,3,4705
SSC20254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,11
SSC20255,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,8,15,42,31,25,3,0,0,131
SSC20256,0,0,4,6,0,5,4,0,0,27,0,4,3,3,6,3,5,0,0,35,38,43,87,158,211,193,108,11,0,854
SSC20257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,15
SSC20258,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,7,12,23,22,44,10,0,0,125
SSC20259,3,0,5,7,6,13,0,0,0,32,0,3,5,5,12,3,0,0,0,38,32,54,126,137,175,118,12,3,0,662
SSC20260,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,8,9,22,0,0,0,49
SSC20261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,16
SSC20262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,18,12,9,0,0,54
SSC20263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,12,0,3,0,0,31
SSC20264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
SSC20265,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,13,14,0,0,47
SSC20266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,13,5,3,0,39
SSC20267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC20268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6
SSC20269,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,3,0,0,6,7,9,21,26,38,31,8,3,0,144
SSC20270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,15,32,23,10,0,0,88
SSC20272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC20273,0,0,3,3,3,3,0,0,0,18,0,0,4,0,5,5,0,0,0,11,14,12,39,48,72,77,11,3,0,278
SSC20274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,3,0,0,0,13
SSC20275,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,4,6,12,12,22,14,4,3,0,72
SSC20276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,11,4,0,0,22
SSC20277,4,6,30,14,24,28,7,0,0,114,7,13,33,38,39,14,6,3,3,150,81,224,757,854,669,475,108,7,4,3181
SSC20278,3,0,0,0,3,3,0,0,0,11,0,0,0,0,3,0,0,0,0,10,96,191,88,32,44,53,13,0,0,511
SSC20279,0,4,0,3,0,3,0,0,0,7,0,0,3,0,6,0,0,0,0,13,10,19,27,16,42,37,13,3,3,181
SSC20280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,7,3,0,0,20
SSC20281,0,0,0,3,3,3,3,0,0,9,0,0,0,6,5,4,0,3,0,18,12,14,27,34,54,70,24,5,0,231
SSC20282,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,14,12,9,27,42,21,7,0,0,130
SSC20283,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,3,12,11,12,27,12,12,0,0,82
SSC20284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7
SSC20286,0,0,3,0,3,0,0,0,0,13,0,0,3,3,0,4,0,0,0,12,18,23,53,68,101,101,36,0,0,409
SSC20287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,3,8,15,24,13,0,0,73
SSC20288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,19
SSC20290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,7
SSC20291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9
SSC20292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,14,18,17,7,3,0,80
SSC20293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,7,10,17,11,6,3,0,58
SSC20294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10
SSC20295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,5,0,0,0,24
SSC20296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,11,22,17,7,0,0,66
SSC20297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,6,0,0,19
SSC20298,0,0,0,3,0,3,0,0,0,15,0,3,0,6,0,6,0,0,0,17,19,11,45,60,77,77,30,5,4,320
SSC20299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,15,7,13,9,0,0,0,49
SSC20300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,10,8,3,0,0,40
SSC20301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,11
SSC20302,8,41,142,105,68,71,19,3,0,465,5,46,129,124,138,91,29,9,4,584,422,979,2738,2422,2109,1698,417,46,5,10838
SSC20303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,10,3,0,0,24
SSC20304,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,5,6,7,17,4,3,0,51
SSC20305,8,16,35,21,15,13,0,0,0,105,0,11,18,20,14,9,3,0,0,82,113,179,572,606,416,264,45,3,0,2200
SSC20306,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,13,18,9,3,0,0,50
SSC20307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,6,20,17,11,6,0,0,70
SSC20308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,7,3,3,0,0,18
SSC20309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,10,0,0,0,25
SSC20310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,5,12,16,10,0,0,60
SSC20311,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,3,0,0,11
SSC20312,9,20,62,36,29,29,5,0,0,199,10,29,102,44,43,29,4,0,0,262,155,598,1774,924,848,528,100,15,0,4936
SSC20313,5,19,59,46,37,19,5,5,0,189,11,19,60,70,38,32,9,0,0,237,222,517,1358,1241,1249,741,163,16,3,5512
SSC20314,4,17,27,25,36,33,5,0,0,147,11,18,39,28,42,15,11,4,0,164,183,422,807,870,905,585,130,9,0,3916
SSC20315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,7
SSC20316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,3,0,6
SSC20317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,3,0,0,0,20
SSC20318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,9
SSC20319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,7,8,10,13,8,0,0,53
SSC20320,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,9,7,4,23,27,49,34,9,9,0,160
SSC20321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,5,3,0,0,14
SSC20322,0,23,56,28,21,8,0,0,0,143,4,34,80,54,57,43,10,0,0,284,94,468,1179,773,568,363,36,4,3,3489
SSC20323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,3,0,18
SSC20324,0,3,3,3,6,6,0,0,0,27,0,3,8,8,8,0,0,0,0,18,4,49,99,80,82,71,11,0,0,405
SSC20325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,11,12,13,22,11,0,0,65
SSC20326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,6
SSC20327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,14
SSC20328,0,0,7,3,4,6,0,0,0,22,5,0,3,7,0,4,0,0,0,23,27,30,81,91,91,140,27,0,0,480
SSC20329,0,0,11,15,13,4,4,0,0,51,3,9,7,15,16,12,7,0,0,68,56,112,302,396,350,265,73,3,0,1553
SSC20330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,8,6,12,10,6,5,0,52
SSC20331,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,9,5,3,16,18,12,15,5,0,73
SSC20332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,14,4,0,0,0,33
SSC20333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,7,13,24,25,38,8,0,0,123
SSC20334,0,3,0,3,10,4,4,0,0,26,3,0,3,13,10,12,4,0,0,47,67,60,136,204,252,212,63,3,0,1002
SSC20335,11,20,54,43,80,39,16,5,0,272,12,34,71,101,151,114,53,4,9,554,371,828,1578,2044,2780,2075,883,131,24,10721
SSC20336,4,18,19,39,55,43,10,3,0,190,12,19,39,66,97,72,31,5,0,347,306,533,879,1603,2071,1337,458,57,8,7253
SSC20337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,9,14,20,17,13,7,0,75
SSC20338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC20339,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,29
SSC20340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,13,7,5,0,0,39
SSC20341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,12
SSC20342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,19
SSC20343,0,9,25,11,13,3,5,0,0,69,11,11,10,15,23,18,9,0,0,98,90,185,390,353,473,349,63,5,0,1900
SSC20344,3,11,43,32,25,15,3,0,0,125,10,29,86,57,62,26,4,3,0,273,122,452,1089,646,557,359,56,6,0,3280
SSC20345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,10,5,15,3,0,0,54
SSC20346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,7,4,0,0,14
SSC20347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,6,0,0,0,19
SSC20348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,0,0,0,15
SSC20349,11,22,42,36,25,10,3,0,0,147,10,21,47,55,29,27,4,0,0,196,222,403,1081,940,708,470,67,3,0,3893
SSC20350,0,0,16,4,10,3,0,0,0,34,0,7,19,9,5,5,3,0,0,50,22,86,391,213,132,100,21,0,0,968
SSC20351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20352,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,7,11,13,19,20,3,0,0,90
SSC20353,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,5,11,20,14,5,3,0,72
SSC20354,4,8,22,22,16,14,3,0,0,90,3,5,10,4,8,5,4,0,0,45,80,164,473,390,342,291,46,5,0,1788
SSC20355,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,5,14,8,20,3,0,0,55
SSC20356,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,6,10,6,8,0,0,44
SSC20357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,11,7,19,0,0,0,52
SSC20358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SSC20359,3,49,167,93,65,46,12,0,0,432,12,56,213,90,65,33,15,3,0,484,261,1711,5890,3308,1901,1115,248,29,3,14465
SSC20360,4,30,91,55,46,9,3,0,0,241,3,19,100,56,28,16,6,3,0,234,94,778,3090,1629,876,449,116,4,0,7036
SSC20361,3,24,104,50,47,24,5,0,0,262,3,22,103,58,38,24,9,3,0,269,173,846,2727,1766,1243,717,164,16,0,7648
SSC20362,0,0,0,5,3,3,0,0,0,7,0,3,0,5,3,4,0,0,0,21,16,24,46,79,83,69,15,8,0,334
SSC20363,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,3,4,8,10,3,7,0,45
SSC20364,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,3,5,20,35,32,5,0,0,107
SSC20365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,16,8,9,0,0,44
SSC20366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,4,9,8,22,19,9,3,0,68
SSC20367,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,7,9,9,20,34,21,4,0,0,104
SSC20368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,0,0,17
SSC20369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,4,0,17
SSC20370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,8,14,12,6,0,0,60
SSC20372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC20373,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,6,5,12,18,35,28,16,4,0,138
SSC20374,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,9,9,12,20,38,35,9,0,0,130
SSC20375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,10,13,6,11,0,0,49
SSC20376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,9
SSC20379,0,0,3,3,0,3,3,0,0,18,0,3,3,3,4,3,0,0,0,22,18,22,36,66,83,66,22,0,0,311
SSC20380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,9
SSC20381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,6,11,4,7,5,0,47
SSC20382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,10,3,3,0,38
SSC20383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,6,0,0,19
SSC20384,5,9,23,26,55,36,15,0,0,180,4,24,49,49,58,38,17,5,3,245,193,428,930,1016,1244,737,242,35,8,4836
SSC20385,0,3,0,4,8,5,0,0,0,19,0,3,3,3,5,0,0,0,0,20,18,19,32,67,102,73,13,0,0,328
SSC20386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,10,14,14,0,0,42
SSC20387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,16
SSC20388,3,3,0,0,8,0,0,0,0,14,3,0,0,4,0,0,0,0,0,14,21,25,39,59,77,47,14,0,0,273
SSC20389,0,0,0,3,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,5,3,16,31,19,10,0,0,92
SSC20390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,11,9,6,5,0,0,39
SSC20391,0,3,0,5,0,0,0,0,0,9,0,0,4,4,3,0,0,0,0,11,8,7,21,37,32,34,7,0,0,152
SSC20392,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,3,9,16,25,19,9,10,0,0,88
SSC20393,0,0,0,0,0,4,0,0,0,7,0,0,0,0,3,0,0,0,0,5,13,11,17,32,56,62,10,3,0,206
SSC20394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,4,0,0,0,20
SSC20395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20396,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,12,8,3,0,38
SSC20397,21,63,111,88,104,69,14,0,0,471,26,70,176,125,143,87,30,3,0,667,702,1642,3030,2571,2581,1683,384,35,3,12620
SSC20398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,25
SSC20399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,15,8,6,3,0,0,47
SSC20400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,7,3,0,0,0,22
SSC20401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,9,19,12,7,0,0,54
SSC20402,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,7,9,34,34,28,9,0,0,133
SSC20403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,10
SSC20404,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,7,4,0,0,25
