SSC_CODE_2016,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
SSC22694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,99,226,8,3,13,9,0,6,0,0,0,0,0,0,5,3,4,4,0,4,152,107,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,7,20,11,28,40,0,3,7,179,149,323
SSC22695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7
SSC22696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,49,0,3,4,3,0,3,3,0,3,0,0,0,0,0,0,0,0,4,36,25,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,3,9,6,0,0,0,43,35,76
SSC22697,3,4,4,40,23,55,0,0,0,0,4,3,16,16,28,4967,4569,9538,454,476,931,60,0,60,36,0,34,107,30,140,43,21,62,347,279,623,6082,5416,11493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,5,3,6,4,3,0,3,12,5,14,44,21,64,57,30,84,0,0,3,0,0,4,3,0,3,3,4,8,140,235,372,540,958,1493,66,71,133,6888,6709,13593
SSC22698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,10,3,14
SSC22699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,13,0,3,3,0,0,4,21,21,44
SSC22700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,4,7,0,0,0,18,17,35
SSC22701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,16,7,21
SSC22702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,9,12
SSC22703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,12,10,20
SSC22704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,27,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,32,80,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13,0,0,0,53,37,91
SSC22705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,5
SSC22706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,32,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,0,33,22,49
SSC22707,33,34,67,3,15,14,0,0,0,0,0,0,0,0,0,510,391,904,16,30,49,4,0,4,4,0,4,3,0,3,4,4,4,0,0,0,578,471,1049,6,6,16,0,0,0,0,0,0,23,8,31,4,5,12,0,0,0,30,26,59,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,3,3,3,10,34,31,65,6,4,13,0,0,0,0,0,0,6,3,15,16,27,43,29,57,86,3,0,4,666,596,1258
SSC22708,186,162,343,14,14,33,0,0,0,0,0,0,0,0,4,813,666,1483,25,52,72,13,0,13,3,3,10,15,3,18,3,0,6,17,13,34,1098,913,2010,9,6,21,0,0,0,11,6,21,17,9,22,0,4,4,3,0,6,39,28,74,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,4,16,54,33,86,10,12,20,0,0,0,0,0,0,10,8,22,28,36,62,88,184,268,16,10,26,1289,1187,2474
SSC22709,83,56,138,11,8,18,0,0,0,0,7,6,5,3,13,681,570,1249,33,42,74,10,0,10,6,0,4,7,0,10,7,4,11,9,9,13,854,697,1547,6,10,20,0,0,0,3,3,4,19,12,31,4,9,14,5,0,3,40,30,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,12,49,32,83,12,9,17,0,0,0,0,3,3,12,6,19,21,28,49,72,113,186,6,7,7,1008,889,1896
SSC22710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,18
SSC22711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,49,3,0,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,4,36,23,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,5,11,5,6,13,0,0,0,48,37,83
SSC22712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,3,6,0,0,0,25,23,49
SSC22714,30,25,48,0,3,3,0,0,0,0,0,0,0,0,0,365,315,675,20,17,38,10,0,10,3,0,3,0,0,0,3,0,3,3,4,10,434,361,793,3,0,3,0,0,0,3,0,3,12,6,18,3,3,4,0,0,0,18,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,23,11,37,3,0,3,0,0,0,0,0,0,3,0,3,18,27,39,39,75,120,3,3,10,512,482,998
SSC22715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,8,4,6
SSC22716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,73,0,3,3,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,47,45,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,17,4,3,7,0,0,0,64,55,118
SSC22717,33,14,43,14,13,23,0,0,0,0,0,0,0,3,3,884,758,1639,42,60,99,9,0,9,8,0,8,14,7,16,5,0,12,26,17,41,1034,863,1902,0,0,3,0,0,0,0,3,0,7,4,7,0,0,0,3,0,3,10,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,16,10,29,7,3,10,0,0,0,0,0,0,9,3,10,24,52,83,116,277,392,5,6,13,1208,1223,2430
SSC22718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,4,15
SSC22719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,4,0,0,0,16,20,33
SSC22720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,73,165,0,8,5,3,0,3,0,0,0,0,0,3,7,3,8,5,11,16,119,91,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,10,12,23,0,0,6,135,116,250
SSC22721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,7
SSC22722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,3,0,3,12,15,24
SSC22723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
SSC22724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,4,4,3,0,0,0,12,11,27
SSC22725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,24,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,31,0,4,7,0,0,0,35,29,67
SSC22726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,6,16
SSC22727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,54,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,33,28,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,11,0,0,0,40,41,79
SSC22728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,34,70,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,42,39,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,9,0,0,0,55,46,102
SSC22729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,35,88,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,65,45,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,27,9,12,12,0,3,4,87,68,158
SSC22730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,35,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,26,24,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,6,5,11,0,0,0,36,29,63
SSC22731,12,11,25,19,32,46,0,0,0,0,0,0,6,5,12,1326,1051,2385,131,115,247,14,0,16,5,0,5,30,7,31,10,3,11,54,46,102,1616,1264,2880,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,6,3,11,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,3,3,4,9,7,13,19,9,25,3,3,3,0,0,0,3,0,3,8,3,10,25,40,61,145,244,387,27,21,50,1833,1586,3416
SSC22732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,20,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,6,0,0,0,28,21,48
SSC22733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,24,10,33
SSC22735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,3,6,0,0,0,10,6,19
SSC22736,593,602,1196,46,81,129,3,0,0,0,3,4,19,8,30,6962,4956,11918,417,460,877,110,0,113,46,8,52,43,7,51,50,28,76,93,114,207,8380,6264,14648,96,105,197,0,0,0,32,27,62,115,95,212,23,31,48,18,3,24,278,265,545,0,0,0,0,0,0,5,0,3,0,13,15,0,0,0,6,14,21,68,30,95,347,311,654,82,103,186,0,0,0,0,0,4,85,104,191,157,307,465,620,974,1595,110,88,199,9705,8045,17752
SSC22737,12,6,17,0,0,5,3,0,3,0,0,0,0,0,0,281,205,481,16,17,30,17,0,17,3,0,3,0,0,0,3,0,3,40,18,51,377,250,623,3,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,3,3,0,0,0,0,0,0,0,3,3,32,21,54,21,44,65,4,3,7,438,322,767
SSC22738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,11,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,16,3,0,4,0,0,0,25,19,41
SSC22739,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,196,146,344,11,6,18,13,0,13,0,0,0,0,0,0,3,0,3,6,7,11,224,159,385,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,19,29,17,27,44,0,3,3,260,208,468
SSC22740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,60,122,0,3,8,0,0,0,0,0,0,0,0,0,3,0,4,4,0,4,72,72,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,17,0,0,3,83,81,164
SSC22741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,3,9,11,0,0,0,30,29,56
SSC22742,447,407,860,97,128,223,3,0,3,4,6,8,14,3,17,1646,1136,2785,72,134,203,18,0,18,39,11,54,153,37,193,11,10,25,56,76,129,2562,1951,4512,84,91,176,0,0,0,28,27,52,56,58,111,8,17,20,19,13,32,191,203,391,0,0,0,4,13,14,0,0,0,0,4,3,0,0,0,7,17,23,22,7,31,217,222,448,69,39,107,0,3,3,0,0,3,69,41,111,66,101,159,215,354,570,22,28,53,3157,2700,5857
SSC22743,147,144,294,21,14,36,0,0,0,216,218,435,4,5,9,384,284,665,14,38,53,5,0,5,10,4,15,92,45,136,18,5,27,451,373,821,1366,1127,2496,17,17,33,0,0,0,24,28,47,0,4,4,0,3,4,5,4,10,49,46,99,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,5,3,20,6,27,73,56,130,11,6,17,0,0,4,0,0,0,10,7,21,65,41,106,98,161,261,16,10,25,1623,1416,3038
SSC22744,0,3,3,10,21,27,3,3,6,0,0,0,0,7,11,2768,2430,5191,173,189,364,42,3,48,29,0,29,42,9,47,12,9,27,47,42,92,3129,2706,5842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,18,11,30,24,13,36,0,0,0,0,0,0,4,0,3,3,0,7,47,113,160,207,442,649,27,31,62,3444,3304,6752
SSC22745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,27,19,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,10,15,0,4,3,0,0,0,39,34,68
SSC22746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,3,12
SSC22747,46,51,97,16,16,32,0,0,0,0,3,4,0,3,6,1061,910,1973,59,71,133,24,0,24,9,0,10,7,0,7,11,4,15,8,15,17,1240,1082,2317,8,10,18,0,0,0,0,0,0,18,25,43,3,3,11,3,0,3,37,42,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,45,49,91,8,10,16,0,0,3,0,0,0,6,9,17,16,44,63,96,152,244,16,8,24,1419,1340,2766
SSC22748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,12,9,21
