SSC_CODE_2016,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SSC20263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,5,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,7,3,3,4,0,3,0,31
SSC20264,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
SSC20265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,13,11,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,7,3,5,0,0,3,0,47
SSC20266,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,7,3,3,4,5,3,3,0,39
SSC20267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
SSC20269,0,0,0,4,0,0,0,0,0,7,0,0,3,0,0,0,0,7,0,9,3,3,5,5,0,0,0,0,0,21,6,4,0,3,4,0,0,3,0,26,17,3,7,6,0,0,3,12,0,38,14,3,6,3,3,3,4,3,0,31,4,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,48,13,18,19,7,7,10,21,4,144
SSC20270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20271,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,15,9,3,4,4,10,0,3,0,0,32,0,3,0,3,3,0,4,0,0,23,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,15,11,12,7,9,4,0,88
SSC20272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4
SSC20273,0,0,3,0,0,10,0,0,0,14,0,0,0,4,3,0,0,3,0,12,4,3,13,7,9,3,0,7,0,39,3,5,15,8,8,3,7,4,0,48,9,11,15,0,8,3,17,4,3,72,13,14,14,10,4,7,13,7,3,77,4,0,0,0,4,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33,31,60,28,40,22,44,24,7,278
SSC20274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,13
SSC20275,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,3,0,4,0,3,0,0,0,0,12,3,0,0,0,0,0,0,0,0,12,9,3,3,0,0,0,3,6,0,22,0,5,0,0,0,0,3,4,0,14,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,11,7,5,5,0,5,18,0,72
SSC20276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,5,0,0,0,0,0,3,0,0,11,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,5,0,0,22
SSC20277,0,0,13,14,4,34,0,20,0,81,10,30,42,38,23,50,12,20,3,224,95,218,141,76,97,52,25,35,9,757,121,247,132,67,133,62,35,37,19,854,100,148,97,63,124,45,38,56,3,669,57,88,60,41,113,34,32,47,3,475,16,30,10,9,12,7,12,10,4,108,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,3,0,4,397,766,493,309,519,285,147,224,48,3181
SSC20278,5,0,60,23,3,0,0,0,0,96,5,3,90,86,0,3,6,0,3,191,5,5,38,29,3,0,0,6,0,88,6,6,8,0,3,0,0,4,3,32,3,8,7,3,12,5,4,4,0,44,20,14,8,0,9,3,3,3,0,53,3,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,33,202,141,33,11,17,23,7,511
SSC20279,0,0,0,4,0,3,0,3,0,10,6,0,7,3,0,0,0,0,0,19,8,0,7,3,3,0,0,0,0,27,6,0,5,0,3,0,0,0,0,16,11,6,5,0,3,6,3,10,0,42,17,3,6,5,0,0,0,0,0,37,10,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,55,19,33,14,10,10,15,22,4,181
SSC20280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,20
SSC20281,0,0,0,3,0,7,0,3,0,12,0,0,7,0,0,0,0,0,0,14,3,0,9,3,0,4,3,3,0,27,4,3,12,4,4,0,0,7,0,34,11,7,9,10,9,3,4,8,0,54,21,5,5,6,6,3,3,14,0,70,6,3,0,0,3,6,0,0,0,24,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,48,19,39,28,28,17,11,36,4,231
SSC20282,0,0,3,0,0,3,0,7,0,14,0,3,3,0,8,0,0,0,0,12,0,4,3,0,0,0,0,0,0,9,9,4,7,6,4,0,0,0,0,27,8,9,3,9,7,3,0,3,0,42,3,4,8,0,3,0,0,0,3,21,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,18,14,18,14,0,9,4,130
SSC20283,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,12,4,0,3,0,0,0,0,0,0,11,7,3,0,0,3,0,0,0,0,12,11,3,0,3,0,0,0,3,0,27,3,3,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,4,8,3,0,3,10,0,82
SSC20284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
SSC20286,0,0,4,5,0,5,0,8,0,18,4,0,3,3,0,6,0,3,0,23,3,13,9,5,3,3,8,5,0,53,6,15,15,8,6,3,12,7,0,68,16,16,15,12,12,6,11,11,0,101,15,16,14,14,16,3,11,18,0,101,15,4,7,0,0,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,67,66,50,41,32,38,53,8,409
SSC20287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,6,0,0,0,5,0,0,0,0,8,9,0,3,0,5,0,3,0,0,15,8,3,0,0,3,0,0,3,3,24,7,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,12,3,13,0,5,4,3,73
SSC20288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,19
SSC20290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,7
SSC20291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9
SSC20292,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,5,4,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,3,0,18,14,3,4,0,0,0,0,3,0,17,5,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,49,6,4,10,4,0,3,11,0,80
SSC20293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,4,0,3,0,0,3,0,10,3,4,3,0,0,0,3,3,0,17,3,0,0,0,3,0,0,0,0,11,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,5,7,7,4,3,8,5,3,58
SSC20294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,10
SSC20295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,0,0,0,0,0,3,24
SSC20296,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,11,5,4,3,0,0,0,0,0,0,22,6,3,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,12,3,4,3,0,8,4,66
SSC20297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,19
SSC20298,0,0,0,3,0,5,0,9,0,19,3,3,0,0,0,0,3,3,0,11,14,12,5,8,0,0,0,8,0,45,17,5,9,3,3,7,5,3,3,60,23,16,5,8,10,6,4,13,0,77,28,10,5,6,5,6,13,9,3,77,14,5,0,3,0,3,3,4,0,30,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,100,48,31,27,23,21,32,40,6,320
SSC20299,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,6,0,15,0,0,3,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,13,0,3,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,5,7,3,0,16,0,49
SSC20300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,10,6,0,0,0,0,0,3,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,3,3,0,0,3,0,40
SSC20301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,11
SSC20302,7,8,47,59,17,186,3,93,4,422,62,74,206,164,122,168,46,108,13,979,274,713,573,254,376,204,124,180,46,2738,310,530,444,250,371,172,139,188,20,2422,234,327,350,251,355,151,178,232,28,2109,176,269,242,182,315,138,146,210,29,1698,41,63,60,37,70,46,42,56,8,417,7,4,6,0,10,3,0,15,4,46,0,0,0,0,0,0,0,3,3,5,1108,1988,1925,1202,1634,1065,684,1072,162,10838
SSC20303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,7,0,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,24
SSC20304,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,6,3,3,0,0,0,0,0,0,0,7,8,3,0,0,3,0,0,0,0,17,7,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,8,8,3,4,4,4,0,0,51
SSC20305,0,3,15,22,8,48,3,14,3,113,9,13,40,31,23,27,8,21,0,179,61,129,156,44,88,46,15,36,3,572,131,113,102,49,118,33,26,39,12,606,69,67,61,49,72,35,32,22,5,416,42,33,47,17,65,34,25,6,0,264,11,8,3,5,7,3,7,4,0,45,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,322,367,417,213,378,225,113,141,22,2200
SSC20306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,0,0,0,3,3,0,3,0,13,9,0,0,0,0,0,4,0,0,18,3,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,3,3,4,5,0,50
SSC20307,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,3,0,0,6,0,0,5,3,4,3,0,4,0,20,0,3,3,0,3,4,4,4,0,17,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,18,10,10,5,5,15,0,70
SSC20308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,0,0,4,0,0,0,18
SSC20309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,4,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,4,4,0,7,0,25
SSC20310,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,4,0,0,3,0,0,0,0,0,11,0,4,3,0,0,0,0,0,0,5,10,0,0,0,3,0,0,0,0,12,10,0,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,7,3,6,0,5,3,0,60
SSC20311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,11
SSC20312,3,10,14,44,6,46,3,26,6,155,27,93,61,115,63,136,21,75,12,598,154,601,236,207,223,158,34,123,41,1774,132,326,113,76,112,62,17,66,13,924,162,236,93,66,109,69,25,57,25,848,73,163,67,43,82,38,9,45,7,528,18,31,13,5,12,7,0,16,4,100,0,3,8,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,568,1462,594,561,605,509,113,414,113,4936
SSC20313,3,14,16,45,8,81,3,44,5,222,18,101,67,102,50,118,6,42,13,517,128,489,171,134,173,127,38,77,19,1358,211,476,117,79,165,69,30,61,24,1241,195,419,142,106,206,77,35,56,23,1249,89,198,94,77,140,53,30,52,11,741,13,58,20,12,19,12,7,10,4,163,6,5,3,0,4,0,0,4,0,16,0,0,0,0,0,0,0,0,0,3,663,1757,622,558,758,543,159,348,100,5512
SSC20314,3,7,5,58,10,75,5,22,0,183,17,70,47,82,45,104,15,35,9,422,83,278,104,69,126,70,25,41,10,807,203,357,65,46,105,40,18,25,12,870,189,319,83,63,120,71,15,33,16,905,92,197,52,57,80,36,18,43,6,585,18,43,13,12,23,7,3,6,0,130,0,4,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,603,1285,372,391,516,404,87,200,58,3916
SSC20315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,7
SSC20316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6
SSC20317,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,7,0,0,0,0,20
SSC20318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,9
SSC20319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,10,7,0,0,0,0,3,0,3,3,13,0,3,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,9,0,8,3,7,3,5,53
SSC20320,0,0,0,0,3,3,0,3,0,7,0,0,0,0,0,0,0,4,0,4,13,4,0,0,0,0,0,4,0,23,10,4,3,3,0,0,0,0,0,27,10,8,3,6,6,9,4,0,0,49,12,6,7,0,0,3,3,3,0,34,7,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,49,20,18,17,8,15,15,22,0,160
SSC20321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,14
SSC20322,0,3,10,15,0,40,3,17,3,94,11,53,40,72,44,98,49,87,9,468,99,256,164,128,152,95,84,158,40,1179,77,167,105,89,87,41,76,117,21,773,43,48,78,60,47,35,114,119,14,568,32,26,52,36,29,17,63,100,10,363,0,3,0,4,3,5,9,12,5,36,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,262,558,451,405,363,346,391,610,104,3489
SSC20323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,18
