SSC_CODE_2016,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
SSC22725,..,0,0,7,5,7,8,0,0,28,..,0,0,0,0,0,3,0,0,9,..,0,0,0,0,0,0,0,0,0,13,..,..,..,..,..,..,..,..,13,..,6,..,..,..,..,..,..,..,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,13,9,3,8,6,8,12,3,0,56,..,0,0,7,3,6,10,0,0,26,..,0,4,0,0,0,0,0,0,8,..,0,3,0,0,0,0,0,0,3,10,..,..,..,..,..,..,..,..,10,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC22726,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,20,..,0,0,3,4,0,4,3,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC22727,..,0,6,3,3,4,6,3,0,23,..,0,0,4,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,3,4,4,10,12,10,4,0,53,..,0,3,0,9,7,3,3,0,28,..,0,0,3,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,6,9,..,..,..,..,..,..,..,..,9,..,3,..,..,..,..,..,..,..,3,..,0,0,3,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC22728,..,0,0,12,9,7,12,7,3,47,..,0,0,4,3,0,3,0,0,7,..,0,0,0,0,0,0,0,0,3,19,..,..,..,..,..,..,..,..,19,..,5,..,..,..,..,..,..,..,5,..,0,4,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,7,..,0,0,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,24,10,3,14,18,12,11,7,3,108,..,0,0,9,13,7,10,3,0,45,..,0,0,0,3,0,0,0,0,8,..,0,0,0,3,0,0,0,0,5,17,..,..,..,..,..,..,..,..,17,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC22729,..,0,3,0,14,15,16,3,0,53,..,0,8,3,6,6,3,0,0,17,..,0,0,0,0,0,0,0,0,0,14,..,..,..,..,..,..,..,..,14,..,10,..,..,..,..,..,..,..,10,..,3,0,5,0,0,0,0,0,6,..,5,0,0,0,3,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,3,10,0,0,0,0,0,0,16,..,0,3,0,5,10,9,7,0,35,0,0,0,0,0,0,0,0,0,8,14,22,19,5,27,32,32,13,0,159,..,0,3,7,6,9,21,0,0,54,..,0,9,4,3,3,0,0,0,16,..,0,3,3,0,0,4,0,0,11,19,..,..,..,..,..,..,..,..,19,..,3,..,..,..,..,..,..,..,3,..,0,3,0,0,0,0,0,0,4,..,6,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
SSC22730,..,0,4,8,3,5,4,3,0,22,..,0,4,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,4,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,12,3,14,8,11,5,3,3,0,52,..,0,9,4,0,7,3,0,0,27,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC22731,..,15,143,182,197,256,289,222,61,1368,..,52,133,58,53,43,15,7,0,360,..,0,9,24,39,23,5,5,0,96,813,..,..,..,..,..,..,..,..,813,..,176,..,..,..,..,..,..,..,176,..,183,83,48,49,12,3,0,0,385,..,21,20,16,4,22,6,3,3,92,..,20,8,10,10,3,0,0,0,58,..,56,55,27,17,17,10,6,0,193,..,22,91,89,129,142,124,59,46,691,28,33,36,17,11,12,6,6,3,158,837,578,584,465,516,523,461,305,116,4385,..,21,177,182,209,273,312,160,37,1376,..,65,131,63,51,32,17,7,0,368,..,53,105,133,138,55,27,32,18,561,741,..,..,..,..,..,..,..,..,741,..,145,..,..,..,..,..,..,..,145,..,128,27,20,17,4,3,0,0,199,..,22,10,3,21,31,19,13,10,118,..,19,10,0,0,0,0,0,0,27
SSC22732,..,0,0,3,7,8,3,0,0,17,..,0,0,0,3,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,14,3,3,7,13,4,0,0,0,48,..,0,0,3,4,3,3,0,0,11,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,7,..,..,..,..,..,..,..,..,7,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC22733,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC22734,..,0,0,3,3,8,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,3,8,6,5,0,0,28,..,0,0,0,6,3,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,3,..,..,..,..,..,..,..,..,3,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC22735,..,0,0,0,0,3,3,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,19,..,0,0,0,4,0,3,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC22736,..,48,1127,1451,1547,1397,797,426,102,6893,..,112,428,292,226,142,57,7,3,1264,..,5,38,55,132,100,45,22,11,410,3752,..,..,..,..,..,..,..,..,3752,..,1018,..,..,..,..,..,..,..,1018,..,928,633,192,101,33,3,0,0,1890,..,134,129,36,37,41,49,17,11,453,..,98,102,40,31,23,6,3,0,299,..,104,147,71,76,68,45,5,0,521,..,53,220,259,330,322,253,107,46,1584,77,71,90,61,41,32,24,15,3,416,3827,2574,2911,2451,2531,2160,1277,601,173,18495,..,115,1409,1514,1533,1326,697,310,45,6946,..,184,437,281,207,112,30,3,0,1261,..,71,264,411,488,272,90,72,36,1709,3473,..,..,..,..,..,..,..,..,3473,..,1109,..,..,..,..,..,..,..,1109,..,632,432,78,65,33,3,0,0,1245,..,109,81,22,55,115,75,66,25,536,..,78,55,14,14,11,8,0,3,188
SSC22737,..,3,23,51,59,82,83,35,6,347,..,3,16,14,9,7,4,0,0,53,..,0,0,0,5,3,0,0,0,8,124,..,..,..,..,..,..,..,..,124,..,27,..,..,..,..,..,..,..,27,..,32,28,10,5,4,0,0,0,75,..,3,3,0,0,0,0,0,3,15,..,0,3,3,0,0,0,0,0,6,..,0,7,3,4,3,0,0,0,25,..,4,13,11,14,24,7,9,4,92,4,6,3,3,3,3,3,3,0,32,125,75,96,99,117,132,103,47,14,808,..,4,33,54,59,99,67,23,3,348,..,6,13,13,15,10,3,0,0,57,..,0,4,8,10,4,3,4,0,46,103,..,..,..,..,..,..,..,..,103,..,42,..,..,..,..,..,..,..,42,..,20,19,9,4,5,0,0,0,45,..,0,3,0,0,0,0,3,3,17,..,0,0,0,0,0,0,0,0,3
SSC22738,..,0,0,4,4,9,5,0,0,23,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,3,4,3,0,10,0,0,0,0,0,0,0,0,0,4,5,8,4,3,8,7,14,5,0,57,..,0,0,4,3,6,3,0,0,24,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,7,..,..,..,..,..,..,..,..,7,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC22739,..,0,8,34,47,37,32,13,3,170,..,3,13,5,14,3,0,0,0,41,..,0,0,4,3,3,0,0,0,17,101,..,..,..,..,..,..,..,..,101,..,26,..,..,..,..,..,..,..,26,..,32,9,3,3,0,0,0,0,44,..,4,3,3,0,0,0,0,0,11,..,0,0,3,0,0,0,0,0,4,..,0,0,0,0,3,0,0,0,7,..,0,3,9,8,9,4,9,0,35,0,3,0,3,3,3,0,3,0,14,98,65,31,64,76,55,35,19,5,467,..,0,12,34,40,41,31,3,0,165,..,4,13,13,8,4,0,0,0,46,..,0,4,3,12,4,0,0,0,32,102,..,..,..,..,..,..,..,..,102,..,35,..,..,..,..,..,..,..,35,..,16,5,0,0,0,0,0,0,26,..,0,0,0,0,0,0,3,0,6,..,0,0,0,3,0,0,0,0,5
SSC22740,..,0,5,12,12,12,16,3,0,63,..,0,3,3,3,4,0,0,0,8,..,0,0,0,3,7,0,0,0,10,31,..,..,..,..,..,..,..,..,31,..,0,..,..,..,..,..,..,..,0,..,14,5,3,3,0,0,0,0,18,..,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,4,3,0,0,0,0,0,0,8,..,0,0,3,7,0,0,3,0,15,0,0,3,0,0,0,0,0,0,5,34,24,19,17,24,29,20,3,0,174,..,0,10,8,13,18,9,0,0,57,..,0,0,0,0,3,0,0,0,12,..,5,0,4,3,0,3,0,0,18,22,..,..,..,..,..,..,..,..,22,..,9,..,..,..,..,..,..,..,9,..,3,4,0,3,0,0,0,0,14,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
SSC22741,..,0,0,7,5,5,7,3,0,27,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,3,12,..,..,..,..,..,..,..,..,12,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,4,5,6,7,12,9,3,0,56,..,0,4,5,4,8,6,0,0,27,..,0,0,0,3,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,6,..,..,..,..,..,..,..,6,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC22742,..,19,387,523,302,215,147,84,33,1708,..,27,195,178,93,33,7,0,0,540,..,0,3,6,22,18,6,3,6,73,913,..,..,..,..,..,..,..,..,913,..,202,..,..,..,..,..,..,..,202,..,91,111,42,23,13,3,0,0,289,..,64,69,20,11,10,11,0,0,189,..,45,75,18,9,11,0,0,0,158,..,186,351,64,39,34,15,3,0,691,..,20,116,112,101,109,69,41,23,586,15,10,35,17,15,6,6,5,5,117,924,662,1341,981,620,448,269,147,68,5458,..,41,505,483,288,201,124,66,16,1715,..,42,213,161,88,38,10,0,0,543,..,3,40,86,108,50,26,33,19,362,878,..,..,..,..,..,..,..,..,878,..,203,..,..,..,..,..,..,..,203,..,91,73,30,21,14,0,0,0,235,..,48,37,7,12,21,6,15,3,150,..,37,40,4,3,4,0,0,0,90
SSC22743,..,3,171,145,95,57,40,15,3,520,..,42,225,71,47,20,5,0,0,416,..,0,0,5,3,3,0,0,0,15,178,..,..,..,..,..,..,..,..,178,..,39,..,..,..,..,..,..,..,39,..,21,12,5,5,7,0,0,0,49,..,32,37,0,4,0,0,0,0,76,..,20,39,3,3,0,0,0,0,67,..,235,344,47,17,3,5,0,0,651,..,50,115,52,37,18,11,3,0,291,3,11,10,3,3,0,3,0,0,37,180,441,963,332,213,111,69,19,5,2346,..,12,200,139,85,43,35,12,0,526,..,63,202,56,30,14,0,0,0,364,..,0,6,15,21,10,5,3,3,63,184,..,..,..,..,..,..,..,..,184,..,52,..,..,..,..,..,..,..,52,..,7,5,3,4,0,0,0,0,24,..,39,38,7,3,6,0,3,0,101,..,25,46,4,4,0,0,0,0,72
SSC22744,..,19,277,489,560,490,383,143,36,2393,..,99,206,126,103,53,23,10,0,613,..,0,12,24,40,22,11,0,0,113,1506,..,..,..,..,..,..,..,..,1506,..,319,..,..,..,..,..,..,..,319,..,267,92,41,22,5,0,0,0,429,..,37,13,7,8,12,10,9,0,93,..,27,20,12,8,3,0,0,0,70,..,52,46,19,23,20,10,0,4,173,..,24,91,77,104,118,76,45,17,568,32,39,45,23,18,20,10,12,4,201,1538,884,800,811,886,752,524,221,64,6477,..,31,402,532,540,519,306,109,18,2447,..,128,230,115,78,46,24,6,0,618,..,40,148,179,156,59,22,16,13,631,1472,..,..,..,..,..,..,..,..,1472,..,326,..,..,..,..,..,..,..,326,..,172,39,10,12,10,0,0,0,243,..,24,7,5,14,17,17,14,11,97,..,15,4,0,0,4,0,0,0,32
SSC22745,..,0,5,8,4,11,8,5,0,40,..,0,3,3,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,3,0,0,3,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,3,3,0,3,10,0,0,0,0,0,0,0,0,0,0,10,11,6,8,9,13,16,5,3,80,..,0,3,8,12,8,4,0,0,34,..,0,3,3,0,0,0,0,0,5,..,0,0,3,0,0,0,0,0,3,17,..,..,..,..,..,..,..,..,17,..,6,..,..,..,..,..,..,..,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC22746,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,18,..,0,0,0,0,4,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC22747,..,3,122,157,210,249,174,98,10,1028,..,6,60,38,25,23,7,3,0,163,..,0,0,14,25,10,6,3,3,60,457,..,..,..,..,..,..,..,..,457,..,138,..,..,..,..,..,..,..,138,..,156,145,53,22,4,0,0,0,379,..,14,22,9,7,11,12,3,0,70,..,3,7,3,7,5,0,0,0,22,..,10,19,14,10,6,4,3,0,67,..,6,28,36,48,36,38,19,9,211,12,0,15,5,0,6,3,0,0,44,463,350,416,316,354,349,238,128,27,2640,..,10,156,173,208,257,162,63,3,1037,..,18,58,34,30,14,3,0,0,166,..,7,30,71,93,63,31,13,4,317,425,..,..,..,..,..,..,..,..,425,..,181,..,..,..,..,..,..,..,181,..,100,91,29,11,3,3,0,0,236,..,22,8,3,3,10,18,8,5,80,..,5,5,0,0,0,0,0,0,14
SSC22748,..,0,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,8,3,0,0,19,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,3,3,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC22749,..,0,0,3,0,6,7,3,0,28,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,6,5,4,7,5,7,10,3,3,45,..,0,0,6,3,5,6,4,0,25,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC22750,..,0,6,15,35,26,16,10,0,99,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,42,..,..,..,..,..,..,..,..,42,..,11,..,..,..,..,..,..,..,11,..,5,4,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,3,7,3,0,10,3,3,0,0,0,4,0,0,0,9,44,19,12,19,37,35,18,7,0,203,..,0,11,23,25,30,4,4,0,101,..,0,0,0,3,4,0,0,0,11,..,0,0,0,0,0,0,0,0,0,34,..,..,..,..,..,..,..,..,34,..,14,..,..,..,..,..,..,..,14,..,7,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC22751,..,0,0,5,7,13,6,3,0,41,..,0,0,10,3,4,0,0,0,20,..,0,0,0,0,0,0,0,0,0,17,..,..,..,..,..,..,..,..,17,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,3,7,0,3,0,17,0,0,0,0,0,3,0,0,0,4,17,6,4,17,14,25,15,8,0,104,..,0,0,9,3,15,10,0,0,40,..,0,3,4,3,8,0,0,0,22,..,0,0,3,4,0,0,0,0,9,30,..,..,..,..,..,..,..,..,30,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,6
