SSC_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC22503,385,388,778,70,79,144,3,6,6,49,37,79,0,5,5,0,0,0,0,3,7,4,6,10,0,4,4,0,0,0,0,0,0,55,55,117,3,10,17,3,0,3,134,145,277,42,31,75,558,571,1126
SSC22504,15,11,28,3,6,7,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,4,10,17,4,0,3,20,23,46
SSC22505,31,22,53,6,8,12,0,0,0,0,4,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,14,0,0,0,0,3,4,11,15,24,4,3,12,46,38,92
SSC22506,17,21,40,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,7,9,11,3,3,6,29,33,58
SSC22507,12,7,16,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,3,3,6,0,0,0,16,9,24
SSC22508,93,85,177,17,15,28,0,0,0,16,8,27,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,12,36,3,4,9,0,0,0,35,35,73,6,8,17,137,126,263
SSC22509,9,19,28,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,6,6,0,0,0,8,9,13,0,4,7,24,29,50
SSC22510,21,13,31,4,4,12,0,3,3,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,0,3,0,3,11,12,21,3,0,4,28,30,61
SSC22511,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
SSC22512,47,52,101,4,0,4,0,0,0,9,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14,3,0,3,0,0,0,15,5,21,14,12,25,69,65,136
SSC22513,127,114,239,9,6,15,4,3,7,36,41,78,5,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,46,94,0,0,0,0,0,0,53,58,106,43,42,85,225,209,433
SSC22514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22515,534,512,1051,133,147,285,14,22,32,130,125,253,9,11,16,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,152,156,304,11,16,25,5,12,14,306,328,630,59,54,117,904,893,1800
SSC22516,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12
SSC22517,25,17,39,0,3,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,3,7,0,0,0,8,8,17,5,0,4,33,26,64
SSC22518,91,76,162,7,5,7,0,0,0,4,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,18,0,0,0,0,0,0,12,15,29,7,3,9,110,93,209
SSC22519,6,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,16
SSC22520,95,91,189,7,7,7,0,0,0,31,33,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,61,0,0,0,0,0,0,35,36,76,16,15,29,151,140,285
SSC22521,252,235,489,32,30,61,0,0,0,51,53,105,0,3,3,0,3,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,52,64,120,4,5,10,0,0,0,92,102,190,28,20,43,375,352,723
SSC22522,42,34,71,0,3,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12,0,0,0,0,0,0,10,7,18,9,10,12,61,43,106
SSC22523,123,107,228,3,9,14,0,0,0,20,21,41,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,51,0,0,3,0,0,0,32,32,65,25,18,41,179,154,331
SSC22524,236,250,482,13,13,25,3,3,3,63,59,118,4,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,65,60,133,3,3,5,0,0,0,80,76,159,25,26,48,344,350,694
SSC22525,61,44,105,0,0,5,0,0,3,13,16,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,37,0,0,0,0,0,0,20,25,43,9,15,23,88,82,176
SSC22526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22527,18,16,34,0,3,3,0,0,0,9,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,14,0,0,0,0,0,0,10,7,18,0,3,3,33,26,53
SSC22528,32,26,58,5,3,7,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,10,6,18,4,3,6,41,42,84
SSC22529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22530,298,288,582,21,23,48,0,0,0,101,116,216,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,117,230,0,4,3,3,0,3,137,142,278,31,27,60,457,458,921
SSC22531,188,212,402,42,42,87,0,3,3,41,54,97,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,58,105,0,3,5,0,0,0,97,102,197,20,21,44,307,337,639
SSC22532,30,34,68,4,3,8,0,0,0,4,6,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,12,18,0,0,0,0,0,0,11,13,21,3,3,10,47,53,97
SSC22533,454,409,858,40,43,80,0,0,0,153,179,326,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,182,333,3,0,3,0,0,0,196,222,420,98,62,156,749,697,1441
SSC22534,2678,3170,5845,399,467,865,92,118,216,1467,1637,3101,71,94,167,23,34,56,37,71,109,14,14,27,3,3,12,16,26,41,0,0,0,1736,1996,3723,463,549,1009,30,31,59,2629,3039,5670,442,557,997,5749,6763,12512
SSC22535,98,108,208,11,21,36,3,3,4,25,21,50,0,3,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,32,31,62,0,3,3,0,0,0,50,55,99,10,17,31,161,178,344
SSC22536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22537,682,699,1389,126,122,248,5,9,11,344,341,679,17,8,23,3,4,7,10,9,19,0,0,0,0,0,0,0,0,0,0,0,0,376,376,746,22,27,52,10,9,13,529,535,1058,119,128,250,1329,1363,2694
SSC22538,2668,2820,5484,963,1033,1990,67,86,150,1515,1586,3103,62,53,115,28,31,61,38,44,84,14,13,30,5,17,25,5,15,20,0,0,0,1738,1842,3580,217,229,439,33,28,60,2948,3131,6081,324,321,644,5936,6269,12205
SSC22539,16,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,15,10,28
SSC22540,79,76,151,4,5,7,0,0,3,31,25,53,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,28,61,3,0,4,0,0,0,39,31,71,14,20,32,130,127,258
SSC22541,17,17,28,0,3,3,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,6,6,11,4,0,3,18,24,42
SSC22542,6,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,12,12,25
SSC22543,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
SSC22544,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7
SSC22545,21,14,32,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,20,18,35
SSC22546,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7
SSC22547,4,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,11
SSC22548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22549,24,24,45,0,3,7,0,0,0,8,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,0,0,0,0,0,0,6,11,20,7,5,16,43,37,82
SSC22550,50,49,102,3,6,6,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,0,0,0,0,0,0,10,12,16,6,8,11,69,62,131
SSC22551,9,18,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,11,16,32
SSC22552,1050,1055,2109,188,222,406,6,9,18,308,417,717,14,13,28,0,0,0,13,6,23,0,0,0,0,0,0,0,0,0,0,0,0,345,454,795,17,19,36,8,7,12,555,701,1253,138,170,307,1744,1929,3671
SSC22553,129,126,259,22,12,34,0,0,0,30,27,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,64,0,4,3,0,0,0,56,51,99,29,22,48,213,196,411
SSC22554,91,78,170,3,0,3,0,3,3,21,29,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,35,57,3,4,3,0,0,0,28,33,65,8,13,24,135,123,262
SSC22555,29,28,59,3,0,3,3,3,9,5,5,10,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,23,0,0,0,0,0,0,14,9,27,8,5,14,49,47,98
SSC22556,6096,6476,12578,1919,2195,4117,81,90,165,1503,1746,3251,120,128,250,39,41,86,51,41,89,20,17,37,10,13,21,4,4,14,0,0,0,1833,2073,3910,211,239,453,56,42,96,4021,4553,8573,987,1172,2160,11107,12206,23308
SSC22557,569,578,1150,104,93,204,6,3,6,77,81,156,6,3,6,0,3,3,0,0,0,3,3,3,3,3,3,0,0,0,0,0,0,94,93,185,10,4,17,0,0,3,206,197,404,43,40,81,824,815,1639
SSC22558,179,195,379,6,9,20,0,0,0,42,37,80,0,3,3,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,50,43,94,0,0,0,0,0,0,52,56,110,16,19,36,253,269,520
SSC22559,306,311,613,31,26,55,27,23,50,304,276,582,35,20,53,13,12,25,7,13,20,7,6,13,3,3,7,8,4,9,0,0,0,397,366,763,361,359,718,8,10,19,798,764,1559,103,93,193,1198,1171,2371
SSC22560,37,46,85,3,0,3,0,0,0,14,4,19,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,0,0,0,0,0,16,10,28,0,0,0,0,0,0,18,18,36,3,7,9,64,68,134
SSC22561,35,28,64,3,0,3,0,0,0,8,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,13,0,0,0,0,0,0,14,7,18,9,5,18,56,43,101
SSC22562,10,7,14,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,5,5,6,3,3,4,16,10,29
SSC22563,19,12,34,4,0,3,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,17,0,3,4,0,0,0,15,12,22,9,10,16,39,35,71
SSC22564,313,317,630,34,41,74,6,9,15,109,117,221,6,3,7,6,7,9,6,3,4,0,0,0,0,0,4,0,0,0,0,0,0,124,141,264,5,0,7,0,3,5,168,184,352,66,86,155,551,591,1138
SSC22565,37,29,65,3,0,0,0,0,3,24,26,49,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,27,32,59,0,0,0,0,0,0,31,32,62,3,8,9,79,63,141
SSC22566,76,52,133,0,5,5,0,0,3,11,10,23,3,0,3,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,18,13,35,0,0,0,0,0,0,21,23,40,13,6,18,108,82,191
SSC22567,44,35,78,9,8,19,0,0,0,10,11,22,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,11,18,35,4,0,3,0,0,0,28,25,49,7,9,14,77,63,143
SSC22568,22,15,38,0,0,0,0,0,0,6,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,14,0,0,0,0,0,0,6,3,14,7,10,14,30,32,59
SSC22569,2352,2364,4722,406,371,783,179,166,343,3471,3106,6574,79,84,164,53,39,96,51,28,79,18,29,39,14,17,30,20,23,43,0,0,0,3882,3483,7366,1326,1554,2883,56,54,109,5678,5458,11135,1554,505,2057,9591,8326,17920
SSC22570,6,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,11
SSC22571,116,101,221,3,3,3,0,5,6,39,43,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,47,90,0,3,3,0,0,0,46,48,99,11,14,20,174,164,342
SSC22572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC22573,1700,1813,3516,125,119,242,24,16,42,748,722,1468,23,21,42,4,7,10,5,6,12,0,9,9,6,3,5,0,0,0,0,0,0,812,779,1591,174,162,332,10,15,31,1114,1080,2199,262,236,497,3077,3131,6206
SSC22574,121,127,251,11,11,23,9,4,9,28,31,60,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,44,80,0,0,3,0,0,0,49,53,101,17,19,33,186,205,388
SSC22575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22576,14,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,26
SSC22577,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22578,5,11,17,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,8,7,7,10,17,21,30
SSC22579,8,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,13,20
SSC22580,21,26,41,9,7,13,0,0,0,3,5,9,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,14,0,0,0,0,0,0,17,12,30,0,0,0,33,36,75
SSC22581,961,958,1914,154,174,328,9,17,29,299,353,653,3,13,16,0,0,0,3,8,10,0,0,0,3,0,7,0,0,0,0,0,0,318,388,704,29,25,57,9,8,15,506,597,1104,75,78,145,1536,1634,3171
SSC22582,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
SSC22583,278,249,522,3,7,13,3,3,5,84,91,175,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,93,186,0,0,0,6,3,5,104,102,205,27,22,48,410,374,777
SSC22584,136,146,284,25,24,42,0,0,0,58,61,117,0,0,0,3,0,5,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,69,64,131,5,0,4,0,0,0,95,85,179,11,13,29,237,251,492
SSC22585,150,152,307,8,5,13,3,0,3,35,28,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,59,4,0,4,3,0,4,48,39,82,23,17,40,222,210,432
SSC22586,160,140,298,0,7,8,0,0,0,30,29,59,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,32,37,62,0,0,0,3,3,7,33,46,77,21,23,41,211,205,417
SSC22587,51,47,97,4,3,7,0,0,0,13,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,28,0,0,0,0,0,0,19,13,34,9,3,10,76,70,141
SSC22588,75,68,145,5,3,9,3,0,3,13,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,38,0,0,0,0,0,0,23,25,41,36,32,64,132,121,251
SSC22589,82,75,159,3,5,10,0,0,0,8,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15,0,0,0,0,0,0,8,7,24,15,12,31,113,93,208
SSC22590,5,5,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,0,0,0,3,6,7,0,0,0,12,5,22
SSC22591,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,14
SSC22592,8,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11
SSC22593,15,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,15,34
SSC22594,17,18,35,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,3,22,23,40
SSC22595,57,45,97,5,3,9,3,3,5,16,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,30,0,0,0,0,0,0,24,16,41,12,12,19,88,72,159
SSC22596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3
SSC22597,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,14,12,11,19
SSC22598,148,131,279,16,11,32,0,0,0,19,20,42,3,3,10,0,3,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,31,28,58,8,11,14,0,0,0,54,51,101,20,22,38,218,197,416
SSC22599,81,81,170,5,8,8,0,3,3,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,13,0,0,0,0,0,0,10,9,19,3,9,11,99,103,199
SSC22600,17,19,40,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,11,0,0,0,0,0,0,3,12,14,3,3,3,24,32,54
SSC22601,1047,1034,2084,65,60,118,3,4,8,321,371,697,9,9,13,4,3,4,4,3,12,0,0,3,0,0,0,0,0,0,0,0,0,344,393,734,32,51,82,12,13,17,450,508,955,83,77,160,1581,1616,3204
SSC22602,38,40,79,0,3,3,3,3,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,0,0,0,0,0,0,10,7,19,0,0,0,50,51,99
SSC22603,32,26,56,0,0,0,0,0,0,21,20,42,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,43,0,0,0,0,0,0,23,25,43,9,9,15,63,54,115
SSC22604,130,107,237,3,4,8,0,0,0,19,22,33,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,44,4,3,6,0,0,0,26,26,59,18,12,32,176,151,323
SSC22605,14,12,23,0,0,0,0,0,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,0,0,0,0,0,0,4,5,12,0,0,0,20,14,33
SSC22606,7,7,11,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,5,4,12,3,0,0,15,11,24
SSC22607,2175,2140,4317,93,125,220,12,15,27,586,622,1207,7,9,16,3,8,7,10,13,29,6,5,20,0,0,0,3,3,4,0,0,0,633,680,1314,63,68,131,16,10,24,804,882,1693,125,115,240,3107,3145,6249
SSC22608,47,55,102,8,3,11,0,0,0,7,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,0,5,4,0,0,0,16,13,30,7,3,6,65,71,143
SSC22609,25,21,46,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,23,24,49
SSC22610,14,12,23,7,4,15,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,12,10,20,13,9,19,33,26,64
SSC22611,64,64,125,4,4,5,0,0,0,10,10,27,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,28,0,0,0,0,0,0,22,17,36,5,9,9,83,87,171
SSC22612,218,239,459,50,47,90,5,11,13,82,85,170,0,3,3,0,0,5,0,4,7,3,6,5,0,3,3,0,0,0,0,0,0,95,109,202,3,6,13,0,0,0,147,158,305,28,33,59,398,432,829
SSC22613,173,161,339,19,26,49,0,3,6,94,101,198,0,0,7,0,0,0,4,3,4,3,0,3,0,0,0,0,0,0,0,0,0,102,112,217,3,4,3,0,0,0,128,136,269,170,138,308,470,440,913
SSC22614,3041,3186,6231,135,149,288,32,31,64,1033,1073,2106,20,21,46,6,8,20,13,21,36,10,12,17,0,0,0,3,5,5,0,0,0,1128,1165,2292,326,347,671,18,14,29,1602,1677,3284,129,170,300,4773,5036,9813
SSC22615,3602,3858,7460,138,163,298,15,30,48,958,1107,2064,25,22,46,18,17,30,11,19,28,3,7,8,3,3,8,3,6,5,0,0,0,1035,1207,2240,408,467,874,14,16,27,1592,1848,3440,148,157,311,5343,5867,11205
SSC22616,18,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,23,14,39
SSC22617,20,21,42,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,5,3,7,0,0,0,24,18,45
SSC22618,8,3,13,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,13,8,17
