SSC_CODE_2016,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_more_15_19_yrs,P_3000_more_20_24_yrs,P_3000_more_25_34_yrs,P_3000_more_35_44_yrs,P_3000_more_45_54_yrs,P_3000_more_55_64_yrs,P_3000_more_65_74_yrs,P_3000_more_75_84_yrs,P_3000_more_85ov,P_3000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC21564,0,13,80,84,92,60,21,0,0,361,0,3,43,87,67,34,7,0,0,246,0,0,40,78,73,35,8,0,0,230,0,0,26,48,45,28,0,0,0,140,0,0,26,66,51,20,3,0,0,166,0,3,11,21,11,9,0,0,0,57,51,14,30,38,49,25,15,7,5,245,390,219,553,774,720,557,353,99,25,3688
SSC21565,3,51,302,141,91,54,9,4,0,647,0,17,227,120,67,28,3,0,0,464,0,0,144,120,55,19,3,0,0,347,0,3,84,72,46,37,3,0,0,250,0,4,112,146,67,26,0,0,0,354,0,3,19,44,26,12,0,0,0,108,47,82,219,150,111,74,59,63,55,869,437,891,2193,1423,989,781,425,311,157,7594
SSC21566,0,3,15,11,16,6,0,0,0,48,0,0,4,3,12,3,3,0,0,26,0,0,3,8,4,3,0,0,0,15,0,0,4,3,3,0,0,0,0,15,0,0,4,7,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,4,6,4,0,3,0,28,45,29,43,59,75,50,28,8,7,340
SSC21567,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,6,0,0,3,3,10,8,9,0,3,42
SSC21568,0,0,3,5,8,10,11,0,0,34,0,0,0,8,4,6,3,3,0,21,0,0,0,0,3,0,8,0,0,13,0,0,0,0,0,6,7,0,0,12,0,0,0,3,4,6,3,6,0,20,0,0,0,6,10,9,10,5,0,39,4,0,3,7,3,6,0,4,0,30,27,10,19,37,70,80,75,35,6,352
SSC21569,0,0,3,4,0,7,0,0,0,19,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,22,17,14,19,20,40,23,26,10,3,174
SSC21570,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,15,7,4,0,50
SSC21571,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,3,3,4,3,15,5,3,0,37
SSC21572,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,3,3,0,21,5,13,22,22,38,42,22,15,0,177
SSC21573,0,3,4,18,25,23,12,0,4,81,0,0,4,11,10,17,0,0,0,46,0,0,0,6,8,17,3,3,0,40,0,0,6,0,11,6,3,0,0,21,0,0,0,3,9,8,0,0,0,24,0,0,0,7,9,3,5,0,0,21,7,0,3,8,14,19,12,7,3,72,50,36,67,131,215,351,300,128,72,1351
SSC21574,0,0,5,8,9,19,13,9,5,65,0,0,3,7,5,8,8,3,0,30,0,0,11,3,5,3,0,0,0,17,0,0,3,0,8,0,0,0,0,14,0,0,0,6,4,8,0,0,0,24,0,0,0,0,0,0,0,0,0,7,10,0,7,4,9,14,24,11,6,83,42,15,60,84,134,210,243,102,39,936
SSC21575,0,3,8,16,19,16,0,3,0,66,0,0,3,10,13,15,0,0,0,42,0,0,3,12,13,8,3,0,0,40,0,0,0,4,3,3,0,0,0,9,0,0,3,5,6,10,0,0,0,24,0,0,0,0,0,6,3,0,0,11,10,0,4,6,9,19,18,9,0,68,72,48,62,102,129,148,105,34,8,709
SSC21576,0,35,200,78,88,102,77,42,21,644,4,17,166,76,75,61,59,43,14,509,3,8,126,110,79,87,54,42,23,525,0,5,91,70,64,67,56,34,10,402,0,0,133,173,163,144,81,51,22,764,0,0,55,359,376,251,113,80,28,1264,36,41,89,103,92,77,85,93,79,691,532,590,1410,1301,1301,1123,978,711,349,8289
SSC21577,7,131,398,196,230,204,126,43,15,1351,3,63,288,189,178,155,86,27,11,1000,0,26,235,223,225,166,62,30,16,982,0,4,123,182,215,117,67,11,16,723,0,10,169,374,423,244,69,20,20,1329,6,8,83,585,684,295,103,36,6,1797,90,131,180,135,174,129,117,92,80,1133,1368,2346,2958,2767,3078,2289,1648,959,506,17911
SSC21578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
SSC21579,0,0,9,0,6,3,0,0,0,17,0,0,3,0,5,0,0,0,0,11,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,7,0,0,3,0,3,0,0,0,0,5,0,4,0,0,3,4,5,8,3,34,21,10,24,21,53,47,37,30,13,256
SSC21580,0,0,7,3,10,11,3,0,0,33,0,0,3,12,10,10,5,0,0,38,0,0,4,8,11,10,0,0,0,36,0,0,0,9,15,4,0,0,0,26,0,0,0,12,8,6,0,0,0,26,0,0,0,7,12,3,0,0,0,24,5,0,0,0,5,7,12,0,0,32,56,19,28,84,111,113,86,15,0,515
SSC21581,0,0,0,3,0,7,0,0,0,9,0,0,0,7,6,3,3,0,0,21,0,0,0,9,5,4,0,0,0,14,0,0,0,4,7,3,0,0,0,11,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,3,0,16,18,7,6,34,41,36,37,8,0,191
SSC21582,0,0,0,0,0,6,0,0,0,13,0,0,0,0,3,7,0,0,0,10,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,3,5,0,0,19,14,4,22,17,13,35,19,7,3,138
SSC21583,0,17,48,37,41,28,13,3,4,188,0,4,35,36,35,18,6,0,0,146,0,0,27,34,32,15,3,0,0,120,0,0,19,31,33,23,0,0,0,104,0,0,11,30,47,24,0,0,3,118,0,0,5,20,24,13,3,0,0,69,11,6,23,29,32,15,20,7,7,153,136,154,330,390,405,305,210,120,66,2115
SSC21584,0,0,0,3,4,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,3,0,13,8,3,4,9,12,19,7,8,3,75
SSC21585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,3,0,3,0,0,16,7,0,0,16,11,11,9,6,0,60
SSC21586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,6,6,7,0,24
SSC21587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,8
SSC21588,3,10,51,82,66,79,31,5,12,338,0,0,45,48,40,40,7,0,5,193,0,0,19,35,45,38,6,4,0,150,0,0,7,27,32,31,3,3,0,101,0,0,15,23,26,21,4,5,0,103,0,0,5,7,6,11,3,9,3,41,26,18,51,52,49,62,63,26,18,372,223,195,437,575,614,706,618,331,169,3870
SSC21589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,17
SSC21590,0,0,0,0,0,3,3,0,0,10,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,4,3,0,0,16,8,10,17,9,18,28,26,0,5,129
SSC21591,0,0,0,3,0,4,0,0,0,13,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,3,4,0,5,11,3,0,0,35,13,18,10,15,36,36,32,7,0,176
SSC21592,0,0,0,3,3,9,0,0,0,12,0,0,0,4,4,0,0,0,0,8,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,4,4,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,3,13,7,11,19,19,25,54,47,15,11,211
SSC21593,0,92,413,205,178,127,27,7,0,1058,0,23,305,168,149,73,20,7,0,746,0,17,229,150,111,75,7,3,0,601,0,3,124,125,100,51,3,0,0,404,0,5,150,225,134,74,13,0,0,606,3,9,47,155,102,44,6,5,0,371,66,107,221,141,117,100,52,24,14,842,657,1263,2814,1881,1565,1232,629,260,130,10421
SSC21594,0,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,8,10,4,11,16,22,18,0,3,80
SSC21595,0,3,3,0,4,10,0,0,0,13,0,0,0,0,5,0,0,0,0,11,0,0,0,0,4,9,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,16,10,5,24,23,34,65,48,13,5,217
SSC21596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21597,0,0,10,7,9,7,0,0,0,32,0,0,3,3,7,0,3,0,0,17,0,0,0,5,3,5,0,0,0,25,0,0,0,6,11,4,0,0,0,21,0,0,0,0,8,4,0,0,0,11,0,0,0,3,0,5,3,0,0,15,5,3,3,0,16,12,10,4,0,59,17,11,39,52,94,121,109,38,10,490
SSC21598,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,7,3,5,14,21,27,19,8,3,99
SSC21599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SSC21600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,3,5,3,0,0,15
SSC21601,0,13,35,22,14,13,3,0,0,106,0,0,36,15,9,7,0,0,0,73,0,3,18,14,9,3,4,0,0,50,0,0,4,7,4,0,0,0,0,19,0,3,4,7,5,3,0,0,0,30,0,0,0,4,3,3,0,0,0,6,10,3,36,7,13,18,17,3,3,108,58,78,285,183,148,140,100,34,7,1033
SSC21602,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,21,8,4,9,12,19,14,12,3,4,86
SSC21603,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,3,0,4,3,11,18,8,0,0,48
SSC21604,0,14,67,30,27,9,3,6,4,148,0,9,33,25,7,5,5,3,3,82,0,0,29,21,11,3,0,0,0,71,0,0,18,8,4,4,0,0,0,35,0,0,12,13,8,8,0,0,0,37,0,4,7,3,0,3,0,0,0,13,9,3,10,7,6,17,7,26,39,122,77,141,322,204,148,155,146,230,192,1608
SSC21605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21606,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,3,3,0,0,0,17,10,4,8,10,22,21,11,8,0,99
SSC21607,3,21,60,68,92,65,31,9,9,355,0,9,31,31,52,32,4,0,0,160,0,0,13,20,25,25,6,0,0,105,0,0,12,18,22,10,0,0,0,68,0,0,4,19,22,15,4,0,0,61,0,0,3,6,6,11,4,3,3,35,58,24,37,61,88,93,156,131,63,705,419,412,654,754,954,1089,1215,824,354,6677
SSC21608,0,0,5,7,8,11,4,0,0,32,0,0,3,0,11,7,0,0,0,17,0,0,3,6,7,3,0,0,0,18,0,0,6,3,5,4,0,0,0,22,0,0,4,6,10,0,0,0,0,18,0,0,0,7,6,5,0,0,0,17,0,4,9,9,3,4,0,3,4,35,61,34,63,66,102,66,52,16,10,462
SSC21609,0,0,5,0,3,16,4,0,0,29,0,0,0,3,3,0,0,0,0,7,0,0,5,0,3,0,4,0,0,12,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,14,14,0,0,40,16,5,34,25,51,89,104,27,3,351
SSC21610,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,14,4,0,9,3,7,4,4,3,0,34
SSC21611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,10
SSC21612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
SSC21613,0,0,4,4,0,0,0,0,0,14,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,3,0,0,0,13,0,0,0,3,4,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,3,4,0,0,15,24,11,6,37,32,32,20,4,0,168
SSC21614,0,7,25,24,36,48,27,13,0,183,0,4,18,32,20,30,21,0,0,119,0,0,17,24,26,37,9,3,0,116,0,0,3,16,13,29,12,3,0,71,0,0,3,23,33,21,3,3,3,86,0,0,0,13,8,14,11,7,0,56,19,3,17,16,33,29,49,23,14,205,131,93,199,300,344,503,527,257,86,2431
SSC21615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,13,3,0,0,3,3,13,7,3,0,41
SSC21616,0,0,0,5,3,0,0,3,0,11,0,0,0,0,4,3,4,0,0,14,0,0,4,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,8,18,26,25,16,10,0,112
SSC21617,0,0,10,3,13,3,8,7,0,37,0,3,6,8,3,6,0,0,0,23,0,0,3,3,7,3,0,0,0,18,0,0,0,5,4,3,3,0,0,16,0,0,0,0,7,0,3,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,4,3,8,4,3,6,0,21,42,24,50,42,74,53,86,40,8,420
SSC21618,5,17,68,59,98,57,19,8,3,327,0,8,61,53,78,54,3,0,0,257,0,3,44,84,89,39,8,3,0,272,0,0,20,44,64,36,14,0,0,187,0,0,33,125,161,57,11,3,0,391,0,0,7,100,146,53,5,0,5,325,22,21,43,59,45,28,28,30,23,305,515,365,548,849,1057,668,364,232,183,4770
SSC21619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,4,0,3,16,36,23,13,3,94
SSC21620,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,3,0,20,6,3,15,8,24,20,9,12,3,106
SSC21621,0,0,0,0,3,0,0,0,0,7,0,0,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,6,4,11,12,12,22,9,7,0,76
SSC21622,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,11,8,3,7,15,11,16,8,3,0,70
SSC21623,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,7,19,8,6,6,3,5,60
SSC21624,0,53,204,154,148,79,14,0,0,650,0,13,76,66,87,53,3,0,0,307,0,10,56,44,55,28,0,0,0,193,0,0,32,18,28,13,3,0,0,90,0,0,19,27,31,17,0,0,0,96,0,0,6,12,7,8,3,0,0,37,154,84,188,184,173,137,83,34,8,1034,1256,1241,2166,1910,2057,1503,863,336,72,11413
SSC21625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,4,3,4,3,5,3,0,21
SSC21626,0,0,13,7,12,11,9,0,0,57,0,0,6,0,7,3,0,0,0,15,0,0,5,3,0,5,3,0,0,16,0,0,3,3,9,0,0,0,0,18,0,0,3,3,3,0,0,0,0,12,0,0,0,0,0,3,0,0,0,6,3,0,9,4,3,14,11,12,3,57,45,38,100,68,99,107,105,57,11,620
SSC21627,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,9
SSC21628,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,4,0,5,11,12,9,11,3,0,58
SSC21629,57,453,1627,414,196,132,117,28,17,3029,26,190,1338,354,161,127,68,25,11,2314,22,69,1065,408,177,132,62,22,8,1974,10,60,622,331,150,112,55,12,10,1371,40,63,941,662,313,221,104,47,19,2405,21,62,283,427,350,320,170,56,38,1717,405,1367,1984,805,473,394,269,102,123,5923,3817,12716,16538,5075,2722,2212,1568,534,325,45503
SSC21630,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,6,5,19,17,10,9,3,3,0,0,67,3,22,24,23,10,9,3,3,0,98
SSC21631,0,29,132,82,107,86,33,7,3,480,0,4,84,64,69,55,18,0,0,297,0,6,24,35,37,27,14,0,0,146,0,0,13,15,31,23,3,0,0,85,0,0,21,19,22,15,7,3,0,99,0,0,7,6,13,3,6,3,0,38,68,62,113,91,97,95,109,60,11,710,429,563,1141,943,971,1051,1020,364,96,6575
SSC21632,5,38,240,201,135,106,25,4,0,753,0,21,136,124,87,78,16,0,0,467,0,5,85,69,59,44,7,0,0,273,0,3,29,41,24,29,4,0,0,140,0,0,34,40,32,33,4,0,0,139,3,3,15,11,8,10,0,0,0,50,79,87,182,157,142,143,121,57,26,1003,611,780,1895,1566,1325,1383,1023,339,181,9105
SSC21633,4,99,450,315,238,196,33,8,0,1335,0,33,271,277,174,100,15,3,0,874,0,13,153,154,117,78,14,0,0,536,0,3,87,121,86,55,5,0,0,354,0,3,74,134,82,54,9,0,0,358,0,3,22,30,28,20,3,0,0,107,111,120,268,197,179,174,100,49,11,1206,1185,1203,2874,2609,2001,1801,1060,321,72,13134
SSC21634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,10,5,6,8,7,0,0,35
SSC21635,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,3,6,3,0,20
SSC21636,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,6,0,0,0,27
SSC21637,0,71,265,188,192,153,76,28,9,982,0,16,223,179,153,124,49,16,5,755,0,7,180,184,159,116,36,9,13,704,0,0,95,151,107,87,22,0,3,468,0,0,104,237,189,109,28,8,6,690,0,4,32,145,185,73,23,12,3,476,50,49,103,95,122,92,105,101,106,814,676,742,1766,1905,1884,1482,1199,771,440,10861
SSC21638,0,3,23,17,19,9,3,0,0,68,0,3,5,7,23,6,0,0,0,45,0,0,5,6,8,17,3,0,0,45,0,0,4,13,9,3,3,0,0,29,0,0,6,13,20,10,3,0,0,48,0,0,0,9,5,10,0,0,0,25,8,5,12,8,12,18,9,3,3,75,81,60,84,129,173,157,83,34,13,804
SSC21639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,5,6,9,10,7,3,0,31
