SSC_CODE_2016,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
SSC20444,0,0,0,8,4,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,0,0,0,0,0,0,14,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,0,0,0,4,4,11,3,4,7,25,17,43
SSC20445,3,0,3,31,36,66,0,0,0,0,0,0,0,0,0,26,30,57,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,3,9,7,4,8,0,0,0,0,0,0,6,4,10,4,7,11,0,0,0,79,79,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,67,137,0,0,0,0,0,0,69,67,137,15,7,22,165,156,319
SSC20446,0,0,0,4,13,14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,3,0,0,0,16,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,10,0,0,0,0,0,0,5,9,10,5,4,6,21,26,50
SSC20447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,3,7,5,0,0,0,8,5,12
SSC20448,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,12,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,4,4,4,0,0,0,10,16,26
SSC20449,0,0,0,14,9,24,0,0,0,0,0,3,0,0,0,27,27,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,5,16,0,4,4,0,0,0,53,51,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,23,22,45,0,0,0,0,0,0,23,22,45,12,16,28,95,90,181
SSC20450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20451,219,308,526,1052,1368,2422,0,0,0,140,176,309,0,0,0,2188,2687,4879,24,33,52,444,488,930,7,11,21,10,18,27,38,45,80,10,7,13,34,42,73,67,83,147,167,236,407,10,19,27,4,5,7,324,511,840,150,216,364,0,11,9,4661,5948,10610,257,269,526,89,64,150,65,76,149,0,3,3,22,14,37,24,36,61,49,52,103,3994,4009,7998,46,37,79,12,23,37,4050,4066,8113,893,1006,1898,10277,11799,22081
SSC20452,0,0,0,10,7,17,0,0,0,3,3,7,0,0,0,43,44,88,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,0,0,0,11,16,27,0,3,5,0,0,0,73,80,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,70,0,0,0,0,0,0,36,34,70,15,13,26,125,124,251
SSC20453,27,31,60,35,26,67,18,16,34,7,5,15,0,0,0,887,886,1772,0,0,0,171,166,336,0,3,3,0,0,3,0,0,0,3,3,4,0,10,12,6,3,10,6,7,18,0,0,0,0,0,0,19,9,26,32,30,67,0,0,0,1184,1168,2357,37,32,70,893,886,1778,0,0,0,0,0,0,19,13,36,7,10,19,32,21,56,174,157,329,4,0,4,0,0,3,180,157,340,242,160,399,2605,2457,5056
SSC20454,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,3,8,8,3,6,12,12,27
SSC20455,9,9,19,70,108,176,0,0,0,8,8,18,11,13,22,94,102,196,4,3,6,10,4,10,0,0,0,0,0,3,0,7,7,0,0,0,0,0,0,4,15,18,20,20,40,4,3,5,0,0,0,42,61,103,30,34,57,0,0,0,288,373,664,5,3,8,0,0,0,0,3,3,0,0,0,0,0,0,4,4,5,4,4,5,411,459,868,7,0,7,4,0,5,416,463,885,102,103,201,827,958,1786
SSC20456,0,0,0,9,8,18,0,0,0,0,0,0,0,0,0,8,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,3,6,3,9,28,22,45
SSC20457,0,0,0,8,3,11,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,14,0,0,0,0,0,0,6,3,14,9,5,14,31,27,55
SSC20458,8,5,15,162,238,404,0,0,0,7,4,10,0,0,0,469,584,1045,0,0,0,0,3,5,13,15,27,0,0,0,7,5,15,0,0,0,3,0,6,11,21,33,64,52,115,0,3,3,0,0,6,186,269,455,28,36,61,0,0,0,955,1232,2186,3,0,3,4,6,7,0,0,0,0,0,0,0,0,0,3,0,11,3,0,11,448,328,779,4,0,3,4,0,5,458,331,792,178,182,360,1608,1763,3369
SSC20459,17,17,36,139,155,290,0,0,0,7,5,10,13,7,24,386,442,827,23,27,52,10,8,19,0,5,9,4,5,9,10,12,17,0,0,0,0,0,4,22,19,39,31,51,83,3,4,8,0,0,0,74,124,196,29,36,64,0,0,0,752,903,1659,24,25,52,16,12,30,0,0,0,0,0,0,6,3,17,3,9,8,11,13,27,727,720,1444,11,9,22,3,0,4,741,730,1470,164,180,343,1732,1885,3609
SSC20460,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,3,10
SSC20461,0,0,0,6,8,11,0,0,0,0,0,0,0,0,0,6,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,0,9,5,0,0,0,0,0,0,5,13,12,0,0,0,0,0,0,24,33,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,13,0,0,0,0,0,0,10,7,13,0,0,0,35,42,74
SSC20462,0,3,3,16,26,43,0,0,0,0,0,0,0,0,0,18,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,35,55,89,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,36,78,3,0,3,0,0,0,47,36,81,13,4,14,101,98,194
SSC20463,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,11,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,13,8,22
SSC20464,4,3,7,41,48,89,0,0,0,0,0,0,0,0,0,62,53,115,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,11,7,16,6,3,8,0,0,0,16,10,25,9,7,17,0,0,0,157,137,292,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,128,131,258,0,0,0,0,0,0,130,130,263,40,46,81,328,316,647
SSC20465,0,0,0,7,3,8,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,11,10,14,0,0,0,0,0,0,20,22,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,4,3,8,0,0,3,23,26,48
SSC20466,93,119,218,469,564,1026,0,0,0,77,92,169,0,3,5,758,861,1617,0,3,4,96,109,204,3,3,4,0,0,0,4,23,33,4,3,12,16,15,28,14,19,39,60,107,166,0,4,4,3,0,3,169,208,374,61,89,149,4,4,9,1738,2118,3854,62,65,130,20,22,42,34,26,60,0,0,0,6,13,19,7,6,13,16,18,38,1498,1538,3036,16,10,28,3,5,7,1516,1558,3068,308,342,651,3785,4273,8056
SSC20467,0,0,0,5,3,9,0,0,0,3,0,3,0,0,0,11,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,33,22,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,34,67,0,0,0,0,0,3,41,31,73,7,10,19,81,70,150
SSC20468,0,0,0,5,9,12,0,0,0,0,0,0,0,0,0,16,19,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,0,0,0,0,0,0,26,32,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,47,0,0,0,0,0,0,21,25,47,6,14,18,54,72,125
SSC20469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,3,4
SSC20470,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,0,0,0,0,0,0,5,6,8,0,0,0,6,9,15
SSC20471,4,8,10,63,59,118,0,0,0,3,8,7,0,0,0,80,101,178,0,0,0,0,0,3,3,4,9,0,0,0,3,0,3,0,0,0,3,3,4,3,4,11,14,11,25,0,4,4,0,0,0,14,19,31,6,3,14,0,0,0,190,211,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,183,173,351,0,0,0,0,3,3,181,172,357,55,62,115,433,455,891
SSC20472,0,3,3,30,49,71,0,0,0,0,3,3,0,0,0,46,43,90,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,7,6,16,0,0,0,0,0,0,5,9,15,0,9,6,3,0,3,95,119,222,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,97,66,165,0,0,0,3,0,3,95,73,172,32,22,49,231,218,446
SSC20473,7,14,20,98,120,214,0,0,0,13,20,34,0,0,0,159,156,315,0,4,3,3,4,10,0,3,4,0,0,0,5,4,9,0,0,0,0,0,4,4,7,6,10,18,31,0,0,0,3,0,4,17,16,35,29,29,58,3,0,4,355,364,725,0,0,0,0,0,7,0,3,4,0,0,0,0,0,0,8,3,13,8,3,13,387,394,780,3,0,3,0,4,4,391,396,786,67,63,131,829,843,1676
SSC20474,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,8,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11,0,0,0,0,0,0,8,8,11,3,3,5,19,13,35
SSC20475,0,0,0,11,7,16,0,0,0,0,0,4,0,0,0,7,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,19,14,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,29,0,0,0,0,0,0,16,16,29,3,3,9,41,32,71
SSC20476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20477,0,0,0,17,24,40,0,0,0,4,3,6,0,0,0,18,26,45,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,0,3,3,11,12,20,0,0,0,0,0,0,65,71,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,35,73,0,0,0,0,0,0,41,35,73,17,10,29,124,119,246
SSC20478,0,0,0,10,3,11,0,0,0,0,0,0,0,0,0,3,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,8,24,0,0,0,0,0,0,11,8,24,8,0,6,34,29,64
SSC20479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,0,0,0,0,0,0,4,3,13,3,4,6,11,9,21
SSC20480,0,0,0,0,3,3,0,0,0,4,4,8,0,0,0,8,9,25,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,12,0,0,0,0,0,0,21,24,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,13,0,0,0,0,0,0,11,4,13,3,7,7,35,37,70
SSC20481,0,0,0,6,10,15,0,0,0,0,0,0,0,0,0,8,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,3,11,0,0,0,23,26,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,22,30,0,0,0,0,0,0,11,22,30,9,4,11,41,49,95
SSC20482,0,0,0,46,39,82,0,0,0,0,3,3,3,3,6,126,109,237,4,9,12,3,0,5,0,0,0,0,0,0,0,3,3,3,0,4,0,0,0,0,8,14,20,13,34,4,0,4,0,0,0,34,36,68,5,3,9,0,0,0,250,229,474,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,99,216,0,0,3,0,0,0,124,100,221,28,25,45,397,354,754
SSC20483,3,6,15,23,35,62,0,0,0,11,13,19,0,0,0,83,94,175,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,10,18,0,0,4,0,0,0,13,21,41,5,0,4,0,0,0,157,183,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,5,134,124,259,3,4,3,0,0,0,139,123,265,31,19,49,332,339,667
SSC20484,0,3,3,34,34,67,0,0,0,0,0,4,0,0,0,41,36,82,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,10,9,21,0,0,0,3,0,0,8,4,13,9,0,7,0,0,0,102,99,204,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,44,114,3,0,4,0,0,0,72,51,116,23,19,44,203,170,376
SSC20485,0,6,4,55,44,98,0,0,0,3,0,4,0,0,0,95,71,162,0,0,0,3,4,6,0,0,3,0,0,0,8,9,18,0,0,0,0,0,0,4,10,18,10,0,13,0,3,7,5,6,11,21,20,46,5,4,14,0,0,0,218,180,396,0,0,0,7,3,6,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,164,137,298,0,0,0,3,0,3,168,136,309,59,42,98,449,371,821
SSC20486,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,20,0,0,0,0,0,0,14,8,20,0,3,7,19,20,35
SSC20487,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16,0,0,0,0,0,0,8,8,16,0,0,0,13,12,22
SSC20488,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,4,0,0,0,14,9,19
SSC20489,3,3,7,107,115,221,0,0,0,4,3,8,0,0,0,99,106,205,4,0,0,0,0,0,0,0,3,4,3,7,0,3,3,0,0,0,0,0,0,14,8,20,39,30,67,3,0,3,0,0,0,43,54,93,9,3,9,0,0,0,323,333,653,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,9,0,3,9,202,173,375,0,0,0,0,0,0,201,176,375,30,37,74,560,557,1115
SSC20490,0,0,3,5,10,11,0,0,0,0,0,0,0,0,0,15,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,24,25,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,37,71,0,3,3,0,0,0,33,37,72,3,8,13,62,71,135
SSC20491,0,0,0,23,31,56,0,0,0,0,0,3,0,0,0,40,25,67,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,6,4,3,11,0,0,0,0,0,0,6,5,12,3,6,8,0,0,0,83,84,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,63,128,0,0,0,0,0,0,63,63,130,16,14,29,163,164,327
SSC20492,603,783,1384,170,242,414,0,0,0,46,69,118,0,0,0,919,1113,2030,3,4,10,90,117,202,3,3,6,0,6,4,11,16,29,28,35,66,42,53,94,74,115,192,99,89,184,3,0,3,11,12,19,84,82,170,149,233,385,0,4,11,1743,2186,3930,239,200,442,641,718,1359,25,36,61,0,0,3,14,19,33,28,34,53,42,50,87,4009,4795,8805,42,30,74,16,7,23,4066,4830,8900,1169,1197,2364,8529,10013,18535
SSC20493,55,59,114,140,163,301,0,0,0,12,8,18,0,0,0,548,641,1187,0,0,0,62,87,146,0,3,4,0,0,3,11,5,15,0,0,0,3,5,9,4,13,12,23,26,50,0,0,0,0,0,3,42,60,105,35,31,61,0,3,0,879,1043,1917,18,12,27,28,26,48,23,24,47,0,0,0,3,4,5,5,14,21,15,13,27,1637,1778,3411,24,27,47,4,15,20,1664,1819,3480,329,309,635,2997,3308,6300
SSC20494,0,0,0,6,7,20,0,0,0,0,0,0,0,0,3,11,19,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,3,3,3,3,0,3,0,0,0,32,36,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,0,0,0,0,0,0,5,3,14,0,0,0,38,46,79
SSC20495,246,294,540,451,571,1021,0,0,0,59,56,117,0,0,0,1282,1588,2865,5,4,12,423,479,909,29,28,56,7,4,12,12,30,44,8,7,19,23,13,36,33,52,80,86,115,202,3,7,3,6,6,14,156,224,382,107,127,240,3,5,10,2682,3326,6011,799,683,1484,109,77,185,519,602,1127,0,0,0,24,31,60,23,23,53,47,56,107,3166,3226,6389,34,19,59,17,19,34,3217,3263,6479,736,724,1459,8362,9025,17388
SSC20496,0,0,0,3,8,8,0,0,0,0,0,0,0,0,3,23,22,53,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,3,4,15,3,3,3,0,0,0,42,43,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,43,0,0,0,0,0,0,18,26,43,6,3,5,67,74,146
SSC20497,430,501,935,386,467,848,6,5,7,99,111,210,0,0,0,4091,4356,8445,15,11,29,671,660,1332,61,66,121,29,42,68,18,20,36,198,198,396,80,100,180,277,298,570,93,120,221,3,0,3,46,39,83,120,159,286,492,506,996,5,3,12,6686,7164,13849,450,444,899,792,748,1540,13,11,21,0,0,0,266,230,496,45,54,96,315,281,594,2218,2059,4284,19,10,31,14,20,34,2251,2090,4346,1011,1008,2026,11948,12259,24205
SSC20498,0,0,0,5,7,20,0,0,0,0,0,0,0,0,0,26,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,7,0,0,0,0,0,0,9,3,14,0,0,0,0,0,0,42,30,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,26,8,40,0,0,0,0,0,0,26,8,40,5,7,12,83,51,134
SSC20499,0,0,0,9,3,7,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,52,0,0,0,0,0,4,28,31,57,7,8,11,52,47,102
SSC20500,0,0,0,9,5,16,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,3,11,0,0,0,0,0,0,20,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,42,0,0,0,0,0,0,21,23,42,16,16,31,58,58,112
SSC20501,0,0,4,5,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,14,0,0,0,0,0,0,6,3,14,3,3,10,24,18,44
