SSC_CODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SSC22318,10,136,582,454,460,301,50,3,0,2002,76,158,152,103,113,90,31,3,0,722,0,3,9,8,11,13,3,0,0,50,0,16,26,19,19,12,0,0,0,94,91,308,777,585,597,412,86,8,0,2859,9,31,35,34,31,27,0,0,0,166,32,26,13,9,9,17,3,0,0,116,40,59,53,39,37,45,3,0,0,277,134,366,827,625,634,454,89,8,0,3139,301,158,134,111,138,230,392,201,43,1720,23,26,52,35,41,27,30,28,14,275,463,545,1014,770,816,715,516,232,63,5127,6,89,388,272,292,131,18,3,0,1204,84,171,190,178,183,128,50,0,0,983,3,7,20,5,6,13,3,0,0,58,0,11,18,11,17,9,4,0,0,71,97,275,613,476,500,284,71,4,0,2310,7,18,33,27,29,12,0,0,0,123,39,23,26,11,25,20,0,0,0,152,39,41,63,39,55,30,0,0,0,270
SSC22319,57,373,1596,1103,1017,618,99,0,0,4870,159,595,613,300,282,231,62,3,0,2243,7,26,35,30,32,25,5,0,0,168,15,42,121,56,48,27,8,0,0,313,238,1035,2374,1491,1377,897,174,8,0,7591,28,109,201,141,126,87,4,0,0,702,106,88,62,36,34,44,4,0,0,378,137,197,265,171,158,131,8,0,0,1078,371,1233,2639,1664,1540,1030,184,10,0,8668,697,424,528,367,523,791,1254,792,201,5581,88,155,312,170,177,142,129,97,26,1303,1155,1810,3484,2204,2238,1968,1569,902,228,15549,21,256,834,590,499,297,25,0,0,2524,174,429,660,459,452,312,75,5,0,2565,5,20,52,37,25,24,5,0,0,173,18,29,58,37,31,18,3,0,0,191,216,723,1613,1123,1004,656,106,10,0,5458,24,60,123,102,104,52,0,0,0,459,89,112,91,98,72,47,0,0,0,511,117,170,211,196,175,102,0,0,0,971
SSC22320,23,75,185,186,241,152,16,0,0,884,48,34,26,21,28,47,12,0,0,214,0,0,3,3,12,8,0,0,0,32,3,0,11,4,6,3,0,0,0,34,73,119,218,218,292,211,36,0,0,1157,9,8,4,6,13,8,0,0,0,54,13,0,0,4,0,3,0,0,0,17,19,8,11,9,17,13,0,0,0,73,92,124,221,228,303,225,36,0,0,1231,63,16,16,14,46,83,150,100,76,570,7,11,15,4,18,14,16,12,6,94,160,155,254,246,363,319,201,112,84,1898,0,49,101,81,128,59,8,0,0,423,48,68,83,110,151,117,11,4,0,586,0,6,7,17,8,4,3,0,0,42,0,6,3,4,0,0,4,0,0,18,50,122,192,211,291,187,25,4,0,1077,3,5,8,3,5,0,0,0,0,30,10,0,4,5,6,5,0,0,0,30,14,6,12,7,12,4,0,0,0,58
SSC22321,5,19,34,47,68,58,9,0,0,247,6,9,7,9,13,8,12,5,0,71,0,3,0,0,0,4,0,0,0,12,0,0,0,0,3,0,0,0,0,4,19,32,45,57,91,71,23,3,0,334,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,6,0,3,0,3,0,4,0,0,0,13,19,29,48,58,91,72,24,3,0,346,32,4,3,4,3,22,35,16,7,124,5,3,3,0,12,6,3,4,0,40,58,43,52,66,105,107,54,23,4,511,0,19,23,19,19,19,7,0,0,105,13,20,13,31,45,29,11,0,0,152,0,0,3,3,3,5,0,0,0,19,0,0,0,0,0,0,0,0,0,6,9,37,40,49,76,51,12,0,0,283,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
SSC22322,4,11,19,57,40,22,5,0,0,159,13,0,4,3,15,12,13,0,0,57,0,0,0,3,7,0,0,0,0,13,0,0,0,0,0,3,0,0,0,5,17,17,22,68,64,40,19,0,0,241,0,0,0,6,0,3,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,0,6,0,3,0,0,0,8,16,17,22,67,64,41,19,0,0,251,11,3,0,3,6,13,30,16,0,81,3,0,4,3,5,6,0,3,0,18,27,14,27,77,72,63,45,20,0,348,0,9,12,19,18,8,0,0,0,66,10,10,11,39,30,39,4,0,0,132,0,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,8,10,30,62,45,48,3,0,0,212,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,12
SSC22323,9,24,69,44,79,72,13,4,0,314,23,9,13,13,20,19,21,3,3,114,0,0,0,0,3,4,0,3,0,19,0,0,0,3,3,0,0,3,0,13,33,29,83,64,106,97,38,9,3,457,0,3,3,5,4,11,0,0,0,28,0,0,0,0,0,0,4,0,0,5,3,7,3,5,4,11,4,0,0,34,34,33,90,67,114,103,36,9,3,498,20,4,8,28,25,47,121,84,34,368,0,3,4,3,3,3,10,11,7,38,57,42,96,96,139,157,167,99,42,900,3,8,28,27,48,27,10,0,0,148,24,24,25,48,39,52,5,5,0,227,3,0,5,0,3,10,4,0,0,23,0,0,0,0,4,9,0,0,0,14,32,43,57,74,95,91,19,3,0,412,0,0,3,0,4,4,0,0,0,12,0,0,3,0,0,0,0,0,0,5,3,0,4,3,4,5,0,0,0,23
SSC22324,0,0,0,4,6,0,4,0,0,12,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,4,5,3,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,5,3,4,0,0,24,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,3,3,0,4,8,7,9,0,0,31,0,0,0,6,4,0,0,0,0,7,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22325,0,0,0,3,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,12,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,3,0,0,6,4,0,0,3,3,3,10,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22326,0,0,0,3,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,4,0,18,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22327,0,3,0,3,4,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,7,3,0,0,0,17,4,0,0,0,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,3,4,3,3,3,6,5,3,0,0,33,0,0,0,3,0,3,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22328,11,51,113,134,171,130,14,0,0,623,37,23,12,11,15,32,6,0,0,141,0,3,0,0,4,7,0,0,0,24,0,0,0,7,5,4,0,0,0,15,44,77,129,148,196,178,22,0,0,799,3,3,0,0,0,7,0,0,0,13,3,4,3,0,0,0,3,0,0,14,4,6,8,3,0,7,3,0,0,29,49,87,133,154,199,179,25,0,0,824,64,16,13,3,7,33,76,40,28,287,0,3,4,8,6,9,0,0,0,30,116,102,148,158,214,225,109,40,32,1137,3,40,55,55,85,64,3,0,0,299,38,57,36,70,87,116,9,0,0,413,0,0,14,9,5,12,5,0,0,38,0,0,0,3,0,0,0,0,0,9,44,97,104,133,176,190,21,3,0,766,0,7,0,6,0,3,0,0,0,14,8,9,0,5,4,0,0,0,0,19,7,7,4,5,4,6,0,0,0,34
SSC22329,0,0,0,3,4,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,7,3,0,0,18,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22330,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,16,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,3,8,3,0,0,0,19,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22331,0,3,4,0,3,8,0,0,0,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,4,3,8,3,0,0,29,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,4,5,3,12,3,0,0,38,6,0,0,0,3,6,9,0,0,30,0,0,0,0,0,7,0,0,0,4,12,5,9,5,6,21,16,0,0,75,0,0,0,0,3,0,4,0,0,9,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22332,6,259,2211,1181,689,367,77,8,0,4815,33,197,378,180,143,148,70,12,0,1141,4,7,57,16,14,19,7,0,0,120,3,3,60,14,8,0,0,0,0,95,46,467,2698,1391,855,534,153,23,0,6171,0,26,89,56,56,49,3,0,0,283,18,24,35,16,14,18,3,0,0,128,18,51,123,73,74,64,6,0,0,413,70,520,2823,1465,927,604,164,20,0,6589,90,121,172,120,202,275,346,168,73,1568,24,115,502,280,220,146,97,52,5,1443,183,754,3503,1867,1340,1029,605,241,79,9598,17,327,1856,831,527,269,38,4,0,3867,64,298,550,337,268,204,56,3,3,1783,0,10,80,57,32,23,10,0,0,208,0,19,39,17,14,10,3,0,0,89,81,659,2518,1239,832,502,100,7,3,5945,0,22,66,33,38,8,3,0,0,172,15,36,53,20,20,7,7,0,0,159,14,61,125,55,56,20,6,0,0,332
SSC22333,3,155,1118,804,442,225,68,3,4,2837,45,128,230,107,116,94,59,10,0,787,4,7,23,9,9,5,0,0,0,60,3,3,30,25,11,7,0,0,0,78,58,293,1406,949,572,333,127,18,3,3760,0,24,38,27,31,10,5,0,0,134,11,20,15,6,5,5,3,0,0,71,16,39,48,38,32,20,10,0,0,201,71,332,1457,985,600,350,133,18,3,3956,202,68,100,57,77,118,156,101,60,946,9,34,146,84,59,41,26,15,10,418,282,439,1701,1132,738,508,314,138,73,5318,5,173,1005,492,277,159,29,3,0,2143,59,178,394,293,222,163,62,9,3,1369,5,7,47,43,6,8,3,0,0,115,0,11,13,12,11,3,0,0,0,52,73,365,1454,826,518,332,94,14,5,3679,3,13,25,15,14,10,3,0,0,78,8,23,17,23,14,10,0,0,0,87,14,32,40,37,25,19,3,0,0,162
SSC22334,5,24,229,191,138,84,27,0,0,694,10,27,40,27,26,33,18,0,0,183,0,3,6,5,3,3,4,0,0,28,0,4,3,4,0,0,0,0,0,11,12,51,279,231,166,117,52,0,0,913,0,3,5,8,8,10,0,0,0,35,4,3,3,0,0,4,0,0,0,21,4,5,12,4,12,15,3,0,0,56,19,54,293,241,182,135,53,0,0,972,37,15,18,16,28,42,63,26,5,243,3,12,42,43,24,26,10,7,4,165,60,76,350,294,234,197,124,33,9,1377,0,31,223,138,107,62,14,0,0,577,8,38,73,54,47,46,14,0,0,277,0,0,12,7,4,3,0,0,0,33,0,3,4,0,0,3,0,0,0,12,15,67,315,203,159,114,29,0,0,899,0,4,14,9,0,3,0,0,0,27,3,0,4,0,3,0,0,0,0,13,3,3,18,9,3,7,0,0,0,35
SSC22335,7,23,38,56,64,64,12,0,0,273,16,3,8,11,14,34,14,3,0,118,0,0,0,0,10,10,3,0,0,24,0,0,0,0,4,0,0,0,0,5,21,30,49,67,94,114,30,6,0,420,0,3,3,4,9,7,0,0,0,26,0,0,3,3,0,4,0,0,0,16,4,3,3,7,12,10,0,0,0,39,29,37,57,80,102,118,30,6,0,457,24,9,11,17,46,101,200,120,41,556,3,0,7,9,5,6,16,11,3,60,57,44,69,99,151,234,250,133,47,1076,3,9,19,30,49,43,3,0,0,152,13,14,26,31,58,68,21,0,3,233,3,0,3,6,4,5,9,0,0,31,0,0,3,0,4,0,0,0,0,6,17,20,52,72,110,115,30,0,3,425,3,3,3,3,9,6,0,0,0,23,3,0,3,0,7,3,0,0,0,12,4,3,3,3,13,5,0,0,0,35
SSC22336,0,0,0,0,0,5,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,18,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22337,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22338,0,4,7,13,16,16,11,0,0,70,4,3,0,0,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,7,14,24,23,10,3,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,7,14,24,23,10,3,0,97,7,0,0,0,0,4,6,4,0,18,0,0,0,0,0,0,0,0,0,3,10,11,10,12,23,30,17,3,0,114,0,0,4,0,6,4,0,0,0,19,3,4,3,6,16,14,3,0,0,55,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,4,10,17,20,18,8,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22339,3,20,17,20,39,39,12,0,0,150,4,0,4,3,3,3,9,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,19,22,22,45,50,21,3,4,194,0,0,3,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,8,6,19,22,28,43,48,21,3,4,208,10,0,0,4,11,21,44,19,6,118,0,0,0,7,3,8,6,13,3,41,17,21,28,41,55,79,73,36,12,362,3,5,8,10,22,22,0,0,0,69,3,4,7,5,16,17,3,0,0,63,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,8,10,18,20,39,38,3,0,3,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,3,0,0,0,7
SSC22340,3,0,3,7,14,20,9,0,0,58,3,4,0,0,5,9,3,0,0,25,0,3,0,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,6,3,11,23,32,9,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,13,23,32,9,0,0,92,0,0,0,0,5,9,18,7,0,39,0,3,0,0,3,3,0,4,0,20,3,12,8,17,27,43,34,8,3,149,0,0,4,7,10,7,3,0,0,26,3,0,0,12,16,11,3,0,0,45,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,3,0,9,14,24,24,4,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22341,0,3,6,6,9,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,9,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,9,4,0,0,0,24,0,0,0,0,0,3,3,3,0,12,0,0,0,0,0,0,0,0,0,0,3,4,6,6,9,10,3,3,0,40,0,3,5,0,4,3,0,0,0,10,0,3,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,4,10,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22342,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22343,31,88,178,175,213,172,28,5,0,898,40,23,38,29,44,66,41,3,0,286,5,0,9,5,8,18,0,0,0,48,0,3,10,7,6,4,4,0,0,43,77,112,235,218,274,263,72,11,3,1268,8,10,21,10,7,10,0,0,0,80,3,3,3,4,0,3,0,0,0,23,16,14,22,20,14,14,0,0,0,99,94,128,257,237,286,277,74,11,3,1371,91,17,40,53,68,129,264,168,74,906,20,8,19,15,27,34,31,25,5,184,203,162,318,300,377,437,376,207,83,2457,13,54,101,95,144,91,17,0,0,519,55,40,71,102,139,125,25,3,3,551,4,8,19,8,19,15,0,0,0,74,0,0,3,5,3,7,0,0,0,20,78,95,194,210,302,237,45,3,5,1164,3,7,7,12,5,3,0,0,0,31,7,0,5,0,3,4,3,0,0,20,10,10,8,9,9,3,3,0,0,51
