SSC_CODE_2016,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
SSC22614,64,181,63,50,14,499,84,48,241,111,80,12,569,3,4,14,11,6,3,43,20,5,29,20,59,4,146,12,3,44,23,29,11,130,536,206,1374,603,737,111,3575
SSC22615,55,209,44,32,8,466,68,28,228,93,80,21,519,4,0,21,15,5,0,46,20,6,42,27,58,3,145,21,0,38,26,39,12,139,622,181,1545,591,685,105,3726
SSC22616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6
SSC22617,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,19
SSC22618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22619,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,13,0,27
SSC22620,46,137,34,26,4,330,62,34,172,65,55,11,402,3,5,12,8,5,0,32,4,3,13,13,34,0,76,4,3,29,12,14,6,68,359,143,929,337,495,61,2342
SSC22621,0,0,3,4,0,11,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,3,7,14,24,3,44
SSC22622,7,6,3,3,0,18,0,0,14,18,24,0,61,0,0,0,0,3,0,5,0,0,0,0,5,0,5,0,0,0,0,4,0,9,4,12,39,41,91,16,205
SSC22623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,3,3,0,5
SSC22624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22625,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,14
SSC22626,0,0,0,0,0,6,0,0,3,3,12,0,22,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,3,7,0,4,0,5,10,23,74,12,117
SSC22627,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4
SSC22628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC22629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9
SSC22631,3,7,3,6,0,20,0,0,17,4,13,3,42,0,0,0,0,0,0,0,0,0,0,3,16,0,17,0,0,0,3,8,4,13,4,8,56,37,151,22,281
SSC22632,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,11,4,25
SSC22633,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,12
SSC22634,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,8,17
SSC22635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,16
SSC22636,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,15
SSC22637,4,12,4,3,0,25,7,0,19,11,7,0,46,0,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,0,0,3,0,5,11,9,69,46,67,9,206
SSC22638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6
SSC22639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22640,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,5,7,0,24
SSC22641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
SSC22642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22643,0,3,0,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,3,0,5,10,44,0,61
SSC22644,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,13,6,27
SSC22645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC22647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22648,33,108,66,59,7,295,23,36,102,118,153,18,453,0,0,4,6,21,3,34,3,0,11,21,131,5,170,5,0,7,21,78,30,136,114,113,517,568,1634,176,3118
SSC22649,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14
SSC22650,8,18,8,10,0,56,9,3,29,11,13,3,65,0,0,3,0,4,0,11,0,0,0,3,16,0,20,0,0,5,0,6,0,12,41,16,117,71,158,19,419
SSC22651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8
SSC22652,0,4,0,0,0,6,0,3,0,3,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,3,8,13,13,32,4,75
SSC22653,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,6,19,6,44
SSC22654,0,7,0,0,0,8,0,0,4,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,9,3,31
SSC22655,0,0,3,0,0,5,0,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8,13,19,3,49
SSC22656,16,55,18,12,0,114,14,22,56,30,18,4,144,0,0,5,0,0,0,8,0,0,4,4,13,0,25,3,0,9,11,3,3,28,70,41,285,141,181,26,760
SSC22657,0,3,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,3,19,0,29
SSC22658,4,10,3,0,0,20,0,3,3,0,3,0,12,0,0,0,3,3,0,5,0,0,0,4,4,0,8,0,0,3,0,5,0,8,8,3,37,18,71,7,144
SSC22659,0,10,0,0,0,12,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,10,3,7,33,25,61,4,131
SSC22660,9,36,17,16,3,86,3,4,34,39,46,7,139,0,3,3,5,4,0,14,3,3,6,7,45,0,63,0,0,10,7,28,8,55,28,36,192,168,515,40,983
SSC22661,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,4,9,3,21
SSC22662,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,21,0,36
SSC22663,11,12,11,6,0,44,0,3,6,21,16,0,47,0,0,3,0,0,0,3,0,0,3,0,14,3,20,0,0,0,3,9,0,15,15,23,54,76,238,23,423
SSC22664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22665,0,7,3,0,0,5,3,0,8,3,5,0,20,0,0,0,0,0,0,3,0,0,0,3,6,0,5,0,0,0,0,3,3,7,4,3,15,10,29,4,78
SSC22666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22667,74,238,69,90,13,540,81,100,367,243,319,44,1155,0,4,15,16,30,4,57,9,3,18,33,159,3,223,3,0,13,30,81,32,158,207,231,1036,856,2292,209,4827
SSC22668,8,10,5,0,0,22,3,0,3,9,8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,6,0,12,13,9,23,42,67,8,155
SSC22669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC22670,0,0,0,0,0,3,0,0,5,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,13,8,37,10,68
SSC22671,0,4,0,0,0,4,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,17,0,31
SSC22672,62,198,70,44,11,487,66,54,324,162,136,25,771,4,3,20,9,21,0,58,15,6,34,37,99,0,194,20,4,47,26,62,29,191,534,206,1570,858,1286,146,4599
SSC22673,95,312,71,56,14,694,109,64,413,191,166,25,977,9,0,37,21,19,4,91,23,7,48,47,124,8,261,31,13,99,41,76,26,283,871,314,2526,1066,1510,211,6496
SSC22674,0,0,7,0,0,7,0,4,3,3,4,0,23,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,4,16,14,46,9,88
SSC22675,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,14
SSC22676,18,25,18,11,4,94,3,4,23,28,27,4,95,0,0,7,3,3,0,17,0,0,3,0,14,0,24,0,3,5,8,25,9,41,40,39,127,99,203,41,545
SSC22677,0,3,0,0,0,3,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,0,23
SSC22678,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,16,0,24
SSC22679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6
SSC22680,0,0,0,0,0,3,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,20,6,45
SSC22681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22682,0,3,4,0,0,13,0,0,7,3,4,0,18,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,9,4,11,5,3,17,31,91,13,156
SSC22683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,13
SSC22684,8,33,5,10,0,59,4,7,33,42,70,12,178,0,0,0,0,0,0,0,0,0,7,0,27,0,37,0,0,0,0,8,6,14,10,17,101,88,298,31,550
SSC22685,118,318,92,111,17,745,69,61,240,162,197,20,756,3,0,5,12,16,5,49,4,9,24,41,139,14,229,0,3,13,13,74,13,122,279,263,1092,794,1989,177,4587
SSC22686,4,5,0,4,0,12,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,20,13,33,7,85
SSC22687,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC22688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7
SSC22689,32,98,29,23,3,249,60,32,121,73,43,21,343,3,3,9,6,8,0,29,3,3,14,9,37,0,71,8,6,28,17,20,7,92,249,126,727,350,526,77,2052
SSC22690,6,12,4,4,0,22,5,4,23,9,0,3,40,0,0,0,3,0,0,3,0,0,0,3,5,0,9,3,0,8,0,3,0,9,18,15,88,44,82,4,257
SSC22691,32,137,36,25,5,285,27,25,112,55,38,10,269,3,0,15,3,17,3,38,4,0,4,16,53,3,82,4,0,13,22,17,13,69,160,110,589,330,570,58,1821
SSC22692,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5
SSC22693,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,12,3,25,0,40
SSC22694,3,3,5,3,0,23,3,3,4,12,8,4,37,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,5,0,7,10,9,32,32,97,14,194
SSC22695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22696,0,3,0,0,3,4,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,26,7,51
SSC22697,127,529,132,174,19,1113,141,168,674,359,483,72,1901,6,5,16,33,64,10,129,7,7,28,52,246,19,349,9,7,36,25,115,47,222,405,430,2194,1383,3586,383,8384
SSC22698,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,11
SSC22699,3,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,5,8,11,3,27
SSC22700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,0,19
SSC22701,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,14
SSC22702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SSC22703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
SSC22704,0,0,0,0,0,3,0,0,0,0,4,0,5,0,0,0,0,0,0,3,0,0,0,0,7,0,8,0,0,0,0,3,0,3,0,0,3,7,38,8,58
SSC22705,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,5
SSC22706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,5,3,26
SSC22707,17,32,3,6,3,79,22,5,50,19,12,13,130,0,0,4,0,3,0,7,0,0,6,9,6,3,22,9,0,12,9,10,5,34,138,40,346,141,170,40,880
SSC22708,30,95,28,20,0,210,27,26,124,46,73,6,311,3,3,11,8,9,3,36,3,3,11,14,46,0,72,5,4,14,11,21,3,57,164,105,547,333,574,44,1769
SSC22709,27,87,17,15,0,179,21,17,88,42,38,5,212,0,0,8,5,10,0,27,3,0,9,5,34,0,57,4,0,6,3,10,14,40,116,57,433,220,413,49,1291
SSC22710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,12
SSC22711,0,0,3,0,0,9,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,11,4,32,0,58
SSC22712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22713,0,0,0,0,0,6,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,10,11,4,32
SSC22714,12,42,14,20,4,102,6,12,49,18,34,0,119,0,0,4,0,3,0,12,0,0,3,10,14,0,29,0,0,0,3,12,0,17,42,35,173,124,262,13,647
SSC22715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC22716,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,6,45,4,66
SSC22717,25,111,34,29,11,251,23,19,111,38,61,4,269,0,0,9,5,11,3,32,0,0,7,10,40,0,59,0,0,13,3,19,3,37,101,75,494,267,576,57,1567
SSC22718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7
SSC22719,0,3,4,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,10,0,16
SSC22720,3,7,3,0,0,14,0,0,3,5,7,4,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,5,8,8,6,15,31,72,19,143
SSC22721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7
SSC22723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC22724,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,15
SSC22725,0,0,0,0,0,0,0,3,7,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,13,0,30
SSC22726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10
SSC22727,0,4,0,0,0,4,0,4,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,9,19,3,48
SSC22728,0,0,0,0,0,5,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,8,8,11,25,4,61
SSC22729,0,0,0,0,0,0,0,0,3,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,3,11,15,43,10,82
SSC22730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12,0,27
SSC22731,36,85,25,51,3,215,9,29,107,89,125,23,383,0,0,10,6,14,0,30,0,0,8,10,54,5,79,0,0,11,3,39,24,79,63,89,394,274,1003,126,1950
SSC22732,0,0,0,0,0,7,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,3,18,0,36
SSC22733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22734,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,3,21
SSC22735,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,4,16
SSC22736,135,411,196,175,30,1113,93,68,423,380,421,66,1445,8,4,69,30,63,8,189,7,9,47,76,286,17,444,20,5,82,69,223,95,494,745,386,2485,2116,4614,542,10887
SSC22737,3,18,5,5,0,45,3,3,13,8,9,7,38,0,0,3,0,0,0,6,3,0,0,3,13,0,15,0,0,7,4,5,0,16,31,21,79,79,164,31,399
SSC22738,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,3,24
SSC22739,0,14,4,5,0,31,0,0,8,4,22,5,37,0,0,0,0,3,0,3,0,0,0,0,15,0,16,0,0,3,0,15,0,15,8,3,36,39,162,12,265
SSC22740,0,3,0,4,0,9,3,3,3,6,5,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,3,7,4,5,14,18,48,6,90
SSC22741,3,0,0,0,0,4,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,22,3,38
SSC22742,90,200,40,41,3,515,92,66,208,101,91,15,565,12,12,54,22,25,0,129,15,3,48,31,49,6,150,15,4,59,46,35,24,184,669,317,1687,710,820,131,4335
SSC22743,15,92,13,3,0,237,64,22,104,31,23,4,239,12,5,31,10,12,3,69,8,3,24,19,9,3,64,6,3,31,12,17,12,80,535,136,1201,333,244,54,2498
SSC22744,58,160,74,80,13,448,50,57,240,192,292,24,845,0,0,7,4,18,0,29,0,0,13,36,156,3,201,0,0,10,16,59,26,109,159,182,825,821,2153,180,4314
SSC22745,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,6,26,0,49
SSC22746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22747,19,78,33,39,3,196,7,19,80,50,66,6,236,3,0,0,3,9,0,13,0,0,7,5,47,4,60,0,0,6,6,33,15,66,74,54,382,320,723,85,1642
SSC22748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
SSC22749,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,16,7,42
SSC22750,0,3,3,4,0,10,0,4,3,4,7,0,15,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,4,0,7,4,4,13,20,79,8,126
SSC22751,3,4,0,0,0,7,0,3,3,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,18,12,29,0,81
SSC22752,81,321,74,57,9,742,160,65,416,129,113,30,916,10,6,29,15,15,0,71,25,4,56,34,103,9,237,43,7,98,44,51,33,278,1065,293,2573,982,1176,219,6314
SSC22753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4
SSC22755,9,43,10,19,4,92,17,15,64,32,56,6,192,0,0,4,3,12,3,24,0,0,0,4,33,0,39,3,0,0,3,15,11,31,41,39,195,134,448,54,917
SSC22756,8,7,3,3,0,16,0,3,0,3,3,0,12,0,0,0,3,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,4,4,5,21,23,36,6,101
SSC22757,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,11
SSC22758,3,3,3,0,0,12,0,0,6,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,3,4,13,7,28,3,70
SSC22759,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,3,0,9
SSC22760,0,12,6,24,0,39,0,10,35,28,91,6,165,0,0,0,0,5,0,3,0,0,5,3,29,0,42,3,0,4,5,20,5,40,16,14,105,115,407,45,693
SSC22761,19,76,34,31,7,191,12,10,59,72,75,12,245,0,0,3,6,11,0,20,3,0,7,11,71,0,87,0,0,10,12,47,16,78,53,39,259,285,871,97,1601
SSC22762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4
SSC22763,4,8,0,0,0,10,0,3,7,4,4,3,18,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,3,3,6,19,28,51,7,115
SSC22764,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,11,8,17
SSC22765,0,0,0,0,0,0,0,3,3,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,10,3,22
