SSC_CODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SSC21780,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,8,7,0,18
SSC21781,0,3,0,0,0,3,6,0,9,154,123,5,282,10,10,16,297,157,3,455
SSC21782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21783,0,3,0,0,0,3,0,0,6,138,86,18,241,3,7,12,246,117,3,370
SSC21784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC21786,0,0,0,0,0,0,0,0,0,25,22,0,50,3,0,3,53,17,0,75
SSC21787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21789,0,0,0,0,0,0,0,0,0,9,3,0,17,0,0,0,14,6,0,27
SSC21790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21791,3,5,0,0,0,5,4,3,12,213,186,15,414,6,11,22,438,144,7,583
SSC21792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21793,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9
SSC21794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21795,0,3,0,0,0,3,0,0,5,27,26,7,61,3,7,16,76,58,0,133
SSC21796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21798,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,10
SSC21799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21801,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,5,3,0,8
SSC21802,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,7,0,8
SSC21803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21804,0,5,0,0,0,4,3,10,17,413,247,28,683,28,35,59,741,477,15,1228
SSC21805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21808,0,0,0,0,0,0,0,0,0,3,7,0,6,0,0,0,10,9,0,20
SSC21809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21810,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,3,4,0,7
SSC21811,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,3,0,0,3
SSC21812,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,9,8,0,10
SSC21813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21815,0,9,0,0,0,5,6,0,13,234,131,11,381,23,15,35,416,330,3,748
SSC21816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21817,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC21818,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,7
SSC21819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21820,0,0,0,0,0,0,0,0,3,6,10,0,19,0,0,0,19,20,4,35
SSC21821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC21822,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,7
SSC21823,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC21824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21832,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC21833,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
SSC21834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC21836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21837,0,3,0,0,0,3,4,0,3,95,62,6,161,3,3,4,165,82,3,254
SSC21838,0,0,0,0,0,3,0,0,6,5,7,0,13,0,0,3,17,14,4,32
SSC21839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
SSC21840,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,6
SSC21841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21845,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,5,11,0,18
SSC21846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21847,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,6,3,0,15
SSC21848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC21849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21850,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5
SSC21851,0,0,0,0,0,0,0,0,6,27,33,4,72,5,0,5,74,58,4,134
SSC21852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21855,0,0,0,0,0,0,0,0,0,25,13,0,37,0,0,0,39,32,0,69
SSC21856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21858,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,9
SSC21859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC21863,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,6
SSC21864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21865,0,0,0,0,0,0,0,0,0,6,6,0,7,0,0,0,11,5,0,16
SSC21866,0,0,0,0,0,0,0,0,0,14,12,0,24,0,3,3,21,12,0,41
SSC21867,0,0,0,0,0,0,0,0,0,14,0,0,16,0,0,0,16,8,0,23
SSC21868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC21869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7
SSC21878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21880,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,7,3,0,8
SSC21881,3,12,0,3,3,10,11,12,32,350,262,31,642,26,30,58,700,490,18,1201
SSC21882,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,3,0,9
SSC21883,0,0,0,0,0,0,0,3,3,39,44,5,83,0,5,3,86,50,3,145
SSC21884,0,3,3,0,3,7,3,8,19,366,250,30,642,31,18,55,699,376,8,1081
SSC21885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21886,0,0,0,0,0,0,0,0,3,18,30,0,48,0,0,3,48,31,3,82
SSC21887,0,0,0,0,0,0,0,0,0,5,3,0,8,0,0,0,8,7,0,24
SSC21888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC21889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21890,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,3,0,4
SSC21891,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,0,0,4
SSC21892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC21893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21895,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,4
SSC21896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SSC21897,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,6,0,7
SSC21898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21899,0,0,0,0,0,0,0,0,0,16,8,3,22,0,0,3,29,17,0,46
SSC21900,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,5,0,14
SSC21901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21902,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,3,0,0,10
SSC21903,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,8,3,0,8
SSC21904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21905,0,0,0,0,0,0,0,0,0,14,7,0,19,0,0,0,18,10,0,25
SSC21906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21909,0,0,0,0,0,0,0,0,0,25,28,3,51,3,0,3,53,18,0,74
SSC21910,0,0,0,0,0,0,4,3,11,79,100,11,190,18,14,32,222,170,5,403
SSC21911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21913,0,0,0,0,0,0,5,4,12,65,66,14,143,11,10,16,164,127,4,296
SSC21914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21915,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,9,5,0,8
SSC21916,0,0,0,0,0,0,0,0,0,5,12,0,17,0,0,0,17,7,0,21
SSC21917,0,3,0,0,0,3,0,0,6,29,26,0,55,7,0,8,58,19,0,81
SSC21918,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,5,5,0,16
SSC21919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21920,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
SSC21921,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,7,3,0,11
SSC21922,0,3,0,0,0,3,0,3,4,181,101,11,292,12,8,24,308,147,4,466
SSC21923,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,3,0,8
SSC21924,0,0,0,0,0,0,0,0,0,7,5,0,15,0,0,0,14,12,0,23
SSC21925,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6
SSC21926,0,0,0,0,0,0,3,0,3,122,88,5,216,13,8,13,228,96,4,330
SSC21927,0,0,0,0,0,0,0,0,0,10,13,0,22,0,0,0,22,32,0,56
SSC21928,0,0,0,0,0,0,0,0,4,14,12,0,21,0,0,0,23,10,0,41
SSC21929,0,0,0,0,0,0,0,0,0,8,6,0,16,0,0,0,16,11,0,34
SSC21930,0,0,0,0,0,0,3,0,4,98,37,10,144,5,5,7,150,76,3,231
SSC21931,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,4,0,11
SSC21932,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,8
SSC21933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21935,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,7
SSC21936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC21938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21940,3,6,3,0,3,11,24,12,44,367,265,29,665,51,56,105,776,834,26,1635
SSC21941,0,0,0,0,0,0,0,0,3,103,61,6,179,10,9,19,203,206,4,410
SSC21942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC21943,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,10
SSC21944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC21947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21948,0,3,0,0,0,3,12,6,27,90,118,14,219,34,40,77,297,463,8,763
SSC21949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC21951,0,3,0,0,0,3,0,0,3,35,67,7,104,8,12,18,123,102,0,229
SSC21952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21953,0,0,0,0,0,0,3,4,8,35,26,3,62,3,5,11,74,70,4,149
SSC21954,0,5,0,0,0,5,4,4,11,98,76,12,184,16,18,33,222,213,9,438
SSC21955,0,0,0,0,0,0,0,0,0,3,5,0,10,0,0,0,13,15,0,27
SSC21956,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,3,0,10
SSC21957,0,0,0,0,0,0,0,0,0,29,27,0,57,0,4,6,60,18,0,83
SSC21958,0,0,0,0,0,0,5,0,5,27,46,7,85,0,11,15,94,62,3,158
SSC21959,3,4,0,0,0,4,3,0,9,221,188,22,422,19,12,31,457,295,3,759
SSC21960,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,5
SSC21961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21962,0,0,0,0,0,0,0,0,0,24,13,4,43,0,4,4,48,27,0,73
SSC21963,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,4,0,8
SSC21964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SSC21968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21969,0,0,0,0,0,0,0,0,0,4,5,0,8,0,0,0,8,9,0,14
SSC21970,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
SSC21971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21972,0,0,0,0,0,0,7,3,11,37,63,3,105,3,7,12,115,94,5,219
SSC21973,0,3,0,0,0,3,3,0,9,128,108,8,244,9,8,11,263,160,0,422
SSC21974,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,8,3,0,6
SSC21975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21979,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5
SSC21980,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,4,4,0,16
SSC21981,0,0,0,0,0,0,0,0,3,4,6,0,10,0,0,0,10,16,3,26
SSC21982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21984,0,3,0,0,0,3,0,0,5,9,15,0,30,0,0,4,32,31,0,64
SSC21985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21986,0,3,0,0,0,3,0,0,4,89,60,3,147,0,3,4,154,67,6,226
SSC21987,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,6,0,9
SSC21988,0,0,0,0,0,0,0,0,0,78,51,5,128,5,3,14,144,133,3,281
SSC21989,0,0,0,0,0,0,0,3,4,64,49,8,113,4,0,4,121,122,3,246
SSC21990,0,0,0,0,0,0,3,3,8,90,59,20,169,0,10,10,184,175,3,358
SSC21991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21993,0,3,0,0,0,3,6,0,10,141,174,17,325,16,13,28,352,163,0,510
SSC21994,0,0,0,0,0,0,0,0,0,136,75,10,225,6,4,15,235,66,0,304
SSC21995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21997,0,0,0,0,0,0,0,0,0,12,21,3,37,0,0,0,32,21,0,55
SSC21998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21999,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,4,3,0,11
SSC22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22002,0,0,0,0,0,0,0,3,5,21,22,3,46,3,7,8,59,58,0,114
SSC22003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SSC22004,0,0,0,0,0,0,3,0,3,72,76,5,160,9,3,7,170,93,3,262
SSC22005,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,7,3,0,10
SSC22006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC22008,0,0,0,0,0,0,0,0,0,3,6,0,12,0,3,3,19,12,0,31
SSC22009,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,10
SSC22010,0,0,0,0,0,0,0,0,0,3,6,0,5,0,0,0,10,6,0,15
SSC22011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC22012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22013,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC22014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22015,4,23,0,4,3,26,24,11,59,681,604,60,1346,66,83,141,1491,856,27,2375
SSC22016,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC22017,0,0,0,0,0,0,0,0,0,6,7,0,9,0,0,0,9,5,0,17
SSC22018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22019,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,4,0,6
SSC22020,0,0,0,0,0,0,0,0,0,10,9,0,22,0,0,3,20,12,0,39
SSC22021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22024,0,5,0,0,0,5,0,0,7,23,17,5,44,0,0,0,45,30,0,76
SSC22025,0,0,0,0,0,0,4,0,8,180,114,10,299,7,5,18,317,129,4,446
SSC22026,0,0,0,0,0,0,0,0,0,23,21,5,52,0,4,3,57,39,0,95
SSC22027,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4
SSC22028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22029,0,3,0,0,3,6,7,6,16,187,134,23,341,16,20,36,377,254,6,637
SSC22030,0,3,0,0,0,3,0,0,3,96,75,7,180,7,10,21,197,147,0,347
SSC22031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22033,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,8
SSC22034,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,8
SSC22035,0,3,0,0,0,3,0,4,6,115,75,5,199,3,10,16,213,88,5,305
SSC22036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22037,0,4,0,0,0,4,0,0,6,27,35,5,65,3,0,3,68,52,0,120
SSC22038,0,0,0,0,0,0,0,0,0,52,49,4,104,0,0,0,105,46,0,157
SSC22039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
SSC22040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22041,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
SSC22042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22044,0,0,0,0,0,0,0,0,0,3,6,0,9,0,0,4,8,5,0,15
SSC22045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22050,0,0,0,0,0,0,0,0,0,4,4,0,9,0,0,0,9,0,0,9
SSC22051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22052,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,3,0,12
SSC22053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5
SSC22054,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,7,0,11
SSC22055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SSC22061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22062,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC22063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22065,0,0,0,0,0,0,0,0,0,0,3,3,8,0,4,6,8,18,0,23
SSC22066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22070,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC22071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22072,0,0,0,0,0,0,0,0,0,14,10,0,26,0,0,0,26,9,0,38
SSC22073,0,3,0,0,0,3,0,0,4,51,36,0,93,4,5,13,101,33,0,128
SSC22074,4,15,4,0,4,17,7,12,32,554,318,46,919,67,44,111,1031,456,16,1503
SSC22075,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,3
SSC22076,0,0,0,0,0,0,0,0,0,23,26,0,52,0,3,3,55,21,0,78
