SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC20104,1790,1844,3638,77,54,128,12,17,35,325,338,666,20,13,29,5,6,16,12,10,23,0,4,4,0,0,0,3,0,9,0,0,0,384,390,769,99,116,214,12,8,16,566,566,1128,270,282,559,2630,2693,5316
SSC20105,50,36,91,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,4,7,13,65,47,107
SSC20106,27,29,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,33,36,65
SSC20107,1209,1227,2441,35,43,77,3,3,3,84,92,175,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,100,186,3,5,9,0,0,3,125,146,279,121,122,239,1458,1498,2956
SSC20108,24,29,52,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,0,0,30,34,62
SSC20109,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10
SSC20110,1822,1972,3795,71,72,142,5,10,18,325,398,720,8,17,22,3,5,11,3,0,7,6,0,8,3,0,9,4,0,4,0,0,0,360,436,795,20,20,41,4,10,11,457,543,996,251,246,504,2533,2761,5289
SSC20111,1863,2156,4019,99,118,221,3,3,3,291,358,649,16,16,29,9,5,15,5,0,8,5,6,6,0,3,4,0,3,7,0,0,0,319,395,713,11,15,27,13,6,12,441,531,973,270,294,563,2581,2976,5560
SSC20112,1434,1672,3108,64,79,137,6,4,14,133,164,302,7,4,8,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,151,177,327,5,8,13,0,0,0,217,262,477,142,159,299,1788,2095,3882
SSC20113,61,52,113,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,3,9,66,58,124
SSC20114,107,115,222,0,0,0,0,0,0,15,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,28,0,0,0,0,0,0,15,16,28,14,24,40,138,150,293
SSC20115,72,61,130,0,0,0,0,0,0,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,0,0,0,0,7,3,5,6,5,14,84,69,147
SSC20116,24,30,51,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,3,7,35,30,66
SSC20117,47,43,86,3,4,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,8,4,15,4,4,12,57,53,110
SSC20118,135,113,254,4,0,4,0,0,0,0,3,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,8,16,0,0,0,0,0,0,13,8,15,11,12,23,158,133,293
SSC20119,884,976,1860,24,40,60,3,7,8,61,69,131,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,73,139,5,5,12,3,0,3,97,117,218,90,87,174,1069,1176,2253
SSC20120,156,158,319,6,7,12,0,0,3,11,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,18,0,3,0,0,0,0,16,18,32,35,33,65,208,205,420
SSC20121,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4
SSC20122,4826,5455,10284,156,161,315,15,17,33,543,653,1198,19,29,42,13,12,26,4,9,15,6,3,5,3,3,9,11,11,19,0,0,0,613,730,1343,200,267,464,3,4,12,967,1169,2135,385,418,807,6179,7042,13224
SSC20123,8098,8534,16631,245,256,501,11,9,16,671,733,1406,17,18,37,12,8,22,17,14,24,4,3,3,5,4,9,3,3,10,0,0,0,737,785,1524,230,285,514,11,9,18,1214,1338,2552,541,555,1100,9855,10420,20277
SSC20124,222,210,435,3,11,16,0,0,0,7,8,8,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,0,0,0,0,0,3,14,24,29,13,21,35,250,254,500
SSC20125,101,102,201,0,0,0,0,3,4,6,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,11,0,0,0,0,0,0,5,10,12,8,4,18,116,120,232
SSC20126,47,40,84,0,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,7,0,5,0,3,4,50,42,101
SSC20127,21,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,40
SSC20128,195,147,350,22,7,33,38,15,53,44,20,65,28,5,28,3,0,5,4,3,4,0,0,0,3,0,3,11,5,10,0,0,0,124,55,179,0,0,3,0,0,0,144,64,213,30,13,37,371,225,599
SSC20129,30,26,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,30,25,57
SSC20130,285,333,617,3,3,9,0,0,0,15,33,51,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,35,52,0,0,3,0,0,0,21,40,57,51,51,103,358,423,784
SSC20131,13,10,32,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,3,22,14,40
SSC20132,2122,2084,4203,92,102,199,11,5,15,207,185,384,5,7,6,0,3,4,0,3,3,0,0,0,3,3,3,0,0,0,0,0,0,222,203,425,9,4,9,10,6,15,333,311,646,168,175,342,2621,2567,5190
SSC20133,14,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,13,10,25
SSC20134,17,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,27
SSC20135,889,1021,1910,53,52,103,19,27,49,52,51,103,8,10,17,0,3,3,4,4,9,4,3,5,3,0,3,0,0,0,0,0,0,90,101,191,6,3,8,4,3,3,148,166,316,56,64,124,1097,1252,2342
SSC20136,32,35,68,0,0,3,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,7,3,6,9,3,11,44,43,88
SSC20137,84,88,172,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,4,0,0,0,7,3,8,12,9,21,109,101,205
SSC20138,9,10,14,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,8,13,16
SSC20139,43,43,90,0,0,0,0,0,0,7,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,21,0,0,0,0,0,0,10,13,22,5,11,16,61,66,132
SSC20140,196,176,379,0,0,0,0,0,0,11,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,28,3,0,8,0,0,0,17,17,34,24,21,45,235,212,449
SSC20141,21,14,36,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,3,3,6,0,0,0,22,20,43
SSC20142,17,12,26,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,4,3,3,5,5,7,24,21,42
SSC20143,116,108,225,0,0,0,3,0,4,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,11,0,0,0,0,0,0,9,3,13,23,21,41,149,128,280
SSC20144,9,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,9,11,17
SSC20145,368,384,752,4,0,6,10,11,22,24,18,45,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,36,68,0,0,0,0,0,0,42,37,78,32,29,62,445,447,890
SSC20146,69,57,127,0,0,0,0,0,3,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,6,12,0,0,0,0,0,0,13,4,15,10,8,20,87,78,167
SSC20147,59,53,112,3,3,10,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,7,11,7,3,7,64,64,130
SSC20148,184,191,377,3,0,3,0,0,0,8,5,11,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,10,24,0,0,4,0,0,0,14,12,29,8,18,27,211,221,429
SSC20149,103,99,201,0,0,0,0,0,0,9,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,20,0,0,0,0,0,0,12,11,24,4,4,12,119,112,228
SSC20150,77,83,163,0,3,3,0,0,0,11,14,22,0,0,0,0,0,0,0,0,6,0,0,0,3,4,7,0,0,0,0,0,0,12,15,27,0,0,0,0,0,0,14,18,34,17,15,34,113,115,232
SSC20151,5,8,14,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,3,0,0,0,8,10,18
SSC20152,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7
SSC20153,14,17,32,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,16,22,37
SSC20154,3,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9
SSC20155,15,5,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,7,13,21,13,37
SSC20156,8,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,27
SSC20157,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9
SSC20158,44,48,88,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,4,3,11,4,4,14,57,54,106
SSC20159,95,96,194,3,4,5,0,0,0,3,5,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,7,15,0,0,0,0,0,0,10,9,22,4,6,9,114,105,223
SSC20160,66,54,113,0,0,3,0,0,0,3,5,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,0,0,0,0,0,0,5,5,8,0,0,3,69,55,132
SSC20161,1473,1522,3000,111,130,242,4,7,14,122,127,248,3,10,10,0,3,3,8,3,12,0,3,4,4,3,8,0,0,0,0,0,0,138,148,288,14,19,31,0,3,4,262,296,562,147,127,274,1885,1950,3835
SSC20162,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,8,4,10
SSC20163,136,131,267,12,18,29,3,0,3,14,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,36,0,3,3,0,0,3,31,35,70,16,12,28,180,177,359
SSC20164,412,401,811,4,7,10,0,0,0,32,30,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,30,69,0,0,0,3,3,3,43,39,82,24,20,50,479,464,945
SSC20165,26,30,54,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,0,8,0,0,3,30,33,62
SSC20166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20167,11,9,20,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,5,3,3,9,16,12,30
SSC20168,850,850,1704,19,14,40,0,0,0,78,91,170,3,3,6,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,87,97,186,0,8,6,3,3,4,110,121,233,96,108,201,1057,1087,2136
SSC20169,5,7,14,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,10,10,21
SSC20170,183,193,376,3,9,12,3,0,0,4,9,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,6,15,0,0,0,0,0,0,16,13,25,28,25,55,224,236,459
SSC20171,51,40,87,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,4,3,8,4,3,9,53,44,103
SSC20172,4453,4647,9097,75,72,153,6,8,15,564,628,1190,10,12,20,7,4,8,0,3,4,3,3,4,0,0,0,0,0,0,0,0,0,593,652,1246,68,97,166,10,5,19,753,828,1582,446,463,908,5648,5940,11590
SSC20173,3428,3554,6977,43,35,78,4,3,10,371,397,769,5,4,13,0,0,3,0,3,6,3,3,7,0,0,0,4,0,4,0,0,0,390,416,805,31,29,60,6,28,33,465,514,981,316,387,702,4206,4456,8664
SSC20174,2802,2776,5576,32,49,77,5,7,13,244,273,522,10,12,19,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,268,296,564,13,6,21,0,0,3,318,354,669,214,188,403,3329,3319,6644
SSC20175,1204,1144,2350,21,25,45,5,5,5,125,118,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,122,254,3,0,7,0,0,0,158,144,307,96,83,177,1463,1370,2836
SSC20176,91,67,163,0,0,0,3,3,9,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,11,0,0,0,0,0,0,7,6,15,14,20,30,111,91,202
SSC20177,61,53,112,0,0,0,3,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,5,7,13,16,13,22,73,70,145
SSC20178,28,34,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,8,35,40,72
SSC20179,19,21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,17,22,42
SSC20180,593,586,1185,25,38,62,5,0,6,47,56,105,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,54,60,119,0,3,3,4,3,6,88,102,193,77,79,157,760,769,1526
SSC20181,5161,5602,10764,166,178,342,15,21,41,458,507,966,3,10,11,0,3,3,5,4,16,0,0,3,3,3,3,3,0,5,0,0,0,500,550,1049,71,87,163,3,0,3,737,817,1556,433,511,946,6327,6932,13262
SSC20182,6,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,10,25
SSC20183,167,143,308,0,3,3,0,0,0,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,0,0,0,0,0,3,6,9,22,18,21,37,196,173,365
SSC20184,36,30,72,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,6,13,3,3,5,47,34,82
SSC20185,1361,1546,2909,91,102,190,12,20,33,96,90,185,4,10,11,4,3,3,0,0,4,0,4,4,0,3,3,3,6,8,0,0,0,118,130,244,0,7,14,3,3,5,216,242,458,324,142,474,1909,1931,3839
SSC20186,11,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,9,16,25
SSC20187,1598,1638,3228,10,18,27,3,4,5,141,157,296,10,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,0,0,0,156,163,321,19,15,36,3,3,5,185,203,390,122,135,258,1906,1974,3878
SSC20188,568,572,1138,4,7,11,0,0,0,45,47,88,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,54,100,0,3,6,0,0,0,52,63,116,44,49,93,666,685,1352
SSC20189,746,689,1442,16,6,18,3,3,6,43,41,83,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,48,50,96,4,3,5,0,0,0,67,63,123,28,43,71,845,794,1636
SSC20190,1963,2071,4036,60,79,132,8,6,15,182,223,407,5,3,7,0,4,5,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,198,242,441,21,21,39,3,4,8,281,346,632,149,147,294,2392,2566,4962
SSC20191,1932,2055,3989,61,60,124,4,0,3,149,161,318,6,3,8,4,0,7,0,4,7,0,0,0,3,3,6,0,0,0,0,0,0,169,179,344,23,22,43,3,4,9,261,265,525,180,178,353,2373,2495,4861
SSC20192,68,69,137,3,0,3,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,3,3,6,10,13,24,81,87,169
SSC20193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20194,351,403,755,8,12,18,0,0,0,10,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,26,3,0,4,0,0,0,27,24,57,34,23,55,413,447,865
SSC20195,154,143,289,3,3,6,6,6,17,13,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,36,0,0,0,0,0,3,24,23,43,15,16,32,190,174,367
SSC20196,24,25,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,6,31,32,57
SSC20197,667,697,1362,29,33,64,3,0,3,76,68,140,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,74,150,14,21,39,0,0,3,128,123,253,56,83,131,847,902,1750
SSC20198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20199,60,54,112,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,0,0,3,6,5,3,7,9,67,61,129
SSC20200,5082,5586,10668,179,163,346,13,35,45,696,779,1475,18,32,49,6,7,12,11,9,19,5,14,19,6,6,14,7,4,10,0,0,0,765,883,1644,84,62,146,4,5,10,1037,1113,2147,527,550,1084,6650,7252,13895
SSC20201,34,22,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,43,22,60
SSC20202,112,116,226,0,7,4,0,0,0,16,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,31,0,0,0,0,0,0,15,20,34,18,13,28,147,144,294
SSC20203,3796,4145,7937,355,398,756,31,37,67,214,249,464,12,14,30,3,0,7,7,5,10,0,3,6,3,10,13,0,0,0,0,0,0,274,324,597,10,15,24,5,8,17,640,742,1391,425,493,916,4865,5381,10244
SSC20204,66,48,114,0,0,3,0,0,0,7,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,7,0,0,0,0,0,0,7,4,15,16,6,17,86,64,145
SSC20205,34,26,54,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,6,5,0,0,0,37,26,61
SSC20206,140,118,262,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,3,0,7,0,0,0,4,8,16,10,11,15,153,143,298
SSC20207,1896,1916,3808,97,80,182,16,14,32,305,372,684,12,9,22,8,11,15,3,0,3,4,0,5,3,0,4,3,0,5,0,0,0,350,412,769,29,32,61,4,4,8,489,538,1019,317,307,627,2698,2762,5459
SSC20208,51,44,91,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,5,6,11,12,3,17,65,56,115
SSC20209,29,21,51,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,3,3,8,3,3,8,35,28,59
SSC20210,18,14,38,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,3,11,30,21,45
SSC20211,49,48,92,3,4,5,0,0,0,7,6,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,8,14,0,0,0,0,0,0,8,10,22,9,8,12,70,63,132
SSC20212,18,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,21,21,42
SSC20213,6074,6601,12674,203,192,398,21,27,45,719,757,1474,9,6,19,11,11,22,10,12,22,3,6,5,5,3,7,0,3,0,0,0,0,781,818,1599,171,167,336,3,7,12,1153,1190,2345,486,472,965,7719,8261,15977
SSC20214,10814,11394,22210,243,254,499,31,31,61,1134,1158,2286,33,24,52,13,15,27,20,13,35,3,4,7,0,0,3,0,7,7,0,0,0,1225,1249,2477,196,213,411,25,15,41,1687,1738,3424,800,858,1659,13306,13990,27297
SSC20215,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,5
SSC20216,63,66,125,0,0,0,0,0,0,8,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,0,0,0,0,0,0,9,3,8,4,4,11,73,75,145
SSC20217,22,16,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,17,43
SSC20218,63,69,134,0,0,0,0,0,0,9,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,12,0,0,0,0,0,0,9,5,17,10,12,16,81,83,167
