SSC_CODE_2016,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
SSC22280,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,3,14,40,143,8,214,3,0,3,0,17,3,23,0,0,12,18,249,16,296,0,0,9,12,39,0,60,3,0,13,10,52,6,82,5,0,8,9,16,6,34,0,3,4,15,40,3,61,0,0,3,5,6,0,13,0,0,3,11,7,0,17,0,0,0,3,10,0,19,3,0,31,16,14,0,64,3,0,3,7,22,3,33,3,3,12,27,29,0,78,8,3,16,10,11,0,48,0,0,15,6,27,3,60,0,0,3,8,11,0,25,0,0,7,0,66,4,79,5,0,7,12,56,13,92,37,17,169,209,821,55,1318,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,19,35,3,76,0,0,9,3,3,0,9,0,0,4,10,18,0,31,0,0,12,12,16,0,41,0,3,12,12,40,11,83,0,0,0,8
SSC22281,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22282,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,19,0,33,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,17,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SSC22284,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,4,0,7,0,0,0,0,0,0,3,0,0,3,4,13,3,21,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,3,3,0,16,13,34,3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,10,0,0,0,0
SSC22285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22286,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22287,0,0,0,0,7,0,9,0,0,0,0,3,0,3,0,0,5,3,26,0,34,0,0,0,0,0,0,5,0,0,0,0,58,3,65,0,0,0,0,3,0,11,0,0,0,0,7,0,5,0,0,0,0,0,0,3,0,0,0,0,7,0,10,0,0,0,0,0,0,7,4,0,0,3,3,0,5,0,0,0,0,3,0,6,0,0,5,0,3,0,11,0,0,0,0,6,3,7,0,3,3,4,4,0,15,0,0,3,0,3,0,15,0,4,8,3,5,0,15,0,0,0,0,3,0,3,0,0,0,0,10,0,15,0,0,0,0,3,6,11,4,7,28,23,154,22,246,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,10,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,4,3,3,9,0,0,0,0
SSC22288,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,23,0,26,0,0,0,0,0,0,3,0,0,0,4,32,0,36,0,0,0,0,5,0,4,0,0,0,3,12,0,11,0,0,0,0,3,0,3,0,0,0,0,10,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,7,0,7,0,0,0,8,3,0,9,0,6,3,0,3,0,15,0,0,7,4,8,0,21,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,4,0,6,3,5,15,23,116,10,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,4,12,0,13,0,0,0,0
SSC22289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22290,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,12,0,0,0,0,0,0,0,0,0,0,0,12,3,16,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,9,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,3,0,9,0,11,0,0,0,0,3,0,3,0,0,9,11,61,4,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,7,4,0,12,0,0,0,0
SSC22291,0,0,5,0,3,0,5,0,0,0,0,0,0,3,3,0,10,3,25,8,46,0,0,0,3,3,0,10,4,0,6,3,44,3,59,0,0,0,0,11,0,12,3,0,6,5,19,0,32,0,0,12,4,11,3,26,0,0,3,3,6,0,8,0,0,11,4,4,0,15,0,0,3,0,0,0,4,0,0,0,0,0,0,3,14,0,22,4,9,0,55,0,0,5,3,3,0,12,5,5,16,13,7,0,43,23,11,24,9,3,0,65,9,8,20,7,3,0,50,0,0,4,3,3,0,10,0,0,4,0,12,0,20,0,0,7,0,12,3,18,67,25,158,66,176,17,502,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,4,0,9,0,0,3,0,0,0,3,0,0,7,0,5,0,12,0,0,0,3,0,0,5,0,3,16,10,6,0,36,0,0,7,3
SSC22292,0,0,0,0,4,0,4,3,0,0,0,3,0,8,0,0,3,9,15,0,26,0,0,0,0,0,0,3,0,0,3,5,44,3,56,0,0,4,0,0,0,5,0,4,3,3,6,0,12,0,0,0,3,0,0,12,0,0,3,3,7,0,15,0,0,0,0,0,0,3,0,0,5,0,3,0,6,0,0,0,0,0,0,4,4,0,13,10,4,0,28,0,0,0,3,3,0,10,0,0,3,3,10,0,13,5,8,16,4,6,0,36,0,3,11,0,3,0,20,0,0,0,0,5,0,3,0,0,0,0,3,0,8,0,0,3,0,3,0,9,24,22,65,52,112,11,280,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,4,0,0,8,3,3,0,12,0,0,6,5
SSC22293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22294,0,0,3,4,31,6,38,0,0,0,3,9,0,5,3,3,22,32,179,8,251,0,0,0,9,20,0,35,0,0,15,29,489,16,548,0,0,7,22,33,0,66,0,3,17,28,65,7,116,0,0,3,5,22,8,39,0,3,0,9,61,3,75,0,0,3,4,9,0,18,0,0,7,7,8,0,25,0,0,3,8,10,0,14,6,3,25,18,28,4,84,3,0,3,8,39,0,53,8,4,9,39,38,0,103,10,10,39,15,17,4,100,6,5,21,20,16,3,72,0,0,3,3,24,3,33,0,0,9,7,97,3,120,0,3,9,12,63,14,102,37,40,203,278,1269,82,1904,0,0,3,4,9,0,16,0,0,0,0,0,0,0,0,0,7,28,23,0,63,0,0,3,0,3,0,7,0,3,12,14,31,0,58,0,0,5,3,14,0,31,0,0,25,33,58,12,135,0,0,6,20
SSC22295,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,4,6,0,13,0,0,0,0,0,0,0,0,0,4,4,31,0,44,0,0,3,0,3,0,4,0,0,4,0,3,0,4,0,3,3,0,15,0,24,0,0,3,0,0,0,3,0,0,0,0,4,0,4,0,0,3,4,0,0,9,0,0,0,0,0,0,7,0,0,17,7,0,0,26,0,0,3,3,3,0,12,0,0,3,3,0,0,10,0,0,3,4,0,0,10,4,0,13,3,0,0,19,0,0,0,0,3,0,6,0,0,0,0,3,0,0,0,0,6,0,3,0,14,15,6,76,37,74,3,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,8,0,0,0,9,0,0,9,0,8,7,20,3,0,3,4
SSC22296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,8,3,31,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,7,0,0,0,0
SSC22297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,18,0,0,0,0,3,0,5,0,0,0,7,29,0,41,0,0,0,0,3,0,0,0,0,3,0,7,0,10,0,0,0,0,5,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,4,3,0,3,0,0,0,10,0,0,0,0,6,0,7,5,3,4,0,6,0,23,0,0,0,0,0,0,3,0,0,10,0,0,0,11,0,0,6,0,0,0,10,7,3,11,3,0,0,17,0,0,0,0,0,0,3,0,0,0,0,5,0,6,0,0,0,0,0,0,8,17,11,48,26,85,12,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,7,0,18,0,0,4,0
SSC22298,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,12,8,19,0,41,0,0,5,0,3,0,9,0,0,8,4,40,0,52,0,0,3,3,6,0,14,0,0,11,3,4,0,18,0,0,4,0,3,0,10,0,0,11,8,13,0,36,0,0,8,0,0,0,13,0,0,13,6,3,0,25,0,0,4,0,4,0,5,8,3,16,12,5,0,42,0,0,10,0,7,0,17,4,0,10,3,9,0,30,8,0,15,0,3,0,29,4,3,11,3,0,0,22,0,0,4,3,0,0,10,0,0,5,4,9,0,16,0,0,4,0,5,0,6,30,17,152,62,134,4,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,13,0,0,0,0,0,0,5,0,0,3,0,0,0,9,0,0,3,4,0,0,6,0,0,11,6,4,0,26,0,0,0,0
SSC22299,4,0,3,3,0,0,12,0,0,10,0,0,0,14,16,6,51,13,25,3,108,16,4,15,0,6,0,36,15,0,58,20,87,4,177,14,8,38,5,12,0,74,18,0,47,20,17,0,102,14,0,52,26,28,4,126,15,6,38,10,20,0,84,23,0,63,13,3,0,104,47,13,142,25,10,8,244,10,0,18,9,4,0,38,149,41,318,43,31,6,587,10,0,35,8,9,0,58,29,7,58,23,11,4,133,43,17,49,11,3,0,124,41,9,73,14,3,3,142,12,3,48,6,12,0,76,10,0,17,10,25,3,70,16,3,39,11,11,9,84,482,121,1152,268,319,49,2395,0,0,3,3,0,0,12,3,0,3,0,0,0,7,14,5,51,6,5,0,95,9,0,10,3,0,0,16,8,0,18,8,3,0,43,6,3,35,7,3,0,64,18,7,87,31,24,0,171,10,0,50,24
SSC22300,3,0,7,0,3,0,16,0,0,0,0,3,0,3,22,3,78,61,290,24,483,5,0,14,12,27,0,64,5,0,42,68,569,27,718,17,3,19,20,40,9,109,22,3,87,58,127,18,309,8,3,25,43,62,14,155,24,5,67,63,137,20,314,21,0,38,21,20,4,105,24,0,66,34,18,9,151,0,0,15,15,16,0,50,58,7,157,51,31,11,322,11,3,32,18,49,6,121,31,16,70,62,100,5,281,56,18,60,16,27,3,188,42,15,81,47,55,14,259,0,0,10,14,10,3,41,8,0,16,20,125,8,180,13,0,28,18,75,28,161,376,87,919,637,1805,186,4021,0,0,4,3,7,0,16,0,0,0,0,0,0,0,11,3,44,34,44,8,145,9,0,9,9,13,3,43,3,0,26,18,31,7,82,4,0,23,9,24,6,75,13,10,94,73,103,14,311,8,0,16,32
SSC22301,0,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,9,3,21,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22303,4,0,16,4,3,0,25,10,0,17,0,0,0,33,37,5,134,27,35,9,251,20,3,33,0,7,3,69,26,3,131,34,159,4,361,27,6,103,22,18,10,188,40,10,165,44,59,7,328,32,5,149,92,102,22,399,28,5,81,27,27,3,169,46,17,150,27,27,5,269,116,29,335,59,26,17,578,31,3,89,32,31,7,193,325,65,863,97,49,26,1420,23,4,107,33,32,11,211,69,16,110,27,24,0,241,168,39,122,20,15,5,371,159,22,246,20,24,5,472,23,9,106,26,20,3,189,15,0,32,16,55,3,119,49,10,121,18,34,18,254,1256,249,3102,610,763,154,6136,3,0,11,4,4,0,22,3,0,10,0,0,0,12,30,9,102,11,8,4,167,12,3,29,0,3,0,50,11,4,47,15,7,3,89,25,7,100,21,10,5,175,51,7,329,80,55,24,551,31,0,142,77
SSC22304,8,0,8,0,0,0,14,11,0,20,4,6,0,42,45,6,108,28,32,7,218,12,3,35,11,3,0,65,29,6,61,32,86,8,213,13,3,66,10,16,0,108,45,0,96,40,39,4,231,30,3,144,121,94,13,407,22,0,70,25,35,5,157,40,7,105,28,14,3,190,112,24,288,51,25,11,505,22,3,46,25,20,3,120,291,49,590,60,36,24,1048,25,3,83,24,22,4,168,41,20,60,16,26,3,174,100,15,88,20,12,3,242,63,22,120,9,12,10,235,30,3,97,53,52,3,236,19,0,38,13,29,6,97,24,3,89,22,18,25,175,990,174,2222,568,564,123,4634,7,0,3,0,4,0,9,3,0,9,0,0,0,15,25,4,68,12,6,4,115,9,5,22,7,0,0,42,12,3,31,12,3,3,63,32,4,50,17,5,0,108,55,8,173,38,27,9,308,41,3,178,99
SSC22305,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
