SSC_CODE_2016,P_Mng_0,P_Mng_1_15,P_Mng_16_24,P_Mng_25_34,P_Mng_35_39,P_Mng_40,P_Mng_41_48,P_Mng_49over,P_Mng_hours_NS,P_Mng_Tot,P_Pro_0,P_Pro_1_15,P_Pro_16_24,P_Pro_25_34,P_Pro_35_39,P_Pro_40,P_Pro_41_48,P_Pro_49over,P_Pro_hours_NS,P_Pro_Tot,P_TTW_0,P_TTW_1_15,P_TTW_16_24,P_TTW_25_34,P_TTW_35_39,P_TTW_40,P_TTW_41_48,P_TTW_49over,P_TTW_hours_NS,P_TTW_Tot,P_CPS_0,P_CPS_1_15,P_CPS_16_24,P_CPS_25_34,P_CPS_35_39,P_CPS_40,P_CPS_41_48,P_CPS_49over,P_CPS_hours_NS,P_CPS_Tot,P_CA_0,P_CA_1_15,P_CA_16_24,P_CA_25_34,P_CA_35_39,P_CA_40,P_CA_41_48,P_CA_49over,P_CA_hours_NS,P_CA_Tot,P_Sal_0,P_Sal_1_15,P_Sal_16_24,P_Sal_25_34,P_Sal_35_39,P_Sal_40,P_Sal_41_48,P_Sal_49over,P_Sal_hours_NS,P_Sal_Tot,P_MOD_0,P_MOD_1_15,P_MOD_16_24,P_MOD_25_34,P_MOD_35_39,P_MOD_40,P_MOD_41_48,P_MOD_49over,P_MOD_hours_NS,P_MOD_Tot,P_Lab_0,P_Lab_1_15,P_Lab_16_24,P_Lab_25_34,P_Lab_35_39,P_Lab_40,P_Lab_41_48,P_Lab_49over,P_Lab_hours_NS,P_Lab_Tot,P_ID_NS_0,P_ID_NS_1_15,P_ID_NS_16_24,P_ID_NS_25_34,P_ID_NS_35_39,P_ID_NS_40,P_ID_NS_41_48,P_ID_NS_49over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_15,P_Tot_16_24,P_Tot_25_34,P_Tot_35_39,P_Tot_40,P_Tot_41_48,P_Tot_49over,P_Tot_hours_NS,P_Tot_Tot
SSC21860,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,3,8,0,22
SSC21861,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,6
SSC21862,0,0,0,0,0,4,3,10,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,3,4,10,6,8,13,0,47
SSC21863,0,6,0,3,8,6,3,40,0,70,0,3,3,4,3,0,0,8,0,18,0,0,3,7,3,9,0,4,0,20,0,3,6,3,3,0,3,0,0,17,0,0,3,3,3,0,0,0,0,14,0,3,0,3,3,0,0,3,0,13,0,0,0,0,0,0,3,8,0,19,0,8,9,10,3,7,3,4,0,39,0,0,0,0,0,0,0,0,0,0,6,24,21,32,24,20,11,70,3,213
SSC21864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21865,7,3,0,7,3,8,0,16,0,40,0,9,9,7,8,13,3,8,0,54,0,0,6,3,7,21,4,4,0,53,0,5,3,4,0,3,0,3,0,22,0,4,3,8,6,8,6,3,0,45,0,11,5,3,0,4,0,0,0,25,0,3,0,0,3,5,0,3,3,17,0,9,4,8,0,5,0,3,0,26,0,0,0,0,0,0,0,0,0,0,5,37,27,44,33,63,18,44,6,278
SSC21866,6,4,7,9,7,7,15,32,3,88,0,3,12,5,3,16,7,5,0,49,0,7,4,4,25,36,8,25,0,114,0,10,12,7,5,3,3,3,0,49,3,9,11,20,12,6,3,3,0,72,4,17,9,11,3,3,6,4,0,61,3,4,3,4,10,11,4,9,0,57,5,5,13,15,9,11,3,0,0,58,0,0,0,0,3,0,0,0,3,13,21,65,62,74,89,98,48,93,8,557
SSC21867,0,0,7,0,3,19,6,29,0,67,0,6,5,3,4,16,10,3,0,51,0,7,4,6,14,26,8,16,3,74,0,5,8,4,7,4,5,0,0,31,0,6,5,5,14,13,0,0,0,48,3,9,4,5,3,4,0,0,0,29,0,0,3,0,6,3,0,3,0,26,3,3,7,3,3,12,3,7,0,44,0,0,0,4,0,0,0,0,0,6,9,37,38,39,64,93,32,54,8,381
SSC21868,0,0,3,0,0,3,0,5,0,13,0,0,0,3,0,0,0,0,0,8,0,0,0,0,5,3,3,0,0,21,0,0,3,0,0,3,0,0,0,9,0,0,0,0,3,0,3,0,0,8,0,3,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,8,0,0,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,3,4,17,8,9,22,18,13,9,0,106
SSC21869,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,4,0,18
SSC21870,0,3,3,0,0,4,3,13,0,24,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,9,4,20,0,44
SSC21871,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,13
SSC21872,0,3,3,0,0,5,0,15,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,5,0,4,12,0,13,0,38
SSC21873,3,0,0,4,0,7,3,14,0,23,0,0,0,3,0,0,0,3,0,10,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,11,3,8,4,11,9,13,0,60
SSC21874,5,0,0,4,3,0,3,14,0,24,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,3,0,11,0,0,0,0,0,0,0,0,0,4,10,4,3,9,9,3,10,15,0,60
SSC21875,0,0,3,0,0,0,0,4,0,14,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,5,0,6,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,4,6,3,8,3,16,4,54
SSC21876,0,0,4,3,0,0,0,8,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,3,0,16,0,36
SSC21877,0,3,0,3,3,3,0,7,0,27,0,3,4,0,3,5,0,0,0,21,0,0,4,3,3,3,0,4,0,15,0,0,4,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,8,3,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,7,15,20,14,14,20,6,16,0,104
SSC21878,0,0,0,0,0,0,0,9,0,12,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,9,0,24
SSC21879,3,0,0,0,0,3,0,7,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,3,7,0,18
SSC21880,0,3,3,4,0,5,3,11,0,27,0,6,3,7,3,8,7,3,0,39,0,0,0,0,5,3,3,3,0,24,0,7,0,6,7,0,0,0,0,25,3,3,3,3,3,0,0,0,0,13,0,0,3,0,0,0,0,0,0,6,0,3,0,4,0,4,3,3,0,19,0,0,0,3,5,0,0,3,0,18,0,0,0,0,0,3,0,0,3,12,5,22,23,30,22,25,17,25,5,183
SSC21881,29,31,32,66,232,278,155,274,17,1109,67,121,125,181,422,433,165,188,26,1714,47,88,98,191,564,617,284,256,35,2167,39,249,195,267,257,149,55,81,26,1318,55,162,197,257,561,384,151,98,16,1882,63,422,229,187,216,154,76,73,23,1439,25,51,58,103,364,280,165,165,23,1242,37,278,171,191,356,237,88,106,32,1503,13,16,5,15,35,36,16,11,98,236,379,1410,1119,1439,3007,2570,1146,1255,285,12615
SSC21882,3,0,4,4,3,7,5,15,0,41,0,5,3,3,0,4,0,9,0,29,0,4,0,0,3,11,6,19,0,39,0,7,0,3,0,0,3,0,0,16,0,3,4,3,3,3,3,4,0,28,0,6,0,0,0,0,0,0,0,17,0,0,0,9,0,3,0,0,0,8,0,7,5,5,6,0,0,3,0,22,0,0,0,0,0,0,0,0,3,3,7,30,14,34,17,33,18,53,3,203
SSC21883,25,18,23,36,67,128,63,223,3,588,18,49,79,78,110,150,73,104,4,672,11,40,26,42,98,198,67,121,10,623,11,86,59,51,47,34,11,17,8,320,18,102,120,102,138,109,36,35,13,667,18,168,69,68,47,51,26,36,4,479,7,5,9,30,45,45,29,38,0,212,9,56,34,43,48,60,20,30,0,293,4,9,4,6,4,8,0,9,29,66,118,536,430,452,608,775,318,605,71,3917
SSC21884,21,55,53,95,253,386,191,475,27,1548,67,141,193,255,487,492,233,264,14,2146,35,107,113,185,585,651,290,313,45,2321,57,343,248,317,239,158,75,81,20,1539,72,226,280,307,588,473,150,134,24,2242,48,541,271,187,239,169,75,94,19,1652,29,60,63,92,358,282,150,188,20,1232,41,300,159,169,339,233,96,115,36,1478,6,25,14,12,39,33,11,24,78,253,371,1794,1386,1623,3120,2875,1270,1688,291,14413
SSC21885,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12
SSC21886,0,4,8,3,6,21,13,69,0,128,11,12,15,17,17,25,6,19,0,118,8,13,6,11,15,27,11,10,0,97,0,14,18,20,13,12,3,0,3,77,7,9,8,18,12,17,4,5,0,90,6,27,9,3,5,3,0,19,3,77,0,3,0,0,7,10,13,15,0,59,4,34,12,20,21,19,9,8,3,140,4,0,0,0,0,7,0,3,7,16,34,111,74,90,99,141,70,153,19,804
SSC21887,0,3,0,3,0,10,3,16,0,45,4,7,6,13,4,0,3,4,0,42,3,0,3,7,3,15,3,7,0,38,4,4,3,7,8,6,0,3,0,34,0,3,4,3,4,3,0,0,0,19,0,0,3,0,3,8,3,0,0,14,3,0,0,0,0,3,0,3,0,17,3,3,4,6,5,8,0,3,0,33,0,0,0,0,3,0,0,0,0,5,20,23,19,42,30,45,18,37,3,236
SSC21888,0,0,3,4,0,0,0,10,5,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,8,3,6,3,4,0,11,3,39
SSC21889,0,0,0,0,0,5,3,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,10,0,29
SSC21890,0,0,3,0,0,5,0,7,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,0,9,0,32
SSC21891,0,0,0,0,3,0,0,10,0,20,4,3,4,8,3,0,6,4,0,26,0,3,3,7,4,0,0,5,0,24,3,3,4,3,0,0,0,0,0,16,0,6,0,0,3,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,11,0,3,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,3,3,9,22,10,16,17,13,11,24,3,123
SSC21892,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,10,0,20
SSC21893,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC21894,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,16
SSC21895,0,4,0,0,3,3,3,5,0,25,0,0,3,0,0,0,0,0,0,10,0,0,0,3,7,6,5,3,0,19,0,3,3,3,0,4,0,0,0,11,0,3,0,5,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,5,14,13,13,17,19,7,13,0,104
SSC21896,4,0,5,3,0,3,4,9,0,24,0,0,0,0,5,3,0,3,3,16,0,3,0,0,7,4,0,5,0,19,0,0,0,0,0,0,0,0,0,5,0,3,0,5,3,3,0,0,0,15,0,0,5,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,0,4,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,12,6,13,17,20,8,15,3,101
SSC21897,0,0,3,4,4,8,3,3,0,17,0,0,0,0,0,7,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,5,0,3,0,0,0,0,0,9,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,6,0,9,5,12,3,11,4,6,6,61
SSC21898,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,8,0,18
SSC21899,0,3,3,4,4,13,9,52,3,99,8,11,18,18,5,16,11,20,4,109,0,4,3,6,13,24,14,12,0,83,3,11,9,10,8,4,3,3,5,47,3,12,8,14,15,6,0,0,0,52,0,11,8,5,3,4,0,5,0,38,3,0,0,0,5,11,7,10,0,48,4,12,9,8,10,13,5,10,0,66,0,0,0,0,0,0,0,0,3,8,27,63,58,64,66,88,52,115,17,543
SSC21900,0,0,3,4,4,0,0,11,0,14,0,0,0,3,3,0,0,0,0,21,0,0,0,0,0,7,6,0,0,23,0,3,0,0,3,0,0,0,0,10,0,0,3,0,3,3,0,0,0,16,0,0,0,0,5,0,0,0,0,7,0,0,3,0,3,0,0,0,0,15,0,0,0,4,6,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3,5,13,12,19,29,18,11,17,10,123
SSC21901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21902,0,0,5,0,0,3,0,9,0,17,0,0,0,0,7,3,0,3,0,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,4,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,8,0,3,4,0,0,3,0,0,0,13,0,0,0,0,0,0,0,3,0,3,3,6,8,9,7,6,0,18,0,73
SSC21903,0,3,0,0,0,0,3,16,0,27,0,3,0,0,3,0,3,3,0,17,0,0,0,3,0,3,0,0,0,20,0,5,7,3,0,0,0,0,0,10,0,3,3,3,3,0,0,0,0,15,3,3,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,3,0,4,0,9,0,4,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,8,18,9,17,10,14,9,31,3,120
SSC21904,0,0,0,6,0,0,0,16,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,19,0,25
SSC21905,0,3,0,3,6,5,11,31,0,58,9,14,21,11,25,21,18,35,0,152,0,3,0,6,24,20,9,15,0,87,4,12,11,11,3,8,4,10,0,57,0,8,11,11,13,5,6,7,0,74,0,20,4,0,0,4,3,3,0,34,0,0,0,0,3,0,0,3,0,13,0,10,0,4,9,3,4,3,0,38,3,0,0,3,0,0,0,0,0,7,18,67,51,60,82,75,54,104,5,509
SSC21906,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,12
SSC21907,0,5,0,5,0,3,3,15,3,33,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,6,3,3,9,24,0,58
SSC21908,4,0,0,0,0,0,0,5,3,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,3,7,3,33
SSC21909,7,0,7,11,27,49,26,71,3,201,12,24,23,36,36,46,29,33,0,238,4,7,5,9,36,30,22,41,0,156,9,40,25,17,9,16,12,9,0,141,4,26,30,28,38,20,12,9,0,170,3,29,14,8,7,15,3,5,0,90,5,5,6,3,3,19,5,8,3,58,4,18,11,4,3,11,3,4,0,57,0,5,0,3,3,0,0,0,3,8,49,162,121,126,159,197,107,187,12,1120
SSC21910,5,13,11,11,35,35,16,43,0,178,13,28,38,49,67,63,25,33,7,328,10,26,31,37,136,136,65,82,7,528,22,70,70,73,46,27,15,18,4,350,7,45,46,56,92,63,15,19,3,348,9,106,44,40,45,20,12,10,9,296,5,12,6,12,53,33,34,37,7,201,18,79,37,42,35,44,14,35,9,307,3,7,3,3,10,4,0,3,22,54,100,389,290,320,522,432,206,281,67,2598
SSC21911,0,0,0,0,0,0,0,15,0,22,0,0,3,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,6,0,3,0,0,0,0,0,0,0,9,0,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,4,0,3,0,4,7,3,0,0,0,15,0,0,0,0,0,0,0,0,0,4,4,13,8,11,13,5,6,16,5,79
SSC21912,0,0,0,0,0,4,0,3,0,12,0,0,3,5,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,10,3,3,5,3,3,0,32
SSC21913,4,8,8,16,27,13,19,35,0,127,13,19,28,36,59,52,25,17,0,246,13,17,20,27,82,81,45,38,7,335,14,55,40,55,51,28,14,14,3,291,8,25,16,23,59,36,14,12,0,199,8,67,32,29,26,24,16,4,4,212,3,7,5,13,35,19,23,27,5,136,9,79,30,35,66,40,25,27,6,315,0,0,3,4,3,3,0,3,3,19,84,284,183,238,416,300,176,167,38,1879
SSC21914,0,0,0,0,0,4,0,7,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,8,3,12,0,33
SSC21915,3,3,9,4,8,12,4,11,0,53,0,9,14,12,8,11,6,9,0,62,0,3,0,4,6,3,3,9,0,29,0,4,5,3,0,3,3,0,0,22,3,0,3,4,4,4,5,7,0,28,0,3,0,3,3,0,0,3,0,9,0,0,0,3,0,0,4,0,0,10,0,3,3,0,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,3,11,27,36,28,33,34,27,40,0,236
SSC21916,3,0,3,3,0,8,3,5,0,29,7,6,7,4,6,5,4,9,0,49,3,3,7,0,3,5,3,12,3,36,0,3,8,0,3,0,3,3,0,16,3,5,0,3,0,7,0,0,0,19,3,9,6,3,3,0,0,0,0,25,0,0,4,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,19,27,25,24,19,31,20,29,3,196
SSC21917,3,3,7,7,12,15,15,36,0,100,9,35,39,45,41,52,25,51,0,291,0,3,8,11,11,30,21,14,3,92,4,21,10,23,10,5,3,3,0,80,5,5,11,10,22,27,9,6,0,99,6,26,8,3,11,11,7,10,4,75,3,3,0,0,12,5,6,3,0,35,0,26,10,11,8,10,7,0,0,71,0,3,0,0,0,0,0,0,3,7,32,129,97,103,130,144,88,125,16,853
SSC21918,3,0,0,0,0,7,0,8,0,19,5,4,10,0,4,5,3,3,0,36,0,0,5,7,11,12,11,6,0,47,5,0,4,5,5,5,0,3,0,36,3,9,4,0,8,0,3,0,0,29,3,0,3,3,8,4,9,0,0,32,0,0,3,3,3,0,0,4,0,15,0,10,5,0,6,9,5,3,0,33,0,0,0,0,0,0,0,0,0,3,20,23,36,19,40,45,28,23,0,242
SSC21919,0,0,0,0,0,4,3,11,0,30,0,0,4,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,9,10,3,11,5,18,0,62
SSC21920,0,0,0,0,0,0,0,10,0,14,0,0,0,3,0,0,0,0,0,7,0,0,3,0,3,0,0,5,0,13,0,5,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,6,4,9,8,4,4,18,0,60
SSC21921,3,0,0,3,0,5,3,15,0,28,0,3,3,5,3,0,3,0,0,23,3,5,0,3,0,3,0,7,0,22,0,3,3,3,0,0,0,0,0,19,0,8,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,10,0,3,0,0,0,0,0,8,0,13,0,6,0,3,5,7,0,3,0,21,0,0,0,3,0,0,0,0,0,7,6,27,13,26,20,23,7,28,5,151
