SA1_7DIGITCODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
2142833,0,0,0,0,5,9,7,7,3,28,0,0,0,0,0,5,6,3,0,12,0,4,3,20,3,8,4,4,0,53,3,32,53,105,56,39,30,20,3,347
2142834,0,0,0,0,0,3,13,11,3,29,0,0,3,0,0,3,5,6,0,19,0,0,3,3,5,0,3,3,0,23,11,29,118,88,73,58,28,19,7,442
2142835,0,0,0,0,5,5,20,12,6,53,0,0,0,0,0,3,4,8,0,27,0,9,13,3,13,16,15,5,10,79,6,51,103,60,75,62,53,37,20,481
2142836,0,0,3,0,5,3,8,9,15,41,0,0,0,0,0,0,7,0,0,7,0,0,5,3,5,9,3,3,5,31,7,28,89,74,97,62,32,13,25,429
2142837,0,0,0,0,3,4,3,23,7,51,0,0,0,0,7,3,3,9,0,18,6,8,15,10,16,9,4,7,3,79,15,62,118,74,82,55,23,60,20,503
2142838,0,0,3,0,3,5,0,7,0,25,0,0,0,0,5,0,0,5,0,11,0,0,5,3,0,8,0,0,0,23,17,24,69,45,51,41,19,14,4,281
2142839,0,0,0,0,3,8,9,16,10,44,0,0,0,0,0,0,0,0,0,10,3,4,13,3,8,10,0,0,0,48,8,44,96,90,92,60,27,23,6,451
2142840,0,0,0,0,4,13,14,17,3,47,0,0,0,0,3,0,0,4,3,10,0,4,13,11,0,0,6,3,0,44,5,51,89,123,88,56,51,35,11,509
2142901,0,0,0,0,0,0,4,10,0,19,0,0,0,0,0,0,0,4,0,8,0,10,7,7,11,3,7,4,0,43,6,34,77,105,69,35,28,20,3,386
2142902,0,0,0,0,0,3,11,19,5,39,0,0,0,0,0,0,0,7,0,8,0,3,7,12,12,7,0,3,0,49,13,50,103,132,109,66,31,37,10,552
2142903,0,0,0,0,0,4,0,10,3,21,0,0,0,0,0,0,3,3,0,3,0,0,3,3,4,3,0,0,0,16,10,19,41,71,63,46,19,18,7,296
2142904,0,0,0,0,0,3,5,3,10,22,0,0,0,0,3,0,0,0,0,8,0,5,6,8,5,5,0,3,0,34,12,40,93,92,80,51,32,28,13,433
2142905,0,0,0,0,0,4,13,16,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,7,6,22,12,37,61,94,108,54,21,29,12,424
2142906,0,0,3,3,3,3,5,17,7,43,0,0,0,0,0,0,0,6,3,6,3,0,0,4,7,3,3,0,0,29,20,25,69,74,63,49,34,31,12,371
2142907,0,0,0,4,0,6,8,12,3,36,0,0,0,0,0,0,4,5,5,17,0,4,8,7,3,3,4,3,3,32,6,50,83,74,63,44,32,28,8,386
2142908,0,0,3,0,0,0,15,10,10,33,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,6,4,13,9,23,43,54,55,38,27,21,13,271
2142909,0,0,0,0,0,3,14,14,4,25,0,0,0,0,0,0,0,4,0,5,0,0,3,4,6,0,5,3,0,26,12,30,67,99,101,53,33,20,6,426
2142910,0,0,3,0,0,4,5,11,4,23,0,0,0,0,0,0,0,3,0,3,0,0,7,7,5,3,8,4,0,32,8,21,82,59,48,41,35,29,5,334
2142911,0,0,0,0,0,0,11,14,3,32,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,5,0,0,23,5,65,174,84,57,47,30,34,3,508
2142912,0,0,0,0,3,0,4,7,7,22,0,0,0,0,0,0,0,3,0,8,0,0,8,4,3,0,0,4,0,22,9,13,64,71,42,47,18,29,7,299
2142913,0,0,0,0,0,4,0,4,3,11,0,0,0,0,0,0,3,4,0,5,0,3,3,0,3,0,0,3,0,19,9,35,62,60,47,39,14,18,5,288
2142914,0,0,0,0,0,3,7,10,4,25,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,3,0,0,14,6,20,62,75,66,34,31,22,6,327
2142915,0,0,0,0,3,4,11,19,0,39,0,0,0,0,0,0,3,4,0,10,5,5,6,4,6,9,6,4,3,45,20,31,74,45,56,47,30,34,7,330
2142916,0,0,6,0,3,3,8,3,0,20,0,0,0,4,0,0,0,4,3,14,4,3,8,12,3,3,0,0,0,24,16,46,108,128,73,32,26,18,6,438
2142917,0,0,0,0,0,7,5,6,4,19,0,0,0,0,0,0,0,0,0,5,7,0,3,4,0,3,7,0,5,28,17,17,64,80,92,34,42,17,9,383
2142918,0,0,0,0,0,0,4,11,5,27,0,0,0,0,0,0,0,3,0,7,0,0,4,3,4,4,0,0,0,22,3,26,87,64,48,45,26,30,10,339
2142919,0,0,0,3,3,4,15,10,7,48,0,0,0,0,0,6,0,0,3,13,3,3,14,0,8,0,3,3,0,34,5,56,131,68,73,50,36,33,12,466
2142920,0,0,0,3,6,3,9,9,10,42,0,0,0,0,3,0,0,0,0,7,0,0,6,10,10,9,0,8,5,45,3,29,71,113,98,69,33,34,17,468
2142921,0,0,0,0,0,4,8,11,5,37,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,3,11,12,30,128,103,78,52,28,21,11,462
2142922,0,0,0,0,0,3,7,5,4,29,0,0,0,0,0,0,4,4,0,14,0,0,5,6,3,0,0,0,0,19,6,47,117,107,75,45,25,24,6,455
2142923,0,0,0,3,0,7,11,8,6,33,0,0,3,0,0,0,0,3,0,4,0,0,6,4,0,0,4,6,0,28,10,28,77,102,83,58,34,22,10,426
2142924,0,0,0,0,0,0,16,7,5,27,0,0,0,0,0,0,3,3,3,6,0,3,9,0,6,0,6,0,0,17,5,24,67,43,49,54,46,17,13,311
2142925,0,0,0,0,0,0,0,3,4,11,0,0,0,0,0,0,0,5,0,5,0,0,0,0,3,0,0,0,0,11,8,18,70,63,39,36,13,10,7,277
2143001,0,0,0,4,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,3,0,0,0,20,25,39,164,155,83,64,52,4,3,578
2143002,0,0,4,0,0,4,9,4,4,22,0,0,0,0,0,0,0,0,0,0,0,3,8,9,3,4,4,0,0,27,20,76,405,217,101,87,48,6,4,954
2143003,0,0,0,0,0,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,3,0,0,11,11,17,70,76,64,43,39,10,0,321
2143004,0,0,0,0,0,3,14,6,4,32,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,3,5,0,0,28,24,30,101,129,84,57,82,32,5,546
2143005,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,13,58,70,55,35,17,4,3,267
2143006,0,0,0,0,0,0,5,7,0,6,0,0,0,0,0,0,0,0,0,3,3,0,3,12,3,0,4,5,0,23,15,20,85,169,90,45,45,11,0,483
2143007,0,0,0,3,0,0,3,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,16,29,22,86,85,28,27,16,3,317
2143008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,12,4,16,81,55,28,9,17,0,0,210
2143009,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,3,6,7,0,0,0,0,26,9,41,113,79,39,14,11,3,0,307
2143010,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,3,3,0,0,5,0,0,4,7,6,0,0,3,0,25,12,34,110,98,72,55,36,7,0,432
2143011,0,0,4,0,3,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,11,12,3,0,8,0,0,36,15,41,230,172,79,49,39,3,0,625
2143012,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,3,3,12,12,8,0,0,0,0,43,15,39,203,195,98,47,20,9,0,625
2143013,0,0,0,0,3,0,9,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,4,3,28,26,39,140,145,88,61,59,20,3,576
2143014,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,20,13,40,49,41,25,3,0,196
2143015,0,0,0,0,0,4,4,7,0,14,0,0,0,0,0,0,0,0,0,0,4,3,3,0,4,3,0,0,0,17,12,18,26,51,32,19,15,5,0,180
2143016,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,47,35,21,9,18,0,0,147
2143017,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,41,78,63,34,15,7,0,272
2143018,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,3,6,0,0,19,16,24,30,71,74,29,20,3,0,265
2143019,0,0,0,0,0,6,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,16,3,15,99,79,45,27,30,3,0,300
2143020,0,0,0,0,0,3,5,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,11,16,34,25,132,106,34,38,4,0,386
2143021,0,0,0,7,4,3,3,0,3,14,0,0,0,0,0,0,3,0,0,4,0,4,7,4,4,4,0,0,0,23,12,37,229,174,82,44,42,4,3,620
2143022,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,9,25,65,56,38,12,6,3,238
2143023,0,0,3,0,0,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,5,4,0,0,25,14,33,113,135,74,52,40,9,3,462
2143024,0,0,3,0,0,0,3,4,0,15,0,0,0,0,3,0,0,0,0,3,0,3,4,0,0,0,0,0,0,12,10,26,148,92,60,32,24,7,0,395
2143025,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,3,0,0,11,3,5,48,98,36,16,25,3,3,245
2143026,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,9,9,15,21,40,38,19,19,3,0,171
2143027,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,20,11,26,96,101,51,44,17,5,0,357
2143028,0,0,0,0,3,5,13,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,18,13,40,167,159,96,95,37,16,0,622
2143029,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,14,17,32,68,68,33,10,8,0,253
2143030,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,5,5,14,42,39,17,14,4,5,153
2143031,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,12,12,21,50,111,65,38,21,4,0,321
2143032,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,9,60,52,27,25,10,3,0,194
2143033,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,7,3,25,86,51,22,19,5,0,0,213
2143035,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,11,7,24,49,26,21,13,5,0,0,145
2143036,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,7,5,0,0,0,0,18,14,15,88,62,42,20,15,7,0,260
2143037,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,5,18,53,68,42,19,6,0,0,206
2143038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143039,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,3,18,11,40,92,53,33,17,0,3,4,258
2143040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,15,62,51,21,10,3,0,0,163
2143041,0,0,0,0,0,0,6,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,12,13,9,13,72,44,27,12,4,0,203
2143042,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,3,0,0,16,18,29,31,81,76,41,21,0,3,303
2143043,0,0,0,0,3,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,7,10,116,76,48,25,33,3,0,320
2143101,0,0,6,3,0,3,6,0,0,24,0,0,0,3,0,0,0,0,0,3,0,3,18,10,4,3,0,0,0,38,11,35,193,120,60,29,14,4,0,467
2143102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143103,0,0,0,0,0,11,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,14,21,38,59,71,86,58,30,7,3,366
2143104,0,0,0,0,3,9,13,5,0,33,0,0,0,0,0,5,3,3,0,15,0,3,5,3,3,4,5,5,3,28,8,43,87,69,47,77,69,29,4,436
2143105,0,0,3,4,0,0,3,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,5,3,0,4,26,8,22,29,43,21,37,22,6,4,185
2143106,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,14,4,20,36,30,39,32,14,3,0,183
2143107,0,0,0,0,0,4,17,71,87,182,0,0,0,0,0,0,0,4,12,16,0,0,0,0,0,0,4,19,16,47,0,0,0,3,0,7,72,224,166,467
2143108,0,0,0,0,0,5,8,0,0,26,0,0,0,0,0,0,3,0,0,5,3,3,7,3,11,0,4,3,0,32,15,56,71,75,99,84,40,10,5,453
2143109,0,0,0,6,4,11,12,11,0,45,0,0,0,0,0,3,5,3,0,10,0,0,4,0,4,0,0,0,0,21,7,36,82,59,58,70,38,21,3,371
2143110,0,0,0,7,3,9,6,6,0,26,0,0,0,0,0,0,3,0,0,3,0,3,0,5,9,7,0,0,0,24,19,37,65,63,87,70,18,15,0,371
2143111,0,0,4,3,3,3,3,6,0,20,0,0,0,0,0,3,0,0,0,4,0,6,4,0,4,7,4,3,0,28,7,27,51,44,42,70,19,11,0,272
2143112,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,0,17,8,21,58,61,60,25,3,4,0,243
2143113,0,0,0,0,0,6,4,7,0,25,0,0,0,0,0,0,3,0,0,3,0,0,0,5,3,6,3,0,0,19,10,14,66,44,67,70,24,8,0,309
2143114,0,0,0,3,0,7,7,0,0,16,0,0,0,0,0,0,0,0,0,5,5,0,11,9,3,5,0,3,0,44,26,58,153,141,97,59,22,7,3,571
2143115,0,0,3,3,3,4,3,3,3,18,0,0,0,0,0,3,0,0,0,7,3,4,4,8,7,8,0,3,0,37,11,49,88,69,75,56,15,13,3,387
2143116,0,0,0,5,0,4,7,0,0,17,0,0,0,0,0,3,0,0,0,8,0,0,3,3,0,3,3,0,4,19,8,27,54,43,40,66,19,7,5,269
2143117,0,0,0,3,0,5,9,6,0,26,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,3,10,30,60,35,47,61,23,11,0,264
2143118,0,0,3,0,0,7,9,7,0,25,0,0,0,0,0,0,3,0,0,10,0,7,3,7,0,0,3,0,0,20,19,39,55,58,77,52,34,8,3,356
2143119,0,0,0,0,0,6,5,0,0,23,0,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,0,9,10,44,45,38,51,55,26,4,0,277
2143120,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,5,13,32,16,22,35,17,7,0,148
2143121,0,0,0,0,0,8,5,5,0,16,0,0,0,0,0,0,0,0,0,3,0,3,3,5,6,3,4,0,0,25,19,51,84,78,93,59,32,9,0,434
2143122,0,0,0,4,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,0,0,0,15,11,29,54,77,71,36,15,8,0,308
2143123,0,0,0,0,4,3,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,8,10,3,8,0,0,0,0,26,10,31,70,64,59,16,6,3,0,258
2143124,0,0,0,0,0,4,21,30,13,73,0,0,0,0,0,5,0,4,0,4,5,3,3,4,8,13,3,4,7,54,16,44,46,57,71,96,42,50,30,449
2143125,0,0,0,0,0,0,3,3,3,9,0,0,0,0,0,0,0,0,0,3,3,0,7,8,4,5,0,0,0,28,14,28,43,55,79,25,16,9,3,278
2143126,0,0,0,0,3,3,0,0,0,8,0,5,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,13,29,69,62,35,9,7,3,0,232
2143127,0,0,3,3,0,10,14,3,0,27,0,0,0,3,0,7,6,0,0,11,0,0,4,4,5,3,5,0,0,22,21,45,67,84,72,56,35,5,0,385
2143128,0,0,0,0,3,3,6,0,0,16,0,0,0,0,0,3,0,0,0,7,3,3,0,3,0,0,3,0,0,10,12,21,25,48,40,19,22,4,0,184
2143129,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,9,18,64,67,47,17,12,3,0,242
2143130,0,0,0,0,0,4,6,3,0,14,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,3,0,0,11,7,13,30,16,21,35,27,4,0,152
2143131,0,0,0,6,0,7,10,3,0,25,0,0,0,0,0,0,0,0,0,3,4,0,7,3,7,3,5,3,0,24,5,10,36,40,45,36,30,9,3,219
2143132,0,0,0,0,3,3,3,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,9,7,19,48,25,27,38,10,6,0,179
2143133,0,0,0,3,4,3,3,0,0,15,0,0,0,3,3,0,0,0,0,8,0,3,16,6,3,0,0,0,0,29,5,27,125,64,29,15,15,0,0,289
2143201,0,0,0,0,3,3,0,3,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,6,39,68,61,47,31,15,5,0,271
2143202,0,0,0,0,0,0,7,0,0,10,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,19,31,35,24,22,13,5,0,162
2143203,0,0,3,0,4,14,10,5,0,35,0,0,0,0,0,0,3,0,0,5,3,0,4,0,4,5,4,4,0,25,7,7,51,29,29,44,21,8,3,204
2143204,0,0,0,0,0,3,8,0,0,14,0,0,0,0,0,3,0,0,0,4,0,0,3,3,3,4,5,0,0,26,7,24,41,32,33,24,18,8,0,187
2143205,0,0,0,3,3,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,15,7,14,28,36,35,24,17,3,0,166
2143206,0,0,0,0,0,3,9,4,0,26,0,0,0,0,0,0,0,0,0,4,0,3,8,4,6,3,5,0,0,27,3,26,70,39,42,34,32,15,4,268
2143207,0,0,0,0,3,5,16,7,0,39,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,3,6,0,0,12,6,23,63,35,39,64,47,14,0,297
2143208,0,3,3,0,7,7,10,0,0,32,0,0,0,0,0,0,0,0,0,4,3,4,5,4,4,8,4,5,3,36,13,46,91,73,53,69,77,9,5,434
2143209,0,0,0,3,5,4,17,9,0,37,0,0,0,0,0,0,4,0,0,5,0,3,5,0,3,5,0,0,0,25,15,57,83,50,90,66,37,12,0,396
2143210,0,0,3,3,0,10,12,6,0,30,0,0,0,3,0,3,8,5,0,18,0,0,6,0,0,4,3,4,0,14,8,21,75,55,49,60,41,17,3,340
2143211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
2143212,0,0,0,0,0,13,11,11,0,37,0,0,0,0,0,0,3,3,0,9,6,0,3,9,3,6,0,0,3,35,14,37,89,56,53,78,41,16,7,395
2143213,0,3,3,4,0,0,11,15,4,48,0,0,0,5,0,0,0,0,0,14,0,0,4,4,7,9,8,4,3,40,9,37,74,66,47,46,37,34,17,371
2143214,0,0,0,0,3,9,16,3,0,40,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,3,9,0,0,21,12,30,89,66,54,76,79,17,3,427
2143215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7
2143216,0,0,0,0,0,4,13,5,12,39,0,0,0,0,0,3,0,0,0,11,3,6,3,10,4,4,4,5,8,44,11,31,88,72,54,47,37,24,45,413
2143217,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,18,0,0,15,10,0,3,0,3,0,33
2143218,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,4,18,37,44,31,13,3,3,0,156
2143219,0,0,4,0,4,14,16,12,4,51,0,0,0,0,3,0,0,3,0,15,0,3,0,0,6,4,3,0,0,25,18,40,54,43,87,59,37,24,6,365
2143220,0,0,0,4,5,12,12,3,4,29,0,0,0,0,0,0,0,5,0,5,0,3,3,4,8,8,7,3,3,40,3,27,96,86,39,53,37,9,9,368
2143221,0,0,3,0,4,4,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,8,5,6,7,5,3,0,0,33,17,22,57,27,38,39,10,4,0,205
2143222,0,0,0,3,4,4,11,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,3,0,0,12,13,26,83,56,37,40,33,8,0,298
2143223,0,0,0,0,0,6,15,0,3,26,0,0,0,0,0,0,0,0,0,5,0,3,0,0,4,0,5,0,0,21,6,21,40,41,37,45,69,8,3,264
2143224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143225,0,0,0,5,0,3,4,8,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,17,11,19,58,54,58,37,23,6,0,274
2143226,0,0,0,0,0,3,5,5,0,15,0,0,0,0,0,0,0,3,0,5,0,0,7,3,8,5,8,3,0,31,8,32,47,38,61,33,29,17,3,266
2143301,0,0,0,0,0,8,3,3,0,13,0,0,0,0,0,3,0,0,0,6,0,0,3,8,0,0,3,0,0,19,16,34,94,114,67,50,15,7,0,395
2143302,0,0,0,0,0,5,3,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,3,3,3,0,0,0,0,11,11,31,83,46,46,25,12,4,0,256
2143303,0,0,7,3,0,9,14,9,4,51,0,0,0,3,0,0,3,0,0,6,3,10,20,15,7,3,4,3,3,69,22,48,108,90,67,54,57,18,9,476
2143304,0,0,0,3,0,4,3,0,0,11,0,0,0,0,0,3,3,3,0,6,0,3,19,0,5,0,0,0,0,27,8,34,123,82,48,40,13,9,0,350
2143305,0,0,3,0,3,3,3,0,0,18,0,0,3,0,0,3,0,0,0,12,0,0,3,3,0,3,0,0,0,16,15,35,161,122,58,41,17,8,0,456
2143306,0,0,0,0,4,4,7,4,0,17,0,0,0,0,5,0,4,0,0,8,0,0,7,3,0,0,0,0,0,11,12,30,64,73,56,28,14,4,0,284
2143307,0,0,4,0,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,8,9,3,4,0,0,0,31,9,22,201,169,45,34,17,6,4,511
2143308,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,0,16,9,30,98,121,60,22,8,3,0,356
2143309,0,0,0,0,3,7,3,4,0,14,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,9,0,0,0,14,11,23,71,62,56,41,13,10,0,286
2143310,0,0,0,0,3,5,0,3,0,12,0,0,0,0,0,3,0,0,0,3,0,0,8,0,0,3,0,0,0,12,5,24,72,72,51,33,5,3,0,261
2143311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2143312,0,3,0,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,5,4,4,6,0,4,3,0,0,25,13,27,76,78,38,11,14,0,0,257
2143313,0,0,0,0,0,3,3,3,0,14,0,0,0,0,0,0,0,3,0,4,0,0,0,3,4,0,0,0,0,9,13,11,45,74,40,22,7,3,0,205
2143314,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,3,0,15,9,32,70,75,49,20,12,9,0,282
2143315,0,0,3,3,13,8,10,8,0,41,0,0,0,0,3,0,0,3,0,7,3,4,8,7,3,0,3,0,0,33,35,72,207,172,121,50,25,13,3,707
2143316,0,0,3,6,5,9,4,0,0,15,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,11,7,34,110,75,45,29,13,0,0,323
2143317,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,7,7,3,0,0,0,0,24,0,15,69,54,29,15,3,0,0,192
2143318,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,4,3,38,58,17,9,12,3,0,146
2143319,0,0,4,3,3,7,0,0,0,18,0,0,0,0,0,3,0,0,0,3,3,9,46,21,7,7,0,0,0,95,17,70,377,199,69,44,9,4,0,785
2143320,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,23,41,68,25,17,8,3,0,195
2143321,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,6,4,6,13,8,3,0,0,0,39,15,20,161,156,57,30,11,5,0,455
2143322,0,0,0,3,3,9,4,3,0,26,0,0,0,0,0,0,0,0,0,3,0,3,0,8,4,3,0,0,0,19,19,24,81,96,59,42,15,5,0,348
2143401,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,15,3,4,0,0,0,0,31,20,24,120,70,39,19,23,4,3,307
2143402,0,0,0,0,0,3,9,0,0,18,0,0,0,0,0,0,0,0,0,5,0,4,3,7,6,3,4,0,0,31,13,43,168,160,73,55,20,12,3,539
