SA1_7DIGITCODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
2125935,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,22,0,4,0,3,0,3,0,50
2125936,0,0,0,5,3,0,0,0,0,0,0,0,0,4,5,11,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,21,3,19,0,3,0,12,5,85
2125937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,17,3,4,0,3,0,3,0,44
2125938,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,4,0,3,0,3,3,32
2126001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126002,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,18,0,11,0,3,0,8,0,45
2126003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126004,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,15,0,13,0,0,0,6,6,53
2126005,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,14,0,16,0,3,0,7,0,60
2126006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
2126007,0,0,0,20,0,0,0,3,0,3,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,25,0,16,0,11,0,17,7,99
2126008,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,17,0,12,0,3,0,6,3,62
2126009,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,23,0,14,0,5,0,5,4,64
2126010,0,0,0,7,0,0,0,5,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,20,0,7,0,6,0,4,0,55
2126011,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,12,0,12,3,7,0,7,3,60
2126012,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,17,4,7,0,3,0,3,0,47
2126013,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12,17,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,38,3,17,0,0,0,6,9,88
2126014,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,25,0,13,0,4,0,12,3,77
2126015,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,12,4,14,0,3,0,5,3,57
2126016,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,15,4,24,0,3,0,0,4,57
2126017,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,7,0,3,0,4,3,37
2126018,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,13,0,6,0,9,0,56
2126019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,14,0,22,0,3,0,8,3,62
2126020,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,7,0,0,0,3,3,37
2126021,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,3,0,0,0,7,0,24
2126022,0,0,0,18,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,33,3,19,0,6,0,3,3,99
2126023,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,24,5,12,0,8,0,11,0,78
2126024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126025,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,15,0,10,0,3,0,10,4,49
2126026,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,22,0,9,0,3,0,10,0,58
2126027,0,0,0,14,3,0,0,5,0,0,0,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,16,0,10,0,0,0,10,3,69
2126028,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,15,0,12,0,4,0,7,3,57
2126029,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,27,0,6,0,9,0,7,0,70
2126030,0,0,0,5,3,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,12,0,12,0,7,0,0,0,43
2126031,0,0,0,13,0,0,0,3,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,23,3,16,0,3,0,4,7,72
2126032,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,15,0,4,0,0,0,6,3,56
2126033,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,18,0,17,0,5,0,0,0,66
2126034,0,0,0,5,3,0,0,3,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,3,13,0,3,0,4,3,67
2126035,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,23,0,13,0,6,0,3,3,64
2126036,0,0,0,17,3,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,22,5,8,4,3,0,3,3,59
2126037,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,14,0,4,4,0,0,3,0,43
2126038,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,22,0,15,0,3,0,8,3,70
2126039,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,17,0,6,0,3,0,3,0,32
2126040,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,5,3,7,0,4,3,45
2126041,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,14,0,13,0,5,0,6,0,58
2126042,0,0,0,9,3,0,0,3,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,22,0,8,0,9,4,10,4,73
2126043,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,13,3,16,0,3,0,3,3,48
2126044,0,0,0,17,0,0,0,0,0,3,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,19,0,12,0,3,0,4,7,66
2126045,0,0,0,15,0,0,0,0,0,4,0,0,0,3,9,14,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,16,0,8,0,3,0,10,9,61
2126046,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,5,0,9,0,3,0,7,3,52
2126047,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,16,7,13,0,0,0,6,0,63
2126101,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,27,3,19,0,0,0,6,3,74
2126102,0,0,0,4,0,0,0,4,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,26,0,20,3,7,3,3,6,87
2126103,0,0,0,11,0,0,0,3,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,3,15,3,3,41,8,17,0,10,0,7,5,108
2126104,0,0,0,24,3,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,4,17,3,0,22,3,9,0,0,0,6,3,75
2126105,0,0,0,27,0,0,0,3,0,0,0,3,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,13,5,16,0,6,0,0,6,60
2126106,0,0,0,5,0,0,0,0,0,0,0,4,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,12,3,9,0,3,0,4,3,51
2126107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,10,0,7,0,3,0,5,0,32
2126108,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,26,3,18,3,3,0,7,0,86
2126109,0,0,0,9,0,0,0,4,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,16,0,12,0,3,0,3,3,40
2126110,0,0,0,14,3,0,0,0,0,5,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,0,7,0,0,0,3,3,42
2126111,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,13,3,19,0,6,0,4,5,65
2126112,0,0,0,17,3,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,26,3,13,0,3,0,3,4,67
2126113,0,0,0,17,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,22,0,4,0,3,0,4,3,47
2126114,0,0,0,20,3,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,25,0,5,0,0,0,7,3,53
2126115,0,0,0,18,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,3,0,0,0,0,0,3,14,3,0,12,3,6,3,0,0,0,9,55
2126116,0,0,0,19,0,0,0,0,0,0,0,0,0,3,6,19,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,24,3,17,0,0,0,8,6,84
2126117,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,7,7,3,10,0,17,0,3,0,4,0,56
2126118,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,8,0,8,0,3,0,3,0,45
2126119,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,24,0,13,0,3,0,9,3,65
2126120,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,14,0,14,0,6,0,0,3,44
2126121,0,0,0,32,0,0,0,3,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,37,0,16,0,3,0,3,6,81
2126122,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,11,0,9,0,0,0,4,0,38
2126123,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,5,0,0,0,6,0,25
2126124,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,11,0,7,0,4,0,3,0,41
2126125,0,3,0,19,4,0,0,3,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,27,7,15,0,4,0,8,3,83
2126126,0,0,0,21,3,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,22,0,16,0,0,0,3,6,63
2126127,0,0,0,34,3,0,0,4,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,3,20,8,0,23,0,12,0,3,0,8,3,76
2126128,0,0,0,18,3,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,25,0,6,0,0,0,5,7,57
2126129,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,21,3,12,0,3,0,4,0,63
2126130,0,0,0,38,0,0,0,3,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,27,4,19,0,3,0,6,4,85
2126131,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,32,3,12,0,3,0,0,0,74
2126132,0,0,0,23,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,32,3,16,0,0,0,0,0,62
2126133,0,0,0,31,3,0,0,3,0,5,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,7,26,3,0,54,0,17,0,3,0,5,9,112
2126134,0,3,0,20,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,21,0,10,3,4,0,4,3,59
2126135,0,0,0,19,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,32,0,3,0,0,0,3,8,56
2126136,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,0,3,0,6,0,0,3,30
2126137,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,7,4,0,19,0,13,0,0,0,9,0,44
2126138,0,0,0,10,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,9,0,3,0,3,4,40
2126139,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,20,0,12,0,3,0,4,6,61
2126201,0,0,0,14,0,0,0,5,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,15,0,6,0,0,0,7,0,43
2126202,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,4,0,3,5,32
2126203,0,0,0,14,0,0,0,4,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,23,0,4,0,4,0,3,3,58
2126204,0,0,0,24,3,0,0,3,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,31,0,17,0,3,0,3,5,76
2126205,0,0,0,14,3,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,27,6,11,0,0,0,4,0,70
2126206,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,12,0,4,0,0,0,3,3,36
2126207,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,22,0,5,0,5,0,0,3,48
2126208,0,0,0,26,0,0,0,0,0,4,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,21,0,12,0,3,0,8,8,66
2126209,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,18,3,4,0,0,0,0,3,43
2126210,0,0,0,31,0,0,0,0,0,4,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,30,0,22,0,4,0,4,6,97
2126211,0,0,0,9,3,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,0,6,0,0,0,0,5,35
2126212,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,11,0,0,0,0,0,27
2126213,0,0,0,13,0,0,0,4,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,18,0,15,0,0,0,0,3,49
2126214,0,0,0,16,3,0,0,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,25,0,3,0,0,0,0,3,47
2126215,0,4,0,16,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,11,0,14,0,0,0,12,0,53
2126216,0,0,0,18,0,0,0,3,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,21,0,7,0,0,0,4,5,59
2126217,0,0,0,12,3,0,0,3,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,25,0,7,0,3,0,3,3,54
2126218,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,3,0,0,0,4,0,33
2126219,0,0,0,16,3,0,0,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,13,0,3,0,0,0,3,3,26
2126220,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,28,3,7,0,0,0,0,4,55
2126221,0,0,0,11,0,0,0,3,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,34,0,10,0,0,0,0,4,72
2126222,0,0,0,12,0,0,0,4,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,25,0,10,0,0,0,0,3,50
2126223,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,13,0,5,0,0,0,3,0,26
2126224,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,15,0,14,0,3,0,5,6,57
2126225,0,0,0,15,0,0,0,0,0,3,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,18,3,13,0,3,3,0,7,50
2126226,0,0,0,23,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,18,0,9,0,0,0,0,0,42
2126227,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,28,0,19,0,3,0,0,3,65
2126228,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,21,3,5,0,0,0,3,0,49
2126229,0,0,0,13,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,15,0,3,0,0,0,3,3,43
2126230,0,0,0,10,0,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,3,7,0,5,0,4,3,34
2126231,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,0,0,0,3,9,0,0,13,0,5,0,3,0,0,3,41
2126232,0,0,0,9,0,0,0,0,0,3,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,24,3,9,0,3,3,0,7,63
2126301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,12,4,11,0,3,0,0,0,47
2126302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,0,16,0,6,0,4,0,42
2126303,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,5,0,0,0,6,0,20
2126304,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,17,5,9,0,3,0,0,0,59
2126305,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,5,17,0,0,0,0,0,43
2126306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,20,10,7,0,5,0,0,3,48
2126307,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,0,5,3,3,0,3,3,51
2126308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,11,4,10,0,0,0,0,3,33
2126309,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,14,0,9,0,0,0,4,0,33
2126310,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,19,0,4,0,7,0,0,0,43
2126311,0,0,0,9,4,0,0,5,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,47,6,14,0,0,3,0,0,93
2126312,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,37,3,16,0,0,0,3,3,70
2126313,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,8,0,4,0,0,0,37
2126314,0,0,0,7,3,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,22,3,5,0,0,0,0,4,52
2126315,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,3,17,0,3,0,4,3,51
2126316,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,0,12,0,3,0,3,0,47
2126317,0,0,0,3,0,0,0,5,0,0,0,0,0,4,7,13,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,27,8,16,0,3,0,3,3,84
2126318,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,31,0,14,0,4,0,4,0,74
2126319,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,48,3,22,0,4,0,9,3,96
2126320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,22,6,16,0,3,0,3,3,64
2126321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,18
2126322,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,15,0,13,0,3,0,7,0,51
2126323,0,0,0,15,0,4,0,8,0,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,12,6,3,47,0,13,0,3,0,5,0,101
2126324,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,31,5,18,0,0,0,0,3,66
2126325,0,0,0,8,0,0,0,3,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,28,0,12,0,0,0,3,6,69
2126326,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,25,3,11,0,0,0,6,3,55
2126327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126329,0,0,0,5,0,0,0,5,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,24,0,12,3,0,0,3,3,65
2126330,0,0,0,6,3,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,33,4,15,0,3,0,3,7,82
2126501,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,15,3,0,29,4,8,0,0,0,4,0,68
2126502,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,13,0,0,0,3,0,37
2126503,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,22,0,7,0,3,0,0,3,50
2126504,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,16,7,3,0,0,0,3,4,49
2126505,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,14,0,15,0,0,0,0,5,40
2126506,0,0,0,15,0,0,0,3,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,24,3,9,0,0,0,5,8,67
2126507,0,0,0,13,0,0,0,4,0,3,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,35,0,15,0,4,0,0,3,74
