SA1_7DIGITCODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
2130550,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,11,0,0,0,0,11,33,0,0,0,0,33,5,0,0,0,0,5,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,74,0,0,0,0,74
2130551,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,10,21,0,0,0,0,21,26,0,0,0,0,26,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,80,0,0,0,0,80
2130601,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,8,0,0,0,0,10,19,3,0,0,0,20,52,0,0,0,0,51,23,0,0,0,0,25,13,0,0,0,0,13,3,0,0,0,0,3,6,0,0,0,0,6,143,4,0,0,0,148
2130602,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,13,0,0,0,0,13,25,0,0,0,0,25,9,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,75,0,0,0,0,75
2130603,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,15,0,0,0,0,15,14,0,0,0,0,14,14,0,0,0,0,14,10,0,0,0,0,10,8,0,0,0,0,8,3,0,0,0,0,3,5,0,0,0,0,5,80,0,0,0,0,80
2130605,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,16,0,0,0,0,16,10,0,0,0,0,10,22,0,0,0,0,22,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,69,0,0,0,0,69
2130606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,12,0,0,0,0,12,14,3,0,0,0,15,18,3,0,0,0,22,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,65,5,0,0,0,70
2130607,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,13,18,0,4,0,0,27,25,0,0,0,0,28,0,3,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,78,7,3,0,0,91
2130608,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,11,0,0,0,0,11,17,0,0,0,0,22,35,0,0,0,0,35,10,0,0,0,0,8,8,0,0,0,0,8,3,0,0,0,0,3,7,0,0,0,0,7,97,3,0,0,0,102
2130609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130611,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,13,7,0,0,0,0,7,9,0,0,0,0,13,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,53,3,0,0,0,52
2130612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,28,0,0,0,0,28,8,0,0,0,0,8,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,66,0,0,0,0,66
2130614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,6,0,0,0,0,6,14,0,0,0,0,14,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,43,0,0,0,0,43
2130615,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,25,0,0,0,0,25,40,0,0,0,0,44,19,0,0,0,0,19,17,0,0,0,0,17,6,0,0,0,0,6,7,0,0,0,0,7,132,0,0,0,0,128
2130616,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,7,0,0,0,0,7,10,0,0,0,0,10,38,0,0,0,0,38,20,0,0,0,0,20,20,0,0,0,0,20,3,0,0,0,0,3,3,0,0,0,0,3,114,0,0,0,0,114
2130617,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,22,0,0,0,0,22,40,0,0,0,0,40,17,0,0,0,0,21,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,104,0,0,0,0,107
2130618,9,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,11,0,0,0,0,11,48,0,0,0,0,48,20,0,0,0,0,20,17,0,0,0,0,17,8,0,0,0,0,8,3,0,0,0,0,3,140,0,0,0,0,140
2130619,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,9,29,0,0,0,0,29,73,0,0,0,0,73,22,0,0,0,0,22,9,0,0,0,0,9,3,0,0,0,0,3,7,0,0,0,0,7,166,0,0,0,0,166
2130620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,9,0,0,0,0,4,28,0,0,0,0,28,21,0,0,0,0,21,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,82,0,0,0,0,82
2130621,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,13,0,0,0,0,13,35,0,0,0,0,35,15,0,0,0,0,15,11,0,0,0,0,11,3,0,0,0,0,3,3,0,0,0,0,3,106,0,0,0,0,106
2130622,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,14,3,0,0,0,19,35,0,0,0,0,34,14,0,0,0,0,14,16,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,103,8,0,0,0,111
2130623,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,8,3,0,0,0,13,38,0,0,0,0,36,16,0,0,0,0,16,9,0,0,0,0,9,5,0,0,0,0,5,13,0,0,0,0,13,100,3,0,0,0,107
2130624,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,10,0,0,0,0,10,46,0,0,0,0,46,21,0,0,0,0,21,10,0,0,0,0,10,7,0,0,0,0,7,4,0,0,0,0,4,121,0,0,0,0,121
2130625,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,13,20,3,0,0,0,25,37,0,0,0,0,42,28,0,0,0,0,28,19,0,0,0,0,17,12,0,0,0,0,14,3,0,0,0,0,3,146,9,0,0,0,151
2130626,4,3,0,0,0,7,0,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,3,10,3,0,0,0,16,30,3,0,0,0,30,21,3,0,0,0,20,3,0,0,0,0,3,4,0,0,0,0,4,8,0,0,0,0,5,89,13,0,0,0,110
2130627,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,24,0,0,0,0,24,46,0,0,0,0,46,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,99
2130628,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,11,12,0,0,0,23,27,10,0,0,0,35,16,0,0,0,0,18,15,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,92,18,0,0,0,106
2130629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,27,0,0,0,0,27,31,0,0,0,0,31,18,0,0,0,0,18,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,93,0,0,0,0,93
2130630,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,10,0,0,0,0,10,7,0,0,0,0,7,18,3,0,0,0,19,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,65,3,0,0,0,68
2130631,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,19,0,0,0,0,19,57,0,0,0,0,57,40,0,0,0,0,40,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,149,0,0,0,0,149
2130801,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,10,0,0,0,0,10,20,0,0,0,0,20,27,0,0,0,0,27,26,0,0,0,0,26,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,103,0,0,0,0,103
2130802,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,14,0,0,0,0,14,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,50
2130803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,18,0,0,0,0,21,11,0,4,0,0,17,17,0,3,0,0,16,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,69,0,4,0,0,78
2130804,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,11,0,0,0,0,11,15,0,0,0,0,15,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,64,0,0,0,0,64
2130805,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,16,0,0,0,0,16,14,0,0,0,0,14,19,0,0,0,0,19,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,77,0,0,0,0,77
2130806,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,9,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,34,0,0,0,0,41
2130807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130808,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,4,0,0,0,0,4,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,45
2130809,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,7,5,0,0,0,0,5,6,0,0,0,0,6,11,0,0,0,0,11,3,0,0,0,0,3,3,0,0,0,0,3,57,0,0,0,0,57
2130810,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,12,0,0,0,0,12,23,0,0,0,0,23,16,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,80,0,0,0,0,80
2130811,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,17,0,0,0,0,17,27,0,0,0,0,27,14,0,0,0,0,14,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,80,0,0,0,0,80
2130812,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,11,0,0,0,0,11,11,0,0,0,0,11,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,52,0,0,0,0,52
2130813,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,10,0,0,0,0,10,15,0,0,0,0,15,25,0,0,0,0,25,16,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,78,0,0,0,0,78
2130814,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,6,12,0,0,0,0,12,15,0,0,0,0,15,6,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,60,0,0,0,0,60
2130815,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,8,0,0,0,0,8,5,0,0,0,0,5,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,47,0,0,0,0,47
2130816,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,9,0,0,0,0,9,9,0,0,0,0,9,7,0,0,0,0,7,50,0,0,0,0,50
2130817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,14,36,0,0,0,0,36,47,0,0,0,0,47,20,0,0,0,0,20,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,7,136,0,0,0,0,135
2130818,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,11,0,0,0,0,11,8,0,0,0,0,8,11,0,0,0,0,11,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,55
2130819,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,28,0,0,0,0,28
2130820,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,5,0,0,0,0,5,16,0,0,0,0,16,17,0,0,0,0,17,28,0,0,0,0,28,6,0,0,0,0,6,6,0,0,0,0,6,5,0,0,0,0,5,4,0,0,0,0,4,93,0,0,0,0,94
2130821,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,8,0,0,0,0,8,3,0,0,0,0,3,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,43
2130822,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,9,0,0,0,0,9,19,0,0,0,0,19,10,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,55,0,0,0,0,55
2130901,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,12,0,0,0,0,14,10,0,0,0,0,10,8,0,0,0,0,8,8,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,60,0,0,0,0,59
2130902,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,15,3,0,0,0,17,8,3,0,0,0,13,8,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,47,8,0,0,0,50
2130903,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,9,11,0,0,0,0,12,10,0,0,0,0,10,8,0,0,0,0,8,4,0,0,0,0,4,3,0,0,0,0,3,58,5,0,0,0,66
2130904,3,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,7,3,0,0,0,6,3,0,0,0,0,6,14,3,0,0,0,20,4,0,0,0,0,10,4,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,54,15,0,0,0,67
2130905,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,8,0,0,0,0,7,6,0,0,0,0,6,11,0,0,0,0,11,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,48
2130906,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,6,4,0,0,0,0,4,12,0,0,0,0,12,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,38,0,0,0,0,44
2130907,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,9,0,0,0,0,9,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,42,0,0,0,0,42
2130908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,4,7,0,0,0,5,5,0,0,0,0,6,12,10,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,20,0,0,0,47
2130909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,3,3,0,0,0,8,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,0,0,25
2130910,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,8,11,0,0,0,0,11,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,39,0,0,0,0,38
2130911,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,33,0,0,0,0,33
2130912,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,9,3,0,0,0,15,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,34,3,0,0,0,36
2130913,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,8,0,0,0,0,8,5,0,0,0,0,5,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,38,0,0,0,0,38
2130914,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,11,0,0,0,0,11,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,38,0,0,0,0,38
2130915,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
2130916,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,7,10,0,0,0,0,10,3,0,0,0,0,6,11,0,0,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,44,3,0,0,0,46
2130917,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,5,0,0,0,0,7,3,0,0,0,0,3,10,0,0,0,0,10,6,0,0,0,0,6,4,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,43,3,0,0,0,51
2130918,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,34
2130919,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,5,0,0,0,0,5,5,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,32,5,0,0,0,33
2130920,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,22,3,0,0,0,30
2130921,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
2130922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,4,3,0,0,0,0,3,3,3,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,33,6,0,0,0,40
2130923,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,16,0,0,0,0,16,3,0,0,0,0,3,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,53,0,0,0,0,53
2130924,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,10,0,0,0,0,10,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,51,0,0,0,0,51
2130925,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,5,0,0,0,0,5,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,32,0,0,0,0,34
2130926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,12,0,0,0,0,17,3,0,0,0,0,8,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,3,45,4,0,0,0,51
2130927,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,9,0,0,0,9,0,8,0,0,0,8,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18
