SA1_7DIGITCODE_2016,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
2135908,3,0,3,0,0,4,0,6,0,12,0,0,3,0,0,0,0,0,0,8,3,0,4,0,3,0,3,0,0,23,5,3,8,3,0,0,5,0,0,23,3,0,5,4,8,3,3,5,0,30,4,0,4,3,3,3,5,6,0,23,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,27,7,18,11,15,23,4,130
2136001,0,0,3,0,0,6,0,3,0,17,0,0,7,7,0,3,0,0,0,22,6,6,6,0,12,3,7,3,0,43,7,14,7,6,7,9,11,0,4,58,5,8,3,4,3,3,5,7,0,39,0,7,3,4,0,0,5,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,29,27,29,25,28,19,3,199
2136002,0,0,0,0,0,6,0,3,0,10,0,3,3,6,4,4,0,3,0,30,7,11,7,0,9,3,3,7,3,58,5,21,11,9,9,10,10,6,0,71,6,3,3,4,4,3,3,10,3,42,0,0,0,3,0,3,7,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,37,27,27,32,29,23,32,6,237
2136003,0,0,0,0,0,3,0,0,0,8,5,4,4,0,3,0,0,6,0,23,11,14,12,11,11,4,6,4,0,72,9,14,10,11,21,8,4,12,3,98,5,3,7,3,6,3,13,9,4,55,0,3,0,0,3,5,9,6,3,26,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,44,25,44,31,28,40,12,290
2136004,0,0,0,4,0,3,0,0,0,7,0,5,4,0,3,9,0,0,0,20,0,4,11,6,8,3,6,3,0,46,17,21,11,11,13,6,5,9,3,89,4,4,12,4,12,3,8,6,0,50,0,0,0,0,5,0,4,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,39,24,37,25,23,26,3,233
2136005,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,4,0,3,0,9,0,8,6,3,9,4,8,5,0,38,14,19,4,3,9,4,9,0,5,69,3,4,0,3,4,0,3,7,0,23,3,0,0,0,3,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,22,10,28,17,18,19,5,160
2136006,0,0,3,0,0,8,0,4,0,24,0,0,7,3,4,7,0,7,0,35,3,25,14,3,29,4,5,4,0,87,14,25,21,4,27,8,7,11,0,130,12,15,10,6,17,3,8,4,0,79,7,3,3,6,9,0,6,9,0,33,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,72,48,25,83,39,25,46,3,383
2136007,0,0,0,0,0,8,0,7,0,13,0,4,0,0,0,3,0,3,0,20,3,9,6,6,9,6,3,0,0,44,11,16,13,7,19,9,11,6,3,85,10,11,7,5,13,0,12,3,0,61,3,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,42,29,22,41,31,23,21,4,238
2136008,0,0,0,3,0,5,0,6,0,15,0,3,3,3,0,0,0,3,0,13,3,9,5,3,11,0,3,0,0,29,8,6,5,4,8,3,6,5,0,49,5,0,7,6,0,0,5,8,0,34,0,0,0,0,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,19,19,25,15,22,22,6,160
2136009,0,0,0,0,0,6,0,4,0,11,0,3,3,0,3,7,0,3,0,21,3,12,8,0,4,10,4,3,3,38,13,17,7,0,8,8,5,3,3,65,3,3,6,5,9,0,6,11,3,55,0,0,5,3,3,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,31,6,24,32,20,24,10,213
2136010,0,0,0,3,3,3,0,3,0,16,3,3,3,4,0,9,0,4,0,28,3,21,12,9,8,7,5,0,6,76,15,25,17,11,20,5,10,6,3,124,13,14,3,6,5,0,11,10,0,73,3,0,0,0,3,3,3,3,0,20,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,60,47,36,47,38,32,27,10,334
2136011,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,3,0,3,4,3,6,0,8,0,0,3,0,29,4,6,12,4,10,0,4,0,0,45,3,3,3,0,4,3,3,3,3,24,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,21,7,22,14,14,13,4,123
2136012,0,0,0,0,0,4,0,3,0,12,0,0,7,0,4,7,0,0,0,29,3,7,6,6,14,5,3,3,0,48,8,11,8,6,12,7,3,5,0,62,12,3,8,5,12,3,12,13,3,61,3,4,0,0,0,0,3,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,31,18,40,32,21,29,3,238
2136013,0,0,0,0,0,0,0,0,0,7,0,0,3,0,8,0,0,3,0,16,3,11,13,5,7,3,5,4,0,54,7,10,13,3,17,6,4,4,3,63,4,0,4,0,4,0,0,3,0,17,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,29,10,36,9,20,16,3,156
2136014,0,0,0,0,0,3,0,3,0,10,0,0,3,8,0,3,0,3,3,29,7,17,27,11,27,13,8,15,0,121,25,28,17,14,24,9,8,14,3,135,10,13,9,10,8,3,10,13,0,69,3,0,4,9,4,0,3,3,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,56,69,46,68,30,27,41,5,385
2136015,0,0,0,0,3,11,0,0,0,14,0,0,0,4,3,0,3,0,0,14,0,7,3,0,5,4,3,0,0,21,4,3,7,3,4,0,6,4,0,36,7,0,3,3,10,0,9,9,0,43,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,25,9,26,19,19,17,3,147
2136016,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,8,0,0,0,15,7,9,5,0,9,6,3,0,0,47,3,5,6,7,3,3,7,6,0,46,6,6,5,4,6,0,7,4,0,42,0,0,0,0,0,0,3,5,0,14,0,0,3,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,23,25,25,21,23,23,3,179
2136017,0,0,4,0,0,10,0,3,0,21,0,0,0,3,0,3,0,0,0,9,4,21,15,14,15,9,4,8,4,92,26,44,22,16,43,12,12,5,3,187,4,11,10,4,19,5,6,9,3,78,4,0,3,3,3,3,0,3,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,86,57,37,83,47,21,23,8,409
2136019,0,0,4,0,0,9,0,4,0,25,0,4,5,6,4,8,4,6,0,36,9,6,7,11,10,3,4,6,0,65,24,28,18,16,24,13,18,15,0,152,11,11,4,6,16,0,12,6,3,60,3,3,5,3,0,3,10,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,60,41,43,59,38,43,36,4,367
2136020,0,0,0,0,3,6,0,3,0,15,0,0,4,0,0,4,0,0,3,17,3,6,4,4,3,0,0,0,4,25,17,12,11,7,15,9,4,8,3,86,8,0,3,3,8,3,3,0,0,27,0,3,0,3,3,3,3,3,3,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,21,17,34,27,7,18,12,190
2136021,0,0,0,4,0,3,0,3,0,14,0,3,3,0,3,0,3,0,0,13,8,5,3,0,5,0,3,0,0,26,17,10,11,6,16,4,3,3,0,78,5,8,6,0,7,7,7,3,0,51,0,0,0,0,7,0,0,3,0,15,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,25,18,40,20,21,12,3,201
2136022,0,0,3,0,0,3,0,5,0,17,0,3,0,3,0,3,0,3,0,16,4,0,3,0,3,0,0,0,0,17,13,19,13,7,18,6,4,4,3,85,5,8,7,0,4,0,3,7,0,45,7,3,4,0,5,0,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,35,28,11,30,20,11,26,9,199
2136023,0,0,0,4,3,9,0,0,0,15,0,3,0,3,0,10,0,3,0,22,5,16,8,3,13,3,0,3,3,44,11,12,3,8,3,4,4,4,3,58,3,10,12,6,11,8,9,3,0,58,0,3,6,0,7,0,4,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,42,26,28,33,33,18,19,5,222
2136025,0,0,0,0,0,0,0,0,0,5,0,8,0,3,6,3,0,3,0,16,3,12,11,8,9,0,9,3,0,67,15,20,9,12,14,0,8,5,0,93,4,3,3,7,7,3,15,9,0,54,3,0,3,4,5,0,4,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,41,33,40,40,14,36,21,6,260
2136026,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,3,0,3,0,11,3,14,9,4,4,7,3,0,3,46,16,11,3,13,12,5,7,9,0,74,8,3,0,6,4,0,3,3,0,31,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,18,25,23,14,20,17,3,185
2136027,0,0,0,0,0,4,0,0,0,12,0,0,0,3,0,0,0,0,0,11,7,13,5,3,11,3,6,0,0,51,14,24,9,9,17,7,7,3,0,93,6,5,10,3,14,7,6,7,0,54,4,3,3,0,4,0,3,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,43,30,18,50,33,22,11,0,250
2136028,0,0,0,3,0,8,0,0,0,10,0,3,0,0,3,3,0,4,0,22,18,29,21,3,25,7,12,10,0,124,9,17,8,11,23,7,9,3,0,85,5,9,3,8,4,4,3,9,0,43,3,3,0,0,3,4,3,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,61,38,31,63,26,29,22,3,299
2136029,0,0,0,3,0,8,0,3,0,10,4,0,3,3,0,3,0,0,0,14,13,26,6,12,6,7,3,3,0,77,14,26,12,3,16,6,3,9,3,92,3,10,9,5,10,4,8,5,0,51,3,0,4,0,0,0,3,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,58,34,23,39,40,19,19,3,263
2136030,0,0,3,3,0,3,0,0,0,16,0,0,5,0,5,4,0,0,0,14,5,4,11,0,3,3,0,0,0,27,9,18,14,0,14,9,3,8,0,83,4,5,8,3,5,3,4,3,0,41,0,0,0,0,0,0,3,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,38,11,30,25,11,14,3,197
2136031,0,0,4,5,0,13,0,3,0,26,0,4,0,0,7,3,0,0,0,21,17,26,16,5,17,10,7,3,0,97,29,34,25,7,31,3,12,11,3,161,8,16,13,4,14,3,4,5,0,71,4,3,4,0,3,3,4,5,0,25,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,90,52,24,69,35,28,30,6,402
2136032,0,0,0,0,0,7,0,0,0,16,0,0,0,3,3,3,0,3,0,9,3,17,6,8,13,4,3,3,3,46,21,30,17,11,17,4,13,7,3,127,5,8,9,9,12,0,5,8,3,50,0,6,0,5,0,0,3,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,54,35,32,42,18,23,18,8,274
2136033,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,3,0,10,3,17,3,3,10,3,11,0,0,48,15,28,11,8,10,4,3,4,0,85,5,8,9,0,3,4,3,3,0,29,3,6,3,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,54,22,16,33,24,17,7,0,193
2136034,0,0,3,0,0,4,0,4,0,12,0,0,0,3,0,4,0,0,0,11,10,12,14,6,15,8,3,6,3,71,19,20,26,11,26,10,11,4,0,140,14,6,5,3,3,0,7,3,0,41,4,3,3,0,5,0,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,45,54,34,49,24,24,25,6,303
2136035,0,0,0,0,0,3,0,0,0,6,0,0,3,0,3,3,0,0,0,16,5,9,5,0,11,5,5,0,3,44,11,19,5,4,16,12,6,10,4,90,3,4,11,3,5,0,0,5,0,45,3,4,0,0,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,45,24,13,37,31,20,11,8,203
2136036,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,5,12,4,0,12,3,8,3,0,43,12,13,7,4,9,0,4,6,0,55,3,3,0,5,0,4,0,3,0,24,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,10,10,20,12,9,12,0,131
2136037,0,0,0,3,0,5,0,3,0,10,0,3,5,0,0,4,0,3,0,15,8,12,15,3,8,3,3,4,0,57,14,28,18,6,23,6,7,13,0,120,14,8,10,5,6,5,7,3,0,55,0,3,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,64,46,24,40,26,15,22,3,270
2136038,0,0,0,0,0,4,0,4,0,13,0,3,3,3,3,6,4,0,0,20,15,18,11,9,12,0,5,5,3,83,16,23,8,9,16,4,15,7,0,99,7,4,5,4,13,7,7,4,0,50,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,56,32,26,39,25,33,25,8,269
2136101,0,0,0,3,0,6,0,0,0,11,0,4,6,0,4,4,3,3,0,25,4,7,9,6,6,3,6,4,0,39,6,7,7,3,9,4,3,4,0,41,11,4,8,6,15,3,6,13,0,62,3,3,0,0,7,3,4,4,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,30,24,41,28,21,29,3,217
2136102,0,0,0,0,0,3,0,0,0,4,4,0,4,0,4,3,0,0,0,10,0,3,5,0,3,3,3,3,3,22,10,3,7,4,10,0,9,0,0,45,6,7,0,4,6,5,10,4,4,44,0,0,5,4,3,0,0,3,0,18,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,16,10,34,15,26,11,5,157
2136103,0,0,3,0,4,6,0,0,0,17,0,3,4,0,3,9,3,0,0,23,7,13,7,17,7,11,8,6,7,78,7,14,12,11,16,6,12,8,0,92,5,6,9,9,9,9,7,8,0,71,6,4,6,0,7,0,8,0,0,29,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,49,34,45,50,32,36,33,4,313
2136104,0,0,0,3,0,6,0,3,0,12,0,3,4,6,0,4,0,0,0,22,0,16,11,6,8,3,0,3,3,50,11,4,3,5,7,3,5,0,0,38,3,3,5,4,6,0,10,5,0,42,3,9,5,3,5,0,3,3,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,25,27,31,15,25,15,5,198
2136105,0,0,0,0,0,0,0,3,0,4,0,0,3,3,0,15,0,4,0,21,4,4,17,9,13,8,14,4,0,68,7,6,8,3,3,3,4,4,0,45,3,4,10,3,14,9,7,9,0,50,6,8,3,3,10,3,11,3,0,55,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,41,23,42,32,36,27,0,250
2136106,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,7,0,0,0,8,3,4,3,6,7,0,5,0,0,31,3,0,9,0,8,0,3,0,0,25,0,7,0,3,0,3,3,0,0,22,6,6,3,4,7,3,7,3,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,14,15,21,20,18,11,3,129
2136107,0,0,4,3,0,3,0,0,0,12,0,0,0,0,0,4,0,0,0,9,3,0,6,3,10,0,3,0,0,31,4,3,8,0,4,3,4,4,0,27,3,7,13,7,3,0,9,6,0,41,0,0,0,0,4,0,3,5,0,12,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,30,10,22,16,24,17,0,138
2136108,0,0,0,0,0,4,0,3,0,14,0,3,4,3,3,3,0,0,0,26,0,7,6,0,12,5,3,12,0,48,0,14,8,0,7,4,3,0,0,31,9,3,3,8,3,3,7,5,0,47,0,0,0,5,3,0,8,3,3,18,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,29,21,26,31,19,24,24,6,188
2136109,0,0,4,0,0,9,0,0,0,6,0,0,3,4,3,6,3,0,0,20,4,0,9,6,3,0,6,5,0,37,4,7,3,3,3,0,0,0,0,25,3,0,3,0,6,4,13,3,3,31,0,0,4,4,3,0,0,7,0,20,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,24,14,14,21,26,18,6,147
2136110,0,0,0,0,0,7,0,0,0,5,0,3,3,3,3,5,7,0,0,24,4,11,13,14,7,9,8,14,0,74,0,6,8,7,10,5,8,3,0,51,3,7,9,4,3,0,14,8,0,47,0,0,0,0,4,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,38,29,25,27,40,27,0,221
2136111,0,0,3,0,0,8,0,0,0,11,0,0,7,0,3,3,0,4,0,23,3,7,6,3,4,3,0,6,0,36,3,5,3,8,3,0,9,6,0,35,3,3,0,6,18,3,4,3,0,37,0,3,0,3,4,0,8,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,23,18,32,17,25,25,0,167
2136112,0,0,4,0,0,8,0,7,0,13,0,3,0,0,3,3,0,3,0,11,0,6,10,7,10,4,3,7,0,48,3,4,12,3,6,5,0,0,0,37,7,3,3,10,11,3,8,0,0,49,0,3,0,0,3,6,5,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,27,22,31,20,24,19,0,182
2136113,0,0,0,0,0,4,0,0,0,3,0,3,3,4,0,0,0,3,0,14,0,9,3,0,0,0,3,3,0,26,0,5,0,0,5,0,0,0,0,10,8,3,11,5,9,0,0,0,0,34,8,7,3,4,6,3,4,3,0,35,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,22,14,17,6,14,10,0,129
2136114,0,0,0,3,0,9,0,3,0,21,0,7,3,8,3,9,4,0,0,32,3,3,4,9,0,8,5,3,0,29,3,8,6,0,9,0,0,0,0,25,17,13,16,10,16,13,7,5,0,94,5,3,3,6,9,7,3,0,0,38,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,34,37,35,42,42,13,17,5,255
2136115,0,0,0,0,0,9,0,5,0,10,3,0,3,4,3,4,0,0,3,22,5,15,9,8,10,5,14,0,0,59,3,6,6,8,5,5,4,0,0,48,3,9,5,7,5,3,10,5,0,51,0,3,3,0,6,0,8,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,23,31,39,18,35,17,9,220
2136116,0,0,0,0,0,0,0,0,0,3,3,0,4,0,3,3,0,0,0,18,0,9,0,4,9,5,10,0,0,35,0,4,0,9,3,3,4,7,0,35,0,3,3,3,4,0,0,3,0,22,4,6,6,3,14,0,6,4,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,13,19,33,12,18,21,0,152
2136117,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,3,8,0,0,14,4,9,6,5,4,10,3,3,0,50,4,3,5,3,4,6,3,5,0,28,3,0,9,8,10,3,5,0,0,37,4,3,3,6,7,0,9,3,0,37,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,22,25,24,27,27,21,6,182
2136118,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,0,8,0,6,9,3,3,9,0,37,4,8,8,4,10,0,3,6,3,52,3,4,3,3,3,3,0,0,0,22,3,3,3,3,5,3,3,3,0,24,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,18,18,24,12,10,19,4,155
2136119,0,0,3,0,0,3,0,0,0,12,0,0,4,0,9,3,5,3,0,25,7,10,14,12,0,5,13,11,0,68,11,6,7,0,6,3,7,6,0,50,4,4,12,4,5,0,6,9,0,43,0,11,3,3,8,0,12,9,0,45,0,0,0,0,0,0,3,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,44,22,24,27,39,33,0,248
2136120,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,12,3,9,11,4,6,4,3,3,0,45,0,4,0,3,0,5,0,0,0,21,3,0,3,3,3,0,3,3,0,28,0,3,4,5,8,4,10,4,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,20,21,17,17,19,17,3,143
2136121,0,0,0,0,0,3,0,0,0,4,0,0,5,3,0,6,0,0,0,16,3,5,5,5,6,3,4,3,0,32,8,14,3,0,11,3,0,3,0,40,5,13,9,8,10,0,3,0,0,40,0,8,4,3,0,3,11,0,0,31,0,0,0,0,3,3,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,44,22,23,31,21,14,9,6,178
2136122,0,0,0,3,0,0,0,0,0,10,0,0,4,3,0,5,0,3,0,22,0,6,16,3,10,4,13,5,0,61,5,6,7,7,8,3,3,3,0,46,3,14,3,10,3,8,3,9,0,54,3,3,4,3,10,3,3,8,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,42,31,30,21,27,30,4,228
2136123,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,3,10,0,10,3,7,4,7,6,3,0,30,0,3,0,0,7,7,3,6,0,24,0,10,6,7,4,3,5,3,0,40,0,0,3,3,3,0,8,5,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,19,18,16,18,21,18,4,135
2136124,0,0,3,0,0,0,0,3,0,8,3,3,8,5,3,4,0,6,3,32,6,12,17,3,5,4,13,8,0,64,3,11,6,3,9,0,11,7,4,47,6,4,3,11,18,5,8,6,0,60,0,6,5,3,12,8,7,9,0,51,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,38,43,27,44,22,43,36,9,278
2136125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,0,12
