SA1_7DIGITCODE_2016,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
2131705,0,0,0,0,0,4,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,6,0,20,8,18,0,55
2131706,0,0,0,0,0,0,0,0,3,0,0,4,9,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,3,0,28,16,8,10,62
2131707,0,3,0,0,0,3,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,24,13,10,3,57
2131708,0,0,0,0,0,4,0,0,10,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,10,16,0,69,22,16,11,136
2131709,3,3,3,0,0,11,3,0,3,6,3,0,15,0,0,0,0,0,0,0,0,0,0,3,5,0,10,0,0,0,0,0,0,4,21,7,40,30,32,6,127
2131710,0,0,3,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,10,0,28,18,15,3,75
2131711,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,9,0,27,10,19,3,73
2131712,0,3,0,0,0,3,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,7,4,0,39,23,21,4,89
2131713,0,3,0,0,0,3,0,0,6,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,3,3,0,4,10,11,0,34,13,24,3,93
2131714,0,0,0,4,0,5,0,0,8,3,5,0,20,0,0,0,0,0,0,3,0,0,3,3,6,0,14,0,0,0,3,0,0,5,11,0,48,40,37,7,134
2131715,0,3,0,0,0,3,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,4,0,29,10,19,3,62
2131716,0,3,0,0,0,3,3,0,14,6,0,0,16,0,0,0,0,0,0,0,0,0,0,4,4,0,11,0,0,5,0,3,4,14,16,3,46,26,31,10,137
2131717,0,9,3,3,0,13,0,0,3,7,8,0,15,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,5,36,24,33,4,110
2131718,0,0,0,0,0,0,3,0,10,3,3,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,32,20,32,4,87
2131719,0,0,0,0,0,5,0,0,5,8,0,0,19,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,3,0,0,5,12,3,43,33,23,0,113
2131720,0,3,0,0,0,5,5,0,0,4,3,0,16,0,0,0,0,0,0,0,0,0,0,7,4,0,9,0,0,0,0,0,0,0,16,0,40,21,27,4,108
2131721,0,0,4,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,3,0,0,0,7,4,0,24,22,16,3,66
2131722,0,0,0,0,0,7,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,3,0,0,0,5,11,3,27,24,20,3,92
2131723,0,3,3,0,0,8,0,0,7,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,8,5,0,30,15,33,8,94
2131724,4,0,0,0,0,4,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,4,0,0,23,10,4,37,20,11,7,91
2131725,0,0,0,3,0,3,3,0,7,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,15,0,33,27,17,4,93
2131726,0,3,0,0,0,7,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,7,3,31,7,21,13,77
2131727,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,10,0,0,0,3,0,4,6,12,5,23,24,21,8,93
2131728,0,3,0,0,0,3,0,0,4,4,0,0,11,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,28,20,15,3,65
2131729,0,0,0,0,0,3,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,7,9,0,23,13,11,4,63
2131730,0,5,3,3,0,12,0,0,11,0,0,0,12,0,0,0,0,3,0,3,0,0,0,0,4,0,8,0,0,4,0,0,4,10,12,0,48,31,27,6,131
2131731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131732,0,3,0,0,0,6,0,0,6,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,4,0,0,0,7,7,3,68,18,20,7,133
2131733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131734,0,5,0,3,0,7,3,0,12,4,4,0,19,0,0,0,0,0,0,0,0,0,7,3,6,0,11,0,0,3,0,3,0,7,25,0,66,16,36,8,148
2131735,0,0,0,0,0,9,0,3,0,5,3,3,9,0,0,0,0,0,0,0,0,0,4,3,0,5,11,0,0,3,4,9,0,8,16,3,29,28,38,18,128
2131736,0,4,0,0,0,10,3,0,9,3,5,0,18,0,0,0,0,0,0,3,0,0,0,6,0,0,7,0,0,0,0,0,3,8,10,3,48,36,42,4,148
2131737,3,7,0,0,3,16,0,0,3,3,4,0,16,0,0,0,0,0,0,0,0,0,0,7,3,0,7,0,0,3,0,0,0,9,11,5,35,31,20,7,115
2131738,0,0,0,0,0,9,0,0,3,5,8,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,4,18,7,27,26,19,3,94
2131739,0,0,0,0,0,4,3,0,3,0,3,0,10,0,0,0,0,3,0,3,0,0,0,7,3,0,11,0,0,3,3,0,0,11,16,3,26,14,22,5,85
2131740,0,10,0,0,0,8,4,0,6,3,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,14,0,38,19,19,4,101
2131741,0,3,0,3,0,5,5,0,11,0,4,0,16,0,0,0,0,0,0,3,0,0,0,3,3,0,6,0,0,0,7,3,0,8,10,3,43,29,37,13,134
2131742,0,3,0,0,0,4,0,0,6,3,3,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,7,3,3,35,22,28,6,90
2131743,0,6,0,0,0,7,3,0,12,4,8,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,0,0,3,14,22,0,62,29,30,3,149
2131744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131745,0,3,0,0,0,6,0,0,5,4,8,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,3,5,8,14,14,0,22,28,42,8,111
2131746,0,8,4,3,0,14,5,0,9,8,11,0,33,0,0,0,0,4,0,3,0,0,0,3,7,0,15,0,0,3,3,3,0,13,16,3,52,30,54,3,159
2131747,0,3,0,3,0,9,3,0,10,0,7,0,27,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,3,5,10,22,4,49,20,48,8,156
2131748,0,3,0,0,0,10,0,0,7,0,0,0,10,0,0,0,0,0,0,3,0,0,3,0,3,3,6,0,0,0,7,3,3,8,13,3,40,27,19,13,117
2131749,0,0,3,0,4,13,0,0,0,0,3,0,8,0,0,0,0,0,0,5,0,0,0,0,3,0,3,0,0,0,0,4,0,9,14,0,19,15,14,12,75
2131801,0,0,0,3,0,6,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,3,0,4,0,4,3,0,34,13,27,3,79
2131802,0,0,0,0,0,3,0,0,10,12,6,0,28,0,0,0,0,0,0,0,0,0,7,3,7,0,12,0,0,3,0,0,0,8,5,5,35,31,36,5,110
2131803,3,3,0,0,0,11,3,0,3,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,10,14,8,33,13,24,9,93
2131804,0,0,0,0,0,4,0,0,8,3,3,0,18,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,3,0,4,0,7,9,3,35,22,27,5,106
2131805,0,5,0,0,0,9,0,0,9,3,3,0,19,0,0,3,0,0,0,3,0,0,0,0,8,0,8,0,0,3,0,7,3,14,12,4,45,41,44,7,142
2131806,0,0,3,0,0,11,0,3,8,12,4,0,25,0,0,0,0,0,0,0,0,0,4,3,3,0,11,4,0,0,3,3,3,11,16,9,41,39,26,5,137
2131807,0,0,4,0,0,11,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,4,0,3,9,6,3,39,15,33,5,107
2131808,0,3,0,0,0,3,0,0,5,0,6,0,11,0,0,0,0,0,0,0,0,0,0,4,8,0,6,0,0,4,3,7,0,12,10,0,46,24,54,7,142
2131809,0,0,3,0,0,3,0,0,7,8,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,13,11,27,3,60
2131810,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,14,9,18,3,52
2131811,0,0,0,4,3,13,0,0,3,7,6,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,7,11,0,21,25,49,12,111
2131812,3,3,3,0,0,10,3,0,7,8,10,0,24,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,3,0,7,11,4,57,28,42,6,150
2131813,0,0,3,0,0,3,0,0,3,0,4,0,10,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,3,4,0,5,9,3,3,44,25,33,6,109
2131814,0,0,0,0,0,0,0,0,3,4,5,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,17,20,35,3,70
2131815,0,5,0,0,0,5,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,31,12,17,3,60
2131816,0,0,0,3,0,3,3,0,4,3,3,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,10,9,7,3,31,16,29,14,99
2131817,0,0,0,3,0,3,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,3,18,4,10,6,50
2131818,4,3,3,0,0,7,3,0,4,3,11,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,8,7,5,43,19,35,3,113
2131819,0,0,0,0,0,7,0,0,6,3,0,0,14,0,0,0,0,0,0,0,0,0,0,4,3,3,9,0,0,0,0,0,0,3,9,3,33,25,23,5,97
2131820,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,3,7,6,0,27,20,18,9,81
2131821,0,0,0,0,0,9,0,0,4,4,5,0,15,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,0,7,9,3,32,31,42,7,120
2131822,0,4,0,0,0,8,0,3,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,3,0,13,0,0,4,0,3,0,12,17,3,50,29,42,10,149
2131823,0,4,0,0,0,9,0,0,0,3,9,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,6,3,0,23,25,46,5,101
2131824,0,3,0,0,0,15,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,3,0,0,0,4,14,5,28,24,22,10,101
2131825,0,0,0,0,0,6,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,5,0,11,0,0,3,0,0,0,5,3,3,24,18,28,9,82
2131826,0,0,4,0,0,7,0,0,7,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,5,3,0,14,21,18,3,61
2131901,3,10,4,4,0,15,3,0,16,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,10,16,5,51,21,34,9,130
2131902,0,6,3,0,0,15,3,0,7,4,0,0,19,0,0,3,0,0,0,3,0,0,0,0,5,0,4,0,0,3,0,3,0,9,22,4,60,32,28,0,149
2131903,3,12,0,5,0,27,3,0,18,4,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,3,0,0,0,6,30,8,90,24,44,14,214
2131904,3,13,5,0,0,31,7,5,20,3,4,0,37,0,0,3,0,4,0,6,0,0,0,3,4,0,8,3,0,4,0,0,3,7,53,13,116,53,50,10,292
2131905,3,14,4,0,0,32,3,0,19,10,5,0,31,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,11,29,13,102,33,31,3,204
2131906,0,9,3,0,0,17,0,4,15,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,5,0,3,4,11,33,13,61,19,27,6,158
2131907,0,9,0,0,0,17,5,0,7,7,0,3,17,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,7,29,6,58,21,12,5,132
2131908,4,9,0,0,0,20,9,3,11,6,3,0,30,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,7,0,9,26,15,86,27,28,5,186
2131909,3,9,0,0,0,17,3,0,14,3,9,0,27,0,0,0,0,0,0,3,0,0,3,0,3,0,5,0,0,4,0,0,0,6,29,13,83,20,21,3,167
2131910,0,6,3,0,0,15,3,3,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,3,22,7,56,14,12,0,111
2131911,3,21,4,0,0,37,10,3,10,3,3,0,26,3,0,0,3,0,0,7,0,0,0,0,9,0,9,0,3,4,0,3,0,7,39,13,91,27,42,0,220
2131912,0,8,4,0,0,9,0,0,10,7,3,0,23,0,0,3,0,0,0,3,0,0,0,3,8,0,8,0,0,0,0,0,0,3,16,8,54,22,26,3,129
2131913,3,6,3,0,0,18,0,0,11,3,3,0,21,0,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,4,18,5,58,18,15,3,123
2131914,0,4,0,0,0,19,7,4,22,4,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,0,3,69,18,113,22,23,3,245
2131915,4,12,0,0,0,31,3,3,11,4,6,0,30,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,3,0,0,3,6,32,14,75,31,33,5,189
2131916,0,5,0,0,0,11,0,3,11,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,10,17,7,62,20,31,4,145
2131917,0,10,3,0,0,17,3,0,5,7,3,0,23,0,0,0,0,0,0,3,0,0,3,0,3,0,3,3,0,3,0,0,0,12,29,5,69,22,33,8,167
2131918,0,9,0,0,0,15,4,3,10,4,0,0,25,3,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,3,0,0,3,8,25,10,52,15,11,3,115
2131919,3,11,3,0,0,18,0,0,12,0,4,0,24,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,3,0,0,3,16,21,87,28,31,3,190
2131920,3,3,0,6,0,19,0,0,11,11,11,0,33,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,5,35,5,69,32,44,8,189
2131921,3,6,4,0,0,17,3,3,5,5,3,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,9,4,0,8,0,0,0,12,38,9,70,38,27,7,186
2131922,0,4,3,0,0,16,3,0,13,0,3,0,26,3,0,0,3,0,0,10,0,0,0,0,0,0,3,0,0,5,0,0,0,10,29,6,74,26,32,3,168
2131923,0,8,3,7,0,16,0,0,15,4,3,0,22,0,0,0,0,5,0,10,0,0,0,0,0,0,0,4,0,0,3,3,3,10,37,0,66,32,31,10,163
2131924,4,8,0,0,0,14,6,0,17,5,0,0,30,0,0,3,0,0,0,5,3,0,0,0,3,0,8,0,0,0,3,3,0,10,38,12,73,32,33,6,188
2131925,3,3,0,3,0,12,4,0,10,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,16,10,48,13,25,0,111
2131926,3,8,3,0,0,19,3,0,6,3,5,0,25,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,6,33,10,82,16,33,5,180
2131927,3,9,0,0,0,14,3,0,17,3,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,7,33,12,100,17,16,7,177
2131928,0,5,4,0,0,7,3,0,3,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,5,4,5,0,12,20,8,43,23,28,3,128
2131929,4,14,0,0,0,23,3,3,17,3,4,5,40,0,0,0,0,0,0,0,0,0,0,0,6,0,9,4,0,12,0,0,0,17,47,12,113,34,47,14,262
2131930,3,4,3,3,0,15,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,4,0,4,0,0,0,0,0,0,3,12,12,44,20,21,3,119
2131932,0,7,3,0,0,16,0,4,6,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,3,0,3,0,6,8,5,48,19,16,8,98
2131933,0,14,6,0,0,27,3,0,3,10,4,0,25,0,0,4,0,0,0,6,0,0,0,5,3,0,10,0,0,7,4,3,0,15,34,11,86,30,29,5,195
2131934,0,3,0,0,0,6,3,0,9,0,3,0,21,0,0,4,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,3,21,14,66,11,22,3,144
2131935,5,4,7,3,0,28,6,0,17,3,3,0,32,0,0,0,0,0,0,7,0,0,0,0,0,0,4,4,0,5,0,0,0,12,32,15,94,29,36,5,211
2131936,3,8,0,0,0,24,3,0,14,5,8,0,27,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,17,7,61,27,26,5,152
2131937,3,3,0,0,0,10,0,0,7,3,0,0,12,0,0,3,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,26,9,62,20,9,0,129
2131938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131939,0,3,8,0,0,10,0,0,4,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,3,40,21,15,12,104
2131940,0,9,0,0,0,14,4,4,12,0,0,0,24,0,0,0,0,3,0,3,0,0,0,3,0,0,7,0,0,3,4,0,0,13,21,6,58,21,26,3,137
2131941,0,3,3,0,0,12,3,0,6,4,0,0,16,0,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,0,0,0,3,11,7,54,22,32,6,135
2132001,0,13,3,0,0,30,3,0,6,9,0,0,17,0,0,0,0,3,0,3,0,0,6,0,0,0,4,0,0,0,0,0,0,0,29,3,35,18,14,0,105
2132002,3,24,5,6,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,3,55,8,33,4,120
2132003,0,6,0,0,0,22,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0,32,8,8,3,75
2132004,0,17,5,0,0,35,7,0,7,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6,0,0,0,14,44,5,53,16,19,11,148
2132005,0,13,0,0,0,36,0,0,4,3,3,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,46,4,45,12,16,0,127
2132006,3,4,0,0,0,18,3,0,15,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,14,31,7,59,17,18,7,142
2132007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132008,0,10,0,0,0,20,3,0,12,3,4,0,23,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,7,0,3,0,8,34,5,61,24,39,0,168
2132009,0,9,0,0,0,27,3,0,5,5,4,0,16,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,0,4,0,0,0,6,21,3,29,19,14,0,88
2132010,0,10,0,0,0,11,3,0,10,3,4,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,7,24,8,53,27,16,4,132
2132011,0,3,3,0,0,10,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,4,0,7,24,7,26,20,13,5,90
2132012,3,7,3,0,0,25,0,0,10,3,9,3,29,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,7,0,3,15,39,8,79,36,57,8,228
2132013,3,0,0,3,0,14,3,0,3,3,0,0,10,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,3,0,0,3,10,45,7,54,26,25,9,162
2132014,0,9,0,0,0,20,9,0,14,3,0,0,32,0,0,0,0,0,0,3,0,0,3,0,0,0,7,0,0,3,0,0,0,6,42,3,92,30,19,7,191
2132015,0,4,0,0,0,8,0,0,10,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,3,9,23,5,42,23,16,6,116
2132016,0,9,0,0,0,22,0,0,9,4,3,0,22,0,0,3,0,0,0,3,0,0,3,0,0,0,6,3,0,3,0,0,0,8,36,7,64,17,27,4,144
2132017,0,3,3,0,0,17,3,0,15,4,3,0,33,0,0,0,0,0,0,3,0,0,0,6,9,0,16,0,0,7,3,0,6,15,40,7,71,37,28,13,199
2132018,3,3,0,0,0,13,4,0,8,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,4,39,21,15,3,103
2132019,0,0,0,0,0,12,0,0,8,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,5,23,15,5,3,80
2132020,0,8,3,0,0,22,3,0,17,4,4,0,28,0,0,0,0,0,0,0,0,0,5,3,3,0,5,4,0,6,0,0,0,12,52,0,94,26,22,5,199
2132021,0,3,0,0,0,15,8,3,27,3,0,4,43,0,0,0,0,0,0,9,0,0,0,0,0,0,5,8,0,4,0,0,0,7,35,3,75,19,14,10,148
2132022,0,9,0,0,0,21,8,3,20,6,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,52,3,86,25,12,3,175
2132023,0,3,0,0,0,13,0,0,8,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,23,0,30,10,8,0,70
2132024,0,6,0,0,0,23,8,3,9,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,3,0,0,0,8,39,10,60,20,14,7,139
2132025,0,13,0,0,0,22,0,0,6,7,3,0,17,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,3,0,0,0,3,36,0,56,17,22,3,140
2132026,0,4,0,0,0,11,9,3,12,4,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,9,48,9,75,24,23,3,187
2132027,0,0,0,0,0,5,5,0,14,7,6,0,29,0,0,0,0,3,0,3,0,0,0,4,0,0,7,0,0,0,0,0,0,10,33,3,38,23,21,3,124
2132029,0,4,0,0,0,7,5,0,11,9,0,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,21,4,51,22,22,5,124
2132030,0,6,0,0,0,14,3,0,6,7,4,0,24,0,0,3,0,0,0,3,0,0,0,3,0,0,5,4,0,0,0,0,0,6,38,3,60,27,30,6,166
2132031,3,3,0,0,0,22,4,3,10,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,4,0,3,16,52,9,64,11,25,3,167
2132032,0,8,0,0,0,34,5,3,10,3,4,0,21,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,12,61,3,61,12,18,4,160
2132033,0,8,0,0,0,28,5,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,34,3,52,14,12,0,111
2132035,0,14,3,0,0,25,3,0,15,3,8,3,31,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,3,0,0,3,12,46,10,81,30,37,8,211
2132036,0,3,0,0,0,10,6,4,20,4,5,0,38,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,8,32,9,47,20,14,3,124
2132037,0,12,0,0,0,26,4,0,8,0,3,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,50,0,61,10,13,3,143
2132038,0,11,0,0,0,22,4,0,11,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,7,31,3,59,23,33,3,151
2132039,0,9,0,0,0,20,5,0,21,0,0,0,34,0,0,0,0,0,0,0,3,0,5,3,0,0,8,0,0,5,0,0,0,9,48,3,96,24,0,3,174
2132040,5,18,3,3,0,61,3,0,16,0,3,0,22,0,0,3,0,0,0,9,0,0,3,0,0,0,8,3,0,0,5,0,0,9,96,14,130,33,17,14,307
2132041,0,10,0,0,0,19,3,0,3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,32,10,9,5,87
2132042,0,13,0,0,0,16,6,0,7,7,0,0,20,0,0,0,0,0,0,3,0,0,5,0,0,0,4,0,0,0,0,0,0,4,38,3,50,17,12,0,122
2132043,0,10,0,0,0,30,4,3,16,0,3,0,25,0,0,3,0,0,0,3,0,0,5,5,0,0,8,0,0,7,0,0,0,9,51,5,87,19,13,0,182
2132101,3,5,0,0,0,23,7,3,13,4,3,0,34,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,5,0,3,0,9,44,12,93,36,33,9,221
2132102,0,6,0,0,0,10,0,0,6,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,7,25,3,56,14,7,0,106
2132103,0,7,0,0,0,18,3,0,10,3,3,0,24,0,0,0,0,0,0,4,3,0,0,3,0,0,4,4,0,3,0,0,0,6,33,3,64,30,24,4,160
2132104,0,10,4,0,0,13,0,0,10,4,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,9,56,11,19,3,114
