SA1_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
21301133218,0,0,4,0,0,0,0,0,0,7,0,0,0,3,0,4,0,0,0,17,0,0,6,0,0,0,0,0,0,9,0,0,3,4,3,4,0,0,0,12,0,0,4,0,0,3,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,3,4,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,3,5,3,3,0,0,18,12,14,23,22,17,36,29,17,0,180
21301133219,0,0,7,0,8,0,0,0,0,18,0,4,4,0,0,4,4,0,0,21,0,0,4,3,9,7,4,0,0,26,0,0,11,8,5,3,4,0,0,26,0,0,0,4,4,4,0,0,0,13,0,0,6,5,4,3,0,0,0,17,0,0,0,5,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,3,3,0,0,12,12,19,36,33,47,63,43,13,5,273
21301133220,0,3,6,0,4,7,3,4,0,23,0,0,6,4,3,4,3,0,0,25,0,0,3,4,5,7,4,0,0,29,0,4,16,5,0,5,0,0,0,24,0,0,3,0,6,3,0,0,0,12,0,0,0,4,5,5,0,0,0,12,0,0,4,4,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,0,6,0,0,5,0,4,0,20,12,20,64,39,44,66,40,23,5,313
21301133221,4,4,6,4,0,0,0,0,0,22,0,3,10,6,3,3,3,0,0,30,0,0,0,0,0,6,3,0,0,19,0,0,11,0,0,4,0,0,0,20,0,0,3,9,0,0,0,0,0,13,0,0,4,0,0,5,0,0,0,12,0,0,0,0,0,9,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,4,0,4,0,0,6,0,0,0,18,17,18,54,35,29,62,48,25,8,302
21301133222,0,0,0,6,0,6,4,0,0,13,0,3,3,5,6,7,0,0,0,23,0,0,3,3,11,4,0,0,0,22,0,0,0,4,3,6,0,0,0,15,0,0,8,3,0,3,0,0,0,17,0,0,3,5,3,6,0,0,0,19,0,0,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,12,25,12,41,33,44,47,35,21,4,272
21301133223,0,7,5,0,5,0,7,0,0,25,0,0,9,6,0,5,0,0,0,21,0,0,4,6,4,13,3,0,0,31,0,0,5,8,3,0,0,0,0,13,0,0,11,5,0,5,0,0,0,19,0,0,5,0,4,0,0,0,0,11,0,0,0,6,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,4,0,0,4,12,25,50,51,32,39,57,36,6,310
21301133224,0,4,6,9,3,0,0,0,0,22,0,5,13,4,0,0,0,0,0,19,0,0,11,4,3,0,0,0,0,19,0,0,6,3,4,0,0,0,0,13,0,0,3,3,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,4,0,0,5,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,4,0,0,0,25,11,18,70,48,30,29,29,10,0,254
21301133225,0,3,3,5,0,0,4,0,0,18,0,8,3,0,6,10,0,0,0,33,0,3,16,9,8,6,0,0,0,41,0,0,0,10,0,0,0,0,0,18,0,0,4,4,4,3,4,0,0,17,0,0,4,3,0,3,0,0,0,7,0,0,4,11,4,0,0,0,0,16,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,3,6,4,3,0,0,0,22,23,28,61,53,46,53,59,25,5,363
21301133226,0,3,7,0,0,0,6,5,0,14,0,0,3,6,5,0,3,0,0,21,0,0,8,9,3,4,0,0,0,22,0,0,4,0,5,0,0,0,0,13,0,0,0,10,3,0,0,0,0,11,0,0,0,0,4,0,3,0,0,6,0,0,4,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,18,17,18,38,42,37,28,33,13,3,233
21301133227,0,0,4,4,0,3,0,6,0,22,0,0,6,0,5,0,9,0,0,29,0,0,0,9,3,6,0,0,0,22,0,0,4,5,3,4,0,0,0,26,0,0,8,0,4,3,0,0,0,17,0,0,0,0,4,0,0,0,0,9,0,0,3,4,0,4,0,0,0,15,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,3,0,16,22,12,43,40,39,75,65,31,7,342
21301133228,0,0,0,0,0,4,0,0,0,12,0,3,0,4,3,3,0,0,0,16,0,0,6,13,0,5,0,0,0,26,0,0,6,3,8,8,3,0,0,26,0,5,3,0,5,3,0,0,0,12,0,0,0,4,0,0,4,0,0,9,0,0,0,0,3,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,21,25,31,34,31,55,41,20,14,276
21301133229,0,6,0,0,0,3,7,0,0,14,0,9,3,4,0,0,4,0,0,22,0,0,3,4,4,6,0,0,0,17,0,3,5,0,7,7,0,0,0,22,0,0,0,4,0,0,0,0,0,12,0,0,4,6,0,5,0,0,0,13,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,5,11,17,33,25,26,36,40,14,6,212
21301133230,0,4,4,8,0,4,3,0,0,25,0,0,7,6,5,6,0,0,0,21,0,4,5,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0,14,0,0,9,4,4,5,0,0,0,20,0,0,0,4,3,5,3,0,0,16,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,10,7,23,42,30,28,50,30,26,3,241
21301133231,0,0,4,4,5,9,3,3,0,30,0,0,0,0,5,3,0,0,0,14,0,0,5,0,7,0,7,0,0,23,0,3,3,3,8,4,0,0,0,21,0,0,8,5,4,5,0,0,0,17,0,0,0,0,0,4,0,0,0,4,0,0,0,3,3,3,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,7,4,7,3,4,4,0,0,30,20,23,34,28,50,59,59,22,12,297
21301133232,0,3,6,3,8,8,5,4,0,37,0,3,4,10,12,4,5,0,0,39,0,0,23,5,8,8,6,6,0,53,0,0,8,3,3,5,0,0,0,25,0,0,13,4,4,5,0,0,0,26,0,0,0,4,6,3,0,0,0,14,0,0,3,6,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,9,0,9,11,9,7,3,5,6,0,47,27,61,98,69,69,82,89,63,18,578
21301133233,0,0,3,3,0,3,0,0,0,14,0,0,7,0,6,3,0,0,0,19,0,0,7,0,4,3,0,0,0,20,0,5,3,0,6,3,0,0,0,13,0,0,6,9,4,5,0,0,0,19,0,3,0,3,4,7,0,0,0,14,0,0,3,3,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,20,12,24,39,40,30,42,28,15,4,235
21301133234,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,7,0,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,11,30,22,9,0,0,0,0,79
21301133235,0,4,0,7,5,5,4,3,3,31,0,5,10,0,0,4,3,0,0,26,0,0,11,3,9,4,4,0,0,31,0,0,0,4,4,3,4,0,0,18,0,0,3,9,11,0,0,0,0,21,0,0,7,7,3,0,0,0,0,22,0,0,6,5,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,6,0,0,0,4,5,3,9,3,0,27,26,25,51,59,53,52,75,30,7,369
21301133236,0,0,0,0,0,0,0,0,0,14,0,0,0,4,4,5,3,0,0,12,0,0,3,0,4,0,0,0,0,6,0,0,0,0,5,0,0,0,0,7,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,4,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,20,26,17,27,30,18,0,150
21301133237,0,0,7,5,3,3,0,0,0,22,0,3,10,3,5,6,0,0,0,26,0,0,9,4,11,4,3,0,0,33,0,0,7,7,4,0,5,0,0,22,0,0,7,6,0,0,0,0,0,15,0,0,5,6,3,0,0,0,0,9,0,0,0,5,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,0,17,20,15,62,58,49,51,52,7,8,328
21301133238,0,0,0,0,4,0,0,0,0,6,0,0,0,3,4,0,0,0,0,12,0,0,0,0,5,3,3,0,0,15,0,0,3,8,0,0,0,0,0,14,0,0,4,6,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,9,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,9,6,0,4,3,0,0,21,13,14,33,34,34,22,29,11,0,194
21301133239,0,0,3,5,4,6,6,0,0,20,0,4,3,0,6,3,0,0,0,19,0,5,4,0,5,6,0,0,0,21,0,0,9,0,6,0,0,0,0,23,0,0,0,10,3,0,0,0,0,14,0,0,3,0,0,0,0,0,0,3,0,0,5,4,3,0,0,0,0,14,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,8,0,0,9,17,21,37,35,62,32,25,14,0,250
21301133240,0,0,0,3,5,3,0,0,0,18,0,0,8,0,0,3,5,0,0,16,0,5,4,0,6,3,0,0,0,24,0,0,0,4,3,5,0,0,0,14,0,0,11,0,3,3,0,0,0,21,0,0,0,4,0,0,0,0,0,5,0,0,4,6,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,20,24,32,27,40,42,28,0,0,217
21301133301,0,8,11,7,10,6,4,5,0,47,0,3,5,18,9,5,0,0,0,41,0,4,9,10,9,7,0,0,0,41,0,0,4,8,0,0,0,0,0,14,0,5,6,0,0,0,0,0,0,8,0,0,0,4,5,0,0,0,0,4,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,11,4,5,6,0,3,50,41,31,68,80,73,57,63,34,10,472
21301133302,0,3,5,0,0,0,0,0,0,19,0,0,0,5,6,3,0,0,0,20,0,4,4,0,7,7,0,0,0,19,0,0,5,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,9,8,0,3,5,0,0,42,31,18,43,53,28,54,47,16,4,284
21301133303,0,0,5,4,3,5,0,0,0,24,0,0,7,6,3,9,0,0,0,29,0,4,7,8,3,0,0,0,0,28,0,0,6,6,0,0,0,0,0,15,0,0,3,5,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,19,24,27,66,55,38,50,29,16,3,304
21301133304,0,0,6,9,5,10,0,0,0,26,0,0,4,5,3,8,0,0,0,24,0,0,5,7,8,3,0,0,0,23,0,0,0,0,4,0,0,0,0,13,0,0,7,0,3,0,5,0,0,15,0,0,0,3,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,0,0,25,23,15,44,48,48,52,51,9,8,281
21301133305,0,3,5,7,3,8,3,0,0,31,0,0,8,4,8,4,10,0,0,38,0,0,6,3,10,4,0,0,0,24,0,4,3,11,6,0,0,0,0,25,0,0,6,3,8,4,0,0,0,16,0,0,6,0,0,5,0,0,0,7,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,0,4,3,0,0,0,19,23,30,65,61,62,67,54,21,4,375
21301133306,0,5,3,3,5,3,3,0,0,23,0,3,8,3,5,5,0,0,0,25,0,0,3,8,5,0,0,0,0,23,0,3,5,0,0,0,0,0,0,11,0,0,6,0,0,3,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,17,19,23,41,42,38,33,37,10,3,253
21301133307,0,3,3,9,6,4,6,0,0,27,3,4,6,6,6,10,3,0,0,36,0,0,22,4,6,5,0,0,0,39,0,0,4,7,3,4,0,0,0,23,0,0,3,4,3,0,0,0,0,12,0,0,5,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,0,0,0,23,30,40,76,72,54,62,51,10,5,392
21301133308,0,0,6,0,5,4,0,0,0,16,0,0,3,5,3,3,0,0,0,19,0,0,4,8,0,3,0,0,0,18,0,0,0,4,0,3,0,0,0,11,0,0,4,3,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,4,0,0,0,0,17,21,10,39,38,33,31,30,10,4,211
21301133309,0,3,3,6,4,3,0,0,0,20,0,3,7,8,3,5,0,0,0,31,0,0,5,4,5,7,0,0,0,24,0,0,15,0,3,4,0,0,0,24,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,8,21,29,63,35,50,33,39,25,3,300
21301133310,0,3,4,4,3,5,5,0,0,27,0,3,7,17,8,0,0,0,0,45,0,0,13,12,9,0,0,0,0,30,0,0,8,4,3,0,0,0,0,12,0,0,3,5,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,8,0,0,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,6,3,0,0,34,24,33,85,74,57,53,55,9,3,393
21301133311,0,3,5,15,6,4,3,0,0,33,0,4,13,10,3,5,4,0,0,40,0,5,9,8,4,3,0,0,0,35,0,4,3,3,4,0,0,0,0,15,0,0,7,3,3,0,0,0,0,18,0,0,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,6,4,11,7,3,3,3,0,38,37,33,72,72,59,44,59,30,5,398
21301133312,0,0,7,5,6,3,0,0,0,31,0,9,4,6,4,4,0,3,0,33,0,0,5,3,7,8,6,0,0,29,0,0,5,3,5,4,0,0,0,18,0,0,3,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,4,4,5,3,0,26,19,22,63,39,47,47,40,22,0,299
21301133313,0,4,5,6,5,6,0,0,0,20,0,3,10,9,7,3,4,0,0,39,0,0,14,6,8,10,6,0,0,29,0,0,9,4,0,3,0,0,0,12,0,0,0,5,0,0,3,0,0,8,0,0,0,5,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,9,3,0,0,32,23,31,58,66,43,52,52,24,10,361
21301133314,0,5,3,3,4,6,5,3,0,32,0,0,10,13,8,3,0,0,0,31,0,6,12,6,8,6,0,0,0,36,0,0,6,0,8,9,3,0,0,24,0,0,4,4,9,0,0,0,0,12,0,0,0,0,4,3,0,0,0,7,0,0,3,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,7,8,9,3,5,10,11,0,54,37,37,67,57,66,63,102,47,0,480
21301133315,0,5,6,0,3,3,9,0,0,36,0,6,3,3,11,6,9,0,0,41,0,0,10,14,12,3,0,0,0,39,0,0,3,9,3,8,0,0,0,17,0,0,9,4,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,9,11,6,4,6,0,3,39,31,33,62,70,69,61,102,43,9,475
21301133316,0,0,5,0,4,6,7,0,0,27,0,0,10,5,5,0,4,0,0,18,0,0,0,0,0,6,0,0,0,8,0,0,3,0,0,4,0,0,0,10,0,0,4,0,3,0,0,0,0,13,0,0,0,4,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,0,0,16,19,14,33,37,25,45,32,15,4,228
21301133317,0,4,3,3,0,3,0,9,0,26,0,0,0,7,6,5,3,0,0,24,0,4,5,10,8,3,8,0,0,28,0,3,4,3,0,3,4,0,0,20,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,16,14,21,36,37,46,41,42,23,10,270
21301133318,0,6,3,7,7,3,4,5,0,35,0,3,15,7,4,5,0,0,0,35,0,6,12,5,6,4,4,0,0,38,0,0,3,5,5,3,0,0,0,16,0,0,7,0,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3,3,0,0,30,26,37,82,68,59,55,59,23,10,424
21301133319,0,4,11,4,5,7,6,6,0,32,0,0,12,14,5,3,3,0,0,36,0,3,18,11,12,5,3,0,0,51,0,3,0,0,5,3,5,0,0,25,0,0,4,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,8,0,0,3,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,3,0,30,23,31,89,68,66,59,59,22,3,430
21301133320,0,6,7,5,6,9,8,0,0,37,0,4,5,6,3,8,0,0,0,32,0,4,8,3,8,0,0,0,0,28,0,0,8,3,4,0,0,0,0,17,0,0,3,4,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,10,7,8,0,9,3,0,3,36,13,51,70,67,53,49,58,20,8,383
21301133321,0,9,7,0,3,6,3,0,0,36,0,0,0,6,11,8,8,0,0,35,0,0,11,11,13,3,3,0,0,36,0,0,7,4,3,0,0,0,0,24,0,0,4,4,0,0,0,0,0,5,0,0,5,4,0,0,0,0,0,10,0,0,4,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,3,12,0,0,25,20,30,65,53,71,63,77,24,5,401
21301133322,0,0,3,3,8,4,4,0,0,22,0,0,8,0,5,0,3,0,0,21,0,0,5,4,9,0,3,0,0,19,0,3,9,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,3,3,0,10,9,20,41,30,31,23,42,21,7,217
21301133323,0,3,4,5,5,3,7,3,0,28,0,0,10,5,0,8,0,0,0,24,0,0,12,8,0,5,0,0,0,30,0,0,3,4,4,0,0,0,0,15,0,0,3,4,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,3,4,3,0,31,17,21,60,45,37,52,49,18,5,309
21301133324,0,5,5,0,9,5,5,0,0,25,0,0,8,8,6,6,4,0,0,32,0,0,10,13,7,3,0,0,0,27,0,0,3,7,8,0,0,0,0,26,0,0,4,3,0,0,0,0,0,9,0,0,3,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,5,0,4,0,20,41,21,54,73,50,66,48,14,6,373
21301133325,0,0,4,5,0,4,0,0,0,21,0,0,4,5,0,3,0,0,0,18,0,0,0,9,0,5,0,0,0,20,0,3,6,7,0,0,0,0,0,19,0,0,0,0,4,0,0,0,0,10,0,0,0,5,0,0,0,0,0,9,0,0,8,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,4,0,5,0,0,30,12,24,43,58,41,52,46,17,3,291
21301133326,0,4,5,6,0,0,0,0,0,14,0,7,9,5,0,8,0,0,0,33,0,0,11,8,7,3,0,0,0,33,0,0,5,3,5,3,0,0,0,16,0,0,6,3,0,3,0,0,0,16,0,3,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,26,30,60,47,52,61,28,8,0,315
21301133327,0,0,4,7,0,0,0,0,0,14,0,5,5,4,10,5,0,0,0,29,0,0,0,7,4,0,0,0,0,21,0,0,4,4,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,14,23,24,53,39,47,32,32,9,0,250
21301133328,0,4,9,4,0,0,3,0,0,19,0,0,5,8,14,4,0,0,0,32,0,0,8,4,4,5,0,0,0,30,0,0,5,3,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,4,3,0,0,0,0,18,18,21,49,54,43,52,29,7,0,259
21301133329,0,5,0,5,0,8,4,0,0,20,0,0,4,4,5,7,0,0,0,18,0,0,9,3,8,4,0,0,0,21,0,0,0,4,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,7,5,0,0,0,3,16,27,26,41,39,39,51,36,7,7,275
21301133330,0,4,10,12,8,4,5,0,0,40,0,0,13,16,16,8,3,0,0,49,0,4,13,13,7,9,5,0,0,45,0,0,8,3,3,8,0,0,0,29,0,0,16,4,0,4,4,0,0,26,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,9,9,7,0,0,0,0,37,46,42,109,100,85,61,71,15,0,522
21301133331,0,5,4,6,4,0,9,0,0,26,0,0,8,5,12,3,0,0,0,35,0,0,11,4,0,5,0,0,0,25,0,0,11,6,0,6,4,0,0,24,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,14,3,7,8,0,37,28,15,53,57,52,31,48,35,0,320
