UCL_CODE_2016,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
UCL221021,0,7,0,6,0,3,0,0,0,13,0,6,0,3,0,0,0,0,0,10,5,5,0,0,4,0,0,0,0,10,0,3,0,3,0,0,0,3,0,15,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,25,5,13,8,8,0,8,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,3,6,4,0,32,0,0,18,0,0,0,0,0,0,20,3,0,0,0,0,0,4,0,0,8,0,8,0,6,0,3,0,0,0,17,0,8,0,3,0,0,0,0,0,11,5,4,3,0,4,3,0,0,0,22,3,3,3,6,0,0,0,4,0,18,0,4,0,0,0,0,0,0,0,3
UCL221022,0,7,0,0,0,0,0,3,0,8,0,3,0,4,0,0,0,0,0,8,7,0,0,4,4,4,0,0,0,17,0,3,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,7,14,5,21,9,7,0,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,7,0,26,0,0,8,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,0,17,0,5,0,4,0,0,0,0,0,13,6,0,0,4,4,4,0,3,0,20,0,5,0,11,4,0,0,0,0,14,0,0,0,0,3,0,0,0,0,9
UCL221023,0,8,0,3,3,0,0,0,0,10,0,16,0,3,0,0,0,0,0,23,3,0,0,0,6,3,0,0,0,7,0,0,0,3,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,10,27,11,17,16,4,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,10,3,0,7,0,0,0,0,0,0,15,10,3,3,3,0,0,0,0,3,32,0,8,0,3,3,0,0,0,0,10,3,23,0,3,0,0,0,0,0,37,5,3,3,0,6,3,0,0,0,19,3,0,0,7,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,9
UCL221024,0,0,0,4,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,0,0,0,0,3,3,0,0,0,8,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,10,0,15,3,7,0,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,4,3,3,0,0,3,4,0,0,0,13,0,3,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3
UCL221025,3,8,0,3,0,0,0,0,0,16,0,15,0,4,0,0,0,0,0,25,7,0,0,0,5,3,0,0,0,20,0,4,0,9,4,3,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,32,6,19,17,8,0,3,0,101,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,6,8,0,3,6,5,0,0,28,3,0,10,3,0,0,0,3,0,22,3,0,4,0,0,0,0,3,0,11,3,15,0,8,0,0,0,0,0,27,4,26,0,4,0,0,0,0,0,31,4,6,0,0,9,5,4,0,0,31,3,7,0,10,4,3,0,0,0,26,0,0,0,0,0,0,0,0,0,3
UCL221026,0,12,0,5,0,3,0,0,0,20,0,10,0,5,0,0,0,0,0,16,3,3,0,0,4,0,0,0,0,17,0,3,0,11,7,0,0,0,0,27,0,3,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,34,11,28,23,9,0,4,0,108,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,7,0,32,0,0,3,8,7,3,56,4,0,17,0,3,3,0,0,0,27,7,4,3,0,0,0,0,3,0,12,0,10,0,7,0,3,0,0,0,22,5,13,0,8,0,0,0,0,0,27,5,3,0,0,4,3,0,0,0,24,0,7,0,18,7,0,0,0,0,32,0,7,0,0,0,0,0,0,0,14
UCL221027,0,12,0,0,0,0,0,0,0,19,0,5,0,3,0,0,0,0,0,10,0,5,0,0,9,4,0,0,0,16,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,24,4,13,16,3,0,7,0,76,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,9,0,0,24,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,7,0,15,0,19,0,3,0,0,0,0,0,25,0,13,0,3,3,0,0,3,0,20,7,6,3,3,9,3,0,0,0,26,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3
UCL221028,0,4,0,4,3,0,0,0,0,17,0,3,0,8,0,0,0,0,0,18,0,3,0,0,3,0,0,5,0,13,0,3,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,6,22,8,4,0,9,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,13,0,0,0,3,3,0,32,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,5,0,8,3,0,0,0,0,20,3,6,0,13,3,0,0,0,0,24,0,4,0,0,3,0,0,5,0,12,0,3,0,17,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3
UCL221029,0,7,0,0,0,0,0,0,0,15,0,5,0,0,3,0,0,0,0,12,0,0,0,0,5,3,0,0,0,8,0,4,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,6,9,11,9,0,3,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,12,0,3,0,5,0,0,27,0,0,6,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,7,0,13,0,4,0,0,0,0,0,18,3,11,0,0,3,0,0,0,0,14,3,0,0,0,5,3,0,0,0,15,0,7,0,7,3,0,0,0,0,15,0,3,0,0,0,0,0,0,0,3
UCL221030,0,16,0,5,0,0,0,6,0,26,6,8,0,3,0,3,0,3,0,20,0,5,0,0,6,0,0,0,0,14,3,3,0,4,0,0,0,0,0,11,0,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,13,35,10,10,10,8,0,7,0,90,7,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,6,7,0,0,0,0,0,4,0,18,11,3,8,0,0,0,0,0,0,26,4,0,3,0,0,0,0,3,0,11,0,19,0,5,0,0,0,6,0,27,4,5,0,3,0,3,0,3,0,22,7,12,0,0,9,4,0,0,0,39,3,4,0,6,0,0,0,0,0,21,0,5,3,0,0,3,0,0,0,12
UCL221031,0,16,4,4,3,0,0,0,0,21,0,13,0,3,0,0,0,0,0,12,5,0,0,3,14,0,0,3,0,24,0,4,0,7,4,3,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,28,7,20,25,6,0,0,0,96,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,8,0,33,0,3,0,11,3,0,67,0,0,4,0,0,0,3,9,0,19,4,0,0,0,3,0,0,0,0,6,0,16,4,4,3,0,0,0,0,25,0,8,0,3,0,0,0,0,0,23,10,3,0,3,9,0,0,6,0,32,0,4,0,9,4,3,0,0,0,22,0,3,0,0,0,0,0,0,0,3
UCL221032,3,5,0,3,0,0,0,0,0,16,3,0,0,3,0,0,0,0,0,8,7,3,0,3,8,7,0,0,0,26,0,4,0,14,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,19,5,19,16,8,0,10,0,94,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,6,8,0,0,28,3,0,8,0,0,3,3,5,0,23,0,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,0,3,0,17,3,7,0,3,0,0,0,0,0,10,6,3,3,0,8,4,0,7,3,45,0,4,0,15,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3
UCL221033,0,8,3,3,3,0,0,0,0,21,0,4,0,0,0,0,0,0,0,10,0,3,0,0,14,3,0,0,0,26,0,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,31,7,10,26,5,0,3,0,90,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,4,14,0,0,3,10,8,0,43,0,0,10,0,0,0,0,4,0,12,3,0,0,0,0,4,0,3,0,16,0,15,3,6,3,0,0,0,0,26,3,4,0,0,0,0,0,0,0,8,7,9,0,0,16,3,3,0,0,42,0,6,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3
UCL221034,0,6,0,3,0,0,0,0,0,14,3,10,0,0,0,0,0,0,0,21,0,0,0,0,8,0,0,0,0,8,0,3,0,3,3,0,0,0,0,14,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,0,14,10,0,0,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,0,0,0,3,4,0,21,0,0,7,0,0,0,0,5,0,18,0,4,0,0,3,0,4,0,0,10,0,13,0,3,0,0,0,0,0,15,3,13,0,0,0,0,0,0,0,20,0,0,0,0,9,0,0,0,0,13,4,5,3,7,3,0,0,0,0,25,0,3,0,3,3,0,0,0,0,10
UCL221035,0,9,0,3,0,0,0,0,0,11,3,12,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,24,4,22,6,3,0,6,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,10,3,0,20,0,0,0,0,0,0,3,3,0,7,5,0,0,0,0,0,0,0,0,4,0,6,0,4,0,0,0,0,0,15,3,21,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,12,3,0,0,4,0,21,0,0,0,0,0,0,0,0,0,0
UCL221036,0,3,0,4,0,0,0,0,0,13,0,11,0,3,3,0,0,0,0,20,3,7,0,0,17,0,0,0,0,27,0,3,0,6,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,27,0,13,36,5,0,0,0,91,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,11,5,30,0,5,4,9,7,0,69,8,0,10,0,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,13,3,13,0,3,3,0,0,0,0,23,6,5,0,4,18,4,0,0,0,44,0,3,0,6,5,0,3,0,0,24,0,0,0,0,3,0,0,0,0,5
UCL221037,0,0,3,3,0,0,0,0,0,6,0,5,0,4,3,0,0,0,0,7,3,0,0,0,7,0,0,0,0,12,0,3,0,10,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,5,12,5,21,11,4,0,3,0,64,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,6,0,16,0,0,4,0,0,0,0,3,0,14,0,0,0,0,0,0,0,3,0,7,0,5,3,3,0,0,0,0,0,13,0,4,0,4,3,0,0,0,0,8,3,0,0,0,6,0,0,3,0,11,0,3,0,14,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3
UCL221038,0,13,0,0,4,0,0,3,0,21,4,14,0,4,0,0,0,0,0,27,6,3,0,0,10,3,0,0,0,24,3,0,0,8,0,0,0,0,0,23,0,4,3,0,3,0,0,0,0,10,0,0,3,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37,12,26,17,11,0,5,0,115,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,4,25,0,0,4,4,8,3,58,3,0,8,0,0,0,3,4,0,21,5,5,7,0,0,0,0,0,0,16,0,13,0,0,4,0,0,3,0,24,10,13,0,4,0,0,0,0,0,28,14,11,0,0,12,6,0,0,0,36,3,7,0,14,0,0,0,0,0,30,0,4,0,0,3,0,0,0,0,12
UCL221039,0,9,0,3,3,0,0,0,0,19,0,13,0,0,0,0,0,0,0,24,0,4,0,3,4,3,0,0,0,14,0,3,0,6,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,3,35,4,18,13,11,0,6,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,3,0,3,0,19,5,0,3,0,0,0,0,3,0,11,10,3,0,3,0,0,5,3,0,21,0,13,0,3,3,0,0,0,0,26,0,16,0,0,0,0,0,0,0,28,3,4,0,3,4,3,0,3,0,19,0,4,0,7,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,3
UCL221040,0,14,0,6,0,0,0,0,0,23,3,14,0,3,3,0,0,0,0,22,3,5,0,3,12,3,3,0,0,30,3,3,3,25,5,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,43,16,44,21,9,5,4,0,153,4,3,0,0,3,0,0,0,0,9,3,3,0,0,0,0,0,0,0,8,7,8,44,4,3,4,12,10,0,90,7,0,21,0,0,0,5,3,0,36,3,4,10,0,3,3,0,4,0,25,0,17,0,8,0,3,0,0,0,28,3,18,0,0,3,0,0,3,0,27,9,8,0,7,13,3,3,0,0,49,4,5,3,27,6,3,0,0,0,50,0,0,0,0,0,0,0,0,0,3
UCL221041,0,9,3,4,0,0,0,0,0,21,0,10,0,0,0,0,0,0,0,14,3,3,0,0,4,4,0,0,0,15,3,3,0,21,4,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,28,12,32,21,9,0,4,0,110,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,7,5,38,0,0,3,9,4,0,62,6,0,22,0,0,0,0,3,0,37,0,0,3,0,0,0,0,6,0,7,4,15,3,6,0,0,0,0,0,24,3,11,0,0,0,0,0,0,0,18,4,4,3,3,9,3,0,0,0,25,3,3,0,26,4,0,0,0,0,40,0,0,0,0,0,0,0,0,0,7
UCL221042,3,12,0,4,3,0,0,0,0,24,0,8,0,0,3,0,0,0,0,11,7,0,3,0,7,0,0,0,0,22,0,7,0,18,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,12,31,3,25,11,3,0,3,0,95,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,21,0,0,0,7,5,0,42,3,0,11,0,0,0,0,0,0,12,7,3,0,0,0,0,0,3,0,14,3,18,0,8,3,0,0,0,0,26,0,11,0,0,3,0,0,0,0,11,5,3,4,4,7,6,0,0,0,30,3,7,0,20,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,5
UCL221043,0,8,0,4,3,0,0,0,0,19,0,12,0,3,3,0,0,0,0,21,0,0,0,4,0,0,0,4,0,9,0,4,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,28,3,24,10,4,0,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,11,0,0,3,0,0,0,22,3,0,15,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,10,0,4,3,0,0,0,0,21,0,15,0,3,4,0,0,0,0,25,0,0,0,4,0,3,0,4,0,16,0,3,0,8,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5
UCL221044,0,7,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,3,3,3,3,3,9,3,0,3,0,18,0,3,0,13,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,9,17,17,9,0,8,0,77,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,3,22,0,0,3,13,10,0,52,0,0,13,0,0,0,0,0,0,20,0,0,0,0,3,0,0,0,0,3,0,14,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,10,7,6,4,6,11,3,0,3,0,31,0,3,0,15,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,3
UCL221045,0,3,0,3,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,3,13,3,4,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,0,0,3,3,0,24,0,0,4,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,7,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
UCL221046,3,8,0,0,4,0,0,0,0,17,0,11,0,4,0,0,0,0,0,20,7,0,0,0,3,0,0,3,0,17,0,0,0,10,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,29,7,19,15,13,0,3,0,101,3,5,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,3,0,6,0,25,5,0,15,0,0,0,0,3,0,26,0,0,3,0,0,0,0,0,0,14,3,9,0,3,4,0,0,3,0,23,4,15,3,4,0,0,0,0,0,25,9,0,3,0,3,3,0,3,0,27,0,0,3,11,3,6,0,0,0,27,0,3,0,0,0,0,0,0,0,3
