"SECTOR","SHELF","REEF_NAME","REEF_ID","SITE_NO","LATITUDE","LONGITUDE","P_CODE","VISIT_NO","YEAR_CODE","SAMPLE_DATE","GROUP_CODE","COVER"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","9","200001","2001-05-13","Soft Coral","0.6"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","10","200102","2001-11-10","Algae","47.86"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","10","200102","2001-11-10","Hard Coral","43.93"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","10","200102","2001-11-10","Other","6.92"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","10","200102","2001-11-10","Soft Coral","1.29"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","10","200102","2001-11-10","Algae","54.91"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","10","200102","2001-11-10","Hard Coral","38.97"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","10","200102","2001-11-10","Other","5.31"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","10","200102","2001-11-10","Soft Coral","0.8"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","10","200102","2001-11-10","Algae","52.11"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","10","200102","2001-11-10","Hard Coral","41.95"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","10","200102","2001-11-10","Other","5.64"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","10","200102","2001-11-10","Soft Coral","0.3"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","11","200203","2002-12-05","Algae","53.72"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","11","200203","2002-12-05","Hard Coral","37.24"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","11","200203","2002-12-05","Other","8.24"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","11","200203","2002-12-05","Soft Coral","0.6"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","11","200203","2002-12-05","Algae","65.57"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","11","200203","2002-12-05","Hard Coral","29.33"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","11","200203","2002-12-05","Other","3.4"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","11","200203","2002-12-05","Soft Coral","1.1"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","11","200203","2002-12-05","Algae","62.67"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","11","200203","2002-12-05","Hard Coral","32.08"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","11","200203","2002-12-05","Other","3.55"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","11","200203","2002-12-05","Soft Coral","1.6"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","12","200304","2004-02-29","Algae","58.15"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","12","200304","2004-02-29","Hard Coral","31.91"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","12","200304","2004-02-29","Other","8.83"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","12","200304","2004-02-29","Soft Coral","0.81"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","12","200304","2004-02-29","Algae","63.59"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","12","200304","2004-02-29","Hard Coral","29.25"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","12","200304","2004-02-29","Other","5.23"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","12","200304","2004-02-29","Soft Coral","0.6"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","12","200304","2004-02-29","Algae","62.65"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","12","200304","2004-02-29","Hard Coral","32.83"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","12","200304","2004-02-29","Other","2.41"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","12","200304","2004-02-29","Soft Coral","0.4"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","13","200405","2005-03-09","Algae","51.11"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","13","200405","2005-03-09","Hard Coral","42.68"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","13","200405","2005-03-09","Other","4.91"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","13","200405","2005-03-09","Soft Coral","0.6"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","13","200405","2005-03-09","Algae","52.81"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","13","200405","2005-03-09","Hard Coral","36.96"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","13","200405","2005-03-09","Other","7.82"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","13","200405","2005-03-09","Soft Coral","1.5"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","13","200405","2005-03-10","Algae","56.03"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","13","200405","2005-03-10","Hard Coral","39.44"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","13","200405","2005-03-10","Other","3.12"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","13","200405","2005-03-10","Soft Coral","0.4"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","15","200607","2007-03-28","Algae","49.38"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","15","200607","2007-03-28","Hard Coral","39.38"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","15","200607","2007-03-28","Other","7.93"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","15","200607","2007-03-28","Soft Coral","1"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","15","200607","2007-03-29","Algae","52"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","15","200607","2007-03-29","Hard Coral","36.4"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","15","200607","2007-03-29","Other","7.4"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","15","200607","2007-03-29","Soft Coral","1.9"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","15","200607","2007-03-29","Algae","46.84"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","15","200607","2007-03-29","Hard Coral","47.04"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","15","200607","2007-03-29","Other","4.21"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","15","200607","2007-03-29","Soft Coral","1.31"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","17","200809","2009-03-27","Algae","48.1"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","17","200809","2009-03-27","Hard Coral","43.2"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","17","200809","2009-03-27","Other","7.3"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","17","200809","2009-03-27","Soft Coral","0.7"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","17","200809","2009-03-27","Algae","47.2"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","17","200809","2009-03-27","Hard Coral","43.2"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","17","200809","2009-03-27","Other","7.6"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","17","200809","2009-03-27","Soft Coral","1.3"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","17","200809","2009-03-28","Algae","49.2"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","17","200809","2009-03-28","Hard Coral","44.5"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","17","200809","2009-03-28","Other","5"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","17","200809","2009-03-28","Soft Coral","0.3"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","19","201011","2011-03-12","Algae","50.6"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","19","201011","2011-03-12","Hard Coral","40.7"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","19","201011","2011-03-12","Other","7.2"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","19","201011","2011-03-12","Soft Coral","0.6"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","19","201011","2011-03-12","Algae","48.3"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","19","201011","2011-03-12","Hard Coral","42"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","19","201011","2011-03-12","Other","7.7"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","19","201011","2011-03-12","Soft Coral","1.2"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","19","201011","2011-03-12","Algae","44.2"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","19","201011","2011-03-12","Hard Coral","41.7"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","19","201011","2011-03-12","Other","11.9"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","19","201011","2011-03-12","Soft Coral","1.4"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","21","201213","2013-04-25","Algae","42.2"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","21","201213","2013-04-25","Hard Coral","49.1"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","21","201213","2013-04-25","Other","7.5"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","21","201213","2013-04-25","Soft Coral","0.2"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","21","201213","2013-04-25","Algae","43.2"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","21","201213","2013-04-25","Hard Coral","45.7"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","21","201213","2013-04-25","Other","10.1"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","21","201213","2013-04-25","Soft Coral","0.9"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","21","201213","2013-04-25","Algae","46.74"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","21","201213","2013-04-25","Hard Coral","45.15"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","21","201213","2013-04-25","Other","6.91"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","21","201213","2013-04-25","Soft Coral","0.5"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","23","201415","2015-01-11","Algae","46.7"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","23","201415","2015-01-11","Hard Coral","44"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","23","201415","2015-01-11","Other","8.4"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","23","201415","2015-01-11","Soft Coral","0.2"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","23","201415","2015-01-11","Algae","41.2"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","23","201415","2015-01-11","Hard Coral","47.5"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","23","201415","2015-01-11","Other","9.3"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","23","201415","2015-01-11","Soft Coral","1.2"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","23","201415","2015-01-12","Algae","47.1"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","23","201415","2015-01-12","Hard Coral","45.4"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","23","201415","2015-01-12","Other","6.9"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","23","201415","2015-01-12","Soft Coral","0.4"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","25","201617","2017-02-27","Algae","37.9"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","25","201617","2017-02-27","Hard Coral","52.5"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","25","201617","2017-02-27","Other","8.4"
"WH","M","19131S","19131S","1","-19.76625","149.380333","RM","25","201617","2017-02-27","Soft Coral","0.5"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","25","201617","2017-02-27","Algae","36.84"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","25","201617","2017-02-27","Hard Coral","55.55"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","25","201617","2017-02-27","Other","7.4"
"WH","M","19131S","19131S","2","-19.769367","149.37865","RM","25","201617","2017-02-27","Soft Coral","0.2"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","25","201617","2017-02-27","Algae","37.4"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","25","201617","2017-02-27","Hard Coral","55.4"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","25","201617","2017-02-27","Other","5.5"
"WH","M","19131S","19131S","3","-19.772767","149.376","RM","25","201617","2017-02-27","Soft Coral","1"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","0","199192","1992-06-17","Algae","50.71"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","0","199192","1992-06-17","Hard Coral","28.28"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","0","199192","1992-06-17","Other","19.59"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","0","199192","1992-06-17","Soft Coral","1.42"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","0","199192","1992-06-17","Algae","60.82"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","0","199192","1992-06-17","Hard Coral","11.36"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","0","199192","1992-06-17","Other","25.69"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","0","199192","1992-06-17","Soft Coral","2.13"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","0","199192","1992-06-17","Algae","64.66"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","0","199192","1992-06-17","Hard Coral","8.1"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","0","199192","1992-06-17","Other","20.89"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","0","199192","1992-06-17","Soft Coral","6.35"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","2","199394","1994-04-03","Algae","53.07"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","2","199394","1994-04-03","Hard Coral","40.81"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","2","199394","1994-04-03","Other","5.21"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","2","199394","1994-04-03","Soft Coral","0.92"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","2","199394","1994-04-03","Algae","66.77"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","2","199394","1994-04-03","Hard Coral","22.22"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","2","199394","1994-04-03","Other","9.71"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","2","199394","1994-04-03","Soft Coral","1.3"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","2","199394","1994-04-03","Algae","74.08"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","2","199394","1994-04-03","Hard Coral","15.65"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","2","199394","1994-04-03","Other","4.13"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","2","199394","1994-04-03","Soft Coral","6.15"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","3","199495","1995-02-04","Algae","52.64"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","3","199495","1995-02-04","Hard Coral","44.72"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","3","199495","1995-02-04","Other","1.44"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","3","199495","1995-02-04","Soft Coral","1.2"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","3","199495","1995-02-04","Algae","65.75"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","3","199495","1995-02-04","Hard Coral","30.23"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","3","199495","1995-02-04","Other","1.9"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","3","199495","1995-02-04","Soft Coral","2.12"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","3","199495","1995-02-04","Algae","70.62"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","3","199495","1995-02-04","Hard Coral","23.34"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","3","199495","1995-02-04","Other","3.2"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","3","199495","1995-02-04","Soft Coral","2.83"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","4","199596","1996-02-07","Algae","45.52"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","4","199596","1996-02-07","Hard Coral","50.46"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","4","199596","1996-02-07","Other","3.42"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","4","199596","1996-02-07","Soft Coral","0.6"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","4","199596","1996-02-07","Algae","52.52"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","4","199596","1996-02-07","Hard Coral","37.34"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","4","199596","1996-02-07","Other","7.13"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","4","199596","1996-02-07","Soft Coral","3.01"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","4","199596","1996-02-07","Algae","54.15"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","4","199596","1996-02-07","Hard Coral","36.64"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","4","199596","1996-02-07","Other","5.71"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","4","199596","1996-02-07","Soft Coral","3.5"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","5","199697","1997-04-17","Algae","77.45"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","5","199697","1997-04-17","Hard Coral","16.58"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","5","199697","1997-04-17","Other","4.65"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","5","199697","1997-04-17","Soft Coral","1.32"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","5","199697","1997-04-17","Algae","74.98"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","5","199697","1997-04-17","Hard Coral","17.42"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","5","199697","1997-04-17","Other","5.5"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","5","199697","1997-04-17","Soft Coral","2.1"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","5","199697","1997-04-17","Algae","79.07"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","5","199697","1997-04-17","Hard Coral","15.1"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","5","199697","1997-04-17","Other","3.42"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","5","199697","1997-04-17","Soft Coral","2.41"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","6","199798","1998-02-26","Algae","76.27"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","6","199798","1998-02-26","Hard Coral","18.19"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","6","199798","1998-02-26","Other","5.02"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","6","199798","1998-02-26","Soft Coral","0.51"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","6","199798","1998-02-26","Algae","72.73"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","6","199798","1998-02-26","Hard Coral","18.02"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","6","199798","1998-02-26","Other","8.54"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","6","199798","1998-02-26","Soft Coral","0.71"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","6","199798","1998-03-05","Algae","73.1"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","6","199798","1998-03-05","Hard Coral","14.3"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","6","199798","1998-03-05","Other","11.1"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","6","199798","1998-03-05","Soft Coral","1.5"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","7","199899","1999-03-08","Algae","74.05"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","7","199899","1999-03-08","Hard Coral","20.24"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","7","199899","1999-03-08","Other","4.81"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","7","199899","1999-03-08","Soft Coral","0.9"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","7","199899","1999-03-08","Algae","73.71"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","7","199899","1999-03-08","Hard Coral","19.66"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","7","199899","1999-03-08","Other","4.22"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","7","199899","1999-03-08","Soft Coral","2.41"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","7","199899","1999-03-08","Algae","72.93"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","7","199899","1999-03-08","Hard Coral","18.62"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","7","199899","1999-03-08","Other","5.74"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","7","199899","1999-03-08","Soft Coral","2.71"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","8","199900","2000-03-22","Algae","72.36"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","8","199900","2000-03-22","Hard Coral","22.2"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","8","199900","2000-03-22","Other","5.14"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","8","199900","2000-03-22","Soft Coral","0.3"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","8","199900","2000-03-22","Algae","77.1"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","8","199900","2000-03-22","Hard Coral","20.2"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","8","199900","2000-03-22","Other","1.8"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","8","199900","2000-03-22","Soft Coral","0.9"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","8","199900","2000-03-22","Algae","69.44"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","8","199900","2000-03-22","Hard Coral","19.34"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","8","199900","2000-03-22","Other","8.82"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","8","199900","2000-03-22","Soft Coral","2.4"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","9","200001","2001-05-13","Algae","73.11"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","9","200001","2001-05-13","Hard Coral","24.14"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","9","200001","2001-05-13","Other","2.45"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","9","200001","2001-05-13","Soft Coral","0.31"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","9","200001","2001-05-13","Algae","72.58"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","9","200001","2001-05-13","Hard Coral","22.73"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","9","200001","2001-05-13","Other","3.1"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","9","200001","2001-05-13","Soft Coral","1.6"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","9","200001","2001-05-13","Algae","71.02"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","9","200001","2001-05-13","Hard Coral","21.86"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","9","200001","2001-05-13","Other","4.32"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","9","200001","2001-05-13","Soft Coral","2.8"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","10","200102","2001-11-09","Algae","74"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","10","200102","2001-11-09","Hard Coral","23.4"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","10","200102","2001-11-09","Other","2.1"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","10","200102","2001-11-09","Soft Coral","0.5"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","10","200102","2001-11-09","Algae","68.31"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","10","200102","2001-11-09","Hard Coral","27.34"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","10","200102","2001-11-09","Other","2.52"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","10","200102","2001-11-09","Soft Coral","1.82"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","10","200102","2001-11-09","Algae","67.5"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","10","200102","2001-11-09","Hard Coral","23"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","10","200102","2001-11-09","Other","6.5"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","10","200102","2001-11-09","Soft Coral","3"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","11","200203","2002-12-04","Algae","75.88"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","11","200203","2002-12-04","Hard Coral","21.76"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","11","200203","2002-12-04","Other","1.76"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","11","200203","2002-12-04","Soft Coral","0.5"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","11","200203","2002-12-04","Algae","73.7"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","11","200203","2002-12-04","Hard Coral","25.1"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","11","200203","2002-12-04","Other","1"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","11","200203","2002-12-04","Soft Coral","0.2"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","11","200203","2002-12-04","Algae","71.67"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","11","200203","2002-12-04","Hard Coral","22.93"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","11","200203","2002-12-04","Other","3"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","11","200203","2002-12-04","Soft Coral","2.3"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","12","200304","2004-02-23","Algae","69.07"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","12","200304","2004-02-23","Hard Coral","28.43"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","12","200304","2004-02-23","Other","1.3"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","12","200304","2004-02-23","Soft Coral","1.2"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","12","200304","2004-02-23","Algae","60.52"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","12","200304","2004-02-23","Hard Coral","36.75"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","12","200304","2004-02-23","Other","1.01"
"WH","M","19138S","19138S","2","-19.808333","149.426333","RM","12","200304","2004-02-23","Soft Coral","1.62"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","12","200304","2004-02-23","Algae","59.62"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","12","200304","2004-02-23","Hard Coral","35.28"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","12","200304","2004-02-23","Other","1"
"WH","M","19138S","19138S","3","-19.8088","149.4213","RM","12","200304","2004-02-23","Soft Coral","3.4"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","13","200405","2005-03-24","Algae","61.1"
"WH","M","19138S","19138S","1","-19.806867","149.430467","RM","13","200405","2005-03-24","Hard Coral","34.15"
