UCL_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
UCL215040,12,0,3,5,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,3,5,0,3,0,0,30,14,0,4,0,0,0,0,0,0,0,14,0,0,11,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,31,18,0,0,0,0,0,0,0,0,0,13,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,7,30,15,0,0,0,0,0,0,0,0,0,24,4,0,0,0
UCL215041,9,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,3,0,0,24,11,12,3,0,0,0,0,0,0,0,23,0,0,5,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,11,9,10,0,0,3,0,0,0,0,42,28,3,0,0,0,0,0,0,0,3,39,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,0,3,41,26,0,0,0,0,0,0,0,0,0,29,9,0,0,0
UCL215042,3,0,0,0,4,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,3,7,0,3,0,27,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,12,10,3,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,16,11,0,0,0,0,0,3,0,0,0,16,0,0,0,0
UCL215043,5,3,0,3,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,8,8,9,5,3,3,5,3,0,0,40,13,3,3,0,0,0,0,0,0,0,24,0,3,3,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,3,3,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,12,8,6,0,3,3,3,0,0,5,43,34,0,0,0,0,0,0,0,0,0,35,4,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,36,0,8,0,0,0,0,0,0,3,52,54,3,0,0,0,0,0,0,0,3,62,8,0,0,0
UCL215044,14,6,5,8,20,16,4,7,83,0,0,0,0,0,0,0,0,0,0,0,14,3,22,4,7,13,20,17,4,9,111,20,20,7,0,0,0,0,0,0,3,62,6,5,10,0,7,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,0,7,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,30,29,14,0,7,0,0,0,0,3,91,38,3,3,0,0,0,0,0,0,0,48,6,3,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,49,10,3,4,0,0,0,0,0,3,66,66,0,0,0,0,0,0,0,0,0,68,3,0,0,0
UCL215045,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,19,10,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,18,3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,24,32,0,0,0,0,0,0,0,0,0,40,4,0,0,0
UCL215046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19,10,0,0,0,0,0,0,0,0,0,14,0,0,0,0
UCL215047,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,3,9,3,0,0,0,0,0,0,22,12,0,0,0,0,0,0,0,0,0,15,3,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,11,7,3,0,0,0,0,0,0,0,22,12,7,0,0,0,0,0,0,0,3,17,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,16,7,3,0,0,0,0,0,0,3,29,26,0,0,0,0,0,0,0,0,0,23,0,0,0,0
UCL215048,17,0,0,3,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,3,0,3,0,0,30,4,6,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,12,3,3,0,0,0,0,0,0,30,7,0,0,0,0,0,0,0,0,0,7,4,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,16,12,3,0,0,0,0,0,0,0,0,17,0,0,0,0
UCL215049,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,10,22,16,6,3,0,0,0,0,0,0,47,0,6,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,22,25,7,3,0,0,0,0,0,0,57,53,15,4,0,0,0,0,0,0,3,71,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,59,15,3,0,0,0,0,0,0,3,82,71,3,0,0,0,0,0,0,0,3,79,7,0,0,0
UCL215050,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,4,0,0,3,0,3,31,11,3,3,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,19,0,0,0,0,0,0,0,0,0,0,0,17,3,6,0,0,0,0,3,0,3,36,16,5,3,0,0,0,0,0,0,3,29,7,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,26,9,7,0,5,0,0,3,0,3,47,30,0,0,0,0,0,0,0,0,0,35,3,0,0,0
UCL215051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,17,24,3,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,29,33,0,0,0,0,0,0,0,0,0,39,5,0,0,0
UCL215052,4,3,3,0,10,6,0,6,31,0,0,0,0,0,0,0,0,0,0,0,4,3,6,4,3,0,10,10,0,6,46,15,8,5,0,0,0,0,0,0,0,26,3,3,9,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,16,11,8,0,0,0,0,0,0,3,47,34,0,0,3,0,0,0,0,0,0,36,3,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,39,0,4,3,0,0,0,0,0,5,51,37,3,0,0,0,0,0,0,0,0,42,3,0,0,0
UCL215053,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,16,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,19,17,0,0,0,0,0,0,0,0,3,16,0,0,0,0
UCL215054,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,7,3,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,14,34,3,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,40,30,0,0,0,0,0,0,0,0,3,37,11,0,0,0
UCL215055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,14,3,3,0,0,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,13,3,6,0,0,0,0,0,0,0,25,21,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,23,19,0,0,3,0,0,0,0,0,0,26,9,0,0,0
UCL215056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0
UCL215057,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,3,0,3,0,0,0,15,17,0,4,0,0,0,0,0,0,0,17,5,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,16,3,8,0,0,0,0,0,0,0,32,23,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,29,39,0,0,0,0,0,0,0,0,3,42,10,0,0,0
UCL215058,5,0,0,3,3,9,3,0,26,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,5,4,9,3,0,36,5,0,0,0,0,0,0,0,0,0,10,3,3,3,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,3,3,0,0,21,22,7,0,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,36,35,0,0,0,0,0,0,0,0,3,42,8,0,0,0
UCL215059,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,0,0,0,3,0,0,15,3,0,0,0,0,0,0,0,0,0,9,0,3,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,19,16,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,23,17,0,0,0,0,0,0,0,0,0,18,7,0,0,0
UCL215060,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,6,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0
UCL215061,44,0,3,0,0,4,0,0,59,0,0,0,0,0,0,0,0,0,0,0,3,3,43,0,3,0,3,4,0,0,65,0,0,0,0,4,0,0,0,0,0,4,0,3,8,0,0,0,0,0,0,0,15,0,3,13,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,9,18,3,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,9,22,3,4,0,0,0,0,0,36,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,3,15,0,0,0,0,0,0,0,18,13,0,4,0,0,0,0,0,0,0,21,3,0,0,0
UCL215062,7,0,4,0,0,3,3,0,25,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,4,3,0,7,3,0,32,4,0,0,0,0,0,0,0,0,0,11,0,3,6,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,6,3,14,0,0,3,0,0,0,0,30,22,3,0,0,0,0,0,0,0,0,24,4,0,3,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,21,3,9,0,0,0,0,0,0,0,39,19,3,0,0,0,0,0,0,0,0,28,0,0,0,0
UCL215063,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,19,4,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,22,13,0,0,0,0,0,0,0,0,0,14,6,0,0,0
UCL215064,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0
UCL215065,3,3,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,0,0,4,0,3,18,4,4,4,0,0,0,0,0,0,0,16,0,3,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,5,8,0,0,0,3,0,0,4,30,23,0,0,0,0,0,0,0,0,3,26,3,3,3,3,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,29,3,3,4,3,0,0,0,0,3,45,62,3,0,0,0,0,0,0,0,5,68,3,0,0,0
