UCL_CODE_2016,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
UCL221027,0,0,0,0,0,0,0,0,0,3,0,6,17,17,28,29,13,0,0,105,0,10,3,3,3,7,3,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,3,3,0,0,12,0,0,3,3,3,0,0,0,0,9,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,3,0,0,0,7,0,0,3,0,3,0,0,0,0,9,0,3,7,6,5,12,0,0,0,35,0,0,7,3,3,4,4,0,0,22,0,0,9,3,11,13,3,0,0,39,0,0,0,0,0,0,0,0,0,0
UCL221028,0,0,0,0,0,0,0,0,0,0,8,10,21,21,31,26,4,0,0,116,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,4,0,0,14,0,0,0,0,0,0,0,0,0,10,0,0,3,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,5,0,0,0,29,5,3,3,3,13,6,3,0,0,40,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,4,12,20,9,3,5,0,0,0,60,0,3,7,0,6,11,3,0,0,34,0,0,0,0,4,0,0,0,0,3
UCL221029,0,0,0,0,0,0,0,0,0,3,8,9,11,19,37,25,7,0,0,118,0,3,3,6,11,10,6,0,0,41,0,0,3,0,0,0,0,0,0,7,0,0,3,3,5,3,0,0,0,19,0,0,0,0,3,0,0,0,0,3,0,0,3,0,4,3,0,0,0,13,0,0,0,0,0,4,0,0,0,3,5,3,0,3,7,3,0,0,0,26,0,0,3,0,9,3,0,0,0,13,0,0,0,3,3,4,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,5,4,3,3,0,0,0,18,0,5,0,8,12,9,0,0,0,36,0,0,0,0,0,5,0,0,0,14
UCL221030,0,0,0,0,0,0,0,0,0,3,4,4,4,18,36,39,18,0,0,122,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,7,8,4,6,0,0,0,32,0,0,0,3,3,0,4,0,0,6,4,6,0,6,5,6,4,0,0,35,3,0,0,7,7,5,0,0,0,26,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,13,0,0,0,0,3,6,4,0,0,11,0,0,0,3,3,3,0,0,0,17,0,0,0,3,9,9,3,0,0,26,0,0,0,0,3,5,0,0,0,10,0,0,0,3,3,10,0,0,0,15,0,0,0,6,8,11,5,3,0,26,0,0,0,0,0,0,0,0,0,4
UCL221031,0,0,0,0,0,0,0,0,0,0,11,16,30,35,38,24,5,0,0,154,0,5,0,0,0,3,0,0,0,13,0,0,9,3,0,3,0,0,0,14,0,0,4,3,17,7,0,0,0,37,0,0,0,6,7,8,0,0,0,21,0,7,9,7,10,3,0,0,0,38,0,0,0,0,3,3,0,0,0,6,4,7,8,3,3,3,0,0,0,28,3,4,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,3,4,0,0,0,6,0,3,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,6,6,15,9,7,0,0,0,38,0,5,5,4,9,3,0,0,0,30,0,3,9,10,15,6,0,0,0,44,0,0,0,0,0,0,0,0,0,5
UCL221032,0,0,0,0,0,0,0,0,0,4,3,16,25,22,38,23,17,0,0,151,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,7,3,7,7,0,0,0,26,0,0,0,3,0,0,0,0,0,10,0,0,3,13,8,5,0,0,0,31,0,0,3,0,4,0,0,0,0,17,0,4,6,4,11,3,3,0,0,36,3,4,0,3,4,0,0,0,0,18,0,0,0,0,5,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,4,0,0,0,0,4,0,0,0,3,5,0,3,0,0,14,0,0,3,3,5,0,0,0,0,12,0,0,5,3,3,0,0,0,0,18,0,0,4,5,0,10,0,0,0,14,0,3,3,4,9,10,6,0,0,34,0,0,0,3,3,0,0,0,0,11
UCL221033,0,0,0,0,0,0,0,0,0,4,12,13,16,27,37,25,7,0,0,129,0,0,0,3,0,3,0,0,0,10,0,0,0,3,0,0,0,0,0,8,0,0,3,6,0,6,0,0,0,19,0,0,0,0,0,0,0,0,0,3,3,0,8,8,9,9,0,0,0,30,0,0,0,8,0,0,0,0,0,12,3,0,0,4,8,8,4,0,0,20,16,4,3,0,3,0,0,0,0,23,0,0,3,0,12,7,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,4,3,3,3,0,0,0,13,0,0,0,4,4,0,0,0,0,9,0,0,3,0,14,4,3,0,0,26,0,0,3,6,4,4,0,0,0,22,0,4,4,4,9,9,0,0,0,32,0,3,0,3,0,0,0,0,0,4
UCL221034,0,0,0,0,0,0,0,0,0,0,8,7,17,25,27,23,5,0,0,110,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,11,8,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,3,3,4,3,8,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,9,4,5,4,10,3,0,0,0,31,3,0,3,0,0,0,0,0,0,4,0,0,4,5,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,11,0,0,0,0,0,3,0,0,0,4,0,0,4,5,6,7,0,0,0,21,0,0,3,4,8,4,0,0,0,23,0,3,4,13,6,19,3,0,0,42,0,0,0,0,0,0,0,0,0,3
UCL221035,0,0,0,0,0,0,0,0,0,0,5,8,16,13,29,29,0,3,0,101,0,4,4,3,6,9,8,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,5,3,5,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,0,0,21,0,0,3,0,0,0,0,0,0,8,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,5,3,0,0,0,9,0,3,10,0,9,9,0,0,0,29,5,3,7,3,10,15,0,0,0,43,0,0,0,0,0,0,0,0,0,0
UCL221036,0,0,0,3,0,0,0,0,0,3,16,6,29,61,46,19,5,0,0,171,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,11,10,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,7,3,8,31,14,4,0,0,0,69,0,0,0,3,4,0,0,0,0,10,10,7,0,12,11,4,3,0,0,45,11,3,0,4,3,0,0,0,0,20,0,0,3,13,11,12,0,0,0,44,0,0,0,0,5,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,0,0,0,0,3,5,0,0,0,11,0,0,3,13,10,5,0,0,0,20,0,0,3,0,4,3,0,0,0,11,0,0,4,9,9,4,0,0,0,32,0,0,3,15,8,0,0,0,0,29,0,0,7,5,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3
UCL221037,0,0,0,0,0,0,0,0,0,0,6,10,12,20,22,22,4,0,0,94,0,0,5,0,0,0,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,3,5,11,8,4,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,7,4,3,5,0,5,6,0,0,0,24,3,0,0,0,3,3,3,0,0,10,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,3,3,8,4,0,0,0,13,0,0,3,7,14,5,6,0,0,44,0,0,0,0,0,0,0,0,0,0
UCL221038,0,0,0,0,0,0,0,0,0,7,11,3,32,36,48,27,3,0,0,165,0,0,0,3,10,8,5,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,7,12,8,6,0,0,0,32,0,0,0,3,8,3,0,0,0,13,11,4,5,6,9,0,0,0,0,31,7,0,4,3,5,0,0,0,0,21,0,0,3,3,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,8,0,0,0,0,4,0,0,0,0,9,0,0,4,6,8,4,0,0,0,24,0,0,3,3,3,3,0,0,0,12,0,0,3,10,10,3,0,0,0,26,0,0,10,8,7,3,0,0,0,36,0,0,6,5,11,13,3,0,0,38,0,0,0,0,0,0,0,0,0,4
UCL221039,0,0,0,0,0,0,0,0,0,7,6,8,30,22,39,22,6,0,0,132,3,5,11,4,11,13,9,3,0,55,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,0,3,4,8,10,3,0,0,29,0,0,0,3,5,4,0,0,0,12,0,0,3,5,7,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,6,3,6,3,4,0,0,21,0,3,6,8,7,0,0,0,0,27,0,0,10,3,11,8,3,0,0,40,0,0,0,0,0,0,0,0,0,0
UCL221040,0,0,0,4,6,0,0,0,0,8,16,17,30,61,65,48,3,0,0,238,0,0,0,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,5,3,3,12,15,7,3,0,0,54,0,0,3,4,0,3,0,0,0,5,5,5,9,13,27,9,0,0,0,67,0,0,4,10,5,3,0,0,0,21,3,5,9,12,12,3,0,0,0,37,15,8,5,3,6,5,0,0,0,37,0,0,0,9,8,7,0,0,0,24,0,0,0,3,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,0,0,0,15,0,4,0,3,12,4,3,0,0,28,0,0,0,10,14,13,0,0,0,33,0,0,8,5,10,15,0,0,0,44,0,3,8,17,25,14,0,0,0,75,0,0,3,3,0,0,0,0,0,8
UCL221041,0,0,0,3,3,4,0,0,0,10,8,9,36,43,47,32,6,0,0,174,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,10,7,5,4,0,0,0,27,0,0,3,3,0,0,0,0,0,8,3,8,15,28,21,11,0,0,0,83,0,0,0,3,0,3,0,0,0,9,0,0,3,0,6,3,0,0,0,12,9,3,3,4,0,0,0,0,0,18,0,0,5,3,0,7,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,3,7,6,0,0,0,0,17,0,0,3,4,3,3,0,0,0,16,0,0,6,5,9,0,0,0,0,24,0,0,5,6,13,3,0,0,0,32,0,0,8,10,10,11,5,0,0,41,0,0,0,0,0,0,0,0,0,3
UCL221042,0,0,0,0,4,3,0,0,0,10,6,3,20,22,39,40,8,0,0,147,0,0,0,0,4,11,4,0,0,26,0,0,0,0,0,0,0,0,0,0,3,0,4,8,4,4,0,0,0,28,0,0,3,0,0,0,0,0,0,6,0,0,11,3,3,3,0,0,0,25,0,0,0,0,7,3,3,0,0,14,3,3,7,6,10,7,3,0,0,32,9,0,0,0,0,3,0,0,0,14,0,0,3,3,3,5,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,12,0,0,3,0,3,0,0,0,0,11,0,0,4,7,3,3,0,0,0,18,0,0,4,5,7,4,0,0,0,23,0,0,6,3,13,15,0,0,0,45,0,0,0,0,0,3,0,0,0,4
UCL221043,0,0,0,0,0,3,0,0,0,5,3,4,18,26,29,31,4,0,0,115,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,6,6,6,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,4,3,6,4,0,0,0,0,20,5,3,3,6,7,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,4,0,0,0,3,3,0,0,0,0,10,0,0,0,3,4,3,0,0,0,16,0,0,3,11,13,8,0,0,0,29,0,0,3,5,12,13,3,0,0,37,0,0,0,0,0,0,0,0,0,0
UCL221044,0,0,0,0,0,0,0,0,0,0,3,10,26,20,40,25,3,0,0,127,0,3,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,5,0,8,10,7,0,0,0,32,0,0,0,3,0,0,0,0,0,3,0,0,8,11,9,4,0,0,0,33,0,0,0,0,4,3,0,0,0,10,0,0,4,10,7,13,0,0,0,33,3,3,4,0,0,0,0,0,0,10,0,0,5,5,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,3,4,3,3,3,0,0,0,15,0,0,0,0,3,0,0,0,0,3,0,0,3,8,5,5,0,0,0,22,0,0,4,0,3,6,0,0,0,10,0,0,5,5,14,11,0,0,0,43,0,0,0,0,0,0,0,0,0,3
UCL221045,0,0,0,0,0,3,0,0,0,3,0,3,4,4,21,25,8,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,3,3,0,0,0,0,6,0,0,5,3,7,8,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,15,0,0,3,0,7,4,4,0,0,17,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,0,0,0,9,0,0,0,0,7,4,0,0,0,6,0,0,0,0,3,4,0,0,0,6,0,0,0,0,3,0,0,0,0,9,0,0,0,4,3,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0
UCL221046,0,0,0,0,0,3,0,0,0,7,3,0,18,30,49,46,19,0,0,169,0,0,3,3,14,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,3,3,7,14,0,0,0,29,0,0,0,0,0,0,0,0,0,0,6,0,3,10,5,9,4,0,0,35,0,3,4,3,18,16,9,0,0,54,0,0,0,0,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,4,0,0,8,0,0,0,0,0,4,0,0,0,10,0,0,0,0,4,5,0,0,0,14,0,0,4,0,7,6,0,0,0,18,0,0,4,3,16,8,3,0,0,41,0,0,0,3,12,12,12,0,0,37,0,0,0,4,3,4,0,0,0,10
UCL221047,0,0,0,0,0,0,0,0,0,5,14,7,19,30,47,31,10,0,0,157,0,0,0,0,3,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,3,0,0,0,23,0,0,0,5,0,3,0,0,0,5,3,6,9,13,7,4,3,0,0,31,0,0,0,0,4,0,0,0,0,7,9,3,6,3,12,3,3,0,0,39,3,6,3,0,4,0,3,0,0,22,0,0,4,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,4,0,0,17,3,0,0,0,0,0,0,0,0,10,0,0,4,3,6,8,0,0,0,21,0,0,3,4,21,11,3,0,0,36,0,0,5,10,13,11,0,0,0,38,3,0,0,3,3,5,0,0,0,8
UCL221048,0,0,0,0,0,0,0,0,0,3,4,23,87,52,20,12,3,0,0,204,0,0,0,4,3,0,0,0,0,10,0,0,3,3,0,0,0,0,0,8,3,6,18,17,0,5,0,0,0,49,0,0,4,0,0,0,0,0,0,6,0,10,32,11,3,0,0,0,0,54,0,0,4,0,5,0,0,0,0,7,7,10,28,13,0,3,0,0,0,54,0,0,8,5,3,0,0,0,0,21,0,3,3,9,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,17,6,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,3,0,0,22,0,0,3,7,0,0,0,0,0,14,0,0,6,9,8,5,0,0,0,23,0,3,8,9,9,0,0,0,0,29,0,4,32,12,11,10,0,0,0,72,0,0,0,0,0,0,0,0,0,0
UCL221049,0,0,0,0,0,3,0,0,0,5,10,15,23,29,41,22,3,0,0,140,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,14,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,7,3,7,13,19,3,0,0,0,47,0,0,0,0,3,0,0,0,0,10,3,6,3,3,5,3,0,0,0,39,11,3,0,0,3,0,0,0,0,16,0,0,3,6,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,8,6,0,0,14,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,8,5,10,0,0,0,30,0,0,0,0,20,7,0,0,0,34,3,0,3,0,4,0,0,0,0,10
UCL221050,0,0,0,0,0,0,3,0,0,11,5,8,26,48,59,56,18,3,0,225,0,0,4,0,0,3,0,0,0,10,0,0,0,3,0,3,0,0,0,10,0,0,0,3,3,7,0,0,0,22,0,0,0,0,0,0,3,0,0,6,0,0,9,7,10,16,0,0,0,44,0,0,0,3,3,3,0,0,0,9,5,4,9,8,14,12,7,0,0,57,7,3,6,7,10,8,3,0,0,46,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,3,0,0,11,0,0,0,8,8,7,7,0,0,28,0,0,0,3,0,4,0,0,0,13,0,0,3,10,17,11,0,0,0,42,0,0,3,5,12,11,3,0,0,32,0,0,6,15,14,27,0,0,0,65,0,0,0,3,0,0,0,0,0,3
UCL221051,0,0,0,0,0,0,0,0,0,5,5,13,19,53,40,27,0,0,0,154,0,0,0,0,5,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,12,0,0,0,32,0,0,0,0,3,0,0,0,0,5,3,3,15,17,7,5,0,0,0,55,0,0,0,0,3,0,0,0,0,10,5,3,9,8,5,9,0,0,0,36,11,5,0,5,3,0,0,0,0,22,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,6,0,0,0,10,11,4,0,0,0,24,0,3,0,0,0,0,0,0,0,5,0,0,0,3,9,4,0,0,0,11,0,0,5,13,14,10,0,0,0,46,0,5,6,15,8,4,0,0,0,44,0,0,0,5,0,0,0,0,0,6
UCL221052,0,0,0,0,0,3,0,0,0,3,11,3,17,33,35,25,0,0,0,128,0,0,3,0,4,6,0,0,0,22,0,0,0,0,0,0,0,0,0,3,3,0,0,6,8,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,3,9,3,4,0,0,0,24,0,0,0,0,4,0,0,0,0,3,4,0,0,0,5,8,0,0,0,20,3,0,0,5,3,4,0,0,0,16,0,0,0,4,5,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,7,0,0,0,3,3,0,0,0,0,11,0,3,3,5,6,6,0,0,0,16,0,0,8,3,6,4,0,0,0,20,0,0,6,9,12,13,3,0,0,42,0,0,4,0,0,0,0,0,0,4
UCL221053,0,0,0,0,0,3,0,0,0,0,6,9,18,21,36,30,9,0,0,119,0,0,3,4,3,3,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,10,0,0,0,3,4,6,0,0,0,9,0,0,0,3,8,3,0,0,0,23,0,0,4,0,4,0,0,0,0,11,0,0,4,4,3,12,0,0,0,26,0,0,3,0,5,0,0,0,0,13,0,4,3,6,4,4,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,6,9,10,3,0,0,29,0,6,12,7,18,16,5,0,0,52,0,0,3,0,0,0,0,0,0,5
