SA2_MAINCODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
208021181,1530,1182,1568,1390,1224,962,522,353,201,8924,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,6,8,26,44,17,10,7,17,3,9,137,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,50,16,8,12,23,8,9,162,11,27,47,18,12,12,23,8,10,169,1537,1204,1615,1414,1235,974,536,361,208,9086
208021182,2225,1738,2791,1851,1676,1249,767,407,187,12887,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,4,0,0,9,16,49,47,27,11,16,9,7,8,188,0,4,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,51,53,28,19,18,14,7,8,214,19,49,51,28,20,25,14,9,10,227,2243,1788,2841,1875,1696,1272,783,417,198,13112
208021426,3115,1684,1438,2284,2247,1487,946,673,376,14263,3,0,0,3,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,6,39,27,47,38,49,38,39,32,24,324,0,0,3,3,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,28,48,42,58,38,45,29,24,352,47,28,53,42,58,38,50,35,24,371,3164,1710,1491,2328,2305,1524,994,709,399,14630
208021427,2635,1337,1421,1958,1867,1439,1011,750,405,12816,0,3,0,0,3,3,0,0,0,12,0,0,0,0,0,0,3,0,0,6,27,42,56,35,27,19,22,25,7,259,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,43,60,35,28,32,26,20,11,279,27,49,60,40,30,30,26,29,11,297,2661,1384,1483,1990,1895,1469,1039,773,415,13114
208031183,1767,1342,781,1262,1617,978,547,316,85,8687,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,13,13,19,16,22,14,14,20,8,3,139,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,24,22,14,20,28,8,3,153,16,20,24,22,14,20,28,8,3,153,1784,1362,799,1281,1627,997,573,327,90,8849
208031184,18,7,0,3,7,5,3,3,0,54,0,0,0,0,0,0,0,0,0,0,3,0,3,3,9,0,0,0,0,15,9,4,3,4,6,0,0,0,0,22,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,8,5,3,0,3,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,7,8,15,6,0,0,0,69,20,9,7,8,15,6,0,0,0,69,38,16,5,11,24,14,3,3,0,118
208031185,1874,1174,1214,1586,1676,1557,1101,541,242,10964,3,0,0,3,0,0,5,0,0,16,0,3,0,0,3,3,0,0,0,7,38,49,44,31,18,26,14,10,10,240,0,0,3,0,0,3,6,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,55,46,34,26,30,21,9,10,282,44,55,47,40,31,30,21,10,10,295,1916,1234,1269,1621,1705,1586,1121,553,252,11255
208031186,2332,1067,2015,2330,1733,1558,1259,796,469,13561,0,0,0,0,3,3,0,3,0,13,0,3,0,3,0,0,4,0,0,9,59,45,63,44,36,28,30,10,12,331,0,0,0,0,3,5,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,48,70,45,41,36,40,20,11,373,60,48,71,50,39,38,40,21,11,379,2397,1117,2078,2375,1770,1600,1298,815,485,13941
208031187,1011,609,593,757,724,633,500,254,54,5139,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,13,15,7,4,7,15,3,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,15,7,9,7,14,3,0,81,3,13,15,7,9,7,11,5,0,78,1014,623,611,765,731,636,518,255,60,5214
208031188,3815,2178,2920,3321,2910,2248,1784,1349,842,21369,3,3,0,3,6,5,0,0,0,24,0,0,10,3,15,4,3,0,0,35,45,63,72,73,60,39,34,18,13,422,0,0,0,7,12,6,0,3,0,28,0,0,3,0,0,0,0,0,0,3,0,0,4,7,3,0,0,0,0,20,0,0,3,5,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,49,65,99,88,87,56,47,20,13,521,49,64,99,93,90,64,50,26,16,547,3863,2251,3018,3410,2996,2311,1837,1374,852,21913
208031189,2472,1261,1458,1906,1897,1372,936,582,269,12153,3,3,0,3,0,0,0,0,0,9,0,0,3,0,3,0,7,0,0,13,19,32,47,20,26,22,21,13,7,213,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,46,25,33,28,31,15,5,237,19,38,46,24,31,28,31,15,8,249,2492,1298,1501,1935,1928,1399,967,597,284,12403
208031190,2041,1360,1686,1833,1808,1399,1128,708,400,12368,0,3,4,0,4,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3,36,26,39,31,22,31,17,8,5,215,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,26,39,30,28,33,19,12,6,237,35,31,50,30,30,36,22,15,13,254,2081,1393,1731,1868,1837,1436,1151,720,414,12620
208031191,1674,968,1050,1365,1205,869,654,447,234,8473,0,0,0,4,0,0,3,0,0,10,7,0,3,6,6,11,0,0,0,32,17,32,23,29,29,43,56,77,57,360,0,0,6,3,0,9,0,0,0,20,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,31,35,37,75,60,78,62,433,24,31,34,34,40,74,61,78,60,441,1699,1003,1083,1401,1245,942,719,521,295,8909
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031193,3749,2106,2182,2994,2995,2262,1418,870,522,19094,4,0,0,5,0,0,0,4,0,13,0,0,0,3,6,3,0,0,4,17,41,63,76,44,39,38,22,26,31,377,0,0,0,0,3,6,6,0,0,16,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,43,70,85,45,48,49,35,28,35,426,41,71,85,48,48,48,37,27,34,439,3798,2180,2265,3041,3048,2311,1449,898,554,19535
208041194,3249,2405,3302,2513,2436,1987,1580,1042,566,19085,0,0,0,0,0,0,4,0,0,13,0,0,3,0,0,6,3,0,0,20,47,74,101,82,54,73,91,107,87,719,0,0,4,0,0,3,4,0,0,13,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,76,107,86,65,90,103,106,87,771,48,74,106,85,65,92,110,106,94,778,3302,2483,3415,2601,2502,2073,1687,1148,658,19863
208041195,3615,3546,2775,2610,2902,2173,1517,851,473,20460,0,4,0,0,0,3,0,0,0,5,0,3,3,0,0,3,8,0,0,16,32,80,102,30,41,44,23,24,7,382,0,3,0,0,4,0,0,0,0,7,0,0,0,3,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,37,84,109,39,53,53,30,24,7,439,37,84,109,44,52,54,30,24,7,447,3652,3632,2887,2653,2950,2226,1552,877,487,20906
209011196,1586,1392,1362,1224,1195,943,1064,542,230,9520,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,25,42,36,33,11,14,10,7,6,171,0,0,5,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,39,40,31,17,20,10,12,6,191,21,39,41,31,17,20,10,12,8,194,1605,1433,1399,1255,1205,956,1071,552,238,9721
209011197,3699,2309,2375,2785,2667,2620,1857,875,433,19608,7,0,3,0,4,0,0,0,0,20,0,0,0,0,0,3,3,0,0,17,36,62,65,35,39,49,11,30,13,353,4,0,3,0,4,3,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,62,71,41,54,57,23,28,13,396,48,64,72,41,51,59,25,30,16,418,3747,2372,2448,2826,2719,2679,1886,905,449,20027
209011198,2718,1473,1948,2166,1789,1457,1135,908,602,14195,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,9,115,83,115,83,113,144,155,154,76,1029,0,0,3,3,5,0,3,0,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,89,124,87,120,152,162,160,83,1084,118,88,124,88,118,152,162,155,83,1093,2833,1556,2069,2252,1909,1611,1295,1069,683,15285
209011199,2425,1682,2520,1913,1683,1479,928,569,422,13630,0,12,4,0,7,3,0,3,0,26,0,0,3,0,0,7,3,0,0,8,23,66,70,37,46,29,36,59,54,424,0,3,0,0,3,3,3,0,0,14,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,65,78,44,47,43,47,64,54,464,28,77,77,40,53,43,47,67,54,496,2455,1761,2601,1958,1740,1525,980,632,475,14124
209011200,1823,1403,1533,1519,1652,1436,883,462,202,10905,0,0,0,0,0,0,0,0,0,9,0,6,4,0,3,3,3,3,0,18,26,39,39,34,36,40,37,25,19,292,0,0,3,0,3,0,0,0,0,11,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,41,45,34,47,50,48,31,21,341,34,41,48,35,47,49,45,31,20,348,1853,1447,1586,1550,1696,1487,933,490,218,11259
209011201,1326,1008,674,804,1139,1071,768,351,200,7350,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,12,15,29,22,9,8,21,12,4,135,0,0,0,0,0,5,3,0,0,9,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,30,22,21,18,27,14,4,163,12,16,30,22,21,18,27,13,6,162,1341,1019,704,824,1159,1093,798,363,205,7514
209011202,2903,1616,1791,2300,2043,2001,1596,760,305,15319,0,0,0,0,0,3,0,0,0,8,0,0,3,0,3,3,0,0,0,13,35,59,64,50,37,26,10,15,15,301,0,0,5,3,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,60,71,53,48,35,13,14,12,342,32,63,74,53,48,39,17,15,16,348,2938,1681,1862,2359,2088,2036,1612,781,321,15668
209011203,3451,1946,2069,2651,2334,1938,1676,1041,496,17595,0,0,0,3,0,0,3,0,0,9,0,3,25,6,3,3,0,0,0,37,29,58,67,52,43,38,16,21,5,326,0,22,26,0,6,3,0,0,0,60,0,0,3,3,0,0,0,0,0,9,0,0,0,3,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,34,87,122,63,59,44,24,24,9,465,34,87,121,68,58,47,27,24,9,471,3484,2032,2192,2713,2393,1987,1698,1064,500,18072
209011204,1631,950,1192,1388,1087,974,795,545,188,8749,0,0,3,0,3,0,3,0,0,9,0,0,0,0,0,3,5,0,0,12,15,27,31,21,28,18,15,7,0,171,0,0,0,0,0,4,0,0,0,9,3,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,31,25,35,24,23,9,0,194,17,36,31,25,38,24,20,11,0,204,1655,987,1231,1414,1120,999,814,551,190,8957
209021205,1495,2964,1963,1202,1291,832,526,441,214,10923,0,23,3,0,0,0,0,0,0,33,4,42,6,3,0,0,0,0,0,55,17,285,45,27,20,20,38,42,34,530,0,7,4,0,5,0,0,0,0,17,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,352,57,30,22,19,41,42,34,624,18,375,58,30,22,22,41,42,40,658,1520,3332,2025,1232,1318,855,568,483,254,11579
209021207,4155,3006,5291,3763,3000,2500,1921,1606,943,26184,0,3,3,0,0,4,3,7,0,22,0,0,4,4,0,4,0,0,0,20,75,100,130,80,78,51,42,23,18,594,0,3,4,0,0,0,0,0,0,10,0,0,4,0,0,3,0,0,0,10,0,0,0,3,0,0,3,0,0,12,0,4,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,105,144,91,83,56,46,24,22,653,81,108,148,92,83,59,50,30,20,671,4230,3115,5438,3855,3079,2562,1971,1633,962,26851
209021208,4021,2454,4056,3428,2945,2223,1830,1578,735,23260,0,3,0,3,4,0,9,4,0,32,0,3,3,0,0,3,0,0,0,13,40,76,98,85,67,79,48,29,11,542,0,0,0,3,0,0,4,0,0,6,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,40,86,101,89,73,88,55,31,11,573,40,90,101,89,75,91,65,38,16,599,4066,2541,4157,3520,3015,2315,1895,1610,749,23864
209021428,2891,2364,3991,3178,2505,1812,1185,877,372,19178,0,4,7,0,3,11,0,0,0,26,0,0,5,3,6,16,4,0,0,33,43,83,133,72,65,33,21,20,3,485,0,0,11,3,3,3,3,0,0,28,0,0,4,0,8,0,0,0,0,12,0,4,0,0,0,3,0,0,0,11,0,5,0,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,41,98,159,82,85,58,33,23,6,588,44,103,161,89,90,65,33,22,6,613,2935,2469,4154,3263,2593,1873,1218,902,383,19786
209021429,2160,1337,1986,1972,1696,1145,698,566,224,11782,0,0,0,0,3,0,0,0,0,5,0,0,4,0,0,0,0,0,0,8,22,27,66,37,27,32,21,27,6,271,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,72,44,26,40,31,27,6,297,22,27,72,42,31,40,31,27,6,306,2182,1361,2060,2017,1729,1182,730,595,232,12089
209031209,4449,2914,1871,2954,3558,3234,1980,720,247,21915,0,3,0,0,0,0,3,0,0,14,0,0,3,0,0,5,3,0,0,16,67,59,63,38,32,38,32,20,13,352,0,0,0,0,3,3,11,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,69,58,73,45,35,46,46,24,18,410,69,62,73,43,35,51,52,24,18,422,4511,2977,1942,2992,3597,3281,2031,743,266,22340
209031210,697,448,302,489,503,503,261,81,18,3307,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,10,13,9,3,3,6,4,0,0,46,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,15,5,3,6,6,0,0,60,12,13,15,5,3,6,7,0,0,56,709,459,315,495,507,509,268,81,18,3363
209031211,742,414,353,553,646,527,286,82,19,3616,3,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,5,24,9,4,6,4,5,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,9,10,7,9,3,0,0,72,11,27,9,10,6,9,6,0,0,84,755,440,363,556,658,537,288,84,19,3700
209031212,902,657,353,557,857,803,494,177,61,4861,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,10,21,28,17,11,15,10,0,3,113,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,21,36,21,11,16,15,0,0,127,17,23,32,21,12,16,15,0,0,136,915,681,386,579,864,818,511,179,70,4995
209031213,1795,1283,916,1164,1499,1207,757,301,119,9037,3,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,20,18,38,19,3,8,19,14,5,139,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,43,23,6,10,18,14,5,151,20,23,43,23,8,10,18,14,5,158,1816,1305,956,1184,1501,1212,771,310,123,9195
209031214,1348,931,454,829,1128,912,574,171,59,6401,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,24,21,5,8,15,11,0,4,88,3,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,19,13,12,19,6,9,5,110,7,21,19,12,12,19,6,9,5,116,1357,948,479,842,1140,936,582,175,59,6515
209031215,2623,2029,1417,1762,2182,1709,900,344,144,13111,3,3,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,3,3,8,32,46,58,20,32,25,21,15,3,246,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,58,23,32,29,24,12,6,260,33,48,58,23,32,30,24,16,7,270,2663,2076,1472,1785,2211,1739,923,362,153,13381
