SA2_MAINCODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
206051128,0,0,0,0,0,0,0,0,0,4,331,546,455,1270,645,565,453,176,61,4503,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,3,0,0,0,24,0,0,0,4,3,3,0,0,0,8,3,15,54,114,21,8,5,0,0,214,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,7,8,0,0,15,5,18,17,149,69,58,48,18,9,385,0,0,0,0,0,5,0,0,0,7,0,3,3,32,4,6,3,0,0,55,0,0,3,22,7,3,13,3,3,52,0,0,0,9,7,9,48,72,15,163,4,5,4,13,0,6,0,0,0,39,7,11,3,134,18,9,7,4,0,194,0,0,6,22,3,0,0,0,0,33,0,0,0,13,0,0,0,0,0,16,0,0,0,5,0,0,0,0,0,5
206051129,0,0,0,0,0,0,0,0,0,0,376,521,445,1812,690,494,176,56,28,4585,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,3,3,0,0,31,0,0,0,5,0,0,0,0,0,5,0,8,4,13,3,0,3,3,0,40,0,0,0,6,4,0,0,0,0,15,0,0,0,0,0,0,4,3,0,11,9,6,10,219,72,43,42,7,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,3,0,0,32,0,0,0,26,11,4,14,3,0,55,0,0,0,0,7,6,7,17,0,36,0,4,0,4,3,0,0,0,0,16,0,10,10,66,3,4,0,3,0,93,0,0,0,4,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4
206051130,0,0,0,0,0,0,0,0,0,0,404,532,423,1670,735,588,384,154,34,4922,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,24,4,0,0,0,0,28,0,0,0,4,0,0,0,0,0,4,3,3,8,21,8,6,0,3,0,57,0,0,0,3,3,4,0,0,0,14,0,0,0,0,0,6,4,0,0,11,8,18,11,215,80,61,55,15,4,471,0,0,0,0,0,0,0,0,0,4,0,3,3,23,7,0,3,0,0,42,0,0,0,24,12,0,4,3,0,43,0,0,0,7,18,23,32,50,13,153,0,0,0,11,3,4,0,0,0,16,0,3,5,26,9,10,5,4,0,57,0,0,0,7,5,0,0,0,0,12,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
206051131,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051132,0,0,0,0,0,0,0,0,0,0,256,307,276,1187,427,321,255,80,30,3141,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,4,0,0,0,29,0,0,0,8,0,0,0,0,0,9,6,6,32,64,6,13,7,0,4,134,0,0,0,0,3,3,0,0,0,3,0,0,0,5,0,0,0,0,0,11,0,8,14,141,57,35,27,18,5,305,0,0,0,3,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,25,0,0,3,14,6,0,6,4,0,31,0,0,0,0,6,5,12,26,14,64,0,0,3,14,3,0,4,0,0,23,3,3,0,71,5,0,4,0,0,94,0,0,16,34,0,3,0,0,0,56,0,0,0,19,7,0,3,0,0,28,0,0,0,6,0,0,0,0,0,3
206051133,0,0,0,0,0,0,0,0,0,0,310,413,670,2983,957,762,368,126,35,6625,0,0,0,3,0,3,0,0,0,9,0,0,0,8,3,0,0,0,0,15,0,0,0,0,0,3,0,0,0,4,0,0,0,31,11,4,3,0,0,43,0,0,0,12,5,8,0,0,0,27,0,7,58,94,9,8,3,3,0,189,0,0,0,7,3,3,5,3,0,22,0,0,0,8,3,0,3,3,0,18,4,15,67,389,107,82,62,16,3,745,0,0,0,9,8,0,0,0,0,18,0,8,11,93,4,6,5,7,3,143,0,0,3,45,11,13,17,6,3,94,0,0,0,6,7,10,16,18,8,61,0,4,3,18,3,0,3,0,0,33,11,14,33,305,14,11,9,0,0,392,0,0,12,30,7,0,0,0,0,52,0,0,3,32,0,0,3,0,0,47,0,0,0,3,0,0,0,0,0,4
206051134,0,0,0,0,0,0,0,0,0,0,413,501,519,2091,618,339,133,53,15,4685,0,0,0,12,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,6,18,4,0,0,0,0,32,0,0,0,8,0,0,0,0,0,13,0,3,23,32,7,7,6,4,0,81,0,0,0,3,0,7,3,0,0,8,0,0,0,0,0,0,0,0,0,8,0,4,28,210,58,35,32,10,0,379,0,0,0,5,0,0,0,0,0,4,0,0,0,20,0,0,4,0,0,30,3,0,5,22,5,0,5,3,0,50,0,0,0,3,9,8,10,19,0,50,0,0,0,9,0,0,0,0,0,19,4,13,38,245,8,8,5,4,0,326,0,0,3,3,0,4,0,0,0,14,0,0,0,22,0,0,3,0,0,25,0,0,0,0,0,0,4,0,0,7
206061135,0,0,0,0,0,0,0,0,0,0,201,305,336,812,324,263,232,107,29,2618,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,0,12,29,8,11,8,3,0,66,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,4,6,49,31,15,30,18,4,166,0,0,0,0,0,0,0,0,0,3,0,4,3,7,3,3,0,0,0,22,0,0,0,5,5,0,3,3,0,17,0,0,0,4,0,0,5,19,5,45,0,0,4,4,3,0,0,0,0,19,0,3,22,117,3,0,0,3,0,144,0,0,3,4,0,0,0,0,0,9,0,0,0,12,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0
206061136,0,0,0,0,0,0,0,0,0,0,340,364,644,2791,638,396,247,94,44,5558,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,9,0,0,0,0,3,3,0,0,0,8,0,0,0,32,3,3,0,0,0,41,0,0,0,9,7,0,0,0,0,15,0,3,33,51,18,11,9,8,4,126,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,4,7,0,13,0,10,35,290,65,40,53,10,0,500,0,0,0,10,3,3,0,0,0,14,0,0,11,46,0,3,0,0,0,65,0,0,0,20,10,0,7,3,3,51,0,3,0,17,19,31,46,120,38,279,0,0,0,7,3,4,3,0,0,20,3,3,18,134,4,3,3,3,0,177,0,3,8,20,0,0,3,0,0,34,0,0,0,14,0,3,0,0,0,17,0,0,0,3,0,0,0,0,0,3
206061137,0,0,0,7,0,0,0,0,0,5,250,243,662,2355,551,400,265,131,21,4881,0,0,0,8,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,10,0,3,3,0,0,0,0,0,0,9,0,0,4,32,4,0,0,0,0,38,3,0,0,12,0,0,0,0,0,20,5,16,213,193,32,19,6,6,0,498,0,0,0,4,0,3,0,0,0,8,0,0,0,3,0,3,3,3,4,21,7,4,41,289,62,36,36,8,10,491,0,0,0,10,0,0,0,0,0,14,0,0,11,66,5,0,0,5,0,83,0,0,3,36,3,3,5,0,3,60,0,0,0,15,5,15,12,20,5,70,3,0,17,24,3,4,0,0,0,54,9,13,20,198,10,8,5,0,0,258,0,0,59,40,0,3,0,0,0,106,0,3,3,32,4,0,0,0,0,44,0,0,0,0,0,0,0,0,0,3
206061138,0,0,0,0,0,0,0,0,0,0,163,425,548,945,451,485,453,275,113,3852,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,3,3,0,17,0,0,0,6,0,0,0,0,0,6,4,15,34,42,29,22,11,10,0,172,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,3,0,9,0,9,17,67,28,39,45,16,7,225,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,3,3,0,20,0,0,0,6,0,0,24,7,7,44,0,0,0,3,4,7,5,8,3,30,3,5,9,16,3,12,7,0,0,56,0,6,17,66,12,15,11,4,0,126,0,0,4,8,3,0,0,0,0,22,0,4,0,14,5,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3
206071139,0,0,0,0,0,0,0,0,0,0,143,135,242,1220,246,168,102,27,11,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,20,3,4,0,0,0,28,0,0,0,8,0,0,0,0,0,8,0,0,40,45,7,5,5,0,0,101,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,24,111,27,12,12,3,3,184,0,0,0,0,3,0,0,0,0,3,0,0,0,9,0,0,4,0,0,18,0,0,0,8,3,0,3,0,0,20,0,0,0,0,0,0,15,11,8,34,0,0,3,13,7,0,3,0,0,24,4,6,4,58,3,5,0,0,0,79,0,0,4,12,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
206071140,0,0,0,0,0,0,0,0,0,3,185,237,392,1072,321,231,214,56,20,2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,23,0,0,0,8,0,0,0,0,0,6,0,0,7,9,5,0,4,0,0,34,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,19,70,25,27,22,4,0,172,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,4,3,0,26,0,0,3,10,4,0,10,7,0,28,0,0,0,0,3,5,0,10,5,25,0,0,0,4,3,0,0,0,0,10,0,0,0,16,3,0,7,0,0,22,0,0,6,9,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3
206071141,0,0,0,5,3,0,0,0,0,6,159,182,226,1226,219,151,75,13,3,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,4,0,0,0,22,4,0,0,0,0,24,0,0,0,7,0,0,0,0,0,7,0,3,24,25,10,6,8,12,3,93,0,0,0,3,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,8,0,0,9,123,24,13,6,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,26,0,0,0,5,0,0,0,0,0,14,0,0,3,0,4,6,4,4,6,33,0,0,4,7,3,6,0,0,0,16,0,0,3,12,3,0,0,0,0,27,0,0,5,3,0,0,0,0,0,20,0,0,0,10,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,4
206071142,0,0,3,8,3,0,3,0,0,20,219,237,278,1239,326,252,111,48,17,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,3,26,0,0,0,10,3,5,3,0,0,15,0,0,13,27,7,8,14,27,12,112,0,0,0,0,0,0,4,0,0,10,0,3,0,0,0,0,4,4,0,15,0,0,13,138,46,17,18,9,3,239,0,0,0,0,3,0,0,0,0,3,0,0,4,25,0,0,0,0,0,26,0,0,0,17,4,0,5,0,0,30,0,0,0,5,0,11,13,11,7,48,0,0,3,9,0,0,0,0,0,6,0,0,0,11,3,0,0,0,0,12,0,0,3,7,3,3,0,0,0,16,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
206071143,0,0,0,0,0,0,0,0,0,0,242,467,441,1583,478,367,225,61,22,3880,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,14,0,0,0,3,0,0,0,0,0,3,0,4,3,18,5,3,0,0,0,29,0,0,0,4,4,4,0,0,0,14,0,3,4,8,3,10,5,14,3,46,0,0,0,0,0,3,0,3,0,9,0,0,0,3,0,0,3,0,0,9,0,11,12,134,44,28,24,14,3,271,0,0,0,0,0,0,0,0,0,3,0,3,0,11,3,0,0,0,0,19,0,0,0,16,6,3,8,0,0,33,0,0,0,3,3,12,19,22,9,59,0,0,0,4,0,0,0,0,0,9,0,0,0,11,0,0,3,3,0,14,0,0,3,0,0,0,0,0,0,3,0,0,0,8,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
206071144,0,0,0,0,0,0,0,0,0,0,606,699,1059,4705,1026,640,388,140,37,9304,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,7,0,0,0,13,0,0,0,43,3,0,0,0,0,50,0,0,0,4,3,3,0,0,0,12,0,3,28,68,20,26,20,31,20,225,0,0,0,0,3,9,4,3,0,24,0,5,0,7,3,0,5,0,0,18,0,11,29,366,98,48,62,8,0,630,0,0,4,4,3,3,0,0,0,13,0,0,9,39,8,0,0,0,0,58,0,0,0,30,5,0,4,4,0,50,0,3,3,10,15,37,63,98,28,255,4,0,3,24,6,3,3,3,0,54,4,6,9,127,7,11,3,0,0,169,0,0,3,25,0,3,3,3,0,39,0,3,0,30,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0
206071145,0,0,0,0,0,0,0,0,0,0,221,387,353,1158,425,333,233,48,19,3173,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,4,0,0,0,20,0,0,0,3,0,0,0,0,0,0,0,3,8,12,5,0,4,3,0,38,0,0,0,0,0,3,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,8,7,65,43,24,20,8,0,178,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,0,0,0,3,10,0,3,3,0,17,0,0,0,3,8,10,10,16,7,53,0,0,0,4,0,0,0,0,0,5,3,0,3,24,3,0,0,0,0,35,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
207011146,0,0,0,0,0,0,0,0,0,0,263,514,419,540,389,292,160,61,41,2685,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,8,38,70,24,23,6,4,0,185,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,3,3,0,14,0,12,3,29,22,24,11,11,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,3,0,12,0,3,3,0,23,0,0,0,0,3,9,3,18,0,27,3,0,0,9,0,3,3,0,0,24,3,5,5,41,10,13,6,0,3,87,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
207011147,0,0,0,0,0,0,0,0,0,3,261,688,878,696,530,491,376,200,138,4257,0,3,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,4,9,84,148,240,163,107,56,28,5,846,0,0,0,0,0,4,6,3,0,11,0,0,3,3,0,3,3,0,0,16,0,22,12,23,42,40,43,20,9,217,0,0,0,3,0,3,0,0,0,8,0,0,0,6,5,0,0,0,0,12,0,0,0,3,3,4,5,3,5,21,0,0,4,3,7,15,21,24,7,80,4,14,15,33,16,32,17,4,0,138,4,23,22,103,34,18,6,6,0,221,0,0,5,17,3,0,8,3,0,43,0,0,4,13,6,3,3,0,0,34,0,0,0,3,0,0,0,0,0,3
207011148,0,0,0,0,0,0,0,0,0,0,350,1196,1221,953,815,599,373,214,138,5865,0,3,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,3,0,3,4,3,0,0,0,15,0,0,0,4,0,0,0,0,0,4,19,119,182,248,200,124,63,23,8,995,0,0,0,0,0,4,0,4,0,7,0,0,3,5,3,8,8,0,0,29,3,26,13,39,39,47,29,10,12,222,0,0,0,4,7,4,0,0,0,17,0,0,0,0,0,3,3,0,0,12,0,0,0,5,3,0,7,3,0,21,0,0,0,0,14,27,36,55,24,162,3,8,16,53,35,56,16,5,0,195,0,20,25,67,50,21,16,9,4,210,0,3,4,16,10,5,3,3,0,45,0,4,3,25,11,4,10,0,0,64,0,0,0,3,3,0,0,0,0,10
207011149,0,0,0,0,0,0,0,0,0,0,432,1170,1132,1336,950,747,543,292,158,6760,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,4,0,6,0,10,8,0,0,0,0,20,0,0,0,4,3,0,0,0,0,9,6,45,90,140,77,71,22,13,5,471,0,0,0,0,4,0,3,5,0,15,0,0,0,0,0,0,3,4,0,14,7,54,25,72,87,61,59,29,8,400,0,0,0,0,0,0,3,0,0,3,0,4,0,15,4,0,0,0,0,40,0,0,0,8,3,3,14,7,0,37,0,0,0,0,9,18,15,27,6,86,3,3,13,18,9,11,5,3,0,70,4,16,21,132,18,15,16,0,3,230,0,0,12,12,3,0,0,0,0,33,0,0,0,13,3,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0
207011150,0,0,0,0,0,0,0,0,0,0,428,1145,908,1183,872,656,391,162,58,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,7,3,0,3,0,0,19,0,0,0,0,3,0,0,0,0,3,3,18,40,111,60,35,11,7,0,298,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,3,0,8,4,12,15,43,73,59,48,28,10,291,0,0,0,3,4,0,0,0,0,4,0,3,0,6,7,0,6,0,0,19,0,3,0,4,5,0,6,3,0,28,0,0,0,0,9,15,16,25,4,66,3,12,15,18,7,5,6,4,0,72,3,7,17,67,19,5,9,3,0,132,0,0,0,8,0,0,0,0,0,8,0,0,0,15,0,0,3,0,0,21,0,0,0,0,0,0,0,0,0,3
207011151,0,0,3,0,0,0,0,0,0,4,435,839,1219,2231,761,583,458,197,52,6778,0,0,7,34,0,0,0,0,0,40,0,0,3,4,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,9,0,0,0,9,3,5,0,0,0,21,0,0,0,4,0,0,0,0,0,6,7,27,122,180,24,20,4,4,3,384,0,0,0,3,0,0,4,4,0,13,0,0,0,8,0,0,3,0,3,12,0,33,32,127,62,53,37,28,3,373,0,0,0,6,3,0,0,0,0,13,0,3,7,23,5,0,0,0,0,37,0,3,3,9,6,6,11,0,3,41,0,0,0,3,3,8,19,16,4,55,0,4,23,40,11,6,3,3,0,80,21,27,116,426,9,0,3,3,0,617,0,3,33,34,3,3,4,0,0,88,0,0,4,47,0,0,3,0,0,60,3,11,12,27,3,0,0,0,0,50
207011152,0,0,0,0,0,0,0,0,0,0,370,647,706,1357,554,429,302,136,35,4539,0,0,0,9,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,3,19,75,145,31,32,21,4,3,325,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,11,11,18,23,77,44,29,39,14,3,254,0,0,0,4,0,0,0,0,0,3,0,0,3,19,0,0,0,0,0,23,0,0,3,14,3,0,4,3,0,29,0,0,0,3,5,5,5,17,10,53,0,4,5,24,5,3,0,3,0,42,4,13,50,224,8,8,8,6,0,327,0,3,10,10,0,0,0,0,0,26,0,0,0,29,4,0,0,0,0,34,0,7,3,8,3,0,0,0,0,25
207011153,0,0,0,0,0,0,0,0,0,0,493,1203,1397,1772,1094,806,597,277,160,7797,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,8,3,3,3,0,0,26,0,0,0,5,3,0,0,0,0,11,8,50,112,159,95,79,33,21,11,564,0,0,0,3,7,5,3,7,0,18,0,0,0,6,0,5,8,8,0,26,4,40,17,92,64,57,61,26,10,374,0,0,0,3,3,0,0,0,0,12,0,3,0,15,3,3,3,0,0,32,0,3,0,11,10,9,14,6,3,55,0,0,0,4,9,34,34,30,15,118,0,6,18,36,14,29,11,9,0,121,3,9,26,149,19,13,14,5,0,247,0,0,3,25,0,3,4,0,0,35,0,4,3,45,8,4,0,0,0,70,0,0,0,4,0,0,0,0,0,10
207011154,0,0,0,0,0,0,0,0,0,0,190,435,377,448,343,227,119,60,23,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,22,37,25,8,11,3,0,113,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,8,0,4,0,17,19,17,11,4,0,84,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,4,3,3,3,0,0,17,0,0,0,0,4,7,4,11,8,41,0,6,0,5,3,4,8,3,0,27,3,5,4,36,3,8,7,4,0,64,0,3,0,5,0,3,0,0,0,14,0,0,0,3,3,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0
207011155,0,0,0,0,0,0,0,0,0,0,293,979,895,935,763,697,491,223,132,5406,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,40,93,125,80,49,13,10,0,421,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,6,5,33,17,48,56,61,55,23,5,306,0,0,5,13,0,0,4,0,0,27,0,0,4,6,4,3,0,0,0,20,0,0,0,3,3,0,9,3,0,26,0,0,0,0,0,7,10,11,5,41,3,3,6,18,10,10,3,0,0,58,0,7,8,64,17,10,4,0,0,114,0,0,0,3,0,4,0,0,0,14,0,0,0,8,4,3,0,0,0,18,0,0,0,0,4,0,0,0,0,5
207021156,0,0,0,0,0,0,0,0,0,0,255,519,489,741,448,245,115,152,46,3022,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,7,11,39,128,61,86,29,18,6,383,0,0,0,0,8,4,7,6,0,25,0,0,0,8,0,11,0,3,3,30,0,7,3,5,16,10,11,8,3,58,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,3,0,7,0,0,0,3,3,4,0,0,0,12,0,0,0,3,26,26,57,64,15,198,0,3,4,33,11,9,12,4,0,79,0,0,17,33,8,10,3,0,0,76,0,0,0,6,0,0,3,3,0,21,0,0,7,42,11,0,0,0,0,71,0,0,0,4,0,0,0,0,0,3
