SA2_MAINCODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
211021262,0,0,0,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,21,21,6,3,8,0,68,9,15,25,43,40,36,30,20,30,260,169,715,735,930,927,749,482,188,108,5007,0,0,0,0,0,0,0,0,0,0,352,1345,1384,1438,1362,1020,611,208,48,7766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,6,8,0,0,0,16,0,4,0,0,0,0,0,0,0,4,0,10,25,30,29,22,8,24,45,193,0,0,0,0,3,3,0,7,0,15,0,0,0,0,6,12,3,0,0,23,0,24,33,50,119,108,85,27,7,455,0,0,0,3,0,3,0,3,0,10,0,0,0,0,0,4,0,0,0,6,0,0,0,7,11,11,23,8,0,56
211031263,0,0,3,12,10,9,3,0,0,39,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,4,5,31,18,11,11,11,6,96,20,21,39,104,50,34,33,27,76,404,383,656,743,1718,902,724,464,208,200,5991,0,0,0,0,0,0,0,0,0,0,762,1268,1349,2431,1241,927,471,157,124,8734,0,0,0,5,0,0,0,0,0,4,0,0,3,3,3,3,0,0,0,20,0,0,3,23,13,9,3,3,0,54,0,0,0,3,3,0,0,0,0,4,0,0,0,5,0,3,6,0,0,12,0,3,10,79,22,18,7,4,0,140,0,0,0,0,3,3,6,0,0,17,0,0,0,0,0,6,3,0,0,19,0,8,18,46,101,106,110,54,16,454,0,0,0,6,5,3,3,0,0,24,0,0,0,0,3,3,0,0,0,7,0,0,3,5,3,13,24,13,4,64
211031265,0,0,0,7,3,3,0,0,0,9,0,0,0,0,0,6,0,0,0,6,0,0,0,4,3,0,0,0,0,6,0,5,4,32,30,27,14,9,8,134,12,20,33,67,52,44,47,27,27,331,510,1233,1238,2129,1640,1231,703,316,156,9156,0,0,0,0,0,0,0,0,0,0,985,2296,2438,3233,2319,1707,824,337,130,14273,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,11,0,0,0,4,4,11,0,0,0,18,0,0,0,6,3,5,0,0,0,10,3,20,24,134,34,28,15,8,0,266,0,0,0,0,5,8,0,0,0,18,0,3,0,7,4,3,0,0,0,17,3,32,35,127,172,156,150,60,26,760,0,0,3,0,10,3,3,0,0,15,0,0,0,3,3,0,0,4,0,12,0,0,3,5,24,20,44,29,3,124
211031266,0,0,5,30,15,13,16,0,0,78,0,0,0,3,0,3,0,0,0,5,0,0,3,8,4,0,0,0,0,9,0,9,10,60,20,25,34,22,18,201,19,23,29,125,46,47,40,34,29,399,560,913,894,2843,1047,897,789,514,387,8849,0,0,0,14,0,4,0,0,0,22,1057,1484,1372,2944,1308,1011,810,499,339,10824,0,0,0,7,3,0,0,0,0,12,0,0,0,8,0,4,0,0,0,11,0,0,0,15,9,4,3,0,0,33,0,0,3,16,3,3,0,4,0,29,0,0,0,5,4,4,4,0,0,26,12,43,90,554,109,97,57,17,4,987,0,0,0,0,3,15,9,14,0,41,0,3,0,10,7,12,3,0,4,32,3,26,25,91,94,97,108,77,62,568,0,0,0,9,7,5,0,0,0,17,0,3,0,7,0,5,0,0,0,11,0,3,0,7,4,14,28,17,13,84
211031267,0,0,0,8,6,4,8,0,0,30,0,0,0,3,5,3,0,0,0,14,0,0,0,3,4,0,0,0,0,8,7,14,11,60,22,23,20,14,8,177,19,28,41,116,58,46,57,36,14,427,682,1184,1125,2920,1440,1132,1021,582,294,10381,0,0,0,3,0,7,0,0,0,12,1289,2033,1829,3693,1976,1470,1220,693,289,14486,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,6,6,3,4,3,0,24,0,3,8,14,16,8,3,0,0,43,0,0,0,3,8,0,0,3,0,15,10,24,60,368,93,65,33,10,3,673,0,0,0,3,0,0,8,5,0,15,3,0,0,4,5,3,3,3,0,24,0,27,28,120,155,163,141,104,53,788,0,0,4,5,3,4,3,0,0,17,0,0,0,10,0,4,0,0,0,19,0,11,0,13,4,10,29,19,10,105
211031268,0,0,0,4,4,7,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,9,10,26,23,12,14,7,8,99,5,13,16,42,28,21,27,8,8,172,267,564,564,1161,697,677,507,239,113,4788,0,0,0,0,0,0,0,0,0,3,520,1177,1023,1610,965,865,602,270,108,7137,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,9,0,4,3,10,0,4,0,0,0,24,0,0,0,0,4,0,0,0,0,5,4,14,18,132,25,34,15,3,0,245,0,0,0,0,3,4,4,3,0,13,0,0,0,8,0,0,8,0,0,17,0,10,12,35,64,68,86,38,16,339,0,3,3,6,4,3,0,0,0,23,0,0,0,4,0,0,4,0,0,11,0,0,0,7,5,9,13,14,0,59
211031450,0,0,0,18,3,0,3,0,0,28,0,0,0,0,3,3,3,0,3,6,0,0,5,3,0,0,0,0,0,11,0,3,5,45,20,19,14,5,4,113,26,32,50,160,73,65,57,52,36,553,540,782,808,2511,945,924,822,490,214,8047,0,0,0,0,0,0,0,0,0,0,1040,1335,1202,3300,1188,1131,874,424,183,10679,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,3,3,3,4,0,0,14,0,0,0,13,3,3,0,0,0,21,0,0,0,5,0,4,0,0,0,10,4,5,27,141,26,33,4,7,0,244,0,0,0,0,6,0,0,0,0,11,0,0,0,3,0,0,0,0,0,8,0,10,11,89,93,138,187,115,50,686,0,0,0,3,4,0,0,0,0,10,0,0,0,6,4,0,3,0,0,14,0,0,6,13,13,17,20,18,8,90
211031451,0,0,3,10,3,4,3,0,0,20,0,0,0,0,0,5,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,6,42,9,15,11,12,14,114,11,23,27,94,29,30,36,38,11,293,406,744,794,1809,887,788,730,574,360,7093,0,0,0,0,0,0,0,0,0,3,791,1329,1275,2324,1167,1009,808,601,351,9660,0,3,0,9,0,0,0,0,0,19,0,0,0,4,0,3,0,0,0,9,0,0,3,21,3,11,0,0,0,35,0,0,0,11,0,3,3,0,0,16,0,0,0,0,3,0,7,0,0,19,7,16,32,133,46,33,5,5,3,287,0,0,0,0,3,4,3,4,0,11,0,0,3,7,0,3,3,3,0,19,3,14,19,76,99,106,155,107,82,658,0,0,0,6,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,9,0,0,3,16,6,7,25,20,3,79
211031452,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,16,4,11,4,7,0,46,7,5,4,32,18,13,18,7,0,106,171,280,272,722,326,265,255,125,28,2451,0,0,0,0,0,0,0,0,0,0,334,523,448,1043,454,334,313,113,35,3596,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,5,62,8,10,4,3,0,111,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,6,4,22,54,35,34,32,11,190,0,0,0,4,3,3,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,8,4,0,0,5,0,19
211041269,0,3,11,39,32,36,20,3,0,141,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,10,14,28,25,10,23,18,13,137,8,24,15,54,27,28,14,24,17,215,308,617,577,1502,705,600,550,471,245,5578,0,0,0,0,0,0,0,0,0,0,553,973,821,1300,724,537,446,430,230,6006,0,0,5,3,3,0,0,0,0,18,0,4,0,5,0,3,0,0,0,16,0,0,0,12,8,23,14,4,0,54,0,3,0,6,3,0,0,0,0,14,0,0,0,7,3,0,7,0,0,20,7,36,119,499,154,113,68,29,5,1040,0,0,0,0,0,0,0,10,0,19,0,0,0,3,3,4,0,3,0,17,0,9,9,28,37,26,52,39,27,235,0,0,0,11,0,9,3,0,0,27,0,0,0,0,3,0,0,0,0,10,0,0,3,4,4,3,19,16,3,52
211041270,0,0,5,29,20,27,8,6,0,94,0,0,0,5,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,4,17,8,76,26,23,25,21,5,205,18,29,34,104,50,37,48,45,12,371,564,907,821,2627,1123,909,738,478,175,8345,0,0,0,0,0,0,0,0,0,3,1021,1595,1268,2664,1423,1012,770,467,171,10380,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,18,0,0,0,17,18,17,4,4,0,63,0,0,0,14,3,0,0,0,0,18,0,0,0,5,4,0,0,0,0,16,6,34,99,593,123,142,52,26,6,1086,0,0,0,6,0,8,3,0,4,27,0,10,3,19,6,3,0,0,4,47,3,22,27,81,80,69,95,62,14,455,0,0,0,10,7,3,3,0,0,20,0,0,0,3,8,0,3,0,0,17,0,0,3,10,3,15,20,6,10,70
211041271,0,0,9,38,26,26,16,3,0,113,0,0,0,0,0,0,0,0,3,8,0,4,0,3,0,3,0,0,0,7,0,12,0,39,18,20,22,15,8,125,13,19,25,87,32,30,29,53,74,371,395,705,612,1835,808,606,488,402,271,6126,0,0,0,0,0,0,0,0,0,6,707,1162,905,1737,933,615,450,329,224,7063,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,3,0,3,0,6,0,0,3,36,25,17,8,7,0,90,0,0,0,10,3,3,0,0,0,18,0,0,0,3,3,0,0,0,0,10,3,32,89,435,119,89,57,27,12,862,0,0,0,3,3,4,5,5,0,24,0,3,0,13,0,0,0,3,0,27,4,21,9,55,51,36,49,41,20,287,0,0,0,7,3,7,0,4,0,19,0,0,0,6,0,0,0,3,3,16,0,0,0,3,4,9,14,11,4,42
211041272,0,0,0,33,19,17,6,4,0,84,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,3,31,22,14,18,14,3,124,12,10,17,43,23,22,22,25,4,181,314,765,493,1435,719,603,573,334,123,5344,0,0,0,0,0,3,0,0,0,4,579,1244,848,1406,790,623,653,406,121,6670,0,4,0,12,4,3,0,0,0,25,0,3,0,3,0,0,0,0,0,3,0,0,0,6,16,18,6,0,0,43,0,0,0,8,0,5,3,0,0,12,0,0,0,3,0,3,4,0,0,9,9,58,68,417,109,66,40,10,3,781,0,0,0,0,0,0,5,4,0,13,0,0,0,4,0,0,5,0,0,15,3,20,9,47,58,67,59,46,16,321,0,0,4,4,3,3,0,0,0,14,0,0,0,4,0,3,0,0,0,6,0,5,0,4,4,10,20,10,4,65
211041273,0,4,3,21,16,21,7,3,3,79,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,5,13,12,21,34,32,20,8,159,5,8,11,33,14,24,36,18,17,171,217,628,807,1248,836,845,823,429,254,6082,0,0,0,3,3,0,0,0,0,15,417,996,1120,986,727,759,750,378,226,6352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,4,11,8,3,0,4,35,0,5,0,5,4,0,3,0,0,17,0,0,0,3,4,0,0,0,0,3,16,87,137,567,230,132,90,39,8,1307,0,0,0,0,5,10,10,5,0,30,0,0,3,0,5,14,12,4,3,43,0,18,25,32,57,53,77,56,34,350,0,0,3,0,3,9,0,0,0,14,0,0,0,3,0,0,0,0,0,5,0,0,3,3,12,3,32,20,3,68
211051274,0,0,0,3,0,3,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,29,20,11,13,10,0,90,9,32,40,70,47,53,29,12,3,292,309,689,646,1291,835,705,383,136,35,5028,0,0,0,0,0,0,0,0,0,0,583,1244,1186,2001,1173,989,470,151,33,7823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,7,3,0,0,28,0,0,0,0,3,0,0,0,0,6,0,0,5,13,3,3,0,0,0,32,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,24,19,117,125,144,107,35,4,577,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,3,0,0,18,0,0,0,7,13,18,23,15,10,84
211051275,0,0,5,9,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,3,9,20,9,10,6,0,58,7,17,25,54,34,29,20,18,9,217,270,562,649,1239,697,666,545,258,88,4969,0,0,0,0,0,0,0,0,0,0,560,1047,1144,1995,934,815,613,233,65,7410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,0,0,0,24,0,0,0,0,3,0,0,0,0,3,0,9,22,34,16,13,6,0,0,95,0,0,0,3,0,4,3,5,3,19,0,0,0,0,0,0,0,3,0,5,0,8,13,56,110,102,138,77,25,522,0,0,0,0,8,3,0,3,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,4,8,16,20,11,10,74
211051276,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,25,17,11,5,14,7,83,29,51,44,138,75,86,75,41,21,553,366,882,728,1644,972,1026,806,419,182,7028,0,0,0,0,0,0,0,0,0,0,733,1625,1343,2517,1455,1385,1021,482,164,10731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,10,3,7,0,3,0,20,0,0,0,0,0,5,0,0,0,5,0,0,0,3,3,0,0,0,0,16,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,3,0,0,3,8,22,79,130,180,196,104,38,761,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,12,18,16,24,25,4,101
211051277,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,22,6,3,8,5,5,59,8,12,31,63,33,24,37,27,20,252,284,505,491,1285,555,561,538,309,253,4781,0,0,0,0,0,0,0,0,0,0,556,961,864,1958,768,749,594,280,195,6930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,3,0,3,7,11,5,8,3,3,0,39,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,3,0,0,6,0,4,4,66,87,101,123,90,43,518,0,0,0,3,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,7,7,17,30,23,14,93
211051278,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,4,0,0,0,5,0,0,0,0,0,3,0,3,4,38,19,18,18,13,4,123,20,41,37,119,72,58,62,34,19,455,533,1235,1193,2505,1417,1136,894,518,230,9660,0,0,0,0,0,0,0,0,0,3,1026,2274,2190,3994,2050,1565,1035,520,198,14856,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,10,0,0,3,4,3,7,0,0,0,19,0,0,0,3,4,7,4,0,0,11,0,0,7,28,12,10,3,3,0,70,0,0,0,4,4,3,5,0,0,17,0,0,0,3,0,3,3,0,0,8,0,11,49,86,218,223,209,126,54,981,0,0,0,3,0,0,0,0,0,4,0,0,0,5,3,0,3,0,0,10,0,0,3,5,8,20,39,14,11,101
211051279,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,13,11,10,4,0,0,39,9,19,12,35,27,18,32,7,12,163,147,384,325,648,440,391,299,125,63,2825,0,0,0,0,0,0,0,0,0,0,292,701,628,1045,651,518,341,107,46,4332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,6,4,0,3,0,0,20,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,12,7,49,66,86,87,37,13,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,0,0,5,5,8,13,3,0,40
211051280,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,5,7,11,5,0,0,27,10,15,6,38,21,25,29,36,56,237,191,421,398,839,477,440,348,199,160,3472,0,0,0,0,0,0,0,0,0,0,389,803,755,1420,695,596,435,139,100,5344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,3,0,0,8,0,3,9,5,5,0,0,3,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,7,7,34,72,105,76,49,36,390,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,4,13,13,6,55
211051281,0,0,4,10,0,0,0,0,0,12,0,0,0,0,4,3,0,0,0,11,0,0,0,9,0,3,0,0,0,16,0,3,13,47,32,29,13,16,3,157,25,40,66,137,72,63,65,55,38,556,777,1350,1442,3145,1509,1326,994,462,176,11179,0,0,0,0,0,0,0,0,0,0,1451,2507,2422,4766,2032,1751,1140,396,134,16594,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,3,3,9,4,0,3,0,0,24,0,0,0,3,3,0,0,0,0,5,3,10,34,147,35,25,17,0,0,275,0,0,0,0,3,8,8,3,0,23,0,0,0,0,0,0,5,0,0,7,0,20,21,136,217,217,226,145,43,1022,0,0,0,3,3,3,3,3,0,15,0,3,0,0,4,5,3,0,0,22,0,0,0,6,20,25,40,37,6,133
211051282,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,3,0,0,0,0,0,5,3,7,0,36,22,18,15,3,0,101,19,30,29,65,51,59,45,21,5,320,268,573,480,1141,779,837,537,159,64,4840,0,0,0,0,0,0,0,0,0,0,490,1127,877,1692,1081,1126,690,178,70,7330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,14,4,7,4,3,0,29,0,0,0,6,4,3,0,0,0,13,0,0,3,9,3,3,3,0,0,22,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,8,8,23,19,92,135,176,144,59,14,667,0,0,0,0,0,3,0,0,0,5,0,0,0,9,3,3,0,0,0,19,0,5,0,10,10,16,39,17,0,106
211051283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,4,0,4,0,33,12,18,30,65,39,30,34,8,5,239,333,639,648,1284,747,586,415,166,57,4872,0,0,0,0,0,0,0,0,0,0,613,1223,1245,2209,1101,857,495,157,53,7951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,3,3,0,0,17,0,0,0,0,0,3,0,0,0,3,0,4,3,8,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,8,23,67,113,110,106,67,18,507,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,3,0,0,0,12,0,0,0,3,8,12,21,10,0,59
211051284,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,4,0,0,0,9,0,0,0,4,0,0,0,0,0,3,3,4,3,29,13,13,9,7,0,83,13,14,12,58,39,27,14,11,3,193,264,571,600,1287,800,724,383,117,40,4789,0,0,0,0,0,0,0,0,0,0,537,1152,1109,2009,1159,1018,453,121,43,7594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,13,5,5,0,0,0,31,0,0,0,3,0,0,0,0,0,8,0,0,5,11,9,3,0,0,0,37,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,7,0,26,29,100,141,134,104,33,5,574,0,0,0,0,3,0,0,0,0,4,0,0,0,9,0,4,0,0,0,10,0,0,5,13,12,16,29,8,6,85
211051285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,3,3,3,30,3,25,20,47,47,24,25,11,8,209,214,528,519,963,612,497,315,139,52,3829,0,0,0,0,0,0,0,0,0,0,438,1008,989,1617,949,739,402,152,41,6326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,10,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,10,3,36,79,85,77,37,9,341,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11,0,0,0,3,6,5,3,14,3,29
211051286,0,0,0,3,0,0,0,0,0,3,0,0,0,0,6,4,3,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,6,16,18,13,12,5,5,79,26,58,49,157,118,103,79,34,8,639,489,966,918,1896,1246,1188,852,364,145,8066,0,0,0,0,0,0,0,0,0,0,919,1945,1716,3117,1831,1620,1054,388,159,12746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,9,0,3,0,4,11,7,3,3,0,27,0,0,0,0,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,7,9,61,176,222,216,105,30,832,0,0,0,0,0,8,0,0,0,8,0,0,0,0,3,3,0,0,0,8,0,0,3,11,24,27,38,30,11,142
212011287,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,6,0,9,24,58,26,12,15,6,0,152,14,18,37,85,43,37,24,9,0,265,461,928,972,2041,981,630,365,142,27,6551,0,0,3,3,3,0,0,0,0,13,938,1681,1651,2731,1303,762,410,146,33,9649,0,0,3,16,0,0,0,0,0,16,0,0,0,6,3,0,3,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,0,0,0,0,19,0,0,0,6,3,5,7,4,0,27,0,3,3,24,16,3,5,0,0,57,0,0,0,9,5,7,6,0,0,32,0,3,7,10,7,0,8,0,0,38,3,46,68,114,165,111,96,34,13,644,0,0,0,11,3,6,0,0,0,25,0,0,0,3,0,3,0,0,0,9,0,0,3,13,9,16,14,6,0,54
