SA2_MAINCODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
206051128,0,0,0,3,8,0,0,0,0,12,0,0,5,43,10,8,0,0,0,63,0,0,0,9,3,8,17,9,11,55,0,4,5,48,18,10,16,3,6,104,0,0,13,30,10,5,3,0,0,67,0,0,5,39,10,12,6,0,0,70,0,0,0,3,0,3,0,4,0,8,0,0,0,23,4,10,0,0,0,42,0,0,10,26,3,3,3,0,0,41,0,0,7,27,0,0,0,0,0,41,0,0,0,0,6,0,0,3,0,13,0,0,0,3,3,0,0,0,0,14,5,24,19,53,29,25,17,0,0,159,0,0,3,21,4,3,0,3,0,36,0,0,0,12,3,3,0,0,0,18,0,0,0,7,4,0,0,0,0,12,11,11,36,294,67,47,47,33,20,571,51,78,110,501,193,170,134,54,28,1317,775,1366,1410,5309,2198,1807,1541,700,273,15384
206051129,0,0,0,3,5,3,0,0,0,14,0,5,0,29,4,0,0,0,0,35,0,0,0,30,6,22,13,6,7,87,0,0,11,52,26,9,9,7,0,101,3,4,5,10,3,0,0,0,0,27,0,0,5,68,18,15,8,0,0,117,0,0,0,5,0,0,0,0,0,14,0,0,0,6,6,3,0,0,0,20,0,0,0,9,0,0,0,0,0,12,4,4,3,18,3,0,0,0,0,35,0,0,0,3,5,0,0,0,0,8,0,0,0,12,3,4,3,0,0,20,9,28,10,68,26,15,7,0,0,162,0,0,3,16,4,4,0,0,0,21,0,0,0,14,3,3,0,0,0,18,0,0,0,9,0,3,0,0,0,12,7,22,26,353,70,63,59,50,16,677,73,92,110,686,193,146,75,32,6,1418,833,1275,1291,6888,2228,1497,759,323,128,15222
206051130,0,0,0,7,3,3,0,0,0,10,0,0,0,25,6,0,5,0,0,45,0,0,0,17,6,14,16,4,4,67,0,0,0,40,21,20,14,7,0,110,0,7,3,12,10,4,0,0,0,38,0,6,5,76,26,19,6,0,0,139,0,0,0,5,0,5,0,6,0,18,0,0,0,10,6,0,0,0,0,21,0,0,3,10,0,3,0,0,0,20,0,0,3,19,3,0,0,0,0,33,0,0,0,10,3,5,0,0,0,24,0,0,3,13,15,11,4,3,0,50,14,13,11,72,22,13,12,0,3,164,0,0,7,20,12,16,5,0,0,65,0,0,0,9,0,0,3,0,0,10,0,0,0,0,3,0,0,0,0,3,8,17,24,291,105,67,77,27,20,638,71,93,85,601,217,218,139,51,26,1497,964,1238,1107,6161,2411,1979,1445,659,203,16163
206051131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,18
206051132,0,3,0,8,3,0,0,0,0,8,0,0,8,29,8,3,0,3,0,55,0,0,0,14,0,4,4,12,0,36,0,0,6,31,23,11,13,3,3,87,0,0,16,40,7,0,0,0,0,67,0,0,8,49,10,3,9,0,3,84,0,0,0,0,3,3,3,0,0,11,0,0,0,21,0,3,0,0,0,27,0,0,3,33,0,3,0,0,0,43,0,3,5,40,4,3,0,0,0,58,0,0,0,9,0,0,0,0,0,14,0,0,0,9,3,3,3,0,0,26,3,0,5,52,9,9,14,0,0,95,0,0,7,46,18,9,3,0,0,76,0,0,4,7,4,0,3,0,0,21,0,0,0,6,0,3,0,0,0,7,3,15,61,299,62,60,67,88,49,695,47,50,109,414,156,140,115,79,29,1145,581,715,1113,4793,1484,1179,942,492,242,11550
206051133,0,0,0,11,3,3,0,0,0,13,4,0,3,105,17,10,7,0,0,153,0,0,0,50,5,29,26,10,35,162,0,0,8,76,34,15,13,5,4,160,0,4,8,48,11,4,3,0,0,80,0,0,12,120,20,14,11,0,3,181,0,0,0,7,3,5,4,5,0,31,0,0,5,68,5,5,4,3,0,92,0,0,8,46,0,3,0,0,0,60,0,0,6,47,11,5,3,0,0,72,0,0,0,10,0,0,0,0,0,13,0,3,0,30,9,6,3,0,0,49,4,23,30,151,41,28,20,0,0,309,0,6,13,48,7,5,0,0,0,90,0,0,6,30,9,3,0,0,0,44,0,0,0,22,4,3,0,0,0,34,9,17,100,845,134,115,94,122,151,1591,108,112,377,1923,489,330,223,88,41,3690,834,1092,2746,13179,3289,2475,1469,626,412,26124
206051134,0,0,3,7,0,0,0,0,0,8,0,3,6,70,10,9,8,0,0,103,0,0,0,28,3,22,25,7,9,104,0,0,3,56,17,9,16,0,0,104,0,0,5,28,5,6,4,4,0,47,0,0,25,85,16,14,10,3,0,152,0,0,0,13,0,4,0,3,0,26,0,0,0,34,3,0,3,0,0,52,0,0,3,19,0,3,0,0,0,29,0,3,4,45,9,0,0,0,0,67,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,6,0,0,0,19,10,14,38,103,31,15,9,0,0,228,0,0,9,30,3,3,0,0,0,45,0,0,0,11,7,3,0,0,0,19,0,0,0,12,0,0,0,0,0,15,8,56,61,484,87,96,99,95,58,1043,77,74,131,744,182,132,86,43,30,1504,907,1208,1774,8024,1876,1263,793,395,176,16417
206061135,0,0,0,3,0,0,0,0,0,4,0,11,3,43,3,3,0,0,0,63,0,0,3,9,7,10,10,9,12,65,0,0,0,5,3,3,10,10,3,32,0,0,5,14,3,6,0,0,0,27,0,0,3,31,5,14,12,3,4,75,0,0,0,3,0,0,0,0,0,3,0,0,4,21,3,4,4,3,6,46,0,0,0,5,0,0,0,0,0,8,0,0,6,42,3,0,0,0,0,55,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,11,7,9,12,33,14,7,3,4,3,91,0,0,11,26,3,0,0,0,0,41,0,0,0,3,0,0,0,0,0,11,0,0,0,6,0,3,0,0,0,7,3,5,12,164,30,30,40,27,28,344,25,44,66,240,85,62,54,59,23,664,451,772,1042,3180,1087,879,837,497,235,8972
206061136,0,0,0,6,3,0,3,0,0,14,0,0,5,89,9,9,4,3,0,121,0,0,0,31,3,18,10,6,9,81,3,0,0,71,18,20,8,0,3,121,0,8,16,42,4,3,3,0,0,79,0,0,24,96,12,12,11,3,0,151,0,0,0,3,0,7,0,3,0,13,0,0,5,44,11,8,6,0,0,76,0,0,5,40,0,0,0,0,0,44,0,0,8,43,3,4,0,0,0,54,0,0,0,3,3,0,0,0,0,8,0,0,0,13,4,0,6,0,0,34,4,9,26,103,23,15,5,8,4,195,0,3,18,45,9,13,5,4,0,109,0,0,0,9,5,0,0,0,0,14,0,0,3,18,0,4,0,0,0,25,7,9,53,440,76,52,66,97,49,844,69,77,192,1024,202,165,123,112,50,2015,761,914,2242,9959,1967,1536,1121,851,376,19714
206061137,0,0,0,3,0,0,0,0,0,3,0,3,14,84,5,8,10,0,0,125,0,0,0,29,4,8,16,4,4,65,0,0,8,83,15,8,8,10,0,125,4,15,25,82,11,8,9,0,0,147,3,0,10,105,12,19,10,6,6,166,0,0,0,10,3,3,0,4,0,21,0,3,10,58,16,8,9,3,0,97,3,3,18,69,5,4,3,3,0,102,3,0,20,77,4,3,4,0,0,110,0,0,0,7,0,0,4,0,0,16,0,0,0,26,9,6,9,0,0,45,8,0,24,139,25,9,5,0,0,208,3,4,28,73,22,23,15,6,0,170,0,0,3,15,3,7,9,0,0,35,0,0,6,17,3,0,0,0,0,23,14,21,94,593,98,119,100,126,51,1212,67,81,315,1103,214,169,116,87,29,2179,662,753,3220,10513,1921,1551,1159,712,239,20728
206061138,0,0,0,4,3,3,3,0,0,13,0,3,0,22,4,4,0,0,0,32,0,0,0,4,0,13,30,36,60,139,0,5,0,6,3,3,6,12,4,39,0,4,13,20,9,6,10,3,0,68,0,0,9,34,19,28,30,6,5,137,0,0,0,0,3,0,5,0,0,11,0,0,4,20,3,13,20,5,0,62,0,4,0,19,0,3,3,0,0,32,0,4,3,15,0,0,0,0,0,27,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,4,10,13,37,9,16,13,3,3,119,0,0,3,15,12,7,3,0,0,45,0,0,0,3,0,3,0,0,0,4,0,0,0,4,4,3,6,0,0,16,4,13,23,162,64,68,119,52,42,557,28,43,103,267,108,146,142,88,67,999,401,1057,1586,3450,1591,1700,1762,986,508,13050
206071139,0,0,0,0,0,0,0,0,0,7,0,0,6,23,3,3,0,0,0,43,0,0,0,12,0,3,0,0,0,18,0,0,3,27,7,5,9,0,0,55,3,0,4,41,0,0,0,0,0,48,0,0,3,38,0,3,4,0,0,45,0,0,0,5,0,0,0,0,0,4,0,0,3,19,0,0,0,0,0,27,0,0,5,45,0,4,0,0,0,54,0,3,7,44,11,0,0,0,0,65,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,4,0,0,0,9,3,3,7,42,3,0,5,0,0,55,0,3,45,119,71,66,49,11,10,367,0,0,0,8,3,0,0,0,0,10,0,0,4,7,0,0,0,0,0,12,4,4,27,215,15,13,5,5,4,299,24,21,92,427,79,70,43,31,7,806,319,325,974,4466,786,608,419,185,104,8184
206071140,0,0,0,3,0,0,0,0,0,7,0,0,4,8,0,0,0,0,0,16,0,0,0,14,0,0,0,0,0,12,0,0,7,12,7,8,5,0,0,34,0,0,7,19,4,3,0,0,0,31,0,0,7,17,0,4,0,3,0,33,0,0,0,0,0,0,0,0,0,5,0,6,3,10,3,0,0,0,0,22,0,0,0,3,0,0,0,0,0,8,0,0,3,21,0,0,0,0,0,25,0,0,0,0,4,3,0,0,0,4,0,0,0,5,3,3,3,0,0,20,3,9,12,56,8,8,8,0,0,106,0,0,4,11,3,3,0,0,0,23,0,0,0,11,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,5,0,9,34,119,35,22,28,9,3,253,25,31,82,221,66,71,43,28,13,579,385,540,1217,3450,906,786,703,300,138,8428
206071141,0,0,0,5,0,0,0,0,0,3,0,0,6,22,0,4,3,0,0,40,0,0,0,3,0,0,0,0,0,10,0,0,3,19,0,4,5,0,0,35,0,0,10,18,4,3,0,0,0,41,0,0,0,22,8,0,0,0,0,32,0,0,0,0,0,3,3,0,0,8,0,0,3,6,0,0,0,0,0,15,0,0,4,14,0,0,0,3,0,18,3,0,5,33,8,4,0,0,0,48,0,0,0,3,0,0,0,0,0,3,0,0,0,8,9,4,6,5,4,42,7,0,12,74,9,5,0,0,0,104,0,14,35,98,69,59,29,25,12,338,0,0,0,5,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,3,7,50,124,340,71,26,15,9,6,656,77,89,126,545,128,124,50,32,5,1169,431,550,993,4432,903,630,325,183,68,8513
206071142,0,0,0,3,0,0,0,0,0,3,0,0,0,17,6,0,0,0,0,33,0,0,0,3,3,8,4,0,0,21,0,0,9,26,7,8,8,4,0,52,0,0,3,10,0,0,0,0,0,19,0,0,10,33,0,3,3,0,0,50,0,0,0,3,5,4,3,3,0,20,0,0,3,9,3,0,0,0,0,19,0,0,3,11,0,0,0,0,0,11,0,3,3,16,4,3,0,0,0,28,0,0,0,9,3,11,7,3,0,34,0,0,0,6,6,4,0,6,0,26,0,3,13,77,10,9,10,3,0,127,0,13,18,104,78,72,31,17,10,348,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,9,4,37,113,381,86,42,27,12,8,706,93,105,184,690,208,137,81,41,17,1561,546,649,1171,4863,1235,936,580,326,144,10445
206071143,0,0,0,3,3,0,3,0,0,7,0,0,0,9,3,6,0,0,0,25,0,0,0,6,3,4,8,3,0,24,0,0,0,23,14,9,8,6,0,62,0,0,0,15,3,0,0,0,0,21,0,0,4,40,3,4,4,0,0,57,0,0,0,0,0,0,0,5,0,8,0,0,0,13,4,3,0,0,0,18,0,3,0,6,0,0,0,0,0,10,0,0,3,21,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,8,0,0,0,6,8,3,0,0,0,16,3,10,3,68,15,3,10,3,0,114,0,0,7,31,19,28,13,0,0,103,0,0,0,4,3,0,4,3,0,11,0,0,0,0,0,0,0,0,0,0,3,19,39,191,46,39,37,21,9,397,27,62,110,430,140,121,75,48,17,1023,522,1067,1235,5117,1496,1278,919,520,176,12339
206071144,0,0,0,9,4,0,3,0,0,18,0,0,24,83,15,15,10,0,0,144,0,0,0,23,8,10,3,3,10,54,0,0,6,85,16,23,11,3,3,142,0,3,11,58,4,12,0,0,0,81,0,0,16,94,18,6,0,0,0,138,0,0,0,3,3,5,3,8,0,28,0,4,4,54,19,7,3,0,0,89,0,0,3,38,7,3,0,0,0,51,0,5,16,66,4,3,3,0,0,99,0,0,4,5,0,8,0,0,0,26,0,0,0,12,8,5,8,0,0,36,6,10,29,147,26,8,6,3,0,238,0,24,120,433,299,286,137,78,34,1406,0,0,3,18,4,0,3,3,0,32,0,3,3,12,0,0,0,0,0,18,14,30,144,699,182,127,113,92,40,1437,91,102,293,1267,307,242,179,115,47,2651,1311,1752,3355,15073,3384,2552,1735,983,349,30499
206071145,0,0,0,3,4,0,0,0,0,5,0,0,6,12,0,0,0,0,0,22,0,0,0,4,0,0,0,0,0,6,0,0,0,12,3,8,9,0,0,32,0,0,0,10,4,0,0,0,0,18,0,0,6,27,7,0,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,12,0,0,0,11,0,0,0,0,0,14,0,0,0,12,0,0,0,0,0,16,0,0,0,3,7,3,3,4,0,11,0,0,0,4,0,0,0,0,0,8,0,10,10,41,14,4,3,0,0,87,3,0,4,12,10,8,3,0,0,43,0,0,0,3,0,3,0,0,0,10,0,0,0,6,0,3,0,0,0,7,0,5,4,107,28,26,20,9,0,201,39,50,69,296,95,71,55,21,16,717,511,884,913,3436,1251,1004,677,259,105,9044
207011146,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,3,3,0,0,18,0,0,0,3,3,7,7,3,0,19,0,0,0,6,3,3,0,3,0,21,0,3,0,9,0,7,5,0,0,28,0,3,3,14,7,4,3,5,0,34,0,0,0,0,4,4,0,0,0,7,0,0,10,25,10,9,5,3,0,59,0,0,0,11,3,0,0,0,0,15,0,4,11,9,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,12,3,4,5,16,7,10,4,0,0,53,0,0,3,35,10,13,8,4,4,73,0,0,0,0,0,0,0,3,0,6,0,0,0,4,0,0,0,0,0,4,5,11,25,75,46,16,14,12,7,214,18,24,25,80,44,40,36,32,31,327,519,1160,959,1875,1201,929,548,332,235,7751
207011147,0,0,0,0,3,0,0,0,0,12,3,13,5,35,15,5,3,0,0,70,0,0,0,7,4,8,6,4,6,38,0,0,5,5,3,9,18,9,7,60,0,12,20,27,6,26,13,3,3,124,0,3,14,17,16,22,11,6,0,89,0,0,0,0,0,3,0,0,0,3,0,6,8,45,37,13,10,9,5,145,3,8,15,85,25,31,12,0,0,173,3,3,3,19,3,3,0,0,0,32,0,0,0,0,5,3,0,0,0,10,0,4,4,3,8,0,3,0,0,23,0,13,11,13,18,8,6,3,3,73,0,3,12,70,63,42,10,7,0,206,0,0,0,0,0,3,3,0,4,9,0,0,3,4,0,3,3,0,0,12,3,21,34,88,42,44,32,32,28,326,20,54,76,133,90,85,79,73,51,654,620,1907,2448,3310,2348,2017,1537,1008,636,15831
207011148,0,0,0,3,8,0,0,0,0,13,0,4,4,27,9,3,3,7,0,63,0,0,0,7,4,10,4,5,3,32,0,3,0,7,11,11,5,3,3,41,0,34,27,33,25,19,13,3,0,157,0,7,13,41,18,14,6,3,0,108,0,0,0,0,5,3,3,3,3,17,0,10,20,39,56,32,12,10,3,184,3,8,4,76,26,24,15,4,0,163,0,3,7,11,7,3,0,0,0,29,0,0,0,3,7,4,4,9,3,26,0,3,3,4,16,7,6,3,0,39,7,21,13,25,6,17,8,0,0,100,0,5,22,100,126,71,10,3,3,334,0,0,4,0,0,0,3,0,0,6,0,0,0,5,0,0,0,0,0,7,5,25,26,83,85,83,49,38,31,434,22,87,84,148,123,89,72,73,52,753,810,2956,3276,3940,3370,2465,1644,1081,675,20224
207011149,0,0,0,0,4,3,0,0,0,8,3,5,4,27,6,8,0,0,0,58,0,0,0,6,4,10,5,5,17,52,0,3,4,9,16,16,25,18,12,101,6,16,12,34,17,21,14,4,3,114,0,15,11,50,31,22,23,14,4,159,0,0,0,0,3,3,3,3,0,14,0,4,11,62,32,21,28,6,3,169,0,3,6,48,6,8,8,0,0,76,0,3,3,27,9,0,3,0,0,42,0,0,0,3,6,4,5,0,0,16,0,0,0,3,0,0,0,0,4,8,9,30,29,28,26,16,9,3,3,150,0,15,18,50,38,37,10,5,0,175,0,0,0,3,4,4,0,0,0,17,0,0,0,13,0,7,3,0,0,27,9,23,60,170,63,53,58,44,33,511,26,69,96,192,140,82,98,95,52,852,982,2819,3147,4755,3161,2477,1973,1244,840,21400
207011150,0,0,0,0,3,0,0,0,0,9,0,0,0,14,7,0,3,0,0,31,0,0,0,11,3,12,16,4,6,48,3,5,0,20,19,13,9,3,0,72,0,6,12,18,14,14,10,0,0,73,0,3,4,35,18,21,11,8,0,99,0,0,0,4,0,8,3,0,0,14,0,4,4,50,19,22,13,12,3,122,0,0,4,21,0,0,0,0,0,32,0,3,5,12,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,21,3,18,15,26,17,12,8,0,0,96,0,3,12,51,24,25,12,0,3,132,0,0,0,0,0,0,0,4,0,5,0,0,0,3,9,4,0,0,0,11,3,18,23,95,52,34,42,27,18,326,14,44,67,146,88,86,43,40,18,556,867,2491,2216,3822,2652,1978,1345,675,284,16326
207011151,0,0,0,13,6,0,0,3,0,20,0,3,9,66,5,8,0,0,0,88,0,0,0,13,6,6,8,3,0,43,0,0,3,43,16,4,8,4,0,82,3,11,18,55,9,9,6,6,0,124,0,0,18,64,18,15,9,7,0,133,0,0,0,3,0,0,0,0,0,10,0,0,52,98,11,13,14,0,0,194,0,3,13,49,6,3,0,0,0,75,0,0,23,85,4,3,0,0,0,122,0,0,0,6,0,3,3,0,3,14,0,0,3,11,0,3,0,0,0,17,5,34,31,78,27,13,6,0,0,195,3,5,154,167,18,17,5,4,0,379,0,0,0,4,0,3,7,3,0,24,0,0,3,11,3,0,0,0,0,20,20,29,139,413,60,30,30,19,18,749,62,80,290,591,170,112,98,78,74,1552,1007,2005,4148,8869,2480,1860,1506,746,354,22973
207011152,0,0,0,9,0,0,0,0,0,13,0,7,10,54,3,12,0,3,0,91,0,0,0,10,0,4,6,3,3,33,0,0,3,12,8,4,16,3,5,54,3,11,15,46,10,9,3,0,0,89,0,5,12,38,17,11,4,0,0,91,0,0,0,0,4,0,0,3,0,10,0,0,17,87,7,10,5,4,3,121,0,0,0,32,3,5,5,0,0,45,0,0,11,51,5,0,0,0,0,74,0,0,0,3,0,3,0,0,0,8,0,0,0,9,0,0,0,0,0,11,3,27,12,40,21,10,5,3,0,116,0,5,54,68,15,9,0,0,0,146,0,0,0,4,0,0,0,0,0,9,0,0,4,15,3,4,0,0,0,22,7,19,57,217,62,25,37,22,16,468,42,58,107,345,86,92,67,45,19,864,803,1571,2210,5447,1712,1442,1092,585,305,15166
207011153,0,0,0,8,5,5,0,0,0,20,0,4,3,45,14,7,3,0,0,79,0,0,4,9,4,20,15,12,10,65,0,3,0,17,12,11,17,12,4,71,4,20,18,46,22,24,12,9,0,153,0,3,15,66,35,23,5,11,0,168,0,0,0,3,4,3,3,0,0,14,0,0,17,42,24,24,8,4,0,107,0,0,13,61,12,18,15,0,0,113,0,9,20,38,13,3,0,0,0,82,0,0,0,6,10,3,9,5,5,30,0,0,0,10,12,0,3,3,0,27,8,25,39,35,25,20,11,6,0,168,0,5,48,134,68,61,24,7,4,357,0,0,0,5,9,0,3,0,0,19,0,0,0,3,3,3,0,0,0,10,5,28,42,192,65,52,66,62,38,546,49,107,139,420,220,230,177,96,62,1499,1073,2905,3622,6405,3581,2952,2200,1223,769,24725
207011154,0,0,0,0,0,3,0,0,0,3,0,0,0,9,0,4,0,0,0,14,0,0,0,3,0,0,0,3,9,21,0,0,0,4,4,10,3,0,0,18,0,3,4,10,3,7,0,3,0,30,0,0,4,12,7,3,3,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,7,8,9,0,5,0,31,0,0,0,10,3,4,3,0,0,27,0,3,0,5,0,0,0,0,0,17,0,0,0,0,0,4,0,0,0,9,0,0,0,0,3,3,0,0,0,4,0,3,0,7,3,7,3,0,0,25,0,3,8,28,17,9,4,0,0,70,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,10,42,25,13,24,10,12,150,16,33,44,95,71,36,30,19,9,349,370,949,871,1526,1055,712,562,316,155,6513
207011155,0,0,0,3,6,3,0,0,0,10,0,7,0,17,3,6,3,0,0,34,0,0,0,7,0,8,3,0,9,22,0,4,8,9,23,11,19,12,7,90,8,17,5,4,20,10,8,8,0,80,0,8,14,33,27,11,17,0,3,110,0,0,0,0,3,0,3,3,0,16,0,5,7,35,24,19,13,8,3,113,0,0,11,52,10,13,10,3,0,93,0,0,8,7,4,4,0,0,0,23,0,0,0,0,0,3,6,0,0,4,0,0,0,4,5,0,0,0,0,14,3,29,11,29,13,8,7,0,0,101,0,3,4,39,23,22,0,0,0,95,0,0,0,3,4,5,3,0,0,19,0,0,0,4,3,3,3,0,0,17,0,15,30,88,55,32,34,24,17,307,20,66,90,148,104,72,81,55,28,675,692,2309,2371,3323,2539,2149,1543,815,572,16319
207021156,0,0,0,0,0,0,0,0,0,0,0,4,3,22,3,14,4,3,0,55,0,0,0,4,0,4,11,4,0,21,0,0,0,0,0,4,3,7,0,17,0,0,10,17,3,3,3,0,0,44,0,0,15,13,16,13,3,0,0,56,0,0,0,0,0,0,3,3,0,8,0,3,3,14,15,9,6,0,0,52,0,0,11,29,3,11,9,0,0,65,0,0,9,10,4,0,0,0,0,20,0,0,0,3,3,6,9,5,3,36,0,0,0,0,9,4,0,4,0,17,0,5,3,12,0,0,0,0,0,26,0,3,14,57,40,41,23,10,3,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,5,15,72,53,40,44,39,26,305,32,47,42,142,69,80,76,89,37,624,562,1109,1248,2603,1622,1243,1144,1119,386,11045
207021157,0,0,3,3,0,0,0,0,0,8,0,10,13,51,21,10,14,4,0,119,0,0,0,9,0,6,8,3,3,29,0,0,0,5,3,5,11,9,7,43,3,16,25,56,25,26,27,10,0,185,4,13,27,49,38,30,17,13,4,188,0,0,0,6,3,3,3,3,3,24,0,0,6,40,14,26,19,14,8,126,0,0,12,125,24,32,21,3,0,217,3,0,3,20,3,0,0,0,0,35,0,0,0,4,3,9,3,19,0,40,0,0,3,7,11,14,0,3,0,39,3,15,10,14,19,3,3,3,0,65,0,0,20,82,64,64,17,6,4,256,0,0,0,4,3,3,0,0,0,12,0,0,0,7,0,3,0,4,0,18,8,31,32,171,74,93,96,103,31,629,23,57,97,236,137,99,101,113,53,910,929,1827,2697,5549,2650,2324,2145,1845,613,20584
