SA2_MAINCODE_2016,M_Tot_0,M_Tot_1_15,M_Tot_16_24,M_Tot_25_34,M_Tot_35_39,M_Tot_40,M_Tot_41_48,M_Tot_49over,M_Tot_hours_NS,M_Tot_Tot,F_AgriForestFish_0,F_AgriForestFish_1_15,F_AgriForestFish_16_24,F_AgriForestFish_25_34,F_AgriForestFish_35_39,F_AgriForestFish_40,F_AgriForestFish_41_48,F_AgriForestFish_49over,F_AgriForestFish_hours_NS,F_AgriForestFish_Tot,F_Min_0,F_Min_1_15,F_Min_16_24,F_Min_25_34,F_Min_35_39,F_Min_40,F_Min_41_48,F_Min_49over,F_Min_hours_NS,F_Min_Tot,F_Mnfg_0,F_Mnfg_1_15,F_Mnfg_16_24,F_Mnfg_25_34,F_Mnfg_35_39,F_Mnfg_40,F_Mnfg_41_48,F_Mnfg_49over,F_Mnfg_hours_NS,F_Mnfg_Tot,F_EGW_WS_0,F_EGW_WS_1_15,F_EGW_WS_16_24,F_EGW_WS_25_34,F_EGW_WS_35_39,F_EGW_WS_40,F_EGW_WS_41_48,F_EGW_WS_49over,F_EGW_WS_hours_NS,F_EGW_WS_Tot,F_Cnstn_0,F_Cnstn_1_15,F_Cnstn_16_24,F_Cnstn_25_34,F_Cnstn_35_39,F_Cnstn_40,F_Cnstn_41_48,F_Cnstn_49over,F_Cnstn_hours_NS,F_Cnstn_Tot,F_WTrade_0,F_WTrade_1_15,F_WTrade_16_24,F_WTrade_25_34,F_WTrade_35_39,F_WTrade_40,F_WTrade_41_48,F_WTrade_49over,F_WTrade_hours_NS,F_WTrade_Tot,F_RTrade_0,F_RTrade_1_15,F_RTrade_16_24,F_RTrade_25_34,F_RTrade_35_39,F_RTrade_40,F_RTrade_41_48,F_RTrade_49over,F_RTrade_hours_NS,F_RTrade_Tot,F_AccomFoodS_0,F_AccomFoodS_1_15,F_AccomFoodS_16_24,F_AccomFoodS_25_34,F_AccomFoodS_35_39,F_AccomFoodS_40,F_AccomFoodS_41_48,F_AccomFoodS_49over,F_AccomFoodS_hours_NS,F_AccomFoodS_Tot,F_TransPostWhse_0,F_TransPostWhse_1_15,F_TransPostWhse_16_24,F_TransPostWhse_25_34,F_TransPostWhse_35_39,F_TransPostWhse_40,F_TransPostWhse_41_48,F_TransPostWhse_49over,F_TransPostWhse_hours_NS,F_TransPostWhse_Tot,F_InfoMedTelecom_0,F_InfoMedTelecom_1_15,F_InfoMedTelecom_16_24,F_InfoMedTelecom_25_34,F_InfoMedTelecom_35_39,F_InfoMedTelecom_40,F_InfoMedTelecom_41_48,F_InfoMedTelecom_49over,F_InfoMedTelecom_hours_NS,F_InfoMedTelecom_Tot,F_FinInsurS_0,F_FinInsurS_1_15,F_FinInsurS_16_24,F_FinInsurS_25_34,F_FinInsurS_35_39,F_FinInsurS_40,F_FinInsurS_41_48,F_FinInsurS_49over,F_FinInsurS_hours_NS,F_FinInsurS_Tot,F_RentHirREserv_0,F_RentHirREserv_1_15,F_RentHirREserv_16_24,F_RentHirREserv_25_34,F_RentHirREserv_35_39,F_RentHirREserv_40,F_RentHirREserv_41_48,F_RentHirREserv_49over,F_RentHirREserv_hours_NS,F_RentHirREserv_Tot,F_ProScieTechServ_0,F_ProScieTechServ_1_15,F_ProScieTechServ_16_24,F_ProScieTechServ_25_34,F_ProScieTechServ_35_39,F_ProScieTechServ_40,F_ProScieTechServ_41_48,F_ProScieTechServ_49over,F_ProScieTechServ_hours_NS,F_ProScieTechServ_Tot,F_AdminSupServ_0,F_AdminSupServ_1_15,F_AdminSupServ_16_24,F_AdminSupServ_25_34,F_AdminSupServ_35_39,F_AdminSupServ_40,F_AdminSupServ_41_48,F_AdminSupServ_49over,F_AdminSupServ_hours_NS,F_AdminSupServ_Tot,F_PubAdmiSafety_0,F_PubAdmiSafety_1_15,F_PubAdmiSafety_16_24,F_PubAdmiSafety_25_34,F_PubAdmiSafety_35_39,F_PubAdmiSafety_40,F_PubAdmiSafety_41_48,F_PubAdmiSafety_49over,F_PubAdmiSafety_hours_NS,F_PubAdmiSafety_Tot,F_EducTrain_0,F_EducTrain_1_15,F_EducTrain_16_24,F_EducTrain_25_34,F_EducTrain_35_39,F_EducTrain_40,F_EducTrain_41_48,F_EducTrain_49over,F_EducTrain_hours_NS,F_EducTrain_Tot,F_HealthCareSocA_0,F_HealthCareSocA_1_15,F_HealthCareSocA_16_24,F_HealthCareSocA_25_34,F_HealthCareSocA_35_39,F_HealthCareSocA_40,F_HealthCareSocA_41_48,F_HealthCareSocA_49over,F_HealthCareSocA_hours_NS,F_HealthCareSocA_Tot,F_ArtRecServ_0,F_ArtRecServ_1_15,F_ArtRecServ_16_24,F_ArtRecServ_25_34,F_ArtRecServ_35_39,F_ArtRecServ_40,F_ArtRecServ_41_48,F_ArtRecServ_49over,F_ArtRecServ_hours_NS,F_ArtRecServ_Tot,F_OthServ_0,F_OthServ_1_15,F_OthServ_16_24,F_OthServ_25_34,F_OthServ_35_39,F_OthServ_40,F_OthServ_41_48,F_OthServ_49over,F_OthServ_hours_NS,F_OthServ_Tot
213021344,116,292,254,308,770,1203,700,1078,77,4800,0,0,3,0,0,0,0,0,0,10,0,0,3,0,0,4,4,3,0,13,4,15,17,21,32,43,16,18,3,175,3,0,3,7,10,12,11,11,0,47,6,13,14,13,12,26,13,15,0,104,0,9,8,7,19,28,8,17,0,101,10,112,55,50,75,45,29,41,10,416,5,59,40,24,31,17,10,19,3,209,12,9,13,15,31,27,11,15,3,139,4,10,4,18,18,33,14,28,0,132,18,10,36,45,60,83,26,31,0,318,0,3,15,8,17,23,11,13,0,92,29,40,63,66,74,97,45,68,3,479,8,32,28,16,25,24,10,17,0,167,31,14,34,50,86,76,44,39,0,383,23,80,98,91,103,97,62,96,0,638,58,72,139,154,119,120,62,42,6,766,3,35,16,16,13,18,10,16,0,122,9,36,23,11,23,27,12,14,0,147
213021345,29,90,66,75,291,359,146,220,19,1293,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,9,9,15,18,5,0,0,59,0,0,0,0,3,3,0,0,0,8,0,9,3,0,0,11,0,3,0,32,0,4,3,0,6,9,3,0,0,28,3,42,33,23,32,18,9,9,3,164,4,19,11,5,12,7,0,7,0,70,7,0,5,3,16,15,5,5,0,53,0,0,0,3,4,5,3,0,0,20,5,0,6,6,17,18,3,3,0,56,0,3,0,0,0,5,3,0,0,13,0,10,8,9,17,10,10,9,0,74,0,8,5,14,9,11,0,0,0,43,3,7,9,5,28,11,3,3,3,75,9,14,14,19,17,17,16,6,0,112,4,18,36,46,38,33,10,8,8,203,3,10,7,8,0,0,0,0,0,32,0,3,6,7,13,4,4,0,0,43
213021346,112,338,186,270,515,886,480,999,54,3837,0,0,0,0,4,0,0,0,0,11,3,0,0,0,0,0,3,3,0,9,3,22,19,20,21,20,14,20,3,146,3,0,4,0,7,3,0,8,0,25,0,6,6,21,16,16,7,10,0,75,4,9,17,16,15,18,5,19,0,104,9,103,62,52,38,35,14,24,7,342,5,78,28,30,19,22,3,13,7,202,6,8,13,19,12,21,13,18,0,106,3,5,6,9,15,21,12,16,3,85,19,11,17,22,25,34,12,32,0,172,3,14,7,10,14,14,11,9,0,86,13,51,66,67,46,75,29,62,3,407,6,15,24,18,13,12,10,11,0,114,14,16,23,47,64,50,23,17,0,261,17,89,110,98,95,84,47,85,3,634,25,81,139,133,96,91,29,35,9,626,6,32,18,12,4,6,11,11,0,99,9,19,16,14,13,14,12,9,0,108
213031347,81,370,482,342,1069,1015,367,500,118,4352,0,3,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,29,28,22,72,42,20,18,3,232,0,0,0,3,7,4,0,0,0,15,0,0,8,6,10,10,3,3,3,54,4,3,3,5,35,10,5,3,0,75,15,77,71,54,78,48,23,19,0,380,8,104,76,45,40,26,24,27,3,353,3,9,12,10,34,23,8,3,0,104,0,4,7,3,22,11,7,4,0,61,8,0,12,11,66,70,20,19,3,211,0,3,5,3,12,8,6,6,0,42,7,19,19,26,59,63,18,22,3,244,7,21,41,14,32,25,7,6,0,144,11,8,17,24,50,16,17,15,0,160,9,53,46,36,80,39,18,31,0,313,29,60,96,139,137,105,31,24,15,647,3,18,12,10,7,8,3,13,0,75,3,23,18,18,42,18,14,6,4,136
213031348,92,422,609,372,907,974,456,607,91,4535,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,13,13,8,31,26,11,10,0,119,0,3,0,4,10,14,3,4,0,30,0,3,5,3,9,10,3,7,0,37,0,5,4,3,23,17,7,4,0,62,11,75,77,54,69,37,22,22,5,378,4,94,101,69,59,29,16,21,3,396,4,3,6,8,19,18,7,9,0,73,3,8,8,16,23,15,8,8,0,97,5,3,12,12,48,54,16,10,3,162,0,3,0,8,11,7,6,8,0,40,18,28,29,33,82,77,44,41,3,367,4,31,47,28,39,27,6,10,0,191,18,15,28,28,72,59,32,19,0,267,17,75,55,66,104,76,41,61,6,495,22,65,89,102,112,107,33,45,6,580,6,16,11,13,21,20,11,15,0,115,3,18,26,22,39,14,7,6,0,132
213031349,82,220,277,246,714,887,366,632,58,3488,0,4,0,3,4,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,14,16,12,45,30,15,12,0,150,3,3,0,0,8,6,0,3,0,23,0,3,11,5,13,8,7,4,0,49,3,9,8,3,21,28,4,3,0,81,3,92,75,61,93,38,16,22,3,403,3,78,70,32,31,18,16,30,5,287,0,6,5,11,28,33,14,8,0,105,3,0,6,6,25,20,7,12,0,79,8,12,13,19,38,73,15,17,0,194,0,5,5,8,11,11,5,9,0,49,7,22,19,31,47,69,18,20,0,242,3,10,31,19,30,20,6,7,0,124,13,12,21,10,67,34,21,10,0,189,17,38,44,61,63,56,43,36,3,350,16,52,73,104,97,102,27,33,0,500,4,21,15,8,14,4,4,6,0,76,7,26,14,21,27,19,14,11,0,134
213031350,60,168,177,199,460,585,339,508,42,2544,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,6,10,14,15,10,16,0,73,0,0,0,0,8,7,3,4,0,15,0,5,4,3,5,10,10,8,0,36,0,0,9,8,17,7,4,13,0,61,13,42,21,20,27,30,22,24,0,186,5,41,32,28,23,8,9,3,0,144,3,3,8,6,11,17,10,6,0,66,0,3,11,14,9,20,7,23,0,89,5,5,14,18,30,59,11,16,0,157,0,3,4,3,9,11,6,3,0,45,18,22,28,45,44,46,35,36,3,265,0,11,23,4,15,15,6,3,3,89,15,11,28,26,50,37,30,19,0,207,19,32,45,53,63,53,39,54,0,368,32,36,83,71,86,71,26,26,7,431,4,13,10,15,8,9,9,11,3,86,0,3,6,13,23,13,3,6,0,67
213031351,62,218,313,283,708,704,371,443,58,3159,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,14,15,6,20,18,5,8,0,87,0,0,0,3,8,9,3,0,0,23,0,3,6,3,7,9,0,3,0,33,0,0,10,5,11,14,5,10,0,58,5,56,48,35,58,28,12,12,0,254,12,49,60,39,24,18,12,16,0,235,3,7,5,8,19,20,12,3,0,73,0,8,6,3,17,11,10,4,0,67,3,3,15,5,31,35,11,13,0,119,0,3,8,0,8,8,7,5,0,48,6,19,34,34,43,39,26,21,0,222,8,20,29,24,17,13,5,8,0,125,11,8,24,40,56,36,24,19,0,211,16,53,53,48,60,47,22,44,3,352,27,38,103,86,88,81,20,21,5,480,4,13,16,4,13,9,9,9,0,78,0,21,14,9,15,10,10,7,0,99
213031352,96,263,220,267,724,996,572,884,35,4048,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,4,0,0,8,12,19,16,20,15,37,18,29,3,174,0,0,6,3,10,7,3,3,0,45,3,6,8,13,11,14,6,11,0,76,4,9,3,9,20,18,7,9,0,81,12,80,58,60,61,37,23,36,0,363,3,55,26,34,26,20,21,31,3,225,4,9,3,18,21,18,17,7,0,98,4,12,18,11,31,29,7,18,0,126,18,5,24,21,35,61,19,40,0,232,3,3,7,7,11,23,6,14,0,77,29,42,45,57,63,90,37,62,0,430,6,23,26,24,24,26,17,12,0,156,19,16,34,53,83,65,43,23,0,340,23,70,70,74,99,70,51,97,3,564,27,58,100,137,105,134,41,43,11,662,6,25,14,10,17,13,8,20,0,106,11,21,22,19,25,25,10,13,0,143
213041353,127,314,212,279,829,1247,651,1138,113,4917,3,15,3,9,7,7,6,6,0,59,0,0,0,0,0,0,0,3,0,10,11,26,12,14,35,37,8,9,3,161,3,0,0,4,3,0,0,0,0,12,4,17,23,22,20,23,3,4,0,121,0,8,11,6,16,12,12,4,0,82,22,190,94,94,70,53,28,22,6,584,7,147,50,29,21,17,11,10,0,295,12,20,26,20,44,52,14,14,5,199,0,3,0,0,8,8,5,0,0,28,12,5,12,17,32,33,7,9,0,131,0,4,7,11,13,10,3,4,3,61,5,43,45,25,40,37,20,25,3,239,8,35,20,16,31,19,7,10,3,143,24,22,57,31,104,78,30,27,3,369,27,86,106,113,119,87,61,76,3,686,42,98,156,216,147,104,42,45,6,851,0,30,9,5,7,3,3,8,0,63,4,34,12,25,38,15,8,10,3,155
213041355,111,369,256,309,1257,1442,675,908,98,5426,0,0,3,0,0,3,0,4,0,12,0,0,0,0,0,3,0,0,0,10,7,23,20,37,65,32,19,12,0,223,3,3,3,3,12,9,0,0,0,23,0,21,16,24,25,20,6,11,0,127,10,15,17,12,27,25,10,12,0,115,19,205,118,110,102,67,26,20,11,682,12,129,44,51,34,27,9,9,6,318,8,18,25,49,81,60,18,9,0,277,7,6,7,4,29,15,7,6,0,73,18,6,26,45,59,66,11,18,5,263,4,0,13,3,17,16,7,3,0,77,11,26,27,36,60,58,19,14,0,256,3,35,38,28,32,22,5,12,4,180,24,18,28,32,77,51,19,17,4,269,26,67,106,100,136,86,44,62,3,631,45,100,147,205,193,122,31,39,8,888,7,26,10,10,11,7,5,4,0,84,3,35,17,30,25,21,7,8,0,147
213041356,122,270,215,293,906,1039,473,748,126,4187,0,3,0,0,7,5,0,3,0,22,0,0,0,0,0,0,3,0,0,6,4,18,19,15,43,35,7,10,0,160,0,3,0,3,8,8,0,0,0,22,0,17,14,18,15,22,3,9,4,99,3,3,5,8,20,25,5,4,0,82,28,102,93,92,102,36,22,17,4,498,12,113,45,42,32,29,4,5,3,286,5,16,19,25,46,34,21,12,0,180,0,3,0,3,9,0,5,0,0,33,9,9,8,14,30,24,7,3,0,103,0,3,3,8,19,17,3,8,0,53,6,12,18,21,34,30,12,13,0,152,10,37,28,26,39,18,6,3,0,165,15,19,14,26,60,31,17,7,0,197,15,34,49,74,64,44,20,34,3,335,40,69,113,165,143,92,22,41,10,683,5,17,13,12,5,8,3,4,3,67,5,29,13,13,29,8,5,9,0,115
213041357,127,270,224,330,1274,1378,656,863,121,5256,0,7,3,0,4,5,0,0,0,22,0,0,0,0,3,0,0,0,0,4,6,19,21,21,56,38,7,11,4,172,3,0,3,3,13,17,4,3,0,41,3,11,11,17,20,20,6,10,0,101,4,13,6,15,36,16,7,8,0,102,29,159,113,94,136,60,20,18,7,623,6,102,40,49,39,30,17,8,3,305,10,19,22,28,61,64,26,22,4,259,5,4,4,3,13,11,4,0,0,48,20,4,26,19,61,45,12,3,0,192,0,0,7,3,19,18,4,5,0,57,4,23,23,33,45,43,12,6,3,191,3,37,30,28,43,13,4,5,0,180,14,21,37,31,74,54,20,25,4,271,25,59,64,86,101,58,37,48,3,478,37,100,129,211,207,118,33,45,6,885,4,30,10,13,12,3,3,3,0,83,3,32,22,31,23,21,9,3,0,141
213041358,113,261,184,251,918,1062,525,716,88,4115,0,0,0,3,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,6,3,18,18,25,48,22,5,5,0,153,0,0,7,4,11,3,0,3,0,26,5,12,11,11,11,19,9,4,3,87,6,10,7,12,35,11,14,0,0,93,25,142,82,102,93,55,22,18,4,551,10,98,43,42,24,24,11,8,4,270,14,10,20,23,55,48,14,20,0,211,0,5,7,3,13,6,4,0,0,36,11,3,18,18,27,35,8,4,0,130,4,0,7,5,14,14,8,7,0,61,9,11,13,11,35,34,7,4,4,128,3,23,15,26,30,18,4,4,3,129,14,21,23,33,51,46,15,15,0,219,26,36,50,73,110,63,29,31,0,418,28,71,132,145,148,95,26,45,4,701,0,14,4,13,4,10,0,3,0,53,0,22,14,30,23,7,7,8,0,113
213041359,19,29,26,37,85,94,34,74,22,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,16,0,5,0,0,3,9,0,0,0,12,3,14,8,6,9,0,0,5,0,48,0,16,4,5,7,0,0,3,0,33,3,3,0,5,6,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,12,3,3,0,0,0,7,0,0,0,19,0,0,0,3,0,4,0,0,0,13,0,8,3,8,9,3,3,0,0,34,4,3,9,8,3,6,0,0,0,31,0,4,4,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,9
213041360,90,295,232,263,1080,1337,549,766,133,4752,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,10,14,35,54,59,17,5,0,201,0,0,3,6,6,6,0,3,0,30,5,21,16,12,16,28,6,12,0,108,4,10,14,14,37,30,6,10,0,121,17,158,95,94,98,49,13,23,8,559,8,104,48,39,31,25,12,13,0,281,13,18,26,37,55,44,14,6,0,211,3,3,5,7,13,14,0,4,0,53,16,9,39,39,68,81,13,9,0,282,0,3,19,0,15,15,3,3,0,55,7,33,34,25,57,55,11,16,0,235,0,21,25,25,41,26,3,13,3,160,22,10,30,31,60,32,10,16,0,204,17,58,81,63,94,68,23,38,9,452,27,75,135,140,151,112,29,30,16,712,3,15,9,11,6,3,3,3,0,52,3,29,18,14,27,18,6,7,0,116
213041461,18,76,62,69,272,314,108,146,32,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,16,23,0,0,0,57,0,0,0,0,7,0,0,0,0,6,0,3,3,3,3,3,0,0,0,17,0,3,0,0,12,4,4,4,0,23,4,32,21,16,25,16,3,3,3,127,4,32,10,15,8,3,0,3,3,79,4,3,0,6,17,11,0,3,0,36,0,0,0,0,3,3,0,0,0,11,4,0,5,6,15,10,0,0,0,43,0,3,0,0,0,8,3,0,0,15,3,3,7,4,8,7,4,3,0,36,0,14,10,7,23,3,3,3,3,58,0,0,4,0,12,3,0,0,0,29,4,16,3,15,18,13,7,8,0,79,4,20,38,49,41,45,12,5,3,217,0,3,3,0,0,5,0,0,0,15,0,8,4,3,11,8,3,0,0,29
213041462,30,104,72,110,382,410,148,203,27,1499,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,7,6,23,9,0,0,3,69,0,0,0,0,3,0,0,0,0,5,0,0,0,3,9,0,3,0,0,22,0,0,0,3,5,14,0,0,0,25,0,38,33,23,28,19,6,0,0,146,0,38,11,19,11,11,5,3,0,99,5,0,12,12,15,16,3,0,0,61,4,0,0,3,6,3,0,0,0,21,6,3,5,12,29,19,5,0,0,77,0,0,0,3,7,3,0,3,0,21,3,8,10,12,15,15,3,0,0,73,5,11,6,6,15,8,0,3,0,61,3,0,12,10,22,11,4,0,0,59,5,11,21,26,22,18,12,3,0,117,11,27,39,47,59,40,14,17,4,256,0,6,3,0,3,0,0,0,0,19,0,5,6,10,6,3,8,0,0,46
213041463,107,316,247,290,1090,1411,562,857,107,4993,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,3,0,0,0,6,11,19,23,18,68,62,18,10,0,228,3,0,0,7,19,8,0,0,0,35,3,14,7,20,20,12,11,14,4,102,0,9,9,11,25,22,8,12,0,105,17,147,87,92,90,51,22,18,4,530,7,131,44,48,34,16,5,18,3,315,15,14,21,28,82,66,23,14,0,258,0,3,10,7,15,11,3,3,0,61,11,15,21,28,66,77,13,14,3,240,0,6,9,3,12,16,3,4,0,54,20,30,27,29,50,62,17,17,0,254,4,27,24,22,30,30,6,4,8,163,16,15,29,29,66,55,26,20,0,261,13,67,82,89,120,65,36,58,4,539,47,82,137,218,181,144,29,37,14,896,0,29,9,15,6,12,4,3,0,76,0,25,26,23,28,16,5,9,0,130
213051361,115,412,278,358,1168,1266,582,760,127,5065,0,0,4,4,5,0,0,0,0,14,0,0,0,0,3,0,0,0,0,7,4,19,19,17,81,56,14,13,0,224,0,0,3,3,13,4,3,0,0,24,3,15,15,9,22,18,3,9,0,102,3,10,18,11,43,24,8,4,0,123,28,181,113,82,108,58,21,28,4,622,13,133,51,52,36,25,7,12,3,330,7,16,20,29,56,46,16,18,0,215,3,5,7,3,23,7,0,3,0,44,8,7,25,16,46,46,7,7,0,163,3,4,7,7,10,12,5,8,0,63,5,28,29,19,39,36,17,18,7,191,6,23,38,34,40,13,5,8,0,159,10,8,27,38,75,47,19,11,0,234,18,61,84,89,88,57,30,39,4,479,44,98,127,178,176,131,33,45,3,823,7,23,18,7,9,8,3,3,0,67,10,41,18,14,26,11,5,3,3,132
213051362,112,339,324,323,1171,1076,482,613,124,4564,0,3,3,0,10,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,23,11,20,55,36,16,7,0,172,0,0,0,0,6,3,3,0,0,15,4,12,9,3,5,22,4,4,0,62,4,12,11,14,31,33,4,3,0,117,17,151,97,103,79,38,19,26,4,531,5,93,64,47,37,17,6,16,0,279,6,15,18,23,62,42,27,11,3,209,0,4,3,9,13,9,3,0,0,46,3,3,13,18,55,38,3,8,0,145,3,4,0,7,23,17,6,5,0,62,5,26,13,19,49,37,8,12,0,171,4,42,31,20,32,21,4,3,0,159,5,17,31,20,69,33,11,11,3,206,13,72,56,88,93,46,25,31,3,429,34,93,142,154,160,123,30,42,17,795,0,19,12,10,8,6,7,4,0,66,3,15,11,21,35,19,5,4,4,117
213051363,42,138,246,181,580,656,203,292,82,2419,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,5,4,11,36,26,4,0,0,84,0,0,3,3,5,3,0,0,0,14,0,5,4,7,5,3,3,0,0,29,3,6,3,4,10,14,4,0,0,47,6,45,26,40,30,22,10,9,0,182,3,33,48,22,31,14,3,3,6,173,0,3,4,9,26,16,7,7,0,70,6,0,3,0,9,17,5,0,0,39,4,3,3,15,24,53,8,3,0,111,0,3,4,9,9,10,0,5,0,40,6,22,18,15,39,43,8,12,3,161,0,22,15,16,18,9,5,0,0,92,11,5,10,5,31,22,10,4,0,96,8,11,14,23,29,29,12,13,0,139,12,33,49,54,66,48,13,16,0,297,3,12,3,4,4,3,0,4,0,36,0,3,10,0,11,7,3,3,0,48
213051365,160,507,494,553,2306,2384,887,1194,240,8729,0,4,5,0,4,3,0,0,0,20,0,0,0,0,0,3,0,0,0,4,10,22,29,30,127,57,16,20,6,317,3,4,3,10,32,12,7,0,0,68,12,8,28,16,33,32,18,3,0,149,8,5,11,18,52,37,10,15,0,159,16,180,143,132,155,88,26,28,8,779,12,144,88,64,47,30,16,17,5,426,12,26,44,45,119,75,30,23,0,382,3,11,9,11,36,24,12,9,0,110,25,12,42,39,115,132,10,15,6,389,4,6,8,7,17,28,11,4,3,90,16,26,53,39,91,113,20,14,4,378,11,46,47,47,76,39,8,12,3,295,21,15,44,50,98,51,16,22,0,319,22,92,87,75,179,93,48,48,4,648,80,142,264,385,393,227,52,123,27,1699,3,15,19,11,20,15,4,5,3,98,9,44,32,24,39,14,6,3,3,180
213051366,94,300,415,431,1646,1667,546,705,187,5998,0,0,0,3,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,10,20,14,82,44,15,17,0,212,3,3,4,7,31,19,0,0,0,66,3,8,4,9,17,22,3,3,0,68,0,4,10,13,39,25,9,5,0,112,23,95,65,66,98,56,27,15,5,433,3,71,50,43,52,23,12,15,3,275,13,12,20,20,67,55,17,7,5,215,7,0,8,9,17,32,4,3,0,77,19,0,29,38,85,110,7,8,0,300,8,0,6,12,29,24,5,7,3,85,20,15,32,36,68,96,13,9,7,285,3,29,32,33,47,22,6,13,0,190,9,6,15,29,50,32,10,12,0,165,14,37,42,36,87,49,24,25,3,324,42,82,163,194,233,138,31,89,18,982,3,3,9,11,13,9,5,3,0,59,3,19,12,12,31,8,7,0,3,86
213051368,60,197,148,193,559,681,321,578,59,2792,8,4,17,9,9,14,0,3,0,65,0,0,0,0,0,0,0,0,0,0,4,14,7,10,32,19,12,3,0,100,0,3,4,0,0,4,0,0,0,15,0,13,8,8,10,14,0,0,0,52,3,3,10,13,14,15,6,3,0,69,12,94,61,38,46,27,13,14,5,306,0,57,29,24,14,11,6,15,4,158,5,15,10,16,28,21,10,6,0,108,0,3,3,3,4,0,3,0,0,20,6,0,6,5,16,21,5,3,0,71,3,8,5,3,12,18,8,5,0,59,3,19,14,13,34,22,16,8,0,131,3,17,10,13,17,12,6,10,0,87,7,15,24,21,39,25,13,9,4,163,14,51,55,34,73,40,26,42,8,341,23,43,55,89,83,57,16,29,0,394,0,17,3,5,7,0,3,7,0,55,5,17,15,11,15,9,6,4,3,87
213051369,103,307,239,358,1449,1492,684,912,109,5658,0,0,4,0,5,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,4,20,15,27,57,37,14,3,3,177,0,0,5,5,22,12,7,0,0,49,0,11,12,20,25,25,13,10,0,107,0,9,8,12,36,38,12,10,0,131,34,167,107,104,127,60,31,19,7,649,13,127,54,34,42,20,11,11,3,325,11,13,32,28,80,51,17,15,5,241,6,3,5,9,15,15,0,0,0,56,23,4,25,17,86,67,17,17,0,255,0,8,7,5,16,12,8,8,0,74,19,27,22,31,75,67,9,15,0,262,8,48,27,28,51,30,15,5,3,212,18,26,42,38,105,51,19,16,3,313,23,72,62,94,108,70,34,52,4,523,55,106,136,235,235,99,31,48,13,966,3,32,11,16,14,11,5,3,0,93,5,42,13,16,35,10,4,0,0,127
213051464,53,191,167,203,631,896,408,696,64,3298,0,5,0,0,5,3,0,0,0,11,0,0,0,0,0,3,0,0,0,3,5,13,14,18,25,22,6,14,0,124,3,0,0,4,7,3,0,0,0,17,3,12,15,17,20,18,3,9,0,93,3,9,14,16,29,20,6,11,0,102,6,80,47,45,50,37,16,19,3,308,3,47,27,25,19,17,10,18,0,168,5,9,13,12,31,24,4,14,0,107,0,4,4,7,3,15,4,0,0,41,10,9,15,10,48,62,4,17,0,167,3,7,10,14,4,20,6,7,0,69,8,34,22,16,52,64,20,29,0,238,0,21,23,15,11,15,7,12,0,102,8,4,11,21,32,23,20,12,0,131,14,48,35,33,45,31,19,33,0,256,18,39,79,78,78,71,23,33,3,423,4,14,12,3,4,8,4,4,0,52,4,18,13,9,17,4,3,4,3,83
213051465,116,339,255,352,1297,1798,706,990,111,5953,0,3,0,0,3,7,3,0,0,11,0,0,0,0,0,4,0,0,0,3,6,13,19,35,69,67,16,19,0,242,3,3,4,3,17,8,3,4,0,46,3,11,22,22,21,35,8,13,0,142,6,14,17,15,35,31,11,9,0,126,15,162,100,85,83,67,23,30,3,579,6,107,52,44,37,28,16,16,5,303,10,11,17,32,52,49,12,22,3,210,3,6,11,3,27,31,13,10,3,103,16,17,38,34,99,125,22,28,0,369,0,8,11,5,25,22,4,12,3,89,16,40,55,48,71,94,32,19,3,379,6,30,40,20,43,26,10,12,7,180,24,16,33,39,80,65,34,9,0,305,14,91,97,62,79,99,40,50,5,533,36,109,177,180,154,154,46,48,7,916,3,21,21,11,12,18,6,9,0,104,3,34,21,22,30,10,14,12,0,151
