POA_CODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA3160,0,0,0,0,3,0,0,0,0,3,0,0,0,4,6,3,3,0,0,19,0,0,0,3,0,3,0,3,0,21,0,0,0,10,15,6,7,9,0,56,0,0,0,5,0,3,0,0,0,6,0,5,3,24,7,12,5,0,0,59,0,0,0,0,0,3,0,0,0,5,0,0,0,3,8,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,3,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,11,5,15,8,3,0,54,0,0,0,4,0,3,0,0,0,14,0,0,0,3,3,0,3,0,0,12,0,0,0,0,3,0,0,0,0,6,0,11,3,43,25,24,24,13,0,149,14,35,50,111,62,90,47,29,4,440,556,1230,1117,2366,1411,1304,722,249,67,9014
POA3161,0,0,0,0,0,0,0,0,0,4,0,3,5,45,5,4,0,0,0,63,0,0,0,11,10,22,65,53,180,336,0,3,0,15,6,9,7,9,5,51,0,3,5,19,3,3,9,3,0,44,3,16,64,171,109,94,65,29,15,572,0,0,0,0,0,0,3,0,0,11,0,0,4,24,9,10,0,3,0,44,0,0,0,13,3,3,0,0,0,24,3,0,0,17,4,0,0,0,0,22,0,3,0,3,3,0,0,0,0,9,0,0,0,4,0,0,0,0,3,8,8,22,19,60,21,22,5,3,4,171,0,5,18,25,4,3,0,0,0,60,0,0,0,0,0,0,0,0,0,3,0,0,3,3,7,9,3,0,0,25,11,47,60,349,145,180,297,150,123,1366,42,71,95,314,98,96,91,84,91,979,848,1670,1861,4696,1662,1752,1370,756,665,15269
POA3162,0,0,0,4,0,0,0,0,0,4,0,4,3,41,12,9,0,3,0,80,0,0,0,18,0,24,100,81,142,370,0,0,8,18,7,8,13,7,0,62,0,15,0,17,0,5,6,8,3,49,0,17,107,233,230,186,109,60,26,974,0,0,0,4,3,4,3,4,3,26,0,0,4,29,6,10,9,7,4,79,0,0,3,8,0,0,0,0,0,19,0,4,6,6,0,0,3,0,0,17,0,0,0,0,3,4,0,0,0,8,0,0,0,4,0,3,0,3,4,10,0,15,8,42,23,9,14,0,0,122,0,3,7,19,10,8,3,0,0,47,0,0,0,0,0,3,0,0,0,4,0,0,3,4,12,13,11,4,0,41,5,44,77,486,320,332,385,193,146,1982,40,58,85,253,130,101,104,63,49,883,1010,2053,2032,4559,2392,2020,1751,935,702,17448
POA3163,0,0,0,8,3,0,0,0,0,13,0,14,15,124,31,27,11,0,0,219,0,0,3,27,13,49,30,24,29,170,0,0,5,24,20,26,19,7,5,103,10,3,16,76,3,13,4,0,0,127,0,11,41,149,76,47,49,19,13,408,0,0,3,7,4,11,3,4,4,37,5,0,16,170,39,37,32,17,8,319,0,0,7,57,0,3,3,0,0,75,3,3,24,94,13,10,0,0,0,143,0,0,0,0,0,0,6,3,0,6,0,0,0,7,3,5,0,0,0,24,6,18,15,51,23,21,13,0,4,153,0,5,70,104,25,19,7,4,0,242,0,0,0,7,8,0,3,0,4,18,0,0,3,13,8,3,0,0,0,30,11,54,98,650,267,311,282,203,68,1927,87,86,176,604,196,162,112,107,66,1592,1954,2975,4442,12002,3777,3109,2053,1310,743,32353
POA3165,0,0,0,3,6,0,0,0,0,14,0,6,12,70,16,28,8,0,0,130,0,0,0,29,14,35,49,13,6,147,3,5,0,31,12,12,23,5,6,105,3,16,9,22,17,10,4,4,0,84,4,20,70,183,121,73,45,14,3,534,0,0,0,4,4,6,8,4,0,28,0,0,22,75,41,40,30,13,11,236,0,9,0,25,7,0,0,0,0,34,0,5,4,33,9,4,0,0,0,50,0,0,0,0,3,0,0,0,0,7,0,0,0,10,8,4,4,6,0,34,3,26,7,44,16,12,4,0,0,120,3,0,5,87,33,25,12,4,3,163,0,0,0,7,0,0,4,3,0,13,0,0,0,12,7,4,4,0,0,28,23,162,122,679,370,296,237,141,54,2082,66,114,139,340,196,162,132,114,62,1331,1867,3919,3064,7283,4166,2989,2037,1491,823,27635
POA3166,0,0,0,5,3,0,0,0,0,12,0,3,18,75,19,24,4,3,0,150,0,0,0,28,7,16,23,8,4,92,0,0,0,19,19,14,19,8,5,80,0,7,25,56,8,9,3,0,0,110,0,0,7,32,14,13,10,0,0,84,0,0,0,4,6,4,8,6,0,33,6,5,32,208,44,35,43,19,4,399,0,0,3,46,3,3,0,0,0,60,3,3,6,41,9,5,0,0,0,66,0,0,0,3,0,5,0,0,0,9,0,0,3,3,0,0,3,4,0,15,9,9,10,24,13,3,6,0,0,73,3,3,45,119,29,42,14,7,5,267,0,0,0,3,3,0,7,0,0,13,0,0,0,12,0,0,0,0,0,17,13,32,71,327,123,99,109,74,39,878,71,109,161,411,163,110,84,94,55,1245,1423,2506,3472,7719,3105,2182,1526,1195,633,23757
POA3167,0,0,0,4,0,0,3,0,0,7,0,3,15,43,19,31,10,0,0,122,0,0,0,14,6,5,6,10,3,47,0,0,0,8,7,10,9,5,0,30,0,3,0,5,0,0,0,0,0,11,0,0,3,17,13,7,8,3,0,58,0,0,0,0,3,0,3,4,0,13,0,3,13,46,22,27,26,4,6,145,0,0,0,9,0,0,0,0,0,9,0,0,0,11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,3,0,0,12,0,0,0,3,7,4,0,0,0,17,0,4,15,37,24,45,11,3,3,144,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0,7,0,21,29,148,67,101,97,43,10,529,30,33,44,121,70,74,65,43,15,497,514,999,1119,2612,1252,1120,866,549,223,9261
POA3168,4,0,0,7,0,0,0,0,0,10,4,11,28,107,34,24,4,0,0,208,0,0,0,5,3,10,11,10,10,47,0,0,7,0,3,3,3,0,3,17,3,16,104,63,11,6,5,0,0,216,0,0,6,7,7,6,3,0,0,31,0,0,0,0,3,0,3,3,0,5,8,18,114,345,49,41,36,17,13,649,0,0,15,54,3,3,0,0,0,80,0,0,20,39,10,0,3,0,0,74,0,0,0,6,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,5,3,5,8,15,0,0,0,0,0,40,7,17,94,162,45,47,23,4,3,405,0,0,0,0,0,0,0,3,0,6,0,0,10,12,0,0,0,0,0,16,22,59,117,294,60,51,47,41,21,718,69,43,269,441,81,62,56,58,47,1120,999,1078,6278,7362,1355,1070,794,757,511,20197
POA3169,0,0,0,0,3,0,0,0,0,8,0,22,39,147,92,69,43,3,4,408,0,0,4,12,12,16,13,4,5,80,0,0,0,3,0,9,3,10,3,23,0,3,9,24,6,0,3,0,0,41,0,0,0,5,9,9,7,0,0,37,0,0,0,3,3,11,14,11,0,40,0,11,49,210,59,82,100,43,19,562,0,0,9,62,3,5,0,0,0,83,0,6,5,51,12,9,0,0,0,77,0,0,0,0,3,0,5,9,0,23,0,0,0,12,17,7,19,5,3,60,3,4,3,13,3,3,0,0,0,34,3,17,38,208,149,218,90,32,10,768,0,0,0,0,0,0,0,0,0,5,0,5,0,10,0,0,0,0,0,20,53,110,111,435,218,196,181,108,37,1449,52,74,111,303,102,137,121,108,38,1055,1192,1852,2760,6377,2343,2117,1837,1213,418,20122
POA3170,0,0,0,3,0,0,0,0,0,3,0,6,15,73,34,24,7,3,0,158,0,0,0,20,8,35,24,18,3,109,0,0,3,3,10,16,20,20,7,83,0,15,9,33,10,13,7,3,0,97,0,3,6,28,9,15,4,8,0,77,0,0,0,7,9,17,24,13,3,78,4,52,88,351,165,121,92,24,11,905,0,4,0,25,3,4,0,0,0,50,3,5,0,26,6,5,0,0,0,41,0,0,0,4,4,10,11,9,0,39,0,0,3,13,8,14,11,4,4,66,0,4,4,14,8,0,0,0,0,38,0,6,18,188,148,97,33,12,5,509,0,0,0,0,3,3,3,3,0,9,0,0,3,10,0,0,0,0,0,11,10,48,45,215,102,114,108,91,23,757,47,76,112,260,132,114,132,86,73,1036,1198,2140,2270,5628,2415,2111,1961,1149,490,19368
POA3171,0,0,0,0,0,0,0,0,0,0,0,19,26,107,46,21,9,3,6,246,0,0,0,3,5,9,10,15,13,52,0,0,0,0,3,3,3,3,6,27,0,3,3,22,5,3,0,3,0,49,0,0,3,0,3,6,4,11,0,28,0,0,0,0,0,18,19,13,4,56,3,16,35,148,26,23,35,14,6,313,0,0,12,39,4,4,0,0,0,55,13,112,80,141,26,11,3,0,0,386,0,0,0,0,5,5,7,0,0,20,0,0,0,6,6,4,4,3,3,30,0,0,3,0,6,0,0,0,0,10,27,79,430,1436,977,896,411,159,107,4512,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,13,38,59,207,116,106,65,62,38,691,63,127,180,438,170,146,115,106,48,1386,1371,2106,3387,6799,2537,2203,1556,1159,592,21714
POA3172,0,0,0,4,3,0,0,0,0,7,3,13,22,79,36,22,7,4,0,185,0,0,0,9,4,8,16,0,0,41,0,3,3,5,18,13,25,28,6,105,0,0,7,8,5,14,3,3,0,36,0,11,14,33,25,11,12,6,0,116,0,0,0,3,7,5,12,5,6,39,0,0,10,71,42,50,58,24,10,272,0,0,3,9,3,3,0,0,0,12,4,18,9,126,21,11,0,0,0,181,0,0,0,4,3,10,3,0,3,19,0,0,10,5,27,13,11,4,0,76,0,9,3,7,6,4,3,0,0,31,18,46,190,897,700,518,139,67,21,2594,0,0,0,0,3,3,0,0,0,11,0,0,6,13,5,0,0,0,0,25,3,33,58,227,119,115,98,59,19,724,60,96,120,265,153,127,141,86,35,1081,1322,2837,3149,5912,3177,2859,2265,1133,441,23089
POA3173,0,0,0,0,0,0,0,0,0,3,0,18,53,141,76,64,12,5,3,379,0,0,0,10,13,28,21,11,3,83,0,3,3,6,14,9,17,13,0,61,3,7,15,31,7,11,5,0,0,87,0,13,16,32,23,16,15,3,0,110,0,0,0,10,16,22,19,9,0,77,0,36,64,351,166,145,146,53,20,992,0,9,4,32,4,5,0,0,0,47,0,0,8,125,14,3,0,0,0,157,0,0,0,15,15,7,12,8,0,53,0,3,11,75,105,52,28,15,0,294,3,11,8,7,4,3,4,0,0,36,11,26,116,877,616,488,138,52,26,2345,0,3,0,4,0,0,0,0,0,4,0,4,3,20,0,0,0,0,0,25,6,56,69,312,187,188,107,56,21,1002,77,134,123,304,118,133,95,50,20,1054,1750,3359,3535,7698,3320,2820,2064,869,368,25785
POA3174,0,4,0,8,3,0,0,0,0,13,8,34,86,235,118,77,28,10,0,613,0,0,3,27,25,60,43,21,18,196,0,0,0,8,8,19,31,13,12,93,0,9,5,21,4,6,3,0,0,52,0,3,4,24,6,15,17,13,0,94,0,0,4,30,19,47,29,31,14,176,19,62,121,793,171,186,164,89,48,1646,0,0,0,15,3,4,0,0,0,31,6,81,62,157,25,17,3,0,0,346,0,0,0,16,15,11,10,10,0,54,0,4,3,47,42,38,35,9,3,177,4,6,9,16,6,3,8,0,0,53,11,75,233,1247,699,538,176,84,42,3097,0,0,0,0,0,4,3,0,0,8,0,6,6,32,4,0,0,0,0,45,27,104,201,709,356,325,233,159,60,2175,162,234,305,712,298,299,244,142,61,2451,2705,3971,5025,12466,4412,4076,3155,1878,777,38461
POA3175,0,0,4,4,0,0,0,0,0,8,10,36,90,279,142,98,38,13,8,721,0,0,13,42,48,97,70,40,36,346,0,0,0,10,8,32,56,50,18,176,0,6,7,30,10,13,9,3,0,85,0,6,5,31,20,23,41,24,3,158,0,0,6,70,75,72,68,64,12,351,29,198,320,1589,429,315,220,107,47,3264,0,0,3,22,6,4,4,0,0,43,0,10,21,75,12,4,0,0,0,132,0,3,30,282,177,178,93,48,16,831,5,3,8,47,61,39,28,12,4,200,3,13,11,12,12,9,3,3,3,62,4,15,38,327,181,174,54,31,11,838,0,0,0,3,0,5,4,7,3,27,0,3,3,28,3,0,0,0,0,39,39,169,428,1148,548,506,314,198,70,3429,291,418,517,1290,534,440,373,283,125,4271,3839,6022,7224,17281,5896,5298,4059,2582,1096,53297
POA3177,0,0,0,0,0,0,0,0,0,0,7,16,15,88,34,28,12,6,0,204,0,0,3,9,0,22,15,5,11,75,0,0,0,0,5,14,12,20,15,66,0,0,0,6,0,3,5,0,0,15,0,0,0,12,3,3,3,0,0,27,0,0,0,24,17,18,15,13,0,98,3,36,53,353,60,42,34,8,3,600,0,0,0,0,0,0,0,0,0,3,0,4,0,19,6,0,0,0,0,34,0,0,0,9,17,9,14,3,0,50,0,0,0,9,10,9,9,8,0,48,0,0,3,3,3,0,0,0,0,11,0,3,26,73,49,25,13,3,0,193,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,7,54,105,258,119,86,73,55,20,786,76,111,112,282,111,96,92,56,29,966,823,1361,1527,3560,1240,1134,864,589,204,11306
POA3178,0,0,3,7,8,4,0,0,0,16,0,8,26,103,77,64,28,3,3,317,0,0,3,38,26,55,21,3,5,162,0,0,3,7,26,43,33,18,0,140,0,8,24,44,33,48,14,0,0,179,0,25,32,88,66,64,28,12,0,317,0,0,0,5,21,19,17,7,0,69,3,38,71,294,265,223,114,33,8,1045,0,0,0,30,7,18,3,0,0,63,0,0,3,29,13,3,5,0,0,59,0,0,0,5,10,3,3,0,0,27,0,0,0,6,18,11,9,3,0,54,3,8,12,19,21,5,0,0,0,72,0,0,9,100,106,86,20,10,3,338,0,0,0,3,8,3,4,0,0,27,0,0,3,12,0,0,0,0,0,22,0,19,52,224,209,148,116,80,14,857,49,94,134,294,198,183,118,86,17,1166,1865,4370,5142,8423,5537,4408,2298,1254,380,33672
POA3179,0,0,3,3,0,0,0,0,0,3,0,8,14,19,8,5,3,0,0,54,0,0,0,4,3,3,3,0,0,13,0,0,4,0,6,3,9,4,3,27,0,13,4,8,10,8,4,0,0,46,0,3,5,11,9,13,8,4,0,51,0,0,0,0,0,0,3,0,0,6,0,24,35,66,62,42,15,9,0,240,0,0,4,7,0,6,0,0,0,13,0,0,0,9,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,0,0,0,13,0,0,0,15,36,18,0,0,0,68,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,4,0,11,12,36,21,22,21,13,0,139,12,24,19,80,30,35,25,12,0,242,324,813,831,1632,891,763,537,190,25,6022
POA3180,0,0,0,0,0,0,0,0,0,3,0,4,13,31,26,12,8,0,3,93,0,0,0,3,4,5,3,3,0,17,0,0,0,0,3,10,14,13,0,44,0,18,9,14,9,0,9,0,0,52,0,3,12,14,13,11,13,6,0,61,0,0,0,0,3,3,0,0,0,10,0,12,26,72,38,24,13,3,4,180,3,3,4,3,0,0,0,0,0,19,0,0,0,7,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,0,0,0,18,0,3,5,27,14,9,0,0,0,63,0,0,0,0,0,3,5,3,0,11,0,0,3,4,0,0,0,0,0,7,0,0,8,33,29,22,17,11,3,128,14,18,44,70,46,40,44,27,5,304,457,858,959,1934,1024,898,827,418,92,7462
POA3181,0,0,0,6,3,0,3,0,0,14,0,0,9,88,9,9,3,3,3,127,0,0,0,33,3,19,10,17,29,116,3,0,0,69,10,17,8,0,7,118,0,8,16,40,4,3,3,0,0,82,0,0,21,94,12,7,6,4,0,152,0,0,0,3,0,7,0,3,4,14,0,0,3,50,11,10,6,0,0,83,0,0,0,44,0,0,0,0,0,42,0,0,8,43,0,4,0,0,0,65,0,0,0,3,3,0,0,0,0,8,0,0,0,13,4,0,6,0,0,34,4,9,27,107,23,13,5,8,4,198,0,3,18,46,9,14,5,4,0,110,0,0,0,9,5,0,0,0,0,14,0,0,3,18,0,4,0,0,0,25,4,13,60,469,81,61,66,123,152,1027,68,77,201,1075,201,175,125,115,56,2089,757,912,2322,10117,1985,1567,1126,921,555,20260
POA3182,0,0,0,4,0,3,0,0,0,13,4,0,5,94,17,10,5,0,0,131,0,0,0,37,5,30,26,7,13,122,0,0,9,76,33,10,11,7,0,146,0,0,9,43,8,3,0,0,0,73,0,0,10,105,15,11,8,0,0,148,0,0,0,8,3,7,4,5,0,29,0,0,0,51,3,0,3,3,0,66,0,0,6,33,0,4,0,0,0,45,0,0,4,39,8,5,3,0,0,56,0,0,0,3,0,0,0,0,0,11,0,3,0,25,9,3,3,0,0,45,3,20,30,143,34,24,22,0,0,285,0,6,11,42,6,8,0,0,0,70,0,0,6,31,4,3,0,0,0,45,0,0,0,22,3,3,0,0,0,27,10,16,83,750,118,96,91,88,48,1304,96,94,342,1744,438,302,205,85,32,3329,766,1001,2407,11848,3015,2255,1340,534,221,23391
POA3183,0,0,3,7,3,0,0,0,0,7,0,3,7,65,10,9,8,0,0,100,0,0,0,30,0,30,34,24,39,157,0,0,3,54,13,9,14,0,0,99,0,0,6,24,3,3,4,0,0,40,0,0,36,114,34,24,16,5,0,229,0,0,0,5,0,4,0,7,0,18,0,0,0,33,3,0,3,0,0,47,0,0,0,20,0,3,0,0,0,27,0,3,4,44,12,0,0,0,0,60,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,3,0,0,0,21,15,28,41,159,49,28,18,3,3,353,0,0,9,30,3,3,0,0,0,49,0,0,0,12,3,3,0,0,0,20,0,0,0,10,0,0,0,0,0,13,16,95,77,524,123,124,158,117,74,1308,78,79,139,717,185,148,87,43,31,1514,1193,1738,2055,8298,2037,1482,968,471,263,18497
POA3184,0,0,0,3,5,3,0,0,0,14,0,5,0,29,4,0,0,0,0,35,0,0,0,30,6,22,13,6,7,89,0,0,11,51,26,9,9,4,0,103,3,4,5,8,3,0,0,0,0,29,0,0,5,77,18,15,8,0,0,118,0,0,0,5,0,0,0,0,0,14,0,0,0,6,6,3,0,0,0,20,0,0,0,11,0,0,0,0,0,16,4,4,3,18,3,0,0,0,0,33,0,0,0,3,5,0,0,0,0,8,0,0,0,8,3,4,3,0,0,23,9,34,10,74,25,15,7,0,0,167,0,0,3,16,4,4,0,0,0,21,0,0,0,9,3,3,0,0,0,15,0,0,0,9,3,3,0,0,0,14,7,22,26,365,70,67,59,50,16,690,75,92,118,708,199,152,75,32,6,1461,842,1303,1322,7040,2272,1527,780,330,132,15543
POA3185,0,0,0,3,3,0,0,0,0,9,0,3,7,59,6,7,3,0,0,82,0,0,0,13,6,18,28,20,40,127,0,0,0,10,13,11,9,4,0,52,0,4,3,8,3,0,0,3,0,27,0,3,7,75,25,40,22,12,3,199,0,0,0,3,3,0,3,0,0,13,0,0,0,25,6,4,6,0,0,42,0,0,0,14,0,0,0,0,0,18,0,3,4,26,5,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,7,4,22,14,45,27,11,3,3,3,125,0,3,0,20,3,7,3,0,0,34,0,0,0,3,3,0,0,0,3,8,0,0,0,11,0,0,0,0,0,12,6,42,41,296,80,108,119,58,45,798,37,72,62,298,93,85,58,37,16,757,810,1598,1352,4334,1718,1357,931,510,321,12929
POA3186,0,0,0,3,3,0,3,0,0,11,0,4,5,26,9,3,8,0,0,57,0,0,4,17,10,21,29,19,14,105,4,3,11,33,36,30,30,6,3,158,4,31,5,23,3,5,3,3,0,76,0,12,23,79,51,47,32,12,0,255,0,0,0,4,3,9,7,3,0,26,0,3,0,19,7,19,8,6,3,66,0,0,0,18,11,0,0,0,0,31,0,14,8,17,3,0,0,0,0,40,0,0,0,4,3,9,0,0,0,17,0,0,0,5,5,3,5,0,0,15,5,67,34,54,47,36,12,3,3,272,0,0,0,21,13,10,4,0,0,44,0,0,0,3,5,8,7,3,5,31,0,0,0,0,5,3,0,0,0,15,7,55,37,242,152,129,141,78,35,870,45,109,148,308,230,189,163,123,89,1412,1082,2954,2695,4687,3662,3158,2628,1443,953,23253
POA3187,0,0,0,0,0,3,0,0,0,8,0,7,3,21,7,6,6,3,0,59,0,0,0,16,12,48,48,23,16,168,0,0,0,12,25,17,21,12,3,94,0,16,3,4,11,3,5,3,0,49,3,16,30,56,69,36,28,12,9,264,0,0,0,5,7,3,0,3,0,22,0,0,0,10,17,12,14,11,3,63,0,0,0,7,0,0,0,0,0,8,3,0,3,13,3,0,0,0,0,22,0,0,0,0,3,0,0,0,0,6,0,0,0,4,4,0,3,0,0,10,0,29,9,22,20,16,10,3,0,119,0,0,3,30,3,4,0,0,0,42,0,0,0,0,6,3,3,0,0,22,0,0,0,4,3,0,0,0,0,13,5,35,48,212,161,150,99,81,53,838,22,85,61,142,109,101,77,100,103,802,800,2386,1776,3119,2568,1974,1460,1044,873,15998
POA3188,0,0,0,3,0,0,0,0,0,3,0,0,4,7,3,8,0,0,0,24,0,0,0,25,10,26,25,0,4,88,0,6,4,30,28,24,21,19,9,133,3,12,12,14,13,3,3,3,0,62,5,10,5,50,40,14,16,5,6,148,0,0,0,0,11,5,3,5,0,30,0,0,0,15,7,9,8,14,0,55,0,0,0,14,0,0,0,0,0,17,0,9,3,10,3,0,0,0,0,19,0,0,0,0,3,7,0,0,0,9,0,0,3,12,11,8,6,3,0,32,9,39,25,36,27,12,6,0,0,160,0,0,0,24,3,0,0,0,0,35,0,3,0,11,9,7,3,0,0,37,0,0,0,3,0,3,0,0,0,12,10,48,45,196,150,101,102,67,30,755,56,114,94,272,187,138,121,59,50,1095,1040,2566,2168,4124,3117,2230,1580,849,412,18083
POA3189,0,0,0,0,0,0,0,0,0,3,0,8,7,21,5,11,0,0,0,58,0,0,0,9,5,10,8,4,10,43,0,3,3,6,10,3,4,4,4,33,0,0,3,6,3,0,0,0,0,17,0,3,11,19,8,7,0,0,0,51,0,0,0,0,0,0,3,0,0,7,0,0,3,17,6,13,6,9,5,62,0,0,0,0,0,0,0,0,0,0,0,3,4,13,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,10,0,4,3,7,0,0,0,3,0,24,0,0,3,9,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,3,13,17,116,56,58,56,28,8,356,16,29,40,111,46,45,49,35,11,382,403,647,661,1741,793,633,485,364,178,5895
POA3190,0,0,0,5,3,0,0,0,0,7,0,3,3,20,6,11,0,0,0,52,0,0,0,21,9,20,15,5,4,77,0,3,9,22,21,12,10,6,0,87,0,6,0,11,0,3,0,0,0,28,0,4,8,57,24,8,13,0,0,115,0,0,0,3,0,5,0,4,0,14,0,0,0,22,8,3,9,4,3,44,0,0,0,4,0,0,0,0,0,10,3,0,7,19,5,5,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,11,0,0,25,0,3,8,17,7,6,5,3,0,49,0,0,0,19,3,3,3,0,0,31,0,3,0,5,3,0,5,0,0,19,0,0,0,8,0,0,0,0,0,13,3,17,21,162,70,56,55,36,19,451,41,48,63,186,96,67,43,32,26,597,787,1270,1024,3128,1593,1096,768,480,310,10454
