POA_CODE_2016,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Flt_apt,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
POA3796,926,37,0,0,3,967,1785,17,0,0,3,1807,136,12,0,0,3,149,8,0,0,0,0,8,103,8,0,0,0,107,3,0,0,0,0,3,8,0,0,0,0,12,8,0,0,0,0,8,266,14,0,0,3,291,40,32,0,0,0,74,42,7,0,0,0,55,3066,104,0,3,8,3186
POA3797,403,9,3,28,0,454,529,5,4,3,4,550,88,4,14,0,0,109,8,0,0,0,0,8,57,0,5,0,0,64,3,0,0,0,0,3,13,0,0,23,0,33,8,0,0,0,0,7,173,7,14,23,0,224,21,0,0,0,0,21,31,0,0,6,0,41,1161,26,26,61,4,1278
POA3799,773,4,0,28,0,799,950,0,3,3,0,954,223,0,12,5,4,244,9,0,0,0,0,9,122,0,0,0,0,123,0,8,0,0,0,10,8,0,0,5,0,12,15,0,0,0,0,17,371,14,9,11,3,403,10,0,0,0,0,15,74,3,0,3,6,87,2171,16,18,45,5,2255
POA3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19
POA3802,2500,282,0,4,0,2788,2977,377,3,0,0,3360,708,104,0,0,3,815,175,8,0,0,0,189,254,33,0,0,0,292,14,3,0,0,0,13,23,3,0,0,0,26,10,0,0,0,0,14,1191,154,0,0,4,1352,21,3,0,0,0,26,190,19,0,0,0,204,6880,836,4,7,7,7727
POA3803,884,99,0,0,0,984,1172,239,0,0,0,1420,365,176,3,0,0,543,59,8,0,0,0,71,117,30,0,0,0,145,9,4,0,0,0,9,19,3,0,0,0,25,12,5,0,0,0,15,584,226,3,0,0,817,25,3,0,0,0,29,88,20,0,0,3,117,2757,596,3,0,3,3367
POA3804,836,4,0,0,0,846,1171,13,0,0,0,1184,41,0,0,0,0,44,4,0,0,0,0,0,41,0,0,0,0,47,5,0,0,0,0,5,4,0,0,0,0,3,9,0,0,0,0,9,101,4,0,0,0,102,14,0,0,0,0,14,58,0,0,0,0,60,2177,20,0,0,3,2203
POA3805,3658,177,42,13,0,3888,8710,437,50,0,4,9205,2071,194,82,3,4,2349,192,14,11,0,0,226,573,34,15,0,0,626,14,3,0,0,0,14,63,0,0,87,0,148,33,6,0,0,0,42,2952,249,114,91,6,3402,50,3,0,0,0,52,402,22,4,5,8,438,15767,877,208,110,24,16986
POA3806,3685,677,74,0,3,4437,7134,307,19,3,4,7464,2221,383,23,4,3,2637,74,4,4,0,0,81,407,57,3,0,0,472,9,27,0,0,0,38,28,12,0,0,0,39,24,9,0,0,0,35,2755,500,33,4,4,3300,46,135,46,0,0,226,223,77,10,0,3,308,13839,1686,191,3,13,15734
POA3807,623,54,0,15,0,688,1089,58,3,0,0,1150,140,73,0,0,0,210,4,11,0,0,0,15,53,17,0,3,0,71,0,0,0,0,0,0,9,0,0,29,0,35,4,3,0,0,0,3,204,104,0,29,0,337,9,0,0,0,0,8,28,3,0,0,0,35,1952,216,4,48,0,2223
POA3808,349,0,0,0,4,353,460,0,0,0,3,466,20,0,0,0,0,24,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,40,0,0,0,0,47,3,0,0,0,0,4,21,0,0,0,0,20,878,0,3,0,9,887
POA3809,292,22,0,0,0,317,1262,137,0,0,5,1410,435,106,0,0,0,535,5,3,0,0,0,3,49,7,0,0,0,56,0,0,0,0,0,0,9,0,0,0,0,9,7,0,0,0,0,7,493,113,0,0,0,609,11,3,0,0,0,12,34,3,0,0,0,43,2100,289,0,0,11,2393
POA3810,2726,317,15,27,7,3086,7050,328,10,5,9,7392,3058,740,7,0,5,3815,118,59,3,0,0,173,584,74,5,3,0,667,18,17,0,0,0,28,52,3,0,18,0,72,41,7,0,0,0,47,3860,893,15,23,12,4806,146,98,26,0,0,273,325,77,12,4,4,423,14109,1714,75,57,26,15979
POA3812,252,3,0,0,0,257,344,3,0,0,0,347,31,10,0,0,0,45,0,0,0,0,0,0,49,0,0,0,0,50,3,0,0,0,0,3,5,0,0,0,0,9,6,0,0,0,0,6,100,17,0,0,0,118,9,0,0,0,0,9,25,0,0,0,0,24,731,23,3,3,4,754
POA3813,109,0,0,0,0,111,121,0,0,0,0,126,12,0,0,0,0,12,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,3,44,0,0,0,0,46,3,0,0,0,0,3,4,0,0,0,0,4,281,3,0,0,0,291
POA3814,271,0,7,0,0,276,332,0,7,0,0,339,45,0,0,0,0,47,0,0,0,0,0,0,29,0,3,0,0,36,0,0,0,0,0,0,10,0,0,0,0,10,7,0,0,0,0,7,95,0,0,0,0,94,4,0,0,0,0,4,19,0,0,0,0,21,718,0,13,0,3,735
POA3815,298,30,16,3,0,347,453,10,0,0,3,463,43,13,0,0,0,59,0,0,4,0,0,8,41,13,0,0,0,50,0,0,0,0,0,0,6,0,0,0,0,11,3,0,0,0,0,6,97,26,8,0,0,126,11,0,6,0,0,14,27,3,4,0,0,32,884,62,28,3,3,984
POA3816,284,7,4,4,4,306,418,6,0,0,0,425,95,7,0,0,0,103,0,0,0,0,0,0,59,0,0,0,0,56,0,0,0,0,0,0,18,0,0,9,0,25,4,0,0,0,0,4,165,6,3,9,0,187,10,0,0,0,0,10,13,0,0,0,0,14,892,22,8,13,4,942
POA3818,1670,62,58,34,3,1836,1863,26,7,5,3,1900,619,99,91,3,4,817,42,8,20,0,0,74,212,9,11,3,3,244,3,3,0,0,0,3,19,0,5,28,0,58,27,0,0,0,0,29,930,117,129,34,4,1219,12,0,0,0,0,16,116,6,8,3,0,138,4593,222,201,83,14,5108
POA3820,1891,71,266,26,8,2267,2019,18,19,0,4,2060,626,116,93,0,0,840,108,58,21,0,0,191,244,33,26,0,0,297,4,3,6,0,0,19,13,0,6,0,0,23,8,4,9,0,0,26,1004,216,156,4,8,1386,18,0,41,0,0,60,130,19,30,3,3,179,5066,324,510,37,19,5961
POA3821,412,0,0,0,3,419,419,0,0,0,0,416,22,0,0,0,0,22,0,0,0,0,0,0,65,0,0,0,0,67,0,0,0,0,0,0,6,0,0,0,0,7,10,0,0,0,0,10,105,0,0,0,0,108,11,0,0,0,0,12,20,0,0,0,0,20,960,3,0,0,9,974
POA3822,131,0,0,0,0,130,138,0,0,0,0,139,11,0,0,0,0,11,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,33,0,0,0,0,33,3,0,0,0,0,3,9,0,0,0,0,9,307,0,0,0,3,315
POA3823,290,0,0,0,3,291,273,3,0,0,0,276,58,0,0,0,0,65,0,6,0,0,0,6,35,4,0,0,0,36,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,104,9,0,0,0,120,6,0,0,0,0,6,13,0,0,0,0,13,682,15,0,0,3,705
POA3824,677,6,11,0,0,695,689,3,3,0,0,699,185,18,10,0,0,204,5,3,0,0,0,13,90,5,11,0,0,108,6,10,0,0,0,12,7,0,0,0,0,11,17,3,0,0,0,18,311,39,20,0,0,375,11,0,0,0,0,6,30,4,4,0,0,39,1718,57,41,0,3,1812
POA3825,2860,175,26,30,5,3090,2449,51,12,6,3,2521,702,243,145,0,6,1097,248,176,43,0,0,469,385,47,21,0,0,450,36,22,3,0,0,62,39,22,5,6,3,69,31,13,0,0,0,46,1445,513,212,6,15,2195,42,20,3,0,0,63,227,49,17,0,6,305,7022,809,271,44,36,8174
POA3831,241,3,3,0,0,243,256,0,0,0,0,260,16,5,0,0,0,20,4,0,0,0,0,4,36,0,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,3,4,0,0,73,7,0,0,0,0,7,18,0,0,0,0,21,580,11,5,3,3,600
POA3832,42,0,0,0,0,43,23,0,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,16,3,0,0,0,0,3,6,0,0,0,0,6,90,0,0,0,0,88
POA3833,69,0,0,0,0,73,32,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,116,0,5,0,3,123
POA3835,79,0,0,0,0,79,61,0,0,0,0,61,7,0,0,0,0,7,0,0,0,0,0,0,12,0,0,0,3,10,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,24,0,0,0,3,26,3,0,0,0,0,3,5,0,0,0,0,5,172,0,0,0,3,172
POA3840,2278,65,63,0,3,2413,1852,14,25,3,3,1902,774,108,226,0,3,1115,197,99,57,0,0,343,284,16,21,3,4,327,27,18,18,0,0,64,23,3,3,0,4,33,24,4,4,0,0,30,1323,250,328,3,9,1917,31,0,0,0,0,31,205,19,31,0,0,256,5688,346,454,8,16,6516
POA3842,601,7,3,0,0,611,540,0,0,0,0,538,296,3,5,0,0,304,92,0,27,0,0,116,81,0,4,0,0,92,15,0,0,0,0,11,7,0,0,0,0,5,3,0,0,0,0,4,487,3,36,0,5,535,0,0,0,0,0,0,44,0,0,0,17,61,1673,9,45,0,25,1751
POA3844,3290,144,84,46,9,3572,4002,70,58,3,4,4138,1233,177,348,0,3,1765,195,24,105,0,0,323,428,37,35,0,3,502,20,17,5,0,0,47,39,10,0,9,3,63,23,4,8,0,0,37,1933,265,507,15,15,2736,28,28,6,0,0,59,225,26,31,3,19,302,9481,536,677,65,48,10802
POA3847,305,0,0,3,0,311,330,0,0,0,3,333,68,0,0,0,0,74,3,0,0,0,0,3,44,0,0,0,3,48,3,0,0,0,0,3,10,0,0,0,0,12,11,0,0,0,0,11,140,0,0,0,3,149,6,0,0,0,0,6,26,0,0,0,0,30,810,0,0,6,9,824
POA3850,1727,86,64,27,4,1901,1665,37,21,9,5,1739,779,175,159,0,3,1113,173,74,38,0,0,285,183,11,15,3,0,215,20,20,6,0,0,44,123,5,3,0,0,133,24,8,3,0,0,32,1302,290,220,11,3,1825,14,25,0,0,0,39,119,26,10,0,0,163,4819,471,320,43,10,5660
POA3851,845,0,0,6,0,861,663,0,0,0,0,669,73,0,0,0,0,73,3,0,0,0,0,3,107,0,0,0,0,114,0,0,0,0,0,0,35,0,0,0,0,39,19,0,0,0,0,22,237,0,0,3,0,239,14,0,0,0,0,15,61,0,0,0,0,66,1825,0,0,16,6,1846
POA3852,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9
POA3854,199,0,0,0,0,199,219,0,0,0,0,219,18,0,0,0,0,18,0,0,0,0,0,0,33,0,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,48,0,0,0,0,51,3,0,0,0,0,3,7,0,0,0,0,7,475,0,0,0,0,481
POA3856,114,0,0,0,0,114,201,0,0,0,0,201,12,0,0,0,0,12,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,3,0,0,0,0,3,7,0,0,0,0,7,353,0,0,0,0,353
POA3857,55,0,0,0,0,55,52,0,0,0,0,60,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16,3,0,0,0,0,3,11,0,0,0,0,11,136,3,0,3,0,136
POA3858,451,0,0,0,3,453,385,0,0,3,0,392,97,0,5,0,0,103,6,4,0,0,0,11,78,0,0,0,0,78,0,0,0,0,0,0,26,0,0,0,0,31,10,0,0,0,0,10,218,11,5,0,0,235,9,0,0,0,0,9,34,3,0,0,0,36,1103,11,5,5,8,1125
POA3859,113,0,0,5,0,113,106,0,0,0,0,110,14,0,0,0,0,16,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,24,0,0,3,0,25,7,0,0,0,0,7,57,0,0,3,0,63,5,0,0,0,0,3,7,0,0,0,0,7,291,0,0,3,5,296
POA3860,1058,3,9,4,7,1083,960,3,0,0,10,978,266,0,22,0,3,295,64,3,12,0,0,78,125,0,0,4,0,134,3,4,0,0,0,11,36,0,0,0,0,36,22,0,0,0,0,26,517,8,40,7,3,581,14,6,0,0,0,20,65,0,3,0,0,72,2621,14,52,15,16,2724
POA3862,461,0,0,3,5,475,484,0,0,3,4,491,82,0,0,0,0,82,7,0,0,0,0,7,39,0,0,0,0,43,0,0,0,0,0,0,8,0,0,0,0,8,10,0,0,0,0,13,147,0,0,0,0,152,10,0,0,0,0,10,29,0,0,0,0,29,1135,0,0,6,8,1154
POA3864,34,0,0,0,0,34,31,0,0,0,0,31,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,82
POA3865,76,0,0,0,0,76,71,0,0,0,0,71,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,170,0,0,0,3,168
POA3869,236,0,3,3,0,238,234,0,0,0,0,233,24,3,0,0,0,29,0,0,0,0,0,0,37,0,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,72,3,4,0,0,74,5,0,0,0,0,3,21,0,0,0,0,25,562,6,12,3,0,583
POA3870,240,3,0,0,0,246,185,0,0,0,0,183,13,0,0,0,0,13,0,5,0,0,0,5,32,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,0,0,0,53,4,0,0,0,0,4,10,0,0,0,0,10,485,12,0,0,0,499
POA3871,456,0,4,0,0,463,390,0,0,0,3,395,64,0,0,0,0,64,0,0,19,0,0,19,53,0,7,0,0,63,0,0,0,0,0,0,3,0,0,0,0,10,3,0,0,0,0,3,126,0,20,0,0,149,6,0,0,0,0,3,31,0,0,0,0,30,1003,5,29,5,4,1047
POA3873,53,0,0,0,0,58,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,3,117
POA3874,128,0,0,3,0,134,62,0,0,0,0,67,11,0,0,0,0,11,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,28,0,0,4,0,35,0,0,0,0,0,0,5,0,0,0,0,10,230,0,0,8,0,239
POA3875,2605,63,14,15,6,2707,2109,15,3,11,8,2147,760,127,51,0,3,949,194,79,19,0,0,288,328,16,6,3,7,360,65,4,10,0,0,84,36,4,0,3,6,46,45,0,0,0,3,47,1427,236,85,9,19,1772,63,4,0,0,0,72,201,12,3,5,55,277,6411,328,107,35,90,6973
POA3878,208,0,0,0,0,210,124,0,0,0,0,126,41,0,0,0,0,41,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,79,0,0,0,0,78,0,0,0,0,0,0,3,0,0,0,0,3,410,0,0,3,0,420
POA3880,773,66,35,35,5,912,336,16,4,0,0,358,214,39,15,0,4,270,0,11,0,0,0,11,65,13,4,0,0,87,3,0,0,0,0,3,6,3,0,3,0,9,4,0,3,0,0,9,300,65,18,3,4,383,3,0,0,0,0,3,40,7,3,0,0,52,1453,151,64,39,8,1710
POA3882,186,0,0,29,3,213,144,0,0,0,0,150,13,0,0,0,0,13,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,3,0,0,9,0,14,0,0,0,0,0,0,31,0,0,9,0,49,3,0,0,0,0,3,7,0,0,0,0,7,376,0,3,41,3,423
POA3885,328,0,0,7,4,334,258,3,0,0,4,267,25,0,0,0,0,29,0,0,0,0,0,0,53,0,0,0,0,54,4,6,0,0,0,14,3,0,0,0,0,3,4,0,0,0,0,7,91,7,0,0,0,104,3,0,0,0,0,3,23,0,0,0,0,23,702,11,0,8,8,728
POA3886,77,0,0,0,0,79,45,0,0,0,0,45,9,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,16,0,0,0,0,0,4,7,0,0,0,0,7,142,0,0,0,3,144
POA3887,47,0,0,0,0,49,37,0,0,0,4,41,3,0,0,0,0,5,13,0,0,0,0,13,6,0,0,0,0,6,5,0,0,0,0,4,9,0,0,0,0,9,0,0,0,0,0,0,38,0,0,0,0,42,0,0,0,0,0,0,6,0,0,3,0,14,130,0,0,3,4,141
POA3888,701,0,3,9,3,716,304,0,3,0,3,307,80,0,18,0,0,98,32,0,18,0,0,53,98,3,3,3,4,110,0,0,3,0,0,3,17,0,0,0,0,25,20,0,3,0,0,21,246,3,39,4,4,306,12,0,0,0,0,16,41,0,8,0,0,50,1305,3,55,14,12,1393
POA3889,40,0,0,3,3,43,13,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,68,0,0,3,4,68
POA3890,74,0,0,0,0,77,18,0,0,0,0,20,3,0,0,0,0,3,0,3,0,0,0,8,16,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,29,3,0,0,0,32,0,0,0,0,0,0,5,0,0,0,0,7,129,8,0,0,0,137
POA3891,36,0,0,0,0,37,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,52,0,0,0,0,53
POA3892,243,9,0,4,0,257,110,0,0,0,0,114,20,3,0,0,0,21,0,3,0,0,0,4,23,9,0,0,0,36,3,0,0,0,0,9,10,0,0,0,0,16,3,0,0,0,0,3,69,13,0,0,0,87,9,0,0,0,0,9,12,0,0,0,0,13,435,25,0,7,0,470
POA3893,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
POA3895,50,0,0,0,0,52,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,7,0,0,0,0,7,89,0,0,0,0,88
POA3896,81,0,0,0,3,79,39,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,9,0,5,0,0,11,0,0,0,0,0,0,28,0,5,0,0,34,3,0,0,0,0,3,3,0,0,0,0,4,150,0,5,0,6,157
POA3898,104,0,0,0,3,111,63,4,0,0,0,76,15,0,0,0,0,15,3,0,0,0,0,3,21,0,0,0,0,22,0,0,0,0,0,0,13,0,0,0,0,10,8,0,5,0,0,4,53,3,5,0,0,63,0,0,0,0,0,0,9,0,0,0,0,10,235,8,8,3,6,260
POA3900,31,0,0,0,0,31,16,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,10,3,0,0,0,0,3,5,0,0,0,0,5,61,0,0,0,0,60
POA3902,59,0,0,32,0,90,46,0,0,0,0,46,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,3,129,0,0,35,0,162
POA3903,132,0,0,8,0,141,94,0,0,0,0,90,7,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,32,0,0,0,0,32,3,0,0,0,0,3,50,0,0,0,0,54,0,0,0,0,0,0,4,0,0,0,0,6,282,0,0,10,0,289
POA3904,301,0,0,4,0,304,154,0,0,0,0,160,71,3,0,4,0,74,0,0,0,0,0,0,21,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,98,3,0,4,3,106,0,0,0,0,0,0,5,0,0,0,3,11,563,7,3,8,10,585
POA3909,1286,24,21,39,15,1372,769,10,5,5,6,791,304,55,29,6,8,393,89,17,8,0,3,119,153,7,3,6,9,175,14,0,0,0,0,14,21,0,3,19,3,50,23,0,0,0,0,28,600,78,41,34,21,777,11,0,0,3,7,24,101,9,3,11,7,130,2770,114,73,85,52,3092
POA3910,1882,281,5,26,0,2192,3677,320,19,4,0,4022,589,382,44,4,0,1017,40,6,0,0,0,52,237,73,4,4,0,319,8,4,0,0,0,12,17,7,0,71,0,94,7,11,0,0,0,23,899,474,51,86,0,1509,20,15,0,0,0,34,134,31,3,5,0,172,6612,1126,73,119,0,7929
POA3911,354,10,0,0,0,370,554,27,0,0,0,584,76,21,0,0,0,95,12,3,0,0,0,13,47,3,0,0,0,53,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,9,139,31,0,0,0,174,10,0,0,0,0,10,33,0,0,0,0,36,1093,70,0,0,0,1170
POA3912,1406,149,7,33,3,1599,2345,149,15,0,3,2506,313,213,0,0,0,529,26,11,0,0,0,34,169,49,4,0,0,217,0,3,0,0,0,3,16,4,0,0,0,15,18,8,0,0,0,25,533,289,3,3,0,835,22,76,0,0,0,93,86,26,4,0,4,119,4391,692,26,39,9,5157
POA3913,344,32,0,0,3,376,554,33,0,0,3,592,57,45,0,0,0,102,0,0,0,0,0,3,39,13,0,0,0,53,0,3,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,112,60,0,0,3,167,6,0,0,0,0,6,12,4,0,0,0,17,1032,127,0,0,6,1161
POA3915,1004,120,0,23,0,1153,1013,113,5,0,0,1134,481,374,8,0,0,860,153,108,0,0,0,256,119,53,4,0,0,171,7,12,0,0,0,15,63,11,0,10,0,85,17,10,0,0,0,27,836,565,14,12,3,1426,32,3,0,0,0,40,98,35,0,3,0,142,2993,848,18,36,7,3898
POA3916,163,0,3,0,0,167,95,0,0,0,0,97,21,0,0,0,0,21,0,0,0,0,0,0,17,0,0,0,0,17,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,9,50,0,0,0,0,53,7,0,0,0,0,7,7,0,0,0,0,11,319,0,6,3,0,330
POA3918,410,24,0,0,0,435,610,32,0,0,0,647,69,21,0,0,3,91,0,0,0,0,0,0,41,3,0,0,0,47,0,0,0,0,0,0,17,0,0,0,0,16,4,0,0,0,0,7,135,26,0,3,3,165,8,0,0,0,0,8,34,3,0,0,0,39,1202,82,0,3,4,1294
POA3919,287,42,0,3,0,333,480,62,3,0,0,539,110,76,10,0,0,195,6,4,0,0,0,15,45,9,0,0,0,51,3,0,0,0,0,3,5,0,0,0,0,11,4,0,0,0,0,7,175,94,7,0,0,277,0,0,0,0,0,3,24,0,0,0,0,20,969,199,13,5,0,1182
POA3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,80,0,0,0,0,0,0,81,0,0,0,0,81,0,0,0,0,0,0,3,0,0,0,0,3,85,0,0,0,0,85
POA3921,34,0,0,3,0,36,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,48,0,0,8,0,55
POA3922,1071,156,23,0,5,1249,807,21,11,0,0,841,440,37,42,0,6,527,7,26,0,0,0,31,167,9,3,0,0,188,0,13,0,0,0,11,13,7,0,3,0,19,21,3,0,0,0,25,653,97,54,3,4,807,18,5,0,0,3,31,74,19,4,0,0,99,2622,297,86,6,17,3032
POA3923,133,0,0,0,0,137,54,0,0,0,0,55,19,0,0,0,0,19,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,34,0,0,0,0,34,0,0,0,0,0,0,8,0,0,0,0,8,226,0,0,0,0,231
